id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2527450467,885,3,2,76,15,bpx4ib85d65u9oyhglkt36k1b,1,74.9,84.4,2023-04-02T12:36:39.518Z,2023-04-02T12:36:43Z,4157425537,286,,4157425535,56,Left,4157425585,233,585,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527450493,586,45,2,76,19,nuaf3wtujl8erbciumch6c65,0,9.6,20.2,2023-04-02T12:36:43.262Z,2023-04-02T12:36:47Z,4157425959,233,886,4157425689,56,Back,4157425691,285,,,,,,,,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527450521,886,3,2,76,19,bpx4ib85d65u9oyhglkt36k1b,1,90.4,79.8,2023-04-02T12:36:43.262Z,2023-04-02T12:36:46Z,4157425791,56,Left,4157425929,233,586,4157425793,286,,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527450533,887,50,2,76,21,bpx4ib85d65u9oyhglkt36k1b,1,88.4,73.8,2023-04-02T12:36:45.390Z,2023-04-02T12:36:53Z,4157425857,286,,4157425853,56,Center,4157426785,233,587,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527450675,587,7,2,76,21,nuaf3wtujl8erbciumch6c65,1,11.6,26.2,2023-04-02T12:36:45.391Z,2023-04-02T12:36:53Z,4157426663,285,,4157426661,56,Back,4157426741,233,887,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527450683,588,61,2,76,26,nuaf3wtujl8erbciumch6c65,1,13.9,18.3,2023-04-02T12:36:50.078Z,2023-04-02T13:00:28Z,4157427017,238,,4157426691,56,Back,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527450775,589,5,2,76,27,nuaf3wtujl8erbciumch6c65,0,21,-1.7,2023-04-02T12:36:51.056Z,2023-04-02T12:39:02Z,4157441173,233,888,4157427189,347,,4157427187,56,Back,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527450633,888,5,2,76,27,bpx4ib85d65u9oyhglkt36k1b,1,79,101.7,2023-04-02T12:36:51.056Z,2023-04-02T12:39:02Z,4157426447,347,,4157426443,56,Left,4157441151,233,589,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527451613,890,1,2,77,12,bpx4ib85d65u9oyhglkt36k1b,1,74.4,100,2023-04-02T12:37:36.494Z,2023-04-02T13:00:33Z,4157555655,238,,4157431657,212,12.8,4157431655,141,82.2,4157431651,56,Left,4157431653,140,72.4,4157431649,107,,4157431659,213,4.5,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527451621,891,61,2,77,17,bpx4ib85d65u9oyhglkt36k1b,1,72.9,79.4,2023-04-02T12:37:41.023Z,2023-04-02T12:37:41Z,4157431701,56,Left,4157431759,238,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527451631,590,52,2,77,18,nuaf3wtujl8erbciumch6c65,1,4.8,39.4,2023-04-02T12:37:41.810Z,2023-04-02T12:37:42Z,,,,,,,,,,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527451669,591,80,2,77,20,nuaf3wtujl8erbciumch6c65,0,6.1,40.6,2023-04-02T12:37:44.230Z,2023-04-02T12:37:44Z,,,,,,,,,,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527451721,592,1,2,77,21,nuaf3wtujl8erbciumch6c65,1,6.1,40.6,2023-04-02T12:37:45.250Z,2023-04-02T12:37:47Z,4157432211,56,Back,4157432217,212,26.1,4157432215,141,74.4,4157432213,140,17.8,4157432219,213,1.1,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527451763,593,1,2,77,23,nuaf3wtujl8erbciumch6c65,1,18.4,74.4,2023-04-02T12:37:46.838Z,2023-04-02T12:37:49Z,4157432525,213,1.1,4157432523,212,15.8,4157432513,56,Back,4157432521,141,94.7,4157432517,140,25.7,,,,,,,,,,65979lcr67xsnqvgtyswqubqh,N. Rolfes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527451795,594,1,2,77,25,nuaf3wtujl8erbciumch6c65,0,26.6,96,2023-04-02T12:37:49.190Z,2023-04-02T12:37:50Z,4157432647,213,6.3,4157432641,140,67.9,4157432649,1,,4157432645,212,43.4,4157432643,141,95.9,4157432639,56,Left,4157432637,155,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527451817,892,49,2,77,28,bpx4ib85d65u9oyhglkt36k1b,1,37.2,13.7,2023-04-02T12:37:51.984Z,2023-04-02T12:37:52Z,,,,,,,,,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527451921,893,1,2,77,29,bpx4ib85d65u9oyhglkt36k1b,1,34.6,12.6,2023-04-02T12:37:53.181Z,2023-04-02T12:37:56Z,4157433269,212,25.0,4157433271,213,2.6,4157433267,141,32.9,4157433263,56,Back,4157433265,140,14.7,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527451969,894,1,2,77,32,bpx4ib85d65u9oyhglkt36k1b,1,15.3,32.9,2023-04-02T12:37:56.414Z,2023-04-02T12:37:58Z,4157433577,140,23.6,4157433573,56,Back,4157433589,213,0.8,4157433581,141,45.3,4157433585,212,12.1,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452033,895,1,2,77,35,bpx4ib85d65u9oyhglkt36k1b,1,27.5,54,2023-04-02T12:37:58.829Z,2023-04-02T12:38:02Z,4157433839,140,34.7,4157433837,56,Back,4157433845,213,1.3,4157433843,212,24.2,4157433841,141,87.8,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452103,896,1,2,77,38,bpx4ib85d65u9oyhglkt36k1b,1,36.5,90.6,2023-04-02T12:38:02.126Z,2023-04-02T12:38:05Z,4157434225,213,0.2,4157434215,56,Left,4157434221,212,20.1,4157434217,140,55.3,4157434219,141,96.4,,,,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452123,897,1,2,77,41,bpx4ib85d65u9oyhglkt36k1b,1,55.3,96.4,2023-04-02T12:38:04.991Z,2023-04-02T12:38:06Z,4157434337,141,88.6,4157434335,140,37.4,4157434333,56,Back,4157434339,212,19.5,4157434341,213,3.4,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452177,898,1,2,77,42,bpx4ib85d65u9oyhglkt36k1b,1,37.4,88.6,2023-04-02T12:38:05.934Z,2023-04-02T12:38:08Z,4157434611,141,56.4,4157434609,140,30.1,4157434615,213,4.4,4157434607,56,Back,4157434613,212,23.2,,,,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452305,899,1,2,77,44,bpx4ib85d65u9oyhglkt36k1b,1,30.1,56.4,2023-04-02T12:38:08.670Z,2023-04-02T12:38:14Z,4157435223,140,36.7,4157435229,212,21.2,4157435227,141,27.0,4157435217,56,Back,4157435231,213,5.0,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452391,900,1,2,77,50,bpx4ib85d65u9oyhglkt36k1b,1,45.3,30.2,2023-04-02T12:38:14.270Z,2023-04-02T12:38:17Z,4157435653,212,16.9,4157435655,213,4.8,4157435649,140,47.4,4157435651,141,5.6,4157435647,56,Back,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452459,901,1,2,77,54,bpx4ib85d65u9oyhglkt36k1b,0,44.4,6.6,2023-04-02T12:38:18.352Z,2023-04-02T12:38:19Z,4157435983,140,69.6,4157435989,212,28.1,4157435985,141,20.7,4157435977,56,Right,4157435973,155,,4157435991,213,0.3,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452561,595,1,2,77,56,nuaf3wtujl8erbciumch6c65,1,31.8,74.7,2023-04-02T12:38:20.085Z,2023-04-02T12:38:23Z,4157436509,212,12.0,4157436501,3,,4157436507,141,73.0,4157436503,56,Back,4157436511,213,6.2,4157436505,140,43.2,,,,,,,65979lcr67xsnqvgtyswqubqh,N. Rolfes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452617,596,1,2,77,59,nuaf3wtujl8erbciumch6c65,1,43,73.3,2023-04-02T12:38:23.198Z,2023-04-02T12:38:25Z,4157436771,213,0.7,4157436767,141,87.4,4157436761,3,,4157436769,212,14.5,4157436765,140,53.3,4157436763,56,Left,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452727,598,49,2,78,0,nuaf3wtujl8erbciumch6c65,1,54.7,82.1,2023-04-02T12:38:23.955Z,2023-04-02T12:38:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452639,597,1,2,78,1,nuaf3wtujl8erbciumch6c65,0,53.3,87.4,2023-04-02T12:38:25.048Z,2023-04-02T12:38:26Z,4157436927,56,Center,4157436929,140,86.1,4157436933,212,36.0,4157436935,213,6.0,4157436925,155,,4157436939,1,,4157436931,141,72.0,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452685,902,52,2,78,5,bpx4ib85d65u9oyhglkt36k1b,1,12.3,31.8,2023-04-02T12:38:29.214Z,2023-04-02T12:38:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452779,903,1,2,78,5,bpx4ib85d65u9oyhglkt36k1b,1,12.3,31.8,2023-04-02T12:38:29.533Z,2023-04-02T12:38:34Z,4157437747,213,0.9,4157437741,140,29.4,4157437737,123,,4157437739,56,Back,4157437743,141,62.1,4157437745,212,27.3,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452865,904,1,2,78,11,bpx4ib85d65u9oyhglkt36k1b,1,29.1,66.3,2023-04-02T12:38:34.734Z,2023-04-02T12:38:39Z,4157438223,141,60.4,4157438221,140,38.5,4157438227,213,5.9,4157438225,212,10.7,4157438219,56,Back,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452913,905,1,2,78,15,bpx4ib85d65u9oyhglkt36k1b,1,40.1,62.8,2023-04-02T12:38:39.085Z,2023-04-02T12:38:41Z,4157438507,141,54.2,4157438505,140,29.5,4157438503,56,Back,4157438509,212,12.6,4157438511,213,3.6,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527452991,906,1,2,78,17,bpx4ib85d65u9oyhglkt36k1b,1,29.5,54.2,2023-04-02T12:38:41.341Z,2023-04-02T12:38:45Z,4157439015,56,Back,4157439023,213,5.1,4157439017,140,37.0,4157439019,141,24.6,4157439021,212,21.6,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527453061,907,1,2,78,21,bpx4ib85d65u9oyhglkt36k1b,1,40.7,25.1,2023-04-02T12:38:45.581Z,2023-04-02T12:38:49Z,4157439369,140,58.1,4157439367,56,Center,4157439371,141,28.5,4157439373,212,18.4,4157439375,213,0.1,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527453079,908,61,2,78,25,bpx4ib85d65u9oyhglkt36k1b,0,58.1,28.5,2023-04-02T12:38:48.941Z,2023-04-02T12:38:49Z,4157439465,56,Center,,,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527453089,599,49,2,78,25,nuaf3wtujl8erbciumch6c65,1,41.8,72.4,2023-04-02T12:38:49.524Z,2023-04-02T12:38:49Z,,,,,,,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527453121,600,50,2,78,26,nuaf3wtujl8erbciumch6c65,1,42,68.7,2023-04-02T12:38:50.614Z,2023-04-02T12:38:53Z,4157439913,233,909,4157439627,286,,4157439625,56,Back,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527453143,909,7,2,78,26,bpx4ib85d65u9oyhglkt36k1b,1,58,31.3,2023-04-02T12:38:50.615Z,2023-04-02T12:38:53Z,4157439857,233,600,4157439767,56,Center,4157439769,285,,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527453155,910,49,2,78,28,bpx4ib85d65u9oyhglkt36k1b,1,57,34.3,2023-04-02T12:38:52.335Z,2023-04-02T12:38:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527453231,911,1,2,78,28,bpx4ib85d65u9oyhglkt36k1b,1,57,34.3,2023-04-02T12:38:52.637Z,2023-04-02T12:38:56Z,4157440293,56,Center,4157440299,212,11.0,4157440297,141,38.6,4157440295,140,67.1,4157440301,213,0.3,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527453239,912,4,2,78,31,bpx4ib85d65u9oyhglkt36k1b,1,67.2,40.2,2023-04-02T12:38:55.678Z,2023-04-02T12:38:58Z,4157440341,265,,4157440343,286,,4157440339,152,,4157440569,233,601,4157440335,13,,4157440337,56,Center,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527453255,601,4,2,78,31,nuaf3wtujl8erbciumch6c65,0,32.8,59.8,2023-04-02T12:38:55.679Z,2023-04-02T12:38:58Z,4157440641,233,912,4157440405,13,,4157440419,285,,4157440413,152,,4157440417,265,,4157440409,56,Back,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527453931,913,1,2,79,3,bpx4ib85d65u9oyhglkt36k1b,1,64.2,35.5,2023-04-02T12:39:27.517Z,2023-04-02T12:39:31Z,4157444353,5,,4157444369,213,5.9,4157444367,212,25.0,4157444359,56,Center,4157444357,152,,4157444363,140,86.2,4157444365,141,21.4,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454037,914,1,2,79,7,bpx4ib85d65u9oyhglkt36k1b,1,88.5,20.9,2023-04-02T12:39:31.709Z,2023-04-02T12:39:36Z,4157444903,212,44.7,4157444893,2,,4157444905,213,1.3,4157444895,155,,4157444899,140,98.1,4157444901,141,85.0,4157444907,1,,4157444897,56,Left,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454117,915,1,2,79,12,bpx4ib85d65u9oyhglkt36k1b,1,98,86.3,2023-04-02T12:39:36.557Z,2023-04-02T12:39:41Z,4157445379,212,7.7,4157445375,140,91.0,4157445377,141,82.9,4157445371,56,Left,4157445381,213,3.4,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454129,916,3,2,79,16,bpx4ib85d65u9oyhglkt36k1b,0,91.6,74.5,2023-04-02T12:39:40.442Z,2023-04-02T13:03:01Z,4157445427,286,,4157445425,56,Center,4157445745,233,602,,,,,,,,,,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454193,602,7,2,79,16,nuaf3wtujl8erbciumch6c65,1,8.4,25.5,2023-04-02T12:39:40.443Z,2023-04-02T13:03:02Z,4157445735,233,916,4157445723,285,,4157445721,56,Back,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527455007,921,1,2,79,17,bpx4ib85d65u9oyhglkt36k1b,0,88.6,72.9,2023-04-02T12:39:41.293Z,2023-04-02T13:03:03Z,4157449905,212,1.3,4157449895,56,Center,4157564843,286,,4157564837,233,710,4157449897,140,89.2,4157449901,141,71.2,4157449909,213,5.2,4157564833,236,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477173,710,74,2,79,17,nuaf3wtujl8erbciumch6c65,1,8.6,32.5,2023-04-02T12:39:41.294Z,2023-04-02T13:05:50Z,4157564783,56,Back,4157564785,285,,4157564879,233,921,,,,,,,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454217,603,1,2,79,18,nuaf3wtujl8erbciumch6c65,0,7.8,17.8,2023-04-02T12:39:41.828Z,2023-04-02T13:03:20Z,4157445827,56,Back,4157445839,213,0.4,4157445837,212,14.7,4157445835,141,27.0,4157445831,140,20.5,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527458497,936,44,2,79,18,bpx4ib85d65u9oyhglkt36k1b,1,83,68.2,2023-04-02T12:39:42.720Z,2023-04-02T13:03:08Z,4157468303,56,Center,4157570889,233,711,4157468305,286,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527478281,711,44,2,79,19,nuaf3wtujl8erbciumch6c65,0,17,31.8,2023-04-02T12:39:42.721Z,2023-04-02T13:02:55Z,4157571255,233,936,4157570585,285,,4157570583,56,Back,,,,,,,,,,,,,,,,2iaatg2gvp5w4j27ycreiqjt,M. Punsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454187,917,43,2,79,20,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-04-02T12:39:43.774Z,2023-04-02T12:43:16Z,4157445703,56,Center,4157467581,144,61,,,,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454357,918,1,2,79,22,bpx4ib85d65u9oyhglkt36k1b,0,76.7,67.7,2023-04-02T12:39:46.126Z,2023-04-02T13:03:13Z,4157446553,168,,4157446559,141,67.6,4157446555,56,Center,4157446557,140,93.3,4157446563,213,6.3,4157446561,212,17.4,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454227,604,43,2,79,22,nuaf3wtujl8erbciumch6c65,1,0,0,2023-04-02T12:39:46.178Z,2023-04-02T13:02:31Z,4157568443,144,1,4157445893,141,28.5,4157445895,212,14.4,4157445943,195,0,4157445889,140,17.6,4157445887,56,Back,4157445897,213,0.7,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454301,605,12,2,79,26,nuaf3wtujl8erbciumch6c65,1,8.3,31.5,2023-04-02T12:39:49.873Z,2023-04-02T13:03:27Z,4157446379,167,,4157446289,56,Back,4157446297,213,3.4,4157446291,140,0.0,4157446295,212,10.1,4157446293,141,27.6,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454309,606,6,2,79,26,nuaf3wtujl8erbciumch6c65,0,2.8,30,2023-04-02T12:39:50.543Z,2023-04-02T13:03:28Z,4157446335,73,,4157446333,56,Back,4157446779,233,919,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454393,919,6,2,79,26,bpx4ib85d65u9oyhglkt36k1b,1,97.2,70,2023-04-02T12:39:50.543Z,2023-04-02T12:43:03Z,4157446741,233,606,4157446717,56,Center,4157446719,73,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454935,920,1,2,79,53,bpx4ib85d65u9oyhglkt36k1b,0,99.7,99.4,2023-04-02T12:40:17.151Z,2023-04-02T12:40:20Z,4157449603,233,607,4157449503,140,94.2,4157449495,6,,4157449511,1,,4157449497,155,,4157449509,213,4.5,4157449505,141,50.9,4157449493,2,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,4157449507,212,33.5,4157449501,56,Center,4157449499,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527454945,607,11,2,79,56,nuaf3wtujl8erbciumch6c65,1,8.5,49.7,2023-04-02T12:40:19.779Z,2023-04-02T12:40:20Z,4157449549,88,,4157449681,233,920,4157449545,56,Back,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527455129,608,1,2,79,59,nuaf3wtujl8erbciumch6c65,1,14.3,51.3,2023-04-02T12:40:23.446Z,2023-04-02T12:40:28Z,4157450581,213,0.7,4157450573,56,Back,4157450575,140,37.7,4157450583,1,,4157450579,212,32.0,4157450571,123,,4157450577,141,81.5,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527455141,609,3,2,80,4,nuaf3wtujl8erbciumch6c65,0,53,68.9,2023-04-02T12:40:28.336Z,2023-04-02T12:40:32Z,4157451047,233,922,4157450615,56,Center,4157450617,286,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527455203,922,7,2,80,4,bpx4ib85d65u9oyhglkt36k1b,1,47,31.1,2023-04-02T12:40:28.337Z,2023-04-02T12:40:31Z,4157451009,233,609,4157450947,285,,4157450945,56,Back,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527455209,923,49,2,80,7,bpx4ib85d65u9oyhglkt36k1b,1,45.9,29.8,2023-04-02T12:40:31.246Z,2023-04-02T12:40:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527455485,924,1,2,80,11,bpx4ib85d65u9oyhglkt36k1b,1,57.7,23.5,2023-04-02T12:40:35.533Z,2023-04-02T12:40:43Z,4157452317,141,4.4,4157452315,140,75.5,4157452313,56,Right,4157452319,212,22.8,4157452321,213,5.7,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527455511,925,1,2,80,19,bpx4ib85d65u9oyhglkt36k1b,0,91.7,16.1,2023-04-02T12:40:43.389Z,2023-04-02T12:40:46Z,4157452467,141,38.0,4157452471,213,1.4,4157452469,212,15.2,4157452457,2,,4157452465,140,94.6,4157452463,56,Center,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
