id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/15/value
2551566873,860,13,2,77,39,bpx4ib85d65u9oyhglkt36k1b,1,85.4,53.2,2023-05-20T12:41:34.077Z,2023-05-20T12:44:50Z,4292725799,56,Center,4292725797,17,,4292737243,81,,4292737245,102,37.6,4292737249,108,,4292737247,103,59.7,4292737255,230,98.6,4292737253,458,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,4292737251,328,4292736661,25,4292736663,20,4292737257,231,50.2,,,,,,,,,,,,,,,,,,,,,
2551566861,570,5,2,77,46,dpp6fex0mdxsxhdct2qf66x5n,1,-0.8,60.6,2023-05-20T12:41:41.348Z,2023-05-20T12:41:43Z,4292725745,346,,4292725889,233,861,4292725743,56,Back,,,,,,,,,,,,,,,,2ywmv0jjr4u8jgo8gnoisx0id,A. Klink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551566883,861,5,2,77,46,bpx4ib85d65u9oyhglkt36k1b,0,100.8,39.4,2023-05-20T12:41:41.348Z,2023-05-20T13:00:25Z,4292725859,56,Center,4292725901,233,570,4292725861,346,,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567107,571,1,2,78,9,dpp6fex0mdxsxhdct2qf66x5n,0,4.7,50.1,2023-05-20T12:42:03.426Z,2023-05-20T12:42:05Z,4292727029,56,Right,4292727027,124,,4292727043,74,,4292727031,140,54.3,4292727041,1,,4292727035,212,57.5,4292727033,141,14.2,4292727039,213,5.8,2ywmv0jjr4u8jgo8gnoisx0id,A. Klink,,4292727061,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551570757,910,49,2,78,13,bpx4ib85d65u9oyhglkt36k1b,1,64,86.6,2023-05-20T12:42:07.877Z,2023-05-20T12:46:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567173,862,4,2,78,14,bpx4ib85d65u9oyhglkt36k1b,1,45.2,96.2,2023-05-20T12:42:08.833Z,2023-05-20T12:42:12Z,4292727361,265,,4292727377,233,572,4292727359,152,,4292727357,56,Back,4292727363,286,,4292727355,13,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567155,572,4,2,78,14,dpp6fex0mdxsxhdct2qf66x5n,0,54.8,3.8,2023-05-20T12:42:08.834Z,2023-05-20T12:42:13Z,4292727243,13,,4292727245,56,Right,4292727253,265,,4292727395,233,862,4292727257,285,,4292727249,152,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567273,863,1,2,78,25,bpx4ib85d65u9oyhglkt36k1b,1,43.5,94.9,2023-05-20T12:42:19.735Z,2023-05-20T12:42:21Z,4292727905,56,Back,4292727903,152,,4292727901,5,,4292727913,213,4.7,4292727909,141,79.3,4292727907,140,43.7,4292727911,212,10.6,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567295,864,1,2,78,27,bpx4ib85d65u9oyhglkt36k1b,1,43.2,79.3,2023-05-20T12:42:21.591Z,2023-05-20T12:42:23Z,4292728021,1,,4292728017,213,4.8,4292728003,56,Back,4292728007,140,45.5,4292728011,141,31.6,4292728015,212,32.5,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567313,865,1,2,78,28,bpx4ib85d65u9oyhglkt36k1b,1,45.6,30.9,2023-05-20T12:42:22.887Z,2023-05-20T12:42:24Z,4292728093,213,5.5,4292728089,212,21.9,4292728075,56,Right,4292728085,141,8.2,4292728079,140,60.4,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567347,866,1,2,78,29,bpx4ib85d65u9oyhglkt36k1b,1,60.2,6,2023-05-20T12:42:24.199Z,2023-05-20T12:42:26Z,4292728255,140,68.6,4292728253,56,Right,4292728257,141,17.5,4292728259,212,11.8,4292728263,213,0.7,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567355,867,3,2,78,31,bpx4ib85d65u9oyhglkt36k1b,0,72.4,10.2,2023-05-20T12:42:26.375Z,2023-05-20T12:42:30Z,4292728595,233,573,4292728277,56,Right,4292728279,286,,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567395,573,7,2,78,31,dpp6fex0mdxsxhdct2qf66x5n,1,27.6,89.8,2023-05-20T12:42:26.376Z,2023-05-20T12:42:30Z,4292728513,285,,4292728511,56,Back,4292728577,233,867,4292728509,167,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567403,574,5,2,78,32,dpp6fex0mdxsxhdct2qf66x5n,0,26.4,101.5,2023-05-20T12:42:27.255Z,2023-05-20T13:00:26Z,4292728555,56,Back,4292728557,347,,4292729039,233,868,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567481,868,5,2,78,32,bpx4ib85d65u9oyhglkt36k1b,1,73.6,-1.5,2023-05-20T12:42:27.255Z,2023-05-20T12:42:35Z,4292729001,233,574,4292728991,347,,4292728989,56,Right,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567497,869,1,2,78,40,bpx4ib85d65u9oyhglkt36k1b,0,72.7,0,2023-05-20T12:42:35.096Z,2023-05-20T12:42:36Z,4292729079,141,28.8,4292729077,140,75.1,4292729081,212,21.1,4292729069,107,,4292729073,56,Center,4292729083,213,1.5,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567511,575,8,2,78,42,dpp6fex0mdxsxhdct2qf66x5n,1,30.9,82.1,2023-05-20T12:42:37.172Z,2023-05-20T12:42:37Z,4292729151,56,Back,,,,,,,,,,,,,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567519,576,49,2,78,43,dpp6fex0mdxsxhdct2qf66x5n,1,23.4,84.9,2023-05-20T12:42:38.146Z,2023-05-20T12:42:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567539,577,1,2,78,44,dpp6fex0mdxsxhdct2qf66x5n,1,23.4,84.9,2023-05-20T12:42:38.576Z,2023-05-20T12:42:40Z,4292729335,56,Back,4292729341,212,9.4,4292729337,140,32.0,4292729343,213,0.3,4292729339,141,88.5,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567555,578,1,2,78,45,dpp6fex0mdxsxhdct2qf66x5n,1,32,88.5,2023-05-20T12:42:40.305Z,2023-05-20T12:42:42Z,4292729451,141,72.6,4292729449,140,28.4,4292729453,212,11.5,4292729447,56,Back,4292729455,213,4.4,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567623,579,1,2,78,47,dpp6fex0mdxsxhdct2qf66x5n,1,28.4,69.8,2023-05-20T12:42:41.970Z,2023-05-20T12:42:48Z,4292729827,140,32.9,4292729829,141,47.0,4292729831,212,16.2,4292729825,56,Back,4292729833,213,5.0,,,,,,,,,,8djtc44u653lmy03mnniax3l6,S. Zdebel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567647,580,1,2,78,53,dpp6fex0mdxsxhdct2qf66x5n,1,70.7,51.3,2023-05-20T12:42:48.338Z,2023-05-20T12:43:07Z,4292730017,56,Center,4292730021,141,62.4,4292730019,140,77.2,4292730811,210,15,4292730023,212,10.2,4292730813,154,,4292730025,213,0.8,,,,eyqhxpni376pocsunribu1jv9,E. Senß,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567651,581,15,2,78,56,dpp6fex0mdxsxhdct2qf66x5n,1,82.3,62.1,2023-05-20T12:42:50.929Z,2023-05-20T12:43:07Z,4292730837,147,50.9,4292730817,79,,4292730819,29,,4292731065,233,870,4292730831,215,,4292730835,146,97.2,4292730833,328,,4292730043,56,Center,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,4292730221,23,4292730821,154,4292730041,18,4292730223,72,,4292730823,55,580,4292730829,103,29.1,4292730827,102,,,,,,,,,,,,48.6,
2551567659,870,10,2,78,56,bpx4ib85d65u9oyhglkt36k1b,1,3,48.3,2023-05-20T12:42:51.029Z,2023-05-20T13:08:38Z,4292731075,233,581,4292730081,56,Back,4292730075,173,,4292730077,178,,4292730079,182,,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567667,871,52,2,78,59,bpx4ib85d65u9oyhglkt36k1b,1,4.1,48.5,2023-05-20T12:42:54.186Z,2023-05-20T12:42:54Z,,,,,,,,,,,,,,,,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567697,872,1,2,79,1,bpx4ib85d65u9oyhglkt36k1b,1,11.8,49.6,2023-05-20T12:42:55.992Z,2023-05-20T12:42:57Z,4292730271,140,34.0,4292730273,141,86.9,4292730269,56,Back,4292730275,212,34.4,4292730267,123,,4292730277,213,0.8,4292730297,287,,4292730279,1,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567933,873,1,2,79,17,bpx4ib85d65u9oyhglkt36k1b,1,35,89,2023-05-20T12:43:11.528Z,2023-05-20T12:43:14Z,4292731523,140,29.0,4292731525,141,67.6,4292731521,56,Back,4292731529,213,4.3,4292731527,212,15.9,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567955,874,1,2,79,19,bpx4ib85d65u9oyhglkt36k1b,0,24.6,66,2023-05-20T12:43:14.264Z,2023-05-20T12:43:16Z,4292731639,212,34.3,4292731637,141,29.8,4292731641,213,5.5,4292731635,140,47.3,4292731633,56,Back,4292731643,1,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567961,582,49,2,79,22,dpp6fex0mdxsxhdct2qf66x5n,1,47.2,70.8,2023-05-20T12:43:16.710Z,2023-05-20T12:43:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567973,583,61,2,79,23,dpp6fex0mdxsxhdct2qf66x5n,0,56.8,68.9,2023-05-20T12:43:17.713Z,2023-05-20T12:43:17Z,4292731715,56,Center,,,,,,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551567993,875,1,2,79,24,bpx4ib85d65u9oyhglkt36k1b,1,31,39.9,2023-05-20T12:43:18.593Z,2023-05-20T13:07:26Z,4292731827,141,10.7,4292731829,212,20.5,4292731831,213,5.0,4292731825,140,35.7,4292731823,56,Back,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568007,876,1,2,79,26,bpx4ib85d65u9oyhglkt36k1b,0,41.3,14.2,2023-05-20T12:43:20.923Z,2023-05-20T12:43:22Z,4292731893,56,Center,4292731895,140,73.9,4292731891,155,,4292731903,1,,4292731899,212,39.8,4292731897,141,44.2,4292731901,213,0.5,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568063,584,1,2,79,31,dpp6fex0mdxsxhdct2qf66x5n,1,25.1,61.2,2023-05-20T12:43:25.937Z,2023-05-20T12:43:27Z,4292732115,141,59.1,4292732113,140,31.0,4292732109,157,,4292732111,56,Back,4292732119,213,6.1,4292732117,212,6.4,4292732121,1,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568069,585,49,2,79,32,dpp6fex0mdxsxhdct2qf66x5n,1,31,59.1,2023-05-20T12:43:27.091Z,2023-05-20T12:43:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568105,586,1,2,79,33,dpp6fex0mdxsxhdct2qf66x5n,1,31,59.1,2023-05-20T12:43:27.441Z,2023-05-20T12:43:30Z,4292732313,56,Back,4292732315,140,30.0,4292732319,212,10.5,4292732317,141,43.7,4292732321,213,4.6,,,,,,,,,,9oq5f3fgf6g9vyc965o35127e,L. Gräwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568125,587,1,2,79,35,dpp6fex0mdxsxhdct2qf66x5n,1,30,43.7,2023-05-20T12:43:30.032Z,2023-05-20T12:43:31Z,4292732429,56,Back,4292732437,213,1.9,4292732431,140,26.0,4292732435,212,12.4,4292732433,141,60.8,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568141,588,1,2,79,37,dpp6fex0mdxsxhdct2qf66x5n,1,27.9,61.4,2023-05-20T12:43:31.713Z,2023-05-20T12:43:32Z,4292732513,212,14.2,4292732515,213,0.2,4292732511,141,65.3,4292732507,56,Back,4292732509,140,41.2,,,,,,,,,,8djtc44u653lmy03mnniax3l6,S. Zdebel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568199,589,1,2,79,38,dpp6fex0mdxsxhdct2qf66x5n,1,41.2,65.3,2023-05-20T12:43:32.737Z,2023-05-20T12:43:37Z,4292732799,140,32.2,4292732797,56,Back,4292732803,212,18.7,4292732805,213,2.1,4292732801,141,89.0,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568203,590,3,2,79,43,dpp6fex0mdxsxhdct2qf66x5n,0,60.7,87.7,2023-05-20T12:43:37.649Z,2023-05-20T12:43:40Z,4292732827,286,,4292732971,233,877,4292732825,56,Left,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568219,877,7,2,79,43,bpx4ib85d65u9oyhglkt36k1b,1,39.3,12.3,2023-05-20T12:43:37.650Z,2023-05-20T12:43:40Z,4292732957,233,590,4292732937,167,,4292732939,56,Back,4292732941,285,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568295,591,5,2,79,44,dpp6fex0mdxsxhdct2qf66x5n,1,62.7,101.5,2023-05-20T12:43:39.265Z,2023-05-20T12:43:48Z,4292733415,56,Left,4292733417,347,,4292733419,233,878,,,,,,,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568223,878,5,2,79,44,bpx4ib85d65u9oyhglkt36k1b,0,37.3,-1.5,2023-05-20T12:43:39.265Z,2023-05-20T13:00:26Z,4292732949,56,Back,4292733429,233,591,4292732951,347,,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568309,592,1,2,79,53,dpp6fex0mdxsxhdct2qf66x5n,1,62.6,100,2023-05-20T12:43:47.712Z,2023-05-20T12:43:49Z,4292733477,140,55.4,4292733479,141,84.5,4292733483,213,4.1,4292733481,212,13.5,4292733475,56,Left,4292733473,107,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568335,593,1,2,79,55,dpp6fex0mdxsxhdct2qf66x5n,1,55.4,84.5,2023-05-20T12:43:49.569Z,2023-05-20T12:43:53Z,4292733633,140,57.8,4292733635,141,95.9,4292733631,56,Left,4292733637,212,8.2,4292733639,213,1.3,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568375,594,1,2,79,58,dpp6fex0mdxsxhdct2qf66x5n,1,43.8,90,2023-05-20T12:43:53.344Z,2023-05-20T12:43:56Z,4292733789,141,85.2,4292733793,213,3.3,4292733787,140,21.0,4292733785,56,Back,4292733791,212,24.2,,,,,,,,,,1asefru50u06hyhmoa7d9qcx5,L. Marti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568433,595,1,2,80,1,dpp6fex0mdxsxhdct2qf66x5n,1,21,84,2023-05-20T12:43:55.921Z,2023-05-20T12:44:01Z,4292734079,141,61.1,4292734083,213,4.0,4292734077,140,7.2,4292734075,56,Back,4292734081,212,21.3,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568543,596,1,2,80,6,dpp6fex0mdxsxhdct2qf66x5n,0,9.4,51.8,2023-05-20T12:44:01.091Z,2023-05-20T12:44:08Z,4292734619,213,0.5,4292734617,212,67.2,4292734621,1,,4292734611,56,Left,4292734609,157,,4292734613,140,65.0,4292734615,141,100.0,,,,2ywmv0jjr4u8jgo8gnoisx0id,A. Klink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568547,597,5,2,80,13,dpp6fex0mdxsxhdct2qf66x5n,0,66.4,101.4,2023-05-20T12:44:08.227Z,2023-05-20T12:44:15Z,4292734959,233,879,4292734645,347,,4292734643,56,Left,,,,,,,,,,,,,,,,2ywmv0jjr4u8jgo8gnoisx0id,A. Klink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568601,879,5,2,80,13,bpx4ib85d65u9oyhglkt36k1b,1,33.6,-1.4,2023-05-20T12:44:08.227Z,2023-05-20T13:00:26Z,4292734927,233,597,4292734909,56,Back,4292734913,347,,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568615,880,1,2,80,19,bpx4ib85d65u9oyhglkt36k1b,1,28.2,0,2023-05-20T12:44:14.314Z,2023-05-20T12:44:15Z,4292734997,56,Back,4292734999,140,24.9,4292735009,212,19.8,4292735013,213,1.7,4292734995,107,,4292735005,141,26.6,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568669,881,1,2,80,20,bpx4ib85d65u9oyhglkt36k1b,1,25.2,27.4,2023-05-20T12:44:15.177Z,2023-05-20T12:44:20Z,4292735309,140,28.8,4292735307,56,Back,4292735311,141,65.8,4292735315,213,1.4,4292735313,212,26.4,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568707,882,1,2,80,25,bpx4ib85d65u9oyhglkt36k1b,1,33.4,69.1,2023-05-20T12:44:20.298Z,2023-05-20T12:44:23Z,4292735539,212,16.1,4292735537,141,45.4,4292735535,140,33.3,4292735541,213,4.7,4292735533,56,Back,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568755,883,1,2,80,29,bpx4ib85d65u9oyhglkt36k1b,1,33.3,45.2,2023-05-20T12:44:23.546Z,2023-05-20T12:44:26Z,4292735783,213,1.1,4292735777,141,64.5,4292735771,140,39.8,4292735781,212,14.8,4292735767,56,Back,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568801,884,1,2,80,32,bpx4ib85d65u9oyhglkt36k1b,1,45.6,73.4,2023-05-20T12:44:26.441Z,2023-05-20T12:44:29Z,4292735991,56,Left,4292735995,141,95.2,4292735993,140,57.1,4292735997,212,19.1,4292735999,213,0.9,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568803,885,61,2,80,35,bpx4ib85d65u9oyhglkt36k1b,0,58.4,95.8,2023-05-20T12:44:29.561Z,2023-05-20T12:44:29Z,4292736009,56,Left,,,,,,,,,,,,,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568981,598,5,2,80,35,dpp6fex0mdxsxhdct2qf66x5n,1,36.1,-1.4,2023-05-20T12:44:30.186Z,2023-05-20T13:00:26Z,4292736907,347,,4292736905,56,Back,4292736923,233,886,,,,,,,,,,,,,,,,gvm839vxy6tkznrtw9mop17u,Ivana Fuso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551568805,886,5,2,80,35,bpx4ib85d65u9oyhglkt36k1b,0,63.9,101.4,2023-05-20T12:44:30.186Z,2023-05-20T12:44:46Z,4292736957,233,598,4292736017,56,Left,4292736019,347,,,,,,,,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551569021,599,1,2,80,51,dpp6fex0mdxsxhdct2qf66x5n,1,38.1,0,2023-05-20T12:44:45.456Z,2023-05-20T12:44:48Z,4292737137,213,0.4,4292737121,56,Back,4292737119,107,,4292737125,140,44.9,4292737129,141,3.2,4292737133,212,7.8,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551569037,600,1,2,80,54,dpp6fex0mdxsxhdct2qf66x5n,1,44.9,3.2,2023-05-20T12:44:48.639Z,2023-05-20T13:09:28Z,4292737227,141,2.0,4292737229,212,13.6,4292737231,213,3.2,4292737225,140,32.0,4292737223,56,Back,,,,,,,,,,bf38nsprlsb7783sgyl1ezq3t,E. Van Deursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551569043,601,1,2,80,55,dpp6fex0mdxsxhdct2qf66x5n,0,32,2,2023-05-20T12:44:49.840Z,2023-05-20T12:44:50Z,4292737285,213,0.2,4292737279,140,42.9,4292737283,212,11.7,4292737277,56,Back,4292737281,141,5.3,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551569075,887,49,2,80,58,bpx4ib85d65u9oyhglkt36k1b,1,57.6,92.4,2023-05-20T12:44:53.211Z,2023-05-20T12:44:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551569111,888,1,2,80,58,bpx4ib85d65u9oyhglkt36k1b,1,57.2,90.3,2023-05-20T12:44:53.402Z,2023-05-20T12:44:55Z,4292737583,140,36.4,4292737585,141,60.5,4292737581,56,Back,4292737587,212,29.8,4292737589,213,3.9,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551569187,889,1,2,81,0,bpx4ib85d65u9oyhglkt36k1b,1,36.7,60.3,2023-05-20T12:44:55.387Z,2023-05-20T12:44:59Z,4292737993,56,Back,4292737995,140,40.3,4292738003,213,1.3,4292737999,212,14.4,4292737997,141,80.7,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551569291,890,1,2,81,4,bpx4ib85d65u9oyhglkt36k1b,1,43.5,85.6,2023-05-20T12:44:59.277Z,2023-05-20T12:45:05Z,4292738431,212,53.9,4292738427,140,94.4,4292738429,141,75.7,4292738433,213,6.2,4292738435,1,,4292738423,155,,4292738425,56,Center,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551569309,891,1,2,81,10,bpx4ib85d65u9oyhglkt36k1b,0,97.5,76.5,2023-05-20T12:45:04.973Z,2023-05-20T12:45:06Z,4292738489,157,,4292738501,1,,4292738497,212,18.6,4292738499,213,2.0,4292738493,140,90.6,4292738495,141,100.0,4292738491,56,Left,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551569699,602,5,2,81,11,dpp6fex0mdxsxhdct2qf66x5n,1,8.2,-1.4,2023-05-20T12:45:06.127Z,2023-05-20T13:00:26Z,4292740501,233,892,4292740477,56,Back,4292740479,347,,,,,,,,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551569311,892,5,2,81,11,bpx4ib85d65u9oyhglkt36k1b,0,91.8,101.4,2023-05-20T12:45:06.127Z,2023-05-20T12:45:36Z,4292740531,233,602,4292738509,347,,4292738507,56,Left,,,,,,,,,,,,,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551569565,893,18,2,81,32,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-05-20T12:45:26.910Z,2023-05-20T12:45:27Z,4292739881,55,894,4292739777,44,Midfielder,4292739781,59,12,4292739773,42,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
