id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2506970999,730,1,2,65,18,6bl19flj1eggw2gw7sya19bof,1,5.2,44.6,2023-02-12T13:21:42.767Z,2023-02-12T13:21:48Z,4028238379,141,29.5,4028238387,237,,4028238383,213,5.7,4028238381,212,19.8,4028238373,124,,4028238377,140,21.3,4028238375,56,Back,,,,3loe8qn8nalk7liisl2hx891x,M. Frohms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971025,731,1,2,65,24,6bl19flj1eggw2gw7sya19bof,1,33.5,31.5,2023-02-12T13:21:48.703Z,2023-02-12T13:21:51Z,4028238501,56,Back,4028238505,141,57.6,4028238507,212,18.3,4028238509,213,1.8,4028238503,140,29.2,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971089,732,1,2,65,27,6bl19flj1eggw2gw7sya19bof,1,32.4,60.3,2023-02-12T13:21:51.280Z,2023-02-12T13:21:57Z,4028238813,140,41.1,4028238817,141,34.8,4028238825,213,5.2,4028238821,212,19.6,4028238809,56,Back,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971109,733,1,2,65,32,6bl19flj1eggw2gw7sya19bof,1,54.5,30,2023-02-12T13:21:57.088Z,2023-02-12T13:22:00Z,4028238921,141,4.0,4028238917,56,Right,4028238919,140,61.4,4028238923,212,19.1,4028238927,213,5.1,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971131,734,1,2,65,36,6bl19flj1eggw2gw7sya19bof,0,61.3,5,2023-02-12T13:22:00.448Z,2023-02-12T13:22:01Z,4028239015,213,0.6,4028239007,56,Right,4028239011,141,13.8,4028239009,140,70.0,4028239013,212,10.9,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971133,474,49,2,65,37,2f7gua216miwsfd83rgjsn4ap,1,37.4,79,2023-02-12T13:22:01.850Z,2023-02-12T13:22:02Z,,,,,,,,,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971145,475,1,2,65,39,2f7gua216miwsfd83rgjsn4ap,0,42,85,2023-02-12T13:22:03.832Z,2023-02-12T13:22:05Z,4028239081,56,Back,4028239085,141,85.0,4028239083,140,46.0,4028239089,213,0,4028239087,212,4.2,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971161,735,61,2,65,41,6bl19flj1eggw2gw7sya19bof,1,59.9,3.8,2023-02-12T13:22:05.922Z,2023-02-12T13:22:06Z,4028239173,56,Right,,,,,,,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971259,476,5,2,65,42,2f7gua216miwsfd83rgjsn4ap,1,40.4,101.6,2023-02-12T13:22:06.633Z,2023-02-12T13:22:45Z,4028241177,233,736,4028239605,56,Back,4028239607,347,,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971317,736,5,2,65,42,6bl19flj1eggw2gw7sya19bof,0,59.6,-1.6,2023-02-12T13:22:06.633Z,2023-02-12T13:52:29Z,4028241181,233,476,4028239847,347,,4028239845,56,Right,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971295,477,1,2,65,51,2f7gua216miwsfd83rgjsn4ap,1,46.9,100,2023-02-12T13:22:15.256Z,2023-02-12T13:22:19Z,4028239751,213,5.7,4028239741,107,,4028239749,212,14.5,4028239745,140,58.3,4028239743,56,Left,4028239747,141,89.9,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971305,478,50,2,65,54,2f7gua216miwsfd83rgjsn4ap,1,57.9,91.4,2023-02-12T13:22:19.042Z,2023-02-12T13:22:26Z,4028239789,56,Left,4028239795,286,,4028239927,233,737,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971333,737,7,2,65,54,6bl19flj1eggw2gw7sya19bof,0,42.1,8.6,2023-02-12T13:22:19.043Z,2023-02-12T14:05:38Z,4028239883,285,,4028239909,233,478,4028239881,56,Back,,,,,,,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971383,479,1,2,65,58,2f7gua216miwsfd83rgjsn4ap,0,44.3,95.6,2023-02-12T13:22:22.640Z,2023-02-12T13:22:24Z,4028240105,141,89.3,4028240101,56,Left,4028240103,140,60.0,4028240107,212,17.0,4028240109,213,6.0,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971439,738,61,2,66,0,6bl19flj1eggw2gw7sya19bof,1,30.1,7.1,2023-02-12T13:22:24.255Z,2023-02-12T13:22:39Z,4028240307,56,Back,,,,,,,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971451,739,1,2,66,3,6bl19flj1eggw2gw7sya19bof,0,48,43,2023-02-12T13:22:27.760Z,2023-02-12T13:22:28Z,4028240371,141,43.0,4028240375,213,0,4028240373,212,23.8,4028240369,140,70.7,4028240367,56,Center,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971491,480,1,2,66,5,2f7gua216miwsfd83rgjsn4ap,1,23.7,51.6,2023-02-12T13:22:29.319Z,2023-02-12T13:22:31Z,4028240515,140,32.5,4028240521,213,5.6,4028240519,212,11.6,4028240517,141,41.2,4028240505,56,Back,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971493,481,61,2,66,7,2f7gua216miwsfd83rgjsn4ap,0,32.5,40.1,2023-02-12T13:22:31.848Z,2023-02-12T13:22:32Z,4028240525,56,Back,,,,,,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971495,740,61,2,66,8,6bl19flj1eggw2gw7sya19bof,1,62.8,71.7,2023-02-12T13:22:32.208Z,2023-02-12T13:22:32Z,4028240531,56,Center,,,,,,,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971539,482,1,2,66,9,2f7gua216miwsfd83rgjsn4ap,1,40.6,33.9,2023-02-12T13:22:34.160Z,2023-02-12T13:22:37Z,4028240733,141,6.8,4028240737,213,4.3,4028240735,212,20.2,4028240729,56,Back,4028240731,140,32.7,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971593,483,1,2,66,12,2f7gua216miwsfd83rgjsn4ap,0,33.7,5,2023-02-12T13:22:36.866Z,2023-02-12T13:22:41Z,4028240989,140,78.3,4028240995,213,6.2,4028240993,212,47.1,4028240997,1,,4028240987,56,Right,4028240991,141,0.0,4028240985,155,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971599,484,5,2,66,16,2f7gua216miwsfd83rgjsn4ap,0,74.4,-1.8,2023-02-12T13:22:40.867Z,2023-02-12T13:22:49Z,4028241023,56,Right,4028241323,233,741,4028241025,347,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971663,741,5,2,66,16,6bl19flj1eggw2gw7sya19bof,1,25.6,101.8,2023-02-12T13:22:40.867Z,2023-02-12T13:52:29Z,4028241285,347,,4028241283,56,Back,4028241309,233,484,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971719,742,1,2,66,28,6bl19flj1eggw2gw7sya19bof,1,29.7,100,2023-02-12T13:22:52.911Z,2023-02-12T13:22:54Z,4028241545,141,77.2,4028241547,212,17.0,4028241543,140,25.5,4028241553,189,,4028241541,56,Back,4028241549,213,4.5,4028241539,107,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971743,743,1,2,66,31,6bl19flj1eggw2gw7sya19bof,1,25.5,77.2,2023-02-12T13:22:55.663Z,2023-02-12T13:22:57Z,4028241711,140,27.6,4028241709,56,Back,4028241715,212,27.9,4028241725,189,,4028241717,213,4.8,4028241713,141,36.3,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971793,744,1,2,66,33,6bl19flj1eggw2gw7sya19bof,1,28,36.3,2023-02-12T13:22:57.855Z,2023-02-12T13:23:00Z,4028241923,212,14.9,4028241917,56,Back,4028241919,140,41.6,4028241921,141,29.8,4028241925,213,6.0,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971817,745,1,2,66,36,6bl19flj1eggw2gw7sya19bof,1,41.6,28.8,2023-02-12T13:23:00.719Z,2023-02-12T13:23:03Z,4028242041,212,16.2,4028242031,141,6.5,4028242017,56,Back,4028242045,213,5.1,4028242025,140,47.0,,,,,,,,,,ch8ce5l6elqfogji42wyyedat,R. Blomqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971845,746,1,2,66,39,6bl19flj1eggw2gw7sya19bof,1,47.5,12.2,2023-02-12T13:23:03.775Z,2023-02-12T13:23:06Z,4028242143,56,Back,4028242147,141,41.3,4028242149,212,21.8,4028242145,140,38.9,4028242151,213,2.0,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971861,747,1,2,66,41,6bl19flj1eggw2gw7sya19bof,1,42.6,43.4,2023-02-12T13:23:06.143Z,2023-02-12T13:23:09Z,4028242233,212,16.1,4028242229,140,49.6,4028242227,56,Back,4028242231,141,64.5,4028242235,213,1.1,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971877,748,1,2,66,44,6bl19flj1eggw2gw7sya19bof,1,56,69.3,2023-02-12T13:23:09.151Z,2023-02-12T13:23:12Z,4028242341,140,73.3,4028242339,56,Center,4028242345,212,18.7,4028242343,141,75.6,4028242347,213,0.2,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971891,749,1,2,66,47,6bl19flj1eggw2gw7sya19bof,0,72,77,2023-02-12T13:23:12.159Z,2023-02-12T13:23:13Z,4028242405,56,Left,4028242415,213,0.4,4028242411,212,8.6,4028242407,140,79.6,4028242409,141,81.7,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971921,485,1,2,66,50,2f7gua216miwsfd83rgjsn4ap,1,12.5,7.4,2023-02-12T13:23:14.687Z,2023-02-12T13:23:16Z,4028242557,56,Back,4028242561,141,8.5,4028242563,212,15.2,4028242559,140,27.0,4028242565,213,0.0,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971925,486,49,2,66,51,2f7gua216miwsfd83rgjsn4ap,1,27,8.5,2023-02-12T13:23:15.953Z,2023-02-12T13:23:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971981,487,1,2,66,52,2f7gua216miwsfd83rgjsn4ap,1,25.3,8.9,2023-02-12T13:23:16.688Z,2023-02-12T13:23:19Z,4028242823,140,8.4,4028242827,212,17.7,4028242829,213,3.1,4028242825,141,8.8,4028242821,56,Back,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506971991,488,1,2,66,55,2f7gua216miwsfd83rgjsn4ap,0,9.8,5.3,2023-02-12T13:23:19.417Z,2023-02-12T13:23:22Z,4028242925,141,24.1,4028242923,140,46.4,4028242927,212,40.5,4028242931,1,,4028242921,56,Back,4028242919,155,,4028242929,213,0.3,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972005,750,43,2,66,58,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-02-12T13:23:23.040Z,2023-02-12T13:23:29Z,4028243241,144,49,,,,,,,,,,,,,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972009,751,49,2,66,58,6bl19flj1eggw2gw7sya19bof,1,55.9,77.5,2023-02-12T13:23:23.151Z,2023-02-12T13:23:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972033,752,1,2,66,59,6bl19flj1eggw2gw7sya19bof,1,55.9,77.5,2023-02-12T13:23:23.599Z,2023-02-12T13:23:25Z,4028243075,140,66.6,4028243077,141,59.3,4028243081,213,5.4,4028243073,56,Center,4028243079,212,16.7,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972041,753,1,2,67,1,6bl19flj1eggw2gw7sya19bof,1,66.6,59.3,2023-02-12T13:23:25.694Z,2023-02-12T13:23:26Z,4028243113,212,15.8,4028243109,140,52.1,4028243115,213,3.4,4028243111,141,53.3,4028243107,56,Center,,,,,,,,,,6c9ed4z6hw7s5v8c9631algid,S. Huth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972129,754,1,2,67,2,6bl19flj1eggw2gw7sya19bof,1,52.1,53.3,2023-02-12T13:23:26.591Z,2023-02-12T13:23:33Z,4028243479,213,4.5,4028243471,56,Back,4028243473,140,49.0,4028243477,212,15.7,4028243475,141,30.7,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972175,755,1,2,67,8,6bl19flj1eggw2gw7sya19bof,1,62.6,37.3,2023-02-12T13:23:32.927Z,2023-02-12T13:23:37Z,4028243679,141,80.3,4028243683,213,1.4,4028243681,212,29.7,4028243677,140,67.4,4028243675,56,Left,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972191,756,1,2,67,13,6bl19flj1eggw2gw7sya19bof,1,67.6,74.8,2023-02-12T13:23:37.791Z,2023-02-12T13:23:41Z,4028243773,141,80.3,4028243777,213,2.8,4028243775,212,10.2,4028243769,56,Left,4028243771,140,58.6,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972243,757,1,2,67,16,6bl19flj1eggw2gw7sya19bof,1,56.6,79.4,2023-02-12T13:23:41.039Z,2023-02-12T13:23:46Z,4028244061,141,95.6,4028244057,56,Left,4028244065,213,0.5,4028244063,212,22.5,4028244059,140,75.3,,,,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972269,759,3,2,67,21,6bl19flj1eggw2gw7sya19bof,0,73,91.2,2023-02-12T13:23:45.351Z,2023-02-12T13:23:48Z,4028244191,56,Left,4028244193,286,,4028244199,233,489,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972241,489,7,2,67,21,2f7gua216miwsfd83rgjsn4ap,1,27,8.8,2023-02-12T13:23:45.352Z,2023-02-12T13:23:48Z,4028244049,56,Back,4028244195,233,759,4028244051,285,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972245,490,49,2,67,21,2f7gua216miwsfd83rgjsn4ap,1,29.9,11.4,2023-02-12T13:23:45.937Z,2023-02-12T13:23:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972261,758,43,2,67,21,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-02-12T13:23:45.967Z,2023-02-12T13:23:49Z,4028244131,56,Left,4028244233,144,44,4028244135,286,0,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972293,491,1,2,67,25,2f7gua216miwsfd83rgjsn4ap,0,36.8,5.9,2023-02-12T13:23:49.912Z,2023-02-12T13:23:52Z,4028244327,213,0.5,4028244323,141,32.8,4028244325,212,37.4,4028244329,1,,4028244319,56,Center,4028244321,140,67.9,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972309,760,1,2,67,27,6bl19flj1eggw2gw7sya19bof,1,38.1,76.7,2023-02-12T13:23:51.487Z,2023-02-12T13:23:53Z,4028244391,56,Back,4028244387,3,,4028244399,141,84.8,4028244403,213,0.5,4028244395,140,48.9,4028244401,212,12.6,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972313,761,49,2,67,28,6bl19flj1eggw2gw7sya19bof,1,49.2,84.7,2023-02-12T13:23:53.167Z,2023-02-12T13:23:53Z,,,,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972355,762,1,2,67,29,6bl19flj1eggw2gw7sya19bof,1,49.2,84.7,2023-02-12T13:23:53.471Z,2023-02-12T13:23:57Z,4028244627,56,Back,4028244629,140,49.1,4028244633,212,21.1,4028244631,141,53.6,4028244635,213,4.7,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972453,763,1,2,67,32,6bl19flj1eggw2gw7sya19bof,1,54.1,46.3,2023-02-12T13:23:56.911Z,2023-02-12T13:24:06Z,4028245087,140,85.1,4028245083,155,,4028245091,212,43.3,4028245085,56,Right,4028245089,141,4.4,4028245093,213,5.6,4028245097,1,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972527,764,1,2,67,41,6bl19flj1eggw2gw7sya19bof,1,89,7,2023-02-12T13:24:06.094Z,2023-02-12T13:25:14Z,4028248269,22,,4028245441,212,23.9,4028245431,2,,4028245439,141,41.8,4028248267,154,,4028245435,56,Center,4028248265,210,16,4028245443,213,1.4,6c9ed4z6hw7s5v8c9631algid,S. Huth,4028245433,155,,4028245437,140,92.3,,,,,,,,,,,,,,,,,1,,,,,,
2506973287,766,44,2,67,44,6bl19flj1eggw2gw7sya19bof,1,94.4,56.8,2023-02-12T13:24:08.710Z,2023-02-12T13:25:34Z,4028248977,56,Center,4028248979,286,,4028248987,233,492,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972517,492,44,2,67,44,2f7gua216miwsfd83rgjsn4ap,0,5.6,43.2,2023-02-12T13:24:08.711Z,2023-02-12T13:25:35Z,4028249009,233,766,4028245361,56,Back,4028245363,285,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972529,765,16,2,67,45,6bl19flj1eggw2gw7sya19bof,1,95,54.7,2023-02-12T13:24:09.918Z,2023-02-12T13:25:15Z,4028248335,214,,4028245453,56,Center,4028246679,375,67:45.356,4028246669,16,,4028248333,103,17.7,4028248311,76,,4028246667,15,,4028245449,22,,f4g9co8i52ygweie4jjnvja39,A. Popp,4028248319,55,764,4028248315,154,,4028248313,29,,,4028248337,230,97.1,4028248327,102,4028246673,328,,52.9,4028248339,231,52.9,,4028246675,374,2023-02-12 13:24:09.549,,,
2506973181,493,1,2,68,45,2f7gua216miwsfd83rgjsn4ap,1,49.9,50,2023-02-12T13:25:09.847Z,2023-02-12T13:25:18Z,4028248477,56,Back,4028248481,141,57.5,4028248483,212,20.2,4028248487,279,G,4028248479,140,31.3,4028248485,213,2.9,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973213,494,1,2,68,54,2f7gua216miwsfd83rgjsn4ap,1,36.9,66.4,2023-02-12T13:25:18.439Z,2023-02-12T13:25:22Z,4028248649,213,4.1,4028248647,212,20.6,4028248643,140,26.0,4028248641,56,Back,4028248645,141,41.2,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973229,495,1,2,68,58,2f7gua216miwsfd83rgjsn4ap,1,26.3,41.2,2023-02-12T13:25:22.247Z,2023-02-12T13:25:24Z,4028248719,212,23.1,4028248723,213,1.8,4028248715,141,74.2,4028248711,140,21.2,4028248707,56,Back,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973295,496,1,2,68,59,2f7gua216miwsfd83rgjsn4ap,1,21.2,74.2,2023-02-12T13:25:24.103Z,2023-02-12T13:25:35Z,4028249011,56,Back,4028249015,141,44.3,4028249017,212,23.4,4028249019,213,4.2,4028249013,140,10.2,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973309,497,1,2,69,10,2f7gua216miwsfd83rgjsn4ap,0,10.5,39.2,2023-02-12T13:25:35.032Z,2023-02-12T13:25:37Z,4028249075,213,6.2,4028249065,56,Center,4028249067,140,61.8,4028249063,157,,4028249071,212,53.9,4028249069,141,35.2,4028249079,1,,4028249129,189,,9qi8kgzemtdhtgdd0ppqsyelm,K. Sindermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973347,767,1,2,69,12,6bl19flj1eggw2gw7sya19bof,1,34.5,65.2,2023-02-12T13:25:37.070Z,2023-02-12T13:25:40Z,4028249241,141,73.2,4028249239,140,45.6,4028249235,3,,4028249245,213,0.4,4028249237,56,Back,4028249243,212,12.9,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973361,768,1,2,69,15,6bl19flj1eggw2gw7sya19bof,1,45.6,73.2,2023-02-12T13:25:40.142Z,2023-02-12T13:25:42Z,4028249315,56,Back,4028249323,213,2.1,4028249317,140,38.2,4028249313,3,,4028249321,212,15.7,4028249319,141,93.3,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973363,769,49,2,69,18,6bl19flj1eggw2gw7sya19bof,1,38.2,93.3,2023-02-12T13:25:42.639Z,2023-02-12T13:25:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973379,770,1,2,69,18,6bl19flj1eggw2gw7sya19bof,0,38.2,93.3,2023-02-12T13:25:42.879Z,2023-02-12T13:25:44Z,4028249405,212,39.3,4028249407,213,5.9,4028249403,141,70.5,4028249399,56,Center,4028249401,140,72.6,4028249409,1,,4028249397,155,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973391,498,49,2,69,21,2f7gua216miwsfd83rgjsn4ap,1,23.5,36,2023-02-12T13:25:46.120Z,2023-02-12T13:25:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973429,499,1,2,69,24,2f7gua216miwsfd83rgjsn4ap,0,25.2,39.7,2023-02-12T13:25:48.408Z,2023-02-12T13:25:49Z,4028249575,56,Right,4028249577,140,63.7,4028249581,212,42.6,4028249573,157,,4028249583,213,6.0,4028249579,141,20.1,4028249585,1,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973453,771,1,2,69,26,6bl19flj1eggw2gw7sya19bof,0,39,73.6,2023-02-12T13:25:50.766Z,2023-02-12T13:25:51Z,4028249691,213,0.1,4028249689,212,11.2,4028249687,141,74.7,4028249683,56,Back,4028249681,3,,4028249685,140,49.6,,,,,,,8g7i716knbylzqefolzb7l2vp,M. Hegering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973465,500,1,2,69,27,2f7gua216miwsfd83rgjsn4ap,1,46.6,9.2,2023-02-12T13:25:52.062Z,2023-02-12T13:25:53Z,4028249721,140,47.7,4028249719,56,Back,4028249725,212,7.8,4028249723,141,20.6,4028249727,213,1.4,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973487,501,1,2,69,28,2f7gua216miwsfd83rgjsn4ap,1,47.5,20.7,2023-02-12T13:25:53.087Z,2023-02-12T13:25:56Z,4028249841,141,4.0,4028249839,140,41.8,4028249845,213,4.2,4028249843,212,12.8,4028249837,56,Back,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
