id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2501330149,380,1,2,45,41,acpt3r9i7hburdteruzc31u96,1,15.3,61.2,2023-01-28T14:39:02.132Z,2023-01-28T14:39:06Z,3998654329,140,25.8,3998654333,212,11.7,3998654335,213,0.3,3998654331,141,66.9,3998654327,56,Back,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501330239,381,1,2,45,45,acpt3r9i7hburdteruzc31u96,1,32.5,74.1,2023-01-28T14:39:06.212Z,2023-01-28T14:39:11Z,3998654807,155,,3998654819,1,,3998654813,141,75.9,3998654817,213,0.0,3998654809,56,Center,3998654815,212,40.5,3998654811,140,71.1,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501330245,382,50,2,45,50,acpt3r9i7hburdteruzc31u96,1,65.2,93.3,2023-01-28T14:39:11.814Z,2023-01-28T14:39:14Z,3998655003,233,394,3998654829,56,Left,3998654831,286,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501330271,394,7,2,45,50,ca8pjvyb7hgttr1dalj2nguum,1,34.8,6.7,2023-01-28T14:39:11.815Z,2023-01-28T14:39:14Z,3998654991,233,382,3998654937,167,,3998654941,285,,3998654939,56,Back,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501330383,383,5,2,45,51,acpt3r9i7hburdteruzc31u96,1,64.5,101.7,2023-01-28T14:39:12.501Z,2023-01-28T14:39:22Z,3998655603,347,,3998655601,56,Left,3998655645,233,395,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501330277,395,5,2,45,51,ca8pjvyb7hgttr1dalj2nguum,0,35.5,-1.7,2023-01-28T14:39:12.501Z,2023-01-28T16:03:02Z,3998654959,56,Back,3998654961,347,,3998655693,233,383,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501330545,384,1,2,46,1,acpt3r9i7hburdteruzc31u96,1,63.5,100,2023-01-28T14:39:22.260Z,2023-01-28T14:39:30Z,3998656509,141,90.4,3998656503,107,,3998656511,212,19.9,3998656505,56,Left,3998656513,213,5.9,3998656507,140,81.2,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501330549,385,50,2,46,9,acpt3r9i7hburdteruzc31u96,1,79.9,89,2023-01-28T14:39:30.308Z,2023-01-28T14:39:32Z,3998656531,286,,3998656529,56,Left,3998656737,233,396,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501330573,396,7,2,46,9,ca8pjvyb7hgttr1dalj2nguum,0,20.1,11,2023-01-28T14:39:30.309Z,2023-01-28T14:39:32Z,3998656655,56,Back,3998656657,285,,3998656687,233,385,,,,,,,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501330609,386,1,2,46,10,acpt3r9i7hburdteruzc31u96,1,78.1,88.3,2023-01-28T14:39:31.461Z,2023-01-28T14:39:34Z,3998656821,56,Left,3998656823,140,84.8,3998656829,213,0.4,3998656825,141,93.0,3998656827,212,7.7,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501330817,387,2,2,46,12,acpt3r9i7hburdteruzc31u96,1,80.6,82.7,2023-01-28T14:39:33.924Z,2023-01-28T14:39:44Z,3998657971,7,8qywmb7vw14hygvzliislo1xx,3998657973,56,Left,3998657975,140,92.8,3998657977,141,82.1,,,,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501330697,397,55,2,46,12,ca8pjvyb7hgttr1dalj2nguum,1,9.5,25.6,2023-01-28T14:39:33.925Z,2023-01-28T15:32:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331231,398,1,2,46,44,ca8pjvyb7hgttr1dalj2nguum,0,11.8,17.9,2023-01-28T14:40:05.468Z,2023-01-28T15:48:11Z,3998659871,141,10.6,3998659875,213,6.2,3998659863,155,,3998659869,140,61.8,3998659877,1,,3998659861,5,,3998659873,212,52.7,3998659865,241,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,3998659867,56,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331239,388,44,2,46,48,acpt3r9i7hburdteruzc31u96,1,43,86.4,2023-01-28T14:40:09.210Z,2023-01-28T14:40:10Z,3998659921,233,399,3998659905,285,,3998659903,56,Back,,,,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331237,399,44,2,46,48,ca8pjvyb7hgttr1dalj2nguum,0,57,13.6,2023-01-28T14:40:09.211Z,2023-01-28T14:40:11Z,3998659901,286,,3998660001,233,388,3998659899,56,Right,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331253,389,1,2,46,48,acpt3r9i7hburdteruzc31u96,0,47.8,83.4,2023-01-28T14:40:09.859Z,2023-01-28T14:40:11Z,3998659987,140,56.4,3998659991,212,14.7,3998659993,213,0.9,3998659981,3,,3998659989,141,100.0,3998659985,56,Left,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331273,390,5,2,46,49,acpt3r9i7hburdteruzc31u96,0,52.9,101.1,2023-01-28T14:40:10.492Z,2023-01-28T14:40:17Z,3998660097,347,,3998660525,233,400,3998660095,56,Left,,,,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331359,400,5,2,46,49,ca8pjvyb7hgttr1dalj2nguum,1,47.1,-1.1,2023-01-28T14:40:10.492Z,2023-01-28T16:03:02Z,3998660485,233,390,3998660459,56,Back,3998660461,347,,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331449,401,1,2,46,55,ca8pjvyb7hgttr1dalj2nguum,1,54.2,0,2023-01-28T14:40:16.395Z,2023-01-28T14:40:20Z,3998660925,56,Right,3998660933,213,0.7,3998660927,140,67.7,3998660929,141,15.3,3998660923,107,,3998660931,212,18.1,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331455,402,61,2,46,59,ca8pjvyb7hgttr1dalj2nguum,0,67.7,15.3,2023-01-28T14:40:20.155Z,2023-01-28T14:40:20Z,3998660957,56,Right,,,,,,,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331517,391,1,2,46,59,acpt3r9i7hburdteruzc31u96,1,39.3,93.7,2023-01-28T14:40:20.676Z,2023-01-28T14:40:23Z,3998661295,213,5.7,3998661291,141,79.5,3998661289,140,54.6,3998661293,212,18.7,3998661285,155,,3998661287,56,Left,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331521,392,61,2,47,2,acpt3r9i7hburdteruzc31u96,0,55.6,76.4,2023-01-28T14:40:23.476Z,2023-01-28T14:40:23Z,3998661319,56,Center,,,,,,,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331617,403,1,2,47,3,ca8pjvyb7hgttr1dalj2nguum,1,35.7,47.8,2023-01-28T14:40:24.651Z,2023-01-28T14:40:29Z,3998661753,56,Back,3998661761,141,72.4,3998661765,213,1.7,3998661763,212,16.8,3998661757,140,34.0,,,,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331685,404,1,2,47,8,ca8pjvyb7hgttr1dalj2nguum,1,38.8,93.8,2023-01-28T14:40:29.130Z,2023-01-28T14:40:32Z,3998662059,56,Left,3998662075,213,6.3,3998662067,141,93.2,3998662073,212,18.9,3998662065,140,56.8,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331707,405,1,2,47,11,ca8pjvyb7hgttr1dalj2nguum,1,53.6,90.3,2023-01-28T14:40:32.314Z,2023-01-28T14:40:33Z,3998662181,213,2.6,3998662169,56,Back,3998662179,212,8.4,3998662175,140,46.7,3998662177,141,96.5,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331833,406,1,2,47,12,ca8pjvyb7hgttr1dalj2nguum,1,46.7,96.5,2023-01-28T14:40:33.675Z,2023-01-28T14:40:40Z,3998662711,56,Left,3998662723,213,0.0,3998662717,140,61.3,3998662719,141,96.6,3998662721,212,15.3,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331839,407,50,2,47,19,ca8pjvyb7hgttr1dalj2nguum,1,59,96,2023-01-28T14:40:40.555Z,2023-01-28T14:40:44Z,3998663151,233,393,3998662733,286,,3998662731,56,Left,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331903,393,7,2,47,19,acpt3r9i7hburdteruzc31u96,1,41,4,2023-01-28T14:40:40.556Z,2023-01-28T14:40:44Z,3998663027,285,,3998663099,233,407,3998663025,56,Back,3998663023,167,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331911,394,5,2,47,20,acpt3r9i7hburdteruzc31u96,0,40.5,-1.4,2023-01-28T14:40:41.371Z,2023-01-28T16:03:03Z,3998663063,347,,3998663061,56,Back,3998663517,233,408,,,,,,,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331991,408,5,2,47,20,ca8pjvyb7hgttr1dalj2nguum,1,59.5,101.4,2023-01-28T14:40:41.371Z,2023-01-28T14:40:49Z,3998663439,347,,3998663461,233,394,3998663437,56,Left,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332049,409,1,2,47,28,ca8pjvyb7hgttr1dalj2nguum,1,58.5,100,2023-01-28T14:40:49.163Z,2023-01-28T14:40:52Z,3998663719,212,7.8,3998663713,56,Left,3998663721,213,3.7,3998663709,107,,3998663715,140,52.0,3998663717,141,95.9,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332069,410,1,2,47,30,ca8pjvyb7hgttr1dalj2nguum,1,52,95.9,2023-01-28T14:40:51.963Z,2023-01-28T14:40:53Z,3998663841,213,5.9,3998663837,141,91.7,3998663839,212,8.1,3998663835,140,59.2,3998663833,56,Left,,,,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332135,411,1,2,47,32,ca8pjvyb7hgttr1dalj2nguum,1,59.2,91.7,2023-01-28T14:40:53.323Z,2023-01-28T14:40:56Z,3998664187,212,16.3,3998664189,213,0.1,3998664185,141,95.0,3998664183,140,74.6,3998664181,56,Left,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332163,412,1,2,47,35,ca8pjvyb7hgttr1dalj2nguum,1,73,89.1,2023-01-28T14:40:56.555Z,2023-01-28T14:40:57Z,3998664367,213,4.4,3998664365,212,6.1,3998664361,140,71.0,3998664363,141,80.6,3998664359,56,Left,,,,,,,,,,30mwaentr99qb99ce6y9o1p0p,T. Chawinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332263,413,1,2,47,36,ca8pjvyb7hgttr1dalj2nguum,1,71.1,80.3,2023-01-28T14:40:57.691Z,2023-01-28T14:41:03Z,3998664797,212,13.5,3998664789,155,,3998664791,56,Left,3998664795,141,94.4,3998664793,140,80.2,3998664799,213,0.8,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332267,414,3,2,47,41,ca8pjvyb7hgttr1dalj2nguum,0,87.2,89.2,2023-01-28T14:41:02.146Z,2023-01-28T14:41:58Z,3998669539,286,,3998669647,233,395,3998664815,56,Left,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332251,395,7,2,47,41,acpt3r9i7hburdteruzc31u96,1,12.8,10.8,2023-01-28T14:41:02.147Z,2023-01-28T14:41:58Z,3998664759,56,Back,3998664761,285,,3998669589,233,414,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332261,396,49,2,47,41,acpt3r9i7hburdteruzc31u96,1,12,15.8,2023-01-28T14:41:02.915Z,2023-01-28T14:41:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332289,397,1,2,47,43,acpt3r9i7hburdteruzc31u96,0,9.7,12.9,2023-01-28T14:41:04.388Z,2023-01-28T15:43:28Z,3998664935,56,Back,3998664943,213,5.9,3998664937,140,30.9,3998664933,157,,3998664939,141,0.0,3998664941,212,24.2,3998664945,1,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332295,398,5,2,47,44,acpt3r9i7hburdteruzc31u96,0,27.4,-1.4,2023-01-28T14:41:05.915Z,2023-01-28T16:03:03Z,3998665819,233,415,3998664969,56,Back,3998664971,347,,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332461,415,5,2,47,44,ca8pjvyb7hgttr1dalj2nguum,1,72.6,101.4,2023-01-28T14:41:05.915Z,2023-01-28T14:41:18Z,3998665795,233,398,3998665769,347,,3998665765,56,Left,,,,,,,,,,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332535,416,1,2,47,56,ca8pjvyb7hgttr1dalj2nguum,1,86.4,100,2023-01-28T14:41:17.755Z,2023-01-28T14:41:22Z,3998666115,56,Center,3998666123,213,5.0,3998666117,140,91.5,3998666119,141,72.1,3998666113,107,,3998666121,212,20.6,,,,,,,72rc6zija9e9d4ggx884dq7dh,B. Merlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332645,417,1,2,48,1,ca8pjvyb7hgttr1dalj2nguum,1,90.5,72.3,2023-01-28T14:41:22.538Z,2023-01-28T15:56:46Z,3998666613,141,50.3,3999256763,154,,3998666611,140,77.2,3998666615,212,20.5,3998666609,56,Center,3999256761,210,13,3998666617,213,4.0,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2501332651,418,13,2,48,3,ca8pjvyb7hgttr1dalj2nguum,1,73.4,50.1,2023-01-28T14:41:24.602Z,2023-01-28T15:56:47Z,3998668433,230,98.9,3998668425,81,,3998666647,22,,3999256791,29,,3998668435,231,50.2,3998666649,18,,3999256803,328,,3999256799,215,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,3998668427,102,3999256801,108,42.9,,3999256795,55,3998666653,56,Center,3998668429,103,86.1,3998668179,20,,3999256793,154,,,,,,417,,,,,,,,,,
2501332611,399,5,2,48,4,acpt3r9i7hburdteruzc31u96,1,-0.8,46.4,2023-01-28T14:41:25.651Z,2023-01-28T14:41:29Z,3998666841,233,419,3998666449,56,Back,3998666453,346,,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501332675,419,5,2,48,4,ca8pjvyb7hgttr1dalj2nguum,0,100.8,53.6,2023-01-28T14:41:25.651Z,2023-01-28T16:03:03Z,3998666799,56,Center,3998666801,346,,3998666889,233,399,,,,,,,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333021,400,1,2,48,19,acpt3r9i7hburdteruzc31u96,1,4.2,58.7,2023-01-28T14:41:40.403Z,2023-01-28T14:41:44Z,3998668459,141,75.4,3998668453,124,,3998668463,213,0.9,3998668455,56,Back,3998668461,212,15.0,3998668467,237,,3998668457,140,13.6,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333081,401,1,2,48,23,acpt3r9i7hburdteruzc31u96,1,19.6,77.7,2023-01-28T14:41:44.276Z,2023-01-28T14:41:48Z,3998668771,212,40.6,3998668775,1,,3998668769,141,88.4,3998668761,155,,3998668773,213,0.2,3998668765,56,Left,3998668767,140,57.6,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333083,402,50,2,48,27,acpt3r9i7hburdteruzc31u96,1,55.8,93.9,2023-01-28T14:41:48.259Z,2023-01-28T14:41:51Z,3998668781,286,,3998668779,56,Left,3998668961,233,420,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333111,420,7,2,48,27,ca8pjvyb7hgttr1dalj2nguum,1,44.2,6.1,2023-01-28T14:41:48.260Z,2023-01-28T14:41:50Z,3998668917,285,,3998668913,167,,3998668915,56,Back,3998668939,233,402,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333219,403,5,2,48,27,acpt3r9i7hburdteruzc31u96,1,54.5,101.4,2023-01-28T14:41:48.947Z,2023-01-28T14:41:57Z,3998669461,347,,3998669479,233,421,3998669459,56,Left,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333115,421,5,2,48,27,ca8pjvyb7hgttr1dalj2nguum,0,45.5,-1.4,2023-01-28T14:41:48.947Z,2023-01-28T16:03:03Z,3998668935,56,Back,3998669515,233,403,3998668937,347,,,,,,,,,,,,,,,,,c5s6l4u9gjdv3ce5rc0we8sx6,I. Santi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333263,404,1,2,48,35,acpt3r9i7hburdteruzc31u96,0,55.1,100,2023-01-28T14:41:56.707Z,2023-01-28T14:41:58Z,3998669695,56,Left,3998669697,140,69.4,3998669703,213,5.9,3998669699,141,91.4,3998669693,107,,3998669701,212,16.3,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333353,422,61,2,48,39,ca8pjvyb7hgttr1dalj2nguum,1,33.9,7,2023-01-28T14:42:00.822Z,2023-01-28T15:59:24Z,3998670029,56,Back,,,,,,,,,,,,,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333355,405,1,2,48,40,acpt3r9i7hburdteruzc31u96,1,69.4,95.3,2023-01-28T14:42:01.954Z,2023-01-28T14:42:03Z,3998670043,213,3.1,3998670037,140,61.9,3998670035,56,Left,3998670041,212,7.9,3998670039,141,96.0,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333377,406,1,2,48,41,acpt3r9i7hburdteruzc31u96,1,59.9,96.1,2023-01-28T14:42:02.947Z,2023-01-28T14:42:03Z,3998670133,141,79.5,3998670131,140,69.3,3998670135,212,15.0,3998670129,56,Left,3998670137,213,5.4,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333397,407,1,2,48,42,acpt3r9i7hburdteruzc31u96,1,70,75.9,2023-01-28T14:42:03.795Z,2023-01-28T14:42:04Z,3998670213,56,Left,3998670227,213,0.8,3998670221,141,84.5,3998670225,212,7.9,3998670217,140,75.0,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333539,408,1,2,48,43,acpt3r9i7hburdteruzc31u96,1,73.2,86.8,2023-01-28T14:42:04.755Z,2023-01-28T14:42:12Z,3998670917,212,14.6,3998670915,141,95.6,3998670911,56,Left,3998670919,213,0.4,3998670913,140,85.9,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333549,409,1,2,48,50,acpt3r9i7hburdteruzc31u96,0,92.2,96.4,2023-01-28T14:42:11.939Z,2023-01-28T14:42:14Z,3998670955,56,Left,3998670961,212,3.3,3998671123,236,,3998671129,286,,3998670957,140,90.4,3998670959,141,92.4,3998670963,213,4.1,3998671125,233,423,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333569,423,74,2,48,50,ca8pjvyb7hgttr1dalj2nguum,1,8.7,5,2023-01-28T14:42:11.940Z,2023-01-28T16:06:25Z,3998671151,233,409,3998671059,285,,3998671057,56,Back,,,,,,,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333685,410,5,2,48,53,acpt3r9i7hburdteruzc31u96,1,90.8,101.3,2023-01-28T14:42:14.435Z,2023-01-28T14:42:20Z,3998671667,233,424,3998671639,56,Left,3998671641,347,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333599,424,5,2,48,53,ca8pjvyb7hgttr1dalj2nguum,0,9.2,-1.3,2023-01-28T14:42:14.435Z,2023-01-28T16:03:04Z,3998671207,347,,3998671687,233,410,3998671205,56,Back,,,,,,,,,,,,,,,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333815,411,1,2,48,58,acpt3r9i7hburdteruzc31u96,1,90.5,100,2023-01-28T14:42:19.635Z,2023-01-28T14:42:28Z,3998672217,212,17.7,3998672209,107,,3998672211,56,Center,3998672215,141,76.7,3998672219,213,5.1,3998672213,140,96.8,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333835,412,1,2,49,7,acpt3r9i7hburdteruzc31u96,1,91.5,82.7,2023-01-28T14:42:28.722Z,2023-01-28T14:42:30Z,3998672335,56,Left,3998672337,140,87.1,3998672343,213,2.9,3998672339,141,84.7,3998672341,212,4.8,,,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333859,413,2,2,49,9,acpt3r9i7hburdteruzc31u96,1,88.2,85.5,2023-01-28T14:42:30.099Z,2023-01-28T14:42:44Z,3998672425,141,93.5,3998672423,140,95.1,3998672421,56,Left,3998673743,7,8qywmb7vw14hygvzliislo1xx,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501333871,425,55,2,49,9,ca8pjvyb7hgttr1dalj2nguum,1,10.5,25.2,2023-01-28T14:42:30.100Z,2023-01-28T15:32:13Z,,,,,,,,,,,,,,,,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501334339,426,1,2,49,32,ca8pjvyb7hgttr1dalj2nguum,0,12.1,25.9,2023-01-28T14:42:53.707Z,2023-01-28T14:42:56Z,3998674883,213,0.1,3998674875,56,Back,3998674869,5,,3998674871,155,,3998674877,140,37.2,3998674881,212,26.5,3998674879,141,30.6,3998674873,241,,bqf3am2yut3ymts5kgvsrku7d,B. Fördős,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
