id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist
2501308561,397,1,1,41,37,p2dsrpus5eckpz2h16svaour,0,39.1,13.1,2023-01-28T14:14:59.681Z,2023-01-28T14:15:01Z,3998540169,157,,3998540177,212,43.3,3998540171,56,Right,3998540175,141,15.6,3998540173,140,80.3,3998540179,213,0.0,3998540181,1,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501308597,309,1,1,41,39,bcuj94typp0ykv77ijp9wpsve,0,24.2,79.2,2023-01-28T14:15:01.746Z,2023-01-28T14:15:03Z,3998540371,213,0.2,3998540361,3,,3998540369,212,15.3,3998540363,56,Back,3998540367,141,82.7,3998540365,140,38.6,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501308651,398,1,1,41,44,p2dsrpus5eckpz2h16svaour,0,61.1,10.9,2023-01-28T14:15:06.644Z,2023-01-28T14:15:07Z,3998540701,213,5.7,3998540699,212,6.2,3998540693,56,Right,3998540697,141,5.6,3998540695,140,65.9,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501308691,310,1,1,41,45,bcuj94typp0ykv77ijp9wpsve,0,36.7,96.5,2023-01-28T14:15:07.780Z,2023-01-28T14:15:11Z,3998540951,56,Left,3998540961,213,6.3,3998540953,140,74.4,3998540955,141,95.7,3998540949,157,,3998540963,1,,3998540959,212,39.6,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501308791,399,1,1,41,50,p2dsrpus5eckpz2h16svaour,1,24.2,2.5,2023-01-28T14:15:13.463Z,2023-01-28T14:15:18Z,3998541641,141,27.0,3998541633,56,Back,3998541643,212,24.0,3998541637,140,7.7,3998541645,213,2.4,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501308821,400,1,1,41,55,p2dsrpus5eckpz2h16svaour,1,10,24.3,2023-01-28T14:15:17.897Z,2023-01-28T14:15:20Z,3998541855,212,28.9,3998541853,141,16.4,3998541849,56,Back,3998541851,140,37.0,3998541857,213,6.1,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501308853,401,1,1,41,57,p2dsrpus5eckpz2h16svaour,1,37,16.4,2023-01-28T14:15:19.918Z,2023-01-28T14:15:22Z,3998542057,213,4.4,3998542051,140,33.8,3998542049,56,Back,3998542055,212,10.0,3998542053,141,2.5,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501308891,402,1,1,41,59,p2dsrpus5eckpz2h16svaour,1,33.8,2.5,2023-01-28T14:15:22.324Z,2023-01-28T14:15:25Z,3998542263,141,2.8,3998542267,213,0.0,3998542259,56,Right,3998542265,212,18.3,3998542261,140,51.2,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501308899,403,1,1,42,2,p2dsrpus5eckpz2h16svaour,0,51.8,2.3,2023-01-28T14:15:25.461Z,2023-01-28T14:15:26Z,3998542317,212,23.6,3998542313,141,19.4,3998542321,213,0.5,3998542307,140,71.4,3998542303,56,Right,3998542301,155,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501308919,311,8,1,42,4,bcuj94typp0ykv77ijp9wpsve,1,23,77.1,2023-01-28T14:15:26.596Z,2023-01-28T14:15:26Z,3998542415,56,Back,,,,,,,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501308943,312,5,1,42,5,bcuj94typp0ykv77ijp9wpsve,0,30.1,101.2,2023-01-28T14:15:28.200Z,2023-01-28T14:25:25Z,3998542909,233,404,3998542537,56,Back,3998542539,347,,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501308999,404,5,1,42,5,p2dsrpus5eckpz2h16svaour,1,69.9,-1.2,2023-01-28T14:15:28.200Z,2023-01-28T14:15:32Z,3998542871,56,Right,3998542873,347,,3998542905,233,312,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309315,405,1,1,42,27,p2dsrpus5eckpz2h16svaour,1,66.7,0,2023-01-28T14:15:49.699Z,2023-01-28T14:15:52Z,3998544811,213,0.9,3998544801,107,,3998544809,212,10.1,3998544805,140,72.8,3998544807,141,10.3,3998544803,56,Right,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309319,406,61,1,42,29,p2dsrpus5eckpz2h16svaour,0,71.3,10.9,2023-01-28T14:15:52.337Z,2023-01-28T14:15:52Z,3998544823,56,Right,,,,,,,,,,,,,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309349,313,1,1,42,30,bcuj94typp0ykv77ijp9wpsve,1,22,87.7,2023-01-28T14:15:52.612Z,2023-01-28T14:15:54Z,3998544971,140,30.6,3998544975,212,9.9,3998544969,56,Back,3998544973,141,93.6,3998544977,213,0.4,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309357,314,49,1,42,31,bcuj94typp0ykv77ijp9wpsve,1,30.8,92.8,2023-01-28T14:15:53.893Z,2023-01-28T14:15:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309373,315,1,1,42,31,bcuj94typp0ykv77ijp9wpsve,1,30.8,92.8,2023-01-28T14:15:54.019Z,2023-01-28T14:15:56Z,3998545087,140,19.7,3998545085,56,Back,3998545089,141,95.4,3998545091,212,11.8,3998545093,213,3.0,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309441,316,1,1,42,33,bcuj94typp0ykv77ijp9wpsve,1,19.7,95.4,2023-01-28T14:15:56.021Z,2023-01-28T14:16:01Z,3998545471,56,Back,3998545477,212,18.5,3998545469,155,,3998545473,140,36.8,3998545475,141,88.9,3998545479,213,6.0,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309471,317,1,1,42,38,bcuj94typp0ykv77ijp9wpsve,1,29.2,80.5,2023-01-28T14:16:01.220Z,2023-01-28T14:16:04Z,3998545721,213,4.4,3998545719,212,17.1,3998545713,56,Back,3998545717,141,56.3,3998545715,140,24.9,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309489,318,1,1,42,42,bcuj94typp0ykv77ijp9wpsve,0,30.3,59.6,2023-01-28T14:16:04.613Z,2023-01-28T14:16:05Z,3998545819,140,62.5,3998545815,155,,3998545825,213,0.2,3998545823,212,34.4,3998545821,141,68.8,3998545817,56,Center,3998545827,1,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309503,407,8,1,42,44,p2dsrpus5eckpz2h16svaour,1,37.5,14,2023-01-28T14:16:06.650Z,2023-01-28T14:16:06Z,3998545923,56,Back,,,,,,,,,,,,,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309541,408,1,1,42,45,p2dsrpus5eckpz2h16svaour,0,53.1,18.9,2023-01-28T14:16:08.374Z,2023-01-28T14:16:09Z,3998546125,56,Center,3998546123,3,,3998546129,141,25.5,3998546133,213,0.3,3998546131,212,14.3,3998546127,140,66.0,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309597,319,1,1,42,46,bcuj94typp0ykv77ijp9wpsve,1,38.5,59.6,2023-01-28T14:16:09.284Z,2023-01-28T14:16:14Z,3998546485,213,0.4,3998546483,212,18.9,3998546477,56,Center,3998546481,141,70.2,3998546479,140,55.1,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309627,320,1,1,42,51,bcuj94typp0ykv77ijp9wpsve,1,58.9,63.4,2023-01-28T14:16:14.420Z,2023-01-28T14:16:15Z,3998546655,141,44.7,3998546653,140,65.7,3998546657,212,14.6,3998546659,213,5.2,3998546651,56,Center,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309661,321,1,1,42,53,bcuj94typp0ykv77ijp9wpsve,1,66.1,44.3,2023-01-28T14:16:15.812Z,2023-01-28T14:16:18Z,3998546841,213,5.7,3998546835,140,77.7,3998546833,56,Center,3998546839,212,15.0,3998546837,141,31.5,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309705,322,1,1,42,55,bcuj94typp0ykv77ijp9wpsve,1,78.8,32.3,2023-01-28T14:16:17.876Z,2023-01-28T14:16:20Z,3998547051,140,85.5,3998547057,213,0.8,3998547049,56,Center,3998547055,212,9.7,3998547053,141,42.2,,,,,,,,,,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309715,323,61,1,42,57,bcuj94typp0ykv77ijp9wpsve,0,88.3,41.4,2023-01-28T14:16:19.973Z,2023-01-28T14:16:20Z,3998547109,56,Center,,,,,,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309755,409,8,1,43,0,p2dsrpus5eckpz2h16svaour,1,9.7,56.7,2023-01-28T14:16:23.472Z,2023-01-28T14:16:23Z,3998547313,56,Back,,,,,,,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309817,410,49,1,43,5,p2dsrpus5eckpz2h16svaour,1,4.7,88.3,2023-01-28T14:16:27.550Z,2023-01-28T14:16:27Z,,,,,,,,,,,,,,,,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309845,411,1,1,43,5,p2dsrpus5eckpz2h16svaour,1,4.5,90.2,2023-01-28T14:16:28.046Z,2023-01-28T14:16:29Z,3998547739,56,Back,3998547747,213,6.1,3998547741,140,36.9,3998547749,1,,3998547743,141,82.7,3998547745,212,34.4,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501309935,412,1,1,43,7,p2dsrpus5eckpz2h16svaour,1,38,83.5,2023-01-28T14:16:29.566Z,2023-01-28T14:16:36Z,3998548221,212,28.7,3998548219,141,73.5,3998548215,56,Back,3998548217,140,11.4,3998548223,213,3.4,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310021,413,1,1,43,13,p2dsrpus5eckpz2h16svaour,1,20.4,69.4,2023-01-28T14:16:36.134Z,2023-01-28T14:16:42Z,3998548691,213,5.2,3998548689,212,49.9,3998548685,140,41.2,3998548683,56,Back,3998548693,1,,3998548681,196,,3998548687,141,3.5,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310091,414,1,1,43,19,p2dsrpus5eckpz2h16svaour,1,26.1,6.7,2023-01-28T14:16:42.319Z,2023-01-28T14:16:47Z,3998549037,141,14.3,3998549041,213,0.3,3998549033,56,Back,3998549035,140,44.6,3998549039,212,20.1,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310117,415,1,1,43,24,p2dsrpus5eckpz2h16svaour,1,50.4,16.5,2023-01-28T14:16:47.102Z,2023-01-28T14:16:48Z,3998549221,141,3.4,3998549217,56,Right,3998549225,213,5.4,3998549223,212,11.9,3998549219,140,57.9,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310133,416,1,1,43,26,p2dsrpus5eckpz2h16svaour,1,57.7,3.4,2023-01-28T14:16:48.807Z,2023-01-28T14:16:50Z,3998549297,56,Center,3998549305,213,1.5,3998549303,212,20.8,3998549299,140,58.6,3998549301,141,33.9,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310153,417,1,1,43,27,p2dsrpus5eckpz2h16svaour,1,58.5,33.9,2023-01-28T14:16:50.224Z,2023-01-28T14:16:51Z,3998549409,213,2.0,3998549403,140,51.9,3998549407,212,17.4,3998549405,141,57.3,3998549401,56,Center,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310221,418,1,1,43,29,p2dsrpus5eckpz2h16svaour,1,51.9,57.3,2023-01-28T14:16:51.585Z,2023-01-28T14:16:56Z,3998549769,213,1.3,3998549763,140,58.1,3998549767,212,25.1,3998549765,141,92.9,3998549761,56,Left,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310259,419,1,1,43,34,p2dsrpus5eckpz2h16svaour,1,57.1,96.3,2023-01-28T14:16:56.578Z,2023-01-28T14:16:58Z,3998549937,56,Left,3998549943,212,25.0,3998549945,213,6.3,3998549939,140,80.9,3998549941,141,95.7,,,,,,,,,,adixpvw9dh994g3pcxqp4aimt,L. Tucceri Cimini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310305,420,1,1,43,36,p2dsrpus5eckpz2h16svaour,1,80,92.9,2023-01-28T14:16:58.581Z,2023-01-28T14:17:02Z,3998550219,213,4.8,3998550215,141,66.3,3998550213,140,81.1,3998550211,56,Center,3998550217,212,18.1,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310379,421,1,1,43,40,p2dsrpus5eckpz2h16svaour,1,83.2,68.5,2023-01-28T14:17:02.553Z,2023-01-28T14:17:08Z,3998550641,141,53.9,3998550639,140,87.1,3998550645,213,5.1,3998550637,56,Center,3998550643,212,10.7,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310403,422,1,1,43,46,p2dsrpus5eckpz2h16svaour,1,87.1,53.9,2023-01-28T14:17:08.575Z,2023-01-28T14:17:10Z,3998550751,56,Center,3998550755,141,53.7,3998550757,212,9.9,3998550753,140,77.7,3998550759,213,3.2,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310443,423,1,1,43,47,p2dsrpus5eckpz2h16svaour,1,76.8,55.2,2023-01-28T14:17:09.994Z,2023-01-28T14:17:12Z,3998550969,213,0.3,3998550957,56,Center,3998550959,140,92.7,3998550967,212,17.3,3998550963,141,62.1,,,,,,,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310493,424,1,1,43,49,p2dsrpus5eckpz2h16svaour,1,86.4,64.9,2023-01-28T14:17:12.515Z,2023-01-28T14:17:16Z,3998551211,141,30.9,3998551201,155,,3998551215,212,25.9,3998551219,213,5.2,3998551207,140,97.5,3998551203,56,Center,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310533,425,1,1,43,53,p2dsrpus5eckpz2h16svaour,1,97.1,30.7,2023-01-28T14:17:16.047Z,2023-01-28T14:17:18Z,3998551437,140,98.5,3998551443,213,1.5,3998551439,141,71.1,3998551435,56,Center,3998551441,212,27.5,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310785,426,1,1,43,56,p2dsrpus5eckpz2h16svaour,1,98.5,74.2,2023-01-28T14:17:18.570Z,2023-01-28T14:17:32Z,3998552717,141,50.1,3998552709,2,,3998552721,213,4.6,3998552711,155,,3998552713,56,Center,3998552715,140,96.8,3998552719,212,16.5,,,,7n5xycobojwgk6bq50o4ix0wl,Z. Kaján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310671,324,4,1,44,2,bcuj94typp0ykv77ijp9wpsve,1,4.1,48,2023-01-28T14:17:25.182Z,2023-01-28T14:17:33Z,3998552157,265,,3998552149,13,,3998552159,285,,3998552153,56,Back,3998552155,152,,3998552795,233,427,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310791,427,4,1,44,2,p2dsrpus5eckpz2h16svaour,0,95.9,52,2023-01-28T14:17:25.183Z,2023-01-28T16:32:25Z,3998552743,286,,3998552737,56,Center,3998552805,233,324,3998552741,265,,3998552739,152,,3998552735,13,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501310965,325,1,1,44,20,bcuj94typp0ykv77ijp9wpsve,1,4.3,51.8,2023-01-28T14:17:42.615Z,2023-01-28T14:17:44Z,3998553761,141,90.5,3998553757,56,Back,3998553767,1,,3998553755,152,,3998553753,5,,3998553759,140,28.9,3998553763,212,36.9,3998553765,213,0.8,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311029,326,1,1,44,21,bcuj94typp0ykv77ijp9wpsve,1,28.7,91,2023-01-28T14:17:44.503Z,2023-01-28T14:17:48Z,3998554087,212,15.8,3998554081,56,Back,3998554089,213,5.3,3998554085,141,72.2,3998554083,140,37.6,,,,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311053,327,1,1,44,26,bcuj94typp0ykv77ijp9wpsve,1,36.9,68.5,2023-01-28T14:17:48.855Z,2023-01-28T14:17:50Z,3998554211,141,86.3,3998554209,140,42.4,3998554207,56,Back,3998554213,212,13.4,3998554215,213,1.1,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311059,328,1,1,44,27,bcuj94typp0ykv77ijp9wpsve,1,42.7,84.8,2023-01-28T14:17:49.927Z,2023-01-28T14:17:50Z,3998554241,140,48.4,3998554239,56,Back,3998554247,213,5.1,3998554243,141,64.4,3998554245,212,15.1,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311547,329,1,1,44,28,bcuj94typp0ykv77ijp9wpsve,1,49.4,63.3,2023-01-28T14:17:50.855Z,2023-01-28T14:18:23Z,3998557039,140,69.0,3998557035,56,Center,3998557041,141,29.4,3998557043,212,30.9,3998557045,213,5.4,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311229,428,43,1,44,36,p2dsrpus5eckpz2h16svaour,1,0,0,2023-01-28T14:17:58.690Z,2023-01-28T14:18:27Z,3998557447,144,52,,,,,,,,,,,,,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311591,429,4,1,44,48,p2dsrpus5eckpz2h16svaour,1,23.3,67,2023-01-28T14:18:11.142Z,2023-01-28T16:32:24Z,3998564495,233,330,3998557225,285,,3998557223,241,,3998557221,56,Back,3998557219,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311553,330,4,1,44,48,bcuj94typp0ykv77ijp9wpsve,0,76.7,33,2023-01-28T14:18:11.143Z,2023-01-28T14:19:51Z,3998564511,233,429,3998557071,132,,3998557073,56,Center,3998557077,286,,3998557075,241,,,,,,,,,,,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311697,331,17,1,45,3,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-01-28T14:18:25.897Z,2023-01-28T14:18:32Z,3998557855,132,243,3998557851,31,,,,,,,,,,,,,,,,,,,,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311755,430,1,1,45,11,p2dsrpus5eckpz2h16svaour,1,21.5,62.7,2023-01-28T14:18:33.668Z,2023-01-28T14:18:34Z,3998558145,212,17.7,3998558137,241,,3998558143,141,37.1,3998558141,140,24.5,3998558139,56,Back,3998558135,5,,3998558147,213,4.9,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311773,431,1,1,45,12,p2dsrpus5eckpz2h16svaour,1,24.5,37.1,2023-01-28T14:18:34.610Z,2023-01-28T14:18:36Z,3998558221,56,Back,3998558229,213,2.3,3998558223,140,10.5,3998558227,212,22.9,3998558225,141,63.0,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311823,432,1,1,45,13,p2dsrpus5eckpz2h16svaour,1,10.6,63.1,2023-01-28T14:18:35.921Z,2023-01-28T14:18:38Z,3998558469,213,5.4,3998558463,140,24.9,3998558467,212,23.9,3998558465,141,35.8,3998558461,56,Back,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311845,433,1,1,45,15,p2dsrpus5eckpz2h16svaour,1,21.7,11.6,2023-01-28T14:18:38.063Z,2023-01-28T14:18:40Z,3998558629,213,0.3,3998558627,212,24.4,3998558623,140,43.7,3998558625,141,23.3,3998558621,56,Back,3998558619,155,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311853,434,1,1,45,17,p2dsrpus5eckpz2h16svaour,0,44.8,24.9,2023-01-28T14:18:40.290Z,2023-01-28T14:18:41Z,3998558673,56,Back,3998558677,141,7.4,3998558675,140,35.4,3998558679,212,15.5,3998558681,213,4.0,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311849,332,49,1,45,18,bcuj94typp0ykv77ijp9wpsve,1,58,76.2,2023-01-28T14:18:40.714Z,2023-01-28T14:18:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311935,333,1,1,45,18,bcuj94typp0ykv77ijp9wpsve,1,58,76.2,2023-01-28T14:18:40.808Z,2023-01-28T14:18:45Z,3998559151,56,Left,3998559159,213,2.0,3998559153,140,55.1,3998559157,212,7.6,3998559155,141,86.4,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311937,334,50,1,45,23,bcuj94typp0ykv77ijp9wpsve,1,60.5,94.1,2023-01-28T14:18:45.834Z,2023-01-28T14:18:49Z,3998559423,233,435,3998559167,56,Left,3998559169,286,,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311971,435,7,1,45,23,p2dsrpus5eckpz2h16svaour,1,39.5,5.9,2023-01-28T14:18:45.835Z,2023-01-28T14:18:48Z,3998559389,233,334,3998559357,285,,3998559353,167,,3998559355,56,Back,,,,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501312005,335,5,1,45,24,bcuj94typp0ykv77ijp9wpsve,1,60.8,101.4,2023-01-28T14:18:47.496Z,2023-01-28T14:18:50Z,3998559551,347,,3998559549,56,Left,3998559557,233,436,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501311979,436,5,1,45,24,p2dsrpus5eckpz2h16svaour,0,39.2,-1.4,2023-01-28T14:18:47.496Z,2023-01-28T14:25:25Z,3998559407,56,Back,3998559411,347,,3998559595,233,335,,,,,,,,,,,,,,,,cosxbigh37xkponybzlgrg0dl,M. Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501312053,336,1,1,45,27,bcuj94typp0ykv77ijp9wpsve,1,62.6,100,2023-01-28T14:18:49.897Z,2023-01-28T14:18:52Z,3998559777,56,Center,3998559783,212,21.1,3998559785,213,5.0,3998559775,107,,3998559779,140,69.1,3998559781,141,72.3,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501312085,337,1,1,45,29,bcuj94typp0ykv77ijp9wpsve,1,68.1,73.7,2023-01-28T14:18:52.361Z,2023-01-28T14:18:55Z,3998559971,140,71.7,3998559973,141,86.0,3998559977,213,1.1,3998559969,56,Left,3998559975,212,9.2,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
