id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2534611737,575,1,2,73,56,p2dsrpus5eckpz2h16svaour,1,60.5,78.5,2023-04-16T14:05:40.718Z,2023-04-16T14:05:45Z,4195477799,212,27.8,4195477795,140,55.8,4195477803,213,4.5,4195477793,56,Center,4195477797,141,38.3,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534611899,576,1,2,74,0,p2dsrpus5eckpz2h16svaour,1,60,37.3,2023-04-16T14:05:45.030Z,2023-04-16T14:05:53Z,4195478597,56,Right,4195478603,212,26.4,4195478601,141,13.9,4195478605,213,5.6,4195478599,140,80.1,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534611911,577,3,2,74,8,p2dsrpus5eckpz2h16svaour,0,94.4,15.4,2023-04-16T14:05:52.565Z,2023-04-16T14:06:39Z,4195478663,286,,4195482909,233,723,4195478661,56,Right,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534611887,723,7,2,74,8,7w2y7s7q5r1h1flz9y4sj6xka,0,5.6,84.6,2023-04-16T14:05:52.566Z,2023-04-16T14:06:39Z,4195482885,233,577,4195478559,56,Back,4195478561,285,,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534611947,578,61,2,74,11,p2dsrpus5eckpz2h16svaour,1,96.8,15.1,2023-04-16T14:05:55.935Z,2023-04-16T14:05:56Z,4195478845,56,Right,,,,,,,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534611989,579,5,2,74,11,p2dsrpus5eckpz2h16svaour,0,101.2,15.8,2023-04-16T14:05:56.246Z,2023-04-16T14:45:06Z,4195479033,346,,4195479075,233,724,4195479031,56,Right,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534611953,724,5,2,74,11,7w2y7s7q5r1h1flz9y4sj6xka,1,-1.2,84.2,2023-04-16T14:05:56.246Z,2023-04-16T14:05:58Z,4195479061,233,579,4195478869,56,Back,4195478873,346,,,,,,,,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534612373,725,18,2,74,33,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2023-04-16T14:06:17.762Z,2023-04-16T14:06:18Z,4195480865,44,Defender,4195480965,55,726,4195480867,59,23,4195480863,42,,,,,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534612377,726,19,2,74,33,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2023-04-16T14:06:17.763Z,2023-04-16T14:06:18Z,4195480891,145,6,4195480897,293,4,4195480899,44,Defender,4195480895,292,4,4195480887,42,,4195480893,59,71,4195480901,55,725,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534612551,727,18,2,74,42,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2023-04-16T14:06:26.910Z,2023-04-16T14:06:27Z,4195481767,42,,4195481773,59,13,4195481837,55,728,4195481769,44,Defender,,,,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534612561,728,19,2,74,42,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2023-04-16T14:06:26.911Z,2023-04-16T14:06:28Z,4195481801,145,3,4195481807,293,1,4195481811,55,727,4195481797,42,,4195481809,44,Defender,4195481805,292,3,4195481803,59,5,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613861,744,40,2,74,45,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2023-04-16T14:06:29.541Z,2023-04-16T14:07:52Z,4195488117,130,4,4195488121,194,45bi84zkhqhvgs9v3rtgj06ol,4195488113,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",4195488115,59,"16, 3, 5, 21, 71, 32, 77, 15, 10, 11, 18, 1, 2, 6, 7, 9, 20, 33",4195488111,30,"czmpp6e2oo276u9prac16le51, 45bi84zkhqhvgs9v3rtgj06ol, 7um4xb0p8zr4o11lsyd9n0hqt, 89l4376fhyf32a6tdjou6zqw9, 4zwebuh423xgcroy4rmd5r3rp, 3qnkvefimj0i4kl78jucipnf9, 6cs8qwc1exex8ik9w3nejnkyd, 6alny8atonddyhmltw3dgo1d5, 8f64tianoo4mc7t1lyz6acqtx, 17zgb1iogatltsw1spnvyuuol, 6dmnxn0v7tcrwtd6hm2jaf6j9, 66cgzmlvygqqgb8vrv380c4bt, 8gowfvsn9a69nyzppubue2d3p, a2x1f8erwcvv2thkwj6am62nd, 3dftc6lswgfgb4xoju4xb2xg5, 7lt5as8r1xms7ujjgt7pynl5, 6epceurq8iss0r3wkr93jyfah, bdsv3kql5t6sw5ed2gsxmz2eh",4195488119,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534612907,729,1,2,74,56,7w2y7s7q5r1h1flz9y4sj6xka,1,4.7,51,2023-04-16T14:06:40.550Z,2023-04-16T14:06:45Z,4195483431,124,,4195483437,141,37.7,4195483445,237,,4195483435,140,14.9,4195483439,212,14.0,4195483441,213,5.6,4195483433,56,Back,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534612941,730,1,2,75,0,7w2y7s7q5r1h1flz9y4sj6xka,1,15.8,37.6,2023-04-16T14:06:44.661Z,2023-04-16T14:06:46Z,4195483563,212,20.6,4195483559,140,24.6,4195483557,56,Back,4195483565,213,1.1,4195483561,141,64.6,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534612977,731,1,2,75,1,7w2y7s7q5r1h1flz9y4sj6xka,1,26.7,62.4,2023-04-16T14:06:46.309Z,2023-04-16T14:06:48Z,4195483757,213,4.8,4195483753,141,35.5,4195483755,212,18.4,4195483751,140,28.5,4195483749,56,Back,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613035,732,1,2,75,4,7w2y7s7q5r1h1flz9y4sj6xka,1,27.1,27.7,2023-04-16T14:06:48.533Z,2023-04-16T14:06:51Z,4195484053,213,4.9,4195484047,140,30.0,4195484049,141,4.3,4195484051,212,16.2,4195484045,56,Back,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613079,733,1,2,75,7,7w2y7s7q5r1h1flz9y4sj6xka,1,32.7,2.3,2023-04-16T14:06:51.605Z,2023-04-16T14:06:54Z,4195484239,140,44.9,4195484243,212,12.9,4195484241,141,4.9,4195484245,213,0.1,4195484237,56,Back,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613129,734,1,2,75,9,7w2y7s7q5r1h1flz9y4sj6xka,1,43.3,4.9,2023-04-16T14:06:54.325Z,2023-04-16T14:06:57Z,4195484491,212,13.5,4195484487,140,31.3,4195484493,213,2.8,4195484489,141,11.9,4195484485,56,Back,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613173,735,1,2,75,12,7w2y7s7q5r1h1flz9y4sj6xka,0,31.3,11.9,2023-04-16T14:06:56.823Z,2023-04-16T14:07:01Z,4195484743,1,,4195484733,140,67.2,4195484741,213,6.2,4195484725,157,,4195484729,56,Right,4195484739,212,37.8,4195484735,141,8.6,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613241,581,49,2,75,14,p2dsrpus5eckpz2h16svaour,1,72,89.9,2023-04-16T14:06:58.895Z,2023-04-16T14:07:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613227,580,1,2,75,15,p2dsrpus5eckpz2h16svaour,0,27.9,92.7,2023-04-16T14:07:00.176Z,2023-04-16T14:07:02Z,4195485009,212,46.3,4195485001,56,Left,4195485013,1,,4195484999,157,,4195485005,141,89.9,4195485003,140,72.0,4195485011,213,6.2,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613265,736,1,2,75,19,7w2y7s7q5r1h1flz9y4sj6xka,1,43.9,13.1,2023-04-16T14:07:03.543Z,2023-04-16T14:07:05Z,4195485225,141,14.1,4195485229,213,0.0,4195485221,56,Right,4195485227,212,15.2,4195485223,140,58.4,4195485219,3,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613273,737,49,2,75,21,7w2y7s7q5r1h1flz9y4sj6xka,1,58.4,14.1,2023-04-16T14:07:05.496Z,2023-04-16T14:07:05Z,,,,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613341,738,1,2,75,21,7w2y7s7q5r1h1flz9y4sj6xka,1,58.4,14.1,2023-04-16T14:07:05.861Z,2023-04-16T14:07:09Z,4195485631,140,58.7,4195485635,212,4.4,4195485633,141,7.6,4195485629,56,Right,4195485637,213,4.8,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613473,739,1,2,75,24,7w2y7s7q5r1h1flz9y4sj6xka,1,61.5,14.7,2023-04-16T14:07:09.461Z,2023-04-16T14:07:16Z,4195486233,141,39.4,4195486237,213,1.6,4195486229,56,Center,4195486231,140,61.0,4195486235,212,16.8,,,,,,,,,,17zgb1iogatltsw1spnvyuuol,B. Bonansea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613555,740,1,2,75,30,7w2y7s7q5r1h1flz9y4sj6xka,1,66.8,43.4,2023-04-16T14:07:14.981Z,2023-04-16T14:07:19Z,4195486645,212,10.1,4195486641,140,72.7,4195486647,213,5.4,4195486643,141,31.6,4195486639,56,Center,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613591,741,1,2,75,35,7w2y7s7q5r1h1flz9y4sj6xka,1,74.1,33.9,2023-04-16T14:07:19.541Z,2023-04-16T14:07:22Z,4195486835,213,1.6,4195486823,140,73.2,4195486819,56,Center,4195486827,141,55.2,4195486831,212,14.5,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613713,742,1,2,75,37,7w2y7s7q5r1h1flz9y4sj6xka,1,73.2,55.2,2023-04-16T14:07:22.295Z,2023-04-16T14:07:27Z,4195487413,56,Left,4195487419,212,26.7,4195487415,140,88.5,4195487421,213,0.9,4195487417,141,86.5,4195487411,155,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613715,743,3,2,75,43,7w2y7s7q5r1h1flz9y4sj6xka,0,90.2,80,2023-04-16T14:07:27.556Z,2023-04-16T14:07:30Z,4195487427,286,,4195487425,56,Left,4195487637,233,582,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613741,582,7,2,75,43,p2dsrpus5eckpz2h16svaour,1,9.8,20,2023-04-16T14:07:27.557Z,2023-04-16T14:07:29Z,4195487533,285,,4195487531,56,Back,4195487561,233,743,,,,,,,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613749,583,49,2,75,44,p2dsrpus5eckpz2h16svaour,1,12.3,14.5,2023-04-16T14:07:29.006Z,2023-04-16T14:07:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613881,584,61,2,75,50,p2dsrpus5eckpz2h16svaour,1,23.4,6.1,2023-04-16T14:07:35.360Z,2023-04-16T14:07:39Z,4195488203,56,Back,4195488663,238,,,,,,,,,,,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534613931,585,5,2,75,51,p2dsrpus5eckpz2h16svaour,0,23.4,-1.4,2023-04-16T14:07:36.359Z,2023-04-16T14:07:52Z,4195490071,233,745,4195488465,347,,4195488463,56,Back,,,,,,,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534614235,745,5,2,75,51,7w2y7s7q5r1h1flz9y4sj6xka,1,76.6,101.4,2023-04-16T14:07:36.359Z,2023-04-16T14:45:06Z,4195489991,56,Left,4195489993,347,,4195490057,233,585,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534614587,586,27,2,76,10,p2dsrpus5eckpz2h16svaour,1,0,0,2023-04-16T14:07:55.127Z,2023-04-16T14:52:08Z,4195491725,41,Injury,4195491727,53,4zr1u1gdqagr6e53pnyruywut,4195491817,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534614321,746,27,2,76,10,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2023-04-16T14:07:55.127Z,2023-04-16T14:08:09Z,4195491745,233,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534616247,587,28,2,77,37,p2dsrpus5eckpz2h16svaour,1,0,0,2023-04-16T14:09:22.485Z,2023-04-16T14:52:10Z,4195500087,55,586,4195500155,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534616211,747,28,2,77,37,7w2y7s7q5r1h1flz9y4sj6xka,1,0,0,2023-04-16T14:09:22.485Z,2023-04-16T14:09:25Z,4195499901,55,746,4195500147,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534616311,748,1,2,77,39,7w2y7s7q5r1h1flz9y4sj6xka,1,69.6,100,2023-04-16T14:09:24.229Z,2023-04-16T14:09:32Z,4195500403,212,9.8,4195500397,140,75.0,4195500399,141,89.9,4195500407,213,5.3,4195500395,56,Left,4195500393,107,,4195501025,238,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534616319,749,61,2,77,42,7w2y7s7q5r1h1flz9y4sj6xka,1,75,89.9,2023-04-16T14:09:26.927Z,2023-04-16T14:09:30Z,4195500821,238,,4195500443,56,Left,,,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534616509,588,5,2,77,43,p2dsrpus5eckpz2h16svaour,1,18.9,-1.4,2023-04-16T14:09:27.846Z,2023-04-16T14:45:06Z,4195501375,347,,4195501423,233,750,4195501373,56,Back,,,,,,,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534616341,750,5,2,77,43,7w2y7s7q5r1h1flz9y4sj6xka,0,81.1,101.4,2023-04-16T14:09:27.846Z,2023-04-16T14:09:36Z,4195501463,233,588,4195500545,347,,4195500543,56,Left,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534616709,589,1,2,77,56,p2dsrpus5eckpz2h16svaour,1,20.6,0,2023-04-16T14:09:40.532Z,2023-04-16T14:09:44Z,4195502335,107,,4195502347,1,,4195502343,212,25.3,4195502339,140,43.8,4195502337,56,Back,4195502345,213,0.3,4195502341,141,9.2,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534616727,590,1,2,77,59,p2dsrpus5eckpz2h16svaour,1,41.1,11.3,2023-04-16T14:09:44.317Z,2023-04-16T14:09:45Z,4195502425,212,15.4,4195502415,3,,4195502419,56,Right,4195502423,141,20.8,4195502417,168,,4195502421,140,54.4,4195502427,213,0.4,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534616789,591,1,2,78,3,p2dsrpus5eckpz2h16svaour,1,59.3,22.3,2023-04-16T14:09:47.565Z,2023-04-16T14:09:49Z,4195502761,213,3.0,4195502757,141,26.5,4195502753,56,Back,4195502759,212,18.3,4195502755,140,42.1,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534616805,592,1,2,78,4,p2dsrpus5eckpz2h16svaour,1,42.3,26.2,2023-04-16T14:09:49.182Z,2023-04-16T14:09:51Z,4195502861,141,46.3,4195502857,140,64.4,4195502867,213,0.5,4195502853,56,Center,4195502865,212,26.9,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534616875,593,1,2,78,6,p2dsrpus5eckpz2h16svaour,1,64.4,46.3,2023-04-16T14:09:50.973Z,2023-04-16T14:16:02Z,4195503239,140,73.9,4195503235,56,Center,4195503247,212,10.8,4195503249,213,5.9,4195540339,154,,4195540335,210,14,4195503243,141,40.1,,,,e0sh07t0vl714r690gtghfnbp,P. Hammarlund,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2534616887,594,14,2,78,9,p2dsrpus5eckpz2h16svaour,1,84,51.4,2023-04-16T14:09:53.588Z,2023-04-16T14:16:02Z,4195540365,74,,4195540377,103,39.9,4195503301,22,,4195503905,17,,4195540381,231,50.2,4195540367,29,,4195503903,20,,4195540375,102,53.5,2va4upf5w45brysw8q9w22gkq,M. Longo,4195540369,154,,4195540371,55,593,4195540379,230,,99.1,4195503305,56,Center,,,,,,,,,,,,,,,,,
2534616947,751,12,2,78,12,7w2y7s7q5r1h1flz9y4sj6xka,1,9.8,43.4,2023-04-16T14:09:56.533Z,2023-04-16T14:09:58Z,4195503625,140,17.8,4195503629,212,13.8,4195503627,141,27.3,4195503631,213,5.4,4195503623,56,Back,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534616959,752,49,2,78,13,7w2y7s7q5r1h1flz9y4sj6xka,1,18.2,27.9,2023-04-16T14:09:58.389Z,2023-04-16T14:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534617161,753,1,2,78,14,7w2y7s7q5r1h1flz9y4sj6xka,1,18.2,27.9,2023-04-16T14:09:58.756Z,2023-04-16T14:10:09Z,4195504607,213,6.2,4195504603,141,26.2,4195504605,212,21.8,4195504599,56,Back,4195504601,140,38.9,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534617169,754,4,2,78,22,7w2y7s7q5r1h1flz9y4sj6xka,1,33.3,30.6,2023-04-16T14:10:06.740Z,2023-04-16T14:10:13Z,4195504637,152,,4195504631,13,,4195505007,233,595,4195505011,285,,4195504633,295,,4195504635,56,Back,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534617231,595,4,2,78,22,p2dsrpus5eckpz2h16svaour,0,66.7,69.4,2023-04-16T14:10:06.741Z,2023-04-16T14:10:40Z,4195505067,233,754,4195504921,56,Center,4195504925,286,,4195504917,13,,4195504923,152,,4195504919,295,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534617713,755,1,2,78,48,7w2y7s7q5r1h1flz9y4sj6xka,1,34.3,21.5,2023-04-16T14:10:33.350Z,2023-04-16T14:44:51Z,4195507305,1,,4195507297,140,70.6,4195507289,155,,4195507323,189,,4195507303,213,0.9,4195507293,152,,4195507295,56,Left,4195507291,196,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,4195507301,212,59.9,4195507287,5,,4195507299,141,,89.4,,,,,,,,,,,,,,,,,,,,
2534617873,756,1,2,78,52,7w2y7s7q5r1h1flz9y4sj6xka,1,71.6,86.6,2023-04-16T14:10:37.156Z,2023-04-16T14:10:42Z,4195507983,140,52.2,4195507989,213,3.4,4195507985,141,79.1,4195507987,212,21.0,4195507981,56,Left,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534617917,757,1,2,78,58,7w2y7s7q5r1h1flz9y4sj6xka,1,64,73.9,2023-04-16T14:10:42.612Z,2023-04-16T14:10:44Z,4195508173,56,Left,4195508181,213,0.9,4195508175,140,73.0,4195508179,212,14.7,4195508177,141,90.5,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534617967,758,1,2,79,0,7w2y7s7q5r1h1flz9y4sj6xka,1,71.6,87.1,2023-04-16T14:10:44.707Z,2023-04-16T14:10:48Z,4195508441,140,83.0,4195508445,212,14.0,4195508439,56,Left,4195508443,141,97.8,4195508447,213,0.5,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534617993,759,1,2,79,4,7w2y7s7q5r1h1flz9y4sj6xka,1,86.8,90.5,2023-04-16T14:10:48.548Z,2023-04-16T14:10:50Z,4195508593,56,Left,4195508599,212,5.4,4195508595,140,82.4,4195508597,141,94.7,4195508601,213,2.6,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534618027,760,1,2,79,5,7w2y7s7q5r1h1flz9y4sj6xka,0,82.4,94.7,2023-04-16T14:10:50.163Z,2023-04-16T14:10:52Z,4195508773,212,20.9,4195508769,141,70.8,4195508775,213,4.0,4195508763,140,69.9,4195508759,56,Center,,,,,,,,,,6dmnxn0v7tcrwtd6hm2jaf6j9,L. Beerensteyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534618045,596,49,2,79,8,p2dsrpus5eckpz2h16svaour,1,34.8,31.6,2023-04-16T14:10:52.949Z,2023-04-16T14:10:53Z,,,,,,,,,,,,,,,,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534618191,597,1,2,79,8,p2dsrpus5eckpz2h16svaour,1,34.8,31.6,2023-04-16T14:10:53.485Z,2023-04-16T14:11:02Z,4195509633,213,1.5,4195509623,140,36.5,4195509619,56,Back,4195509631,212,15.9,4195509627,141,54.8,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534618245,598,1,2,79,17,p2dsrpus5eckpz2h16svaour,1,64.3,69.3,2023-04-16T14:11:01.853Z,2023-04-16T14:11:04Z,4195509907,141,75.8,4195509911,213,0.3,4195509903,56,Center,4195509905,140,77.2,4195509909,212,14.2,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534618249,599,50,2,79,18,p2dsrpus5eckpz2h16svaour,1,76.6,75.1,2023-04-16T14:11:03.487Z,2023-04-16T14:33:56Z,4195645861,286,,4195646031,233,886,4195509933,56,Center,,,,,,,,,,,,,,,,2va4upf5w45brysw8q9w22gkq,M. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534644737,886,7,2,79,19,7w2y7s7q5r1h1flz9y4sj6xka,1,23.4,24.9,2023-04-16T14:11:03.488Z,2023-04-16T14:33:56Z,4195645993,233,599,4195645985,285,,4195645983,56,Back,,,,,,,,,,,,,,,,45bi84zkhqhvgs9v3rtgj06ol,S. Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534618269,761,49,2,79,20,7w2y7s7q5r1h1flz9y4sj6xka,1,29.7,28.8,2023-04-16T14:11:05.236Z,2023-04-16T14:11:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534618325,762,1,2,79,21,7w2y7s7q5r1h1flz9y4sj6xka,1,29.7,28.8,2023-04-16T14:11:05.571Z,2023-04-16T14:33:57Z,4195510305,140,28.1,4195510309,212,3.9,4195510311,213,4.3,4195510307,141,23.6,4195510303,56,Back,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534618403,763,1,2,79,24,7w2y7s7q5r1h1flz9y4sj6xka,1,31.1,37.3,2023-04-16T14:11:09.076Z,2023-04-16T14:11:12Z,4195510657,212,18.2,4195510649,140,28.3,4195510645,56,Back,4195510653,141,63.7,4195510659,213,1.7,,,,,,,,,,6cs8qwc1exex8ik9w3nejnkyd,S. Gunnarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
