id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2499095227,752,1,2,82,57,acpt3r9i7hburdteruzc31u96,0,73.4,26.1,2023-01-21T13:10:59.802Z,2023-01-21T13:11:00Z,3986992045,141,38.0,3986992047,212,15.7,3986992043,140,86.2,3986992049,213,0.5,3986992041,56,Center,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095219,734,52,2,82,58,agjf3593kdfob1fl43rlt2b6c,1,13.4,72.3,2023-01-21T13:11:00.421Z,2023-01-21T13:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095267,735,80,2,83,4,agjf3593kdfob1fl43rlt2b6c,0,14.9,57.6,2023-01-21T13:11:06.532Z,2023-01-21T13:11:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095333,736,1,2,83,5,agjf3593kdfob1fl43rlt2b6c,1,15.1,53,2023-01-21T13:11:07.973Z,2023-01-21T13:11:10Z,3986992661,140,18.7,3986992663,141,38.5,3986992657,56,Back,3986992665,212,10.6,3986992667,213,5.1,,,,,,,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095369,737,1,2,83,8,agjf3593kdfob1fl43rlt2b6c,1,18.7,38.5,2023-01-21T13:11:10.631Z,2023-01-21T13:11:13Z,3986992849,155,,3986992851,56,Back,3986992855,141,8.6,3986992853,140,34.7,3986992857,212,26.4,3986992859,213,5.4,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095373,738,50,2,83,11,agjf3593kdfob1fl43rlt2b6c,1,36.8,7.4,2023-01-21T13:11:13.558Z,2023-01-21T13:11:17Z,3986992865,56,Back,3986992867,286,,3986992971,233,753,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095387,753,7,2,83,11,acpt3r9i7hburdteruzc31u96,1,63.2,92.6,2023-01-21T13:11:13.559Z,2023-01-21T13:11:16Z,3986992939,285,,3986992967,233,738,3986992937,56,Left,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095389,754,49,2,83,13,acpt3r9i7hburdteruzc31u96,1,65,92.1,2023-01-21T13:11:16.106Z,2023-01-21T13:11:16Z,,,,,,,,,,,,,,,,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095395,755,1,2,83,14,acpt3r9i7hburdteruzc31u96,1,65.4,91.8,2023-01-21T13:11:16.410Z,2023-01-21T13:11:17Z,3986992981,212,2.5,3986992983,213,3.6,3986992975,56,Left,3986992977,140,63.2,3986992979,141,90.3,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095401,756,1,2,83,14,acpt3r9i7hburdteruzc31u96,1,63.2,90.3,2023-01-21T13:11:17.210Z,2023-01-21T13:11:18Z,3986993023,213,0.2,3986993015,56,Left,3986993021,212,2.4,3986993017,140,65.4,3986993019,141,91.1,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095415,757,1,2,83,15,acpt3r9i7hburdteruzc31u96,1,65.4,91.1,2023-01-21T13:11:17.897Z,2023-01-21T13:11:19Z,3986993097,213,4.5,3986993095,212,8.4,3986993093,141,79.0,3986993089,56,Left,3986993091,140,63.9,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095463,758,1,2,83,16,acpt3r9i7hburdteruzc31u96,1,59.4,70.3,2023-01-21T13:11:18.985Z,2023-01-21T13:11:23Z,3986993375,212,11.8,3986993377,213,5.8,3986993371,140,69.5,3986993373,141,62.7,3986993369,56,Center,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095513,759,1,2,83,21,acpt3r9i7hburdteruzc31u96,1,75.9,37.7,2023-01-21T13:11:23.658Z,2023-01-21T13:11:27Z,3986993653,141,13.2,3986993657,213,5.5,3986993655,212,23.3,3986993649,56,Right,3986993651,140,91.4,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095553,760,1,2,83,24,acpt3r9i7hburdteruzc31u96,0,94.6,16.7,2023-01-21T13:11:27.130Z,2023-01-21T13:11:30Z,3986993855,212,23.2,3986993839,155,,3986993847,140,92.6,3986993835,2,,3986993859,213,1.7,3986993851,141,50.7,3986993843,56,Center,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095907,739,12,2,83,28,agjf3593kdfob1fl43rlt2b6c,1,7.1,45.5,2023-01-21T13:11:30.437Z,2023-01-21T13:11:56Z,3986995691,141,64.8,3986995695,213,0.4,3986995693,212,30.2,3986995687,56,Back,3986995689,140,33.0,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095663,761,1,2,83,34,acpt3r9i7hburdteruzc31u96,1,67.5,35.8,2023-01-21T13:11:36.905Z,2023-01-21T13:11:38Z,3986994401,3,,3986994411,213,0.6,3986994405,140,75.4,3986994407,141,44.6,3986994403,56,Center,3986994409,212,10.2,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095685,762,1,2,83,36,acpt3r9i7hburdteruzc31u96,1,75.5,44.6,2023-01-21T13:11:38.298Z,2023-01-21T13:11:40Z,3986994533,3,,3986994545,141,39.2,3986994541,140,80.0,3986994537,56,Center,3986994553,213,5.6,3986994535,168,,3986994549,212,6.0,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095693,763,61,2,83,38,acpt3r9i7hburdteruzc31u96,1,80.1,38.6,2023-01-21T13:11:40.347Z,2023-01-21T13:11:40Z,3986994591,56,Center,,,,,,,,,,,,,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095733,764,1,2,83,38,acpt3r9i7hburdteruzc31u96,1,77.8,23.6,2023-01-21T13:11:41.130Z,2023-01-21T13:11:43Z,3986994763,56,Center,3986994771,141,26.5,3986994775,212,16.3,3986994777,213,0.1,3986994767,140,93.2,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095773,765,1,2,83,41,acpt3r9i7hburdteruzc31u96,1,94.2,24.3,2023-01-21T13:11:43.770Z,2023-01-21T13:11:47Z,3986994987,155,,3986994997,213,1.9,3986994985,2,,3986994995,212,26.5,3986994989,56,Center,3986994993,141,61.1,3986994991,140,85.8,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095819,766,1,2,83,45,acpt3r9i7hburdteruzc31u96,1,80.5,69.4,2023-01-21T13:11:47.754Z,2023-01-21T13:11:51Z,3986995249,212,13.4,3986995251,213,3.0,3986995247,141,72.6,3986995243,56,Center,3986995245,140,67.9,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095859,767,1,2,83,48,acpt3r9i7hburdteruzc31u96,1,67.9,72.7,2023-01-21T13:11:51.019Z,2023-01-21T13:11:53Z,3986995463,1,,3986995455,140,79.4,3986995457,141,25.8,3986995461,213,5.1,3986995459,212,34.1,3986995453,56,Center,3986995451,155,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095883,768,1,2,83,51,acpt3r9i7hburdteruzc31u96,0,81.9,26.1,2023-01-21T13:11:53.530Z,2023-01-21T13:11:55Z,3986995567,141,53.6,3986995559,2,,3986995565,140,89.6,3986995563,56,Center,3986995569,212,20.4,3986995561,155,,3986995571,213,1.2,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095911,740,12,2,83,53,agjf3593kdfob1fl43rlt2b6c,1,12,40.8,2023-01-21T13:11:56.037Z,2023-01-21T13:25:42Z,3986995701,140,19.5,3986995709,15,,3986995705,212,16.8,3986995699,56,Back,3986995707,213,1.1,3986995703,141,62.7,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095923,741,49,2,83,55,agjf3593kdfob1fl43rlt2b6c,1,19.5,67.5,2023-01-21T13:11:57.686Z,2023-01-21T13:25:40Z,,,,,,,,,,,,,,,,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499095953,742,4,2,83,56,agjf3593kdfob1fl43rlt2b6c,1,20.4,69.6,2023-01-21T13:11:59.236Z,2023-01-21T13:12:08Z,3986996233,233,769,3986995895,56,Back,3986995901,265,,3986995893,13,,3986995897,152,,3986995905,285,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096005,769,4,2,83,56,acpt3r9i7hburdteruzc31u96,0,79.6,30.4,2023-01-21T13:11:59.237Z,2023-01-21T13:12:08Z,3986996221,13,,3986996229,265,,3986996223,56,Center,3986996395,233,742,3986996231,286,,3986996227,152,,,,,,,,di3hdoveoiv3nwroamxgxd3o5,C. Grimshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096087,743,1,2,84,9,agjf3593kdfob1fl43rlt2b6c,1,21.1,69.4,2023-01-21T13:12:11.892Z,2023-01-21T13:12:13Z,3986996773,213,5.2,3986996763,152,,3986996769,141,55.5,3986996771,212,11.0,3986996761,5,,3986996767,140,26.4,3986996765,56,Back,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096091,744,1,2,84,11,agjf3593kdfob1fl43rlt2b6c,1,26.4,55.5,2023-01-21T13:12:13.812Z,2023-01-21T13:12:14Z,3986996791,140,23.9,3986996797,213,1.9,3986996793,141,66.7,3986996787,56,Back,3986996795,212,8.1,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096133,745,1,2,84,12,agjf3593kdfob1fl43rlt2b6c,1,23.9,66.7,2023-01-21T13:12:14.820Z,2023-01-21T13:12:19Z,3986997027,56,Back,3986997031,141,74.2,3986997033,212,10.8,3986997029,140,33.0,3986997035,213,0.5,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096257,746,1,2,84,17,agjf3593kdfob1fl43rlt2b6c,1,33.4,48.4,2023-01-21T13:12:19.524Z,2023-01-21T13:12:30Z,3986997691,56,Right,3986997701,213,5.4,3986997693,140,55.3,3986997703,1,,3986997697,212,34.7,3986997695,141,10.1,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096329,747,1,2,84,27,agjf3593kdfob1fl43rlt2b6c,1,66.8,27,2023-01-21T13:12:30.244Z,2023-01-21T13:12:35Z,3986998063,213,5.1,3986998059,141,19.4,3986998057,140,68.7,3986998055,56,Right,3986998061,212,5.5,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096395,748,1,2,84,32,agjf3593kdfob1fl43rlt2b6c,1,69.1,9.4,2023-01-21T13:12:34.855Z,2023-01-21T13:12:40Z,3986998453,155,,3986998465,141,8.8,3986998471,213,6.3,3986998461,140,86.7,3986998469,212,18.5,3986998457,56,Right,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096407,749,1,2,84,38,agjf3593kdfob1fl43rlt2b6c,1,88.8,8.8,2023-01-21T13:12:40.692Z,2023-01-21T13:12:42Z,3986998511,140,87.3,3986998515,212,3.3,3986998509,56,Right,3986998517,213,2.1,3986998513,141,13.1,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096449,750,1,2,84,39,agjf3593kdfob1fl43rlt2b6c,1,87.3,12.9,2023-01-21T13:12:42.116Z,2023-01-21T13:12:47Z,3986998769,56,Right,3986998773,141,2.0,3986998771,140,75.0,3986998775,212,14.9,3986998777,213,3.7,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096451,751,1,2,84,44,agjf3593kdfob1fl43rlt2b6c,0,75,2,2023-01-21T13:12:47.236Z,2023-01-21T13:12:47Z,3986998785,56,Right,3986998787,140,78.8,3986998789,141,4.4,3986998783,155,,3986998793,213,0.4,3986998791,212,4.3,3986998781,2,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096469,770,61,2,84,47,acpt3r9i7hburdteruzc31u96,1,23.9,83.6,2023-01-21T13:12:49.514Z,2023-01-21T13:12:49Z,3986998891,56,Back,,,,,,,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096475,752,1,2,84,47,agjf3593kdfob1fl43rlt2b6c,1,73.9,24.6,2023-01-21T13:12:49.542Z,2023-01-21T13:12:50Z,3986998929,212,14.8,3986998923,56,Center,3986998921,155,,3986998927,141,35.4,3986998931,213,0.5,3986998925,140,86.1,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096485,753,61,2,84,48,agjf3593kdfob1fl43rlt2b6c,0,86.1,35.4,2023-01-21T13:12:50.836Z,2023-01-21T13:12:51Z,3986998957,56,Center,,,,,,,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096499,771,52,2,84,50,acpt3r9i7hburdteruzc31u96,1,6.3,56.3,2023-01-21T13:12:52.555Z,2023-01-21T13:12:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096587,772,80,2,85,4,acpt3r9i7hburdteruzc31u96,0,12.9,48.5,2023-01-21T13:13:06.538Z,2023-01-21T13:13:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096659,773,1,2,85,7,acpt3r9i7hburdteruzc31u96,1,15.2,49.1,2023-01-21T13:13:09.466Z,2023-01-21T13:13:12Z,3986999983,212,25.6,3986999977,56,Back,3986999981,141,18.8,3986999985,213,5.3,3986999979,140,29.6,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096683,774,1,2,85,10,acpt3r9i7hburdteruzc31u96,1,29.6,17.6,2023-01-21T13:13:12.474Z,2023-01-21T13:13:14Z,3987000155,56,Back,3987000157,140,34.2,3987000159,141,4.0,3987000163,213,5.2,3987000161,212,10.4,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096713,775,1,2,85,12,acpt3r9i7hburdteruzc31u96,1,30.9,8.5,2023-01-21T13:13:14.714Z,2023-01-21T13:13:16Z,3987000339,212,6.3,3987000341,213,3.0,3987000335,140,25.0,3987000337,141,10.0,3987000333,56,Back,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096789,776,1,2,85,14,acpt3r9i7hburdteruzc31u96,1,24.3,7.3,2023-01-21T13:13:16.858Z,2023-01-21T13:13:21Z,3987000619,212,20.4,3987000617,141,28.8,3987000621,213,2.3,3987000613,56,Back,3987000615,140,10.8,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096869,777,1,2,85,19,acpt3r9i7hburdteruzc31u96,1,11.4,26.8,2023-01-21T13:13:21.580Z,2023-01-21T13:13:27Z,3987000973,212,46.6,3987000969,140,55.1,3987000971,141,14.6,3987000977,1,,3987000967,56,Right,3987000965,155,,3987000975,213,6.1,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096891,778,1,2,85,24,acpt3r9i7hburdteruzc31u96,0,54,14,2023-01-21T13:13:27.097Z,2023-01-21T13:13:29Z,3987001085,56,Right,3987001093,213,5.0,3987001087,140,55.6,3987001089,141,4.9,3987001091,212,6.4,,,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096889,754,4,2,85,25,agjf3593kdfob1fl43rlt2b6c,1,40.3,95.4,2023-01-21T13:13:28.068Z,2023-01-21T13:13:33Z,3987001067,56,Back,3987001065,13,,3987001071,265,,3987001069,152,,3987001073,286,,3987001389,233,779,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096937,779,4,2,85,25,acpt3r9i7hburdteruzc31u96,0,59.7,4.6,2023-01-21T13:13:28.069Z,2023-01-21T13:13:33Z,3987001353,285,,3987001393,233,754,3987001351,265,,3987001349,152,,3987001347,56,Right,3987001345,13,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499096957,755,1,2,85,27,agjf3593kdfob1fl43rlt2b6c,1,36.1,96.2,2023-01-21T13:13:30.164Z,2023-01-21T13:13:34Z,3987001477,152,,3987001475,5,,3987001483,141,61.7,3987001481,140,41.3,3987001485,212,24.1,3987001487,213,4.9,3987001479,56,Back,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097011,756,1,2,85,32,agjf3593kdfob1fl43rlt2b6c,1,52.9,47,2023-01-21T13:13:34.516Z,2023-01-21T13:13:38Z,3987001767,213,4.9,3987001765,212,20.0,3987001761,140,55.8,3987001757,56,Right,3987001763,141,17.9,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097083,757,1,2,85,36,agjf3593kdfob1fl43rlt2b6c,1,59.4,19.2,2023-01-21T13:13:38.691Z,2023-01-21T13:13:43Z,3987002131,56,Center,3987002133,140,64.3,3987002139,213,0.8,3987002135,141,26.8,3987002137,212,7.3,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097155,758,1,2,85,41,agjf3593kdfob1fl43rlt2b6c,1,64.1,25,2023-01-21T13:13:43.699Z,2023-01-21T13:13:49Z,3987002559,141,10.1,3987002563,213,4.9,3987002555,56,Right,3987002557,140,66.4,3987002561,212,10.4,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097163,759,50,2,85,47,agjf3593kdfob1fl43rlt2b6c,1,67.8,10.8,2023-01-21T13:13:49.305Z,2023-01-21T13:13:50Z,3987002625,56,Right,3987002627,286,,3987002687,233,780,,,,,,,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097169,780,7,2,85,47,acpt3r9i7hburdteruzc31u96,0,32.2,89.2,2023-01-21T13:13:49.306Z,2023-01-21T13:13:50Z,3987002655,285,,3987002679,233,759,3987002653,56,Back,,,,,,,,,,,,,,,,3f3c49bl4331k4nrrhvq6fu8l,K. Dubcová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097221,760,43,2,85,47,agjf3593kdfob1fl43rlt2b6c,1,0,0,2023-01-21T13:13:49.779Z,2023-01-21T13:25:15Z,3987002979,56,Right,3987002985,212,7.1,3987041815,144,1,3987002987,213,5.9,3987002981,140,73.0,3987002983,141,6.5,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097227,761,4,2,85,49,agjf3593kdfob1fl43rlt2b6c,1,71.6,10.2,2023-01-21T13:13:52.217Z,2023-01-21T13:14:18Z,3987003011,152,,3987003013,265,,3987003009,56,Right,3987003021,233,781,3987003015,286,,3987003007,13,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097209,781,4,2,85,49,acpt3r9i7hburdteruzc31u96,0,28.4,89.8,2023-01-21T13:13:52.218Z,2023-01-21T13:14:22Z,3987002907,265,,3987002905,152,,3987002909,285,,3987002903,56,Back,3987002901,13,,3987003031,233,761,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097487,782,17,2,85,59,acpt3r9i7hburdteruzc31u96,1,0,0,2023-01-21T13:14:01.762Z,2023-01-21T13:14:20Z,3987004365,31,,3987004367,392,,3987004369,13,243,,,,,,,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097709,762,1,2,86,27,agjf3593kdfob1fl43rlt2b6c,0,73,6.5,2023-01-21T13:14:29.526Z,2023-01-21T13:14:46Z,3987006157,233,784,3987005435,1,,3987005421,155,,3987005429,141,51.9,3987005423,152,,3987005419,5,,3987005433,213,1.0,3987006143,2,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,3987005431,212,3987005425,56,Center,3987005427,140,93.2,37.5,,,,,,,,,,,,,,,,,,,,,,,,,
2499097767,783,44,2,86,31,acpt3r9i7hburdteruzc31u96,1,6.2,45.8,2023-01-21T13:14:33.889Z,2023-01-21T13:14:48Z,3987005713,56,Back,3987005737,233,763,3987005715,285,,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097713,763,44,2,86,31,agjf3593kdfob1fl43rlt2b6c,0,93.8,54.2,2023-01-21T13:14:33.890Z,2023-01-21T13:14:39Z,3987005741,233,783,3987005455,56,Center,3987005457,286,,,,,,,,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097781,784,41,2,86,32,acpt3r9i7hburdteruzc31u96,1,7.3,43,2023-01-21T13:14:34.506Z,2023-01-21T13:14:46Z,3987006161,233,762,3987005785,213,4.7,3987005779,140,7.1,3987005781,141,5.3,3987005783,212,25.6,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097787,764,61,2,86,36,agjf3593kdfob1fl43rlt2b6c,0,90.7,96.3,2023-01-21T13:14:38.779Z,2023-01-21T13:25:08Z,3987005817,56,Left,,,,,,,,,,,,,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097847,765,5,2,86,36,agjf3593kdfob1fl43rlt2b6c,0,92.2,101.1,2023-01-21T13:14:38.891Z,2023-01-21T13:24:33Z,3987006137,56,Left,3987007307,233,785,3987006139,347,,,,,,,,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499097825,785,5,2,86,36,acpt3r9i7hburdteruzc31u96,1,7.8,-1.1,2023-01-21T13:14:38.891Z,2023-01-21T13:15:06Z,3987006043,347,,3987007267,233,765,3987006039,56,Back,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499098023,786,1,2,86,54,acpt3r9i7hburdteruzc31u96,1,11.4,0,2023-01-21T13:14:56.377Z,2023-01-21T13:15:03Z,3987007021,107,,3987007023,56,Back,3987007029,212,19.7,3987007027,141,4.9,3987007025,140,29.7,3987007031,213,0.2,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499098033,787,4,2,86,57,acpt3r9i7hburdteruzc31u96,1,31.3,3.9,2023-01-21T13:15:00.050Z,2023-01-21T13:15:05Z,3987007067,295,,3987007065,13,,3987007099,233,766,3987007073,285,,3987007069,56,Back,3987007071,152,,,,,,,,2l1m95m3ub9ptm0f7no1ylxw5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
