id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,assist
2527404183,574,6,2,74,8,bcuj94typp0ykv77ijp9wpsve,0,0.8,47.6,2023-04-02T12:01:19.600Z,2023-04-02T12:01:53Z,4157184929,56,Back,4157187287,233,724,4157184931,73,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527404121,724,6,2,74,8,7jaarwfaeewpo3vnfvhc2c665,1,99.2,52.4,2023-04-02T12:01:19.600Z,2023-04-02T12:01:45Z,4157184645,56,Center,4157187243,233,574,4157187233,73,,,,,,,,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527404707,725,1,2,74,21,7jaarwfaeewpo3vnfvhc2c665,1,99.4,99.7,2023-04-02T12:01:33.173Z,2023-04-02T12:28:36Z,4157187589,155,,4157187587,6,,4157187607,1,,4157187591,223,,4157187601,141,39.4,4157187599,140,91.6,4157187585,2,,4157187603,212,41.8,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,4157187605,213,4.5,,4157187595,56,,,,,,,,,,Center,,,,,,,,,,,,,,,
2527438899,915,1,2,74,22,7jaarwfaeewpo3vnfvhc2c665,1,90.3,36.6,2023-04-02T12:01:33.303Z,2023-04-02T12:27:09Z,4157368615,154,,4157368159,210,13,4157363507,140,79.6,4157363513,213,2.2,4157363505,56,Center,4157363509,141,57.3,4157363511,212,18.0,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439165,916,13,2,74,27,7jaarwfaeewpo3vnfvhc2c665,1,82.6,60.3,2023-04-02T12:01:38.303Z,2023-04-02T12:27:09Z,4157365337,18,,4157368183,230,99.0,4157365339,56,Center,4157368185,231,50.4,4157367167,72,,4157368173,55,915,4157368177,102,47.4,4157368171,29,,8vylda616yxfy53t66o4ua162,M. Bellucci,4157368169,74,,,4157368179,103,4157368635,154,,4157367165,25,,4157368181,215,,63.9,,,,,,,,,,,,,,,
2527424025,668,5,2,74,41,bcuj94typp0ykv77ijp9wpsve,1,-0.6,56.2,2023-04-02T12:01:52.423Z,2023-04-02T12:16:46Z,4157284745,233,726,4157284229,56,Back,4157284231,346,,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527404773,726,5,2,74,41,7jaarwfaeewpo3vnfvhc2c665,0,100.6,43.8,2023-04-02T12:01:52.423Z,2023-04-02T12:21:20Z,4157284775,233,668,4157187935,56,Center,4157187941,346,,,,,,,,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527404917,575,1,2,74,44,bcuj94typp0ykv77ijp9wpsve,1,5.3,52.8,2023-04-02T12:01:56.253Z,2023-04-02T12:21:17Z,4157332367,237,,4157332361,124,,4157188621,56,Back,4157188637,213,1.4,4157188625,141,72.1,4157188631,212,13.2,4157188623,140,7.0,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527404983,576,1,2,74,46,bcuj94typp0ykv77ijp9wpsve,1,7.8,72.3,2023-04-02T12:01:58.302Z,2023-04-02T12:02:01Z,4157188971,140,4.9,4157188977,212,15.0,4157188969,56,Back,4157188981,213,4.5,4157188973,141,50.7,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405059,577,1,2,74,50,bcuj94typp0ykv77ijp9wpsve,1,7.8,52.4,2023-04-02T12:02:01.805Z,2023-04-02T12:02:04Z,4157189321,155,,4157189327,140,40.9,4157189335,213,0.6,4157189331,141,86.6,4157189325,56,Back,4157189337,1,,4157189333,212,41.8,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405075,578,44,2,74,53,bcuj94typp0ykv77ijp9wpsve,1,37.6,85,2023-04-02T12:02:04.574Z,2023-04-02T12:02:05Z,4157189419,233,727,4157189393,56,Back,4157189395,285,,,,,,,,,,,,,,,,,e8zyhpx14n6upjw5fnqbc9k44,I. Rabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405067,727,44,2,74,53,7jaarwfaeewpo3vnfvhc2c665,0,62.4,15,2023-04-02T12:02:04.575Z,2023-04-02T12:02:05Z,4157189453,233,578,4157189365,286,,4157189363,56,Right,,,,,,,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405087,579,1,2,74,53,bcuj94typp0ykv77ijp9wpsve,0,39.7,85.9,2023-04-02T12:02:04.830Z,2023-04-02T12:02:05Z,4157189463,56,Back,4157189467,141,89.1,4157189461,3,,4157189469,212,6.5,4157189471,213,0.3,4157189465,140,45.5,,,,,,,e8zyhpx14n6upjw5fnqbc9k44,I. Rabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405101,728,49,2,74,54,7jaarwfaeewpo3vnfvhc2c665,1,59.3,13.7,2023-04-02T12:02:06.242Z,2023-04-02T12:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405191,729,1,2,74,55,7jaarwfaeewpo3vnfvhc2c665,1,59.3,13.7,2023-04-02T12:02:06.442Z,2023-04-02T12:02:10Z,4157189941,141,8.6,4157189937,56,Right,4157189939,140,71.2,4157189945,213,6.0,4157189943,212,13.0,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405209,730,1,2,74,59,7jaarwfaeewpo3vnfvhc2c665,1,65.4,12.9,2023-04-02T12:02:10.432Z,2023-04-02T12:02:11Z,4157190043,212,9.4,4157190045,213,3.7,4157190039,140,58.0,4157190037,56,Right,4157190041,141,5.2,,,,,,,,,,3dhppw7le5km30lulvbpdxsrt,M. Tomaselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405263,731,1,2,74,59,7jaarwfaeewpo3vnfvhc2c665,1,58,5.2,2023-04-02T12:02:11.257Z,2023-04-02T12:02:13Z,4157190317,141,25.8,4157190319,212,18.8,4157190321,213,2.3,4157190315,140,46.0,4157190313,56,Back,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405313,732,2,2,75,2,7jaarwfaeewpo3vnfvhc2c665,1,46,25.8,2023-04-02T12:02:13.748Z,2023-04-02T12:02:23Z,4157190561,56,Center,4157191131,7,2v7svoulkkgzvdeb4e0hw7jyt,4157190563,140,76.0,4157190565,141,27.3,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405363,580,55,2,75,2,bcuj94typp0ykv77ijp9wpsve,1,31.1,70.2,2023-04-02T12:02:13.749Z,2023-04-02T12:03:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405569,581,1,2,75,13,bcuj94typp0ykv77ijp9wpsve,1,31.6,73.5,2023-04-02T12:02:25.181Z,2023-04-02T12:03:20Z,4157191833,5,,4157191849,213,0.2,4157191851,1,,4157191847,212,47.7,4157191839,140,76.4,4157191843,141,85.4,4157191835,241,,4157191837,56,Left,e8zyhpx14n6upjw5fnqbc9k44,I. Rabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405583,582,3,2,75,18,bcuj94typp0ykv77ijp9wpsve,0,92.6,73.9,2023-04-02T12:02:29.526Z,2023-04-02T12:02:31Z,4157191903,286,,4157191901,56,Center,4157192011,233,733,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405575,733,7,2,75,18,7jaarwfaeewpo3vnfvhc2c665,0,7.4,26.1,2023-04-02T12:02:29.527Z,2023-04-02T12:02:31Z,4157191863,285,,4157191967,233,582,4157191861,56,Back,,,,,,,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405755,583,1,2,75,22,bcuj94typp0ykv77ijp9wpsve,1,94.3,75.3,2023-04-02T12:02:33.549Z,2023-04-02T12:02:37Z,4157192779,213,3.3,4157192773,140,76.3,4157192775,141,71.5,4157192771,56,Center,4157192777,212,19.1,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405765,584,4,2,75,25,bcuj94typp0ykv77ijp9wpsve,1,77.5,66.9,2023-04-02T12:02:36.702Z,2023-04-02T12:02:40Z,4157192841,152,,4157192837,13,,4157193091,233,734,4157192843,265,,4157192845,286,,4157192839,56,Center,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527405809,734,4,2,75,25,7jaarwfaeewpo3vnfvhc2c665,0,22.5,33.1,2023-04-02T12:02:36.703Z,2023-04-02T12:02:40Z,4157193033,56,Back,4157193037,265,,4157193031,13,,4157193039,285,,4157193035,152,,4157193135,233,584,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527406107,585,40,2,75,41,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-04-02T12:02:52.446Z,2023-04-02T12:03:08Z,4157194499,59,"1, 19, 6, 28, 26, 5, 10, 8, 33, 16, 20, 29, 55",4157194503,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0",4157194495,30,"c6wbavw0v5bxajsd2xz7qg1d5, 26xyd3qlh5v3ypcrdx4l1waju, e8zyhpx14n6upjw5fnqbc9k44, c5ze370ixl09ccy818f92jkk5, 4rxi67te6h5sfv95cxs2gmynd, 4xlf56csffamnnw04mba3wpw4, 7o8xh2r55xb1yiz5gjvnp0rmx, b7o9ncawaqn5jj5v32b3gn1be, dejb47luo9o523wl9fm9yncgl, ifp26xl8pzgarz05vnfjv3yt, 1zq3xp6uas4qe3jv0huphuzmd, am9nqqu4kh06f457nxwmpgg0k, 4udz6yr09afpwg201j7ruyaz8",4157194497,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5",4157194505,194,b4r8ripw5dilngnxrb5fkkkid,4157194501,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527407047,586,13,2,76,22,bcuj94typp0ykv77ijp9wpsve,1,75.3,69.9,2023-04-02T12:03:33.725Z,2023-04-02T12:03:40Z,4157200117,103,27.8,4157199671,20,,4157200119,458,,4157199327,56,Center,4157200127,231,49.8,4157199325,18,,4157200123,230,99.4,4157200115,102,40,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,4157199323,26,,,4157200113,75,,,,,,,,,,,,,,,,,,,,,,,,,
2527407061,587,5,2,76,23,bcuj94typp0ykv77ijp9wpsve,0,100.9,40.6,2023-04-02T12:03:35.213Z,2023-04-02T12:03:36Z,4157199617,233,735,4157199383,346,,4157199381,56,Center,,,,,,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527407091,735,5,2,76,23,7jaarwfaeewpo3vnfvhc2c665,1,-0.9,59.4,2023-04-02T12:03:35.213Z,2023-04-02T12:16:46Z,4157199559,233,587,4157199491,346,,4157199489,56,Back,,,,,,,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527407733,736,1,2,76,44,7jaarwfaeewpo3vnfvhc2c665,1,5.1,61.1,2023-04-02T12:03:56.147Z,2023-04-02T12:06:17Z,4157202401,141,51.9,4157202405,213,4.5,4157202409,237,,4157202399,140,3.8,4157202395,124,,4157202403,212,6.4,4157202397,56,Back,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527407753,737,1,2,76,47,7jaarwfaeewpo3vnfvhc2c665,0,5.1,50.4,2023-04-02T12:03:58.935Z,2023-04-02T12:04:00Z,4157202531,1,,4157202523,140,39.3,4157202525,141,59.9,4157202529,213,0.2,4157202519,155,,4157202521,56,Back,4157202527,212,36.5,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527407797,588,1,2,76,50,bcuj94typp0ykv77ijp9wpsve,0,61.7,38.9,2023-04-02T12:04:01.773Z,2023-04-02T12:04:02Z,4157202769,3,,4157202777,212,13.7,4157202771,56,Center,4157202773,140,73.3,4157202775,141,29.8,4157202779,213,5.8,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527407911,738,1,2,76,50,7jaarwfaeewpo3vnfvhc2c665,1,36.3,59.7,2023-04-02T12:04:01.942Z,2023-04-02T12:04:06Z,4157203239,140,46.3,4157203243,212,17.3,4157203245,213,0.9,4157203237,56,Back,4157203241,141,79.9,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527407963,739,1,2,76,54,7jaarwfaeewpo3vnfvhc2c665,0,46.5,76.6,2023-04-02T12:04:05.786Z,2023-04-02T12:04:08Z,4157203477,141,64.3,4157203471,155,,4157203483,213,6.1,4157203487,1,,4157203481,212,37.0,4157203473,56,Center,4157203475,140,80.8,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408005,589,59,2,76,57,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-04-02T12:04:08.940Z,2023-04-02T12:25:45Z,4157203685,56,Back,,,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408089,590,12,2,76,58,bcuj94typp0ykv77ijp9wpsve,1,26,34.8,2023-04-02T12:04:09.613Z,2023-04-02T12:25:46Z,4157204139,141,18.6,4157204143,213,5.8,4157204135,56,Back,4157204137,140,45.3,4157204141,212,23.1,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408199,740,44,2,77,2,7jaarwfaeewpo3vnfvhc2c665,1,66.6,89,2023-04-02T12:04:14.236Z,2023-04-02T12:04:30Z,4157204735,233,591,4157204671,286,,4157204669,56,Left,,,,,,,,,,,,,,,,6deaavas7332takve0kva6bbp,E. Goldoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408091,591,44,2,77,2,bcuj94typp0ykv77ijp9wpsve,0,33.4,11,2023-04-02T12:04:14.237Z,2023-04-02T12:04:20Z,4157204159,285,,4157204781,233,740,4157204157,56,Back,,,,,,,,,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408207,741,49,2,77,7,7jaarwfaeewpo3vnfvhc2c665,1,73.3,81.5,2023-04-02T12:04:19.255Z,2023-04-02T12:04:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6deaavas7332takve0kva6bbp,E. Goldoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408243,742,1,2,77,8,7jaarwfaeewpo3vnfvhc2c665,1,78.2,76.9,2023-04-02T12:04:20.182Z,2023-04-02T12:04:39Z,4157204895,141,65.1,4157204893,140,71.0,4157204899,213,4.0,4157204897,212,11.0,4157204891,56,Center,,,,,,,,,,6deaavas7332takve0kva6bbp,E. Goldoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408327,743,1,2,77,10,7jaarwfaeewpo3vnfvhc2c665,1,70.1,59.9,2023-04-02T12:04:21.580Z,2023-04-02T12:04:24Z,4157205259,212,12.1,4157205253,56,Center,4157205255,140,74.8,4157205257,141,43.6,4157205261,213,5.1,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408383,744,1,2,77,12,7jaarwfaeewpo3vnfvhc2c665,1,74.9,42.1,2023-04-02T12:04:23.896Z,2023-04-02T12:04:25Z,4157205523,56,Center,4157205527,141,43.7,4157205525,140,81.8,4157205531,213,0.1,4157205529,212,7.3,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408403,745,1,2,77,14,7jaarwfaeewpo3vnfvhc2c665,1,82,43.7,2023-04-02T12:04:25.688Z,2023-04-02T12:04:26Z,4157205637,56,Center,4157205641,140,73.8,4157205647,212,10.4,4157205645,141,52.2,4157205649,213,2.6,,,,,,,,,,6deaavas7332takve0kva6bbp,E. Goldoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408417,746,1,2,77,15,7jaarwfaeewpo3vnfvhc2c665,0,73.8,52.2,2023-04-02T12:04:26.599Z,2023-04-02T12:04:27Z,4157205697,212,7.0,4157205689,140,80.4,4157205693,141,50.3,4157205699,213,6.1,4157205687,56,Center,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408413,592,61,2,77,15,bcuj94typp0ykv77ijp9wpsve,1,29.3,50.3,2023-04-02T12:04:26.812Z,2023-04-02T12:04:26Z,4157205677,56,Back,,,,,,,,,,,,,,,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408491,593,12,2,77,16,bcuj94typp0ykv77ijp9wpsve,1,17.4,59.6,2023-04-02T12:04:28.301Z,2023-04-02T12:04:30Z,4157206121,56,Back,4157206127,212,16.5,4157206123,140,30.6,4157206125,141,72.7,4157206129,213,0.6,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408497,594,49,2,77,18,bcuj94typp0ykv77ijp9wpsve,1,29.6,70.3,2023-04-02T12:04:30.285Z,2023-04-02T12:04:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408541,595,43,2,77,19,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-04-02T12:04:30.653Z,2023-04-02T12:04:40Z,4157207517,144,1,4157206373,140,22.0,4157206369,56,Back,4157206383,213,2.7,4157206375,141,76.4,4157206379,212,10.0,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408703,596,4,2,77,26,bcuj94typp0ykv77ijp9wpsve,1,25.8,73.2,2023-04-02T12:04:38.173Z,2023-04-02T12:25:42Z,4157207267,285,,4157207251,13,,4157207257,152,,4157253503,233,747,4157207265,265,,4157207253,56,Back,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408921,747,4,2,77,26,7jaarwfaeewpo3vnfvhc2c665,0,74.2,26.8,2023-04-02T12:04:38.174Z,2023-04-02T12:10:32Z,4157208427,265,,4157208421,13,,4157208425,152,,4157208429,286,,4157253539,233,596,4157208423,56,Center,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408931,597,1,2,77,33,bcuj94typp0ykv77ijp9wpsve,1,27.7,72.6,2023-04-02T12:04:44.989Z,2023-04-02T12:25:40Z,4157208453,56,Back,4157208463,213,1.0,4157208459,141,86.5,4157208449,152,,4157208457,140,33.8,4157208461,212,11.4,4157208447,5,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527408985,598,1,2,77,36,bcuj94typp0ykv77ijp9wpsve,0,32.1,81.4,2023-04-02T12:04:47.837Z,2023-04-02T12:04:50Z,4157208717,56,Center,4157208723,212,43.3,4157208719,140,67.9,4157208715,155,,4157208725,213,5.8,4157208721,141,49.7,4157208727,1,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409041,748,8,2,77,41,7jaarwfaeewpo3vnfvhc2c665,1,42.4,36.6,2023-04-02T12:04:52.881Z,2023-04-02T12:04:53Z,4157208951,56,Back,,,,,,,,,,,,,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409083,599,1,2,77,42,bcuj94typp0ykv77ijp9wpsve,1,64.3,36.1,2023-04-02T12:04:53.420Z,2023-04-02T12:04:54Z,4157209167,140,56.4,4157209175,213,3.8,4157209173,212,10.7,4157209163,56,Center,4157209169,141,26.2,,,,,,,,,,26xyd3qlh5v3ypcrdx4l1waju,H. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409223,600,1,2,77,43,bcuj94typp0ykv77ijp9wpsve,1,56.2,26.1,2023-04-02T12:04:54.445Z,2023-04-02T12:05:00Z,4157209897,56,Right,4157209903,212,15.9,4157209899,140,63.9,4157209905,213,5.2,4157209901,141,5.9,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409301,601,1,2,77,49,bcuj94typp0ykv77ijp9wpsve,1,67.7,23.9,2023-04-02T12:05:00.317Z,2023-04-02T12:05:04Z,4157210327,212,12.3,4157210321,56,Center,4157210329,213,2.2,4157210323,140,60.9,4157210325,141,38.6,,,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409331,602,1,2,77,52,bcuj94typp0ykv77ijp9wpsve,1,55.5,35.5,2023-04-02T12:05:03.964Z,2023-04-02T12:05:05Z,4157210455,213,3.6,4157210449,140,46.6,4157210453,212,10.6,4157210447,56,Back,4157210451,141,28.0,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409409,603,1,2,77,54,bcuj94typp0ykv77ijp9wpsve,1,47.4,28.2,2023-04-02T12:05:05.645Z,2023-04-02T12:05:08Z,4157210821,140,40.1,4157210829,212,26.6,4157210825,141,65.7,4157210833,213,1.9,4157210817,56,Back,,,,,,,,,,4rxi67te6h5sfv95cxs2gmynd,L. Golob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409443,604,1,2,77,56,bcuj94typp0ykv77ijp9wpsve,1,41,66.4,2023-04-02T12:05:08.301Z,2023-04-02T12:05:10Z,4157211037,212,22.0,4157211031,56,Left,4157211039,213,0.6,4157211033,140,57.8,4157211035,141,85.7,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409455,605,1,2,77,58,bcuj94typp0ykv77ijp9wpsve,0,55.8,84.1,2023-04-02T12:05:09.997Z,2023-04-02T12:05:10Z,4157211075,56,Center,4157211079,141,59.1,4157211081,212,23.8,4157211083,213,5.5,4157211077,140,71.6,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409535,749,49,2,78,3,7jaarwfaeewpo3vnfvhc2c665,1,32,32.1,2023-04-02T12:05:14.464Z,2023-04-02T12:05:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409585,750,1,2,78,3,7jaarwfaeewpo3vnfvhc2c665,1,32,32.1,2023-04-02T12:05:14.720Z,2023-04-02T12:05:16Z,4157211703,56,Back,4157211711,213,3.0,4157211707,141,33.6,4157211705,140,25.4,4157211709,212,7.0,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409617,751,1,2,78,4,7jaarwfaeewpo3vnfvhc2c665,1,25.4,33.6,2023-04-02T12:05:16.055Z,2023-04-02T12:05:17Z,4157211877,213,0.3,4157211871,140,33.4,4157211869,56,Back,4157211873,141,37.3,4157211875,212,8.8,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409681,752,1,2,78,6,7jaarwfaeewpo3vnfvhc2c665,1,34.6,39.4,2023-04-02T12:05:17.543Z,2023-04-02T12:05:20Z,4157212269,140,19.1,4157212271,141,52.1,4157212267,56,Back,4157212275,213,2.7,4157212273,212,18.4,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409773,753,1,2,78,9,7jaarwfaeewpo3vnfvhc2c665,1,18.5,52.2,2023-04-02T12:05:20.472Z,2023-04-02T12:05:23Z,4157212657,140,7.5,4157212661,212,11.8,4157212655,56,Back,4157212659,141,48.8,4157212663,213,3.3,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527409965,754,1,2,78,12,7jaarwfaeewpo3vnfvhc2c665,1,7.2,48.8,2023-04-02T12:05:23.592Z,2023-04-02T12:05:31Z,4157213559,140,39.5,4157213569,213,5.8,4157213555,157,,4157213565,212,37.6,4157213571,1,,4157213561,141,25.0,4157213557,56,Back,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
