id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,assist,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2504054083,693,15,2,81,8,cd1ottifbgcfrn6pdrdpwt7z0,1,71.3,70.2,2023-02-04T18:50:34.587Z,2023-02-04T18:50:45Z,4012957239,146,96.9,4012957219,29,,4012957233,215,,4012957227,102,47.2,4012957229,103,3.2,4012957223,55,692,4012957215,80,,4012957303,233,755,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,4012956689,56,4012956687,18,4012957243,147,52.7,4012956807,20,,Center,,,4012956685,22,,,,,,,,,,,,,
2504054147,755,10,2,81,8,vaikl8nl7hdr4y9jj4jyb9ey,1,3.6,50.7,2023-02-04T18:50:34.687Z,2023-02-04T18:50:40Z,4012957005,233,693,4012956969,177,,4012956973,182,,4012956975,56,Back,4012956971,179,,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054143,754,52,2,81,9,vaikl8nl7hdr4y9jj4jyb9ey,1,3.6,50.7,2023-02-04T18:50:35.412Z,2023-02-04T18:50:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054257,756,1,2,81,23,vaikl8nl7hdr4y9jj4jyb9ey,1,3.6,50.7,2023-02-04T18:50:49.514Z,2023-02-04T18:50:52Z,4012957515,56,Back,4012957523,213,0.7,4012957535,189,,4012957517,140,32.5,4012957519,141,85.3,4012957521,212,38.4,4012957513,123,,4012957525,1,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054271,757,1,2,81,26,vaikl8nl7hdr4y9jj4jyb9ey,1,32.5,85.3,2023-02-04T18:50:52.586Z,2023-02-04T18:50:53Z,4012957585,56,Back,4012957587,140,15.9,4012957589,141,92.4,4012957593,213,2.9,4012957591,212,18.1,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054285,758,1,2,81,27,vaikl8nl7hdr4y9jj4jyb9ey,1,15.9,92.4,2023-02-04T18:50:53.657Z,2023-02-04T18:50:55Z,4012957635,140,15.0,4012957639,212,12.7,4012957641,213,4.6,4012957637,141,73.8,4012957633,56,Back,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054303,759,1,2,81,28,vaikl8nl7hdr4y9jj4jyb9ey,1,15,73.8,2023-02-04T18:50:54.955Z,2023-02-04T18:50:56Z,4012957731,56,Back,4012957735,141,91.8,4012957729,155,,4012957739,213,0.5,4012957737,212,25.2,4012957733,140,36.0,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054327,760,1,2,81,30,vaikl8nl7hdr4y9jj4jyb9ey,1,36,91.8,2023-02-04T18:50:56.313Z,2023-02-04T18:50:59Z,4012957889,140,31.8,4012957893,212,16.1,4012957887,56,Back,4012957891,141,69.0,4012957895,213,4.4,,,,,,,,,,evfl561yy3cwa51hwnme6mifp,Nahikari García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054365,761,1,2,81,33,vaikl8nl7hdr4y9jj4jyb9ey,1,32.9,71.7,2023-02-04T18:50:59.145Z,2023-02-04T18:51:03Z,4012958073,1,,4012958063,56,Back,4012958067,141,19.8,4012958069,212,36.6,4012958071,213,4.4,4012958065,140,23.5,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054383,762,1,2,81,36,vaikl8nl7hdr4y9jj4jyb9ey,1,26.5,14.9,2023-02-04T18:51:02.953Z,2023-02-04T18:51:04Z,4012958145,213,5.8,4012958141,141,4.0,4012958139,140,41.5,4012958137,56,Back,4012958143,212,17.4,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054409,763,1,2,81,38,vaikl8nl7hdr4y9jj4jyb9ey,1,41.5,4,2023-02-04T18:51:04.362Z,2023-02-04T18:51:07Z,4012958295,140,22.7,4012958301,213,2.9,4012958299,212,20.3,4012958297,141,10.9,4012958293,56,Back,,,,,,,,,,9k9f6c1xb7kfaq3siophz7ca1,C. Møller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054479,764,1,2,81,41,vaikl8nl7hdr4y9jj4jyb9ey,1,23.3,9.7,2023-02-04T18:51:07.466Z,2023-02-04T18:51:11Z,4012958651,141,41.5,4012958655,213,2.3,4012958647,56,Back,4012958649,140,5.0,4012958653,212,28.9,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054533,765,1,2,81,45,vaikl8nl7hdr4y9jj4jyb9ey,1,5,41.5,2023-02-04T18:51:11.641Z,2023-02-04T18:51:17Z,4012958953,212,27.6,4012958947,56,Back,4012958949,140,16.6,4012958955,213,1.1,4012958951,141,77.9,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054581,766,1,2,81,51,vaikl8nl7hdr4y9jj4jyb9ey,1,21.1,79,2023-02-04T18:51:17.641Z,2023-02-04T18:51:24Z,4012959199,212,14.4,4012959197,141,96.8,4012959193,56,Back,4012959195,140,28.6,4012959201,213,1.0,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054649,767,1,2,81,57,vaikl8nl7hdr4y9jj4jyb9ey,1,57.4,72.1,2023-02-04T18:51:23.883Z,2023-02-04T18:51:31Z,4012959567,212,44.4,4012959557,56,Right,4012959553,196,,4012959565,141,10.4,4012959575,1,,4012959561,140,71.1,4012959571,213,5.0,4012959547,155,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054659,768,1,2,82,5,vaikl8nl7hdr4y9jj4jyb9ey,1,77.8,28,2023-02-04T18:51:31.208Z,2023-02-04T18:51:32Z,4012959611,141,52.1,4012959615,213,1.5,4012959607,56,Center,4012959609,140,78.6,4012959613,212,16.4,,,,,,,,,,9k9f6c1xb7kfaq3siophz7ca1,C. Møller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054705,769,1,2,82,6,vaikl8nl7hdr4y9jj4jyb9ey,1,78.6,52.1,2023-02-04T18:51:32.633Z,2023-02-04T18:51:39Z,4012959877,141,75.3,4012959879,212,15.8,4012959875,140,78.1,4012959881,213,1.6,4012959873,56,Center,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054725,770,3,2,82,13,vaikl8nl7hdr4y9jj4jyb9ey,0,89.6,85.6,2023-02-04T18:51:39.705Z,2023-02-04T18:51:44Z,4012959975,56,Left,4012959977,286,,4012960143,233,694,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054743,694,7,2,82,13,cd1ottifbgcfrn6pdrdpwt7z0,1,10.4,14.4,2023-02-04T18:51:39.706Z,2023-02-04T18:51:44Z,4012960095,285,,4012960123,233,770,4012960093,56,Back,,,,,,,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054749,695,4,2,82,16,cd1ottifbgcfrn6pdrdpwt7z0,1,8.2,13.1,2023-02-04T18:51:42.683Z,2023-02-04T18:51:46Z,4012960105,152,,4012960101,13,,4012960211,233,771,4012960107,265,,4012960109,285,,4012960103,56,Back,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504054765,771,4,2,82,16,vaikl8nl7hdr4y9jj4jyb9ey,0,91.8,86.9,2023-02-04T18:51:42.684Z,2023-02-04T18:51:46Z,4012960179,265,,4012960177,152,,4012960181,286,,4012960173,13,,4012960175,56,Left,4012960215,233,695,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055079,696,18,2,82,48,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-02-04T18:52:14.934Z,2023-02-04T18:52:16Z,4012961829,55,697,4012961785,42,,4012961789,59,2,4012961787,44,Defender,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055081,697,19,2,82,48,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-02-04T18:52:14.935Z,2023-02-04T18:52:16Z,4012961795,42,,4012961801,59,22,4012961805,293,4,4012961807,44,Defender,4012961809,55,696,4012961799,145,6,4012961803,292,4,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055227,698,1,2,83,2,cd1ottifbgcfrn6pdrdpwt7z0,1,9.1,15.5,2023-02-04T18:52:28.251Z,2023-02-04T18:52:40Z,4012962689,212,36.7,4012962693,1,,4012962687,141,23.7,4012962671,157,,4012962691,213,0.2,4012962681,56,Back,4012962685,140,43.6,4012962677,152,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,4012962667,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055245,699,1,2,83,6,cd1ottifbgcfrn6pdrdpwt7z0,0,43.6,23.7,2023-02-04T18:52:32.539Z,2023-02-04T18:52:34Z,4012962739,168,,4012962747,140,55.4,4012962737,3,,4012962755,212,20.4,4012962751,141,47.6,4012962743,56,Center,4012962757,213,0.9,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055313,772,1,2,83,7,vaikl8nl7hdr4y9jj4jyb9ey,1,45.3,47.9,2023-02-04T18:52:33.353Z,2023-02-04T18:52:39Z,4012963093,56,Left,4012963097,141,84.5,4012963099,212,26.2,4012963101,213,1.3,4012963091,3,,4012963095,140,53.0,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055329,773,1,2,83,13,vaikl8nl7hdr4y9jj4jyb9ey,1,53,84.5,2023-02-04T18:52:39.736Z,2023-02-04T18:52:40Z,4012963155,56,Left,4012963161,212,9.6,4012963157,140,55.6,4012963159,141,98.0,4012963163,213,1.3,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055371,774,1,2,83,14,vaikl8nl7hdr4y9jj4jyb9ey,1,55.6,98,2023-02-04T18:52:40.792Z,2023-02-04T18:52:44Z,4012963353,56,Center,4012963365,212,14.4,4012963361,141,77.3,4012963367,213,4.5,4012963357,140,52.5,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055373,775,50,2,83,17,vaikl8nl7hdr4y9jj4jyb9ey,1,53.2,83.2,2023-02-04T18:52:43.898Z,2023-02-04T18:52:47Z,4012963371,56,Left,4012963609,233,700,4012963373,286,,,,,,,,,,,,,,,,,47wzwvf5ksv7kdivj9ra96l0p,F. Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055399,700,7,2,83,17,cd1ottifbgcfrn6pdrdpwt7z0,1,46.8,16.8,2023-02-04T18:52:43.899Z,2023-02-04T18:52:46Z,4012963603,233,775,4012963545,167,,4012963547,56,Back,4012963549,285,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055405,701,5,2,83,19,cd1ottifbgcfrn6pdrdpwt7z0,0,56.8,-1.2,2023-02-04T18:52:45.881Z,2023-02-04T19:02:55Z,4012963589,347,,4012963587,56,Right,4012964207,233,776,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055499,776,5,2,83,19,vaikl8nl7hdr4y9jj4jyb9ey,1,43.2,101.2,2023-02-04T18:52:45.881Z,2023-02-04T18:52:59Z,4012964163,347,,4012964191,233,701,4012964161,56,Back,,,,,,,,,,,,,,,,47wzwvf5ksv7kdivj9ra96l0p,F. Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055523,777,1,2,83,32,vaikl8nl7hdr4y9jj4jyb9ey,0,45.3,100,2023-02-04T18:52:59Z,2023-02-04T18:53:00Z,4012964279,56,Back,4012964277,107,,4012964285,212,10.2,4012964281,140,48.1,4012964287,213,5.0,4012964283,141,87.1,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055517,702,8,2,83,34,cd1ottifbgcfrn6pdrdpwt7z0,1,59.3,12.2,2023-02-04T18:53:00.300Z,2023-02-04T18:53:00Z,4012964275,56,Right,,,,,,,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055531,703,5,2,83,35,cd1ottifbgcfrn6pdrdpwt7z0,0,53.4,-1.4,2023-02-04T18:53:01.040Z,2023-02-04T18:53:05Z,4012964309,56,Right,4012964497,233,778,4012964311,347,,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055567,778,5,2,83,35,vaikl8nl7hdr4y9jj4jyb9ey,1,46.6,101.4,2023-02-04T18:53:01.040Z,2023-02-04T19:02:56Z,4012964471,347,,4012964467,56,Back,4012964487,233,703,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055599,779,1,2,83,38,vaikl8nl7hdr4y9jj4jyb9ey,1,48,100,2023-02-04T18:53:04.632Z,2023-02-04T18:53:07Z,4012964621,212,20.7,4012964613,107,,4012964617,140,30.6,4012964619,141,87.4,4012964615,56,Back,4012964623,213,3.6,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055669,780,1,2,83,41,vaikl8nl7hdr4y9jj4jyb9ey,1,19.1,87.7,2023-02-04T18:53:07.591Z,2023-02-04T18:53:14Z,4012964953,56,Back,4012964957,141,43.1,4012964959,212,30.4,4012964961,213,4.8,4012964955,140,21.1,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055697,781,1,2,83,48,vaikl8nl7hdr4y9jj4jyb9ey,0,29.2,38,2023-02-04T18:53:14.200Z,2023-02-04T18:53:16Z,4012965075,56,Center,4012965083,213,0.2,4012965085,1,,4012965077,140,63.0,4012965079,141,47.3,4012965081,212,36.0,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055713,704,49,2,83,51,cd1ottifbgcfrn6pdrdpwt7z0,1,44.7,55.7,2023-02-04T18:53:17.787Z,2023-02-04T18:53:17Z,,,,,,,,,,,,,,,,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055763,705,1,2,83,57,cd1ottifbgcfrn6pdrdpwt7z0,1,61.6,85.6,2023-02-04T18:53:23.738Z,2023-02-04T18:53:25Z,4012965437,213,0.5,4012965431,140,74.3,4012965429,56,Left,4012965435,212,15.6,4012965433,141,97.5,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055785,706,1,2,83,59,cd1ottifbgcfrn6pdrdpwt7z0,1,74.3,97.5,2023-02-04T18:53:25.658Z,2023-02-04T18:53:28Z,4012965543,213,4.8,4012965535,56,Left,4012965537,140,75.3,4012965539,141,82.9,4012965541,212,10.0,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055791,707,1,2,84,2,cd1ottifbgcfrn6pdrdpwt7z0,0,79.9,86.2,2023-02-04T18:53:28.810Z,2023-02-04T18:53:31Z,4012965593,141,72.7,4012965589,56,Center,4012965591,140,84.4,4012965597,213,5.2,4012965595,212,10.3,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055929,782,12,2,84,4,vaikl8nl7hdr4y9jj4jyb9ey,1,16.5,31,2023-02-04T18:53:30.664Z,2023-02-04T18:53:47Z,4012966403,140,35.9,4012966405,141,28.5,4012966409,213,6.2,4012966407,212,20.4,4012966401,56,Back,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055811,708,1,2,84,6,cd1ottifbgcfrn6pdrdpwt7z0,1,68.7,84.4,2023-02-04T18:53:32.251Z,2023-02-04T18:53:34Z,4012965735,213,3.7,4012965729,141,71.1,4012965725,140,55.5,4012965721,56,Center,4012965733,212,16.5,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055843,709,1,2,84,8,cd1ottifbgcfrn6pdrdpwt7z0,1,55.7,70.5,2023-02-04T18:53:34.411Z,2023-02-04T18:53:38Z,4012965937,141,50.4,4012965941,213,4.4,4012965939,212,14.2,4012965935,140,52.0,4012965933,56,Center,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055911,710,1,2,84,12,cd1ottifbgcfrn6pdrdpwt7z0,1,52,50.4,2023-02-04T18:53:38.747Z,2023-02-04T18:53:45Z,4012966311,213,5.2,4012966303,56,Right,4012966307,141,6.2,4012966309,212,33.7,4012966313,1,,4012966305,140,66.5,,,,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055921,711,1,2,84,19,cd1ottifbgcfrn6pdrdpwt7z0,0,64.4,19.4,2023-02-04T18:53:45.338Z,2023-02-04T18:53:49Z,4012966365,141,44.9,4012966369,213,1.2,4012966367,212,18.4,4012966361,56,Center,4012966363,140,70.4,,,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055937,783,8,2,84,21,vaikl8nl7hdr4y9jj4jyb9ey,1,29,48.2,2023-02-04T18:53:47.671Z,2023-02-04T18:53:48Z,4012966435,56,Back,,,,,,,,,,,,,,,,,,,,,,47wzwvf5ksv7kdivj9ra96l0p,F. Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055953,784,1,2,84,22,vaikl8nl7hdr4y9jj4jyb9ey,1,29,48.2,2023-02-04T18:53:48.919Z,2023-02-04T18:53:50Z,4012966523,140,26.7,4012966527,212,19.7,4012966529,213,1.7,4012966525,141,77.0,4012966521,56,Back,,,,,,,,,,47wzwvf5ksv7kdivj9ra96l0p,F. Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055973,785,1,2,84,23,vaikl8nl7hdr4y9jj4jyb9ey,1,26.7,77,2023-02-04T18:53:49.975Z,2023-02-04T18:53:51Z,4012966635,56,Back,4012966639,141,59.3,4012966641,212,15.4,4012966637,140,17.5,4012966643,213,4.0,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504055989,786,1,2,84,25,vaikl8nl7hdr4y9jj4jyb9ey,1,16.7,62,2023-02-04T18:53:51.767Z,2023-02-04T18:53:53Z,4012966731,56,Back,4012966735,141,51.8,4012966733,140,7.5,4012966737,212,11.9,4012966739,213,3.8,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056017,787,1,2,84,27,vaikl8nl7hdr4y9jj4jyb9ey,0,7.5,51.8,2023-02-04T18:53:53.704Z,2023-02-04T18:53:56Z,4012966847,140,46.9,4012966849,141,68.7,4012966843,157,,4012966851,212,42.9,4012966855,1,,4012966845,56,Back,4012966853,213,0.3,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056009,712,40,2,84,29,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-02-04T18:53:55.150Z,2023-02-04T18:53:55Z,4012966819,194,5cpnfg3x95yjy00c6h2g22tp1,4012966811,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",4012966817,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",4012966815,130,8,4012966809,30,"3qu360b871q8wssodtkeq6oa2, dn503idumyhiea35ayzeesj6c, 5o5f6l99dzhim5k1jnnmog6hh, bu6otdhlxkznbdm7v6gq1gq21, 5bx3a7j6m109a4jw82appuhre, w3vjdjxeuaauh8na84fkwhuy, 1533xkmkmi8rpb6yoa8807xn8, 5cpnfg3x95yjy00c6h2g22tp1, b9rcv1fsqcwockfpbkl58tl, 5w3y2f2ydr2ecq90cdzbn6ns9, er6khxd9z3wfjekigs4nxf8q, 8jvs33mize0fkkihe2zot28k5, 280d6mnvu6kjcebwq4ovv1afo, 7rm6858rwtecoxlt5ud31dmy2, cqzvybjo8i63y1avibzhpvdud, a0700ecz96fl1yvj8a6zamql0, 9w8g9it556ipl3zhatke1srca",4012966813,59,"1, 33, 3, 14, 22, 4, 16, 5, 17, 21, 9, 7, 12, 13, 18, 26, 39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056057,713,1,2,84,31,cd1ottifbgcfrn6pdrdpwt7z0,1,61.1,37.3,2023-02-04T18:53:57.163Z,2023-02-04T18:54:00Z,4012967037,212,11.5,4012967039,213,1.1,4012967033,140,66.4,4012967031,56,Center,4012967029,3,,4012967035,141,52.1,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056069,714,1,2,84,34,cd1ottifbgcfrn6pdrdpwt7z0,0,64,53,2023-02-04T18:54:00.250Z,2023-02-04T18:54:01Z,4012967087,140,71.3,4012967093,213,1.2,4012967089,141,79.3,4012967085,56,Left,4012967091,212,19.5,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056075,788,8,2,84,36,vaikl8nl7hdr4y9jj4jyb9ey,1,32.1,17.1,2023-02-04T18:54:02.327Z,2023-02-04T18:54:02Z,4012967153,56,Back,,,,,,,,,,,,,,,,,,,,,,9k9f6c1xb7kfaq3siophz7ca1,C. Møller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056115,715,1,2,84,38,cd1ottifbgcfrn6pdrdpwt7z0,1,67.1,93.5,2023-02-04T18:54:04.826Z,2023-02-04T18:54:08Z,4012967413,140,59.6,4012967417,212,9.1,4012967419,213,3.7,4012967415,141,86.8,4012967411,56,Left,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056133,716,1,2,84,42,cd1ottifbgcfrn6pdrdpwt7z0,1,59.6,86,2023-02-04T18:54:08.170Z,2023-02-04T18:54:10Z,4012967511,212,13.1,4012967509,141,73.5,4012967507,140,69.1,4012967505,56,Center,4012967513,213,5.6,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056151,717,1,2,84,44,cd1ottifbgcfrn6pdrdpwt7z0,1,68.3,75.3,2023-02-04T18:54:10.154Z,2023-02-04T18:54:12Z,4012967585,141,83.0,4012967587,212,5.9,4012967581,56,Left,4012967589,213,2.0,4012967583,140,65.8,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056161,718,1,2,84,45,cd1ottifbgcfrn6pdrdpwt7z0,1,65.8,83,2023-02-04T18:54:11.898Z,2023-02-04T18:54:13Z,4012967649,213,1.2,4012967647,212,10.5,4012967643,140,69.8,4012967645,141,97.1,4012967641,56,Left,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056167,719,1,2,84,47,cd1ottifbgcfrn6pdrdpwt7z0,0,69.8,97.1,2023-02-04T18:54:13.082Z,2023-02-04T18:54:15Z,4012967833,236,,4012967689,212,2.2,4012967839,286,,4012967681,140,71.9,4012967679,56,Left,4012967685,141,96.9,4012967835,233,789,4012967691,213,6.2,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056185,789,74,2,84,47,vaikl8nl7hdr4y9jj4jyb9ey,1,28.8,5.9,2023-02-04T18:54:13.083Z,2023-02-04T19:02:46Z,4012967759,56,Back,4012967761,285,,4012967841,233,719,,,,,,,,,,,,,,,,9k9f6c1xb7kfaq3siophz7ca1,C. Møller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056229,720,43,2,84,48,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-02-04T18:54:14.091Z,2023-02-04T18:54:57Z,4012970017,144,5,4012967983,347,0,4012967981,56,Left,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504056243,721,1,2,84,52,cd1ottifbgcfrn6pdrdpwt7z0,1,66.7,97.7,2023-02-04T18:54:18.234Z,2023-02-04T18:55:01Z,4012968067,212,11.3,4012968069,213,4.0,4012968063,140,59.5,4012968061,56,Left,4012968065,141,85.4,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
