id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2497115735,613,44,2,78,23,7mk4va7b2p6tnv2xjxcgjy8h6,1,41,72.2,2023-01-14T12:34:43.752Z,2023-01-14T12:34:47Z,3976522763,56,Back,3976522765,285,,3976522773,233,602,,,,,,,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115709,602,44,2,78,23,e7p3lxg97gac51s71hotzi0a5,0,59,27.8,2023-01-14T12:34:43.753Z,2023-01-14T12:34:47Z,3976522641,286,,3976522783,233,613,3976522639,56,Center,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115743,614,1,2,78,26,7mk4va7b2p6tnv2xjxcgjy8h6,0,38.3,78.8,2023-01-14T12:34:47.192Z,2023-01-14T12:34:48Z,3976522831,140,42.1,3976522829,56,Back,3976522825,3,,3976522837,213,6.0,3976522835,212,4.2,3976522833,141,76.9,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115755,615,49,2,78,28,7mk4va7b2p6tnv2xjxcgjy8h6,1,27.1,88.9,2023-01-14T12:34:48.776Z,2023-01-14T12:34:48Z,,,,,,,,,,,,,,,,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115759,603,61,2,78,28,e7p3lxg97gac51s71hotzi0a5,0,56.9,23,2023-01-14T12:34:49.433Z,2023-01-14T12:34:49Z,3976522885,56,Center,,,,,,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115775,616,1,2,78,29,7mk4va7b2p6tnv2xjxcgjy8h6,0,18.2,94.2,2023-01-14T12:34:49.864Z,2023-01-14T12:34:50Z,3976522921,141,100.0,3976522917,56,Back,3976522925,213,0.2,3976522923,212,27.4,3976522919,140,44.0,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115911,604,5,2,78,30,e7p3lxg97gac51s71hotzi0a5,1,62.2,-0.7,2023-01-14T12:34:50.730Z,2023-01-14T12:45:27Z,3976523649,233,617,3976523621,56,Right,3976523623,347,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115781,617,5,2,78,30,7mk4va7b2p6tnv2xjxcgjy8h6,0,37.8,100.7,2023-01-14T12:34:50.730Z,2023-01-14T12:35:09Z,3976522935,347,,3976522933,56,Back,3976523681,233,604,,,,,,,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115917,618,18,2,78,48,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-01-14T12:35:09.033Z,2023-01-14T12:35:10Z,3976523643,42,,3976523647,59,21,3976523645,44,Defender,3976523687,55,619,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115921,619,19,2,78,48,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-01-14T12:35:09.034Z,2023-01-14T12:35:10Z,3976523665,59,11,3976523667,292,3,3976523671,293,1,3976523657,42,,3976523661,145,3,3976523673,44,Defender,3976523675,55,618,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116263,623,18,2,78,50,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-01-14T12:35:10.737Z,2023-01-14T12:36:02Z,3976525353,59,9,3976525349,42,,3976525397,55,624,3976525351,44,Forward,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116267,624,19,2,78,50,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-01-14T12:35:10.738Z,2023-01-14T12:36:02Z,3976525367,42,,3976525371,145,9,3976525379,44,Forward,3976525381,55,623,3976525373,59,18,3976525377,293,2,3976525375,292,9,,,,du4sd3yhhb3avedd8yzjd6dey,L. Chamorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116089,606,1,2,79,13,e7p3lxg97gac51s71hotzi0a5,0,68.6,0,2023-01-14T12:35:34.329Z,2023-01-14T12:35:35Z,3976524507,212,25.8,3976524505,141,14.2,3976524503,140,91.0,3976524499,107,,3976524511,1,,3976524509,213,0.4,3976524501,56,Right,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116093,620,1,2,79,14,7mk4va7b2p6tnv2xjxcgjy8h6,0,28.4,79.7,2023-01-14T12:35:34.792Z,2023-01-14T12:35:35Z,3976524531,56,Back,3976524539,213,6.0,3976524535,141,77.3,3976524537,212,5.0,3976524533,140,32.9,3976524529,3,,,,,,,,83wqrctlm3zpp10zmx1tjc9ka,Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116125,607,3,2,79,18,e7p3lxg97gac51s71hotzi0a5,0,64.2,17,2023-01-14T12:35:38.711Z,2023-01-14T12:35:40Z,3976524663,286,,3976524701,233,621,3976524661,56,Right,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116121,621,7,2,79,18,7mk4va7b2p6tnv2xjxcgjy8h6,0,35.8,83,2023-01-14T12:35:38.712Z,2023-01-14T12:35:40Z,3976524689,233,607,3976524651,56,Back,3976524653,285,,,,,,,,,,,,,,,,,83wqrctlm3zpp10zmx1tjc9ka,Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116143,608,1,2,79,19,e7p3lxg97gac51s71hotzi0a5,1,66.1,5,2023-01-14T12:35:40.505Z,2023-01-14T12:35:41Z,3976524751,56,Right,3976524759,213,0.9,3976524755,141,15.5,3976524757,212,8.9,3976524753,140,71.2,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116169,609,1,2,79,20,e7p3lxg97gac51s71hotzi0a5,1,71.2,15.5,2023-01-14T12:35:40.969Z,2023-01-14T12:36:13Z,3976524895,56,Center,3976524897,140,73.7,3976524901,212,5.3,3976524903,213,1.1,3976524899,141,22.3,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116427,612,61,2,79,21,e7p3lxg97gac51s71hotzi0a5,0,77.4,25.4,2023-01-14T12:35:41.866Z,2023-01-14T12:36:19Z,3976526203,56,Center,,,,,,,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116157,622,50,2,79,21,7mk4va7b2p6tnv2xjxcgjy8h6,1,25.8,77,2023-01-14T12:35:42.424Z,2023-01-14T12:36:01Z,3976524829,285,,3976525623,233,610,3976524827,56,Back,,,,,,,,,,,,,,,,83wqrctlm3zpp10zmx1tjc9ka,Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116311,610,7,2,79,21,e7p3lxg97gac51s71hotzi0a5,1,74.2,23,2023-01-14T12:35:42.425Z,2023-01-14T12:36:24Z,3976525595,56,Center,3976525615,233,622,3976525597,286,,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2497116313,611,16,2,79,24,e7p3lxg97gac51s71hotzi0a5,1,76.4,32.8,2023-01-14T12:35:45.578Z,2023-01-14T12:39:59Z,3976525603,18,,3976527157,375,79:23.276,3976525605,56,Center,3976525601,22,,3976528651,81,,3976528667,136,,3976528669,230,98.8,3976528655,55,610,antfb8hyo1sn4o68itu4oi904,Laura Martínez,3976528653,29,3976528659,102,45.8,3976527149,20,,3976528663,215,,3976528665,328,,3976528661,103,3976527153,374,2023-01-14 12:35:43.934,,,26.6,3976528671,231,46.8,,,,,,,
2497116627,625,1,2,80,25,7mk4va7b2p6tnv2xjxcgjy8h6,1,50.1,49.4,2023-01-14T12:36:45.800Z,2023-01-14T13:01:01Z,3976527207,56,Back,3976527211,141,43.4,3976527209,140,44.1,3976527213,212,7.5,3976527217,279,G,3976527215,213,3.7,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116655,626,1,2,80,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,44.1,43.4,2023-01-14T12:36:47.096Z,2023-01-14T12:36:49Z,3976527389,213,2.3,3976527381,56,Back,3976527385,141,64.6,3976527387,212,19.7,3976527383,140,31.3,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116657,627,1,2,80,29,7mk4va7b2p6tnv2xjxcgjy8h6,0,32.9,75.3,2023-01-14T12:36:49.800Z,2023-01-14T12:36:50Z,3976527401,56,Center,3976527409,213,6.0,3976527403,140,57.6,3976527407,212,26.7,3976527405,141,65.7,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116889,613,1,2,80,29,e7p3lxg97gac51s71hotzi0a5,1,41.2,45.7,2023-01-14T12:36:50.608Z,2023-01-14T12:38:03Z,3976528779,56,Back,3976528781,140,41.5,3976528783,141,27.1,3976528785,212,12.7,3976528787,213,4.7,3976528777,3,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116891,614,49,2,80,30,e7p3lxg97gac51s71hotzi0a5,1,42.1,26.5,2023-01-14T12:36:51.008Z,2023-01-14T12:38:09Z,,,,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116897,615,4,2,80,48,e7p3lxg97gac51s71hotzi0a5,1,51.8,29.5,2023-01-14T12:37:09.559Z,2023-01-14T12:46:44Z,3976528823,56,Center,3976551597,233,628,3976528827,265,,3976528825,152,,3976528829,286,,3976528821,13,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116787,628,4,2,80,48,7mk4va7b2p6tnv2xjxcgjy8h6,0,48.2,70.5,2023-01-14T12:37:09.560Z,2023-01-14T12:46:44Z,3976528199,152,,3976528203,285,,3976551623,233,615,3976528195,56,Back,3976528193,13,,3976528201,265,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117041,630,17,2,80,52,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-01-14T12:37:13.414Z,2023-01-14T12:38:27Z,3976531211,393,,3976529673,13,243,3976529669,31,,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116999,616,2,2,81,15,e7p3lxg97gac51s71hotzi0a5,1,52.1,31.9,2023-01-14T12:37:36.553Z,2023-01-14T12:37:41Z,3976529481,141,50.1,3976529471,1,,3976529479,140,81.7,3976529477,56,Center,3976529475,152,,3976529469,7,5sxloac78uf7i1kuscy5qwlw5,3976529473,5,,,,,4nkpo5caqdsdr7vbtfxwj95as,Irene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117021,629,55,2,81,15,7mk4va7b2p6tnv2xjxcgjy8h6,1,19.7,38,2023-01-14T12:37:36.554Z,2023-01-14T12:47:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117161,631,1,2,81,46,7mk4va7b2p6tnv2xjxcgjy8h6,0,23.8,35.5,2023-01-14T12:38:07.225Z,2023-01-14T12:38:19Z,3976530371,213,6.0,3976530363,56,Right,3976530365,140,75.0,3976530367,141,11.9,3976530359,155,,3976530357,5,,3976530373,1,,3976530361,241,,epgai2aff40j82jb3gumaehka,Jana Henseler,3976530369,212,,,,,,,,,,,,,,,,,,56.1,,,,,,,,,,,,
2497117197,632,1,2,81,50,7mk4va7b2p6tnv2xjxcgjy8h6,0,69.2,16.8,2023-01-14T12:38:11.176Z,2023-01-14T12:38:12Z,3976530533,56,Right,3976530537,141,0.0,3976530535,140,90.8,3976530543,1,,3976530541,213,5.8,3976530539,212,26.0,3976530531,157,,,,,83wqrctlm3zpp10zmx1tjc9ka,Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117217,617,5,2,81,51,e7p3lxg97gac51s71hotzi0a5,1,10.8,101.4,2023-01-14T12:38:12.450Z,2023-01-14T12:45:27Z,3976530641,56,Back,3976530643,347,,3976530681,233,633,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117201,633,5,2,81,51,7mk4va7b2p6tnv2xjxcgjy8h6,0,89.2,-1.4,2023-01-14T12:38:12.450Z,2023-01-14T12:38:15Z,3976530553,56,Right,3976530555,347,,3976530701,233,617,,,,,,,,,,,,,,,,83wqrctlm3zpp10zmx1tjc9ka,Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117367,619,1,2,82,8,e7p3lxg97gac51s71hotzi0a5,0,15.3,100,2023-01-14T12:38:29.399Z,2023-01-14T12:38:31Z,3976531421,140,30.8,3976531415,107,,3976531417,56,Back,3976531427,212,17.1,3976531423,141,93.0,3976531431,213,6.0,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117375,634,1,2,82,10,7mk4va7b2p6tnv2xjxcgjy8h6,0,65,3.7,2023-01-14T12:38:31.223Z,2023-01-14T12:38:34Z,3976531493,212,6.2,3976531489,140,69.7,3976531495,213,0.6,3976531487,56,Right,3976531485,3,,3976531491,141,9.2,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117379,620,1,2,82,13,e7p3lxg97gac51s71hotzi0a5,0,29.5,92.6,2023-01-14T12:38:33.863Z,2023-01-14T12:38:34Z,3976531517,213,4.6,3976531515,212,8.2,3976531513,141,80.5,3976531509,56,Back,3976531511,140,29.0,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117395,635,49,2,82,15,7mk4va7b2p6tnv2xjxcgjy8h6,1,69.5,10,2023-01-14T12:38:36.601Z,2023-01-14T12:38:36Z,,,,,,,,,,,,,,,,,,,,,,,,,83wqrctlm3zpp10zmx1tjc9ka,Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117399,636,1,2,82,16,7mk4va7b2p6tnv2xjxcgjy8h6,1,69.6,10.9,2023-01-14T12:38:36.790Z,2023-01-14T12:38:37Z,3976531601,56,Right,3976531609,213,3.7,3976531605,141,7.1,3976531607,212,4.9,3976531603,140,65.6,,,,,,,,,,83wqrctlm3zpp10zmx1tjc9ka,Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117405,637,1,2,82,17,7mk4va7b2p6tnv2xjxcgjy8h6,0,65.3,7.1,2023-01-14T12:38:37.833Z,2023-01-14T12:38:40Z,3976531639,212,27.9,3976531631,155,,3976531633,56,Center,3976531641,213,1.2,3976531635,140,74.7,3976531637,141,45.4,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117411,621,44,2,82,18,e7p3lxg97gac51s71hotzi0a5,1,26.1,48.6,2023-01-14T12:38:38.998Z,2023-01-14T12:38:40Z,3976531665,285,,3976531669,233,638,3976531661,56,Back,,,,,,,,,,,,,,,,4nkpo5caqdsdr7vbtfxwj95as,Irene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117409,638,44,2,82,18,7mk4va7b2p6tnv2xjxcgjy8h6,0,73.9,51.4,2023-01-14T12:38:38.999Z,2023-01-14T12:38:40Z,3976531659,286,,3976531711,233,621,3976531657,56,Center,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117417,622,12,2,82,18,e7p3lxg97gac51s71hotzi0a5,1,26.9,42.7,2023-01-14T12:38:39.544Z,2023-01-14T12:38:41Z,3976531697,56,Back,3976531701,141,28.2,3976531703,212,12.0,3976531699,140,33.4,3976531705,213,5.3,3976531727,15,,,,,,,,4nkpo5caqdsdr7vbtfxwj95as,Irene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117421,623,49,2,82,20,e7p3lxg97gac51s71hotzi0a5,1,32.4,36.3,2023-01-14T12:38:41.559Z,2023-01-14T12:38:41Z,,,,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117427,624,3,2,82,21,e7p3lxg97gac51s71hotzi0a5,1,35.2,45.2,2023-01-14T12:38:41.975Z,2023-01-14T12:38:43Z,3976531755,286,,3976531745,56,Back,3976531751,233,639,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117423,639,45,2,82,21,7mk4va7b2p6tnv2xjxcgjy8h6,0,64.8,54.8,2023-01-14T12:38:41.975Z,2023-01-14T12:38:44Z,3976531737,285,,3976531735,56,Center,3976531785,233,624,,,,,,,,,,,,,,,,83wqrctlm3zpp10zmx1tjc9ka,Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117453,625,3,2,82,22,e7p3lxg97gac51s71hotzi0a5,1,39,46.4,2023-01-14T12:38:42.904Z,2023-01-14T12:38:46Z,3976531883,233,640,3976531879,56,Back,3976531881,286,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117441,640,45,2,82,22,7mk4va7b2p6tnv2xjxcgjy8h6,0,61,53.6,2023-01-14T12:38:42.904Z,2023-01-14T12:38:46Z,3976531813,56,Center,3976531827,285,,3976531897,233,625,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117511,626,1,2,82,25,e7p3lxg97gac51s71hotzi0a5,1,60.5,59.5,2023-01-14T12:38:46.007Z,2023-01-14T12:38:51Z,3976532177,56,Left,3976532185,213,0.7,3976532183,212,23.7,3976532181,141,81.4,3976532179,140,78.0,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117553,627,1,2,82,31,e7p3lxg97gac51s71hotzi0a5,0,97.4,71.9,2023-01-14T12:38:51.736Z,2023-01-14T12:39:00Z,3976532465,212,49.9,3976532463,141,0.0,3976532459,56,Right,3976532455,2,,3976532457,155,,3976532473,1,,3976532461,140,98.7,3976532469,213,4.7,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117557,628,5,2,82,34,e7p3lxg97gac51s71hotzi0a5,0,98,-1.6,2023-01-14T12:38:54.902Z,2023-01-14T12:45:28Z,3976532491,347,,3976533195,233,641,3976532489,56,Right,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117689,641,5,2,82,34,7mk4va7b2p6tnv2xjxcgjy8h6,1,2,101.6,2023-01-14T12:38:54.902Z,2023-01-14T12:39:15Z,3976533183,56,Back,3976533187,233,628,3976533185,347,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117693,642,1,2,82,54,7mk4va7b2p6tnv2xjxcgjy8h6,0,5.2,100,2023-01-14T12:39:15.207Z,2023-01-14T12:39:16Z,3976533213,56,Back,3976533221,213,6.0,3976533217,141,90.3,3976533215,140,31.6,3976533219,212,28.8,3976533223,1,,3976533211,107,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117701,629,49,2,82,56,e7p3lxg97gac51s71hotzi0a5,1,43.4,12.2,2023-01-14T12:39:17.384Z,2023-01-14T12:39:17Z,,,,,,,,,,,,,,,,,,,,,,,,,4nkpo5caqdsdr7vbtfxwj95as,Irene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117737,630,1,2,82,57,e7p3lxg97gac51s71hotzi0a5,1,43.2,7.6,2023-01-14T12:39:17.769Z,2023-01-14T12:39:24Z,3976533507,56,Right,3976533505,157,,3976533511,141,12.0,3976533509,140,69.2,3976533513,212,27.5,3976533517,1,,3976533515,213,0.1,,,,4nkpo5caqdsdr7vbtfxwj95as,Irene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117739,631,61,2,83,3,e7p3lxg97gac51s71hotzi0a5,1,70.5,14.4,2023-01-14T12:39:24.611Z,2023-01-14T12:39:24Z,3976533521,56,Right,,,,,,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117767,632,3,2,83,5,e7p3lxg97gac51s71hotzi0a5,1,73.6,4.2,2023-01-14T12:39:26.231Z,2023-01-14T12:39:27Z,3976533641,56,Right,3976533645,233,643,3976533643,286,,,,,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117757,643,45,2,83,5,7mk4va7b2p6tnv2xjxcgjy8h6,0,26.4,95.8,2023-01-14T12:39:26.231Z,2023-01-14T12:39:28Z,3976533661,233,632,3976533593,56,Back,3976533595,285,,,,,,,,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117777,633,1,2,83,6,e7p3lxg97gac51s71hotzi0a5,1,78.5,7.2,2023-01-14T12:39:27.495Z,2023-01-14T12:39:29Z,3976533715,141,29.3,3976533721,213,1.4,3976533709,56,Center,3976533711,140,80.9,3976533719,212,15.2,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117801,634,1,2,83,9,e7p3lxg97gac51s71hotzi0a5,1,84.1,28.4,2023-01-14T12:39:29.703Z,2023-01-14T12:39:33Z,3976533827,212,15.5,3976533825,141,43.1,3976533823,140,95.4,3976533829,213,0.7,3976533821,56,Center,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117805,635,3,2,83,12,e7p3lxg97gac51s71hotzi0a5,0,95.4,43.1,2023-01-14T12:39:33.047Z,2023-01-14T12:39:34Z,3976533853,286,,3976533875,211,,3976533851,56,Center,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117819,636,5,2,83,13,e7p3lxg97gac51s71hotzi0a5,0,101,37.5,2023-01-14T12:39:34.199Z,2023-01-14T12:45:28Z,3976533921,56,Center,3976533969,233,644,3976533923,346,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117809,644,5,2,83,13,7mk4va7b2p6tnv2xjxcgjy8h6,1,-1,62.5,2023-01-14T12:39:34.199Z,2023-01-14T12:39:37Z,3976533865,346,,3976533961,233,636,3976533861,56,Back,,,,,,,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497118067,637,27,2,83,45,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-01-14T12:40:06.423Z,2023-01-14T12:55:16Z,3976535249,53,5yvzsnnawnxbki7rqnamwr3yt,3976574263,233,645,3976535247,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497118121,645,27,2,83,45,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-01-14T12:40:06.423Z,2023-01-14T12:55:16Z,3976574279,233,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497118239,638,28,2,84,7,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-01-14T12:40:27.967Z,2023-01-14T12:55:16Z,3976574293,233,646,3976536169,55,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497118173,646,28,2,84,7,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-01-14T12:40:27.967Z,2023-01-14T12:55:16Z,3976535785,55,645,3976574297,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
