id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2526368019,731,1,2,74,10,9ns699xp353c84r1g6epazycl,1,42.9,82.9,2023-04-01T11:32:30.766Z,2023-04-01T11:32:35Z,4151676305,212,9.3,4151676307,213,0.6,4151676301,140,50.3,4151676303,141,90.5,4151676299,56,Left,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368023,732,1,2,74,14,9ns699xp353c84r1g6epazycl,0,58.3,81.4,2023-04-01T11:32:34.102Z,2023-04-01T12:00:00Z,4151676321,213,0.1,4151676319,212,11.5,4151676313,56,Left,4151676317,141,82.9,4151676315,140,69.2,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368077,618,49,2,74,21,4vvf3sulx3a61fiyaarjdndjs,1,34.7,17.3,2023-04-01T11:32:41.094Z,2023-04-01T11:32:41Z,,,,,,,,,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368123,619,50,2,74,22,4vvf3sulx3a61fiyaarjdndjs,1,46,8.2,2023-04-01T11:32:42.310Z,2023-04-01T11:32:55Z,4151676761,286,,4151676905,233,733,4151676757,56,Back,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368133,733,7,2,74,22,9ns699xp353c84r1g6epazycl,1,54,91.8,2023-04-01T11:32:42.311Z,2023-04-01T11:32:46Z,4151676827,56,Left,4151676825,167,,4151676829,285,,4151676887,233,619,,,,,,,,,,,,,ybmp63ubo0wcvjut4ljomgru,Estela Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368323,620,5,2,74,23,4vvf3sulx3a61fiyaarjdndjs,1,43.9,-1.8,2023-04-01T11:32:43.295Z,2023-04-01T11:54:17Z,4151677769,233,734,4151677757,56,Back,4151677759,347,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368139,734,5,2,74,23,9ns699xp353c84r1g6epazycl,0,56.1,101.8,2023-04-01T11:32:43.295Z,2023-04-01T11:33:02Z,4151676845,56,Left,4151676849,347,,4151677793,233,620,,,,,,,,,,,,,,,,ybmp63ubo0wcvjut4ljomgru,Estela Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368339,621,1,2,74,41,4vvf3sulx3a61fiyaarjdndjs,1,39.8,0,2023-04-01T11:33:01.814Z,2023-04-01T11:33:04Z,4151677875,1,,4151677865,56,Right,4151677863,107,,4151677873,213,0.3,4151677871,212,32.9,4151677867,140,69.6,4151677869,141,12.8,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368347,622,1,2,74,44,4vvf3sulx3a61fiyaarjdndjs,1,69.6,12.8,2023-04-01T11:33:04.278Z,2023-04-01T11:33:05Z,4151677901,140,65.2,4151677907,213,4.1,4151677899,56,Right,4151677905,212,7.6,4151677903,141,4.0,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368363,623,1,2,74,45,4vvf3sulx3a61fiyaarjdndjs,1,65.2,4.1,2023-04-01T11:33:05.334Z,2023-04-01T11:33:07Z,4151678001,212,20.4,4151677995,56,Back,4151678003,213,2.7,4151677997,140,47.9,4151677999,141,17.6,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368369,624,1,2,74,47,4vvf3sulx3a61fiyaarjdndjs,1,47.9,17.6,2023-04-01T11:33:07.190Z,2023-04-01T11:33:08Z,4151678045,140,52.0,4151678049,212,8.5,4151678041,56,Center,4151678047,141,28.3,4151678051,213,1.0,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368389,625,1,2,74,48,4vvf3sulx3a61fiyaarjdndjs,1,52,28.3,2023-04-01T11:33:08.023Z,2023-04-01T11:33:09Z,4151678141,213,5.4,4151678137,141,7.7,4151678135,140,62.4,4151678133,56,Right,4151678139,212,17.8,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368405,626,1,2,74,49,4vvf3sulx3a61fiyaarjdndjs,1,62.4,7.7,2023-04-01T11:33:09.462Z,2023-04-01T11:33:11Z,4151678223,212,8.2,4151678225,213,1.2,4151678217,56,Right,4151678219,140,65.2,4151678221,141,18.9,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368415,627,1,2,74,51,4vvf3sulx3a61fiyaarjdndjs,1,65.2,18.9,2023-04-01T11:33:11.702Z,2023-04-01T11:33:12Z,4151678283,213,1.8,4151678279,141,33.1,4151678277,140,63.1,4151678281,212,9.9,4151678275,56,Center,,,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368469,628,1,2,74,52,4vvf3sulx3a61fiyaarjdndjs,0,63.1,33.1,2023-04-01T11:33:12.550Z,2023-04-01T11:33:15Z,4151678497,213,6.1,4151678495,212,13.8,4151678491,140,76.0,4151678493,141,28.9,4151678489,56,Center,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368455,735,49,2,74,54,9ns699xp353c84r1g6epazycl,1,20.2,68.1,2023-04-01T11:33:14.688Z,2023-04-01T11:33:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368489,736,1,2,74,55,9ns699xp353c84r1g6epazycl,1,20.2,68.1,2023-04-01T11:33:15.062Z,2023-04-01T11:33:17Z,4151678593,141,51.8,4151678591,140,5.0,4151678597,213,3.7,4151678595,212,19.4,4151678589,56,Back,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368531,737,1,2,74,57,9ns699xp353c84r1g6epazycl,0,5,51.8,2023-04-01T11:33:17.151Z,2023-04-01T11:33:20Z,4151678763,140,19.8,4151678765,141,100.0,4151678759,157,,4151678769,213,1.1,4151678761,56,Back,4151678767,212,37.5,4151678771,1,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368679,629,5,2,75,0,4vvf3sulx3a61fiyaarjdndjs,1,77.5,-1.6,2023-04-01T11:33:20.073Z,2023-04-01T11:54:17Z,4151679531,233,738,4151679511,56,Right,4151679513,347,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368533,738,5,2,75,0,9ns699xp353c84r1g6epazycl,0,22.5,101.6,2023-04-01T11:33:20.073Z,2023-04-01T11:33:36Z,4151678773,56,Back,4151678775,347,,4151679535,233,629,,,,,,,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368695,630,1,2,75,15,4vvf3sulx3a61fiyaarjdndjs,1,74.8,0,2023-04-01T11:33:35.606Z,2023-04-01T11:38:32Z,4151679637,56,Right,4151679639,140,90.5,4151679643,212,17.8,4151679645,213,0.4,4151679635,107,,4151679641,141,8.5,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368807,631,1,2,75,26,4vvf3sulx3a61fiyaarjdndjs,0,89.1,7.4,2023-04-01T11:33:46.326Z,2023-04-01T11:58:46Z,4151680183,2,,4151680185,155,,4151680193,212,30.7,4151680195,213,1.4,4151680189,140,94.6,4151680187,56,Center,4151680191,141,51.8,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368777,739,52,2,75,27,9ns699xp353c84r1g6epazycl,1,1.5,53.4,2023-04-01T11:33:47.029Z,2023-04-01T11:33:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368869,740,1,2,75,34,9ns699xp353c84r1g6epazycl,1,14.1,54,2023-04-01T11:33:54.454Z,2023-04-01T11:33:55Z,4151680523,123,,4151680553,287,,4151680525,56,Back,4151680531,212,13.6,4151680529,141,68.8,4151680527,140,22.8,4151680533,213,0.8,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368963,741,1,2,75,39,9ns699xp353c84r1g6epazycl,1,39.8,74.7,2023-04-01T11:33:59.614Z,2023-04-01T11:34:02Z,4151681015,213,0.7,4151681009,140,58.2,4151681013,212,24.7,4151681007,56,Left,4151681011,141,97.4,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368971,742,61,2,75,42,9ns699xp353c84r1g6epazycl,0,58.2,98,2023-04-01T11:34:02.078Z,2023-04-01T11:34:02Z,4151681061,56,Left,,,,,,,,,,,,,,,,,,,,,,ybmp63ubo0wcvjut4ljomgru,Estela Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369159,632,5,2,75,42,4vvf3sulx3a61fiyaarjdndjs,1,43.8,-1.4,2023-04-01T11:34:02.502Z,2023-04-01T11:54:18Z,4151682079,56,Back,4151682083,233,743,4151682081,347,,,,,,,,,,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526368979,743,5,2,75,42,9ns699xp353c84r1g6epazycl,0,56.2,101.4,2023-04-01T11:34:02.502Z,2023-04-01T11:34:21Z,4151682099,233,632,4151681081,347,,4151681079,56,Left,,,,,,,,,,,,,,,,ybmp63ubo0wcvjut4ljomgru,Estela Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369213,633,1,2,76,1,4vvf3sulx3a61fiyaarjdndjs,1,46.4,0,2023-04-01T11:34:21.046Z,2023-04-01T11:34:24Z,4151682319,107,,4151682331,1,,4151682321,56,Center,4151682327,212,28.9,4151682325,141,32.4,4151682323,140,62.5,4151682329,213,0.9,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369231,634,1,2,76,4,4vvf3sulx3a61fiyaarjdndjs,0,62.2,32.2,2023-04-01T11:34:24.213Z,2023-04-01T11:34:25Z,4151682419,56,Center,4151682441,213,2.0,4151682421,140,54.9,4151682425,212,20.3,4151682423,141,59.9,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369235,744,49,2,76,6,9ns699xp353c84r1g6epazycl,1,47.9,39.2,2023-04-01T11:34:25.870Z,2023-04-01T11:34:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369267,745,1,2,76,6,9ns699xp353c84r1g6epazycl,0,48.2,39.4,2023-04-01T11:34:26.174Z,2023-04-01T11:34:29Z,4151682589,141,53.3,4151682583,140,76.7,4151682597,213,0.3,4151682573,155,,4151682593,212,31.4,4151682577,56,Center,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369289,635,1,2,76,10,4vvf3sulx3a61fiyaarjdndjs,0,20.3,41.8,2023-04-01T11:34:30.517Z,2023-04-01T11:34:31Z,4151682673,213,4.6,4151682663,3,,4151682665,56,Back,4151682669,141,20.6,4151682671,212,14.5,4151682667,140,18.7,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369399,746,61,2,76,20,9ns699xp353c84r1g6epazycl,0,98.9,76.7,2023-04-01T11:34:40.030Z,2023-04-01T11:34:44Z,4151683265,56,Center,,,,,,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369449,636,5,2,76,21,4vvf3sulx3a61fiyaarjdndjs,1,-0.6,31.1,2023-04-01T11:34:40.982Z,2023-04-01T11:54:18Z,4151683401,346,,4151683419,233,747,4151683399,56,Back,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369417,747,5,2,76,21,9ns699xp353c84r1g6epazycl,0,100.6,68.9,2023-04-01T11:34:40.982Z,2023-04-01T11:34:42Z,4151683451,233,636,4151683327,346,,4151683325,56,Center,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369757,637,1,2,76,44,4vvf3sulx3a61fiyaarjdndjs,1,5.1,53.3,2023-04-01T11:35:04.149Z,2023-04-01T11:35:07Z,4151684921,213,5.0,4151684917,141,40.1,4151684911,124,,4151684919,212,9.4,4151684925,237,,4151684915,140,7.8,4151684913,56,Back,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369765,638,1,2,76,47,4vvf3sulx3a61fiyaarjdndjs,0,8,40.1,2023-04-01T11:35:06.887Z,2023-04-01T11:35:07Z,4151684957,56,Back,4151684959,140,39.0,4151684965,213,6.2,4151684963,212,32.6,4151684955,155,,4151684961,141,38.2,4151684967,1,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369781,748,44,2,76,47,9ns699xp353c84r1g6epazycl,1,56.7,65.6,2023-04-01T11:35:07.477Z,2023-04-01T11:38:57Z,4151699369,233,661,4151685035,56,Center,4151685037,286,,,,,,,,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526372617,661,44,2,76,47,4vvf3sulx3a61fiyaarjdndjs,0,43.3,34.4,2023-04-01T11:35:07.478Z,2023-04-01T11:38:57Z,4151699391,233,748,4151699081,285,,4151699079,56,Back,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369785,749,1,2,76,47,9ns699xp353c84r1g6epazycl,0,54.3,65.2,2023-04-01T11:35:07.750Z,2023-04-01T11:35:10Z,4151685063,212,21.3,4151685065,213,0.9,4151685059,140,67.0,4151685057,56,Left,4151685061,141,89.7,4151685055,3,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369913,639,1,2,76,55,4vvf3sulx3a61fiyaarjdndjs,1,69.4,12.6,2023-04-01T11:35:14.901Z,2023-04-01T11:35:18Z,4151685643,140,75.1,4151685649,213,1.2,4151685645,141,37.3,4151685647,212,17.8,4151685641,56,Center,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369945,640,1,2,76,58,4vvf3sulx3a61fiyaarjdndjs,1,77.6,40,2023-04-01T11:35:17.957Z,2023-04-01T11:35:36Z,4151685841,56,Center,4151685847,141,55.2,4151685851,213,0.9,4151685849,212,13.1,4151686783,210,15,4151686785,154,,4151685845,140,85.2,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2526369947,641,15,2,77,0,4vvf3sulx3a61fiyaarjdndjs,1,85.2,55.2,2023-04-01T11:35:20.309Z,2023-04-01T11:35:37Z,4151686805,147,50.2,4151685861,22,,4151686787,78,,4151686799,103,18.4,4151686801,328,,4151685865,56,Center,4151686073,72,,4151686793,55,640,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,4151686103,233,4151686789,29,,4151686803,146,99.8,4151686791,154,,751,4151686797,102,48.5,4151685863,17,,,,,,,,,,,
2526369967,751,10,2,77,0,9ns699xp353c84r1g6epazycl,1,1.9,48.7,2023-04-01T11:35:20.409Z,2023-04-01T11:35:25Z,4151685985,176,,4151685989,182,,4151686113,233,641,4151685987,179,,4151685991,56,Back,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526369961,750,52,2,77,1,9ns699xp353c84r1g6epazycl,1,1.9,48.7,2023-04-01T11:35:21.224Z,2023-04-01T11:35:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370133,752,1,2,77,18,9ns699xp353c84r1g6epazycl,1,5.9,45.1,2023-04-01T11:35:38.029Z,2023-04-01T11:35:40Z,4151686951,212,32.7,4151687037,189,,4151686947,140,29.6,4151686949,141,13.8,4151686955,1,,4151686945,56,Back,4151686953,213,5.6,4151686943,123,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,4151686967,287,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370187,753,1,2,77,21,9ns699xp353c84r1g6epazycl,1,30.5,14.1,2023-04-01T11:35:40.957Z,2023-04-01T11:35:42Z,4151687191,141,7.3,4151687189,140,41.6,4151687187,56,Back,4151687193,212,12.5,4151687195,213,5.9,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370209,754,1,2,77,22,9ns699xp353c84r1g6epazycl,1,43,9.5,2023-04-01T11:35:42.558Z,2023-04-01T11:35:44Z,4151687287,141,7.6,4151687285,140,32.2,4151687289,212,11.4,4151687283,56,Back,4151687291,213,3.3,,,,,,,,,,bu0u419xeqlkwvpsrx6a0ma51,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370239,755,1,2,77,24,9ns699xp353c84r1g6epazycl,1,33.4,9.8,2023-04-01T11:35:44.398Z,2023-04-01T11:35:46Z,4151687427,140,58.9,4151687429,141,28.2,4151687433,213,0.4,4151687425,56,Center,4151687431,212,29.6,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370283,756,1,2,77,26,9ns699xp353c84r1g6epazycl,1,55.2,26.7,2023-04-01T11:35:46.709Z,2023-04-01T11:35:50Z,4151687655,140,42.9,4151687657,141,13.7,4151687653,56,Back,4151687659,212,15.7,4151687661,213,3.7,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370349,757,1,2,77,30,9ns699xp353c84r1g6epazycl,0,52.6,16.5,2023-04-01T11:35:50.718Z,2023-04-01T11:36:28Z,4151687987,141,52.0,4151687981,155,,4151687985,140,90.0,4151687989,212,46.1,4151687983,56,Center,4151687991,213,0.6,4151687993,1,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370369,642,61,2,77,37,4vvf3sulx3a61fiyaarjdndjs,1,6.1,47.2,2023-04-01T11:35:57.647Z,2023-04-01T11:35:57Z,4151688095,56,Back,,,,,,,,,,,,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370417,643,1,2,77,38,4vvf3sulx3a61fiyaarjdndjs,0,11.4,40.6,2023-04-01T11:35:57.941Z,2023-04-01T11:58:37Z,4151688281,213,0.1,4151688283,1,,4151688273,56,Back,4151688279,212,18.3,4151688271,157,,4151688277,141,42.5,4151688275,140,28.8,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370441,758,1,2,77,39,9ns699xp353c84r1g6epazycl,1,76.8,47.5,2023-04-01T11:35:58.854Z,2023-04-01T11:36:01Z,4151688399,212,11.7,4151688401,213,1.3,4151688395,140,80.3,4151688397,141,63.9,4151688391,56,Center,,,,,,,,,,bu0u419xeqlkwvpsrx6a0ma51,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370467,759,1,2,77,41,9ns699xp353c84r1g6epazycl,1,80.1,64,2023-04-01T11:36:01.813Z,2023-04-01T11:36:03Z,4151688521,212,17.4,4151688517,140,96.4,4151688519,141,69.0,4151688523,213,0.2,4151688515,56,Center,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370517,760,1,2,77,42,9ns699xp353c84r1g6epazycl,0,97.1,70.2,2023-04-01T11:36:02.559Z,2023-04-01T11:36:07Z,4151688741,212,26.1,4151688743,213,4.8,4151688733,155,,4151688739,141,32.2,4151688737,140,100.0,4151688735,56,Center,,,,,,,ybmp63ubo0wcvjut4ljomgru,Estela Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370511,644,5,2,77,43,4vvf3sulx3a61fiyaarjdndjs,1,-0.9,64.9,2023-04-01T11:36:03.560Z,2023-04-01T11:54:18Z,4151688715,346,,4151688713,56,Back,4151688787,233,761,,,,,,,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370521,761,5,2,77,43,9ns699xp353c84r1g6epazycl,0,100.9,35.1,2023-04-01T11:36:03.560Z,2023-04-01T11:36:08Z,4151688799,233,644,4151688759,346,,4151688757,56,Center,,,,,,,,,,,,,,,,ybmp63ubo0wcvjut4ljomgru,Estela Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526370969,646,1,2,78,16,4vvf3sulx3a61fiyaarjdndjs,1,4.6,46.9,2023-04-01T11:36:36.116Z,2023-04-01T11:36:38Z,4151690909,141,38.9,4151690907,140,9.2,4151690913,213,5.4,4151690903,124,,4151690911,212,7.3,4151690917,237,,4151690905,56,Back,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526371013,647,1,2,78,18,4vvf3sulx3a61fiyaarjdndjs,0,9.2,38.9,2023-04-01T11:36:38.709Z,2023-04-01T11:36:42Z,4151691113,140,75.1,4151691119,213,0.1,4151691109,155,,4151691117,212,69.3,4151691115,141,45.4,4151691111,56,Center,4151691121,1,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526371035,762,49,2,78,25,9ns699xp353c84r1g6epazycl,1,19.8,46,2023-04-01T11:36:44.990Z,2023-04-01T11:36:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526371101,763,1,2,78,26,9ns699xp353c84r1g6epazycl,1,20.9,43.9,2023-04-01T11:36:46.037Z,2023-04-01T11:36:51Z,4151691505,140,37.5,4151691507,141,17.1,4151691509,212,25.2,4151691511,213,5.5,4151691503,56,Back,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526371153,764,1,2,78,31,9ns699xp353c84r1g6epazycl,1,38,12,2023-04-01T11:36:51.805Z,2023-04-01T11:36:53Z,4151691705,140,33.6,4151691707,141,32.8,4151691711,213,1.9,4151691709,212,14.9,4151691703,56,Back,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526371221,765,1,2,78,33,9ns699xp353c84r1g6epazycl,1,34.8,35.8,2023-04-01T11:36:53.229Z,2023-04-01T11:36:57Z,4151691987,213,1.4,4151691975,140,39.3,4151691983,212,24.5,4151691979,141,71.2,4151691971,56,Back,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526371261,766,1,2,78,37,9ns699xp353c84r1g6epazycl,1,43.6,71.4,2023-04-01T11:36:57.149Z,2023-04-01T11:37:00Z,4151692197,212,9.3,4151692189,140,38.5,4151692201,213,4.1,4151692193,141,60.3,4151692185,56,Back,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526371291,767,1,2,78,41,9ns699xp353c84r1g6epazycl,1,38.3,62,2023-04-01T11:37:01.717Z,2023-04-01T11:37:02Z,4151692349,56,Center,4151692353,141,47.6,4151692357,213,5.7,4151692355,212,18.8,4151692351,140,53.6,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526371321,768,1,2,78,42,9ns699xp353c84r1g6epazycl,1,53.9,47.6,2023-04-01T11:37:02.589Z,2023-04-01T11:37:04Z,4151692509,140,47.2,4151692515,213,4.2,4151692507,56,Back,4151692513,212,13.7,4151692511,141,30.3,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526371391,769,1,2,78,44,9ns699xp353c84r1g6epazycl,1,54.3,29.5,2023-04-01T11:37:04.597Z,2023-04-01T11:37:09Z,4151692837,140,63.4,4151692839,141,21.8,4151692843,213,5.8,4151692835,56,Center,4151692841,212,10.9,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526371409,770,1,2,78,49,9ns699xp353c84r1g6epazycl,1,64.4,16.2,2023-04-01T11:37:09.557Z,2023-04-01T11:37:11Z,4151692939,56,Right,4151692947,213,2.8,4151692941,140,56.7,4151692945,212,8.7,4151692943,141,21.0,,,,,,,,,,bu0u419xeqlkwvpsrx6a0ma51,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
