id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist
2497817643,581,8,2,80,33,djz9e25b9zuiu5rmv1zha3i6f,1,70.1,37.6,2023-01-15T16:38:25.996Z,2023-01-15T16:38:26Z,3980278063,56,Center,,,,,,,,,,,,,,,,,,,,,,35uen906vvtndlnv3hrm5zo8a,Noelia Salazar,,,,,,1,,,,,,,,,,,,,,,,,,,,
2497817669,582,3,2,80,34,djz9e25b9zuiu5rmv1zha3i6f,1,87.9,39.8,2023-01-15T16:38:27.502Z,2023-01-15T16:38:29Z,3980278251,233,815,3980278219,286,,3980278217,56,Center,,,,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817651,815,45,2,80,34,vaikl8nl7hdr4y9jj4jyb9ey,0,12.1,60.2,2023-01-15T16:38:27.502Z,2023-01-15T16:38:30Z,3980278261,233,582,3980278125,56,Back,3980278127,285,,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817671,583,15,2,80,35,djz9e25b9zuiu5rmv1zha3i6f,1,92.6,39.4,2023-01-15T16:38:28.522Z,2023-01-15T16:55:11Z,3980278225,17,,3980280471,147,42.6,3980278223,22,,3980334197,214,,3980280467,215,,3980280455,78,,3980280469,146,95.6,3980281653,233,816,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,3980280465,103,3980280459,55,581,,13.9,3980280457,29,,3980279829,20,,3980278227,56,Center,3980280463,102,48.8,,,,,,,
2497817679,816,10,2,80,35,vaikl8nl7hdr4y9jj4jyb9ey,1,3.3,55.8,2023-01-15T16:38:28.622Z,2023-01-15T16:39:30Z,3980281613,180,,3980281611,174,,3980281615,183,,3980281703,233,583,3980278283,56,Back,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817683,817,49,2,80,38,vaikl8nl7hdr4y9jj4jyb9ey,1,13.5,58.2,2023-01-15T16:38:31.311Z,2023-01-15T16:38:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817715,584,45,2,80,38,djz9e25b9zuiu5rmv1zha3i6f,0,87,41.1,2023-01-15T16:38:31.599Z,2023-01-15T16:38:34Z,3980278475,56,Center,3980278497,233,818,3980278477,286,,,,,,,,,,,,,,,,,35uen906vvtndlnv3hrm5zo8a,Noelia Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817693,818,3,2,80,38,vaikl8nl7hdr4y9jj4jyb9ey,1,13,58.9,2023-01-15T16:38:31.599Z,2023-01-15T16:38:34Z,3980278479,233,584,3980278355,285,,3980278353,56,Back,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817719,819,1,2,80,39,vaikl8nl7hdr4y9jj4jyb9ey,1,20.2,61.1,2023-01-15T16:38:31.966Z,2023-01-15T16:38:35Z,3980278511,212,24.6,3980278513,213,1.0,3980278509,141,92.4,3980278503,56,Back,3980278507,140,31.9,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817765,820,1,2,80,42,vaikl8nl7hdr4y9jj4jyb9ey,1,32.8,93.6,2023-01-15T16:38:34.991Z,2023-01-15T16:38:41Z,3980278787,141,92.9,3980278785,140,46.1,3980278783,56,Back,3980278789,212,14.0,3980278791,213,6.2,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817769,821,1,2,80,48,vaikl8nl7hdr4y9jj4jyb9ey,0,33.3,94.5,2023-01-15T16:38:41.647Z,2023-01-15T16:38:44Z,3980278819,213,3.4,3980278813,140,29.4,3980278811,56,Back,3980278815,141,92.6,3980278817,212,4.3,3980278941,286,,3980278937,233,585,3980278935,236,,evfl561yy3cwa51hwnme6mifp,Nahikari García,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817787,585,74,2,80,48,djz9e25b9zuiu5rmv1zha3i6f,1,73.4,8.5,2023-01-15T16:38:41.648Z,2023-01-15T16:44:33Z,3980278917,285,,3980278915,56,Right,3980278943,233,821,,,,,,,,,,,,,,,,35uen906vvtndlnv3hrm5zo8a,Noelia Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817799,586,61,2,80,53,djz9e25b9zuiu5rmv1zha3i6f,0,64.2,22.1,2023-01-15T16:38:45.915Z,2023-01-15T16:38:46Z,3980278967,56,Center,,,,,,,,,,,,,,,,,,,,,,31mhclmjwpn7zik6nphr4pwtm,L. León,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817823,587,45,2,80,54,djz9e25b9zuiu5rmv1zha3i6f,0,68.8,32,2023-01-15T16:38:47.343Z,2023-01-15T16:38:50Z,3980279095,286,,3980279093,56,Center,3980279135,233,822,,,,,,,,,,,,,,,,31mhclmjwpn7zik6nphr4pwtm,L. León,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817819,822,3,2,80,54,vaikl8nl7hdr4y9jj4jyb9ey,1,31.2,68,2023-01-15T16:38:47.343Z,2023-01-15T16:38:49Z,3980279081,285,,3980279119,233,587,3980279079,56,Back,,,,,,,,,,,,,,,,evfl561yy3cwa51hwnme6mifp,Nahikari García,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817845,823,1,2,80,55,vaikl8nl7hdr4y9jj4jyb9ey,1,31.5,63.7,2023-01-15T16:38:48.655Z,2023-01-15T16:38:51Z,3980279243,213,4.1,3980279233,56,Back,3980279237,141,50.6,3980279235,140,25.1,3980279239,212,11.2,,,,,,,,,,evfl561yy3cwa51hwnme6mifp,Nahikari García,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817887,824,1,2,80,58,vaikl8nl7hdr4y9jj4jyb9ey,1,25.1,50.6,2023-01-15T16:38:51.663Z,2023-01-15T16:38:56Z,3980279465,213,5.0,3980279459,140,33.4,3980279461,141,9.8,3980279463,212,29.1,3980279457,56,Back,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817915,825,1,2,81,3,vaikl8nl7hdr4y9jj4jyb9ey,1,33.4,9.8,2023-01-15T16:38:55.886Z,2023-01-15T16:38:59Z,3980279601,213,1.0,3980279599,212,16.1,3980279595,140,41.6,3980279597,141,29.8,3980279593,56,Back,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817927,826,1,2,81,6,vaikl8nl7hdr4y9jj4jyb9ey,1,42.4,29.4,2023-01-15T16:38:59.631Z,2023-01-15T16:39:00Z,3980279665,56,Back,3980279667,140,30.9,3980279671,212,12.1,3980279673,213,3.1,3980279669,141,30.9,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817939,827,1,2,81,7,vaikl8nl7hdr4y9jj4jyb9ey,1,30.9,30.9,2023-01-15T16:39:00.752Z,2023-01-15T16:39:03Z,3980279739,212,11.2,3980279741,213,5.8,3980279737,141,23.7,3980279733,56,Back,3980279735,140,40.5,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817979,828,1,2,81,10,vaikl8nl7hdr4y9jj4jyb9ey,1,40.5,23.7,2023-01-15T16:39:02.943Z,2023-01-15T16:39:05Z,3980279939,56,Center,3980279941,140,53.5,3980279951,213,0.7,3980279949,212,17.6,3980279945,141,40.0,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818011,829,1,2,81,12,vaikl8nl7hdr4y9jj4jyb9ey,1,63,32.5,2023-01-15T16:39:05.662Z,2023-01-15T16:39:09Z,3980280143,212,23.9,3980280137,56,Right,3980280141,141,10.7,3980280145,213,5.6,3980280139,140,80.8,,,,,,,,,,9k9f6c1xb7kfaq3siophz7ca1,C. Møller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818041,830,1,2,81,16,vaikl8nl7hdr4y9jj4jyb9ey,1,83.1,10,2023-01-15T16:39:09.151Z,2023-01-15T16:39:19Z,3980280291,56,Center,3980281009,154,,3980280293,140,85.0,3980280289,155,,3980280299,213,1.5,3980280295,141,53.3,3980280297,212,29.5,3980280287,2,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,3980281007,210,,,,1,13,,,,,,,,,,,,,,,,,,,
2497818043,831,13,2,81,19,vaikl8nl7hdr4y9jj4jyb9ey,1,85,53.3,2023-01-15T16:39:12.015Z,2023-01-15T16:39:20Z,3980280307,17,,3980281045,102,56.6,3980281039,154,,3980281051,328,,3980280309,56,Center,3980281053,230,98.0,3980281037,29,,3980281047,103,68.1,evfl561yy3cwa51hwnme6mifp,Nahikari García,3980280305,22,3980280613,20,,,,3980281055,231,50.5,3980281049,108,,3980281041,55,830,3980281035,77,,,,,,,,
2497818105,588,5,2,81,20,djz9e25b9zuiu5rmv1zha3i6f,1,-1.2,41.8,2023-01-15T16:39:13.358Z,2023-01-15T16:47:55Z,3980280733,56,Back,3980280757,233,832,3980280737,346,,,,,,,,,,,,,,,,,31mhclmjwpn7zik6nphr4pwtm,L. León,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818055,832,5,2,81,20,vaikl8nl7hdr4y9jj4jyb9ey,0,101.2,58.2,2023-01-15T16:39:13.358Z,2023-01-15T16:39:17Z,3980280389,346,,3980280387,56,Center,3980280765,233,588,,,,,,,,,,,,,,,,evfl561yy3cwa51hwnme6mifp,Nahikari García,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818423,589,1,2,81,50,djz9e25b9zuiu5rmv1zha3i6f,1,5.7,46.4,2023-01-15T16:39:42.906Z,2023-01-15T16:39:46Z,3980282529,56,Back,3980282537,213,5.4,3980282535,212,31.8,3980282541,237,,3980282531,140,24.0,3980282527,124,,3980282533,141,9.2,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818457,590,1,2,81,53,djz9e25b9zuiu5rmv1zha3i6f,1,27.1,1,2023-01-15T16:39:45.914Z,2023-01-15T16:39:50Z,3980282753,213,1.2,3980282751,212,15.4,3980282749,141,22.4,3980282747,140,31.8,3980282745,56,Back,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818501,591,1,2,81,57,djz9e25b9zuiu5rmv1zha3i6f,1,34,27.9,2023-01-15T16:39:50.602Z,2023-01-15T16:39:54Z,3980283003,56,Back,3980283013,213,1.6,3980283009,212,27.8,3980283005,140,33.3,3980283007,141,68.8,,,,,,,,,,35uen906vvtndlnv3hrm5zo8a,Noelia Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818537,592,1,2,82,1,djz9e25b9zuiu5rmv1zha3i6f,1,39.2,69.9,2023-01-15T16:39:54.106Z,2023-01-15T16:39:59Z,3980283241,140,50.8,3980283237,56,Left,3980283243,141,81.1,3980283247,213,0.6,3980283245,212,14.4,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818559,593,1,2,82,5,djz9e25b9zuiu5rmv1zha3i6f,1,48.2,78.4,2023-01-15T16:39:58.418Z,2023-01-15T16:40:17Z,3980283367,140,57.4,3980283365,56,Left,3980283369,141,91.1,3980283373,213,0.7,3980283371,212,13.0,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818567,594,1,2,82,6,djz9e25b9zuiu5rmv1zha3i6f,0,57.2,91.4,2023-01-15T16:39:59.873Z,2023-01-15T16:40:41Z,3980283429,212,12.3,3980283423,56,Left,3980283427,141,88.0,3980283425,140,68.7,3980283431,213,6.1,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818557,833,49,2,82,7,vaikl8nl7hdr4y9jj4jyb9ey,1,35.6,9.4,2023-01-15T16:40:00.848Z,2023-01-15T16:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818563,834,1,2,82,7,vaikl8nl7hdr4y9jj4jyb9ey,0,35.6,9.4,2023-01-15T16:40:00.865Z,2023-01-15T16:40:02Z,3980283391,140,38.5,3980283389,56,Back,3980283395,212,3.2,3980283397,213,0.3,3980283393,141,11.0,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818593,595,61,2,82,10,djz9e25b9zuiu5rmv1zha3i6f,1,62.9,88.9,2023-01-15T16:40:03.161Z,2023-01-15T16:40:42Z,3980283581,56,Left,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818611,596,49,2,82,11,djz9e25b9zuiu5rmv1zha3i6f,1,69.7,82.4,2023-01-15T16:40:04.315Z,2023-01-15T16:40:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818641,597,1,2,82,11,djz9e25b9zuiu5rmv1zha3i6f,1,69.6,82.7,2023-01-15T16:40:04.619Z,2023-01-15T16:40:08Z,3980283817,140,61.2,3980283821,212,10.1,3980283815,56,Center,3980283819,141,75.6,3980283823,213,3.6,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818645,598,1,2,82,15,djz9e25b9zuiu5rmv1zha3i6f,1,60.8,77.6,2023-01-15T16:40:08.602Z,2023-01-15T16:40:09Z,3980283859,213,4.3,3980283857,212,20.4,3980283853,140,52.3,3980283855,141,50.6,3980283851,56,Center,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818655,599,1,2,82,16,djz9e25b9zuiu5rmv1zha3i6f,1,52.9,50.4,2023-01-15T16:40:09.465Z,2023-01-15T16:40:10Z,3980283915,140,31.9,3980283913,56,Back,3980283921,213,2.9,3980283917,141,57.8,3980283919,212,22.6,,,,,,,,,,35uen906vvtndlnv3hrm5zo8a,Noelia Salazar,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818679,600,1,2,82,17,djz9e25b9zuiu5rmv1zha3i6f,1,34.1,57.3,2023-01-15T16:40:10.666Z,2023-01-15T16:40:13Z,3980284057,141,19.8,3980284055,140,33.3,3980284061,213,4.7,3980284059,212,25.5,3980284053,56,Back,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818695,601,1,2,82,20,djz9e25b9zuiu5rmv1zha3i6f,1,34.1,19.1,2023-01-15T16:40:12.938Z,2023-01-15T16:40:15Z,3980284147,212,15.3,3980284145,141,41.6,3980284143,140,34.6,3980284149,213,1.5,3980284141,56,Back,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818721,602,1,2,82,22,djz9e25b9zuiu5rmv1zha3i6f,1,34.4,41.8,2023-01-15T16:40:15.178Z,2023-01-15T16:40:18Z,3980284327,212,39.1,3980284325,141,4.4,3980284331,1,,3980284321,56,Right,3980284329,213,5.6,3980284323,140,62.7,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818725,603,61,2,82,25,djz9e25b9zuiu5rmv1zha3i6f,0,63,4.6,2023-01-15T16:40:18.362Z,2023-01-15T16:40:18Z,3980284355,56,Right,,,,,,,,,,,,,,,,,,,,,,31mhclmjwpn7zik6nphr4pwtm,L. León,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818735,835,61,2,82,27,vaikl8nl7hdr4y9jj4jyb9ey,0,39,94.7,2023-01-15T16:40:20.734Z,2023-01-15T16:40:20Z,3980284405,56,Back,,,,,,,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818797,604,4,2,82,33,djz9e25b9zuiu5rmv1zha3i6f,1,74.3,2.9,2023-01-15T16:40:25.965Z,2023-01-15T16:40:27Z,3980284771,233,836,3980284747,56,Right,3980284745,13,,3980284749,152,,3980284751,265,,3980284753,286,,,,,,,,31mhclmjwpn7zik6nphr4pwtm,L. León,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818793,836,4,2,82,33,vaikl8nl7hdr4y9jj4jyb9ey,0,25.7,97.1,2023-01-15T16:40:25.966Z,2023-01-15T16:40:27Z,3980284725,152,,3980284723,56,Back,3980284727,265,,3980284729,285,,3980284721,13,,3980284807,233,604,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818943,837,17,2,82,40,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2023-01-15T16:40:33.421Z,2023-01-15T16:40:43Z,3980285725,31,,3980285727,392,,3980285729,13,243,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819213,605,1,2,83,24,djz9e25b9zuiu5rmv1zha3i6f,0,69,3.5,2023-01-15T16:41:17.321Z,2023-01-15T16:41:20Z,3980287403,1,,3980287433,233,838,3980287391,152,,3980287401,213,0.8,3980287399,212,43.0,3980287389,155,,3980287393,56,Center,3980287395,140,96.7,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,3980287385,2,3980287387,5,,,,3980287397,141,50.1,,,,,,,,,,,,,,,,
2497819219,838,11,2,83,26,vaikl8nl7hdr4y9jj4jyb9ey,1,4.2,50.3,2023-01-15T16:41:19.438Z,2023-01-15T16:41:20Z,3980287411,88,,3980287409,56,Back,3980287437,233,605,,,,,,,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819337,839,1,2,83,35,vaikl8nl7hdr4y9jj4jyb9ey,1,12.8,50.9,2023-01-15T16:41:28.142Z,2023-01-15T16:41:31Z,3980288059,212,17.6,3980288053,140,20.2,3980288049,56,Back,3980288063,213,5.2,3980288057,141,27.6,3980288047,123,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819371,840,1,2,83,38,vaikl8nl7hdr4y9jj4jyb9ey,1,20.2,27.6,2023-01-15T16:41:31.805Z,2023-01-15T16:41:35Z,3980288247,56,Back,3980288255,213,0.4,3980288249,140,36.7,3980288251,141,37.4,3980288253,212,18.6,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819377,841,1,2,83,42,vaikl8nl7hdr4y9jj4jyb9ey,0,43.8,40.7,2023-01-15T16:41:35.181Z,2023-01-15T16:41:39Z,3980288431,236,,3980288275,56,Back,3980288283,141,42.2,3980288289,213,0.5,3980288433,233,606,3980288287,212,2.1,3980288437,286,,3980288279,140,45.6,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819405,606,74,2,83,42,djz9e25b9zuiu5rmv1zha3i6f,1,60.7,55.1,2023-01-15T16:41:35.182Z,2023-01-15T16:44:33Z,3980288443,233,841,3980288411,285,,3980288409,56,Center,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819415,607,49,2,83,45,djz9e25b9zuiu5rmv1zha3i6f,1,65.7,28.8,2023-01-15T16:41:38.769Z,2023-01-15T16:41:48Z,,,,,,,,,,,,,,,,,,,,,,,,,31mhclmjwpn7zik6nphr4pwtm,L. León,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819431,608,50,2,83,46,djz9e25b9zuiu5rmv1zha3i6f,1,61.8,31.8,2023-01-15T16:41:39.740Z,2023-01-15T16:41:41Z,3980288551,286,,3980288549,56,Center,3980288587,233,842,,,,,,,,,,,,,,,,31mhclmjwpn7zik6nphr4pwtm,L. León,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819423,842,7,2,83,46,vaikl8nl7hdr4y9jj4jyb9ey,1,38.2,68.2,2023-01-15T16:41:39.741Z,2023-01-15T16:41:41Z,3980288519,56,Back,3980288559,233,608,3980288521,285,,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819429,843,49,2,83,47,vaikl8nl7hdr4y9jj4jyb9ey,1,42,65.1,2023-01-15T16:41:40.127Z,2023-01-15T16:41:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819451,844,1,2,83,47,vaikl8nl7hdr4y9jj4jyb9ey,1,41.7,66.9,2023-01-15T16:41:40.413Z,2023-01-15T16:41:42Z,3980288661,141,85.4,3980288663,212,12.6,3980288657,56,Back,3980288659,140,41.9,3980288665,213,1.6,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819481,845,1,2,83,49,vaikl8nl7hdr4y9jj4jyb9ey,1,41.9,85.4,2023-01-15T16:41:42.093Z,2023-01-15T16:41:44Z,3980288785,140,39.4,3980288787,141,74.1,3980288783,56,Back,3980288789,212,8.1,3980288791,213,4.4,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819491,846,1,2,83,51,vaikl8nl7hdr4y9jj4jyb9ey,1,35.7,73.9,2023-01-15T16:41:44.125Z,2023-01-15T16:41:46Z,3980288851,141,54.2,3980288849,140,33.7,3980288853,212,13.6,3980288847,56,Back,3980288855,213,4.6,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819531,847,1,2,83,53,vaikl8nl7hdr4y9jj4jyb9ey,1,30.9,51.3,2023-01-15T16:41:45.996Z,2023-01-15T16:41:50Z,3980289081,140,35.9,3980289079,56,Back,3980289085,212,27.8,3980289087,213,4.9,3980289083,141,11.1,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819611,848,1,2,83,57,vaikl8nl7hdr4y9jj4jyb9ey,1,57.4,9.1,2023-01-15T16:41:50.221Z,2023-01-15T16:41:59Z,3980289541,213,0.2,3980289539,212,31.1,3980289533,56,Right,3980289537,141,17.0,3980289535,140,86.6,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820249,858,50,2,84,0,vaikl8nl7hdr4y9jj4jyb9ey,1,92,11.6,2023-01-15T16:41:53.415Z,2023-01-15T16:44:33Z,3980298049,233,618,3980293229,286,,3980293227,56,Right,,,,,,,,,,,,,,,,9k9f6c1xb7kfaq3siophz7ca1,C. Møller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820055,618,7,2,84,0,djz9e25b9zuiu5rmv1zha3i6f,1,8,88.4,2023-01-15T16:41:53.416Z,2023-01-15T16:44:33Z,3980292213,285,,3980298019,233,858,3980292211,56,Back,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819615,849,61,2,84,6,vaikl8nl7hdr4y9jj4jyb9ey,0,94.2,3.7,2023-01-15T16:41:58.989Z,2023-01-15T16:41:59Z,3980289557,56,Right,,,,,,,,,,,,,,,,,,,,,,9k9f6c1xb7kfaq3siophz7ca1,C. Møller,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819623,609,49,2,84,6,djz9e25b9zuiu5rmv1zha3i6f,1,4.5,97.4,2023-01-15T16:41:59.722Z,2023-01-15T16:41:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819647,610,1,2,84,7,djz9e25b9zuiu5rmv1zha3i6f,1,4.6,97.2,2023-01-15T16:42:00.506Z,2023-01-15T16:42:03Z,3980289761,212,12.6,3980289763,213,5.3,3980289759,141,81.5,3980289755,56,Back,3980289757,140,10.9,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819653,611,1,2,84,10,djz9e25b9zuiu5rmv1zha3i6f,1,11.8,81.2,2023-01-15T16:42:03.737Z,2023-01-15T16:42:04Z,3980289789,140,23.5,3980289793,212,14.9,3980289791,141,68.7,3980289787,56,Back,3980289795,213,5.7,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819673,612,1,2,84,11,djz9e25b9zuiu5rmv1zha3i6f,1,23.5,68.7,2023-01-15T16:42:04.714Z,2023-01-15T16:42:06Z,3980289903,141,71.5,3980289913,213,3.0,3980289909,212,12.1,3980289897,56,Back,3980289899,140,12.1,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819693,613,1,2,84,13,djz9e25b9zuiu5rmv1zha3i6f,1,12.2,71.8,2023-01-15T16:42:06.281Z,2023-01-15T16:42:08Z,3980290045,213,4.2,3980290039,140,3.8,3980290043,212,18.7,3980290037,56,Back,3980290041,141,47.6,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,
