id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId
2502127209,419,49,2,46,8,e7p3lxg97gac51s71hotzi0a5,1,29.4,49.6,2023-01-29T16:05:45.580Z,2023-01-29T16:05:45Z,,,,,,,,,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127239,420,1,2,46,9,e7p3lxg97gac51s71hotzi0a5,0,26.4,30.6,2023-01-29T16:05:47.112Z,2023-01-29T16:05:50Z,4002820929,212,18.4,4002820921,56,Back,4002820925,140,43.9,4002820927,141,32.7,4002820931,213,0.1,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127243,458,8,2,46,11,cd1ottifbgcfrn6pdrdpwt7z0,1,57.2,73,2023-01-29T16:05:48.882Z,2023-01-29T16:05:49Z,4002820953,56,Center,,,,,,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127303,421,1,2,46,13,e7p3lxg97gac51s71hotzi0a5,1,57.5,37.9,2023-01-29T16:05:51.096Z,2023-01-29T16:05:54Z,4002821293,141,78.5,4002821295,212,34.0,4002821299,1,,4002821289,56,Center,4002821291,140,76.4,4002821297,213,0.9,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127307,422,3,2,46,17,e7p3lxg97gac51s71hotzi0a5,0,79.4,72.2,2023-01-29T16:05:54.298Z,2023-01-29T16:05:59Z,4002821553,233,459,4002821319,56,Center,4002821321,286,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127341,459,7,2,46,17,cd1ottifbgcfrn6pdrdpwt7z0,1,20.6,27.8,2023-01-29T16:05:54.299Z,2023-01-29T16:05:58Z,4002821531,233,422,4002821489,56,Back,4002821491,285,,,,,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127347,460,52,2,46,21,cd1ottifbgcfrn6pdrdpwt7z0,1,2.1,27.4,2023-01-29T16:05:58.242Z,2023-01-29T16:05:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127633,461,1,2,46,44,cd1ottifbgcfrn6pdrdpwt7z0,1,12.3,60.3,2023-01-29T16:06:21.742Z,2023-01-29T16:06:24Z,4002822931,141,67.9,4002822937,1,,4002822927,56,Center,4002822935,213,0.1,4002822933,212,45.3,4002822925,199,,4002822929,140,55.2,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127639,462,1,2,46,47,cd1ottifbgcfrn6pdrdpwt7z0,0,55.2,67.9,2023-01-29T16:06:24.770Z,2023-01-29T16:06:29Z,4002822979,213,0.2,4002822975,141,71.8,4002822967,168,,4002822973,140,65.9,4002822971,56,Center,4002822977,212,11.5,4002822963,3,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127645,423,49,2,46,48,e7p3lxg97gac51s71hotzi0a5,1,27,24.6,2023-01-29T16:06:26.064Z,2023-01-29T16:06:26Z,,,,,,,,,,,,,,,,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127651,424,1,2,46,49,e7p3lxg97gac51s71hotzi0a5,0,27,24.6,2023-01-29T16:06:26.236Z,2023-01-29T16:06:27Z,4002823041,140,46.7,4002823037,157,,4002823047,213,5.6,4002823039,56,Back,4002823045,212,27.0,4002823049,1,,4002823043,141,0.0,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127653,425,5,2,46,50,e7p3lxg97gac51s71hotzi0a5,0,44.4,-1.4,2023-01-29T16:06:27.314Z,2023-01-29T16:06:38Z,4002823633,233,463,4002823051,56,Back,4002823053,347,,,,,,,,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127769,463,5,2,46,50,cd1ottifbgcfrn6pdrdpwt7z0,1,55.6,101.4,2023-01-29T16:06:27.314Z,2023-01-29T16:14:07Z,4002823613,233,425,4002823601,347,,4002823599,56,Left,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127799,464,1,2,47,1,cd1ottifbgcfrn6pdrdpwt7z0,1,58.5,100,2023-01-29T16:06:38.176Z,2023-01-29T16:06:42Z,4002823793,141,92.3,4002823789,56,Left,4002823795,212,7.8,4002823797,213,5.3,4002823787,107,,4002823791,140,62.8,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127829,465,1,2,47,4,cd1ottifbgcfrn6pdrdpwt7z0,1,54.2,96.3,2023-01-29T16:06:41.978Z,2023-01-29T16:06:44Z,4002823957,141,97.7,4002823965,213,3.1,4002823953,140,39.6,4002823961,212,15.4,4002823949,56,Back,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127877,466,1,2,47,7,cd1ottifbgcfrn6pdrdpwt7z0,1,38.9,97.8,2023-01-29T16:06:44.250Z,2023-01-29T16:06:49Z,4002824247,212,22.2,4002824241,56,Left,4002824243,140,60.0,4002824239,155,,4002824249,213,0.0,4002824245,141,98.3,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127885,467,4,2,47,10,cd1ottifbgcfrn6pdrdpwt7z0,1,61.6,97.8,2023-01-29T16:06:47.374Z,2023-01-29T16:07:09Z,4002824283,56,Left,4002824279,13,,4002824287,286,,4002824683,233,426,4002824281,294,,4002824285,152,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502127957,426,4,2,47,10,e7p3lxg97gac51s71hotzi0a5,0,38.4,2.2,2023-01-29T16:06:47.375Z,2023-01-29T16:07:39Z,4002824687,233,467,4002824653,294,,4002824655,56,Back,4002826733,285,,4002824651,13,,4002824657,152,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128115,468,2,2,47,39,cd1ottifbgcfrn6pdrdpwt7z0,1,59,97.5,2023-01-29T16:07:16.543Z,2023-01-29T16:07:48Z,4002825573,56,Left,4002827249,7,4nvfy4deuo9cmsegz492aq2g9,4002825577,141,97.2,4002825569,5,,4002825575,140,66.4,4002825571,152,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128387,433,55,2,47,39,e7p3lxg97gac51s71hotzi0a5,1,29.3,4,2023-01-29T16:07:16.544Z,2023-01-29T17:06:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128117,469,43,2,47,40,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-01-29T16:07:18.074Z,2023-01-29T16:07:43Z,4002825593,152,0,4002825595,265,0,4002825591,56,Left,4002826933,144,4,4002825597,285,0,4002825589,13,0,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128169,427,1,2,47,41,e7p3lxg97gac51s71hotzi0a5,1,37.7,3.2,2023-01-29T16:07:18.606Z,2023-01-29T16:07:22Z,4002825853,213,0.1,4002825843,152,,4002825849,141,10.4,4002825845,56,Right,4002825855,1,,4002825839,5,,4002825841,155,,4002825851,212,39.4,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,4002825847,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,
2502128195,428,1,2,47,45,e7p3lxg97gac51s71hotzi0a5,1,74.9,10.4,2023-01-29T16:07:22.769Z,2023-01-29T16:07:25Z,4002825987,213,3.4,4002825981,140,68.9,4002825979,56,Right,4002825985,212,6.5,4002825983,141,8.3,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128201,429,61,2,47,45,e7p3lxg97gac51s71hotzi0a5,1,57,89,2023-01-29T16:07:23.050Z,2023-01-29T17:01:15Z,4002826011,56,Left,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128181,470,1,2,47,46,cd1ottifbgcfrn6pdrdpwt7z0,0,34.1,87.4,2023-01-29T16:07:23.725Z,2023-01-29T16:07:24Z,4002825915,212,3.7,4002825919,1,,4002825909,56,Back,4002825913,141,88.1,4002825911,140,37.6,4002825917,213,0.1,4002825907,157,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128223,430,1,2,47,49,e7p3lxg97gac51s71hotzi0a5,1,68.9,18.2,2023-01-29T16:07:26.565Z,2023-01-29T16:07:27Z,4002826111,213,2.5,4002826107,141,35.1,4002826103,56,Center,4002826109,212,19.2,4002826105,140,54.3,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128237,431,1,2,47,50,e7p3lxg97gac51s71hotzi0a5,0,53.2,34.2,2023-01-29T16:07:27.675Z,2023-01-29T16:07:29Z,4002826197,212,60.0,4002826187,155,,4002826191,56,Left,4002826193,140,89.9,4002826189,196,,4002826201,1,,4002826199,213,0.9,4002826195,141,100.0,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128241,432,5,2,47,52,e7p3lxg97gac51s71hotzi0a5,0,89.4,101.8,2023-01-29T16:07:29.330Z,2023-01-29T16:14:07Z,4002826207,56,Left,4002849507,233,471,4002826209,347,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128511,471,5,2,47,52,cd1ottifbgcfrn6pdrdpwt7z0,1,10.6,-1.8,2023-01-29T16:07:29.330Z,2023-01-29T16:14:07Z,4002827477,56,Back,4002827479,347,,4002849477,233,432,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128519,472,1,2,48,15,cd1ottifbgcfrn6pdrdpwt7z0,1,14.8,0,2023-01-29T16:07:52.581Z,2023-01-29T16:08:45Z,4002827523,140,31.8,4002827529,213,0.2,4002827525,141,4.6,4002827521,56,Back,4002827527,212,18.3,4002827519,107,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129465,484,1,2,48,16,cd1ottifbgcfrn6pdrdpwt7z0,0,33.3,6.2,2023-01-29T16:07:53.151Z,2023-01-29T16:09:33Z,4002833095,213,3.1,4002832599,56,Back,4002833091,141,6.2,4002833089,140,29.6,4002833093,212,3.9,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128539,434,49,2,48,19,e7p3lxg97gac51s71hotzi0a5,1,43.5,89.4,2023-01-29T16:07:56.425Z,2023-01-29T16:07:56Z,,,,,,,,,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128569,435,1,2,48,19,e7p3lxg97gac51s71hotzi0a5,1,43.5,89.4,2023-01-29T16:07:56.488Z,2023-01-29T16:07:58Z,4002827791,213,4.4,4002827787,141,63.9,4002827785,140,37.3,4002827789,212,18.5,4002827783,56,Back,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128577,436,1,2,48,21,e7p3lxg97gac51s71hotzi0a5,0,37.2,61.7,2023-01-29T16:07:58.550Z,2023-01-29T16:08:00Z,4002827831,213,6.0,4002827821,140,72.1,4002827819,56,Center,4002827827,212,37.8,4002827823,141,48.1,4002827817,155,,4002827833,1,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128601,473,49,2,48,24,cd1ottifbgcfrn6pdrdpwt7z0,1,34.8,77.5,2023-01-29T16:08:01.159Z,2023-01-29T16:08:01Z,,,,,,,,,,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128623,474,1,2,48,24,cd1ottifbgcfrn6pdrdpwt7z0,1,34.8,77.5,2023-01-29T16:08:01.269Z,2023-01-29T16:08:03Z,4002828039,141,91.4,4002828035,56,Back,4002828043,213,1.0,4002828037,140,40.6,4002828041,212,11.2,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128631,475,1,2,48,26,cd1ottifbgcfrn6pdrdpwt7z0,0,41.9,90.5,2023-01-29T16:08:03.331Z,2023-01-29T17:00:06Z,4002828139,213,5.4,4002828135,141,53.8,4002828133,140,63.2,4002828129,155,,4002828137,212,33.5,4002828131,56,Center,4003014751,1,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128639,437,49,2,48,29,e7p3lxg97gac51s71hotzi0a5,1,30.2,57.3,2023-01-29T16:08:06.267Z,2023-01-29T17:00:04Z,,,,,,,,,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128657,438,1,2,48,29,e7p3lxg97gac51s71hotzi0a5,1,30.2,57.5,2023-01-29T16:08:06.830Z,2023-01-29T16:08:08Z,4002828313,141,34.8,4002828315,212,15.8,4002828307,56,Back,4002828317,213,4.5,4002828311,140,27.2,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128679,439,1,2,48,31,e7p3lxg97gac51s71hotzi0a5,1,25.5,33.1,2023-01-29T16:08:08.298Z,2023-01-29T16:08:12Z,4002828429,141,37.0,4002828425,56,Back,4002828433,213,0.2,4002828427,140,37.8,4002828431,212,13.2,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128703,440,1,2,48,34,e7p3lxg97gac51s71hotzi0a5,1,27.9,47.2,2023-01-29T16:08:12.017Z,2023-01-29T16:08:14Z,4002828583,56,Back,4002828593,212,18.1,4002828591,141,68.8,4002828595,213,0.9,4002828589,140,38.0,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128735,441,1,2,48,37,e7p3lxg97gac51s71hotzi0a5,1,39.2,67.3,2023-01-29T16:08:14.314Z,2023-01-29T16:08:17Z,4002828803,140,54.0,4002828807,212,24.8,4002828809,213,5.4,4002828805,141,38.8,4002828801,56,Center,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128797,442,1,2,48,39,e7p3lxg97gac51s71hotzi0a5,1,54,38.6,2023-01-29T16:08:17.095Z,2023-01-29T16:08:22Z,4002829123,213,5.7,4002829117,140,71.1,4002829115,56,Center,4002829119,141,22.4,4002829121,212,21.1,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128803,443,1,2,48,44,e7p3lxg97gac51s71hotzi0a5,1,71.9,22.1,2023-01-29T16:08:21.906Z,2023-01-29T16:08:23Z,4002829157,212,35.0,4002829151,56,Center,4002829155,141,72.6,4002829161,1,,4002829159,213,1.8,4002829149,155,,4002829153,140,65.5,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128823,444,1,2,48,45,e7p3lxg97gac51s71hotzi0a5,1,65.5,72.6,2023-01-29T16:08:22.921Z,2023-01-29T16:08:25Z,4002829275,212,18.5,4002829273,141,74.7,4002829271,140,83.1,4002829269,56,Center,4002829277,213,0.1,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128827,445,61,2,48,48,e7p3lxg97gac51s71hotzi0a5,0,88.3,70.3,2023-01-29T16:08:25.390Z,2023-01-29T16:08:25Z,4002829295,56,Center,,,,,,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128847,476,49,2,48,50,cd1ottifbgcfrn6pdrdpwt7z0,1,12.6,25.2,2023-01-29T16:08:27.608Z,2023-01-29T16:08:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128861,477,1,2,48,51,cd1ottifbgcfrn6pdrdpwt7z0,0,15.9,19.1,2023-01-29T16:08:28.592Z,2023-01-29T16:08:29Z,4002829485,56,Back,4002829489,141,0.0,4002829495,213,5.5,4002829491,212,18.3,4002829487,140,28.1,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128921,446,5,2,48,52,e7p3lxg97gac51s71hotzi0a5,1,66.3,100.7,2023-01-29T16:08:29.389Z,2023-01-29T16:14:08Z,4002829797,347,,4002849529,233,478,4002829795,56,Left,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128867,478,5,2,48,52,cd1ottifbgcfrn6pdrdpwt7z0,0,33.7,-0.7,2023-01-29T16:08:29.389Z,2023-01-29T16:14:08Z,4002849533,233,446,4002829501,56,Back,4002829503,347,,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128929,447,1,2,49,0,e7p3lxg97gac51s71hotzi0a5,1,60.8,100,2023-01-29T16:08:37.188Z,2023-01-29T16:08:38Z,4002829853,141,83.3,4002829855,212,13.6,4002829849,56,Left,4002829857,213,5.2,4002829847,107,,4002829851,140,66.5,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128939,448,1,2,49,0,e7p3lxg97gac51s71hotzi0a5,1,66.5,83.3,2023-01-29T16:08:38.016Z,2023-01-29T16:08:38Z,4002829903,140,62.5,4002829905,141,93.2,4002829909,213,2.1,4002829901,56,Left,4002829907,212,7.9,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128947,449,1,2,49,1,e7p3lxg97gac51s71hotzi0a5,1,62.4,93.2,2023-01-29T16:08:38.563Z,2023-01-29T16:08:39Z,4002829953,141,63.3,4002829949,56,Center,4002829959,213,4.5,4002829955,212,20.7,4002829951,140,58.7,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502128973,450,1,2,49,2,e7p3lxg97gac51s71hotzi0a5,1,58.7,63.3,2023-01-29T16:08:39.406Z,2023-01-29T16:08:41Z,4002830073,141,8.0,4002830079,1,,4002830075,212,37.6,4002830077,213,4.7,4002830071,140,58.7,4002830069,56,Right,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129043,451,1,2,49,4,e7p3lxg97gac51s71hotzi0a5,1,58.7,8,2023-01-29T16:08:41.359Z,2023-01-29T16:08:47Z,4002830453,212,15.7,4002830449,140,73.3,4002830451,141,3.1,4002830455,213,6.1,4002830447,56,Right,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129061,452,43,2,49,10,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-01-29T16:08:47.269Z,2023-01-29T16:11:23Z,4002830557,56,Right,4002830559,286,0,4002838673,144,3,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129093,453,1,2,49,11,e7p3lxg97gac51s71hotzi0a5,0,96.6,21.5,2023-01-29T16:08:48.175Z,2023-01-29T16:11:15Z,4002830701,56,Center,4002830709,213,1.5,4002830705,141,45.2,4002830707,212,16.2,4002830703,140,98.3,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129115,479,12,2,49,12,cd1ottifbgcfrn6pdrdpwt7z0,1,1,52.8,2023-01-29T16:08:49.944Z,2023-01-29T16:08:53Z,4002830843,212,12.1,4002830839,140,12.3,4002830845,213,6.1,4002830841,141,49.3,4002830837,56,Back,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129097,454,43,2,49,12,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-01-29T16:08:50.112Z,2023-01-29T16:11:10Z,4002830741,60,0,4002830743,56,Center,4002830753,249,0,4002830739,22,0,4002838069,144,39,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129163,480,12,2,49,15,cd1ottifbgcfrn6pdrdpwt7z0,1,8,56.9,2023-01-29T16:08:52.850Z,2023-01-29T16:10:35Z,4002831067,212,18.7,4002831069,213,0.6,4002831065,141,72.3,4002831061,56,Back,4002831063,140,22.8,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129211,455,1,2,49,18,e7p3lxg97gac51s71hotzi0a5,1,70.6,11,2023-01-29T16:08:55.240Z,2023-01-29T16:14:04Z,4002831305,155,,4002831309,140,91.3,4002831313,212,29.4,4002831315,213,0.7,4002832221,154,,4002832219,210,15,4002831307,56,Center,4002831311,141,40.1,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2502129219,456,15,2,49,19,e7p3lxg97gac51s71hotzi0a5,1,91.3,40.1,2023-01-29T16:08:56.330Z,2023-01-29T16:14:04Z,4002832255,146,99.4,4002832245,154,,4002831355,22,,4002849317,233,481,4002832251,102,48.3,4002832241,79,,4002832243,29,,4002832253,103,20.9,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,4002831357,17,,4002831359,56,4002831649,15,,4002832257,147,49.8,4002832247,55,455,4002831653,328,,,,,,,,,Center,,
2502129167,481,10,2,49,19,cd1ottifbgcfrn6pdrdpwt7z0,1,1.9,49.9,2023-01-29T16:08:56.430Z,2023-01-29T16:14:04Z,4002849339,233,456,4002831099,182,,4002831101,56,Back,4002831097,178,,4002831347,177,,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129171,482,52,2,49,19,cd1ottifbgcfrn6pdrdpwt7z0,1,1.9,49.9,2023-01-29T16:08:57.074Z,2023-01-29T16:08:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129435,483,1,2,49,39,cd1ottifbgcfrn6pdrdpwt7z0,0,12.8,41.6,2023-01-29T16:09:16.418Z,2023-01-29T16:09:20Z,4002832449,213,0.1,4002832445,141,52.8,4002832439,199,,4002832443,140,84.4,4002832441,56,Center,4002832451,1,,4002832447,212,75.6,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129461,457,52,2,49,45,e7p3lxg97gac51s71hotzi0a5,1,13.6,50.1,2023-01-29T16:09:22.657Z,2023-01-29T16:09:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129519,458,1,2,49,46,e7p3lxg97gac51s71hotzi0a5,1,13.6,50.1,2023-01-29T16:09:23.188Z,2023-01-29T16:09:29Z,4002832883,56,Back,4002832891,213,1.1,4002832887,141,65.2,4002832885,140,19.0,4002832889,212,11.7,4002832881,123,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129541,459,1,2,49,52,e7p3lxg97gac51s71hotzi0a5,1,35.4,72.7,2023-01-29T16:09:29.726Z,2023-01-29T16:09:31Z,4002832997,213,1.3,4002832995,212,14.4,4002832989,140,39.2,4002832985,56,Back,4002832993,141,93.0,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502129569,460,1,2,49,54,e7p3lxg97gac51s71hotzi0a5,0,39,92.7,2023-01-29T16:09:31.163Z,2023-01-29T16:09:34Z,4002833113,140,70.7,4002833121,1,,4002833119,213,5.9,4002833115,141,75.1,4002833117,212,35.4,4002833111,56,Center,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
