id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2533488691,701,5,2,66,10,9euoni3f3sh08tsplt2gh5dex,1,20.6,-1.4,2023-04-15T11:25:01.772Z,2023-04-15T11:25:06Z,4189549697,347,,4189549881,233,503,4189549695,56,Back,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533488847,703,1,2,66,22,9euoni3f3sh08tsplt2gh5dex,0,24.3,0,2023-04-15T11:25:14.443Z,2023-04-15T11:25:19Z,4189550427,140,63.5,4189550429,141,8.2,4189550425,56,Right,4189550423,107,,4189550431,212,41.7,4189550433,213,0.2,4189550435,1,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533488841,504,49,2,66,27,eqaszp3lzhffqt4f8hmzov72j,1,46.2,95.9,2023-04-15T11:25:18.843Z,2023-04-15T11:25:18Z,,,,,,,,,,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533488871,505,1,2,66,27,eqaszp3lzhffqt4f8hmzov72j,0,42.1,97.5,2023-04-15T11:25:19.547Z,2023-04-15T11:25:20Z,4189550527,213,0.2,4189550519,56,Left,4189550517,157,,4189550529,1,,4189550523,141,100.0,4189550525,212,13.9,4189550521,140,55.0,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533488873,506,5,2,66,27,eqaszp3lzhffqt4f8hmzov72j,0,51.4,101.8,2023-04-15T11:25:19.660Z,2023-04-15T12:09:15Z,4189550531,56,Left,4189550595,233,704,4189550533,347,,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533488881,704,5,2,66,27,9euoni3f3sh08tsplt2gh5dex,1,48.6,-1.8,2023-04-15T11:25:19.660Z,2023-04-15T12:09:14Z,4189550585,233,506,4189550565,56,Back,4189550567,347,,,,,,,,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489801,730,18,2,66,28,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-04-15T11:25:19.808Z,2023-04-15T11:27:50Z,4189555429,42,,4189555433,59,18,4189555431,44,Forward,4189555459,55,731,,,,,,,,,,,,,2t32h7nbjkouc968jbm8cax62,Mirari Uria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489803,731,19,2,66,28,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-04-15T11:25:19.809Z,2023-04-15T11:27:50Z,4189555449,44,Forward,4189555439,145,10,4189555447,293,2,4189555451,55,730,4189555441,59,20,4189555435,42,,4189555443,292,8,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489085,705,1,2,66,54,9euoni3f3sh08tsplt2gh5dex,1,52.3,0,2023-04-15T11:25:46.571Z,2023-04-15T11:25:49Z,4189551627,140,64.2,4189551629,141,11.9,4189551631,212,15.5,4189551625,56,Right,4189551623,107,,4189551633,213,0.6,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489149,706,1,2,66,59,9euoni3f3sh08tsplt2gh5dex,1,43.1,11.4,2023-04-15T11:25:51.451Z,2023-04-15T11:25:55Z,4189552001,140,18.1,4189552005,212,35.7,4189551999,56,Back,4189552003,141,46.9,4189552009,1,,4189552007,213,2.4,,,,,,,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489179,707,1,2,67,3,9euoni3f3sh08tsplt2gh5dex,1,18.8,46,2023-04-15T11:25:55.099Z,2023-04-15T12:00:55Z,4189552175,140,31.2,4189552173,56,Back,4189552177,141,41.6,4189552181,213,6.1,4189552179,212,13.4,,,,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489197,708,1,2,67,6,9euoni3f3sh08tsplt2gh5dex,1,32,34.9,2023-04-15T11:25:57.979Z,2023-04-15T11:26:00Z,4189552269,140,39.7,4189552267,56,Back,4189552271,141,31.0,4189552273,212,8.5,4189552275,213,6.0,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489247,709,1,2,67,8,9euoni3f3sh08tsplt2gh5dex,1,39.7,31,2023-04-15T11:25:59.931Z,2023-04-15T11:26:04Z,4189552539,140,39.7,4189552545,213,4.7,4189552543,212,16.9,4189552537,56,Back,4189552541,141,6.2,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489265,710,1,2,67,12,9euoni3f3sh08tsplt2gh5dex,1,39.7,6.2,2023-04-15T11:26:04.315Z,2023-04-15T12:05:18Z,4189552627,56,Back,4189552629,140,36.7,4189552631,141,21.2,4189552635,213,1.9,4189552633,212,10.7,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489277,711,1,2,67,14,9euoni3f3sh08tsplt2gh5dex,1,36.7,21.2,2023-04-15T11:26:06.123Z,2023-04-15T11:26:08Z,4189552721,141,4.0,4189552717,56,Back,4189552719,140,40.9,4189552723,212,12.5,4189552725,213,5.1,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489337,712,1,2,67,16,9euoni3f3sh08tsplt2gh5dex,1,40.9,4,2023-04-15T11:26:07.851Z,2023-04-15T11:26:13Z,4189553013,141,4.7,4189553015,212,29.7,4189553009,56,Right,4189553011,140,69.2,4189553017,213,0.0,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489351,507,45,2,67,21,eqaszp3lzhffqt4f8hmzov72j,0,17,79.6,2023-04-15T11:26:13.483Z,2023-04-15T12:05:13Z,4189662981,233,713,4189553089,285,,4189553087,56,Back,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489365,713,3,2,67,21,9euoni3f3sh08tsplt2gh5dex,1,83,20.4,2023-04-15T11:26:13.483Z,2023-04-15T11:55:08Z,4189553153,56,Right,4189553155,286,,4189662977,233,507,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489421,509,49,2,67,24,eqaszp3lzhffqt4f8hmzov72j,1,30.8,90,2023-04-15T11:26:16.675Z,2023-04-15T12:05:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489417,508,12,2,67,27,eqaszp3lzhffqt4f8hmzov72j,1,5.6,75.7,2023-04-15T11:26:19.290Z,2023-04-15T11:26:21Z,4189553381,140,30.8,4189553379,56,Back,4189553383,141,90.0,4189553385,212,28.2,4189553387,213,0.4,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489437,714,1,2,67,31,9euoni3f3sh08tsplt2gh5dex,0,73.9,8.3,2023-04-15T11:26:23.627Z,2023-04-15T11:26:24Z,4189553477,141,69.0,4189553483,1,,4189553481,213,1.3,4189553469,2,,4189553479,212,43.4,4189553475,140,86.7,4189553473,56,Center,4189553471,155,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489455,715,1,2,67,35,9euoni3f3sh08tsplt2gh5dex,1,60.5,75.6,2023-04-15T11:26:27.163Z,2023-04-15T11:26:28Z,4189553601,213,3.9,4189553597,141,67.0,4189553595,140,54.2,4189553593,56,Center,4189553599,212,8.8,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489459,716,49,2,67,36,9euoni3f3sh08tsplt2gh5dex,1,54.2,67,2023-04-15T11:26:28.204Z,2023-04-15T11:26:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489477,717,1,2,67,36,9euoni3f3sh08tsplt2gh5dex,1,55.1,66,2023-04-15T11:26:28.379Z,2023-04-15T11:26:30Z,4189553709,141,45.1,4189553713,212,14.3,4189553701,56,Center,4189553717,213,4.8,4189553705,140,56.8,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489517,718,1,2,67,38,9euoni3f3sh08tsplt2gh5dex,1,60.9,41.5,2023-04-15T11:26:30.363Z,2023-04-15T11:26:34Z,4189553897,212,19.2,4189553895,141,13.7,4189553893,140,64.2,4189553891,56,Right,4189553899,213,4.9,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489521,719,1,2,67,42,9euoni3f3sh08tsplt2gh5dex,0,64.2,13.7,2023-04-15T11:26:33.978Z,2023-04-15T11:26:35Z,4189553949,56,Right,4189553957,141,15.5,4189553953,140,75.0,4189553959,212,11.4,4189553961,213,0.1,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489529,510,49,2,67,44,eqaszp3lzhffqt4f8hmzov72j,1,26.4,79.6,2023-04-15T11:26:35.787Z,2023-04-15T11:26:35Z,,,,,,,,,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489563,511,1,2,67,45,eqaszp3lzhffqt4f8hmzov72j,0,27.2,77.6,2023-04-15T11:26:37.306Z,2023-04-15T11:26:39Z,4189554155,56,Left,4189554153,155,,4189554165,1,,4189554163,213,0.2,4189554157,140,62.0,4189554159,141,89.0,4189554161,212,37.4,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489575,720,1,2,67,48,9euoni3f3sh08tsplt2gh5dex,1,39.8,15,2023-04-15T11:26:40.074Z,2023-04-15T11:26:41Z,4189554243,141,8.9,4189554245,212,8.4,4189554241,140,46.8,4189554247,213,5.8,4189554239,56,Back,4189554237,3,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489579,721,49,2,67,49,9euoni3f3sh08tsplt2gh5dex,1,46.4,8.8,2023-04-15T11:26:41.291Z,2023-04-15T11:26:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489599,722,1,2,67,49,9euoni3f3sh08tsplt2gh5dex,1,46.4,8.8,2023-04-15T11:26:41.579Z,2023-04-15T11:26:43Z,4189554371,212,20.7,4189554373,213,2.1,4189554365,56,Back,4189554369,141,35.4,4189554367,140,36.8,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489619,723,1,2,67,52,9euoni3f3sh08tsplt2gh5dex,1,42.4,34.3,2023-04-15T11:26:43.787Z,2023-04-15T11:26:46Z,4189554499,141,58.8,4189554501,212,19.6,4189554503,213,1.0,4189554497,140,52.3,4189554495,56,Center,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489643,724,1,2,67,54,9euoni3f3sh08tsplt2gh5dex,1,53,58.7,2023-04-15T11:26:46.091Z,2023-04-15T11:26:52Z,4189554687,56,Center,4189554691,141,74.1,4189554695,213,0.9,4189554689,140,61.7,4189554693,212,13.9,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489667,725,1,2,68,1,9euoni3f3sh08tsplt2gh5dex,1,79.5,73.8,2023-04-15T11:26:52.778Z,2023-04-15T11:26:55Z,4189554835,141,68.5,4189554833,140,81.9,4189554843,213,5.3,4189554831,56,Center,4189554839,212,4.4,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489685,726,1,2,68,3,9euoni3f3sh08tsplt2gh5dex,1,80.2,64.6,2023-04-15T11:26:55.547Z,2023-04-15T12:02:11Z,4189554903,213,4.3,4189554895,140,76.0,4189554893,56,Center,4189554897,141,48.7,4189554899,212,11.7,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489719,727,1,2,68,5,9euoni3f3sh08tsplt2gh5dex,1,76,48.7,2023-04-15T11:26:57.627Z,2023-04-15T12:02:37Z,4189555065,140,87.3,4189555063,56,Center,4189555071,213,5.4,4189561153,154,,4189555067,141,27.0,4189555069,212,18.9,4189561151,210,15,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2533489723,728,15,2,68,7,9euoni3f3sh08tsplt2gh5dex,1,87.3,27,2023-04-15T11:26:59.323Z,2023-04-15T12:02:37Z,4189561193,147,46.2,4189560831,20,,4189555085,63,,4189561177,78,,4189561191,146,97.2,4189561189,103,17.1,4189561181,154,,4189561179,29,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,4189555083,22,4189561183,55,727,,,4189560849,233,4189555087,56,Center,4189561187,102,,,,,,,,,,,,512,48.4,,,,
2533489725,512,10,2,68,7,eqaszp3lzhffqt4f8hmzov72j,1,2.6,53.4,2023-04-15T11:26:59.423Z,2023-04-15T11:28:56Z,4189555115,178,,4189555113,173,,4189555117,182,,4189555119,56,Back,4189560877,233,728,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489739,513,49,2,68,11,eqaszp3lzhffqt4f8hmzov72j,1,4.5,32.7,2023-04-15T11:27:03.641Z,2023-04-15T11:27:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489745,514,12,2,68,12,eqaszp3lzhffqt4f8hmzov72j,1,4.5,32.7,2023-04-15T11:27:03.913Z,2023-04-15T11:27:05Z,4189555245,167,,4189555197,141,0.0,4189555193,56,Back,4189555195,140,7.5,4189555199,212,23.3,4189555201,213,4.8,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489749,515,5,2,68,12,eqaszp3lzhffqt4f8hmzov72j,0,9.6,-1.4,2023-04-15T11:27:04.539Z,2023-04-15T12:07:12Z,4189555495,233,729,4189555211,347,,4189555209,56,Back,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489799,729,5,2,68,12,9euoni3f3sh08tsplt2gh5dex,1,90.4,101.4,2023-04-15T11:27:04.539Z,2023-04-15T11:54:51Z,4189555473,233,515,4189555425,56,Left,4189555427,347,,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489865,732,1,2,68,24,9euoni3f3sh08tsplt2gh5dex,1,83.2,100,2023-04-15T11:27:15.866Z,2023-04-15T11:27:17Z,4189555777,140,90.1,4189555783,213,5.7,4189555781,212,8.7,4189555779,141,94.1,4189555773,107,,4189555775,56,Left,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489871,733,1,2,68,25,9euoni3f3sh08tsplt2gh5dex,0,90,94.4,2023-04-15T11:27:17.595Z,2023-04-15T11:27:32Z,4189556535,213,5.8,4189556557,286,,4189556533,212,1.5,4189556531,141,93.4,4189555815,56,Left,4189556529,140,91.3,4189556553,233,516,4189556551,236,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489887,516,74,2,68,25,eqaszp3lzhffqt4f8hmzov72j,1,11.2,3.4,2023-04-15T11:27:17.596Z,2023-04-15T12:03:03Z,4189555897,56,Back,4189556565,233,733,4189555899,285,,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489893,734,8,2,68,29,9euoni3f3sh08tsplt2gh5dex,1,66.1,72.1,2023-04-15T11:27:20.730Z,2023-04-15T11:27:20Z,4189555931,56,Center,,,,,,,,,,,,,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2533489917,735,49,2,68,31,9euoni3f3sh08tsplt2gh5dex,1,80.9,72,2023-04-15T11:27:23.323Z,2023-04-15T11:27:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489949,737,13,2,68,32,9euoni3f3sh08tsplt2gh5dex,1,74.4,62.4,2023-04-15T11:27:24.187Z,2023-04-15T12:02:42Z,4189562403,230,99.7,4189556207,22,,4189562393,74,,4189556211,56,Center,4189679695,55,734,4189562397,103,81.9,4189679691,29,,4189562405,231,49.8,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,4189556209,18,4189562395,102,53.3,,,4189561869,20,4189562399,215,,,,,,,,,,,,,,,,,,,,
2533489945,517,5,2,68,33,eqaszp3lzhffqt4f8hmzov72j,1,-1.2,51,2023-04-15T11:27:25.371Z,2023-04-15T12:07:12Z,4189556221,233,736,4189556201,346,,4189556199,56,Back,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533489939,736,5,2,68,33,9euoni3f3sh08tsplt2gh5dex,0,101.2,49,2023-04-15T11:27:25.371Z,2023-04-15T12:01:34Z,4189556237,233,517,4189556177,56,Center,4189556179,346,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490191,518,1,2,69,0,eqaszp3lzhffqt4f8hmzov72j,1,5.1,60.8,2023-04-15T11:27:51.850Z,2023-04-15T12:09:38Z,4189557433,212,43.7,4189557435,213,0.2,4189557431,141,75.6,4189722657,237,,4189557437,1,,4189557429,140,45.6,4189722651,124,,4189557467,189,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,4189557427,56,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,
2533490629,522,1,2,69,3,eqaszp3lzhffqt4f8hmzov72j,1,38.3,63.1,2023-04-15T11:27:54.737Z,2023-04-15T11:28:55Z,4189559851,56,Back,4189559853,140,39.1,4189559855,141,75.6,4189559859,213,1.5,4189559857,212,8.5,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490235,519,61,2,69,3,eqaszp3lzhffqt4f8hmzov72j,0,34.1,89.1,2023-04-15T11:27:55.193Z,2023-04-15T12:09:33Z,4189557693,56,Back,,,,,,,,,,,,,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490229,738,49,2,69,4,9euoni3f3sh08tsplt2gh5dex,1,59.9,10,2023-04-15T11:27:56.203Z,2023-04-15T12:01:35Z,,,,,,,,,,,,,,,,,,,,,,,,,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490255,739,4,2,69,7,9euoni3f3sh08tsplt2gh5dex,1,63.2,12.3,2023-04-15T11:27:59.323Z,2023-04-15T11:49:47Z,4189557813,265,,4189557809,152,,4189646957,286,,4189557801,13,,4189557805,56,Right,4189646969,233,520,,,,,,,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490289,520,4,2,69,7,eqaszp3lzhffqt4f8hmzov72j,0,36.8,87.7,2023-04-15T11:27:59.324Z,2023-04-15T11:49:47Z,4189557987,265,,4189557979,13,,4189557981,56,Back,4189557991,285,,4189557983,152,,4189647013,233,739,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490319,740,1,2,69,13,9euoni3f3sh08tsplt2gh5dex,1,61.5,8.2,2023-04-15T11:28:05.082Z,2023-04-15T11:49:43Z,4189558143,56,Right,4189558145,140,58.6,4189646777,5,,4189558149,212,8.6,4189646779,152,,4189558151,213,1.9,4189558147,141,20.0,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490339,741,1,2,69,14,9euoni3f3sh08tsplt2gh5dex,1,58.6,20,2023-04-15T11:28:06.202Z,2023-04-15T11:28:07Z,4189558237,213,2.3,4189558229,56,Center,4189558233,141,32.8,4189558235,212,12.0,4189558231,140,50.7,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490375,742,1,2,69,15,9euoni3f3sh08tsplt2gh5dex,1,50.7,32.8,2023-04-15T11:28:07.114Z,2023-04-15T11:28:11Z,4189558405,212,12.0,4189558403,141,40.9,4189558401,140,60.9,4189558407,213,0.5,4189558399,56,Center,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490379,743,43,2,69,19,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-04-15T11:28:11.002Z,2023-04-15T11:28:17Z,4189558731,144,61,4189558415,56,Center,,,,,,,,,,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490473,744,4,2,69,22,9euoni3f3sh08tsplt2gh5dex,1,57.7,64.9,2023-04-15T11:28:14.472Z,2023-04-15T11:28:21Z,4189558981,152,,4189558979,56,Center,4189558977,295,,4189558983,286,,4189558975,13,,4189559017,233,521,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490431,521,4,2,69,22,eqaszp3lzhffqt4f8hmzov72j,0,42.3,35.1,2023-04-15T11:28:14.473Z,2023-04-15T12:09:43Z,4189558717,285,,4189559045,233,744,4189558711,56,Back,4189723955,295,,4189558713,152,,4189558709,13,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490597,745,1,2,69,40,9euoni3f3sh08tsplt2gh5dex,1,59.4,64.2,2023-04-15T11:28:32.154Z,2023-04-15T11:28:33Z,4189559671,212,22.5,4189559661,5,,4189559673,213,5.0,4189559663,152,,4189559665,56,Center,4189559669,141,32.1,4189559667,140,64.6,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490609,746,1,2,69,41,9euoni3f3sh08tsplt2gh5dex,1,65,32.1,2023-04-15T11:28:32.986Z,2023-04-15T11:28:34Z,4189559741,213,5.7,4189559735,140,88.1,4189559733,56,Right,4189559739,212,28.9,4189559737,141,9.1,,,,,,,,,,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490623,747,1,2,69,42,9euoni3f3sh08tsplt2gh5dex,0,89.8,10.9,2023-04-15T11:28:34.714Z,2023-04-15T11:28:36Z,4189559829,141,51.2,4189559827,140,95.5,4189559833,213,1.4,4189559821,2,,4189559825,56,Center,4189559823,155,,4189559831,212,28.0,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490653,523,12,2,69,46,eqaszp3lzhffqt4f8hmzov72j,1,6.2,51.5,2023-04-15T11:28:37.769Z,2023-04-15T11:30:32Z,4189560021,212,20.7,4189560015,56,Back,4189560025,15,,4189560023,213,0.1,4189560017,140,25.7,4189560019,141,55.7,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490645,748,50,2,69,47,9euoni3f3sh08tsplt2gh5dex,1,83.4,54.1,2023-04-15T11:28:39.675Z,2023-04-15T11:28:44Z,4189560179,233,524,4189559945,56,Center,4189559947,286,,,,,,,,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533490685,524,7,2,69,47,eqaszp3lzhffqt4f8hmzov72j,0,16.6,45.9,2023-04-15T11:28:39.676Z,2023-04-15T11:30:30Z,4189560149,285,,4189560145,56,Back,4189560171,233,748,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
