id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/13/value,assist
2480329529,684,5,2,88,25,1azk57wev30h044w949j46kpu,0,44.2,-1.4,2022-11-01T18:45:03.632Z,2022-11-01T18:45:08Z,3888175065,347,,3888175133,233,789,3888175063,56,Back,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329535,789,5,2,88,25,9ouh98eyf6u69lbxc13mllm7f,1,55.8,101.4,2022-11-01T18:45:03.632Z,2022-11-01T18:55:49Z,3888175103,347,,3888175101,56,Left,3888175105,233,684,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329547,790,1,2,88,28,9ouh98eyf6u69lbxc13mllm7f,1,47.7,100,2022-11-01T18:45:07.435Z,2022-11-01T18:45:11Z,3888175165,107,,3888175173,212,19.9,3888175167,56,Back,3888175175,213,3.6,3888175171,141,88.1,3888175169,140,30.9,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329551,791,1,2,88,33,9ouh98eyf6u69lbxc13mllm7f,0,38.1,66.1,2022-11-01T18:45:11.564Z,2022-11-01T18:45:14Z,3888175193,157,,3888175195,56,Center,3888175197,140,80.5,3888175201,212,44.6,3888175205,1,,3888175199,141,70.9,3888175203,213,0.1,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329555,685,44,2,88,35,1azk57wev30h044w949j46kpu,1,18.8,29.6,2022-11-01T18:45:14.183Z,2022-11-01T18:45:15Z,3888175223,233,792,3888175219,56,Back,3888175221,285,,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329553,792,44,2,88,35,9ouh98eyf6u69lbxc13mllm7f,0,81.2,70.4,2022-11-01T18:45:14.184Z,2022-11-01T18:45:15Z,3888175215,56,Center,3888175217,286,,3888175227,233,685,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329559,686,1,2,88,36,1azk57wev30h044w949j46kpu,0,18.1,30.1,2022-11-01T18:45:15.167Z,2022-11-01T18:45:16Z,3888175241,141,27.7,3888175245,213,6.2,3888175239,140,42.0,3888175243,212,25.1,3888175237,56,Back,3888175235,3,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329567,793,1,2,88,37,9ouh98eyf6u69lbxc13mllm7f,1,60.3,65.5,2022-11-01T18:45:16.300Z,2022-11-01T18:45:18Z,3888175309,213,1.1,3888175299,3,,3888175307,212,16.5,3888175301,56,Left,3888175305,141,87.1,3888175303,140,67.5,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329571,794,1,2,88,40,9ouh98eyf6u69lbxc13mllm7f,1,67.3,87.1,2022-11-01T18:45:18.603Z,2022-11-01T18:45:20Z,3888175335,213,4.1,3888175331,141,75.1,3888175329,140,61.8,3888175327,56,Center,3888175333,212,10.0,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329589,795,1,2,88,41,9ouh98eyf6u69lbxc13mllm7f,1,61.8,75.1,2022-11-01T18:45:19.944Z,2022-11-01T18:45:23Z,3888175403,141,89.7,3888175405,212,12.5,3888175401,140,69.0,3888175399,56,Left,3888175407,213,0.9,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329593,796,1,2,88,44,9ouh98eyf6u69lbxc13mllm7f,0,70.8,95.9,2022-11-01T18:45:23.099Z,2022-11-01T18:45:26Z,3888175419,155,,3888175421,56,Center,3888175425,141,46.9,3888175427,212,41.6,3888175423,140,94.5,3888175417,2,,3888175437,233,687,3888175431,1,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,3888175429,213,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329595,687,11,2,88,47,1azk57wev30h044w949j46kpu,1,6.1,50.3,2022-11-01T18:45:26.352Z,2022-11-01T18:45:27Z,3888175441,233,796,3888175435,88,,3888175433,56,Back,,,,,,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329635,688,1,2,89,5,1azk57wev30h044w949j46kpu,0,14.8,52.5,2022-11-01T18:45:43.487Z,2022-11-01T18:45:45Z,3888175629,141,52.1,3888175635,1,,3888175631,212,57.9,3888175633,213,6.3,3888175623,199,,3888175625,56,Center,3888175627,140,69.9,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329649,797,61,2,89,8,9ouh98eyf6u69lbxc13mllm7f,1,32.2,44.5,2022-11-01T18:45:47.094Z,2022-11-01T18:45:47Z,3888175695,56,Back,,,,,,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329663,689,1,2,89,10,1azk57wev30h044w949j46kpu,1,82.1,72.7,2022-11-01T18:45:48.672Z,2022-11-01T18:46:11Z,3888176105,210,13,3888175777,212,11.8,3888176107,154,,3888175775,141,56.7,3888175771,56,Center,3888175773,140,86.4,3888175769,155,,3888175779,213,5.1,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2480329665,690,13,2,89,13,1azk57wev30h044w949j46kpu,1,86.7,56.7,2022-11-01T18:45:51.504Z,2022-11-01T18:46:12Z,3888176015,72,,3888175787,17,,3888176123,108,,3888176125,230,98.9,3888176121,103,79.2,3888176111,29,,3888176115,55,689,3888176113,154,,bows51pg0h4042274cvzwtmcq,Paula Arana,3888175789,56,Center,3888176109,81,,3888175785,22,,3888176119,102,42.2,3888176127,231,,,,,,,,,,,,50,,,
2480329675,691,5,2,89,13,1azk57wev30h044w949j46kpu,0,100.6,41.1,2022-11-01T18:45:52.133Z,2022-11-01T18:55:50Z,3888175855,233,798,3888175843,56,Center,3888175849,346,,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329659,798,5,2,89,13,9ouh98eyf6u69lbxc13mllm7f,1,-0.6,58.9,2022-11-01T18:45:52.133Z,2022-11-01T18:45:54Z,3888175755,346,,3888175751,56,Back,3888175851,233,691,,,,,,,,,,,,,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329735,799,1,2,89,31,9ouh98eyf6u69lbxc13mllm7f,0,5.1,42.4,2022-11-01T18:46:10.423Z,2022-11-01T18:46:13Z,3888176145,124,,3888176147,56,Center,3888176159,74,,3888176153,212,58.3,3888176155,213,6.3,3888176151,141,42.2,3888176149,140,60.6,3888176157,1,,eurxmqgiqw2hlsu8x0of9to7p,N. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329739,692,61,2,89,36,1azk57wev30h044w949j46kpu,1,47.7,58.1,2022-11-01T18:46:14.835Z,2022-11-01T18:46:14Z,3888176177,56,Back,,,,,,,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329747,693,49,2,89,38,1azk57wev30h044w949j46kpu,1,71.3,69.1,2022-11-01T18:46:16.480Z,2022-11-01T18:46:16Z,,,,,,,,,,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329751,694,1,2,89,38,1azk57wev30h044w949j46kpu,1,71.3,69.1,2022-11-01T18:46:16.640Z,2022-11-01T18:46:18Z,3888176223,56,Left,3888176235,212,18.5,3888176229,140,74.1,3888176237,213,1.4,3888176233,141,96.0,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329761,695,1,2,89,39,1azk57wev30h044w949j46kpu,0,75.4,96.3,2022-11-01T18:46:18.271Z,2022-11-01T18:46:21Z,3888176271,56,Left,3888176275,141,80.2,3888176277,212,29.5,3888176273,140,100.0,3888176279,213,5.9,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329763,696,5,2,89,43,1azk57wev30h044w949j46kpu,0,101.4,80.5,2022-11-01T18:46:21.602Z,2022-11-01T18:46:23Z,3888176283,346,,3888176281,56,Left,3888176297,233,800,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329767,800,5,2,89,43,9ouh98eyf6u69lbxc13mllm7f,1,-1.4,19.5,2022-11-01T18:46:21.602Z,2022-11-01T18:55:50Z,3888176289,56,Back,3888176293,233,696,3888176291,346,,,,,,,,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329817,801,1,2,89,57,9ouh98eyf6u69lbxc13mllm7f,0,5.4,59.4,2022-11-01T18:46:35.543Z,2022-11-01T18:46:39Z,3888176549,212,50.8,3888176551,213,0.3,3888176555,74,,3888176553,1,,3888176543,56,Left,3888176547,141,79.1,3888176541,124,,3888176545,140,52.1,eurxmqgiqw2hlsu8x0of9to7p,N. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329825,802,1,2,90,2,9ouh98eyf6u69lbxc13mllm7f,0,36.3,95.4,2022-11-01T18:46:40.603Z,2022-11-01T18:46:42Z,3888176577,3,,3888176589,213,6.0,3888176593,1,,3888176583,141,75.3,3888176581,140,75.7,3888176585,212,43.6,3888176579,56,Center,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329829,697,1,2,90,4,1azk57wev30h044w949j46kpu,0,27.5,7.7,2022-11-01T18:46:43.008Z,2022-11-01T18:46:43Z,3888176595,3,,3888176597,56,Back,3888176603,212,15.3,3888176601,141,13.4,3888176605,213,0.3,3888176599,140,41.6,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329833,698,49,2,90,6,1azk57wev30h044w949j46kpu,1,21.9,9.8,2022-11-01T18:46:44.768Z,2022-11-01T18:46:44Z,,,,,,,,,,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329839,699,1,2,90,6,1azk57wev30h044w949j46kpu,0,21.9,9.8,2022-11-01T18:46:44.960Z,2022-11-01T18:46:46Z,3888176647,140,55.8,3888176645,56,Right,3888176643,157,,3888176653,213,6.2,3888176649,141,6.2,3888176655,1,,3888176651,212,35.7,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329845,803,61,2,90,8,9ouh98eyf6u69lbxc13mllm7f,1,55.9,71.1,2022-11-01T18:46:46.853Z,2022-11-01T18:46:46Z,3888176685,56,Center,,,,,,,,,,,,,,,,,,,,,,8kq18ws6azqtq2dkrhqu0p045,Laura Ortega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329867,804,49,2,90,15,9ouh98eyf6u69lbxc13mllm7f,1,74.6,60.3,2022-11-01T18:46:54.220Z,2022-11-01T18:46:54Z,,,,,,,,,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329871,805,1,2,90,18,9ouh98eyf6u69lbxc13mllm7f,0,77.4,52.1,2022-11-01T18:46:57.098Z,2022-11-01T18:46:57Z,3888176777,56,Center,3888176783,212,12.7,3888176779,140,87.6,3888176781,141,62.1,3888176785,213,0.6,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329887,700,49,2,90,21,1azk57wev30h044w949j46kpu,1,14.7,33.9,2022-11-01T18:46:59.841Z,2022-11-01T18:46:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329891,701,1,2,90,21,1azk57wev30h044w949j46kpu,0,14.7,33.9,2022-11-01T18:47:00.385Z,2022-11-01T18:47:01Z,3888176869,157,,3888176881,1,,3888176879,213,5.8,3888176871,56,Back,3888176875,141,9.5,3888176877,212,34.9,3888176873,140,43.9,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329895,806,1,2,90,24,9ouh98eyf6u69lbxc13mllm7f,1,65.5,70.6,2022-11-01T18:47:03.290Z,2022-11-01T18:47:05Z,3888176907,213,5.0,3888176905,212,20.9,3888176901,140,70.3,3888176903,141,40.7,3888176899,56,Center,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329897,807,49,2,90,27,9ouh98eyf6u69lbxc13mllm7f,1,70.3,40.7,2022-11-01T18:47:05.483Z,2022-11-01T18:47:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329903,808,1,2,90,27,9ouh98eyf6u69lbxc13mllm7f,1,70.3,40.7,2022-11-01T18:47:05.594Z,2022-11-01T18:47:08Z,3888176933,212,29.3,3888176927,56,Right,3888176929,140,87.8,3888176935,213,5.4,3888176931,141,7.1,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329913,809,1,2,90,29,9ouh98eyf6u69lbxc13mllm7f,0,88.6,7,2022-11-01T18:47:08.315Z,2022-11-01T18:47:10Z,3888177003,56,Center,3888177011,213,1.5,3888177013,1,,3888177007,141,59.7,3888177005,140,89.8,3888177001,155,,3888177009,212,35.9,3888176999,2,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329931,702,41,2,90,37,1azk57wev30h044w949j46kpu,1,10.8,40,2022-11-01T18:47:16.143Z,2022-11-01T18:47:23Z,3888177103,213,0.1,3888177225,233,812,3888177099,141,42.8,3888177097,140,34.0,3888177101,212,24.4,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329925,810,61,2,90,38,9ouh98eyf6u69lbxc13mllm7f,1,65,66.6,2022-11-01T18:47:16.618Z,2022-11-01T18:47:16Z,3888177087,56,Center,,,,,,,,,,,,,,,,,,,,,,f20f6etew7qc0bgwp7j1bgyne,Silvia Doblado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329945,811,1,2,90,39,9ouh98eyf6u69lbxc13mllm7f,1,65.5,55.4,2022-11-01T18:47:18.198Z,2022-11-01T18:47:20Z,3888177155,140,79.7,3888177157,141,11.1,3888177153,56,Right,3888177161,213,5.2,3888177163,1,,3888177159,212,33.6,,,,,,,f20f6etew7qc0bgwp7j1bgyne,Silvia Doblado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329953,812,1,2,90,41,9ouh98eyf6u69lbxc13mllm7f,0,79.3,7.9,2022-11-01T18:47:20.362Z,2022-11-01T18:47:23Z,3888177217,212,27.0,3888177211,56,Center,3888177215,141,45.8,3888177207,2,,3888177213,140,87.1,3888177209,155,,3888177221,233,702,3888177219,213,1.3,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329961,703,12,2,90,46,1azk57wev30h044w949j46kpu,1,15.3,54,2022-11-01T18:47:24.495Z,2022-11-01T18:47:25Z,3888177263,212,10.9,3888177259,140,20.4,3888177285,15,,3888177265,213,1.1,3888177261,141,67.9,3888177257,56,Back,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329967,704,49,2,90,48,1azk57wev30h044w949j46kpu,1,20.2,67.9,2022-11-01T18:47:26.624Z,2022-11-01T18:47:26Z,,,,,,,,,,,,,,,,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330007,705,1,2,90,48,1azk57wev30h044w949j46kpu,1,20.2,67.9,2022-11-01T18:47:26.831Z,2022-11-01T18:47:39Z,3888177483,140,37.8,3888177487,212,19.1,3888177485,141,75.1,3888177481,56,Back,3888177489,213,0.3,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330009,706,50,2,90,58,1azk57wev30h044w949j46kpu,1,95.3,92.6,2022-11-01T18:47:37.017Z,2022-11-01T18:47:40Z,3888177495,286,,3888177493,56,Left,3888177513,233,813,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480329999,813,7,2,90,58,9ouh98eyf6u69lbxc13mllm7f,1,4.7,7.4,2022-11-01T18:47:37.018Z,2022-11-01T18:47:39Z,3888177449,167,,3888177451,56,Back,3888177453,285,,3888177501,233,706,,,,,,,,,,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330013,707,5,2,90,59,1azk57wev30h044w949j46kpu,1,97.6,100.6,2022-11-01T18:47:37.771Z,2022-11-01T18:55:50Z,3888177595,233,814,3888177511,347,,3888177509,56,Left,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330003,814,5,2,90,59,9ouh98eyf6u69lbxc13mllm7f,0,2.4,-0.6,2022-11-01T18:47:37.771Z,2022-11-01T18:47:42Z,3888177473,56,Back,3888177603,233,707,3888177475,347,,,,,,,,,,,,,,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330079,708,1,2,91,14,1azk57wev30h044w949j46kpu,1,98.6,100,2022-11-01T18:47:53.391Z,2022-11-01T18:47:56Z,3888177893,212,7.3,3888177891,141,90.6,3888177887,56,Left,3888177895,213,4.4,3888177885,107,,3888177889,140,96.5,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330075,815,70,2,91,16,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-11-01T18:47:54.979Z,2022-11-01T18:47:55Z,3888177871,277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330081,709,3,2,91,17,1azk57wev30h044w949j46kpu,0,95.7,90.8,2022-11-01T18:47:55.841Z,2022-11-01T18:48:36Z,3888178717,233,820,3888177899,56,Left,3888177901,286,,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330237,820,7,2,91,17,9ouh98eyf6u69lbxc13mllm7f,1,4.3,9.2,2022-11-01T18:47:55.842Z,2022-11-01T18:48:36Z,3888178701,285,,3888178699,56,Back,3888178703,233,709,,,,,,,,,,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330123,710,5,2,91,18,1azk57wev30h044w949j46kpu,1,97.5,101.7,2022-11-01T18:47:56.466Z,2022-11-01T18:55:50Z,3888186681,233,878,3888178113,347,,3888178111,56,Left,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480331703,878,5,2,91,18,9ouh98eyf6u69lbxc13mllm7f,0,2.5,-1.7,2022-11-01T18:47:56.466Z,2022-11-01T18:55:41Z,3888186655,56,Back,3888186657,347,,3888186691,233,710,,,,,,,,,,,,,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330129,711,1,2,91,26,1azk57wev30h044w949j46kpu,1,98.2,100,2022-11-01T18:48:04.544Z,2022-11-01T18:48:08Z,3888178153,212,13.0,3888178149,140,96.6,3888178155,213,4.6,3888178151,141,82.4,3888178147,56,Left,3888178145,107,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330131,712,61,2,91,26,1azk57wev30h044w949j46kpu,0,96.6,82.4,2022-11-01T18:48:05.079Z,2022-11-01T18:55:47Z,3888178159,56,Left,,,,,,,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330143,816,12,2,91,27,9ouh98eyf6u69lbxc13mllm7f,1,5.5,9.7,2022-11-01T18:48:05.985Z,2022-11-01T18:48:12Z,3888178223,141,12.6,3888178221,140,31.2,3888178225,212,27.1,3888178219,56,Back,3888178227,213,0.1,,,,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330145,713,1,2,91,32,1azk57wev30h044w949j46kpu,0,69.5,86.5,2022-11-01T18:48:10.881Z,2022-11-01T18:48:12Z,3888178233,140,87.8,3888178229,157,,3888178231,56,Right,3888178235,141,19.7,3888178237,212,49.3,3888178239,213,5.1,3888178241,1,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330157,817,1,2,91,34,9ouh98eyf6u69lbxc13mllm7f,0,9.2,84.2,2022-11-01T18:48:13.306Z,2022-11-01T18:48:13Z,3888178289,3,,3888178299,213,0.3,3888178293,140,19.4,3888178291,56,Back,3888178295,141,89.4,3888178297,212,11.3,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330201,818,43,2,91,36,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-11-01T18:48:14.923Z,2022-11-01T18:48:22Z,3888178483,56,Back,3888178511,144,7,3888178485,285,0,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330163,714,49,2,91,36,1azk57wev30h044w949j46kpu,1,78.8,11.4,2022-11-01T18:48:15.376Z,2022-11-01T18:48:15Z,,,,,,,,,,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330165,715,61,2,91,37,1azk57wev30h044w949j46kpu,0,78.7,11.4,2022-11-01T18:48:15.871Z,2022-11-01T18:48:16Z,3888178331,56,Right,,,,,,,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330203,819,4,2,91,39,9ouh98eyf6u69lbxc13mllm7f,1,19,91,2022-11-01T18:48:17.966Z,2022-11-01T18:48:21Z,3888178489,56,Back,3888178493,265,,3888178495,285,,3888178491,152,,3888178487,13,,3888178497,233,716,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330187,716,4,2,91,39,1azk57wev30h044w949j46kpu,0,81,9,2022-11-01T18:48:17.967Z,2022-11-01T18:48:21Z,3888178421,13,,3888178425,152,,3888178503,233,819,3888178427,265,,3888178429,286,,3888178423,56,Right,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330241,821,1,2,91,59,9ouh98eyf6u69lbxc13mllm7f,0,14.1,84.4,2022-11-01T18:48:38.171Z,2022-11-01T18:49:42Z,3888178737,140,71.1,3888178735,56,Left,3888178731,157,,3888178729,5,,3888178733,152,,3888178741,212,59.9,3888178745,1,,3888178739,141,88.6,eurxmqgiqw2hlsu8x0of9to7p,N. Cáceres,3888178743,213,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330247,717,1,2,92,2,1azk57wev30h044w949j46kpu,0,33.9,17.6,2022-11-01T18:48:40.591Z,2022-11-01T18:48:44Z,3888178785,140,41.6,3888178781,3,,3888178791,213,5.4,3888178787,141,4.4,3888178783,56,Back,3888178789,212,12.1,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480330261,822,1,2,92,3,9ouh98eyf6u69lbxc13mllm7f,1,67.9,88.1,2022-11-01T18:48:41.801Z,2022-11-01T18:49:06Z,3888178877,56,Left,3888178889,212,15.3,3888178885,141,96.3,3888178881,140,81.5,3888178893,213,0.4,3888179175,210,15,,,,,,,f20f6etew7qc0bgwp7j1bgyne,Silvia Doblado,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2480330265,823,15,2,92,11,9ouh98eyf6u69lbxc13mllm7f,1,83.5,80.6,2022-11-01T18:48:49.961Z,2022-11-01T18:49:06Z,3888178907,56,Left,3888179199,55,822,3888179207,215,,3888179197,29,,3888179209,146,91.7,3888178971,20,,3888178905,69,,3888179205,103,19.4,cfjrwsqj3ktavvjte6sddgmi,S. Nasello,3888179215,231,50.4,3888179195,76,,3888178975,82,,3888179213,230,98.6,3888178903,22,,3888179203,102,3888179211,147,3888178977,233,718,,,,,65.3,52.3,
2480330269,718,10,2,92,11,1azk57wev30h044w949j46kpu,1,8.5,39.8,2022-11-01T18:48:50.061Z,2022-11-01T18:48:54Z,3888178921,56,Back,3888178919,94,,3888178981,233,823,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
