id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,assist,qualifier/13/value
2489179617,22,1,1,6,11,djz9e25b9zuiu5rmv1zha3i6f,0,69.2,92.9,2022-12-04T17:06:44.164Z,2022-12-04T17:06:46Z,3934558849,140,77.3,3934558845,3,,3934558855,213,5.3,3934558847,56,Center,3934558853,212,14.7,3934558851,141,75.3,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179625,39,1,1,6,13,9ns699xp353c84r1g6epazycl,0,23.9,25,2022-12-04T17:06:46.529Z,2022-12-04T17:06:48Z,3934558895,141,14.5,3934558899,213,5.5,3934558889,3,,3934558893,140,31.0,3934558891,56,Back,3934558897,212,10.3,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179635,23,1,1,6,15,djz9e25b9zuiu5rmv1zha3i6f,0,63.2,84.1,2022-12-04T17:06:47.652Z,2022-12-04T17:06:52Z,3934558925,212,23.8,3934558921,140,78.0,3934558919,56,Center,3934558917,3,,3934558923,141,57.5,3934558927,213,5.4,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179655,40,1,1,6,18,9ns699xp353c84r1g6epazycl,1,23.8,44,2022-12-04T17:06:51.490Z,2022-12-04T17:06:55Z,3934558997,1,,3934558987,56,Back,3934558985,155,,3934558995,213,1.1,3934558991,141,92.3,3934558993,212,36.5,3934558989,140,39.0,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179657,41,1,1,6,22,9ns699xp353c84r1g6epazycl,1,39,92.3,2022-12-04T17:06:55.153Z,2022-12-04T17:06:57Z,3934559005,141,78.0,3934559007,212,9.8,3934559009,213,4.6,3934559003,140,38.3,3934559001,56,Back,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179661,42,50,1,6,24,9ns699xp353c84r1g6epazycl,1,38.2,76.4,2022-12-04T17:06:57.168Z,2022-12-04T17:06:58Z,3934559025,56,Back,3934559063,233,24,3934559027,286,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179667,24,7,1,6,24,djz9e25b9zuiu5rmv1zha3i6f,0,61.8,23.6,2022-12-04T17:06:57.169Z,2022-12-04T17:06:59Z,3934559059,233,42,3934559057,285,,3934559055,56,Center,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179701,43,1,1,6,29,9ns699xp353c84r1g6epazycl,1,43.7,67.5,2022-12-04T17:07:02.225Z,2022-12-04T17:07:07Z,3934559245,140,69.4,3934559251,213,0.1,3934559249,212,27.1,3934559247,141,70.5,3934559243,56,Center,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179707,44,1,1,6,34,9ns699xp353c84r1g6epazycl,1,71.9,61.4,2022-12-04T17:07:06.929Z,2022-12-04T17:07:08Z,3934559285,212,10.2,3934559279,56,Center,3934559281,140,72.3,3934559283,141,46.4,3934559287,213,4.8,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179715,45,1,1,6,35,9ns699xp353c84r1g6epazycl,1,72.3,46.4,2022-12-04T17:07:08.449Z,2022-12-04T17:07:11Z,3934559333,212,15.4,3934559331,141,27.7,3934559329,140,64.1,3934559327,56,Center,3934559335,213,4.1,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179733,46,1,1,6,38,9ns699xp353c84r1g6epazycl,1,64.6,25.6,2022-12-04T17:07:11.073Z,2022-12-04T17:07:14Z,3934559427,212,11.8,3934559429,213,4.7,3934559423,140,64.6,3934559421,56,Right,3934559425,141,8.3,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179743,47,1,1,6,41,9ns699xp353c84r1g6epazycl,1,70.7,6.1,2022-12-04T17:07:14.465Z,2022-12-04T17:07:18Z,3934559487,213,1.1,3934559477,155,,3934559481,140,85.0,3934559475,2,,3934559483,141,53.3,3934559489,1,,3934559485,212,35.4,3934559479,56,Center,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179745,48,61,1,6,45,9ns699xp353c84r1g6epazycl,1,85,53.3,2022-12-04T17:07:18.110Z,2022-12-04T17:07:18Z,3934559493,56,Center,,,,,,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179757,49,1,1,6,47,9ns699xp353c84r1g6epazycl,1,75.6,81.9,2022-12-04T17:07:20.464Z,2022-12-04T17:07:22Z,3934559551,141,84.0,3934559553,212,5.7,3934559549,140,80.9,3934559555,213,0.3,3934559547,56,Left,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179769,50,1,1,6,51,9ns699xp353c84r1g6epazycl,1,81.4,83.1,2022-12-04T17:07:23.953Z,2022-12-04T17:08:18Z,3934559615,56,Left,3934559619,141,83.4,3934559617,140,70.7,3934559621,212,11.2,3934559623,213,3.1,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179777,51,2,1,6,52,9ns699xp353c84r1g6epazycl,1,71.1,83.1,2022-12-04T17:07:25.457Z,2022-12-04T17:08:20Z,3934559647,56,Center,3934559649,140,88.8,3934559643,2,,3934559651,141,39.7,3934559657,1,,3934559979,7,25u358p365rnbnt0cptnyt3h1,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179825,25,55,1,6,52,djz9e25b9zuiu5rmv1zha3i6f,1,12.2,56.5,2022-12-04T17:07:25.458Z,2022-12-04T17:15:38Z,,,,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179835,52,43,1,7,9,9ns699xp353c84r1g6epazycl,1,0,0,2022-12-04T17:07:42.032Z,2022-12-04T17:07:56Z,3934559871,141,54.0,3934559865,7,497567,3934559869,140,97.1,3934559971,144,2,3934559867,56,Center,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179861,26,1,1,7,25,djz9e25b9zuiu5rmv1zha3i6f,0,8.8,46.7,2022-12-04T17:07:57.748Z,2022-12-04T17:08:00Z,3934560011,213,6.2,3934559997,5,,3934560005,140,57.1,3934560013,1,,3934560001,241,,3934560003,56,Center,3934560009,212,50.9,3934559999,157,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,3934560007,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179869,53,1,1,7,27,9ns699xp353c84r1g6epazycl,1,44.1,53.9,2022-12-04T17:07:59.905Z,2022-12-04T17:08:16Z,3934560057,56,Center,3934560059,140,57.0,3934560065,213,6.0,3934560055,3,,3934560063,212,14.0,3934560061,141,48.7,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179873,54,44,1,7,29,9ns699xp353c84r1g6epazycl,1,58.6,48.3,2022-12-04T17:08:01.690Z,2022-12-04T17:08:02Z,3934560083,286,,3934560097,233,27,3934560081,56,Center,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179867,27,44,1,7,29,djz9e25b9zuiu5rmv1zha3i6f,0,41.4,51.7,2022-12-04T17:08:01.691Z,2022-12-04T17:08:03Z,3934560053,285,,3934560051,56,Back,3934560155,233,54,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179883,55,1,1,7,29,9ns699xp353c84r1g6epazycl,1,57.8,48.1,2022-12-04T17:08:02.113Z,2022-12-04T17:08:03Z,3934560137,213,1.2,3934560129,56,Center,3934560133,141,60.6,3934560127,3,,3934560131,140,61.1,3934560135,212,9.2,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179887,56,61,1,7,30,9ns699xp353c84r1g6epazycl,0,61,60.6,2022-12-04T17:08:03.073Z,2022-12-04T17:08:03Z,3934560153,56,Center,,,,,,,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179897,28,1,1,7,33,djz9e25b9zuiu5rmv1zha3i6f,1,35.6,35.4,2022-12-04T17:08:05.830Z,2022-12-04T17:08:08Z,3934560211,212,12.1,3934560205,56,Back,3934560213,213,4.5,3934560207,140,33.3,3934560209,141,17.9,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179903,29,1,1,7,35,djz9e25b9zuiu5rmv1zha3i6f,0,33.3,17.7,2022-12-04T17:08:08.252Z,2022-12-04T17:08:10Z,3934560249,141,9.2,3934560247,140,62.2,3934560243,155,,3934560245,56,Right,3934560253,213,6.1,3934560251,212,30.9,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179907,57,61,1,7,36,9ns699xp353c84r1g6epazycl,0,42.2,96,2022-12-04T17:08:09.584Z,2022-12-04T17:08:09Z,3934560273,56,Back,,,,,,,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179927,30,5,1,7,37,djz9e25b9zuiu5rmv1zha3i6f,1,53.4,-0.8,2022-12-04T17:08:10.257Z,2022-12-04T17:15:35Z,3934560377,233,58,3934560373,56,Right,3934560375,347,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179917,58,5,1,7,37,9ns699xp353c84r1g6epazycl,0,46.6,100.8,2022-12-04T17:08:10.257Z,2022-12-04T17:08:14Z,3934560321,56,Back,3934560323,347,,3934560381,233,30,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179971,31,1,1,7,54,djz9e25b9zuiu5rmv1zha3i6f,1,53.9,0,2022-12-04T17:08:27.332Z,2022-12-04T17:08:28Z,3934560601,107,,3934560609,212,9.1,3934560607,141,6.4,3934560603,56,Right,3934560605,140,60.6,3934560611,213,0.7,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179979,32,1,1,7,55,djz9e25b9zuiu5rmv1zha3i6f,1,61.3,6.2,2022-12-04T17:08:28.348Z,2022-12-04T17:08:29Z,3934560655,141,4.7,3934560651,56,Right,3934560653,140,57.5,3934560657,212,4.1,3934560659,213,3.4,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179983,33,1,1,7,56,djz9e25b9zuiu5rmv1zha3i6f,0,57.6,4.4,2022-12-04T17:08:29.588Z,2022-12-04T17:18:47Z,3934560679,56,Center,3934560685,212,13.0,3934560683,141,21.9,3934560687,213,1.1,3934560681,140,62.7,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489179987,59,61,1,7,58,9ns699xp353c84r1g6epazycl,0,34.2,68.9,2022-12-04T17:08:31.353Z,2022-12-04T17:18:47Z,3934560701,56,Back,,,,,,,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180003,34,1,1,7,59,djz9e25b9zuiu5rmv1zha3i6f,1,59.4,21.7,2022-12-04T17:08:32.132Z,2022-12-04T17:18:40Z,3934560795,212,11.3,3934560993,210,14,3934560791,141,30.7,3934560781,56,Center,3934560797,213,0.6,3934560787,140,68.5,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180005,35,14,1,8,2,djz9e25b9zuiu5rmv1zha3i6f,1,68.4,31.3,2022-12-04T17:08:35.187Z,2022-12-04T17:08:56Z,3934560807,56,Center,3934560999,55,34,3934561009,230,97.6,3934561011,231,48.9,3934560803,22,,3934560805,18,,3934561003,102,53.0,3934561005,103,39.9,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,3934560863,72,,3934560995,74,3934560997,29,,3934561007,215,,,,,,,,,,,,,,,,,,,,,
2489180007,36,5,1,8,5,djz9e25b9zuiu5rmv1zha3i6f,0,101.2,53.6,2022-12-04T17:08:38.307Z,2022-12-04T17:08:39Z,3934560825,346,,3934560823,56,Center,3934560847,233,60,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180009,60,5,1,8,5,9ns699xp353c84r1g6epazycl,1,-1.2,46.4,2022-12-04T17:08:38.307Z,2022-12-04T17:15:35Z,3934560827,56,Back,3934560843,233,36,3934560829,346,,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180047,61,1,1,8,25,9ns699xp353c84r1g6epazycl,1,4.3,54.3,2022-12-04T17:08:58.169Z,2022-12-04T17:09:06Z,3934561035,124,,3934561051,1,,3934561055,74,,3934561045,212,44.5,3934561041,140,40.6,3934561037,155,,3934561149,189,,3934561043,141,88.2,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,3934561039,56,Back,3934561049,213,,,,,,,,,,,,,,,,,,,,,,0.5,,,,
2489180057,62,1,1,8,26,9ns699xp353c84r1g6epazycl,0,40.6,88.2,2022-12-04T17:08:59.033Z,2022-12-04T17:09:07Z,3934561103,213,6.3,3934561095,141,87.8,3934561099,212,21.4,3934561089,56,Left,3934561091,140,61.0,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180059,37,12,1,8,28,djz9e25b9zuiu5rmv1zha3i6f,1,31.4,19.4,2022-12-04T17:09:00.852Z,2022-12-04T17:09:02Z,3934561125,167,,3934561115,141,0.0,3934561113,140,33.2,3934561117,212,14.7,3934561119,213,4.8,3934561111,56,Back,,,,,,,4su6y0sg2fw9vvi8y5cjazk0k,Lidia Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180061,38,5,1,8,29,djz9e25b9zuiu5rmv1zha3i6f,0,36.4,-2,2022-12-04T17:09:01.637Z,2022-12-04T17:09:04Z,3934561123,347,,3934561155,233,63,3934561121,56,Back,,,,,,,,,,,,,,,,4su6y0sg2fw9vvi8y5cjazk0k,Lidia Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180067,63,5,1,8,29,9ns699xp353c84r1g6epazycl,1,63.6,102,2022-12-04T17:09:01.637Z,2022-12-04T17:15:35Z,3934561147,347,,3934561151,233,38,3934561145,56,Left,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180073,64,1,1,8,39,9ns699xp353c84r1g6epazycl,1,62,100,2022-12-04T17:09:12.146Z,2022-12-04T17:09:14Z,3934561199,212,8.7,3934561193,56,Left,3934561191,107,,3934561195,140,66.7,3934561197,141,90.9,3934561201,213,5.3,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180075,65,50,1,8,41,9ns699xp353c84r1g6epazycl,1,67.4,93.8,2022-12-04T17:09:14.081Z,2022-12-04T17:09:16Z,3934561243,233,39,3934561205,56,Left,3934561207,286,,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180077,39,7,1,8,41,djz9e25b9zuiu5rmv1zha3i6f,1,32.6,6.2,2022-12-04T17:09:14.082Z,2022-12-04T17:09:16Z,3934561209,167,,3934561211,56,Back,3934561219,233,65,3934561213,285,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180079,40,5,1,8,43,djz9e25b9zuiu5rmv1zha3i6f,0,34.8,-1.8,2022-12-04T17:09:15.772Z,2022-12-04T17:09:19Z,3934561215,56,Back,3934561217,347,,3934561267,233,66,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180087,66,5,1,8,43,9ns699xp353c84r1g6epazycl,1,65.2,101.8,2022-12-04T17:09:15.772Z,2022-12-04T17:15:35Z,3934561261,347,,3934561263,233,40,3934561259,56,Left,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180109,67,1,1,8,52,9ns699xp353c84r1g6epazycl,1,66.7,100,2022-12-04T17:09:25.361Z,2022-12-04T17:09:28Z,3934561357,213,5.7,3934561349,56,Left,3934561353,141,94.4,3934561351,140,73.4,3934561355,212,8.6,3934561347,107,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180111,68,1,1,8,55,9ns699xp353c84r1g6epazycl,1,72.7,95.6,2022-12-04T17:09:27.986Z,2022-12-04T17:09:28Z,3934561369,212,8.3,3934561367,141,96.8,3934561363,56,Left,3934561371,213,3.0,3934561365,140,64.8,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180115,69,1,1,8,56,9ns699xp353c84r1g6epazycl,1,64.8,96.8,2022-12-04T17:09:28.833Z,2022-12-04T17:09:31Z,3934561387,56,Center,3934561395,213,5.4,3934561391,141,75.2,3934561389,140,77.3,3934561393,212,19.7,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180119,70,1,1,8,58,9ns699xp353c84r1g6epazycl,1,77.3,74.9,2022-12-04T17:09:31.026Z,2022-12-04T17:09:32Z,3934561417,141,68.4,3934561419,212,8.0,3934561413,56,Center,3934561421,213,3.7,3934561415,140,70.9,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180139,71,1,1,8,59,9ns699xp353c84r1g6epazycl,1,70.9,68.4,2022-12-04T17:09:32.401Z,2022-12-04T17:09:36Z,3934561505,56,Center,3934561511,212,23.4,3934561513,213,4.7,3934561507,140,71.3,3934561509,141,34.0,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180143,72,1,1,9,3,9ns699xp353c84r1g6epazycl,1,76.7,36.2,2022-12-04T17:09:36.514Z,2022-12-04T17:09:38Z,3934561547,212,18.0,3934561549,213,5.8,3934561543,140,92.2,3934561541,56,Center,3934561545,141,24.8,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180147,73,1,1,9,5,9ns699xp353c84r1g6epazycl,0,93,25.4,2022-12-04T17:09:38.514Z,2022-12-04T17:09:40Z,3934561569,56,Center,3934561575,212,11.2,3934561573,141,41.8,3934561577,213,1.6,3934561571,140,92.9,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180149,41,12,1,9,7,djz9e25b9zuiu5rmv1zha3i6f,1,8.3,58.2,2022-12-04T17:09:39.899Z,2022-12-04T17:09:41Z,3934561581,140,0.0,3934561607,167,,3934561583,141,66.0,3934561585,212,11.1,3934561579,56,Back,3934561587,213,2.6,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180151,42,6,1,9,8,djz9e25b9zuiu5rmv1zha3i6f,0,3,62.1,2022-12-04T17:09:40.917Z,2022-12-04T17:09:42Z,3934561617,233,74,3934561589,56,Back,3934561591,73,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180155,74,6,1,9,8,9ns699xp353c84r1g6epazycl,1,97,37.9,2022-12-04T17:09:40.917Z,2022-12-04T17:15:40Z,3934561609,56,Center,3934561611,75,,3934561613,233,42,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180181,75,1,1,9,30,9ns699xp353c84r1g6epazycl,0,99.5,0.5,2022-12-04T17:10:02.754Z,2022-12-04T17:10:06Z,3934561791,56,Center,3934561799,213,1.9,3934561789,224,,3934561783,2,,3934561793,140,90.9,3934561795,141,45.4,3934561785,6,,3934561787,155,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,3934561797,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180219,45,44,1,9,32,djz9e25b9zuiu5rmv1zha3i6f,1,11.2,54.9,2022-12-04T17:10:05.537Z,2022-12-04T17:10:19Z,3934561963,56,Back,3934561967,233,76,3934561965,285,,,,,,,,,,,,,,,,,4su6y0sg2fw9vvi8y5cjazk0k,Lidia Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180183,76,44,1,9,32,9ns699xp353c84r1g6epazycl,0,88.8,45.1,2022-12-04T17:10:05.538Z,2022-12-04T17:10:19Z,3934561805,286,,3934561971,233,45,3934561803,56,Center,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180193,43,12,1,9,33,djz9e25b9zuiu5rmv1zha3i6f,1,11.6,56,2022-12-04T17:10:06.124Z,2022-12-04T17:10:12Z,3934561827,141,41.5,3934561829,212,10.8,3934561823,56,Back,3934561831,213,5.1,3934561833,15,,3934561825,140,15.7,,,,,,,4su6y0sg2fw9vvi8y5cjazk0k,Lidia Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180197,77,1,1,9,34,9ns699xp353c84r1g6epazycl,1,85.8,61.1,2022-12-04T17:10:07.474Z,2022-12-04T17:10:21Z,3934561843,56,Center,3934561849,212,9.0,3934561841,3,,3934561845,140,81.9,3934561847,141,49.3,3934561991,154,,3934561851,213,4.2,3934561989,210,13,zuec10u63781iv5rojm31yzu,María Méndez,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180199,78,13,1,9,37,9ns699xp353c84r1g6epazycl,1,81.9,49.3,2022-12-04T17:10:10.066Z,2022-12-04T17:10:21Z,3934561915,20,,3934562007,103,19.4,3934562001,55,77,3934561999,154,,3934562005,102,57.0,3934561997,29,,3934562017,231,50.2,3934561861,56,Center,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,3934562015,230,99.5,3934561995,83,3934562009,215,,3934561859,18,,3934562011,108,3934561993,25,3934562013,328,,,,,,,,,,,,,,
2489180195,44,5,1,9,37,djz9e25b9zuiu5rmv1zha3i6f,1,-1.4,44,2022-12-04T17:10:10.082Z,2022-12-04T17:10:11Z,3934561837,56,Back,3934561889,233,79,3934561839,346,,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180201,79,5,1,9,37,9ns699xp353c84r1g6epazycl,0,101.4,56,2022-12-04T17:10:10.082Z,2022-12-04T17:15:36Z,3934561871,346,,3934561869,56,Center,3934561893,233,44,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180263,46,1,1,9,56,djz9e25b9zuiu5rmv1zha3i6f,0,4.6,48.5,2022-12-04T17:10:28.836Z,2022-12-04T17:10:38Z,3934562259,213,5.7,3934562253,140,42.5,3934562251,56,Back,3934562261,1,,3934562263,74,,3934562255,141,6.1,3934562257,212,49.1,3934562249,124,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,3934562401,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180265,80,61,1,10,1,9ns699xp353c84r1g6epazycl,1,58,93.6,2022-12-04T17:10:34.320Z,2022-12-04T17:10:37Z,3934562265,56,Left,3934562323,189,,,,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489180285,47,5,1,10,2,djz9e25b9zuiu5rmv1zha3i6f,1,40.3,-1.5,2022-12-04T17:10:35.218Z,2022-12-04T17:15:36Z,3934562353,347,,3934562371,233,81,3934562351,56,Back,,,,,,,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
