id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2540816051,464,1,2,46,24,e7p3lxg97gac51s71hotzi0a5,0,34,38,2023-04-29T15:06:50.709Z,2023-04-29T15:06:52Z,4235433405,141,19.2,4235433397,56,Back,4235433401,140,33.2,4235433395,155,,4235433409,212,12.8,4235433413,213,4.6,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540816063,465,43,2,46,25,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-04-29T15:06:52.212Z,2023-04-29T15:07:10Z,4235436031,144,44,4235433477,285,0,4235433475,56,Back,,,,,,,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540816121,378,1,2,46,27,1azk57wev30h044w949j46kpu,0,67.9,83.9,2023-04-29T15:06:53.897Z,2023-04-29T15:06:55Z,4235433793,3,,4235433801,140,78.6,4235433797,56,Left,4235433805,212,16.3,4235433803,141,100.0,4235433807,213,0.8,,,,,,,ekctrwv020vt9iuv6jkpfivv9,Nekane Díez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540816131,379,5,2,46,28,1azk57wev30h044w949j46kpu,0,76.1,101.2,2023-04-29T15:06:54.725Z,2023-04-29T15:57:31Z,4235433849,347,,4235433847,56,Left,4235434215,233,466,,,,,,,,,,,,,,,,ekctrwv020vt9iuv6jkpfivv9,Nekane Díez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540816189,466,5,2,46,28,e7p3lxg97gac51s71hotzi0a5,1,23.9,-1.2,2023-04-29T15:06:54.725Z,2023-04-29T15:06:57Z,4235434139,56,Back,4235434187,233,379,4235434143,347,,,,,,,,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540816273,467,1,2,46,31,e7p3lxg97gac51s71hotzi0a5,1,27.1,0,2023-04-29T15:06:57.460Z,2023-04-29T15:07:00Z,4235434555,107,,4235434561,141,3.4,4235434559,140,40.9,4235434557,56,Back,4235434567,213,0.2,4235434563,212,14.8,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540816393,468,1,2,46,34,e7p3lxg97gac51s71hotzi0a5,1,39.2,3.2,2023-04-29T15:07:00.660Z,2023-04-29T15:07:04Z,4235435145,141,5.8,4235435143,140,26.7,4235435149,213,3.0,4235435147,212,13.2,4235435141,56,Back,,,,,,,,,,ccvlwuog9vngbz1ni809nc639,N. Okobi-Okeoghene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540816459,469,1,2,46,38,e7p3lxg97gac51s71hotzi0a5,0,28.6,4,2023-04-29T15:07:04.567Z,2023-04-29T15:07:06Z,4235435493,212,41.1,4235435497,1,,4235435485,155,,4235435489,140,64.8,4235435487,56,Center,4235435491,141,27.0,4235435495,213,0.4,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540816493,380,49,2,46,41,1azk57wev30h044w949j46kpu,1,27.1,71.1,2023-04-29T15:07:07.672Z,2023-04-29T15:07:07Z,,,,,,,,,,,,,,,,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540816635,381,1,2,46,43,1azk57wev30h044w949j46kpu,1,27.1,71.1,2023-04-29T15:07:09.720Z,2023-04-29T15:07:12Z,4235436355,212,23.5,4235436351,140,23.3,4235436357,213,4.5,4235436353,141,37.1,4235436349,56,Back,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540816669,382,1,2,46,45,1azk57wev30h044w949j46kpu,0,23.3,37.1,2023-04-29T15:07:12.088Z,2023-04-29T15:07:13Z,4235436527,141,64.6,4235436529,212,39.2,4235436523,140,56.1,4235436531,213,0.5,4235436517,155,,4235436519,56,Center,4235436533,1,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540816769,470,1,2,46,48,e7p3lxg97gac51s71hotzi0a5,1,50.2,54.5,2023-04-29T15:07:15.269Z,2023-04-29T15:07:16Z,4235437063,212,17.9,4235437057,56,Center,4235437059,140,62.5,4235437061,141,72.7,4235437055,3,,4235437065,213,0.8,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540816775,471,49,2,46,49,e7p3lxg97gac51s71hotzi0a5,1,62.5,72.7,2023-04-29T15:07:16.341Z,2023-04-29T15:07:16Z,,,,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817029,472,3,2,46,57,e7p3lxg97gac51s71hotzi0a5,0,81.8,90.8,2023-04-29T15:07:23.719Z,2023-04-29T15:07:26Z,4235438621,233,383,4235438333,56,Left,4235438335,286,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817061,383,7,2,46,57,1azk57wev30h044w949j46kpu,1,18.2,9.2,2023-04-29T15:07:23.720Z,2023-04-29T15:07:26Z,4235438473,285,,4235438567,233,472,4235438471,56,Back,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817075,384,49,2,46,59,1azk57wev30h044w949j46kpu,1,11.7,11.1,2023-04-29T15:07:25.784Z,2023-04-29T15:07:26Z,,,,,,,,,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817169,385,1,2,46,59,1azk57wev30h044w949j46kpu,0,11.7,11.1,2023-04-29T15:07:26.056Z,2023-04-29T15:07:29Z,4235438987,141,12.3,4235438983,140,47.1,4235438989,212,37.2,4235438991,213,0.0,4235438973,155,,4235438977,56,Back,4235438993,1,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817187,473,49,2,47,3,e7p3lxg97gac51s71hotzi0a5,1,53.3,87.4,2023-04-29T15:07:29.860Z,2023-04-29T15:07:29Z,,,,,,,,,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817285,474,1,2,47,3,e7p3lxg97gac51s71hotzi0a5,1,53.3,87.4,2023-04-29T15:07:30.197Z,2023-04-29T15:07:33Z,4235439591,140,55.8,4235439599,1,,4235439593,141,35.5,4235439597,213,4.8,4235439595,212,35.4,4235439589,56,Center,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817411,475,1,2,47,6,e7p3lxg97gac51s71hotzi0a5,1,57.9,33.3,2023-04-29T15:07:32.948Z,2023-04-29T15:07:37Z,4235440315,212,22.0,4235440317,213,5.5,4235440309,56,Right,4235440313,141,10.3,4235440311,140,72.6,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817425,476,1,2,47,10,e7p3lxg97gac51s71hotzi0a5,0,71.7,9.4,2023-04-29T15:07:37.237Z,2023-04-29T15:07:38Z,4235440403,56,Right,4235440409,212,6.3,4235440407,141,14.6,4235440411,213,0.6,4235440405,140,76.7,,,,,,,,,,ccvlwuog9vngbz1ni809nc639,N. Okobi-Okeoghene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817519,386,49,2,47,15,1azk57wev30h044w949j46kpu,1,25.9,82.6,2023-04-29T15:07:41.736Z,2023-04-29T15:07:41Z,,,,,,,,,,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817567,387,1,2,47,15,1azk57wev30h044w949j46kpu,1,25.9,82.6,2023-04-29T15:07:42.152Z,2023-04-29T15:07:43Z,4235441105,212,16.4,4235441107,213,5.6,4235441103,141,67.6,4235441099,56,Back,4235441101,140,38.1,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817607,388,1,2,47,16,1azk57wev30h044w949j46kpu,1,38.1,67.6,2023-04-29T15:07:43.127Z,2023-04-29T15:07:44Z,4235441315,213,3.2,4235441307,56,Back,4235441313,212,9.5,4235441309,140,29.1,4235441311,141,67.3,,,,,,,,,,ekctrwv020vt9iuv6jkpfivv9,Nekane Díez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817641,389,1,2,47,18,1azk57wev30h044w949j46kpu,1,29.1,67.3,2023-04-29T15:07:44.391Z,2023-04-29T15:07:45Z,4235441463,56,Back,4235441469,212,14.2,4235441467,141,87.5,4235441471,213,1.8,4235441465,140,25.6,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817687,390,1,2,47,19,1azk57wev30h044w949j46kpu,1,25.6,87.5,2023-04-29T15:07:45.495Z,2023-04-29T15:07:47Z,4235441687,141,66.7,4235441691,213,4.3,4235441689,212,15.4,4235441683,56,Back,4235441685,140,19.9,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817815,391,1,2,47,20,1azk57wev30h044w949j46kpu,1,19.9,66.7,2023-04-29T15:07:47.111Z,2023-04-29T15:07:50Z,4235442347,140,7.4,4235442349,141,44.6,4235442353,213,4.0,4235442345,56,Back,4235442351,212,20.0,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817847,392,1,2,47,24,1azk57wev30h044w949j46kpu,0,7.4,44.6,2023-04-29T15:07:50.759Z,2023-04-29T15:08:50Z,4235442493,155,,4235442499,56,Back,4235451749,286,,4235442505,141,44.8,4235442507,212,2.6,4235451745,233,477,4235442509,213,0.1,4235442503,140,9.9,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,4235451715,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818019,477,74,2,47,24,e7p3lxg97gac51s71hotzi0a5,1,84.8,47.5,2023-04-29T15:07:50.760Z,2023-04-29T15:18:28Z,4235443295,56,Center,4235451757,233,392,4235443297,285,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540817945,393,52,2,47,28,1azk57wev30h044w949j46kpu,1,9.9,44.8,2023-04-29T15:07:54.375Z,2023-04-29T15:07:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818421,394,1,2,47,37,1azk57wev30h044w949j46kpu,1,15.8,47,2023-04-29T15:08:03.447Z,2023-04-29T15:08:08Z,4235445529,199,,4235445535,141,56.3,4235445537,212,42.0,4235445541,1,,4235445539,213,0.2,4235445533,140,55.3,4235445531,56,Center,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818435,395,44,2,47,39,1azk57wev30h044w949j46kpu,1,55.8,55.3,2023-04-29T15:08:06.212Z,2023-04-29T15:08:09Z,4235445603,56,Center,4235445609,286,,4235445669,233,478,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818355,478,44,2,47,39,e7p3lxg97gac51s71hotzi0a5,0,44.2,44.7,2023-04-29T15:08:06.213Z,2023-04-29T15:08:09Z,4235445153,285,,4235445151,56,Back,4235445727,233,395,,,,,,,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818467,396,1,2,47,40,1azk57wev30h044w949j46kpu,0,55.3,56.3,2023-04-29T15:08:07.271Z,2023-04-29T16:01:32Z,4235445791,140,67.3,4235445787,168,,4235445789,56,Center,4235445795,212,12.8,4235445797,213,0.2,4235445793,141,59.6,4235445785,3,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818397,479,49,2,47,41,e7p3lxg97gac51s71hotzi0a5,1,34.5,37.4,2023-04-29T15:08:07.846Z,2023-04-29T15:08:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818515,480,1,2,47,41,e7p3lxg97gac51s71hotzi0a5,1,34.5,37.4,2023-04-29T15:08:07.940Z,2023-04-29T15:08:12Z,4235446093,212,20.3,4235446095,213,2.2,4235446083,56,Back,4235446091,141,61.8,4235446087,140,23.3,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818535,397,45,2,47,46,1azk57wev30h044w949j46kpu,0,74,48,2023-04-29T15:08:12.580Z,2023-04-29T15:08:14Z,4235446185,286,,4235446183,56,Center,4235446431,233,481,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818559,481,3,2,47,46,e7p3lxg97gac51s71hotzi0a5,1,26,52,2023-04-29T15:08:12.580Z,2023-04-29T15:08:14Z,4235446343,233,397,4235446307,56,Back,4235446313,285,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818603,398,45,2,47,47,1azk57wev30h044w949j46kpu,0,67.2,49.8,2023-04-29T15:08:13.844Z,2023-04-29T15:08:16Z,4235446809,286,,4235446535,56,Center,4235446811,233,482,,,,,,,,,,,,,,,,ekctrwv020vt9iuv6jkpfivv9,Nekane Díez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818627,482,3,2,47,47,e7p3lxg97gac51s71hotzi0a5,1,32.8,50.2,2023-04-29T15:08:13.844Z,2023-04-29T15:08:16Z,4235446691,56,Back,4235446729,233,398,4235446693,285,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818771,483,1,2,47,49,e7p3lxg97gac51s71hotzi0a5,1,45.5,45.5,2023-04-29T15:08:15.748Z,2023-04-29T15:08:20Z,4235447411,212,14.5,4235447401,56,Center,4235447413,213,5.6,4235447409,141,32.1,4235447405,140,56.2,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818807,484,1,2,47,53,e7p3lxg97gac51s71hotzi0a5,0,55.3,45.7,2023-04-29T15:08:19.988Z,2023-04-29T15:08:21Z,4235447581,140,63.3,4235447587,212,21.6,4235447591,213,1.2,4235447583,141,75.0,4235447579,56,Center,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818821,399,49,2,47,55,1azk57wev30h044w949j46kpu,1,27.8,25.9,2023-04-29T15:08:21.801Z,2023-04-29T15:08:21Z,,,,,,,,,,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818873,400,61,2,47,56,1azk57wev30h044w949j46kpu,0,27.8,25.9,2023-04-29T15:08:23.111Z,2023-04-29T15:08:23Z,4235447923,56,Back,,,,,,,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540818911,485,49,2,47,58,e7p3lxg97gac51s71hotzi0a5,1,62.5,84.4,2023-04-29T15:08:24.564Z,2023-04-29T15:08:24Z,,,,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540819031,401,45,2,48,1,1azk57wev30h044w949j46kpu,0,20.6,33.4,2023-04-29T15:08:27.540Z,2023-04-29T15:08:30Z,4235448711,285,,4235449019,233,486,4235448709,56,Back,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540819069,486,3,2,48,1,e7p3lxg97gac51s71hotzi0a5,1,79.4,66.6,2023-04-29T15:08:27.540Z,2023-04-29T15:08:30Z,4235448895,56,Center,4235448943,233,401,4235448897,286,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540819135,487,1,2,48,3,e7p3lxg97gac51s71hotzi0a5,1,82.4,54.5,2023-04-29T15:08:29.957Z,2023-04-29T15:09:03Z,4235449229,141,38.8,4235449227,140,84.9,4235453531,154,,4235449231,212,11.0,4235453529,210,13,4235449225,56,Center,4235449233,213,5.0,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540819149,488,13,2,48,5,e7p3lxg97gac51s71hotzi0a5,1,84.9,38.8,2023-04-29T15:08:31.749Z,2023-04-29T15:09:04Z,4235453563,77,,4235453581,231,48.4,4235453577,328,,4235453579,230,98.1,4235453565,29,,4235449289,56,Center,4235449287,17,,4235449285,22,,ccvlwuog9vngbz1ni809nc639,N. Okobi-Okeoghene,,4235453569,55,4235453567,154,,4235453575,103,80.6,4235452387,72,,487,4235453573,102,,,,,,,,,,,60.7,,,,,,
2540819161,402,5,2,48,6,1azk57wev30h044w949j46kpu,1,-0.9,34.3,2023-04-29T15:08:32.695Z,2023-04-29T15:08:34Z,4235449557,233,489,4235449323,346,,4235449321,56,Back,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540819193,489,5,2,48,6,e7p3lxg97gac51s71hotzi0a5,0,100.9,65.7,2023-04-29T15:08:32.695Z,2023-04-29T15:57:31Z,4235449569,233,402,4235449483,346,,4235449481,56,Center,,,,,,,,,,,,,,,,ccvlwuog9vngbz1ni809nc639,N. Okobi-Okeoghene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820055,403,1,2,48,38,1azk57wev30h044w949j46kpu,0,5,37,2023-04-29T15:09:04.353Z,2023-04-29T16:01:44Z,4235454121,155,,4235454135,141,52.1,4235455013,189,,4235454115,124,,4235454133,140,46.8,4235454141,1,,4235454139,213,0.2,4235454137,212,45.1,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,4235454131,56,4235454143,74,,,,,,,,Back,,,,,,,,,,,,,,,,,,,
2540819995,490,1,2,48,39,e7p3lxg97gac51s71hotzi0a5,0,57.5,36.6,2023-04-29T15:09:05.540Z,2023-04-29T15:09:06Z,4235453805,141,50.9,4235453799,3,,4235453801,56,Center,4235453803,140,76.8,4235453809,213,0.4,4235453807,212,22.5,,,,,,,ccvlwuog9vngbz1ni809nc639,N. Okobi-Okeoghene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820121,404,61,2,48,42,1azk57wev30h044w949j46kpu,0,52.3,93.9,2023-04-29T15:09:08.455Z,2023-04-29T16:02:34Z,4235454551,56,Left,,,,,,,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820147,491,1,2,48,43,e7p3lxg97gac51s71hotzi0a5,1,42.9,10.1,2023-04-29T15:09:10.116Z,2023-04-29T15:09:11Z,4235454705,3,,4235454715,141,28.9,4235454713,140,57.2,4235454719,213,0.7,4235454707,56,Center,4235454717,212,19.7,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820159,492,49,2,48,45,e7p3lxg97gac51s71hotzi0a5,1,57.2,28.9,2023-04-29T15:09:11.701Z,2023-04-29T15:09:12Z,,,,,,,,,,,,,,,,,,,,,,,,,ccvlwuog9vngbz1ni809nc639,N. Okobi-Okeoghene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820241,493,1,2,48,45,e7p3lxg97gac51s71hotzi0a5,0,57.4,28.7,2023-04-29T15:09:12.150Z,2023-04-29T15:09:21Z,4235455201,56,Right,4235455209,213,5.2,4235455203,140,66.7,4235455207,212,22.3,4235455199,155,,4235455205,141,0.0,,,,,,,ccvlwuog9vngbz1ni809nc639,N. Okobi-Okeoghene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820605,405,5,2,48,48,1azk57wev30h044w949j46kpu,1,28.1,101.4,2023-04-29T15:09:14.852Z,2023-04-29T15:57:32Z,4235457149,233,494,4235457089,347,,4235457087,56,Back,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820263,494,5,2,48,48,e7p3lxg97gac51s71hotzi0a5,0,71.9,-1.4,2023-04-29T15:09:14.852Z,2023-04-29T15:09:26Z,4235455321,56,Right,4235457233,233,405,4235455323,347,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820677,406,1,2,48,59,1azk57wev30h044w949j46kpu,0,29.2,100,2023-04-29T15:09:25.352Z,2023-04-29T15:09:27Z,4235457465,56,Left,4235457471,212,36.5,4235457473,213,6.2,4235457475,1,,4235457467,140,63.8,4235457463,107,,4235457469,141,96.0,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820735,495,1,2,49,1,e7p3lxg97gac51s71hotzi0a5,1,30.8,6.8,2023-04-29T15:09:27.636Z,2023-04-29T15:09:29Z,4235457805,212,13.9,4235457797,140,44.0,4235457793,56,Back,4235457789,3,,4235457809,213,6.3,4235457801,141,6.4,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820757,496,49,2,49,2,e7p3lxg97gac51s71hotzi0a5,1,44,6.8,2023-04-29T15:09:28.837Z,2023-04-29T15:09:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ccvlwuog9vngbz1ni809nc639,N. Okobi-Okeoghene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820789,497,1,2,49,2,e7p3lxg97gac51s71hotzi0a5,1,44,6.8,2023-04-29T15:09:28.997Z,2023-04-29T15:09:30Z,4235458055,141,32.2,4235458053,140,44.7,4235458059,213,1.5,4235458057,212,17.3,4235458049,3,,4235458051,56,Back,,,,,,,ccvlwuog9vngbz1ni809nc639,N. Okobi-Okeoghene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820799,498,61,2,49,3,e7p3lxg97gac51s71hotzi0a5,0,44.7,32.2,2023-04-29T15:09:30.244Z,2023-04-29T15:09:30Z,4235458093,56,Back,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820875,407,1,2,49,4,1azk57wev30h044w949j46kpu,1,46.4,77.8,2023-04-29T15:09:31.240Z,2023-04-29T15:09:33Z,4235458593,213,5.2,4235458579,56,Center,4235458573,155,,4235458587,141,56.0,4235458583,140,54.1,4235458589,212,16.9,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820895,408,49,2,49,7,1azk57wev30h044w949j46kpu,1,54.1,56,2023-04-29T15:09:33.431Z,2023-04-29T15:09:33Z,,,,,,,,,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820915,409,1,2,49,7,1azk57wev30h044w949j46kpu,0,54.1,56,2023-04-29T15:09:33.704Z,2023-04-29T15:09:34Z,4235458779,56,Center,4235458777,155,,4235458781,140,74.7,4235458787,212,21.6,4235458789,213,0.0,4235458783,141,56.6,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540821577,411,2,2,49,8,1azk57wev30h044w949j46kpu,1,72.8,48.1,2023-04-29T15:09:34.520Z,2023-04-29T15:10:13Z,4235462297,141,52.8,4235465655,7,ekctrwv020vt9iuv6jkpfivv9,4235462293,56,Center,4235462295,140,75.8,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540821153,501,55,2,49,8,e7p3lxg97gac51s71hotzi0a5,1,19.4,40.9,2023-04-29T15:09:34.521Z,2023-04-29T15:18:19Z,,,,,,,,,,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540820937,499,61,2,49,9,e7p3lxg97gac51s71hotzi0a5,0,25.6,42.5,2023-04-29T15:09:35.428Z,2023-04-29T15:09:35Z,4235458901,56,Back,,,,,,,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
