id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist
2488740097,603,1,2,69,26,bxlqcsb8ylen7lng9qy50eoq5,0,30.8,73.9,2022-12-03T12:27:45.676Z,2022-12-03T12:27:47Z,3932222223,56,Center,3932222233,1,,3932222231,213,6.2,3932222221,155,,3932222225,140,65.5,3932222227,141,67.5,3932222229,212,36.7,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740115,543,1,2,69,30,9ouh98eyf6u69lbxc13mllm7f,1,27.3,38.2,2022-12-03T12:27:49.677Z,2022-12-03T12:27:52Z,3932222303,157,,3932222305,56,Back,3932222315,1,,3932222311,212,25.1,3932222307,140,43.0,3932222309,141,10.4,3932222313,213,5.4,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740143,545,49,2,69,32,9ouh98eyf6u69lbxc13mllm7f,1,43,10.4,2022-12-03T12:27:50.926Z,2022-12-03T12:27:57Z,,,,,,,,,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740117,544,50,2,69,33,9ouh98eyf6u69lbxc13mllm7f,1,39.2,7.6,2022-12-03T12:27:51.870Z,2022-12-03T12:27:53Z,3932222321,286,,3932222413,233,604,3932222319,56,Back,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740123,604,7,2,69,33,bxlqcsb8ylen7lng9qy50eoq5,1,60.8,92.4,2022-12-03T12:27:51.871Z,2022-12-03T12:27:53Z,3932222347,285,,3932222345,56,Left,3932222397,233,544,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740127,605,49,2,69,34,bxlqcsb8ylen7lng9qy50eoq5,1,64.9,95.4,2022-12-03T12:27:52.780Z,2022-12-03T12:27:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740163,606,1,2,69,35,bxlqcsb8ylen7lng9qy50eoq5,1,62.6,95.6,2022-12-03T12:27:54.299Z,2022-12-03T12:27:58Z,3932222573,140,41.1,3932222575,141,80.6,3932222569,56,Back,3932222579,213,3.6,3932222577,212,24.8,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740189,607,2,2,69,39,bxlqcsb8ylen7lng9qy50eoq5,1,35.3,80,2022-12-03T12:27:58.093Z,2022-12-03T12:28:22Z,3932223133,7,d71c1o7e1t448gemysrgisj8q,3932222717,1,,3932222711,141,75.6,3932222707,56,Center,3932222709,140,73.8,,,,,,,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740255,547,55,2,69,39,9ouh98eyf6u69lbxc13mllm7f,1,31.4,38.6,2022-12-03T12:27:58.094Z,2022-12-03T12:35:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740211,546,43,2,69,49,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-12-03T12:28:07.901Z,2022-12-03T12:28:16Z,3932222963,144,49,,,,,,,,,,,,,,,,,,,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740307,548,1,2,70,11,9ouh98eyf6u69lbxc13mllm7f,0,15.3,36.1,2022-12-03T12:28:30.428Z,2022-12-03T12:28:32Z,3932223297,56,Center,3932223299,140,63.4,3932223307,213,6.2,3932223311,1,,3932223301,141,33.0,3932223291,5,,3932223295,241,,3932223303,212,50.5,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,3932223293,157,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740317,608,1,2,70,13,bxlqcsb8ylen7lng9qy50eoq5,0,37.3,77.8,2022-12-03T12:28:31.901Z,2022-12-03T12:28:32Z,3932223355,56,Center,3932223353,155,,3932223357,140,58.6,3932223359,141,71.2,3932223363,213,6.1,3932223361,212,22.8,,,,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740331,549,1,2,70,14,9ouh98eyf6u69lbxc13mllm7f,0,38.9,34.8,2022-12-03T12:28:32.981Z,2022-12-03T12:29:41Z,3932223425,213,6.2,3932223421,141,29.7,3932223415,155,,3932223423,212,29.8,3932223419,140,67.1,3932223417,56,Center,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740329,609,1,2,70,15,bxlqcsb8ylen7lng9qy50eoq5,1,37.5,77.3,2022-12-03T12:28:33.852Z,2022-12-03T12:28:34Z,3932223403,56,Back,3932223401,3,,3932223405,140,46.7,3932223411,213,0.0,3932223407,141,77.6,3932223409,212,9.7,,,,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740335,610,49,2,70,15,bxlqcsb8ylen7lng9qy50eoq5,1,46.7,77.6,2022-12-03T12:28:34.668Z,2022-12-03T12:28:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740379,611,1,2,70,17,bxlqcsb8ylen7lng9qy50eoq5,1,46.4,83.6,2022-12-03T12:28:36.491Z,2022-12-03T12:28:40Z,3932223653,212,8.0,3932223655,213,2.3,3932223651,141,92.1,3932223647,56,Back,3932223649,140,41.1,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740381,612,50,2,70,21,bxlqcsb8ylen7lng9qy50eoq5,1,40.2,92.8,2022-12-03T12:28:40.189Z,2022-12-03T12:28:46Z,3932223665,286,,3932223843,233,550,3932223663,56,Back,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740417,550,7,2,70,21,9ouh98eyf6u69lbxc13mllm7f,0,59.8,7.2,2022-12-03T12:28:40.190Z,2022-12-03T12:28:45Z,3932223815,285,,3932223835,233,612,3932223813,56,Right,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740387,613,61,2,70,22,bxlqcsb8ylen7lng9qy50eoq5,1,41.2,93.5,2022-12-03T12:28:41.665Z,2022-12-03T12:28:41Z,3932223681,56,Back,,,,,,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740425,551,61,2,70,28,9ouh98eyf6u69lbxc13mllm7f,1,59.8,5.5,2022-12-03T12:28:46.924Z,2022-12-03T12:28:47Z,3932223867,56,Right,,,,,,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740489,553,61,2,70,29,9ouh98eyf6u69lbxc13mllm7f,1,59.8,5.5,2022-12-03T12:28:48.620Z,2022-12-03T12:29:03Z,3932224229,56,Right,,,,,,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740457,552,4,2,70,31,9ouh98eyf6u69lbxc13mllm7f,1,59.2,6,2022-12-03T12:28:49.820Z,2022-12-03T12:29:37Z,3932225229,233,614,3932224043,56,Right,3932224047,286,,3932224041,242,,3932224045,241,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740459,614,4,2,70,31,bxlqcsb8ylen7lng9qy50eoq5,0,40.8,94,2022-12-03T12:28:49.821Z,2022-12-03T12:29:37Z,3932224057,241,,3932225213,285,,3932225235,233,552,3932224055,56,Back,3932224053,242,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740659,556,18,2,70,58,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-12-03T12:29:16.856Z,2022-12-03T12:29:39Z,3932225163,44,Forward,3932225165,59,8,3932225161,42,,3932225185,55,557,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740661,557,19,2,70,58,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-12-03T12:29:16.857Z,2022-12-03T12:29:39Z,3932225171,145,11,3932225175,292,6,3932225173,59,20,3932225181,55,556,3932225179,44,Midfielder,3932225177,293,1,3932225167,42,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740637,554,18,2,71,14,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-12-03T12:29:33.437Z,2022-12-03T12:29:42Z,3932225059,55,555,3932225035,42,,3932225037,44,Midfielder,3932225039,59,12,,,,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740639,555,19,2,71,14,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-12-03T12:29:33.438Z,2022-12-03T12:29:42Z,3932225047,59,28,3932225049,292,7,3932225045,145,8,3932225041,42,,3932225055,55,554,3932225051,293,4,3932225053,44,Midfielder,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740731,558,1,2,71,33,9ouh98eyf6u69lbxc13mllm7f,0,62.2,5.6,2022-12-03T12:29:52.651Z,2022-12-03T12:29:55Z,3932225657,213,0.6,3932225659,1,,3932225649,56,Center,3932225647,241,,3932225655,212,47.7,3932225651,140,99.7,3932225645,155,,3932225643,5,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,3932225653,141,,,,,45.1,,,,,,,,,,,,,,,,,,,,,
2488740737,615,52,2,71,35,bxlqcsb8ylen7lng9qy50eoq5,1,3.8,60.6,2022-12-03T12:29:54.267Z,2022-12-03T12:29:54Z,,,,,,,,,,,,,,,,,,,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740805,616,1,2,71,42,bxlqcsb8ylen7lng9qy50eoq5,1,12.9,58.5,2022-12-03T12:30:00.779Z,2022-12-03T12:30:06Z,3932226077,141,9.5,3932226079,212,62.7,3932226083,1,,3932226075,140,63.5,3932226071,199,,3932226073,56,Right,3932226081,213,5.7,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740807,617,50,2,71,47,bxlqcsb8ylen7lng9qy50eoq5,1,59.3,11.2,2022-12-03T12:30:06.442Z,2022-12-03T12:30:09Z,3932226199,233,559,3932226087,56,Right,3932226089,286,,,,,,,,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740817,559,7,2,71,47,9ouh98eyf6u69lbxc13mllm7f,1,40.7,88.8,2022-12-03T12:30:06.443Z,2022-12-03T12:30:09Z,3932226185,233,617,3932226125,56,Back,3932226127,285,,,,,,,,,,,,,,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740899,620,49,2,71,49,bxlqcsb8ylen7lng9qy50eoq5,1,44.6,10.1,2022-12-03T12:30:07.908Z,2022-12-03T12:30:24Z,,,,,,,,,,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740825,560,49,2,71,50,9ouh98eyf6u69lbxc13mllm7f,1,41.7,89.4,2022-12-03T12:30:08.780Z,2022-12-03T12:30:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cfjrwsqj3ktavvjte6sddgmi,S. Nasello,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740839,561,1,2,71,50,9ouh98eyf6u69lbxc13mllm7f,0,41.7,89.4,2022-12-03T12:30:09.293Z,2022-12-03T12:30:11Z,3932226225,213,6.0,3932226221,141,81.8,3932226215,155,,3932226223,212,18.5,3932226217,56,Left,3932226219,140,58.6,,,,,,,cfjrwsqj3ktavvjte6sddgmi,S. Nasello,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740851,618,1,2,71,50,bxlqcsb8ylen7lng9qy50eoq5,1,52.8,24.9,2022-12-03T12:30:09.371Z,2022-12-03T12:30:11Z,3932226309,140,70.5,3932226307,56,Center,3932226313,212,19.1,3932226315,213,0.2,3932226311,141,31.5,3932226305,155,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740853,619,61,2,71,52,bxlqcsb8ylen7lng9qy50eoq5,0,74.5,31.9,2022-12-03T12:30:11.659Z,2022-12-03T12:30:12Z,3932226319,56,Center,,,,,,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740863,562,52,2,71,55,9ouh98eyf6u69lbxc13mllm7f,1,9.7,63,2022-12-03T12:30:13.866Z,2022-12-03T12:30:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740965,563,1,2,72,8,9ouh98eyf6u69lbxc13mllm7f,0,14.8,65.2,2022-12-03T12:30:27.180Z,2022-12-03T12:30:31Z,3932226839,212,40.5,3932226837,141,57.5,3932226843,1,,3932226835,140,53.0,3932226831,199,,3932226841,213,6.2,3932226833,56,Center,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740983,621,1,2,72,12,bxlqcsb8ylen7lng9qy50eoq5,1,46.1,42.5,2022-12-03T12:30:30.747Z,2022-12-03T12:30:32Z,3932226937,141,37.0,3932226939,212,22.7,3932226935,140,67.4,3932226931,3,,3932226941,213,6.1,3932226933,56,Center,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488740985,622,1,2,72,13,bxlqcsb8ylen7lng9qy50eoq5,1,66.3,38.5,2022-12-03T12:30:32.075Z,2022-12-03T12:30:33Z,3932226955,141,50.3,3932226951,56,Center,3932226953,140,66.5,3932226959,213,1.5,3932226957,212,8.0,3932226947,3,,3932226949,168,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741005,623,1,2,72,14,bxlqcsb8ylen7lng9qy50eoq5,0,66.5,50.3,2022-12-03T12:30:33.163Z,2022-12-03T12:30:34Z,3932227039,213,1.3,3932227037,212,11.5,3932227035,141,66.7,3932227031,56,Center,3932227033,140,69.1,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741023,564,1,2,72,18,9ouh98eyf6u69lbxc13mllm7f,0,32.8,32.1,2022-12-03T12:30:36.779Z,2022-12-03T12:30:48Z,3932227143,141,25.3,3932227137,155,,3932227139,56,Center,3932227145,212,31.7,3932227141,140,62.7,3932227147,213,6.1,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741039,624,1,2,72,19,bxlqcsb8ylen7lng9qy50eoq5,1,36.4,64.3,2022-12-03T12:30:37.883Z,2022-12-03T12:30:40Z,3932227237,141,78.4,3932227231,3,,3932227235,140,46.0,3932227233,56,Back,3932227241,212,13.9,3932227245,213,0.8,,,,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741047,625,49,2,72,21,bxlqcsb8ylen7lng9qy50eoq5,1,46,80.5,2022-12-03T12:30:39.915Z,2022-12-03T12:30:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741079,626,1,2,72,21,bxlqcsb8ylen7lng9qy50eoq5,1,46,80.5,2022-12-03T12:30:40.236Z,2022-12-03T12:30:44Z,3932227421,212,17.7,3932227427,213,3.5,3932227413,56,Back,3932227415,140,30.5,3932227417,141,70.2,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741121,627,1,2,72,25,bxlqcsb8ylen7lng9qy50eoq5,1,30.5,70.2,2022-12-03T12:30:43.931Z,2022-12-03T12:30:49Z,3932227635,140,36.9,3932227633,56,Back,3932227641,213,5.3,3932227637,141,56.1,3932227639,212,11.7,,,,,,,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741125,628,1,2,72,30,bxlqcsb8ylen7lng9qy50eoq5,0,34.1,65.8,2022-12-03T12:30:49.355Z,2022-12-03T12:30:50Z,3932227667,141,65.2,3932227669,212,5.5,3932227665,140,39.3,3932227671,213,6.2,3932227663,56,Back,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741143,565,61,2,72,34,9ouh98eyf6u69lbxc13mllm7f,1,62,35.1,2022-12-03T12:30:53.067Z,2022-12-03T12:30:53Z,3932227755,56,Center,,,,,,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741173,629,1,2,72,35,bxlqcsb8ylen7lng9qy50eoq5,1,44.6,66.9,2022-12-03T12:30:54.123Z,2022-12-03T12:30:56Z,3932227893,56,Back,3932227895,140,39.1,3932227901,213,4.5,3932227903,1,,3932227899,212,32.5,3932227897,141,19.8,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741205,630,1,2,72,37,bxlqcsb8ylen7lng9qy50eoq5,1,39.1,19.8,2022-12-03T12:30:56.156Z,2022-12-03T12:31:00Z,3932228073,56,Back,3932228081,213,1.2,3932228075,140,47.1,3932228077,141,48.2,3932228079,212,21.1,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741233,631,1,2,72,42,bxlqcsb8ylen7lng9qy50eoq5,0,47.4,48.5,2022-12-03T12:31:00.732Z,2022-12-03T12:31:04Z,3932228231,213,5.7,3932228221,157,,3932228225,140,78.8,3932228229,212,40.2,3932228227,141,14.6,3932228223,56,Right,3932228233,1,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741249,566,61,2,72,46,9ouh98eyf6u69lbxc13mllm7f,0,19.7,86.9,2022-12-03T12:31:05.451Z,2022-12-03T12:31:05Z,3932228303,56,Back,,,,,,,,,,,,,,,,,,,,,,cndbae3p3ag0t2qpt22wafo8a,J. Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741265,567,12,2,72,48,9ouh98eyf6u69lbxc13mllm7f,1,15.3,59.1,2022-12-03T12:31:07.018Z,2022-12-03T12:31:08Z,3932228423,56,Back,3932228427,141,73.0,3932228429,212,12.5,3932228425,140,7.5,3932228431,213,2.3,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741259,632,1,2,72,48,bxlqcsb8ylen7lng9qy50eoq5,0,93.2,15.8,2022-12-03T12:31:07.196Z,2022-12-03T12:31:07Z,3932228377,213,1.6,3932228369,56,Center,3932228367,155,,3932228371,140,92.4,3932228375,212,17.7,3932228373,141,41.8,3932228365,2,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741377,568,12,2,72,49,9ouh98eyf6u69lbxc13mllm7f,1,7.1,72.3,2022-12-03T12:31:08.714Z,2022-12-03T12:31:19Z,3932228965,56,Back,3932228973,213,6.1,3932228969,141,66.1,3932228967,140,33.5,3932228971,212,28.0,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741315,633,1,2,72,53,bxlqcsb8ylen7lng9qy50eoq5,1,67.7,48.4,2022-12-03T12:31:12.219Z,2022-12-03T12:31:14Z,3932228669,212,14.1,3932228667,141,29.4,3932228665,140,73.1,3932228671,213,5.1,3932228663,56,Center,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741319,634,50,2,72,55,bxlqcsb8ylen7lng9qy50eoq5,1,70,30.4,2022-12-03T12:31:14.379Z,2022-12-03T12:31:22Z,3932228679,56,Center,3932228681,286,,3932229119,233,569,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741403,569,7,2,72,55,9ouh98eyf6u69lbxc13mllm7f,1,30,69.6,2022-12-03T12:31:14.380Z,2022-12-03T12:31:21Z,3932229089,56,Back,3932229091,285,,3932229099,233,634,,,,,,,,,,,,,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741397,635,49,2,73,2,bxlqcsb8ylen7lng9qy50eoq5,1,46.3,53.7,2022-12-03T12:31:20.875Z,2022-12-03T12:31:21Z,,,,,,,,,,,,,,,,,,,,,,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741407,570,49,2,73,2,9ouh98eyf6u69lbxc13mllm7f,1,38.1,72.4,2022-12-03T12:31:21.146Z,2022-12-03T12:31:21Z,,,,,,,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741455,636,1,2,73,2,bxlqcsb8ylen7lng9qy50eoq5,0,46.3,53.7,2022-12-03T12:31:21.325Z,2022-12-03T12:31:25Z,3932229303,56,Center,3932229301,155,,3932229305,140,75.3,3932229311,213,5.7,3932229313,1,,3932229309,212,35.6,3932229307,141,26.5,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741421,571,1,2,73,2,9ouh98eyf6u69lbxc13mllm7f,0,38.1,72.4,2022-12-03T12:31:21.515Z,2022-12-03T12:31:31Z,3932229171,213,5.7,3932229629,157,,3932229161,56,Center,3932229165,140,60.8,3932229631,1,,3932229169,212,28.9,3932229167,141,48.4,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741447,572,1,2,73,5,9ouh98eyf6u69lbxc13mllm7f,0,36.3,68.4,2022-12-03T12:31:24.058Z,2022-12-03T12:31:25Z,3932229269,141,80.3,3932229267,140,41.4,3932229271,212,9.7,3932229263,3,,3932229273,213,1.0,3932229265,56,Back,,,,,,,cndbae3p3ag0t2qpt22wafo8a,J. Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741501,637,1,2,73,9,bxlqcsb8ylen7lng9qy50eoq5,1,66,19.2,2022-12-03T12:31:28.139Z,2022-12-03T12:31:30Z,3932229561,141,6.1,3932229565,213,5.4,3932229563,212,11.5,3932229559,140,73.0,3932229557,56,Right,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741521,638,1,2,73,11,bxlqcsb8ylen7lng9qy50eoq5,0,73,6.1,2022-12-03T12:31:30.026Z,2022-12-03T12:36:22Z,3932229649,141,18.2,3932229647,140,74.5,3932229645,56,Right,3932229651,212,8.4,3932229653,213,1.4,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741529,639,43,2,73,12,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2022-12-03T12:31:31.691Z,2022-12-03T12:36:24Z,3932229681,56,Right,3932229687,286,0,3932248805,144,50,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741533,573,8,2,73,14,9ouh98eyf6u69lbxc13mllm7f,1,28.1,87.5,2022-12-03T12:31:33.209Z,2022-12-03T12:31:33Z,3932229731,56,Back,,,,,,,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741555,574,49,2,73,16,9ouh98eyf6u69lbxc13mllm7f,1,35.3,85.4,2022-12-03T12:31:35.098Z,2022-12-03T12:31:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741617,575,1,2,73,16,9ouh98eyf6u69lbxc13mllm7f,1,35.3,85.4,2022-12-03T12:31:35.210Z,2022-12-03T12:31:43Z,3932230137,212,10.9,3932230139,213,6.2,3932230131,56,Back,3932230135,141,83.8,3932230133,140,45.6,,,,,,,,,,bpqjytbm9oxa367bwxcyhiolw,Sara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488741655,576,3,2,73,24,9ouh98eyf6u69lbxc13mllm7f,1,84.2,95.2,2022-12-03T12:31:43.466Z,2022-12-03T12:31:46Z,3932230301,56,Left,3932230309,233,640,3932230303,286,,,,,,,,,,,,,,,,,cfjrwsqj3ktavvjte6sddgmi,S. Nasello,,,,,,,,,,,,,,,,,,,,,,,,,,,,
