id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/14/value,qualifier/15/value
2488918877,652,1,2,68,12,vaikl8nl7hdr4y9jj4jyb9ey,1,34.7,71.8,2022-12-03T18:38:31.478Z,2022-12-03T18:38:32Z,3933163253,140,46.1,3933163259,213,6.1,3933163257,212,12.1,3933163251,56,Back,3933163255,141,69.4,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488918879,653,1,2,68,13,vaikl8nl7hdr4y9jj4jyb9ey,1,46.1,69.4,2022-12-03T18:38:32.742Z,2022-12-03T18:38:33Z,3933163269,212,9.8,3933163263,56,Back,3933163267,141,83.8,3933163265,140,46.7,3933163271,213,1.5,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488918887,654,1,2,68,14,vaikl8nl7hdr4y9jj4jyb9ey,1,46.7,83.8,2022-12-03T18:38:33.750Z,2022-12-03T18:38:36Z,3933163333,213,0.7,3933163329,141,96.5,3933163327,140,55.9,3933163331,212,13.0,3933163325,56,Left,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488918899,655,1,2,68,16,vaikl8nl7hdr4y9jj4jyb9ey,0,57.5,95.1,2022-12-03T18:38:35.928Z,2022-12-03T18:38:41Z,3933163399,1,,3933163387,155,,3933163393,141,45.5,3933163395,212,45.4,3933163389,56,Center,3933163397,213,5.4,3933163391,140,86.4,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488918901,463,61,2,68,21,e7p3lxg97gac51s71hotzi0a5,1,8.5,59.7,2022-12-03T18:38:40.346Z,2022-12-03T18:38:40Z,3933163401,56,Back,,,,,,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488918909,464,52,2,68,23,e7p3lxg97gac51s71hotzi0a5,1,8.4,48.1,2022-12-03T18:38:42.461Z,2022-12-03T18:39:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488918943,466,1,2,68,33,e7p3lxg97gac51s71hotzi0a5,1,8.5,44,2022-12-03T18:38:52.269Z,2022-12-03T18:39:42Z,3933163613,56,Back,3933163621,213,1.0,3933163619,212,22.8,3933163617,141,71.3,3933163611,123,,3933163615,140,21.1,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488918949,467,1,2,68,34,e7p3lxg97gac51s71hotzi0a5,1,21.1,71.3,2022-12-03T18:38:53.708Z,2022-12-03T18:39:41Z,3933163659,141,59.5,3933163663,213,3.6,3933163655,56,Back,3933163661,212,18.9,3933163657,140,4.8,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488918957,468,1,2,68,37,e7p3lxg97gac51s71hotzi0a5,1,4.8,59.5,2022-12-03T18:38:56.221Z,2022-12-03T18:38:58Z,3933163711,1,,3933163709,213,6.2,3933163703,140,35.6,3933163707,212,32.5,3933163705,141,55.0,3933163699,157,,3933163701,56,Back,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488918961,469,44,2,68,38,e7p3lxg97gac51s71hotzi0a5,1,36.6,67.2,2022-12-03T18:38:57.908Z,2022-12-03T18:39:01Z,3933163723,285,,3933163721,56,Back,3933163725,233,656,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488918959,656,44,2,68,38,vaikl8nl7hdr4y9jj4jyb9ey,0,63.4,32.8,2022-12-03T18:38:57.909Z,2022-12-03T18:39:01Z,3933163719,286,,3933163767,233,469,3933163717,56,Center,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488918987,470,1,2,68,39,e7p3lxg97gac51s71hotzi0a5,1,34.8,55,2022-12-03T18:38:58.669Z,2022-12-03T18:39:06Z,3933163851,140,45.1,3933163857,213,1.1,3933163855,212,24.9,3933163849,56,Back,3933163853,141,88.0,3933163847,3,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919001,471,1,2,68,47,e7p3lxg97gac51s71hotzi0a5,1,57.4,88.4,2022-12-03T18:39:06.542Z,2022-12-03T18:39:09Z,3933163937,140,87.7,3933163941,212,31.8,3933163939,141,87.6,3933163933,155,,3933163935,56,Left,3933163943,213,6.3,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919007,472,1,2,68,50,e7p3lxg97gac51s71hotzi0a5,0,87.8,86.7,2022-12-03T18:39:09.277Z,2022-12-03T18:39:10Z,3933163953,140,81.3,3933163947,2,,3933163959,213,4.4,3933163951,56,Center,3933163957,212,23.9,3933163955,141,53.0,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919003,657,49,2,68,50,vaikl8nl7hdr4y9jj4jyb9ey,1,15.7,53.4,2022-12-03T18:39:09.445Z,2022-12-03T18:39:09Z,,,,,,,,,,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919017,658,1,2,68,50,vaikl8nl7hdr4y9jj4jyb9ey,1,15.7,53.4,2022-12-03T18:39:09.621Z,2022-12-03T18:39:13Z,3933164003,212,11.6,3933163997,56,Back,3933164005,213,5.3,3933163999,140,22.1,3933164001,141,39.5,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919025,659,1,2,68,54,vaikl8nl7hdr4y9jj4jyb9ey,0,25.1,35.2,2022-12-03T18:39:13.733Z,2022-12-03T18:39:17Z,3933164053,213,5.5,3933164045,56,Back,3933164047,140,41.9,3933164051,212,24.5,3933164049,141,10.3,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919029,473,49,2,68,58,e7p3lxg97gac51s71hotzi0a5,1,57.9,85.4,2022-12-03T18:39:17.598Z,2022-12-03T18:39:17Z,,,,,,,,,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919035,474,1,2,68,58,e7p3lxg97gac51s71hotzi0a5,1,57.9,85.4,2022-12-03T18:39:17.836Z,2022-12-03T18:39:27Z,3933164095,56,Left,3933164103,213,0.2,3933164097,140,81.9,3933164099,141,94.1,3933164101,212,25.9,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919037,475,50,2,69,7,e7p3lxg97gac51s71hotzi0a5,1,87.6,96.7,2022-12-03T18:39:26.804Z,2022-12-03T18:39:28Z,3933164109,286,,3933164107,56,Left,3933164127,233,660,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919039,660,7,2,69,7,vaikl8nl7hdr4y9jj4jyb9ey,1,12.4,3.3,2022-12-03T18:39:26.805Z,2022-12-03T18:39:28Z,3933164111,167,,3933164115,285,,3933164113,56,Back,3933164121,233,475,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919047,476,5,2,69,8,e7p3lxg97gac51s71hotzi0a5,1,87.8,100.9,2022-12-03T18:39:27.765Z,2022-12-03T18:51:42Z,3933164147,56,Left,3933164149,347,,3933164151,233,661,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919041,661,5,2,69,8,vaikl8nl7hdr4y9jj4jyb9ey,0,12.2,-0.9,2022-12-03T18:39:27.765Z,2022-12-03T18:39:33Z,3933164157,233,476,3933164117,56,Back,3933164119,347,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919105,477,18,2,69,46,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-12-03T18:40:05.919Z,2022-12-03T18:40:06Z,3933164477,42,,3933164507,55,478,3933164479,44,Midfielder,3933164481,59,8,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919107,478,19,2,69,46,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-12-03T18:40:05.920Z,2022-12-03T19:05:42Z,3933188753,293,1,3933164489,42,,3933164495,59,27,3933164493,145,3,3933164499,55,477,3933188751,292,7,3933164497,44,Midfielder,,,,8k3xs4havqvd53pxchucb2vbo,Natalia Escot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919075,662,18,2,69,57,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2022-12-03T18:40:16.663Z,2022-12-03T18:40:22Z,3933164331,44,Midfielder,3933164353,55,663,3933164329,42,,3933164333,59,11,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919079,663,19,2,69,57,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2022-12-03T18:40:16.664Z,2022-12-03T18:40:22Z,3933164335,42,,3933164347,44,Midfielder,3933164349,55,662,3933164343,292,7,3933164345,293,4,3933164341,59,6,3933164339,145,8,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919135,479,18,2,69,59,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-12-03T18:40:18.321Z,2022-12-03T18:40:18Z,3933164649,59,4,3933164709,55,480,3933164645,42,,3933164647,44,Defender,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919143,480,19,2,69,59,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-12-03T18:40:18.322Z,2022-12-03T19:05:40Z,3933164671,42,,3933164675,145,6,3933164681,55,479,3933164679,44,Defender,3933188717,292,3,3933188719,293,1,3933164677,59,15,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919187,481,40,2,70,3,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-12-03T18:40:23.011Z,2022-12-03T19:06:21Z,3933164839,194,ez9in0ld6mrlrab7bi1kvuhd6,3933164829,30,"6d7hdegq9cbh7kr8sqvao1qt, 3rif0qvun4mmll1xf2qzykums, d5i62fwuf8ohc8fcq3lxboiga, fge9gic869tnpk4tetnxuv4k, aer03dwlu8hpnejk4uufpxisq, 8k3xs4havqvd53pxchucb2vbo, avhw3o6tm33ptddzgwfsqod4a, 5niwewtgzxf25d1q2ytxrlpsl, a6wwf7jl8eis7wvrhhwhdq3f9, ez9in0ld6mrlrab7bi1kvuhd6, ahmylmsg9wyiax33v6jwuj9qs, 1sr39v8ooejvspbdo6fqpckyc, 7mlx17smwd387x1lq6blnm6dx, 9cogvg029tq6m0ccqah1px7qi, 2gbtp1lbsmi63pycn76g3u7tg",3933164833,59,"24, 2, 15, 14, 23, 27, 11, 6, 19, 21, 7, 12, 22, 25, 26",3933164835,130,11,3933164837,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",3933164831,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919219,482,1,2,70,10,e7p3lxg97gac51s71hotzi0a5,1,85.4,100,2022-12-03T18:40:30.028Z,2022-12-03T18:40:36Z,3933164977,141,75.6,3933164979,212,18.9,3933164973,56,Center,3933164981,213,5.1,3933164975,140,92.6,3933164971,107,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919221,483,50,2,70,16,e7p3lxg97gac51s71hotzi0a5,1,93,77.3,2022-12-03T18:40:35.299Z,2022-12-03T18:40:37Z,3933164993,233,664,3933164987,286,,3933164985,56,Center,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919215,664,7,2,70,16,vaikl8nl7hdr4y9jj4jyb9ey,1,7,22.7,2022-12-03T18:40:35.300Z,2022-12-03T18:40:37Z,3933164967,56,Back,3933164989,233,483,3933164969,285,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919217,665,49,2,70,16,vaikl8nl7hdr4y9jj4jyb9ey,1,5.1,21.2,2022-12-03T18:40:35.781Z,2022-12-03T18:40:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919225,666,12,2,70,17,vaikl8nl7hdr4y9jj4jyb9ey,1,2.8,20.7,2022-12-03T18:40:36.308Z,2022-12-03T18:40:40Z,3933165013,141,0.0,3933165017,213,5.4,3933165023,167,,3933165015,212,19.7,3933165011,140,14.5,3933165009,56,Back,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919239,484,5,2,70,18,e7p3lxg97gac51s71hotzi0a5,1,88.6,101.4,2022-12-03T18:40:37.365Z,2022-12-03T18:51:42Z,3933165095,347,,3933165109,233,667,3933165093,56,Left,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919227,667,5,2,70,18,vaikl8nl7hdr4y9jj4jyb9ey,0,11.4,-1.4,2022-12-03T18:40:37.365Z,2022-12-03T18:40:49Z,3933165019,56,Back,3933165021,347,,3933165113,233,484,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919247,485,1,2,70,29,e7p3lxg97gac51s71hotzi0a5,1,91.6,100,2022-12-03T18:40:48.363Z,2022-12-03T18:40:50Z,3933165153,212,25.5,3933165147,56,Left,3933165149,140,70.5,3933165157,1,,3933165145,107,,3933165151,141,82.3,3933165155,213,3.7,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919251,486,1,2,70,31,e7p3lxg97gac51s71hotzi0a5,1,70.5,82.1,2022-12-03T18:40:50.428Z,2022-12-03T18:40:51Z,3933165173,213,0.6,3933165169,141,90.1,3933165167,140,77.4,3933165165,56,Left,3933165171,212,9.1,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919255,487,1,2,70,32,e7p3lxg97gac51s71hotzi0a5,0,77.4,90.1,2022-12-03T18:40:51.292Z,2022-12-03T18:40:52Z,3933165185,213,6.2,3933165179,140,85.2,3933165181,141,88.7,3933165177,56,Left,3933165183,212,8.2,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919253,668,49,2,70,32,vaikl8nl7hdr4y9jj4jyb9ey,1,12,11.4,2022-12-03T18:40:51.349Z,2022-12-03T18:40:51Z,,,,,,,,,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919265,669,1,2,70,33,vaikl8nl7hdr4y9jj4jyb9ey,0,11,10.9,2022-12-03T18:40:52.276Z,2022-12-03T18:40:56Z,3933165243,56,Back,3933165251,213,5.5,3933165249,212,11.9,3933165253,1,,3933165241,157,,3933165247,141,0.0,3933165245,140,18.7,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919269,488,5,2,70,36,e7p3lxg97gac51s71hotzi0a5,1,81.1,101.7,2022-12-03T18:40:55.740Z,2022-12-03T18:40:57Z,3933165259,56,Left,3933165265,233,670,3933165261,347,,,,,,,,,,,,,,,,,8k3xs4havqvd53pxchucb2vbo,Natalia Escot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919267,670,5,2,70,36,vaikl8nl7hdr4y9jj4jyb9ey,0,18.9,-1.7,2022-12-03T18:40:55.740Z,2022-12-03T18:51:42Z,3933165271,233,488,3933165255,56,Back,3933165257,347,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919277,489,1,2,70,37,e7p3lxg97gac51s71hotzi0a5,1,80.7,100,2022-12-03T18:40:56.812Z,2022-12-03T18:40:59Z,3933165295,56,Left,3933165303,213,5.5,3933165297,140,91.0,3933165293,107,,3933165301,212,15.5,3933165299,141,84.3,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919279,490,3,2,70,39,e7p3lxg97gac51s71hotzi0a5,0,91.4,78,2022-12-03T18:40:59.035Z,2022-12-03T18:41:01Z,3933165309,286,,3933165321,233,671,3933165307,56,Center,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919281,671,7,2,70,39,vaikl8nl7hdr4y9jj4jyb9ey,1,8.6,22,2022-12-03T18:40:59.036Z,2022-12-03T18:41:00Z,3933165315,233,490,3933165311,56,Back,3933165313,285,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919287,672,12,2,70,41,vaikl8nl7hdr4y9jj4jyb9ey,1,10,31.9,2022-12-03T18:41:00.260Z,2022-12-03T18:41:11Z,3933165347,212,3.8,3933165345,141,27.3,3933165341,56,Back,3933165349,213,5.3,3933165343,140,12.1,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919283,491,61,2,70,42,e7p3lxg97gac51s71hotzi0a5,1,94.8,72.5,2022-12-03T18:41:01.468Z,2022-12-03T18:41:01Z,3933165323,56,Center,,,,,,,,,,,,,,,,,,,,,,8k3xs4havqvd53pxchucb2vbo,Natalia Escot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919291,673,49,2,70,44,vaikl8nl7hdr4y9jj4jyb9ey,1,2.5,17.7,2022-12-03T18:41:03.412Z,2022-12-03T18:41:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919311,492,45,2,70,46,e7p3lxg97gac51s71hotzi0a5,0,95.6,89.2,2022-12-03T18:41:05.380Z,2022-12-03T18:41:08Z,3933165481,233,674,3933165435,56,Left,3933165437,286,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919309,674,3,2,70,46,vaikl8nl7hdr4y9jj4jyb9ey,1,4.4,10.8,2022-12-03T18:41:05.380Z,2022-12-03T18:41:07Z,3933165431,56,Back,3933165433,285,,3933165477,233,492,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919315,675,1,2,70,48,vaikl8nl7hdr4y9jj4jyb9ey,0,3.4,1.7,2022-12-03T18:41:07.109Z,2022-12-03T18:41:09Z,3933165453,56,Back,3933165459,212,5.0,3933165463,1,,3933165525,233,493,3933165457,141,2.9,3933165523,236,,3933165529,286,,3933165451,157,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,3933165455,140,8.1,3933165461,213,0.2,,,,,,,,,,,,,,,,,,,,,
2488919321,493,74,2,70,48,e7p3lxg97gac51s71hotzi0a5,1,91,92.7,2022-12-03T18:41:07.110Z,2022-12-03T18:41:10Z,3933165533,233,675,3933165499,56,Left,3933165501,285,,,,,,,,,,,,,,,,,8k3xs4havqvd53pxchucb2vbo,Natalia Escot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919331,494,5,2,70,49,e7p3lxg97gac51s71hotzi0a5,0,101,95.3,2022-12-03T18:41:08.756Z,2022-12-03T18:51:43Z,3933165573,233,676,3933165535,56,Left,3933165537,346,,,,,,,,,,,,,,,,,8k3xs4havqvd53pxchucb2vbo,Natalia Escot,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2488919327,676,5,2,70,49,vaikl8nl7hdr4y9jj4jyb9ey,1,-1,4.7,2022-12-03T18:41:08.756Z,2022-12-03T18:41:12Z,3933165539,233,494,3933165521,346,,3933165519,56,Back,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919369,677,1,2,71,4,vaikl8nl7hdr4y9jj4jyb9ey,1,2.7,45.4,2022-12-03T18:41:23.445Z,2022-12-03T18:41:26Z,3933165775,124,,3933165789,74,,3933165783,212,31.4,3933165777,56,Back,3933165779,140,26.2,3933165785,213,0.7,3933165781,141,73.9,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919373,678,1,2,71,7,vaikl8nl7hdr4y9jj4jyb9ey,0,27.4,73.3,2022-12-03T18:41:26.515Z,2022-12-03T18:41:29Z,3933165803,213,2.0,3933165795,56,Back,3933165815,233,495,3933165797,140,26.3,3933165799,141,77.5,3933165819,286,,3933165801,212,3.1,3933165813,236,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919371,495,74,2,71,7,e7p3lxg97gac51s71hotzi0a5,1,66.1,31.4,2022-12-03T18:41:26.516Z,2022-12-03T18:41:28Z,3933165791,56,Center,3933165823,233,678,3933165793,285,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919377,496,49,2,71,8,e7p3lxg97gac51s71hotzi0a5,1,75.6,33.4,2022-12-03T18:41:27.627Z,2022-12-03T18:41:27Z,,,,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919391,497,15,2,71,11,e7p3lxg97gac51s71hotzi0a5,1,91.2,34.5,2022-12-03T18:41:31.019Z,2022-12-03T18:41:57Z,3933166277,146,98.6,3933166279,147,48.0,3933166263,80,,3933165897,56,Center,3933166275,103,4.4,3933165895,63,,3933166241,233,679,3933165893,22,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,3933166267,154,,3933166269,55,494,3933166273,102,46.8,3933166265,29,,3933166237,20,,,,,,,,,,,,,
2488919387,679,10,2,71,12,vaikl8nl7hdr4y9jj4jyb9ey,1,2.6,53.6,2022-12-03T18:41:31.119Z,2022-12-03T18:41:54Z,3933166145,389,,3933165885,56,Back,3933166147,183,,3933165879,173,,3933166245,233,497,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919393,498,61,2,71,15,e7p3lxg97gac51s71hotzi0a5,1,67.8,52.5,2022-12-03T18:41:34.891Z,2022-12-03T18:41:35Z,3933165913,56,Center,,,,,,,,,,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919405,499,1,2,71,18,e7p3lxg97gac51s71hotzi0a5,1,69.5,64.9,2022-12-03T18:41:37.132Z,2022-12-03T18:41:38Z,3933165983,212,17.5,3933165977,56,Left,3933165979,140,71.6,3933165985,213,1.4,3933165981,141,90.5,,,,,,,,,,8k3xs4havqvd53pxchucb2vbo,Natalia Escot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919409,500,1,2,71,19,e7p3lxg97gac51s71hotzi0a5,0,72.7,89.2,2022-12-03T18:41:38.844Z,2022-12-03T18:41:41Z,3933166005,2,,3933166013,141,58.9,3933166007,155,,3933166015,212,24.9,3933166017,213,5.3,3933166009,56,Center,3933166011,140,86.0,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919415,680,12,2,71,20,vaikl8nl7hdr4y9jj4jyb9ey,1,11.7,47.8,2022-12-03T18:41:39.860Z,2022-12-03T18:41:43Z,3933166055,213,5.9,3933166051,141,41.6,3933166047,56,Back,3933166053,212,11.1,3933166081,15,,3933166049,140,21.5,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488919417,681,12,2,71,21,vaikl8nl7hdr4y9jj4jyb9ey,1,21.5,41.6,2022-12-03T18:41:41.076Z,2022-12-03T18:41:42Z,3933166063,212,11.3,3933166059,140,31.0,3933166057,56,Back,3933166061,141,33.7,3933166067,15,,3933166065,213,5.8,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
