id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2497114633,903,18,2,73,56,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-01-14T12:31:55.464Z,2023-01-14T12:31:56Z,3976516843,59,9,3976516839,42,,3976516907,55,904,3976516841,44,Forward,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114643,904,19,2,73,56,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-01-14T12:31:55.465Z,2023-01-14T12:31:56Z,3976516889,145,11,3976516891,59,18,3976516885,42,,3976516899,55,903,3976516893,292,8,3976516895,293,1,3976516897,44,Forward,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114665,905,18,2,74,2,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-01-14T12:32:00.977Z,2023-01-14T12:32:02Z,3976517081,55,906,3976517029,59,20,3976517025,42,,3976517027,44,Forward,,,,,,,,,,,,,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114671,906,19,2,74,2,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-01-14T12:32:00.978Z,2023-01-14T12:32:02Z,3976517057,42,,3976517065,292,10,3976517067,293,3,3976517069,44,Forward,3976517063,59,21,3976517061,145,9,3976517071,55,905,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115017,924,40,2,74,3,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-01-14T12:32:01.826Z,2023-01-14T12:33:19Z,3976519219,30,"11so3nfejun31ajhmqjlwapqt, 1dg7whnmk3nb1adw7n8a7nnbp, f0cwpq45aa7b5de10j9skw44p, 22zrashyijuh9pnjovqpyl8lx, 5h9k65zukry196snla3xgmh91, 4n6mnhjzt6zpicfea3ym678id, 5ovqn6llocczhae9n1kzj5nf9, 8h7r4d4z2gjne58xwu3koiok5, dzhvgrdkl4nuj8z4fd9to0ag9, 40wxai4gm0pdry6545i5c68ve, aib5wgtlgl48jaezcguoxkmp5, 3kfxvwa38a7oq0d126jm4o9ka, 2qfg4adqsjv2qmt9up7iq2t7u, enc694gvlgycx72bhat5f7wbu",3976519221,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5",3976519229,194,11so3nfejun31ajhmqjlwapqt,3976519223,59,"1, 15, 22, 12, 8, 4, 14, 21, 18, 17, 6, 3, 24, 25",3976519225,130,4,3976519227,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114717,907,1,2,74,10,bop6aslxmwvzsapdxsw3xbvfg,1,69.1,100,2023-01-14T12:32:09.080Z,2023-01-14T12:32:13Z,3976517323,212,8.6,3976517325,213,4.7,3976517319,140,68.8,3976517315,107,,3976517321,141,89.3,3976517317,56,Left,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114719,908,1,2,74,14,bop6aslxmwvzsapdxsw3xbvfg,1,68.8,89.3,2023-01-14T12:32:13.256Z,2023-01-14T12:32:19Z,3976517337,213,2.3,3976517349,156,,3976517333,141,95.4,3976517331,140,64.9,3976517335,212,5.8,3976517329,56,Left,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114731,909,1,2,74,16,bop6aslxmwvzsapdxsw3xbvfg,1,61.6,94.7,2023-01-14T12:32:15.255Z,2023-01-14T12:32:16Z,3976517395,213,3.6,3976517393,212,23.5,3976517387,56,Back,3976517391,141,77.9,3976517389,140,42.0,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114743,910,1,2,74,17,bop6aslxmwvzsapdxsw3xbvfg,1,42,77.9,2023-01-14T12:32:16.055Z,2023-01-14T12:32:18Z,3976517445,212,17.3,3976517447,213,5.0,3976517443,141,53.4,3976517439,56,Back,3976517441,140,46.4,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114759,911,1,2,74,21,bop6aslxmwvzsapdxsw3xbvfg,1,57.2,43.7,2023-01-14T12:32:19.736Z,2023-01-14T12:32:22Z,3976517533,213,5.1,3976517529,141,9.5,3976517525,56,Right,3976517527,140,65.7,3976517531,212,24.9,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114773,912,1,2,74,23,bop6aslxmwvzsapdxsw3xbvfg,1,67.2,8.3,2023-01-14T12:32:22.408Z,2023-01-14T12:32:25Z,3976517633,213,6.2,3976517625,56,Right,3976517631,212,12.3,3976517627,140,78.9,3976517629,141,6.7,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114783,913,1,2,74,26,bop6aslxmwvzsapdxsw3xbvfg,1,78.4,10.6,2023-01-14T12:32:25.128Z,2023-01-14T12:32:27Z,3976517691,213,2.1,3976517685,140,68.1,3976517687,141,35.8,3976517689,212,20.3,3976517683,56,Center,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114799,914,1,2,74,28,bop6aslxmwvzsapdxsw3xbvfg,1,68.1,35.8,2023-01-14T12:32:27.528Z,2023-01-14T12:32:30Z,3976517769,141,26.7,3976517773,213,4.8,3976517765,56,Center,3976517771,212,6.2,3976517767,140,68.8,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114805,915,1,2,74,30,bop6aslxmwvzsapdxsw3xbvfg,1,68.7,28.6,2023-01-14T12:32:29.623Z,2023-01-14T12:32:30Z,3976517791,140,68.3,3976517789,56,Center,3976517797,213,1.7,3976517795,212,3.7,3976517793,141,34.0,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114807,916,1,2,74,31,bop6aslxmwvzsapdxsw3xbvfg,1,68.3,34,2023-01-14T12:32:30.360Z,2023-01-14T12:32:31Z,3976517821,140,65.6,3976517819,56,Center,3976517827,213,1.8,3976517825,212,14.9,3976517823,141,55.5,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114817,917,1,2,74,32,bop6aslxmwvzsapdxsw3xbvfg,1,65.6,55.5,2023-01-14T12:32:31.016Z,2023-01-14T12:32:34Z,3976517903,212,12.3,3976517905,213,4.2,3976517899,140,60.3,3976517897,56,Center,3976517901,141,39.4,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114825,918,1,2,74,35,bop6aslxmwvzsapdxsw3xbvfg,1,60.9,40.1,2023-01-14T12:32:33.896Z,2023-01-14T12:32:35Z,3976517953,56,Center,3976517963,212,4.9,3976517957,140,65.3,3976517967,213,0.3,3976517961,141,42.5,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114837,919,1,2,74,36,bop6aslxmwvzsapdxsw3xbvfg,1,65.3,42.5,2023-01-14T12:32:34.967Z,2023-01-14T12:32:37Z,3976518073,141,35.1,3976518077,213,3.9,3976518075,212,7.0,3976518069,56,Center,3976518071,140,60.7,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114849,920,1,2,74,39,bop6aslxmwvzsapdxsw3xbvfg,1,64,32.4,2023-01-14T12:32:37.848Z,2023-01-14T12:32:41Z,3976518171,212,22.9,3976518169,141,5.5,3976518173,213,5.4,3976518161,56,Right,3976518163,140,77.2,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114865,921,1,2,74,42,bop6aslxmwvzsapdxsw3xbvfg,0,83.2,5.8,2023-01-14T12:32:41.161Z,2023-01-14T12:32:44Z,3976518291,213,1.3,3976518285,140,93.3,3976518289,212,36.1,3976518293,1,,3976518287,141,56.6,3976518283,56,Center,3976518279,2,,3976518281,155,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114873,525,12,2,74,46,b9ecgxh884j2ugjrxwvpym192,1,6.6,48.7,2023-01-14T12:32:44.895Z,2023-01-14T12:32:46Z,3976518349,15,,3976518343,212,14.3,3976518339,140,20.0,3976518337,56,Back,3976518345,213,6.1,3976518341,141,44.9,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114885,526,61,2,74,48,b9ecgxh884j2ugjrxwvpym192,0,20.1,45.7,2023-01-14T12:32:47.176Z,2023-01-14T12:32:47Z,3976518391,56,Back,,,,,,,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114899,922,61,2,74,51,bop6aslxmwvzsapdxsw3xbvfg,0,80,50.7,2023-01-14T12:32:49.977Z,2023-01-14T12:32:50Z,3976518477,56,Center,,,,,,,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114929,527,12,2,74,53,b9ecgxh884j2ugjrxwvpym192,1,19.1,51.9,2023-01-14T12:32:52.369Z,2023-01-14T12:32:54Z,3976518657,141,53.6,3976518655,140,20.0,3976518653,56,Back,3976518659,212,1.5,3976518661,213,0.9,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114933,528,49,2,74,54,b9ecgxh884j2ugjrxwvpym192,1,14.2,53.6,2023-01-14T12:32:53.397Z,2023-01-14T12:32:57Z,,,,,,,,,,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114935,529,4,2,74,55,b9ecgxh884j2ugjrxwvpym192,1,13.6,53.2,2023-01-14T12:32:53.768Z,2023-01-14T12:32:55Z,3976518681,13,,3976518687,265,,3976518683,56,Back,3976518685,152,,3976518691,233,923,3976518689,285,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114931,923,4,2,74,55,bop6aslxmwvzsapdxsw3xbvfg,0,86.4,46.8,2023-01-14T12:32:53.769Z,2023-01-14T12:32:56Z,3976518665,13,,3976518673,265,,3976518675,286,,3976518669,56,Center,3976518737,233,529,3976518671,152,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115187,530,1,2,75,34,b9ecgxh884j2ugjrxwvpym192,0,15.5,53.6,2023-01-14T12:33:33.116Z,2023-01-14T12:33:36Z,3976520115,213,5.8,3976520103,157,,3976520107,56,Center,3976520101,5,,3976520109,140,56.6,3976520117,1,,3976520105,152,,3976520113,212,47.7,dri6ywllr5aapmost881p4991,C. Ashurst,3976520111,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115191,925,49,2,75,38,bop6aslxmwvzsapdxsw3xbvfg,1,39.3,87.1,2023-01-14T12:33:37.066Z,2023-01-14T12:33:37Z,,,,,,,,,,,,,,,,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115201,926,1,2,75,39,bop6aslxmwvzsapdxsw3xbvfg,0,39.3,87.1,2023-01-14T12:33:37.802Z,2023-01-14T12:33:39Z,3976520187,141,86.9,3976520183,56,Left,3976520181,157,,3976520185,140,52.8,3976520191,213,6.3,3976520189,212,14.2,3976520193,1,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115215,531,61,2,75,40,b9ecgxh884j2ugjrxwvpym192,1,48.5,17.7,2023-01-14T12:33:39.384Z,2023-01-14T12:33:39Z,3976520259,56,Back,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115245,927,1,2,75,41,bop6aslxmwvzsapdxsw3xbvfg,1,30.6,93.9,2023-01-14T12:33:40.634Z,2023-01-14T12:33:43Z,3976520393,213,5.1,3976520391,212,12.2,3976520385,56,Back,3976520387,140,35.4,3976520389,141,77.6,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115253,928,1,2,75,44,bop6aslxmwvzsapdxsw3xbvfg,1,35.4,77.6,2023-01-14T12:33:43.402Z,2023-01-14T12:33:44Z,3976520445,212,10.5,3976520447,213,3.4,3976520439,56,Back,3976520443,141,73.9,3976520441,140,25.7,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115295,929,1,2,75,46,bop6aslxmwvzsapdxsw3xbvfg,1,30.1,67.5,2023-01-14T12:33:45.561Z,2023-01-14T12:33:47Z,3976520581,140,31.8,3976520587,212,8.8,3976520577,56,Back,3976520585,141,54.8,3976520589,213,4.9,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115317,930,1,2,75,48,bop6aslxmwvzsapdxsw3xbvfg,1,31.8,54.8,2023-01-14T12:33:47.098Z,2023-01-14T12:33:49Z,3976520677,213,4.9,3976520669,56,Back,3976520675,212,19.0,3976520673,141,27.6,3976520671,140,36.0,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115333,931,1,2,75,50,bop6aslxmwvzsapdxsw3xbvfg,1,38.2,29.4,2023-01-14T12:33:49.594Z,2023-01-14T12:33:52Z,3976520731,56,Right,3976520739,213,5.5,3976520733,140,55.6,3976520735,141,3.7,3976520737,212,25.3,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115365,932,1,2,75,54,bop6aslxmwvzsapdxsw3xbvfg,1,60.2,2.6,2023-01-14T12:33:52.746Z,2023-01-14T12:34:00Z,3976520901,56,Right,3976520907,212,9.9,3976520905,141,1.4,3976520903,140,69.6,3976520909,213,6.2,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115373,933,1,2,76,1,bop6aslxmwvzsapdxsw3xbvfg,1,66.1,10.4,2023-01-14T12:33:59.962Z,2023-01-14T12:34:01Z,3976520971,212,14.4,3976520969,141,29.8,3976520965,56,Center,3976520973,213,2.0,3976520967,140,60.5,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115387,934,1,2,76,2,bop6aslxmwvzsapdxsw3xbvfg,1,60.5,29.8,2023-01-14T12:34:01.354Z,2023-01-14T12:34:03Z,3976521045,213,5.6,3976521031,56,Center,3976521039,141,23.7,3976521035,140,65.0,3976521041,212,6.3,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115415,935,1,2,76,4,bop6aslxmwvzsapdxsw3xbvfg,0,65.5,26.5,2023-01-14T12:34:03.146Z,2023-01-14T12:56:15Z,3976521169,212,7.2,3976521163,56,Center,3976521165,140,72.3,3976521167,141,27.3,3976521171,213,0.1,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115591,536,1,2,76,7,b9ecgxh884j2ugjrxwvpym192,1,28.8,72.3,2023-01-14T12:34:06.318Z,2023-01-14T12:34:28Z,3976522017,213,3.1,3976522009,56,Back,3976522015,212,5.6,3976522013,141,72.7,3976522011,140,23.5,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115409,532,50,2,76,8,b9ecgxh884j2ugjrxwvpym192,1,26.3,74.2,2023-01-14T12:34:07.019Z,2023-01-14T12:34:10Z,3976521279,233,937,3976521125,285,,3976521123,56,Back,,,,,,,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115431,937,7,2,76,8,bop6aslxmwvzsapdxsw3xbvfg,1,73.7,25.8,2023-01-14T12:34:07.020Z,2023-01-14T12:34:10Z,3976521245,56,Center,3976521265,233,532,3976521247,286,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115417,936,61,2,76,9,bop6aslxmwvzsapdxsw3xbvfg,1,72.3,27.3,2023-01-14T12:34:08.120Z,2023-01-14T12:34:08Z,3976521175,56,Center,,,,,,,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115425,533,61,2,76,10,b9ecgxh884j2ugjrxwvpym192,1,28.4,77.6,2023-01-14T12:34:09.520Z,2023-01-14T12:34:09Z,3976521217,56,Back,,,,,,,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115435,938,49,2,76,11,bop6aslxmwvzsapdxsw3xbvfg,1,72.1,22.5,2023-01-14T12:34:09.803Z,2023-01-14T12:34:10Z,,,,,,,,,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115453,939,1,2,76,13,bop6aslxmwvzsapdxsw3xbvfg,0,94.4,27.1,2023-01-14T12:34:11.994Z,2023-01-14T12:34:14Z,3976521335,56,Center,3976521337,140,93.9,3976521339,141,29.8,3976521343,213,1.8,3976521421,236,,3976521341,212,1.9,3976521423,233,534,3976521427,286,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115465,534,74,2,76,13,b9ecgxh884j2ugjrxwvpym192,1,6.2,79,2023-01-14T12:34:11.995Z,2023-01-14T12:57:55Z,3976521429,233,939,3976521401,285,,3976521399,56,Back,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115473,535,6,2,76,14,b9ecgxh884j2ugjrxwvpym192,0,6.2,74.6,2023-01-14T12:34:13.339Z,2023-01-14T12:42:55Z,3976521435,73,,3976521469,233,940,3976521433,56,Back,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115467,940,6,2,76,14,bop6aslxmwvzsapdxsw3xbvfg,1,93.8,25.4,2023-01-14T12:34:13.339Z,2023-01-14T12:34:15Z,3976521465,233,535,3976521403,56,Center,3976521405,75,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115817,941,1,2,76,51,bop6aslxmwvzsapdxsw3xbvfg,0,99.5,0.5,2023-01-14T12:34:49.710Z,2023-01-14T12:34:54Z,3976523093,155,,3976523097,223,,3976523101,140,92.3,3976523089,2,,3976523103,141,53.9,3976523107,213,1.8,3976523091,6,,3976523099,56,Center,4n6mnhjzt6zpicfea3ym678id,Mapi León,3976523109,1,,3976523105,212,,,,,,,,,,,37.1,,,,,,,,,,,,,,,,,,,,,,
2497115805,537,44,2,76,53,b9ecgxh884j2ugjrxwvpym192,1,8.8,48.8,2023-01-14T12:34:52.426Z,2023-01-14T12:36:03Z,3976523135,233,942,3976523039,56,Back,3976523041,285,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115819,942,44,2,76,53,bop6aslxmwvzsapdxsw3xbvfg,0,91.2,51.2,2023-01-14T12:34:52.427Z,2023-01-14T12:36:32Z,3976523113,56,Center,3976523115,286,,3976523165,233,537,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115809,538,12,2,76,54,b9ecgxh884j2ugjrxwvpym192,1,9.8,50.5,2023-01-14T12:34:52.797Z,2023-01-14T12:36:54Z,3976523055,56,Back,3976527525,15,,3976527397,212,8.5,3976527393,140,17.5,3976527395,141,46.8,3976527399,213,6.0,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116495,964,61,2,76,55,bop6aslxmwvzsapdxsw3xbvfg,1,86.4,57.8,2023-01-14T12:34:54.333Z,2023-01-14T12:36:30Z,3976526507,56,Center,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115845,539,12,2,76,58,b9ecgxh884j2ugjrxwvpym192,1,15.3,45.2,2023-01-14T12:34:56.939Z,2023-01-14T12:34:58Z,3976523253,140,21.9,3976523249,56,Back,3976523265,213,5.0,3976523257,141,9.1,3976523271,15,,3976523261,212,25.5,,,,,,,cyvjdizn0kqcocblmtvjfvzvu,Cristina Gey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115867,540,61,2,77,2,b9ecgxh884j2ugjrxwvpym192,1,22.3,9.1,2023-01-14T12:35:00.847Z,2023-01-14T12:35:00Z,3976523407,56,Back,,,,,,,,,,,,,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115879,541,49,2,77,3,b9ecgxh884j2ugjrxwvpym192,1,28.4,8.5,2023-01-14T12:35:02.241Z,2023-01-14T12:35:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cyvjdizn0kqcocblmtvjfvzvu,Cristina Gey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115907,542,1,2,77,7,b9ecgxh884j2ugjrxwvpym192,1,53.3,10,2023-01-14T12:35:06.399Z,2023-01-14T12:35:08Z,3976523593,141,27.9,3976523597,213,1.3,3976523595,212,12.5,3976523589,56,Center,3976523591,140,56.0,,,,,,,,,,cyvjdizn0kqcocblmtvjfvzvu,Cristina Gey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115925,543,1,2,77,9,b9ecgxh884j2ugjrxwvpym192,1,55.2,30.1,2023-01-14T12:35:08.007Z,2023-01-14T12:35:10Z,3976523693,141,35.8,3976523695,212,11.7,3976523697,213,2.8,3976523689,56,Back,3976523691,140,44.7,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115945,544,1,2,77,11,b9ecgxh884j2ugjrxwvpym192,0,44.7,35.8,2023-01-14T12:35:09.944Z,2023-01-14T12:35:12Z,3976523789,56,Center,3976523787,155,,3976523801,1,,3976523799,213,0.7,3976523793,140,71.7,3976523795,141,71.1,3976523797,212,37.1,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115963,943,1,2,77,14,bop6aslxmwvzsapdxsw3xbvfg,1,24.3,30.9,2023-01-14T12:35:13.084Z,2023-01-14T12:35:23Z,3976523877,140,10.9,3976523873,3,,3976523875,56,Back,3976523879,141,38.3,3976523883,213,2.8,3976523881,212,14.9,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115969,944,49,2,77,16,bop6aslxmwvzsapdxsw3xbvfg,1,10.4,39.1,2023-01-14T12:35:14.926Z,2023-01-14T12:35:15Z,,,,,,,,,,,,,,,,,,,,,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
