id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value
2487943881,26,1,1,3,2,djz9e25b9zuiu5rmv1zha3i6f,1,39.5,67.1,2022-11-27T11:05:32.427Z,2022-11-27T11:05:35Z,3927989579,212,10.6,3927989573,56,Back,3927989571,3,,3927989581,213,1.2,3927989577,141,81.6,3927989575,140,43.3,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487943885,27,49,1,3,5,djz9e25b9zuiu5rmv1zha3i6f,1,43.3,81.8,2022-11-27T11:05:35.418Z,2022-11-27T11:05:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487943895,28,1,1,3,5,djz9e25b9zuiu5rmv1zha3i6f,1,43.3,81.8,2022-11-27T11:05:35.627Z,2022-11-27T11:05:37Z,3927989651,140,32.2,3927989653,141,75.7,3927989649,56,Back,3927989655,212,12.4,3927989657,213,3.5,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487943917,29,1,1,3,7,djz9e25b9zuiu5rmv1zha3i6f,1,32.2,75.4,2022-11-27T11:05:37.691Z,2022-11-27T11:05:45Z,3927989759,56,Back,3927989761,140,16.1,3927989763,141,52.1,3927989767,213,3.9,3927989765,212,23.2,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487943923,30,1,1,3,14,djz9e25b9zuiu5rmv1zha3i6f,0,18.5,63.8,2022-11-27T11:05:44.923Z,2022-11-27T11:54:45Z,3927989809,141,87.2,3927989803,155,,3927989813,213,0.3,3927989811,212,51.6,3927989807,140,65.2,3927989815,1,,3927989805,56,Left,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487943931,32,1,1,3,18,7mk4va7b2p6tnv2xjxcgjy8h6,1,27.4,20.3,2022-11-27T11:05:48.670Z,2022-11-27T11:05:50Z,3927989865,140,37.2,3927989867,141,22.4,3927989863,56,Back,3927989861,3,,3927989871,213,0.1,3927989869,212,10.4,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487943935,33,49,1,3,19,7mk4va7b2p6tnv2xjxcgjy8h6,1,40.4,24.7,2022-11-27T11:05:50.110Z,2022-11-27T11:05:50Z,,,,,,,,,,,,,,,,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487943943,34,1,1,3,20,7mk4va7b2p6tnv2xjxcgjy8h6,1,40.4,24.7,2022-11-27T11:05:50.398Z,2022-11-27T11:05:54Z,3927989943,141,40.0,3927989941,140,27.6,3927989939,56,Back,3927989945,212,17.0,3927989947,213,2.5,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487943947,35,1,1,3,24,7mk4va7b2p6tnv2xjxcgjy8h6,0,28.1,40.7,2022-11-27T11:05:54.254Z,2022-11-27T11:05:55Z,3927989979,1,,3927989971,140,44.0,3927989973,141,100.0,3927989969,56,Back,3927989977,213,1.2,3927989965,155,,3927989967,196,,3927989975,212,44.9,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487943965,31,5,1,3,24,djz9e25b9zuiu5rmv1zha3i6f,1,56.6,-1.6,2022-11-27T11:05:54.944Z,2022-11-27T11:58:30Z,3927990079,56,Right,3927990081,347,,3927990083,233,36,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487943949,36,5,1,3,24,7mk4va7b2p6tnv2xjxcgjy8h6,0,43.4,101.6,2022-11-27T11:05:54.944Z,2022-11-27T11:06:03Z,3927990087,233,31,3927989983,347,,3927989981,56,Back,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944019,32,1,1,3,42,djz9e25b9zuiu5rmv1zha3i6f,1,58.3,0,2022-11-27T11:06:12.875Z,2022-11-27T11:55:11Z,3927990399,107,,3927990407,212,24.6,3927990405,141,4.2,3927990409,213,0.2,3927990411,1,,3927990403,140,81.4,3927990401,56,Right,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944025,33,1,1,3,50,djz9e25b9zuiu5rmv1zha3i6f,0,97.7,26.1,2022-11-27T11:06:20.204Z,2022-11-27T11:06:22Z,3927990435,141,49.6,3927990433,140,95.4,3927990431,56,Center,3927990439,213,1.7,3927990437,212,16.2,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944031,37,61,1,3,53,7mk4va7b2p6tnv2xjxcgjy8h6,0,7.8,49.3,2022-11-27T11:06:23.501Z,2022-11-27T11:06:23Z,3927990467,56,Back,,,,,,,,,,,,,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944043,34,1,1,3,54,djz9e25b9zuiu5rmv1zha3i6f,0,98.7,70.3,2022-11-27T11:06:24.314Z,2022-11-27T11:06:26Z,3927990517,213,2.6,3927990509,56,Left,3927990515,212,18.7,3927990511,140,83.9,3927990513,141,85.6,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944051,38,8,1,3,57,7mk4va7b2p6tnv2xjxcgjy8h6,1,24.6,10.6,2022-11-27T11:06:28.126Z,2022-11-27T11:06:28Z,3927990539,56,Back,,,,,,,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944053,35,61,1,3,59,djz9e25b9zuiu5rmv1zha3i6f,0,88.7,97.1,2022-11-27T11:06:29.291Z,2022-11-27T11:06:29Z,3927990541,56,Left,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944055,36,5,1,3,59,djz9e25b9zuiu5rmv1zha3i6f,0,85.4,101.6,2022-11-27T11:06:29.915Z,2022-11-27T11:06:51Z,3927990865,233,39,3927990545,56,Left,3927990547,347,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944107,39,5,1,3,59,7mk4va7b2p6tnv2xjxcgjy8h6,1,14.6,-1.6,2022-11-27T11:06:29.915Z,2022-11-27T11:58:30Z,3927990821,347,,3927990841,233,36,3927990819,56,Back,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944119,40,1,1,4,20,7mk4va7b2p6tnv2xjxcgjy8h6,1,20.3,0,2022-11-27T11:06:50.412Z,2022-11-27T11:06:51Z,3927990881,140,23.0,3927990883,141,17.1,3927990877,107,,3927990879,56,Back,3927990885,212,12.6,3927990887,213,1.3,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944127,41,1,1,4,21,7mk4va7b2p6tnv2xjxcgjy8h6,1,23.5,16.5,2022-11-27T11:06:51.501Z,2022-11-27T11:06:53Z,3927990941,1,,3927990937,212,18.9,3927990935,141,10.6,3927990939,213,6.1,3927990929,157,,3927990931,56,Back,3927990933,140,41.1,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944129,42,44,1,4,23,7mk4va7b2p6tnv2xjxcgjy8h6,1,42.8,9.1,2022-11-27T11:06:53.325Z,2022-11-27T11:06:54Z,3927990947,285,,3927990945,56,Back,3927990957,233,37,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944131,37,44,1,4,23,djz9e25b9zuiu5rmv1zha3i6f,0,57.2,90.9,2022-11-27T11:06:53.326Z,2022-11-27T11:06:55Z,3927990973,233,42,3927990949,56,Left,3927990951,286,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944139,43,1,1,4,23,7mk4va7b2p6tnv2xjxcgjy8h6,0,41.1,10.6,2022-11-27T11:06:53.709Z,2022-11-27T11:06:56Z,3927991011,3,,3927991013,56,Back,3927991023,212,22.5,3927991021,141,43.0,3927991017,140,45.6,3927991027,213,1.4,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944143,38,49,1,4,26,djz9e25b9zuiu5rmv1zha3i6f,1,51.9,50.7,2022-11-27T11:06:56.219Z,2022-11-27T11:06:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944175,39,1,1,4,26,djz9e25b9zuiu5rmv1zha3i6f,1,51.9,49.9,2022-11-27T11:06:56.939Z,2022-11-27T11:07:01Z,3927991227,140,43.3,3927991225,56,Back,3927991229,141,35.4,3927991231,212,13.4,3927991233,213,4.0,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944183,40,1,1,4,31,djz9e25b9zuiu5rmv1zha3i6f,1,42.9,34.6,2022-11-27T11:07:01.386Z,2022-11-27T11:55:39Z,3927991269,56,Back,3927991275,212,10.1,3927991273,141,46.7,3927991271,140,37.3,3927991277,213,2.2,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944203,41,1,1,4,33,djz9e25b9zuiu5rmv1zha3i6f,1,40,51.5,2022-11-27T11:07:03.995Z,2022-11-27T11:07:08Z,3927991379,213,1.7,3927991371,56,Back,3927991373,140,37.1,3927991377,212,21.1,3927991375,141,82.2,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944213,42,1,1,4,37,djz9e25b9zuiu5rmv1zha3i6f,0,53.5,92.4,2022-11-27T11:07:07.963Z,2022-11-27T11:07:09Z,3927991409,141,80.1,3927991411,212,24.1,3927991413,213,5.9,3927991403,155,,3927991407,140,75.0,3927991405,56,Left,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944215,44,1,1,4,39,7mk4va7b2p6tnv2xjxcgjy8h6,0,22.7,14.7,2022-11-27T11:07:09.357Z,2022-11-27T11:07:10Z,3927991425,56,Back,3927991427,140,29.3,3927991433,213,5.6,3927991431,212,9.1,3927991423,3,,3927991429,141,6.1,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944235,43,1,1,4,41,djz9e25b9zuiu5rmv1zha3i6f,0,73.5,93.8,2022-11-27T11:07:11.547Z,2022-11-27T11:07:14Z,3927991509,212,18.1,3927991507,141,67.4,3927991511,213,4.6,3927991505,140,71.1,3927991503,56,Center,3927991501,155,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944231,45,49,1,4,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.8,41.8,2022-11-27T11:07:14.190Z,2022-11-27T11:07:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944249,46,50,1,4,46,7mk4va7b2p6tnv2xjxcgjy8h6,1,34.8,40.8,2022-11-27T11:07:16.765Z,2022-11-27T11:07:21Z,3927991671,286,,3927991667,233,44,3927991565,56,Back,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944265,44,7,1,4,46,djz9e25b9zuiu5rmv1zha3i6f,1,65.2,59.2,2022-11-27T11:07:16.766Z,2022-11-27T11:07:21Z,3927991659,233,46,3927991647,56,Center,3927991649,285,,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944271,45,49,1,4,50,djz9e25b9zuiu5rmv1zha3i6f,1,52.3,48.7,2022-11-27T11:07:20.763Z,2022-11-27T11:07:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944277,46,1,1,4,50,djz9e25b9zuiu5rmv1zha3i6f,1,52.3,48.7,2022-11-27T11:07:21.083Z,2022-11-27T11:07:22Z,3927991693,56,Back,3927991701,213,2.6,3927991699,212,14.4,3927991695,140,40.3,3927991697,141,59.0,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944307,47,1,1,4,51,djz9e25b9zuiu5rmv1zha3i6f,1,40.3,59,2022-11-27T11:07:22.138Z,2022-11-27T11:07:26Z,3927991829,213,5.6,3927991817,56,Center,3927991819,140,51.5,3927991827,212,14.9,3927991823,141,45.6,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944311,48,1,1,4,56,djz9e25b9zuiu5rmv1zha3i6f,1,46.7,46.1,2022-11-27T11:07:26.523Z,2022-11-27T11:07:28Z,3927991865,213,2.4,3927991857,56,Back,3927991861,141,55.0,3927991863,212,9.4,3927991859,140,39.8,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944329,49,1,1,4,58,djz9e25b9zuiu5rmv1zha3i6f,1,39.8,55.9,2022-11-27T11:07:28.506Z,2022-11-27T11:07:30Z,3927991959,212,20.1,3927991953,56,Back,3927991961,213,1.3,3927991957,141,84.5,3927991955,140,44.6,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944345,50,1,1,4,59,djz9e25b9zuiu5rmv1zha3i6f,1,47.8,87.5,2022-11-27T11:07:30.124Z,2022-11-27T11:07:35Z,3927992077,141,80.8,3927992081,213,6.1,3927992075,140,72.0,3927992079,212,25.8,3927992073,56,Left,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944347,51,4,1,5,5,djz9e25b9zuiu5rmv1zha3i6f,1,59.2,94.6,2022-11-27T11:07:35.819Z,2022-11-27T11:43:21Z,3927992171,265,,3928040929,233,48,3927992087,286,,3927992169,152,,3927992085,56,Left,3927992167,13,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944351,47,43,1,5,5,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2022-11-27T11:07:35.820Z,2022-11-27T11:07:54Z,3927992105,285,0,3927992111,233,51,3927992277,144,7,3927992103,56,Back,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944359,48,4,1,5,5,7mk4va7b2p6tnv2xjxcgjy8h6,0,40.8,5.4,2022-11-27T11:07:35.820Z,2022-11-27T11:43:21Z,3928040933,233,51,3927992151,56,Back,3927992153,152,,3927992149,13,,3927992157,285,,3927992155,265,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944391,52,1,1,5,27,djz9e25b9zuiu5rmv1zha3i6f,1,63.9,95,2022-11-27T11:07:57.275Z,2022-11-27T11:08:03Z,3927992345,5,,3927992357,213,0.1,3927992347,152,,3927992355,212,14.1,3927992349,56,Left,3927992353,141,96.3,3927992351,140,77.3,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944415,53,1,1,5,32,djz9e25b9zuiu5rmv1zha3i6f,1,95.6,96.4,2022-11-27T11:08:02.971Z,2022-11-27T11:08:09Z,3927992505,56,Center,3927992507,140,94.7,3927992501,2,,3927992513,213,4.7,3927992511,212,22.5,3927992509,141,63.4,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944423,54,61,1,5,42,djz9e25b9zuiu5rmv1zha3i6f,1,86.8,77.7,2022-11-27T11:08:12.340Z,2022-11-27T11:08:12Z,3927992557,56,Center,,,,,,,,,,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944437,55,1,1,5,43,djz9e25b9zuiu5rmv1zha3i6f,1,83.8,78.5,2022-11-27T11:08:13.739Z,2022-11-27T11:08:15Z,3927992645,140,92.1,3927992647,141,92.9,3927992643,56,Left,3927992649,212,13.1,3927992651,213,0.8,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944447,56,1,1,5,44,djz9e25b9zuiu5rmv1zha3i6f,0,92.2,92.6,2022-11-27T11:08:14.970Z,2022-11-27T11:08:16Z,3927992683,56,Left,3927992681,155,,3927992685,140,92.5,3927992679,2,,3927992687,141,84.2,3927992691,213,4.8,3927992689,212,5.7,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944445,49,61,1,5,45,7mk4va7b2p6tnv2xjxcgjy8h6,1,9.5,10.4,2022-11-27T11:08:16.072Z,2022-11-27T11:08:16Z,3927992677,56,Back,,,,,,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944453,50,49,1,5,47,7mk4va7b2p6tnv2xjxcgjy8h6,1,23.1,27.3,2022-11-27T11:08:17.981Z,2022-11-27T11:08:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944455,51,1,1,5,48,7mk4va7b2p6tnv2xjxcgjy8h6,0,23.1,27.3,2022-11-27T11:08:18.301Z,2022-11-27T11:08:19Z,3927992713,157,,3927992725,1,,3927992719,141,30.1,3927992721,212,19.0,3927992723,213,0.1,3927992715,56,Back,3927992717,140,41.1,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944459,57,49,1,5,48,djz9e25b9zuiu5rmv1zha3i6f,1,54.3,76.7,2022-11-27T11:08:19.163Z,2022-11-27T11:56:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944481,58,1,1,5,49,djz9e25b9zuiu5rmv1zha3i6f,1,54.6,76,2022-11-27T11:08:19.898Z,2022-11-27T11:56:50Z,3927992875,56,Back,3927992877,140,42.8,3927992881,212,16.9,3927992883,213,2.4,3927992879,141,93.0,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944505,59,1,1,5,54,djz9e25b9zuiu5rmv1zha3i6f,1,42.8,93,2022-11-27T11:08:24.299Z,2022-11-27T11:08:27Z,3927992997,213,4.1,3927992999,1,,3927992993,141,55.0,3927992991,140,24.1,3927992989,56,Back,3927992995,212,32.5,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944519,60,1,1,5,58,djz9e25b9zuiu5rmv1zha3i6f,1,24.8,54.9,2022-11-27T11:08:28.395Z,2022-11-27T11:56:53Z,3927993083,1,,3927993077,141,7.0,3927993081,213,5.1,3927993075,140,38.9,3927993079,212,35.8,3927993073,56,Back,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944543,61,1,1,6,1,djz9e25b9zuiu5rmv1zha3i6f,1,38.3,7.6,2022-11-27T11:08:31.786Z,2022-11-27T11:08:34Z,3927993167,141,28.3,3927993165,140,42.1,3927993171,213,1.3,3927993169,212,14.6,3927993163,56,Back,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944549,62,1,1,6,3,djz9e25b9zuiu5rmv1zha3i6f,1,42.1,28.3,2022-11-27T11:08:33.882Z,2022-11-27T11:08:36Z,3927993223,213,2.3,3927993215,56,Back,3927993221,212,24.7,3927993219,141,56.4,3927993217,140,27.2,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944589,63,1,1,6,6,djz9e25b9zuiu5rmv1zha3i6f,1,27.1,56.4,2022-11-27T11:08:36.602Z,2022-11-27T11:08:42Z,3927993407,141,89.3,3927993405,140,30.4,3927993409,212,22.6,3927993411,213,1.4,3927993403,56,Back,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944597,64,1,1,6,12,djz9e25b9zuiu5rmv1zha3i6f,1,66.9,95,2022-11-27T11:08:42.859Z,2022-11-27T11:08:45Z,3927993445,56,Center,3927993447,140,87.1,3927993443,155,,3927993451,212,27.8,3927993453,213,5.6,3927993449,141,68.5,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944601,65,61,1,6,14,djz9e25b9zuiu5rmv1zha3i6f,0,87.1,68.5,2022-11-27T11:08:45.179Z,2022-11-27T11:08:45Z,3927993469,56,Center,,,,,,,,,,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944603,52,5,1,6,15,7mk4va7b2p6tnv2xjxcgjy8h6,1,-1.2,31.3,2022-11-27T11:08:45.437Z,2022-11-27T11:08:46Z,3927993533,233,66,3927993477,346,,3927993475,56,Back,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944607,66,5,1,6,15,djz9e25b9zuiu5rmv1zha3i6f,0,101.2,68.7,2022-11-27T11:08:45.437Z,2022-11-27T11:58:30Z,3927993541,233,52,3927993491,346,,3927993489,56,Center,,,,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944677,53,1,1,6,31,7mk4va7b2p6tnv2xjxcgjy8h6,1,3.6,50.3,2022-11-27T11:09:01.436Z,2022-11-27T11:09:03Z,3927993895,141,68.7,3927993897,212,16.5,3927993893,140,13.8,3927993891,56,Back,3927993903,237,,3927993889,124,,3927993899,213,0.9,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944681,54,1,1,6,32,7mk4va7b2p6tnv2xjxcgjy8h6,1,13.8,68.7,2022-11-27T11:09:03.052Z,2022-11-27T11:09:04Z,3927993933,213,4.7,3927993931,212,17.6,3927993925,56,Back,3927993929,141,42.8,3927993927,140,13.1,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944701,55,1,1,6,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,13.3,43.7,2022-11-27T11:09:04.188Z,2022-11-27T11:09:07Z,3927994033,140,22.0,3927994031,56,Back,3927994035,141,70.5,3927994037,212,20.4,3927994039,213,1.1,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944721,56,1,1,6,37,7mk4va7b2p6tnv2xjxcgjy8h6,0,27.1,73.6,2022-11-27T11:09:07.485Z,2022-11-27T11:09:09Z,3927994147,140,65.9,3927994155,1,,3927994145,56,Left,3927994149,141,81.4,3927994151,212,41.1,3927994153,213,0.1,3927994143,155,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944727,67,1,1,6,39,djz9e25b9zuiu5rmv1zha3i6f,0,37.3,18.6,2022-11-27T11:09:09.675Z,2022-11-27T11:57:22Z,3927994205,213,0.3,3927994199,140,48.4,3927994203,212,12.2,3927994201,141,24.1,3927994197,56,Back,3927994195,3,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487944763,57,1,1,6,42,7mk4va7b2p6tnv2xjxcgjy8h6,1,58.5,73.9,2022-11-27T11:09:13.132Z,2022-11-27T11:10:13Z,3927994399,212,33.0,3927994391,155,,3927994393,56,Center,3927994397,141,74.1,3927994401,213,0.0,3927995709,218,,3927994403,1,,3927994395,140,89.9,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
