id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2542922185,259,61,1,38,47,ctm9as17rs95yhuz7qf53wfke,0,82,8.9,2023-05-03T10:42:34.040Z,2023-05-03T10:42:34Z,4246675643,56,Right,,,,,,,,,,,,,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922195,457,49,1,38,48,12tyw9yomy9n5cjd5po2ajx1q,1,16.3,90.9,2023-05-03T10:42:35.329Z,2023-05-03T10:42:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922189,260,45,1,38,49,ctm9as17rs95yhuz7qf53wfke,0,82.7,9.1,2023-05-03T10:42:36.231Z,2023-05-03T10:42:39Z,4246675737,233,458,4246675671,286,,4246675669,56,Right,,,,,,,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922203,458,3,1,38,49,12tyw9yomy9n5cjd5po2ajx1q,1,17.3,90.9,2023-05-03T10:42:36.231Z,2023-05-03T10:42:39Z,4246675715,56,Back,4246675717,285,,4246675733,233,260,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922209,459,1,1,38,50,12tyw9yomy9n5cjd5po2ajx1q,0,15.7,91.2,2023-05-03T10:42:37.590Z,2023-05-03T10:42:47Z,4246675771,213,0.7,4246675765,140,16.7,4246675779,233,261,4246675763,56,Back,4246675769,212,1.3,4246675767,141,92.4,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922199,261,61,1,38,50,ctm9as17rs95yhuz7qf53wfke,1,82.1,6.1,2023-05-03T10:42:37.591Z,2023-05-03T10:42:45Z,4246675711,56,Right,,,,,,,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922213,262,49,1,38,53,ctm9as17rs95yhuz7qf53wfke,1,70.8,2,2023-05-03T10:42:40.425Z,2023-05-03T10:42:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922241,263,1,1,38,54,ctm9as17rs95yhuz7qf53wfke,1,68.2,2.3,2023-05-03T10:42:41.496Z,2023-05-03T10:42:45Z,4246675949,141,34.5,4246675953,213,2.2,4246675947,140,53.7,4246675951,212,26.7,4246675945,56,Center,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922251,264,1,1,38,58,ctm9as17rs95yhuz7qf53wfke,1,54.3,32.1,2023-05-03T10:42:45.768Z,2023-05-03T10:42:48Z,4246676023,212,20.6,4246676025,213,4.1,4246676021,141,7.1,4246676017,56,Back,4246676019,140,43.2,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922301,265,1,1,39,1,ctm9as17rs95yhuz7qf53wfke,1,41.4,8.3,2023-05-03T10:42:48.008Z,2023-05-03T10:42:54Z,4246676275,56,Right,4246676281,212,13.0,4246676277,140,53.4,4246676283,213,6.0,4246676279,141,3.8,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922303,266,4,1,39,4,ctm9as17rs95yhuz7qf53wfke,1,47.2,9.2,2023-05-03T10:42:51.030Z,2023-05-03T10:42:57Z,4246676289,56,Back,4246676295,286,,4246676287,13,,4246676293,265,,4246676291,152,,4246676383,233,460,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922281,460,4,1,39,4,12tyw9yomy9n5cjd5po2ajx1q,0,52.8,90.8,2023-05-03T10:42:51.031Z,2023-05-03T10:42:58Z,4246676371,152,,4246676373,265,,4246676395,233,266,4246676149,56,Left,4246676151,285,,4246676369,13,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922331,461,17,1,39,15,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-05-03T10:43:02.024Z,2023-05-03T10:43:04Z,4246676535,31,,4246676537,392,,4246676539,13,243,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922447,267,1,1,39,54,ctm9as17rs95yhuz7qf53wfke,0,47.3,13.2,2023-05-03T10:43:41.688Z,2023-05-03T10:43:45Z,4246677315,152,,4246677327,1,,4246677323,212,33.3,4246677311,5,,4246677325,213,6.1,4246677313,155,,4246677321,141,6.1,4246677317,56,Right,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,4246677319,140,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922449,462,44,1,39,56,12tyw9yomy9n5cjd5po2ajx1q,1,24.4,92.4,2023-05-03T10:43:43.626Z,2023-05-03T10:43:44Z,4246677331,56,Back,4246677361,233,268,4246677333,285,,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922451,268,44,1,39,56,ctm9as17rs95yhuz7qf53wfke,0,75.6,7.6,2023-05-03T10:43:43.627Z,2023-05-03T10:43:45Z,4246677369,233,462,4246677337,286,,4246677335,56,Right,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922453,463,1,1,39,56,12tyw9yomy9n5cjd5po2ajx1q,0,27.3,90.5,2023-05-03T10:43:43.788Z,2023-05-03T10:44:16Z,4246677343,140,32.6,4246677347,212,5.7,4246677339,3,,4246677349,213,6.1,4246677345,141,88.7,4246677341,56,Back,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922457,269,61,1,39,57,ctm9as17rs95yhuz7qf53wfke,0,68.7,7.4,2023-05-03T10:43:44.223Z,2023-05-03T10:43:52Z,4246677373,56,Right,,,,,,,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922469,270,5,1,39,58,ctm9as17rs95yhuz7qf53wfke,0,70.3,-1.5,2023-05-03T10:43:44.986Z,2023-05-03T10:43:55Z,4246677433,233,464,4246677421,347,,4246677419,56,Right,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922461,464,5,1,39,58,12tyw9yomy9n5cjd5po2ajx1q,1,29.7,101.5,2023-05-03T10:43:44.986Z,2023-05-03T10:43:48Z,4246677377,347,,4246677423,233,270,4246677375,56,Back,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922475,465,1,1,40,2,12tyw9yomy9n5cjd5po2ajx1q,0,29.4,100,2023-05-03T10:43:49.202Z,2023-05-03T10:43:49Z,4246677481,213,5.4,4246677473,56,Back,4246677477,141,74.4,4246677479,212,23.0,4246677471,107,,4246677483,1,,4246677475,140,42.9,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922485,271,8,1,40,4,ctm9as17rs95yhuz7qf53wfke,1,60.3,36.7,2023-05-03T10:43:50.968Z,2023-05-03T10:43:51Z,4246677547,56,Center,,,,,,,,,,,,,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922575,274,61,1,40,5,ctm9as17rs95yhuz7qf53wfke,1,43.3,25.2,2023-05-03T10:43:52.264Z,2023-05-03T10:44:16Z,4246678133,56,Back,,,,,,,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922493,272,61,1,40,6,ctm9as17rs95yhuz7qf53wfke,0,57.7,6.5,2023-05-03T10:43:53.752Z,2023-05-03T10:45:37Z,4246677593,56,Right,,,,,,,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922507,466,4,1,40,9,12tyw9yomy9n5cjd5po2ajx1q,1,56.8,88.6,2023-05-03T10:43:56.568Z,2023-05-03T10:44:00Z,4246677675,56,Left,4246677745,233,273,4246677681,286,,4246677673,13,,4246677677,152,,4246677679,265,,,,,,,,6yy4eglwmvj6i50st1np97be2,Gustavo Nescau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922517,273,4,1,40,9,ctm9as17rs95yhuz7qf53wfke,0,43.2,11.4,2023-05-03T10:43:56.569Z,2023-05-03T10:44:00Z,4246677737,56,Back,4246677739,152,,4246677751,233,466,4246677743,285,,4246677735,13,,4246677741,265,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922583,467,1,1,40,27,12tyw9yomy9n5cjd5po2ajx1q,1,55.2,80.6,2023-05-03T10:44:14.435Z,2023-05-03T10:44:15Z,4246678169,5,,4246678179,212,16.3,4246678177,141,62.9,4246678173,56,Back,4246678181,213,4.0,4246678175,140,44.8,4246678171,152,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922587,468,1,1,40,28,12tyw9yomy9n5cjd5po2ajx1q,1,44.8,62.9,2023-05-03T10:44:15.611Z,2023-05-03T10:44:16Z,4246678205,141,76.9,4246678201,56,Center,4246678207,212,12.4,4246678209,213,0.9,4246678203,140,52.3,,,,,,,,,,5vuhxc4dqq733xjjcnlbudn8p,D. Tagami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922589,469,1,1,40,29,12tyw9yomy9n5cjd5po2ajx1q,1,52.3,76.9,2023-05-03T10:44:16.348Z,2023-05-03T10:44:18Z,4246678235,213,1.3,4246678229,140,56.2,4246678227,56,Left,4246678231,141,95.4,4246678233,212,13.2,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922593,470,1,1,40,31,12tyw9yomy9n5cjd5po2ajx1q,0,56.2,95.4,2023-05-03T10:44:18.632Z,2023-05-03T10:44:19Z,4246678255,155,,4246678265,212,22.3,4246678261,141,70.3,4246678267,213,5.4,4246678259,140,69.8,4246678257,56,Center,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922597,275,8,1,40,34,ctm9as17rs95yhuz7qf53wfke,1,26.1,32.5,2023-05-03T10:44:21.591Z,2023-05-03T10:44:22Z,4246678291,15,,4246678283,56,Back,,,,,,,,,,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922603,471,61,1,40,36,12tyw9yomy9n5cjd5po2ajx1q,1,63.6,69,2023-05-03T10:44:23.809Z,2023-05-03T10:44:23Z,4246678315,56,Center,,,,,,,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922605,472,1,1,40,37,12tyw9yomy9n5cjd5po2ajx1q,0,60.2,72,2023-05-03T10:44:24.596Z,2023-05-03T10:44:25Z,4246678325,141,59.3,4246678327,212,15.3,4246678321,56,Back,4246678329,213,3.7,4246678319,3,,4246678323,140,48.2,,,,,,,6yy4eglwmvj6i50st1np97be2,Gustavo Nescau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922627,276,1,1,40,40,ctm9as17rs95yhuz7qf53wfke,1,36.9,30.3,2023-05-03T10:44:27.703Z,2023-05-03T10:44:29Z,4246678453,212,27.1,4246678455,213,0.5,4246678451,141,50.0,4246678449,140,59.3,4246678447,56,Center,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922631,277,49,1,40,41,ctm9as17rs95yhuz7qf53wfke,1,69.9,50.4,2023-05-03T10:44:28.934Z,2023-05-03T10:44:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922639,278,43,1,40,42,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-05-03T10:44:29.031Z,2023-05-03T10:44:42Z,4246678519,140,76.4,4246678517,56,Center,4246678521,141,37.1,4246678525,213,5.4,4246678815,144,1,4246678523,212,11.3,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922645,279,13,1,40,43,ctm9as17rs95yhuz7qf53wfke,1,74.7,39.2,2023-05-03T10:44:30.695Z,2023-05-03T10:45:11Z,4246679607,231,48.7,4246679605,230,98.0,4246679599,103,9.7,4246678547,22,,4246679601,215,,4246679595,73,,4246679603,458,,4246679339,20,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,4246679597,102,67.2,4246678551,56,Center,4246678549,18,,,,,,,,,,,,,,,,,,,,,,,
2542922649,280,5,1,40,43,ctm9as17rs95yhuz7qf53wfke,0,100.9,59.2,2023-05-03T10:44:30.737Z,2023-05-03T10:45:46Z,4246678581,56,Center,4246678603,233,473,4246678583,346,,,,,,,,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922635,473,5,1,40,43,12tyw9yomy9n5cjd5po2ajx1q,1,-0.9,40.8,2023-05-03T10:44:30.737Z,2023-05-03T10:44:32Z,4246678501,346,,4246678499,56,Back,4246678595,233,280,,,,,,,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922733,474,1,1,41,6,12tyw9yomy9n5cjd5po2ajx1q,1,4.6,49.7,2023-05-03T10:44:53.554Z,2023-05-03T10:45:00Z,4246679133,56,Back,4246679139,212,13.6,4246679137,141,68.1,4246679145,237,,4246679135,140,9.6,4246679309,189,,4246679141,213,1.2,4246679131,124,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922745,475,1,1,41,7,12tyw9yomy9n5cjd5po2ajx1q,1,9.6,68.1,2023-05-03T10:44:54.820Z,2023-05-03T10:45:44Z,4246679207,213,5.1,4246679195,140,14.1,4246679203,212,12.4,4246680209,189,,4246679199,141,51.2,4246679193,56,Back,,,,,,,5vuhxc4dqq733xjjcnlbudn8p,D. Tagami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922749,476,1,1,41,8,12tyw9yomy9n5cjd5po2ajx1q,1,14.1,51.2,2023-05-03T10:44:55.884Z,2023-05-03T10:45:45Z,4246679227,212,14.5,4246679221,56,Back,4246679229,213,5.1,4246679223,140,19.0,4246679225,141,31.2,,,,,,,,,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922763,477,1,1,41,10,12tyw9yomy9n5cjd5po2ajx1q,1,19,31.2,2023-05-03T10:44:57.139Z,2023-05-03T10:45:00Z,4246679301,212,15.7,4246679297,140,9.0,4246679299,141,48.4,4246679303,213,2.3,4246679295,56,Back,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922791,478,1,1,41,14,12tyw9yomy9n5cjd5po2ajx1q,1,7.9,50.1,2023-05-03T10:45:01.630Z,2023-05-03T10:45:04Z,4246679467,56,Back,4246679469,140,17.8,4246679473,212,17.3,4246679475,213,5.4,4246679471,141,29.8,,,,,,,,,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922799,479,1,1,41,17,12tyw9yomy9n5cjd5po2ajx1q,1,18.7,28,2023-05-03T10:45:04.681Z,2023-05-03T10:45:08Z,4246679531,141,53.3,4246679527,56,Back,4246679529,140,9.3,4246679535,213,2.1,4246679533,212,19.8,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922805,480,1,1,41,21,12tyw9yomy9n5cjd5po2ajx1q,1,9.3,53.3,2023-05-03T10:45:08.341Z,2023-05-03T10:45:10Z,4246679567,141,54.3,4246679569,212,9.5,4246679563,56,Back,4246679571,213,0.1,4246679565,140,18.3,,,,,,,,,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922815,481,1,1,41,23,12tyw9yomy9n5cjd5po2ajx1q,1,18.3,54.3,2023-05-03T10:45:10.522Z,2023-05-03T10:45:13Z,4246679657,212,13.9,4246679659,213,3.4,4246679653,140,5.4,4246679655,141,49.4,4246679651,56,Back,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922823,482,1,1,41,26,12tyw9yomy9n5cjd5po2ajx1q,1,6.8,48.4,2023-05-03T10:45:13.350Z,2023-05-03T10:45:16Z,4246679713,1,,4246679701,155,,4246679705,140,41.0,4246679703,56,Back,4246679709,212,35.9,4246679711,213,6.3,4246679707,141,47.3,,,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922825,483,44,1,41,28,12tyw9yomy9n5cjd5po2ajx1q,1,43,46.3,2023-05-03T10:45:15.750Z,2023-05-03T10:45:16Z,4246679719,285,,4246679723,233,281,4246679717,56,Back,,,,,,,,,,,,,,,,6yy4eglwmvj6i50st1np97be2,Gustavo Nescau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922817,281,44,1,41,28,ctm9as17rs95yhuz7qf53wfke,0,57,53.7,2023-05-03T10:45:15.751Z,2023-05-03T10:45:17Z,4246679683,286,,4246679733,233,483,4246679681,56,Center,,,,,,,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922843,484,1,1,41,29,12tyw9yomy9n5cjd5po2ajx1q,1,41.4,47.2,2023-05-03T10:45:16.188Z,2023-05-03T10:45:41Z,4246679829,3,,4246679831,56,Back,4246679835,141,58.8,4246680157,156,,4246679833,140,37.1,4246679839,213,2.1,4246679837,212,9.1,,,,6yy4eglwmvj6i50st1np97be2,Gustavo Nescau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922845,485,4,1,41,32,12tyw9yomy9n5cjd5po2ajx1q,1,38.6,59.5,2023-05-03T10:45:19.709Z,2023-05-03T10:45:23Z,4246679851,152,,4246679847,294,,4246679849,56,Back,4246679903,233,282,4246679853,286,,4246679845,13,,,,,,,,6lc4nnqxwzi39yz3cd6b7p13p,Y. Takagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922853,282,4,1,41,32,ctm9as17rs95yhuz7qf53wfke,0,61.4,40.5,2023-05-03T10:45:19.710Z,2023-05-03T10:45:23Z,4246679895,294,,4246679909,233,485,4246679899,152,,4246679897,56,Center,4246679901,285,,4246679893,13,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922921,486,1,1,42,0,12tyw9yomy9n5cjd5po2ajx1q,1,37.2,63.1,2023-05-03T10:45:47.386Z,2023-05-03T10:45:49Z,4246680343,213,4.8,4246680333,152,,4246680337,140,39.1,4246680339,141,37.9,4246680335,56,Back,4246680341,212,17.3,4246680331,5,,,,,5vuhxc4dqq733xjjcnlbudn8p,D. Tagami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922933,487,1,1,42,2,12tyw9yomy9n5cjd5po2ajx1q,1,40.2,35.4,2023-05-03T10:45:49.687Z,2023-05-03T10:45:53Z,4246680435,212,27.9,4246680431,140,57.0,4246680437,213,5.4,4246680433,141,3.7,4246680429,56,Right,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922939,488,1,1,42,6,12tyw9yomy9n5cjd5po2ajx1q,1,62.2,3.8,2023-05-03T10:45:53.482Z,2023-05-03T10:46:03Z,4246680465,212,5.3,4246680463,141,2.2,4246680459,56,Right,4246680461,140,67.1,4246680467,213,6.1,,,,,,,,,,4fcpkylbp3ayqaf33370abje1,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922955,489,43,1,42,8,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-05-03T10:45:55.114Z,2023-05-03T10:46:01Z,4246680643,144,1,4246680571,141,9.5,4246680575,213,2.1,4246680573,212,5.6,4246680567,56,Right,4246680569,140,63.1,,,,,,,7wzdljgji8khptjqjjj5jwzfu,E. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922957,490,4,1,42,10,12tyw9yomy9n5cjd5po2ajx1q,1,64.4,2.9,2023-05-03T10:45:57.826Z,2023-05-03T10:46:22Z,4246680617,233,283,4246680583,56,Right,4246680587,286,,4246680579,13,,4246680585,152,,4246681053,265,,,,,,,,7wzdljgji8khptjqjjj5jwzfu,E. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542922961,283,4,1,42,10,ctm9as17rs95yhuz7qf53wfke,0,35.6,97.1,2023-05-03T10:45:57.827Z,2023-05-03T10:46:19Z,4246680597,13,,4246680605,285,,4246680601,56,Back,4246680635,233,490,4246681031,265,,4246680603,152,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542923069,491,1,1,42,40,12tyw9yomy9n5cjd5po2ajx1q,0,61.1,6.1,2023-05-03T10:46:27.057Z,2023-05-03T10:46:31Z,4246681235,213,0.9,4246681231,141,53.1,4246681223,155,,4246681227,56,Center,4246681229,140,86.9,4246681225,152,,4246681219,2,,4246681237,1,,6lc4nnqxwzi39yz3cd6b7p13p,Y. Takagi,,4246681221,5,,4246681233,212,41.9,,,,,,,,,,,,,,,,,,,,,,,,,
2542923079,284,44,1,42,43,ctm9as17rs95yhuz7qf53wfke,1,14.4,44.4,2023-05-03T10:46:30.466Z,2023-05-03T10:46:52Z,4246681277,56,Back,4246681279,285,,4246681293,233,492,,,,,,,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542923071,492,44,1,42,43,12tyw9yomy9n5cjd5po2ajx1q,0,85.6,55.6,2023-05-03T10:46:30.467Z,2023-05-03T10:46:34Z,4246681243,56,Center,4246681245,286,,4246681311,233,284,,,,,,,,,,,,,,,,6yy4eglwmvj6i50st1np97be2,Gustavo Nescau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542923085,285,12,1,42,44,ctm9as17rs95yhuz7qf53wfke,1,15,42.2,2023-05-03T10:46:31.111Z,2023-05-03T11:12:37Z,4246681333,15,,4246681321,141,34.5,4246681327,213,5.9,4246681317,56,Back,4246681323,212,13.3,4246681319,140,26.6,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542923097,493,1,1,42,45,12tyw9yomy9n5cjd5po2ajx1q,1,77.4,65.7,2023-05-03T10:46:32.871Z,2023-05-03T10:46:47Z,4246681359,141,52.1,4246681357,140,80.9,4246681363,213,5.1,4246681353,3,,4246681361,212,10.0,4246681355,56,Center,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542923105,494,1,1,42,47,12tyw9yomy9n5cjd5po2ajx1q,1,81.5,51.8,2023-05-03T10:46:34.505Z,2023-05-03T10:46:48Z,4246681413,213,3.8,4246681405,56,Center,4246681407,140,72.2,4246681411,212,12.0,4246681409,141,41.6,,,,,,,,,,4fcpkylbp3ayqaf33370abje1,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542923111,495,1,1,42,48,12tyw9yomy9n5cjd5po2ajx1q,1,72.2,41.6,2023-05-03T10:46:35.873Z,2023-05-03T10:46:37Z,4246681457,213,4.5,4246681451,140,68.8,4246681449,56,Right,4246681453,141,18.6,4246681455,212,16.0,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542923129,496,1,1,42,50,12tyw9yomy9n5cjd5po2ajx1q,1,68.9,18.6,2023-05-03T10:46:37.479Z,2023-05-03T10:46:40Z,4246681575,56,Right,4246681583,213,5.7,4246681579,141,5.8,4246681577,140,81.1,4246681581,212,15.5,,,,,,,,,,6lc4nnqxwzi39yz3cd6b7p13p,Y. Takagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542923137,497,1,1,42,52,12tyw9yomy9n5cjd5po2ajx1q,0,85.4,3.8,2023-05-03T10:46:39.916Z,2023-05-03T10:46:43Z,4246681635,56,Center,4246681645,1,,4246681641,212,41.0,4246681631,2,,4246681639,141,61.4,4246681637,140,97.0,4246681643,213,1.3,4246681633,155,,7wzdljgji8khptjqjjj5jwzfu,E. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
