id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2548534069,966,1,2,83,47,3vfso415vj7uitnunviuzdyg3,1,48.8,22.1,2023-05-14T08:47:23.123Z,2023-05-14T08:47:25Z,4276641233,213,1.9,4276641223,56,Back,4276641225,140,45.9,4276641229,141,36.9,4276641231,212,10.5,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534077,967,1,2,83,50,3vfso415vj7uitnunviuzdyg3,1,46.7,35.2,2023-05-14T08:47:25.659Z,2023-05-14T08:47:27Z,4276641271,140,44.4,4276641275,212,6.6,4276641277,213,4.3,4276641273,141,26.2,4276641269,56,Back,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534087,968,1,2,83,51,3vfso415vj7uitnunviuzdyg3,1,44.4,26.2,2023-05-14T08:47:27.027Z,2023-05-14T08:47:29Z,4276641321,212,13.4,4276641315,56,Back,4276641319,141,30.3,4276641317,140,31.9,4276641323,213,2.9,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534101,969,1,2,83,54,3vfso415vj7uitnunviuzdyg3,1,31.9,30.3,2023-05-14T08:47:29.316Z,2023-05-14T08:47:30Z,4276641389,212,10.9,4276641385,140,39.6,4276641391,213,0.7,4276641383,56,Back,4276641387,141,41.0,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534109,970,1,2,83,55,3vfso415vj7uitnunviuzdyg3,1,39.6,41,2023-05-14T08:47:30.484Z,2023-05-14T08:47:31Z,4276641427,213,4.1,4276641421,140,34.7,4276641425,212,8.5,4276641423,141,31.0,4276641419,56,Back,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534113,971,1,2,83,55,3vfso415vj7uitnunviuzdyg3,1,34.7,31,2023-05-14T08:47:31.092Z,2023-05-14T08:47:32Z,4276641449,212,8.0,4276641447,141,42.5,4276641451,213,1.4,4276641443,56,Back,4276641445,140,36.1,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534121,972,1,2,83,56,3vfso415vj7uitnunviuzdyg3,1,36.1,42.5,2023-05-14T08:47:32.067Z,2023-05-14T08:47:33Z,4276641493,212,7.3,4276641485,140,35.2,4276641489,141,31.9,4276641481,56,Back,4276641497,213,4.6,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534147,973,1,2,83,57,3vfso415vj7uitnunviuzdyg3,1,35.2,31.9,2023-05-14T08:47:32.916Z,2023-05-14T08:47:35Z,4276641611,213,1.9,4276641605,140,33.2,4276641603,56,Back,4276641609,212,6.5,4276641607,141,41.0,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534163,974,1,2,83,59,3vfso415vj7uitnunviuzdyg3,1,33.6,41.8,2023-05-14T08:47:34.940Z,2023-05-14T08:47:36Z,4276641701,213,4.7,4276641695,140,33.5,4276641693,56,Back,4276641697,141,28.3,4276641699,212,9.2,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534177,975,1,2,84,1,3vfso415vj7uitnunviuzdyg3,1,33.5,28.3,2023-05-14T08:47:36.292Z,2023-05-14T08:47:37Z,4276641759,56,Back,4276641765,141,33.7,4276641773,213,0.4,4276641769,212,9.5,4276641761,140,41.8,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534225,976,1,2,84,2,3vfso415vj7uitnunviuzdyg3,1,41.8,33.7,2023-05-14T08:47:37.300Z,2023-05-14T08:47:44Z,4276641973,140,52.1,4276641975,141,4.9,4276641971,56,Right,4276641979,213,5.2,4276641977,212,22.4,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534241,977,1,2,84,9,3vfso415vj7uitnunviuzdyg3,1,69.1,5.3,2023-05-14T08:47:44.611Z,2023-05-14T08:47:47Z,4276642085,212,6.8,4276642079,56,Right,4276642087,213,1.0,4276642083,141,13.7,4276642081,140,72.7,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534263,978,1,2,84,12,3vfso415vj7uitnunviuzdyg3,1,66.4,12.8,2023-05-14T08:47:47.284Z,2023-05-14T08:47:49Z,4276642177,141,7.4,4276642181,213,3.5,4276642173,56,Right,4276642175,140,57.5,4276642179,212,10.0,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534275,979,1,2,84,14,3vfso415vj7uitnunviuzdyg3,1,57.5,7.4,2023-05-14T08:47:49.380Z,2023-05-14T08:47:51Z,4276642231,56,Right,4276642239,213,6.0,4276642235,141,4.9,4276642233,140,62.9,4276642237,212,5.9,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534293,980,1,2,84,16,3vfso415vj7uitnunviuzdyg3,1,62.9,5.5,2023-05-14T08:47:51.340Z,2023-05-14T08:47:53Z,4276642325,213,3.2,4276642323,212,9.7,4276642317,56,Right,4276642319,140,53.7,4276642321,141,5.2,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534313,981,1,2,84,18,3vfso415vj7uitnunviuzdyg3,1,53.7,7.3,2023-05-14T08:47:53.556Z,2023-05-14T08:47:55Z,4276642411,140,35.8,4276642417,213,2.8,4276642409,56,Back,4276642413,141,16.8,4276642415,212,19.9,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534319,982,1,2,84,20,3vfso415vj7uitnunviuzdyg3,1,35.8,16.8,2023-05-14T08:47:55.828Z,2023-05-14T08:47:56Z,4276642435,140,46.1,4276642433,56,Back,4276642437,141,7.4,4276642439,212,12.6,4276642441,213,5.7,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534325,983,1,2,84,21,3vfso415vj7uitnunviuzdyg3,1,46.1,7.4,2023-05-14T08:47:56.300Z,2023-05-14T08:47:57Z,4276642457,140,36.7,4276642463,213,2.6,4276642455,56,Back,4276642461,212,11.2,4276642459,141,15.2,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534331,984,1,2,84,22,3vfso415vj7uitnunviuzdyg3,1,36.7,15.2,2023-05-14T08:47:57.524Z,2023-05-14T08:47:58Z,4276642495,140,41.6,4276642493,56,Back,4276642501,213,6.0,4276642497,141,12.9,4276642499,212,5.4,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534337,985,1,2,84,22,3vfso415vj7uitnunviuzdyg3,1,41.6,12.9,2023-05-14T08:47:58.227Z,2023-05-14T08:47:59Z,4276642519,140,34.7,4276642517,56,Back,4276642523,212,8.1,4276642525,213,2.7,4276642521,141,18.3,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534347,986,1,2,84,23,3vfso415vj7uitnunviuzdyg3,1,34.7,18.3,2023-05-14T08:47:59.244Z,2023-05-14T08:48:01Z,4276642563,140,39.4,4276642565,141,15.0,4276642567,212,5.4,4276642561,56,Back,4276642569,213,5.9,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534367,987,1,2,84,25,3vfso415vj7uitnunviuzdyg3,1,39.4,15.3,2023-05-14T08:48:01.027Z,2023-05-14T08:48:03Z,4276642651,140,23.2,4276642659,212,19.8,4276642661,213,2.6,4276642647,56,Back,4276642655,141,30.3,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534395,988,1,2,84,28,3vfso415vj7uitnunviuzdyg3,1,23.9,31.9,2023-05-14T08:48:03.292Z,2023-05-14T08:48:06Z,4276642783,56,Back,4276642793,213,1.7,4276642787,140,21.4,4276642791,212,22.7,4276642789,141,65.1,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534419,989,1,2,84,31,3vfso415vj7uitnunviuzdyg3,1,23.2,66.1,2023-05-14T08:48:06.419Z,2023-05-14T08:48:10Z,4276642929,141,48.1,4276642931,212,19.6,4276642925,56,Back,4276642933,213,3.8,4276642927,140,8.6,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534445,990,1,2,84,34,3vfso415vj7uitnunviuzdyg3,0,12.1,51.9,2023-05-14T08:48:09.836Z,2023-05-14T08:48:13Z,4276643065,155,,4276643071,141,40.1,4276643067,56,Center,4276643069,140,62.0,4276643073,212,53.0,4276643077,1,,4276643075,213,6.1,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534459,707,1,2,84,38,92br3632xgmc25jvr0jesfvl6,0,31.9,60.3,2023-05-14T08:48:13.823Z,2023-05-14T08:48:16Z,4276643151,212,24.3,4276643143,3,,4276643145,56,Center,4276643149,141,68.1,4276643153,213,0.2,4276643147,140,54.5,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534497,992,1,2,84,44,3vfso415vj7uitnunviuzdyg3,1,55.2,23.9,2023-05-14T08:48:19.404Z,2023-05-14T08:48:22Z,4276643311,212,19.5,4276643305,56,Right,4276643309,141,5.6,4276643313,213,5.6,4276643307,140,69.5,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534505,993,1,2,84,46,3vfso415vj7uitnunviuzdyg3,1,69.6,5.5,2023-05-14T08:48:21.868Z,2023-05-14T08:48:23Z,4276643359,212,6.3,4276643357,141,14.3,4276643361,213,1.2,4276643353,56,Right,4276643355,140,71.6,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534513,994,1,2,84,47,3vfso415vj7uitnunviuzdyg3,1,71.6,14.3,2023-05-14T08:48:22.924Z,2023-05-14T08:48:25Z,4276643397,141,6.8,4276643393,56,Right,4276643401,213,5.2,4276643395,140,74.4,4276643399,212,5.9,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534527,995,1,2,84,50,3vfso415vj7uitnunviuzdyg3,1,74.4,6.8,2023-05-14T08:48:25.412Z,2023-05-14T08:48:28Z,4276643449,140,74.6,4276643451,141,11.4,4276643455,213,1.5,4276643453,212,3.1,4276643447,56,Right,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534535,996,1,2,84,52,3vfso415vj7uitnunviuzdyg3,0,75.3,23.3,2023-05-14T08:48:28.196Z,2023-05-14T08:48:30Z,4276643481,56,Center,4276643489,213,1.4,4276643483,140,77.7,4276643487,212,13.0,4276643485,141,42.1,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534543,708,8,2,84,55,92br3632xgmc25jvr0jesfvl6,1,24.8,59.7,2023-05-14T08:48:30.287Z,2023-05-18T14:10:25Z,4287789347,383,,4276643527,56,Back,,,,,,,,,,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534551,709,49,2,84,55,92br3632xgmc25jvr0jesfvl6,1,26.3,63.3,2023-05-14T08:48:31.119Z,2023-05-14T08:48:31Z,,,,,,,,,,,,,,,,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548536055,753,3,2,84,56,92br3632xgmc25jvr0jesfvl6,1,24,56.4,2023-05-14T08:48:31.508Z,2023-05-18T14:10:35Z,4276651517,233,997,4276651489,285,,4276651487,56,Back,4287789617,465,,,,,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534553,997,45,2,84,56,3vfso415vj7uitnunviuzdyg3,0,76,43.6,2023-05-14T08:48:31.508Z,2023-05-14T08:52:29Z,4276643589,286,,4276643587,56,Center,4276651541,233,753,,,,,,,,,,,,,,,,a1ooclhmf2jn4puw9vjvg1gb9,J. Kanté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534561,710,1,2,84,56,92br3632xgmc25jvr0jesfvl6,1,29.5,59.4,2023-05-14T08:48:31.824Z,2023-05-14T08:48:34Z,4276643655,213,5.9,4276643647,56,Back,4276643653,212,8.3,4276643651,141,54.8,4276643649,140,36.8,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534603,711,1,2,84,58,92br3632xgmc25jvr0jesfvl6,0,44.6,44.8,2023-05-14T08:48:34.159Z,2023-05-14T08:52:38Z,4276643811,212,38.6,4276643805,56,Center,4276643809,141,23.6,4276643807,140,78.7,4276643813,213,5.9,4276643815,1,,,,,,,,cts4m629mfz3knbeyri4021n9,M. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534613,998,49,2,85,5,3vfso415vj7uitnunviuzdyg3,1,24.2,77.8,2023-05-14T08:48:40.803Z,2023-05-14T08:52:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534625,999,1,2,85,5,3vfso415vj7uitnunviuzdyg3,1,24.2,77.8,2023-05-14T08:48:41.028Z,2023-05-14T08:52:49Z,4276643889,212,19.4,4276643887,141,55.8,4276643883,56,Back,4276643891,213,4.0,4276643885,140,12.4,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534651,1000,1,2,85,7,3vfso415vj7uitnunviuzdyg3,1,12.4,55.8,2023-05-14T08:48:42.340Z,2023-05-14T08:48:45Z,4276643985,141,66.7,4276643983,140,17.7,4276643987,212,9.3,4276643981,56,Back,4276643989,213,0.9,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534661,1001,1,2,85,9,3vfso415vj7uitnunviuzdyg3,1,17.4,53.4,2023-05-14T08:48:44.876Z,2023-05-14T08:53:04Z,4276644035,212,9.7,4276644033,141,47.8,4276644037,213,5.9,4276644031,140,25.9,4276644029,56,Back,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534693,1002,1,2,85,11,3vfso415vj7uitnunviuzdyg3,1,26.2,48.4,2023-05-14T08:48:46.700Z,2023-05-14T08:53:06Z,4276644179,56,Back,4276644187,213,0.4,4276644183,141,56.4,4276644185,212,12.8,4276644181,140,37.2,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534699,1003,1,2,85,15,3vfso415vj7uitnunviuzdyg3,1,37.6,66.1,2023-05-14T08:48:50.916Z,2023-05-14T08:53:22Z,4276644223,213,1.3,4276644217,140,41.6,4276644219,141,90.3,4276644215,56,Back,4276644221,212,17.0,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534703,1004,1,2,85,17,3vfso415vj7uitnunviuzdyg3,0,41.6,90.3,2023-05-14T08:48:52.763Z,2023-05-14T08:53:24Z,4276644231,56,Left,4276644239,213,0.2,4276644235,141,94.2,4276644233,140,54.2,4276644237,212,13.5,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534705,712,49,2,85,18,92br3632xgmc25jvr0jesfvl6,1,37.2,5.5,2023-05-14T08:48:53.265Z,2023-05-14T08:53:51Z,,,,,,,,,,,,,,,,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534737,713,1,2,85,20,92br3632xgmc25jvr0jesfvl6,1,56.5,7.9,2023-05-14T08:48:55.759Z,2023-05-14T08:53:52Z,4276644401,213,6.1,4276644395,140,64.9,4276644393,56,Right,4276644397,141,5.0,4276644399,212,9.0,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534743,714,1,2,85,22,92br3632xgmc25jvr0jesfvl6,1,64.9,5,2023-05-14T08:48:57.375Z,2023-05-14T08:48:58Z,4276644435,141,17.0,4276644437,212,8.5,4276644433,140,67.0,4276644439,213,1.3,4276644431,56,Right,,,,,,,,,,8sjwzm5s22rk4wxhbpx099jx0,N. Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534771,715,1,2,85,23,92br3632xgmc25jvr0jesfvl6,1,67.2,17.1,2023-05-14T08:48:58.703Z,2023-05-14T08:54:06Z,4276644599,56,Center,4276644601,140,88.4,4276644603,141,27.6,4276644607,213,0.3,4276644605,212,23.4,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534789,716,1,2,85,27,92br3632xgmc25jvr0jesfvl6,0,89.4,25,2023-05-14T08:49:03.183Z,2023-05-18T14:11:04Z,4276644703,1,,4276644699,212,40.9,4276644693,56,Left,4276644697,141,84.4,4276644701,213,1.7,4276644695,140,83.4,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534809,1006,49,2,85,32,3vfso415vj7uitnunviuzdyg3,1,19.9,12.5,2023-05-14T08:49:07.731Z,2023-05-14T08:49:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534813,1007,1,2,85,32,3vfso415vj7uitnunviuzdyg3,0,20,12.5,2023-05-14T08:49:07.883Z,2023-05-14T08:49:09Z,4276644791,213,0,4276644785,140,29.1,4276644787,141,12.5,4276644783,56,Back,4276644789,212,9.6,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534821,717,49,2,85,33,92br3632xgmc25jvr0jesfvl6,1,68.2,88.7,2023-05-14T08:49:08.809Z,2023-05-14T08:54:26Z,,,,,,,,,,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534835,718,3,2,85,34,92br3632xgmc25jvr0jesfvl6,0,76.7,93.6,2023-05-14T08:49:09.691Z,2023-05-18T14:11:15Z,4287790779,465,,4276644915,233,1008,4276644875,286,,4276644873,56,Left,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534837,1008,7,2,85,34,3vfso415vj7uitnunviuzdyg3,1,23.3,6.4,2023-05-14T08:49:09.692Z,2023-05-18T14:11:18Z,4276644881,285,,4287790887,385,,4276644909,233,718,4276644877,167,,4276644879,56,Back,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548537055,770,5,2,85,36,92br3632xgmc25jvr0jesfvl6,1,74.2,101.7,2023-05-14T08:49:11.359Z,2023-05-14T08:54:56Z,4276656601,233,1009,4276656575,56,Left,4276656577,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534853,1009,5,2,85,36,3vfso415vj7uitnunviuzdyg3,0,25.8,-1.7,2023-05-14T08:49:11.359Z,2023-05-14T08:55:02Z,4276644957,347,,4276644955,56,Back,4276656605,233,770,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534877,719,1,2,85,39,92br3632xgmc25jvr0jesfvl6,1,75.8,100,2023-05-14T08:49:14.879Z,2023-05-14T08:54:30Z,4276645073,56,Left,4276645075,140,72.2,4276645077,141,89.0,4276645081,213,4.3,4276655751,107,,4276645079,212,9.6,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534881,720,1,2,85,41,92br3632xgmc25jvr0jesfvl6,0,72.8,88.3,2023-05-14T08:49:16.439Z,2023-05-18T14:11:23Z,4276645119,141,51.0,4287791013,223,,4276645111,2,,4287791015,20,,4276645117,140,89.6,4276645123,213,5.3,4276645121,212,30.9,4276645115,56,Center,ewm5o6wx18ujlzhyai425ak15,Juan Alano,4276645113,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548537417,1078,12,2,85,42,3vfso415vj7uitnunviuzdyg3,1,11.7,46.8,2023-05-14T08:49:17.540Z,2023-05-14T08:55:51Z,4276658391,141,26.4,4276658387,56,Back,4276658395,212,16.3,4276658389,140,19.9,4276658397,213,5.3,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534899,1011,49,2,85,43,3vfso415vj7uitnunviuzdyg3,1,19.9,26.8,2023-05-14T08:49:18.814Z,2023-05-14T08:56:03Z,,,,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534895,1010,1,2,85,43,3vfso415vj7uitnunviuzdyg3,1,20.4,24.4,2023-05-14T08:49:19.188Z,2023-05-14T08:55:25Z,4276645203,213,4.2,4276645195,56,Back,4276645199,141,12.3,4276645201,212,9.2,4276645197,140,16.4,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534905,1012,3,2,85,46,3vfso415vj7uitnunviuzdyg3,0,20.9,11.4,2023-05-14T08:49:22.132Z,2023-05-18T14:11:38Z,4287791639,464,,4276645231,56,Back,4276659497,233,721,4276659431,285,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534913,721,7,2,85,46,92br3632xgmc25jvr0jesfvl6,0,79.1,88.6,2023-05-14T08:49:22.133Z,2023-05-18T14:11:41Z,4287791795,385,,4276645277,286,,4276659481,233,1012,4276645275,56,Left,,,,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548537745,1094,61,2,85,47,3vfso415vj7uitnunviuzdyg3,1,27.5,13,2023-05-14T08:49:22.540Z,2023-05-14T08:56:43Z,4276660291,56,Back,,,,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534921,722,49,2,85,48,92br3632xgmc25jvr0jesfvl6,1,76.8,94.4,2023-05-14T08:49:24Z,2023-05-14T08:57:02Z,,,,,,,,,,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548534933,723,1,2,85,49,92br3632xgmc25jvr0jesfvl6,1,78.7,93.9,2023-05-14T08:49:24.479Z,2023-05-14T08:57:04Z,4276645343,140,80.4,4276645345,141,91.5,4276645347,212,2.4,4276645349,213,5.5,4276645341,56,Left,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
