id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value
2514889863,789,61,2,89,59,9s2g5k3dlmfii452t8edaeozh,1,95.2,8.5,2023-03-04T06:51:05.252Z,2023-03-04T07:08:49Z,4070111153,56,Right,,,,,,,,,,,,,,,,,,,,,,n8ap3x0e0uz57mm7vp3m94ru,I. Someno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885799,702,70,2,90,0,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-03-04T06:51:06.295Z,2023-03-04T06:51:47Z,4070089171,277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885561,692,50,2,90,1,9s2g5k3dlmfii452t8edaeozh,1,93.2,5.6,2023-03-04T06:51:07.967Z,2023-03-04T07:09:55Z,4070087941,286,,4070087939,56,Right,4070088209,233,794,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885607,794,7,2,90,1,ctm9as17rs95yhuz7qf53wfke,1,6.8,94.4,2023-03-04T06:51:07.968Z,2023-03-04T07:09:55Z,4070088159,167,,4070088183,233,692,4070088163,285,,4070088161,56,Back,,,,,,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885583,693,5,2,90,3,9s2g5k3dlmfii452t8edaeozh,1,92.1,-1.4,2023-03-04T06:51:09.759Z,2023-03-04T06:51:13Z,4070088211,233,795,4070088019,347,,4070088017,56,Right,,,,,,,,,,,,,,,,n8ap3x0e0uz57mm7vp3m94ru,I. Someno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885611,795,5,2,90,3,ctm9as17rs95yhuz7qf53wfke,0,7.9,101.4,2023-03-04T06:51:09.759Z,2023-03-04T06:51:54Z,4070088173,56,Back,4070088219,233,693,4070088175,347,,,,,,,,,,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885657,694,1,2,90,13,9s2g5k3dlmfii452t8edaeozh,1,90.8,0,2023-03-04T06:51:19.487Z,2023-03-04T06:51:20Z,4070088453,140,97.6,4070088457,212,11.0,4070088459,213,0.9,4070088451,56,Right,4070088449,107,,4070088455,141,10.3,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885661,695,1,2,90,14,9s2g5k3dlmfii452t8edaeozh,0,97.6,10.3,2023-03-04T06:51:20.511Z,2023-03-04T07:09:28Z,4070088465,140,94.5,4070088471,213,3.9,4070088463,56,Right,4070088467,141,5.8,4070088469,212,4.5,,,,,,,,,,n8ap3x0e0uz57mm7vp3m94ru,I. Someno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885667,796,61,2,90,16,ctm9as17rs95yhuz7qf53wfke,1,6,91.5,2023-03-04T06:51:22.315Z,2023-03-04T06:51:22Z,4070088523,56,Back,,,,,,,,,,,,,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885673,797,49,2,90,17,ctm9as17rs95yhuz7qf53wfke,1,6,90.8,2023-03-04T06:51:23.605Z,2023-03-04T06:51:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885679,798,1,2,90,17,ctm9as17rs95yhuz7qf53wfke,1,6,90.8,2023-03-04T06:51:23.640Z,2023-03-04T06:51:25Z,4070088573,56,Back,4070088577,141,95.3,4070088579,212,6.4,4070088575,140,11.4,4070088581,213,0.5,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885687,799,1,2,90,19,ctm9as17rs95yhuz7qf53wfke,0,11.4,95.3,2023-03-04T06:51:25.252Z,2023-03-04T06:51:26Z,4070088615,1,,4070088611,212,25.3,4070088613,213,5.7,4070088607,140,30.9,4070088603,157,,4070088609,141,73.5,4070088605,56,Back,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885699,696,1,2,90,20,9s2g5k3dlmfii452t8edaeozh,0,68.6,17.6,2023-03-04T06:51:26.912Z,2023-03-04T06:51:30Z,4070088677,3,,4070088679,56,Center,4070088685,212,8.6,4070088681,140,75.9,4070088687,213,0.5,4070088683,141,23.4,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885705,800,44,2,90,22,ctm9as17rs95yhuz7qf53wfke,1,25.1,73.6,2023-03-04T06:51:28.446Z,2023-03-04T06:51:29Z,4070088721,233,697,4070088707,56,Back,4070088709,285,,,,,,,,,,,,,,,,,2o6pujv6wvjonzi16w48nf8q1,Caprini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885703,697,44,2,90,22,9s2g5k3dlmfii452t8edaeozh,0,74.9,26.4,2023-03-04T06:51:28.447Z,2023-03-04T06:51:30Z,4070088701,56,Center,4070088761,233,800,4070088703,286,,,,,,,,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885711,801,1,2,90,22,ctm9as17rs95yhuz7qf53wfke,1,26.4,71.7,2023-03-04T06:51:28.916Z,2023-03-04T07:07:36Z,4070088745,141,74.0,4070088739,3,,4070088743,140,27.6,4070088747,212,2.0,4070088749,213,0.9,4070088741,56,Back,,,,,,,2o6pujv6wvjonzi16w48nf8q1,Caprini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885717,802,61,2,90,24,ctm9as17rs95yhuz7qf53wfke,0,27.8,76.6,2023-03-04T06:51:30.260Z,2023-03-04T06:51:30Z,4070088769,56,Back,,,,,,,,,,,,,,,,,,,,,,8mksoz3513wprt2hhu8c9vo45,S. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885721,698,3,2,90,25,9s2g5k3dlmfii452t8edaeozh,0,68,12.9,2023-03-04T06:51:31.375Z,2023-03-04T07:09:51Z,4070088905,233,803,4070088793,286,,4070088791,56,Right,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885737,803,7,2,90,25,ctm9as17rs95yhuz7qf53wfke,0,32,87.1,2023-03-04T06:51:31.376Z,2023-03-04T06:51:34Z,4070088881,233,698,4070088873,285,,4070088871,56,Back,,,,,,,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885735,699,1,2,90,27,9s2g5k3dlmfii452t8edaeozh,0,63.7,2.6,2023-03-04T06:51:34.094Z,2023-03-04T06:51:36Z,4070088869,213,0.1,4070088867,212,1.0,4070088925,233,804,4070088863,140,64.6,4070088861,56,Right,4070088929,286,,4070088865,141,2.8,4070088923,236,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885745,804,74,2,90,27,ctm9as17rs95yhuz7qf53wfke,1,27.7,95.4,2023-03-04T06:51:34.095Z,2023-03-04T07:09:58Z,4070088915,56,Back,4070088935,233,699,4070088917,285,,,,,,,,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885747,700,5,2,90,29,9s2g5k3dlmfii452t8edaeozh,1,67.6,-1.7,2023-03-04T06:51:35.791Z,2023-03-04T06:51:37Z,4070088921,347,,4070088919,56,Right,4070088967,233,805,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885751,805,5,2,90,29,ctm9as17rs95yhuz7qf53wfke,0,32.4,101.7,2023-03-04T06:51:35.791Z,2023-03-04T06:51:55Z,4070088977,233,700,4070088943,56,Back,4070088945,347,,,,,,,,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885815,703,1,2,90,41,9s2g5k3dlmfii452t8edaeozh,1,61.9,0,2023-03-04T06:51:48.191Z,2023-03-04T06:51:49Z,4070089257,140,72.1,4070089253,107,,4070089259,141,3.4,4070089263,213,0.3,4070089255,56,Right,4070089261,212,11.3,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885819,704,1,2,90,43,9s2g5k3dlmfii452t8edaeozh,0,72.1,3.4,2023-03-04T06:51:49.631Z,2023-03-04T06:51:50Z,4070089287,140,84.7,4070089283,155,,4070089289,141,0.0,4070089293,213,6.1,4070089291,212,13.6,4070089285,56,Right,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885821,705,5,2,90,44,9s2g5k3dlmfii452t8edaeozh,0,86.2,-1.4,2023-03-04T06:51:50.281Z,2023-03-04T06:51:53Z,4070089385,233,806,4070089297,347,,4070089295,56,Right,,,,,,,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885837,806,5,2,90,44,ctm9as17rs95yhuz7qf53wfke,1,13.8,101.4,2023-03-04T06:51:50.281Z,2023-03-04T06:51:55Z,4070089369,233,705,4070089367,347,,4070089365,56,Back,,,,,,,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885851,807,1,2,90,48,ctm9as17rs95yhuz7qf53wfke,1,14.4,100,2023-03-04T06:51:55.115Z,2023-03-04T06:51:57Z,4070089453,107,,4070089457,140,34.0,4070089459,141,86.9,4070089455,56,Back,4070089465,1,,4070089461,212,22.9,4070089463,213,5.8,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885855,808,1,2,90,51,ctm9as17rs95yhuz7qf53wfke,1,34.4,86.9,2023-03-04T06:51:57.644Z,2023-03-04T07:06:56Z,4070089491,212,5.5,4070089483,3,,4070089487,140,30.4,4070089497,156,,4070089493,213,2.4,4070089489,141,92.1,4070089485,56,Back,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885863,809,1,2,90,53,ctm9as17rs95yhuz7qf53wfke,0,30.4,92.1,2023-03-04T06:51:59.644Z,2023-03-04T06:52:00Z,4070089553,213,0.2,4070089549,141,100.0,4070089547,140,61.6,4070089551,212,33.3,4070089555,1,,4070089545,56,Left,,,,,,,8mksoz3513wprt2hhu8c9vo45,S. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885869,706,5,2,90,54,9s2g5k3dlmfii452t8edaeozh,1,33.8,-1.2,2023-03-04T06:52:00.840Z,2023-03-04T06:53:04Z,4070089583,233,810,4070089577,56,Back,4070089579,347,,,,,,,,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885865,810,5,2,90,54,ctm9as17rs95yhuz7qf53wfke,0,66.2,101.2,2023-03-04T06:52:00.840Z,2023-03-04T06:52:02Z,4070089565,56,Left,4070089589,233,706,4070089567,347,,,,,,,,,,,,,,,,,8mksoz3513wprt2hhu8c9vo45,S. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885955,707,1,2,91,9,9s2g5k3dlmfii452t8edaeozh,1,30,0,2023-03-04T06:52:15.598Z,2023-03-04T07:10:14Z,4070090037,212,17.0,4070090033,140,45.7,4070090039,213,0.3,4070090031,56,Back,4070090035,141,4.4,4070090029,107,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885957,708,1,2,91,10,9s2g5k3dlmfii452t8edaeozh,0,45.6,4.4,2023-03-04T06:52:17.022Z,2023-03-04T07:10:16Z,4070090055,141,0.0,4070090057,212,10.0,4070090053,140,54.2,4070090059,213,5.8,4070090051,56,Right,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885959,709,5,2,91,11,9s2g5k3dlmfii452t8edaeozh,0,58,-1.7,2023-03-04T06:52:17.269Z,2023-03-04T06:52:24Z,4070090065,56,Right,4070090067,347,,4070090173,233,812,,,,,,,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885979,812,5,2,91,11,ctm9as17rs95yhuz7qf53wfke,1,42,101.7,2023-03-04T06:52:17.269Z,2023-03-04T06:53:04Z,4070090147,347,,4070090155,233,709,4070090145,56,Back,,,,,,,,,,,,,,,,8mksoz3513wprt2hhu8c9vo45,S. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514885997,813,1,2,91,17,ctm9as17rs95yhuz7qf53wfke,0,38.9,100,2023-03-04T06:52:23.548Z,2023-03-04T06:52:28Z,4070090273,56,Left,4070090277,141,89.3,4070090279,212,38.1,4070090271,107,,4070090275,140,74.3,4070090281,213,6.1,4070090283,1,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886007,710,12,2,91,22,9s2g5k3dlmfii452t8edaeozh,1,18.2,8,2023-03-04T06:52:28.638Z,2023-03-04T06:52:29Z,4070090343,167,,4070090327,140,18.5,4070090329,141,0.0,4070090325,56,Back,4070090333,213,4.8,4070090331,212,6.8,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886009,711,5,2,91,22,9s2g5k3dlmfii452t8edaeozh,0,20.8,-1.4,2023-03-04T06:52:29.057Z,2023-03-04T06:52:32Z,4070090339,56,Back,4070090425,233,814,4070090341,347,,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886017,814,5,2,91,22,ctm9as17rs95yhuz7qf53wfke,1,79.2,101.4,2023-03-04T06:52:29.057Z,2023-03-04T06:53:05Z,4070090381,56,Left,4070090383,347,,4070090399,233,711,,,,,,,,,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886041,815,1,2,91,28,ctm9as17rs95yhuz7qf53wfke,1,76.9,100,2023-03-04T06:52:34.436Z,2023-03-04T06:52:36Z,4070090513,140,65.7,4070090517,212,12.7,4070090519,213,3.5,4070090511,56,Left,4070090515,141,93.9,4070090525,189,,4070090509,107,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886065,816,1,2,91,30,ctm9as17rs95yhuz7qf53wfke,1,63.9,91.1,2023-03-04T06:52:36.444Z,2023-03-04T06:52:39Z,4070090655,213,4.6,4070090651,141,46.6,4070090647,56,Center,4070090649,140,60.0,4070090653,212,30.5,,,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886095,817,1,2,91,32,ctm9as17rs95yhuz7qf53wfke,1,60,46.6,2023-03-04T06:52:38.907Z,2023-03-04T06:52:41Z,4070090753,155,,4070090757,140,78.8,4070090759,141,56.6,4070090763,213,0.3,4070090755,56,Center,4070090761,212,20.9,,,,,,,2o6pujv6wvjonzi16w48nf8q1,Caprini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886103,818,1,2,91,35,ctm9as17rs95yhuz7qf53wfke,1,79.3,57.3,2023-03-04T06:52:41.763Z,2023-03-04T06:52:43Z,4070090805,212,8.6,4070090803,141,69.0,4070090807,213,1.2,4070090799,56,Center,4070090801,140,82.3,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886105,819,1,2,91,37,ctm9as17rs95yhuz7qf53wfke,0,80.5,77.5,2023-03-04T06:52:43.396Z,2023-03-04T07:10:41Z,4070090823,212,30.8,4070090821,141,39.0,4070090813,2,,4070090817,56,Center,4070090819,140,95.9,4070090825,213,5.3,4070090815,155,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886109,712,44,2,91,38,9s2g5k3dlmfii452t8edaeozh,1,7.1,60.2,2023-03-04T06:52:45.086Z,2023-03-04T07:10:54Z,4070090843,56,Back,4070090891,233,820,4070090845,285,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886121,820,44,2,91,38,ctm9as17rs95yhuz7qf53wfke,0,92.9,39.8,2023-03-04T06:52:45.087Z,2023-03-04T06:52:47Z,4070090897,233,712,4070090883,56,Center,4070090885,286,,,,,,,,,,,,,,,,,2o6pujv6wvjonzi16w48nf8q1,Caprini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886115,713,12,2,91,38,9s2g5k3dlmfii452t8edaeozh,1,8.1,59.9,2023-03-04T06:52:45.191Z,2023-03-04T07:10:42Z,4070090875,213,1.0,4070090869,140,17.2,4070090867,56,Back,4070090877,15,,4070090873,212,18.9,4070090871,141,83.8,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886135,821,1,2,91,44,ctm9as17rs95yhuz7qf53wfke,1,76.3,8.3,2023-03-04T06:52:50.252Z,2023-03-04T06:52:52Z,4070090963,141,17.6,4070090967,213,2.5,4070090961,140,68.1,4070090965,212,10.7,4070090959,56,Right,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886143,822,1,2,91,46,ctm9as17rs95yhuz7qf53wfke,0,68.1,17.6,2023-03-04T06:52:52.324Z,2023-03-04T06:52:53Z,4070091013,213,0.8,4070091005,56,Center,4070091011,212,26.8,4070091009,141,44.9,4070091007,140,86.5,4070091003,155,,4070091001,2,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886147,715,44,2,91,47,9s2g5k3dlmfii452t8edaeozh,1,15.8,52.8,2023-03-04T06:52:53.341Z,2023-03-04T07:09:39Z,4070091107,233,827,4070091019,56,Back,4070091021,285,,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886155,824,43,2,91,47,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-03-04T06:52:53.342Z,2023-03-04T06:52:57Z,4070091115,233,715,4070091103,56,Center,4070091141,144,44,4070091105,286,0,,,,,,,,,,,,,2o6pujv6wvjonzi16w48nf8q1,Caprini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886195,827,44,2,91,47,ctm9as17rs95yhuz7qf53wfke,0,84.2,47.2,2023-03-04T06:52:53.342Z,2023-03-04T06:53:10Z,4070091357,56,Center,4070091359,286,,4070091441,233,715,,,,,,,,,,,,,,,,2o6pujv6wvjonzi16w48nf8q1,Caprini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886151,716,12,2,91,47,9s2g5k3dlmfii452t8edaeozh,1,15.9,51.8,2023-03-04T06:52:53.790Z,2023-03-04T06:52:54Z,4070091077,15,,4070091039,56,Back,4070091045,212,11.7,4070091047,213,5.6,4070091043,141,40.4,4070091041,140,24.3,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886153,823,43,2,91,48,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-03-04T06:52:54.404Z,2023-03-04T06:53:00Z,4070091057,168,0,4070091059,56,Center,4070091055,3,0,4070091065,212,0,4070091061,140,86.5,4070091217,144,1,4070091067,213,3.1,4070091063,141,44.9,2o6pujv6wvjonzi16w48nf8q1,Caprini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886179,825,13,2,91,51,ctm9as17rs95yhuz7qf53wfke,1,74.2,47,2023-03-04T06:52:57.500Z,2023-03-04T07:05:19Z,4070106293,103,68.1,4070106297,458,,4070091243,18,,4070106295,215,,4070091245,56,Center,4070091241,22,,4070106289,74,,4070106299,230,97.5,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,4070106291,102,4070106301,231,50.2,4070091507,20,44.7,,,,,,,,,,,,,,,,,,,,,,,,
2514886171,717,5,2,91,52,9s2g5k3dlmfii452t8edaeozh,1,-1.1,63.6,2023-03-04T06:52:58.399Z,2023-03-04T06:53:05Z,4070091341,233,826,4070091175,56,Back,4070091179,346,,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886185,826,5,2,91,52,ctm9as17rs95yhuz7qf53wfke,0,101.1,36.4,2023-03-04T06:52:58.399Z,2023-03-04T06:53:05Z,4070091293,56,Center,4070091347,233,717,4070091295,346,,,,,,,,,,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886293,718,1,2,92,19,9s2g5k3dlmfii452t8edaeozh,1,5,53.9,2023-03-04T06:53:25.774Z,2023-03-04T06:53:32Z,4070091919,74,,4070091913,213,0.2,4070091911,212,69.8,4070091915,1,,4070091905,56,Center,4070091907,140,70.0,4070091903,124,,4070091909,141,75.7,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886297,719,50,2,92,25,9s2g5k3dlmfii452t8edaeozh,1,66.2,75.4,2023-03-04T06:53:32.077Z,2023-03-04T07:04:37Z,4070091933,56,Center,4070092031,233,829,4070091935,286,,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886311,829,7,2,92,25,ctm9as17rs95yhuz7qf53wfke,1,33.8,24.6,2023-03-04T06:53:32.078Z,2023-03-04T06:53:37Z,4070092011,233,719,4070091993,56,Back,4070091995,285,,,,,,,,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886317,720,4,2,92,28,9s2g5k3dlmfii452t8edaeozh,1,64.8,77.9,2023-03-04T06:53:34.668Z,2023-03-04T07:04:41Z,4070092025,286,,4070092035,233,830,4070092023,152,,4070092941,295,,4070092021,56,Center,4070092017,13,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886313,830,4,2,92,28,ctm9as17rs95yhuz7qf53wfke,0,35.2,22.1,2023-03-04T06:53:34.669Z,2023-03-04T06:54:13Z,4070092001,56,Back,4070092003,152,,4070092005,285,,4070091997,13,,4070092873,295,,4070092053,233,720,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886597,721,18,2,93,52,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-03-04T06:54:58.523Z,2023-03-04T06:54:59Z,4070093919,44,Forward,4070093917,42,,4070093953,55,722,4070093921,59,40,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886601,722,19,2,93,52,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-03-04T06:54:58.524Z,2023-03-04T06:54:59Z,4070093941,293,5,4070093935,145,9,4070093943,44,Defender,4070093931,42,,4070093939,292,4,4070093945,55,721,4070093937,59,22,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886609,723,40,2,93,55,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-03-04T06:55:02.154Z,2023-03-04T06:58:16Z,4070094031,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0",4070094025,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5",4070094033,194,22ad41qtjnxsdo3piosg6mn6d,4070094027,59,"29, 32, 2, 22, 55, 5, 8, 21, 18, 33, 17, 20, 31",4070094035,319,,4070094023,30,"8i7aw5yhze1xiw2d2g5wax91w, 7xvwcat6dce9y9obgc8e2s1k9, 12lc6edtue24savqtmbkyu7rp, 15b53vkcltdxtbt1zt4peswd1, cqjhp31uh46s2jfedo48h86ol, cvobb9nkum41ldfnfszy42xka, 22ad41qtjnxsdo3piosg6mn6d, 4mnxvvl5unk1t8k2lkac3yor9, n8ap3x0e0uz57mm7vp3m94ru, 5rilbggz566o3ixxga08zimdx, 2gwfsjoj9diiuxr1kdga93mc5, 3xxifp3hpdu5bv4dk2o6d0xyh, 950svxoswapg0ws25uo7jy2nd",4070094029,130,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514886663,724,1,2,94,7,9s2g5k3dlmfii452t8edaeozh,0,67.5,78.5,2023-03-04T06:55:13.726Z,2023-03-04T06:55:14Z,4070094427,212,33.9,4070094423,140,88.1,4070094429,213,5.4,4070094417,155,,4070094413,2,,4070094421,56,Center,4070094419,152,,4070094425,141,40.1,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,4070094431,1,4070094415,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
