id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2530836805,591,43,2,71,51,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-09T06:33:28.192Z,2023-04-09T06:43:02Z,4175450151,144,3,4175424367,56,Center,4175424371,286,0,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530836825,592,1,2,71,52,bbt5nqwufsne7r0zfa6pvpmfa,0,90.9,74.5,2023-04-09T06:33:29.473Z,2023-04-09T06:43:10Z,4175424455,56,Center,4175424453,155,,4175424457,140,95.1,4175424463,212,21.9,4175424465,213,4.9,4175424461,141,43.0,4175424449,2,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530836815,796,44,2,71,53,12tyw9yomy9n5cjd5po2ajx1q,1,4.3,59,2023-04-09T06:33:29.753Z,2023-04-09T06:33:32Z,4175424395,56,Back,4175424565,233,593,4175424397,285,,,,,,,,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530836831,593,44,2,71,53,bbt5nqwufsne7r0zfa6pvpmfa,0,95.7,41,2023-04-09T06:33:29.754Z,2023-04-09T06:43:18Z,4175424495,56,Center,4175424497,286,,4175424573,233,796,,,,,,,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530836835,797,12,2,71,53,12tyw9yomy9n5cjd5po2ajx1q,1,3.7,61.1,2023-04-09T06:33:30.250Z,2023-04-09T06:33:31Z,4175424511,213,0.3,4175424503,56,Back,4175424509,212,30.5,4175424547,15,,4175424505,140,31.6,4175424507,141,73.8,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530836847,798,49,2,71,55,12tyw9yomy9n5cjd5po2ajx1q,1,34,74.2,2023-04-09T06:33:32.681Z,2023-04-09T06:33:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530836867,799,1,2,71,56,12tyw9yomy9n5cjd5po2ajx1q,1,36.8,72.3,2023-04-09T06:33:32.985Z,2023-04-09T06:33:35Z,4175424669,140,48.2,4175424667,56,Back,4175424675,213,5.3,4175424671,141,47.8,4175424673,212,20.5,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530836895,800,43,2,72,2,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-04-09T06:33:38.745Z,2023-04-09T06:34:00Z,4175424857,56,Right,4175424859,286,0,4175425767,144,50,,,,,,,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530836905,594,43,2,72,2,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-09T06:33:38.746Z,2023-04-09T06:33:55Z,4175424927,233,800,4175424911,285,0,4175425591,144,7,4175424909,56,Back,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530836931,801,4,2,72,7,12tyw9yomy9n5cjd5po2ajx1q,1,63.4,6.2,2023-04-09T06:33:43.738Z,2023-04-09T06:37:59Z,4175425067,286,,4175425065,265,,4175425061,56,Right,4175425059,13,,4175425063,152,,4175425159,233,595,,,,,,,d00ghqkaff818dnyuyhcdcve,Danilo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530836945,595,4,2,72,7,bbt5nqwufsne7r0zfa6pvpmfa,0,36.6,93.8,2023-04-09T06:33:43.739Z,2023-04-09T06:38:12Z,4175425129,285,,4175425127,265,,4175425125,152,,4175425121,13,,4175425171,233,801,4175425123,56,Back,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530836965,596,17,2,72,10,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-09T06:33:47.474Z,2023-04-09T06:38:59Z,4175425243,31,,4175425245,392,,4175425247,13,243,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838365,622,17,2,72,28,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-09T06:34:05.513Z,2023-04-09T06:37:19Z,4175433341,31,,4175433345,13,243,4175434463,189,,4175433343,392,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837317,802,1,2,72,56,12tyw9yomy9n5cjd5po2ajx1q,1,60.9,8,2023-04-09T06:34:33.417Z,2023-04-09T06:34:35Z,4175427293,140,56.8,4175427295,141,21.8,4175427291,56,Center,4175427289,152,,4175427299,213,2.0,4175427297,212,10.3,4175427287,5,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837323,803,1,2,72,59,12tyw9yomy9n5cjd5po2ajx1q,1,56.6,21.8,2023-04-09T06:34:35.737Z,2023-04-09T06:34:36Z,4175427329,213,4.9,4175427327,212,7.1,4175427323,140,57.9,4175427325,141,11.6,4175427321,56,Right,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837343,804,1,2,72,59,12tyw9yomy9n5cjd5po2ajx1q,1,57.9,11.6,2023-04-09T06:34:36.441Z,2023-04-09T06:34:38Z,4175427409,141,22.1,4175427407,140,56.0,4175427413,213,1.8,4175427405,56,Center,4175427411,212,7.4,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837351,805,1,2,73,1,12tyw9yomy9n5cjd5po2ajx1q,1,55.2,22.7,2023-04-09T06:34:37.865Z,2023-04-09T06:34:39Z,4175427481,141,35.4,4175427485,213,2.5,4175427483,212,14.2,4175427477,56,Back,4175427479,140,44.5,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837363,806,1,2,73,2,12tyw9yomy9n5cjd5po2ajx1q,1,45,34,2023-04-09T06:34:39.385Z,2023-04-09T06:34:42Z,4175427577,141,4.4,4175427579,212,22.1,4175427573,56,Right,4175427581,213,5.1,4175427575,140,53.6,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837425,807,2,2,73,5,12tyw9yomy9n5cjd5po2ajx1q,1,56.4,4.9,2023-04-09T06:34:42.235Z,2023-04-09T06:35:24Z,4175427907,1,,4175427905,7,3tiriwy3k68lw0zi0fj5dx49h,4175427913,141,5.0,4175427909,56,Right,4175427911,140,89.0,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837409,597,55,2,73,5,bbt5nqwufsne7r0zfa6pvpmfa,1,26.6,74.8,2023-04-09T06:34:42.236Z,2023-04-09T06:52:04Z,,,,,,,,,,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837677,598,1,2,73,41,bbt5nqwufsne7r0zfa6pvpmfa,1,18,90.8,2023-04-09T06:35:17.763Z,2023-04-09T06:35:22Z,4175429467,213,5.6,4175429453,5,,4175429469,1,,4175429455,157,,4175429465,212,64.4,4175429461,140,65.0,4175429463,141,30.0,4175429457,241,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,4175429459,56,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837681,599,44,2,73,45,bbt5nqwufsne7r0zfa6pvpmfa,1,63.8,34.3,2023-04-09T06:35:22.560Z,2023-04-09T06:35:23Z,4175429483,56,Center,4175429511,233,808,4175429485,286,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837683,808,44,2,73,45,12tyw9yomy9n5cjd5po2ajx1q,0,36.2,65.7,2023-04-09T06:35:22.561Z,2023-04-09T06:35:24Z,4175429489,56,Back,4175429491,285,,4175429553,233,599,,,,,,,,,,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837689,600,1,2,73,46,bbt5nqwufsne7r0zfa6pvpmfa,1,65,30,2023-04-09T06:35:22.735Z,2023-04-09T06:35:24Z,4175429531,168,,4175429535,140,73.4,4175429533,56,Center,4175429545,213,6.0,4175429539,141,26.8,4175429529,3,,4175429543,212,9.1,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837693,601,1,2,73,47,bbt5nqwufsne7r0zfa6pvpmfa,1,71.6,24.7,2023-04-09T06:35:24.496Z,2023-04-09T06:35:25Z,4175429591,141,12.6,4175429595,213,5.4,4175429593,212,10.9,4175429589,140,78.4,4175429587,56,Right,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837709,602,1,2,73,48,bbt5nqwufsne7r0zfa6pvpmfa,1,78.4,12.6,2023-04-09T06:35:25.505Z,2023-04-09T06:35:28Z,4175429687,140,69.6,4175429689,141,13.1,4175429691,212,9.2,4175429685,56,Right,4175429693,213,3.1,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837717,603,1,2,73,51,bbt5nqwufsne7r0zfa6pvpmfa,0,77.8,8.8,2023-04-09T06:35:28.545Z,2023-04-09T06:35:29Z,4175429763,56,Right,4175429769,212,6.0,4175429765,140,72.2,4175429767,141,7.4,4175429771,213,3.3,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837729,809,49,2,73,53,12tyw9yomy9n5cjd5po2ajx1q,1,24.5,86.8,2023-04-09T06:35:30.185Z,2023-04-09T06:35:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837743,810,1,2,73,54,12tyw9yomy9n5cjd5po2ajx1q,0,23.1,85,2023-04-09T06:35:31.160Z,2023-04-09T06:35:32Z,4175429893,212,2.2,4175429909,236,,4175429923,286,,4175429885,56,Back,4175429891,141,82.1,4175429895,213,5.2,4175429913,233,604,4175429887,140,24.1,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837737,604,74,2,73,54,bbt5nqwufsne7r0zfa6pvpmfa,1,70.9,13.7,2023-04-09T06:35:31.161Z,2023-04-09T06:51:57Z,4175429861,56,Right,4175429865,285,,4175429927,233,810,,,,,,,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837767,811,1,2,73,57,12tyw9yomy9n5cjd5po2ajx1q,1,23,72.7,2023-04-09T06:35:34.201Z,2023-04-09T06:35:35Z,4175430043,212,10.3,4175430039,140,32.5,4175430041,141,76.7,4175430035,56,Back,4175430047,213,0.3,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837791,812,1,2,73,58,12tyw9yomy9n5cjd5po2ajx1q,1,33.4,75.7,2023-04-09T06:35:35.369Z,2023-04-09T06:35:38Z,4175430197,213,4.0,4175430191,140,31.5,4175430195,212,3.1,4175430189,56,Back,4175430193,141,72.3,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837839,813,1,2,74,1,12tyw9yomy9n5cjd5po2ajx1q,1,31.8,56.4,2023-04-09T06:35:38.089Z,2023-04-09T06:35:44Z,4175430429,56,Back,4175430433,141,22.2,4175430437,213,4.8,4175430435,212,23.4,4175430431,140,34.5,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837897,814,1,2,74,7,12tyw9yomy9n5cjd5po2ajx1q,1,58.7,19.1,2023-04-09T06:35:44.089Z,2023-04-09T06:35:51Z,4175430765,213,2.1,4175430761,141,31.0,4175430763,212,9.5,4175430757,56,Center,4175430759,140,54.0,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837905,815,1,2,74,14,12tyw9yomy9n5cjd5po2ajx1q,1,63.8,27.6,2023-04-09T06:35:50.921Z,2023-04-09T06:35:52Z,4175430793,141,37.9,4175430797,213,2.3,4175430791,140,57.9,4175430795,212,9.4,4175430789,56,Center,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837919,816,1,2,74,15,12tyw9yomy9n5cjd5po2ajx1q,1,57.5,37.6,2023-04-09T06:35:51.929Z,2023-04-09T06:35:53Z,4175430853,141,31.2,4175430849,56,Center,4175430855,212,5.2,4175430857,213,5.3,4175430851,140,60.2,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837931,817,1,2,74,16,12tyw9yomy9n5cjd5po2ajx1q,1,60.2,31.2,2023-04-09T06:35:53.257Z,2023-04-09T06:35:56Z,4175430947,213,1.7,4175430945,212,31.3,4175430941,140,57.2,4175430939,56,Center,4175430943,141,77.0,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837959,818,1,2,74,19,12tyw9yomy9n5cjd5po2ajx1q,1,55.9,83.3,2023-04-09T06:35:55.913Z,2023-04-09T06:35:59Z,4175431103,141,95.9,4175431099,56,Left,4175431101,140,65.2,4175431107,213,0.7,4175431105,212,13.0,,,,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837983,819,1,2,74,22,12tyw9yomy9n5cjd5po2ajx1q,1,65.2,95.9,2023-04-09T06:35:59.273Z,2023-04-09T06:36:02Z,4175431239,212,20.1,4175431241,213,3.3,4175431235,140,46.2,4175431237,141,92.7,4175431233,56,Back,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530837999,820,1,2,74,25,12tyw9yomy9n5cjd5po2ajx1q,0,43.5,88.4,2023-04-09T06:36:02.313Z,2023-04-09T06:36:03Z,4175431309,213,6.1,4175431307,212,26.6,4175431301,56,Left,4175431305,141,83.0,4175431303,140,68.6,,,,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838013,605,49,2,74,28,bbt5nqwufsne7r0zfa6pvpmfa,1,32.7,14.7,2023-04-09T06:36:05.138Z,2023-04-09T06:36:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838025,606,1,2,74,28,bbt5nqwufsne7r0zfa6pvpmfa,1,32.7,14.7,2023-04-09T06:36:05.648Z,2023-04-09T06:36:07Z,4175431435,56,Back,4175431443,213,0.1,4175431437,140,41.1,4175431441,212,8.9,4175431439,141,16.2,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838043,607,1,2,74,30,bbt5nqwufsne7r0zfa6pvpmfa,1,41.1,16.2,2023-04-09T06:36:06.866Z,2023-04-09T06:36:09Z,4175431557,213,3.4,4175431551,140,30.1,4175431555,212,11.9,4175431553,141,12.0,4175431549,56,Back,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838071,608,1,2,74,32,bbt5nqwufsne7r0zfa6pvpmfa,1,26.6,9.7,2023-04-09T06:36:09.121Z,2023-04-09T06:36:14Z,4175431697,56,Back,4175431703,212,38.9,4175431699,140,6.3,4175431705,213,2.2,4175431701,141,57.5,4175431707,1,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838087,609,1,2,74,37,bbt5nqwufsne7r0zfa6pvpmfa,0,6.2,60,2023-04-09T06:36:13.985Z,2023-04-09T06:36:18Z,4175431813,212,59.5,4175431805,157,,4175431811,141,33.7,4175431815,213,6.0,4175431809,140,60.2,4175431807,56,Center,4175431817,1,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838083,821,44,2,74,40,12tyw9yomy9n5cjd5po2ajx1q,1,43,66.2,2023-04-09T06:36:16.826Z,2023-04-09T06:36:18Z,4175431793,285,,4175431791,56,Back,4175431871,233,610,,,,,,,,,,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838093,610,44,2,74,40,bbt5nqwufsne7r0zfa6pvpmfa,0,57,33.8,2023-04-09T06:36:16.827Z,2023-04-09T06:36:19Z,4175431847,56,Center,4175431849,286,,4175431887,233,821,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838101,822,1,2,74,40,12tyw9yomy9n5cjd5po2ajx1q,1,46.3,66.1,2023-04-09T06:36:17.145Z,2023-04-09T06:40:28Z,4175431907,213,2.5,4175431895,3,,4175431905,212,9.7,4175431901,141,74.4,4175431897,56,Back,4175431899,140,38.8,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838107,823,43,2,74,42,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-04-09T06:36:18.874Z,2023-04-09T06:40:34Z,4175431937,56,Back,4175431939,285,0,4175443507,144,44,,,,,,,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838119,824,1,2,74,42,12tyw9yomy9n5cjd5po2ajx1q,0,38.8,74.4,2023-04-09T06:36:19.337Z,2023-04-09T06:40:32Z,4175431999,56,Center,4175432001,140,52.3,4175432005,212,20.9,4175431997,3,,4175432003,141,51.8,4175432007,213,5.5,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838155,611,1,2,74,46,bbt5nqwufsne7r0zfa6pvpmfa,1,46.6,45.7,2023-04-09T06:36:22.865Z,2023-04-09T06:36:25Z,4175432189,140,55.7,4175432187,56,Center,4175432185,155,,4175432191,141,49.0,4175432195,213,0.2,4175432193,212,9.8,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838159,612,44,2,74,48,bbt5nqwufsne7r0zfa6pvpmfa,1,55.2,47.2,2023-04-09T06:36:24.936Z,2023-04-09T06:36:26Z,4175432207,286,,4175432205,56,Center,4175432233,233,825,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838157,825,44,2,74,48,12tyw9yomy9n5cjd5po2ajx1q,0,44.8,52.8,2023-04-09T06:36:24.937Z,2023-04-09T06:36:26Z,4175432201,285,,4175432199,56,Back,4175432269,233,612,,,,,,,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838189,613,1,2,74,48,bbt5nqwufsne7r0zfa6pvpmfa,1,55.7,49,2023-04-09T06:36:25.393Z,2023-04-09T06:36:27Z,4175432353,56,Center,4175432355,140,63.5,4175432351,3,,4175432361,213,5.3,4175432359,212,14.4,4175432357,141,31.6,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838201,614,1,2,74,50,bbt5nqwufsne7r0zfa6pvpmfa,1,63.5,31.6,2023-04-09T06:36:27.440Z,2023-04-09T06:36:29Z,4175432425,140,66.4,4175432431,213,4.9,4175432423,56,Right,4175432427,141,11.0,4175432429,212,14.3,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838219,615,1,2,74,52,bbt5nqwufsne7r0zfa6pvpmfa,1,61.9,13.2,2023-04-09T06:36:29.249Z,2023-04-09T06:36:33Z,4175432537,140,56.1,4175432541,212,10.7,4175432539,141,26.2,4175432543,213,2.2,4175432535,56,Center,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838235,616,1,2,74,56,bbt5nqwufsne7r0zfa6pvpmfa,1,57.6,26.1,2023-04-09T06:36:33.456Z,2023-04-09T06:41:01Z,4175432659,140,64.0,4175432657,56,Center,4175432663,212,24.1,4175432661,141,60.2,4175432665,213,1.3,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838253,617,1,2,75,0,bbt5nqwufsne7r0zfa6pvpmfa,1,67.6,68.7,2023-04-09T06:36:37.457Z,2023-04-09T06:41:11Z,4175432759,141,94.7,4175432757,140,72.6,4175432763,213,1.3,4175432761,212,18.4,4175432755,56,Left,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838261,618,3,2,75,4,bbt5nqwufsne7r0zfa6pvpmfa,1,77.5,90.2,2023-04-09T06:36:40.864Z,2023-04-09T06:41:22Z,4175432809,233,826,4175432789,286,,4175432787,56,Left,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838259,826,45,2,75,4,12tyw9yomy9n5cjd5po2ajx1q,0,22.5,9.8,2023-04-09T06:36:40.864Z,2023-04-09T06:36:43Z,4175432785,285,,4175432817,233,618,4175432783,56,Back,,,,,,,,,,,,,,,,d00ghqkaff818dnyuyhcdcve,Danilo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838273,619,1,2,75,5,bbt5nqwufsne7r0zfa6pvpmfa,0,80.6,88,2023-04-09T06:36:41.940Z,2023-04-09T06:41:23Z,4175432861,140,95.3,4175432865,212,32.2,4175432859,56,Center,4175432857,155,,4175432863,141,46.4,4175432869,1,,4175432867,213,5.2,4175432855,2,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838285,827,12,2,75,7,12tyw9yomy9n5cjd5po2ajx1q,1,4.3,52.2,2023-04-09T06:36:44.666Z,2023-04-09T06:36:46Z,4175432959,212,19.4,4175432957,141,63.6,4175432955,140,21.2,4175432975,15,,4175432961,213,0.4,4175432953,56,Back,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838291,620,13,2,75,9,bbt5nqwufsne7r0zfa6pvpmfa,1,75.6,34.7,2023-04-09T06:36:45.753Z,2023-04-09T06:42:27Z,4175448585,103,9.7,4175448595,230,98.5,4175432999,22,,4175433545,20,,4175433001,18,,4175448581,75,,4175448591,391,,4175433003,56,Center,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,4175448583,102,4175448593,458,,4175448587,108,,,24.7,4175448597,231,48.9,4175448589,328,,,,,,,,,,,,,,,,,,,,,
2530838343,621,5,2,75,14,bbt5nqwufsne7r0zfa6pvpmfa,0,101.2,29.6,2023-04-09T06:36:51.115Z,2023-04-09T06:51:52Z,4175433237,346,,4175433235,56,Center,4175433283,233,828,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838329,828,5,2,75,14,12tyw9yomy9n5cjd5po2ajx1q,1,-1.2,70.4,2023-04-09T06:36:51.115Z,2023-04-09T06:36:53Z,4175433263,233,621,4175433177,346,,4175433175,56,Back,,,,,,,,,,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530838387,829,1,2,75,18,12tyw9yomy9n5cjd5po2ajx1q,1,3.8,58.1,2023-04-09T06:36:55.545Z,2023-04-09T06:43:55Z,4175433451,140,20.8,4175433455,212,18.5,4175433453,141,65.4,4175433457,213,0.3,4175433447,124,,4175433461,237,,4175452639,189,,4175433449,56,Back,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
