id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/14/value,assist
2540475045,731,5,2,82,44,bbt5nqwufsne7r0zfa6pvpmfa,0,8.6,102,2023-04-29T06:42:38.234Z,2023-04-29T06:42:40Z,4233684455,56,Back,4233684457,347,,4233684501,233,756,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475049,756,5,2,82,44,83d6z6wvkzs3dx9oy3mftixow,1,91.4,-2,2023-04-29T06:42:38.234Z,2023-04-29T06:57:29Z,4233684477,233,731,4233684467,347,,4233684465,56,Right,,,,,,,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475087,757,1,2,82,51,83d6z6wvkzs3dx9oy3mftixow,1,91.5,0,2023-04-29T06:42:44.298Z,2023-05-03T17:35:06Z,4233684697,56,Right,4233684695,107,,4233684699,140,80.8,4247483685,189,,4233684705,213,2.6,4233684703,212,12.8,4233684701,141,7.0,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475091,758,1,2,82,51,83d6z6wvkzs3dx9oy3mftixow,1,80.8,7,2023-04-29T06:42:45.061Z,2023-04-29T06:42:46Z,4233684733,141,2.6,4233684731,140,86.8,4233684729,56,Right,4233684737,213,5.8,4233684735,212,7.0,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475099,759,1,2,82,52,83d6z6wvkzs3dx9oy3mftixow,1,86.8,2.6,2023-04-29T06:42:46.048Z,2023-04-29T06:42:47Z,4233684799,56,Right,4233684801,140,96.4,4233684803,141,14.9,4233684807,213,0.7,4233684805,212,13.1,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475103,760,1,2,82,54,83d6z6wvkzs3dx9oy3mftixow,0,96.4,14.9,2023-04-29T06:42:47.699Z,2023-05-03T17:35:28Z,4233684843,212,1.4,4233684833,2,,4247485421,20,,4233684865,233,732,4233684869,286,,4233684845,213,1.6,4233684839,140,96.4,4233684841,141,17.0,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,4233684835,155,4233684837,56,Right,4247485417,225,,,,4233684863,236,4247485419,386,,,,,,,,,,,,,,,,,,,,,,,
2540475107,732,12,2,82,54,bbt5nqwufsne7r0zfa6pvpmfa,1,4.4,84.7,2023-04-29T06:42:47.799Z,2023-04-29T06:42:49Z,4233684853,56,Back,4233684851,185,,4233684883,233,760,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475125,761,1,2,82,56,83d6z6wvkzs3dx9oy3mftixow,0,96.3,14.6,2023-04-29T06:42:49.302Z,2023-05-03T17:35:46Z,4233684975,141,41.9,4233684977,212,18.7,4233684967,2,,4233684971,56,Center,4247486139,72,,4233684973,140,94.5,4247486137,223,,4233684969,155,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,4233684979,213,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475133,733,12,2,82,57,bbt5nqwufsne7r0zfa6pvpmfa,1,6.8,59,2023-04-29T06:42:51.066Z,2023-04-29T06:43:01Z,4233685049,140,11.1,4233685045,56,Back,4233685055,212,11.0,4233685057,213,1.1,4233685063,15,,4233685053,141,73.8,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475139,762,13,2,82,59,83d6z6wvkzs3dx9oy3mftixow,1,90.5,27,2023-04-29T06:42:52.392Z,2023-05-03T17:36:15Z,4233685553,458,,4233685257,20,,4233685543,102,51.4,4233685557,231,46.4,4233685551,328,,4233685555,230,98.6,4233685087,63,,4233685091,56,Center,4o71xxq6qdkhug58a073fxega,S. Machino,4233685085,22,4233685541,74,,4233685547,215,,,,4233685545,103,4233685549,108,70.8,,,,,,,,,,,,,,,,,,,,,,
2540475143,734,5,2,82,59,bbt5nqwufsne7r0zfa6pvpmfa,1,-1.7,44.3,2023-04-29T06:42:53.147Z,2023-04-29T06:42:54Z,4233685167,233,763,4233685121,56,Back,4233685123,346,,,,,,,,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475149,763,5,2,82,59,83d6z6wvkzs3dx9oy3mftixow,0,101.7,55.7,2023-04-29T06:42:53.147Z,2023-04-29T06:57:30Z,4233685187,233,734,4233685153,346,,4233685151,56,Center,,,,,,,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475281,735,1,2,83,33,bbt5nqwufsne7r0zfa6pvpmfa,0,4.2,59.3,2023-04-29T06:43:26.635Z,2023-04-29T06:43:27Z,4233686429,155,,4233686427,124,,4233686435,141,100.0,4233686437,212,62.4,4233686433,140,56.8,4233686431,56,Left,4233686439,213,0.5,4233686441,1,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,4233686443,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475283,736,5,2,83,34,bbt5nqwufsne7r0zfa6pvpmfa,0,55.4,101.6,2023-04-29T06:43:27.613Z,2023-04-29T06:43:29Z,4233686539,233,764,4233686463,56,Left,4233686465,347,,,,,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475287,764,5,2,83,34,83d6z6wvkzs3dx9oy3mftixow,1,44.6,-1.6,2023-04-29T06:43:27.613Z,2023-04-29T06:57:30Z,4233686499,233,736,4233686493,347,,4233686491,56,Back,,,,,,,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475381,765,18,2,83,50,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T06:43:44.171Z,2023-04-29T06:43:44Z,4233687019,44,Midfielder,4233687021,59,13,4233687041,55,766,4233687017,42,,,,,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475383,766,19,2,83,50,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T06:43:44.172Z,2023-04-29T06:43:45Z,4233687033,293,4,4233687031,292,7,4233687037,55,765,4233687035,44,Midfielder,4233687023,42,,4233687027,145,11,4233687029,59,25,,,,7kw2rg2vf2sqs486bdasi20ru,Y. Wakatsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475403,767,18,2,83,52,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T06:43:46.113Z,2023-05-03T17:36:59Z,4233687185,44,Defender,4233687183,42,,4233687187,59,26,4233687263,55,768,,,,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475409,768,19,2,83,52,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T06:43:46.114Z,2023-05-03T17:36:59Z,4233687251,55,767,4233687227,42,,4233687235,145,3,4233687249,44,Midfielder,4233687247,293,1,4233687243,292,7,4233687239,59,44,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475509,769,18,2,84,18,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T06:44:11.553Z,2023-05-03T17:37:24Z,4247494065,189,,4233687931,55,770,4233687881,42,,4233687883,44,Defender,4233687885,59,4,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475517,770,19,2,84,18,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T06:44:11.554Z,2023-05-03T17:37:27Z,4233687917,145,5,4233687925,44,Defender,4233687921,292,4,4233687923,293,5,4233687909,42,,4233687927,55,769,4233687919,59,15,4247494381,189,,cpats5brlfpugqtw8hi4vigdm,K. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475581,771,1,2,84,25,83d6z6wvkzs3dx9oy3mftixow,1,47.7,0,2023-04-29T06:44:19.234Z,2023-04-29T06:44:29Z,4233688259,212,22.4,4233688255,140,68.7,4233688257,141,4.6,4233688347,189,,4233688263,1,,4233688251,107,,4233688253,56,Right,4233688261,213,0.2,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475585,772,61,2,84,31,83d6z6wvkzs3dx9oy3mftixow,1,71.3,10.7,2023-04-29T06:44:25.106Z,2023-04-29T06:44:28Z,4233688279,56,Right,4233688325,189,,,,,,,,,,,,,,,,,,,,59cu40rkqkx1723dfdp50gonp,A. Barada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475545,737,52,2,84,33,bbt5nqwufsne7r0zfa6pvpmfa,1,3.1,57.5,2023-04-29T06:44:27.170Z,2023-05-03T17:37:47Z,4247495637,376,,,,,,,,,,,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475617,738,1,2,84,39,bbt5nqwufsne7r0zfa6pvpmfa,0,11.5,60.9,2023-04-29T06:44:32.650Z,2023-04-29T06:44:36Z,4233688523,199,,4233688527,140,64.8,4233688525,56,Center,4233688529,141,64.2,4233688535,1,,4233688533,213,0.0,4233688531,212,56.0,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475623,773,1,2,84,43,83d6z6wvkzs3dx9oy3mftixow,1,31.2,37.1,2023-04-29T06:44:37.186Z,2023-04-29T06:44:38Z,4233688585,140,38.5,4233688583,56,Back,4233688581,3,,4233688587,141,50.7,4233688591,213,0.9,4233688589,212,12.0,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475647,774,1,2,84,45,83d6z6wvkzs3dx9oy3mftixow,1,38.5,50.7,2023-04-29T06:44:38.573Z,2023-04-29T06:46:19Z,4233688737,3,,4233688749,213,6.0,4233688741,56,Back,4233688743,140,48.2,4233688747,212,10.6,4233688739,168,,4233688745,141,46.4,,,,978z8ejc2jneguyb6yq430g5x,H. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475649,775,49,2,84,51,83d6z6wvkzs3dx9oy3mftixow,1,48.1,54.8,2023-04-29T06:44:44.627Z,2023-04-29T06:47:12Z,,,,,,,,,,,,,,,,,,,,,,,,,7kw2rg2vf2sqs486bdasi20ru,Y. Wakatsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475653,776,1,2,84,51,83d6z6wvkzs3dx9oy3mftixow,1,49.7,66.6,2023-04-29T06:44:44.748Z,2023-04-29T06:47:15Z,4233688779,213,1.8,4233688775,141,83.3,4233688773,140,47.5,4233688771,56,Back,4233688777,212,11.6,,,,,,,,,,7kw2rg2vf2sqs486bdasi20ru,Y. Wakatsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475675,777,1,2,84,52,83d6z6wvkzs3dx9oy3mftixow,1,47.5,83.3,2023-04-29T06:44:45.612Z,2023-04-29T06:45:39Z,4233688917,56,Center,4233688925,213,5.6,4233688923,212,16.7,4233688921,141,66.9,4233688919,140,59.4,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475705,778,1,2,84,57,83d6z6wvkzs3dx9oy3mftixow,1,73.9,79.4,2023-04-29T06:44:50.318Z,2023-04-29T06:47:17Z,4233689049,140,84.8,4233689047,56,Left,4233689053,212,14.1,4233689051,141,91.4,4233689055,213,0.6,,,,,,,,,,978z8ejc2jneguyb6yq430g5x,H. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475715,779,1,2,85,0,83d6z6wvkzs3dx9oy3mftixow,0,83,85.7,2023-04-29T06:44:53.539Z,2023-05-03T17:38:29Z,4247498313,20,,4247498311,223,,4233689105,212,22.5,4233689101,140,87.7,4233689103,141,53.4,4233689107,213,4.9,4233689099,56,Center,4233689097,155,,7kw2rg2vf2sqs486bdasi20ru,Y. Wakatsuki,4233689095,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475723,739,12,2,85,2,bbt5nqwufsne7r0zfa6pvpmfa,1,10.4,42.7,2023-04-29T06:44:55.593Z,2023-04-29T06:47:19Z,4233689143,15,,4233689137,213,0.0,4233689133,141,42.8,4233689131,140,36.7,4233689129,56,Back,4233689135,212,27.6,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475747,780,1,2,85,4,83d6z6wvkzs3dx9oy3mftixow,1,67.7,48.8,2023-04-29T06:44:57.818Z,2023-04-29T06:45:02Z,4233689275,212,17.6,4233689271,140,56.8,4233689273,141,68.4,4233689267,3,,4233689277,213,2.3,4233689269,56,Center,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475769,781,1,2,85,8,83d6z6wvkzs3dx9oy3mftixow,1,57,72.7,2023-04-29T06:45:01.955Z,2023-04-29T06:45:05Z,4233689387,213,0.6,4233689383,141,81.4,4233689381,140,65.3,4233689379,56,Left,4233689385,212,10.5,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475779,782,1,2,85,12,83d6z6wvkzs3dx9oy3mftixow,1,65.3,82.3,2023-04-29T06:45:05.562Z,2023-04-29T06:45:07Z,4233689439,56,Left,4233689445,212,9.3,4233689443,141,95.9,4233689441,140,65.6,4233689447,213,1.5,,,,,,,,,,978z8ejc2jneguyb6yq430g5x,H. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475785,783,1,2,85,13,83d6z6wvkzs3dx9oy3mftixow,1,65.6,95.9,2023-04-29T06:45:07.118Z,2023-04-29T06:45:08Z,4233689489,141,87.5,4233689491,212,7.3,4233689493,213,5.4,4233689487,140,70.0,4233689485,56,Left,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475805,784,1,2,85,15,83d6z6wvkzs3dx9oy3mftixow,1,70,87.5,2023-04-29T06:45:08.567Z,2023-04-29T06:47:51Z,4233689605,212,10.1,4233693575,156,,4233689607,213,3.6,4233689603,141,80.3,4233689599,140,61.6,4233689595,56,Left,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476013,744,45,2,85,19,bbt5nqwufsne7r0zfa6pvpmfa,0,31.7,35.3,2023-04-29T06:45:12.329Z,2023-04-29T06:46:15Z,4233691277,233,793,4233691053,56,Back,4233691055,285,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476065,793,3,2,85,19,83d6z6wvkzs3dx9oy3mftixow,1,68.3,64.7,2023-04-29T06:45:12.329Z,2023-05-03T17:38:56Z,4233691235,56,Center,4233691237,286,,4233691243,233,744,4247500599,464,,,,,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475825,785,1,2,85,20,83d6z6wvkzs3dx9oy3mftixow,1,72.4,73.6,2023-04-29T06:45:14.026Z,2023-04-29T06:45:16Z,4233689753,212,17.3,4233689747,56,Left,4233689751,141,94.1,4233689755,213,0.9,4233689749,140,82.2,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475835,786,1,2,85,23,83d6z6wvkzs3dx9oy3mftixow,1,84.4,91.4,2023-04-29T06:45:16.345Z,2023-04-29T06:45:18Z,4233689829,212,7.8,4233689825,140,81.1,4233689823,56,Left,4233689827,141,81.2,4233689831,213,4.2,,,,,,,,,,978z8ejc2jneguyb6yq430g5x,H. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475841,787,1,2,85,24,83d6z6wvkzs3dx9oy3mftixow,1,81.1,81.2,2023-04-29T06:45:17.980Z,2023-04-29T06:45:19Z,4233689859,141,83.6,4233689857,140,91.6,4233689861,212,11.1,4233689863,213,0.1,4233689855,56,Left,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475851,788,1,2,85,26,83d6z6wvkzs3dx9oy3mftixow,0,91.6,83.6,2023-04-29T06:45:19.404Z,2023-05-03T17:39:12Z,4247501711,72,,4247501709,224,,4233689909,140,94.8,4233689915,213,4.9,4233689911,141,62.9,4233689913,212,14.5,4233689905,155,,4233689903,2,,978z8ejc2jneguyb6yq430g5x,H. Abe,4233689907,56,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475855,740,12,2,85,27,bbt5nqwufsne7r0zfa6pvpmfa,1,4.9,31.3,2023-04-29T06:45:20.393Z,2023-04-29T06:45:21Z,4233689959,15,,4233689949,56,Back,4233689953,141,30.9,4233689951,140,18.4,4233689957,213,6.3,4233689955,212,14.2,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475865,789,15,2,85,29,83d6z6wvkzs3dx9oy3mftixow,1,81,64.6,2023-04-29T06:45:22.743Z,2023-05-03T17:39:48Z,4233691753,82,,4233692823,458,,4233692815,103,19,4233690009,22,,4233690011,18,,4233692811,80,,4233692817,215,,4233692819,108,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,4233692831,231,4233692827,147,53.4,4233692821,328,50.4,,,4233692855,233,4233692825,146,741,93.2,4233692813,102,47.2,4233690013,56,4233691749,72,,4233692829,230,,,,,,,,,99.0,Center,
2540475867,741,10,2,85,29,bbt5nqwufsne7r0zfa6pvpmfa,1,9,42.5,2023-04-29T06:45:22.843Z,2023-04-29T06:46:35Z,4233691815,233,789,4233690021,94,,4233690023,56,Back,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475871,742,6,2,85,31,bbt5nqwufsne7r0zfa6pvpmfa,0,14,39,2023-04-29T06:45:24.711Z,2023-05-03T17:41:07Z,4233690083,233,790,4233690035,56,Back,4233690037,73,,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475873,790,6,2,85,31,83d6z6wvkzs3dx9oy3mftixow,1,86,61,2023-04-29T06:45:24.711Z,2023-04-29T07:03:49Z,4233690061,73,,4233690075,233,742,4233690059,56,Center,,,,,,,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475955,791,1,2,85,52,83d6z6wvkzs3dx9oy3mftixow,0,99.5,99.5,2023-04-29T06:45:45.558Z,2023-05-03T17:41:02Z,4233690569,56,Center,4233690577,213,4.5,4233690567,223,,4233690573,141,61.4,4233690561,2,,4233690571,140,94.4,4233690563,6,,4233690565,155,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,4233690575,212,4247510327,20,,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540475975,743,4,2,85,57,bbt5nqwufsne7r0zfa6pvpmfa,1,4.9,41.6,2023-04-29T06:45:50.953Z,2023-04-29T07:03:47Z,4233711543,233,792,4233690745,285,,4233690739,294,,4233690741,56,Back,4233690743,152,,4233690737,13,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476007,792,4,2,85,57,83d6z6wvkzs3dx9oy3mftixow,0,95.1,58.4,2023-04-29T06:45:50.954Z,2023-04-29T07:03:47Z,4233691005,13,,4233691007,294,,4233711551,233,743,4233691009,56,Center,4233691011,152,,4233691013,286,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476135,745,1,2,86,34,bbt5nqwufsne7r0zfa6pvpmfa,0,7.2,38.5,2023-04-29T06:46:27.818Z,2023-04-29T06:50:03Z,4233691803,213,6.0,4233691801,212,66.1,4233691805,1,,4233691789,5,,4233691799,141,13.5,4233691797,140,68.0,4233691793,152,,4233691791,155,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,4233691795,56,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476133,794,44,2,86,40,83d6z6wvkzs3dx9oy3mftixow,1,31.4,89.2,2023-04-29T06:46:34.153Z,2023-04-29T07:03:51Z,4233691833,233,746,4233691775,285,,4233691773,56,Back,,,,,,,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476137,746,44,2,86,40,bbt5nqwufsne7r0zfa6pvpmfa,0,68.6,10.8,2023-04-29T06:46:34.154Z,2023-04-29T06:50:03Z,4233691823,286,,4233691821,56,Right,4233691825,233,794,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540477257,819,1,2,86,41,83d6z6wvkzs3dx9oy3mftixow,1,24.5,90.9,2023-04-29T06:46:34.865Z,2023-04-29T06:51:25Z,4233698375,141,84.7,4233698371,140,30.8,4233698363,3,,4233698367,56,Back,4233698383,213,5.7,4233698379,212,7.8,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476139,747,43,2,86,41,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-29T06:46:34.999Z,2023-04-29T06:49:59Z,4233697485,144,1,4233691837,56,Center,4233691835,3,0,4233691841,141,21.8,4233691843,212,6.0,4233691839,140,66.1,4233691845,213,1.9,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476253,796,1,2,86,42,83d6z6wvkzs3dx9oy3mftixow,0,29.2,81,2023-04-29T06:46:35.886Z,2023-04-29T06:51:29Z,4233692619,212,7.3,4233692621,213,5.7,4233692615,140,35.0,4233692617,141,75.0,4233692613,56,Back,4233692611,3,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476169,795,4,2,86,44,83d6z6wvkzs3dx9oy3mftixow,1,42.4,71.8,2023-04-29T06:46:38.167Z,2023-04-29T06:51:23Z,4233692039,286,,4233692037,265,,4233692031,13,,4233692033,56,Back,4233692035,152,,4233692053,233,748,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476163,748,4,2,86,44,bbt5nqwufsne7r0zfa6pvpmfa,0,57.6,28.2,2023-04-29T06:46:38.168Z,2023-04-29T06:46:42Z,4233692059,233,795,4233691979,285,,4233691969,13,,4233691977,265,,4233691971,56,Center,4233691973,152,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476299,749,18,2,87,28,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-29T06:47:21.696Z,2023-04-29T06:47:22Z,4233692929,55,750,4233692901,59,14,4233692899,44,Midfielder,4233692897,42,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476301,750,19,2,87,28,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-29T06:47:21.697Z,2023-04-29T06:47:22Z,4233692919,44,Midfielder,4233692907,145,11,4233692903,42,,4233692909,59,2,4233692921,55,749,4233692913,292,6,4233692917,293,1,,,,8pws7hieamm0zugu456ibssiy,N. Iino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476373,797,1,2,87,38,83d6z6wvkzs3dx9oy3mftixow,0,37.5,67.5,2023-04-29T06:47:31.496Z,2023-04-29T06:49:00Z,4233693321,1,,4233693355,189,,4233693309,152,,4233693315,141,66.4,4233693313,140,68.5,4233693311,56,Center,4233693317,212,32.6,4233693319,213,6.3,etsgyfejyka71co7e2xeq6r55,D. Sugioka,4233693307,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540476381,751,61,2,87,42,bbt5nqwufsne7r0zfa6pvpmfa,1,25.4,49.6,2023-04-29T06:47:35.392Z,2023-04-29T06:49:01Z,4233693361,56,Back,4233693371,189,,,,,,,,,,,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
