id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2537806731,659,1,2,81,28,5pol481515zvirmk6t00kerbc,1,56.8,90,2023-04-23T08:41:11.342Z,2023-04-23T08:41:15Z,4212492067,212,33.3,4212492063,140,47.2,4212492065,141,43.3,4212492061,56,Back,4212492071,1,,4212492069,213,4.4,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806765,660,1,2,81,32,5pol481515zvirmk6t00kerbc,1,47.7,40.6,2023-04-23T08:41:15.374Z,2023-04-23T08:41:18Z,4212492205,212,8.6,4212492201,140,53.0,4212492203,141,30.9,4212492207,213,5.4,4212492199,56,Center,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806785,661,1,2,81,35,5pol481515zvirmk6t00kerbc,1,44.5,25,2023-04-23T08:41:18.749Z,2023-04-23T08:41:21Z,4212492327,140,27.7,4212492329,141,45.7,4212492331,212,22.6,4212492325,56,Back,4212492333,213,2.5,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806791,662,1,2,81,38,5pol481515zvirmk6t00kerbc,1,27.7,45.7,2023-04-23T08:41:21.534Z,2023-04-23T08:41:22Z,4212492367,212,17.8,4212492363,140,30.5,4212492369,213,1.4,4212492361,56,Back,4212492365,141,71.5,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806807,663,1,2,81,40,5pol481515zvirmk6t00kerbc,1,32.2,71.8,2023-04-23T08:41:23.662Z,2023-04-23T08:41:24Z,4212492451,212,14.2,4212492449,141,66.7,4212492445,56,Back,4212492453,213,6.0,4212492447,140,45.3,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806823,664,1,2,81,41,5pol481515zvirmk6t00kerbc,0,45.3,66.7,2023-04-23T08:41:24.799Z,2023-04-23T08:41:27Z,4212492583,140,60.5,4212492591,212,17.3,4212492581,56,Center,4212492593,213,0.4,4212492587,141,76.6,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806841,871,8,2,81,47,3vfso415vj7uitnunviuzdyg3,1,43.5,25.9,2023-04-23T08:41:30.061Z,2023-04-23T08:43:25Z,4212492677,56,Back,,,,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806849,665,5,2,81,47,5pol481515zvirmk6t00kerbc,1,44,101.5,2023-04-23T08:41:30.559Z,2023-04-23T08:41:32Z,4212492729,347,,4212492727,56,Back,4212492753,233,872,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806845,872,5,2,81,47,3vfso415vj7uitnunviuzdyg3,0,56,-1.5,2023-04-23T08:41:30.559Z,2023-04-23T08:51:18Z,4212492761,233,665,4212492713,347,,4212492711,56,Right,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806887,666,1,2,81,52,5pol481515zvirmk6t00kerbc,1,44.4,100,2023-04-23T08:41:35.006Z,2023-04-23T08:41:37Z,4212492909,107,,4212492915,141,94.8,4212492911,56,Back,4212492919,213,3.4,4212492913,140,29.8,4212492917,212,16.1,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806917,667,1,2,81,54,5pol481515zvirmk6t00kerbc,1,29.3,89.6,2023-04-23T08:41:37.150Z,2023-04-23T08:41:40Z,4212493059,141,63.4,4212493057,140,16.7,4212493063,213,4.1,4212493055,56,Back,4212493061,212,22.2,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806921,668,1,2,81,57,5pol481515zvirmk6t00kerbc,1,17.9,52.1,2023-04-23T08:41:40.670Z,2023-04-23T08:41:43Z,4212493109,213,5.0,4212493101,56,Back,4212493105,141,25.8,4212493103,140,22.8,4212493107,212,18.6,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806969,669,1,2,82,0,5pol481515zvirmk6t00kerbc,1,27.6,26.2,2023-04-23T08:41:43.742Z,2023-04-23T08:41:50Z,4212493353,141,33.7,4212493357,213,1.3,4212493355,212,5.3,4212493349,56,Back,4212493351,140,28.9,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537806989,670,1,2,82,7,5pol481515zvirmk6t00kerbc,1,34.6,51.8,2023-04-23T08:41:50.062Z,2023-04-23T08:41:52Z,4212493465,213,1.6,4212493461,141,62.0,4212493463,212,6.9,4212493457,56,Back,4212493459,140,34.3,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807035,671,1,2,82,9,5pol481515zvirmk6t00kerbc,1,36.8,65.7,2023-04-23T08:41:52.158Z,2023-04-23T08:41:58Z,4212493719,212,4.8,4212493717,141,58.7,4212493715,140,36.4,4212493721,213,4.6,4212493713,56,Back,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807039,672,1,2,82,15,5pol481515zvirmk6t00kerbc,1,45.3,69.3,2023-04-23T08:41:58.079Z,2023-04-23T08:41:59Z,4212493743,140,64.8,4212493747,212,24.1,4212493741,56,Left,4212493745,141,88.1,4212493749,213,0.6,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807093,673,1,2,82,18,5pol481515zvirmk6t00kerbc,1,65.2,93.2,2023-04-23T08:42:01.023Z,2023-04-23T08:42:05Z,4212494017,212,3.6,4212494007,3,,4212494013,140,66.8,4212494019,213,1.1,4212494009,168,,4212494015,141,97.8,4212494011,56,Left,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807095,674,3,2,82,22,5pol481515zvirmk6t00kerbc,0,74.2,95.9,2023-04-23T08:42:05.131Z,2023-04-23T08:44:02Z,4212498767,233,874,4212498691,56,Left,4212498693,286,,,,,,,,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807083,874,7,2,82,22,3vfso415vj7uitnunviuzdyg3,0,25.8,4.1,2023-04-23T08:42:05.132Z,2023-04-23T08:44:03Z,4212498755,233,674,4212493963,285,,4212493961,56,Back,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807111,675,1,2,82,23,5pol481515zvirmk6t00kerbc,1,63.1,94.4,2023-04-23T08:42:06.511Z,2023-04-23T08:42:07Z,4212494127,141,93.2,4212494129,212,18.3,4212494121,56,Back,4212494131,213,3.2,4212494125,140,45.7,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807139,676,1,2,82,24,5pol481515zvirmk6t00kerbc,1,45.7,93.2,2023-04-23T08:42:07.598Z,2023-04-23T08:42:10Z,4212494273,140,56.6,4212494277,212,14.5,4212494271,56,Left,4212494275,141,80.0,4212494279,213,5.6,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807159,677,1,2,82,27,5pol481515zvirmk6t00kerbc,1,56.2,79.4,2023-04-23T08:42:10.159Z,2023-04-23T08:42:12Z,4212494373,56,Back,4212494383,1,,4212494381,213,4.3,4212494375,140,41.6,4212494377,141,31.5,4212494379,212,36.0,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807173,678,1,2,82,29,5pol481515zvirmk6t00kerbc,1,41.6,31.5,2023-04-23T08:42:12.701Z,2023-04-23T08:42:14Z,4212494461,212,25.5,4212494459,141,3.2,4212494457,140,57.5,4212494463,213,5.4,4212494455,56,Right,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807195,679,1,2,82,31,5pol481515zvirmk6t00kerbc,1,57.5,3.2,2023-04-23T08:42:14.270Z,2023-04-23T08:42:16Z,4212494535,140,38.5,4212494539,212,20.0,4212494537,141,4.3,4212494541,213,3.1,4212494533,56,Back,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807205,680,1,2,82,33,5pol481515zvirmk6t00kerbc,1,39.1,6.1,2023-04-23T08:42:16.542Z,2023-04-23T08:42:17Z,4212494605,213,1.0,4212494601,141,18.9,4212494597,56,Back,4212494603,212,10.1,4212494599,140,43.9,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807231,681,1,2,82,34,5pol481515zvirmk6t00kerbc,1,43.9,18.9,2023-04-23T08:42:17.614Z,2023-04-23T08:42:21Z,4212494703,140,32.4,4212494707,212,12.7,4212494701,56,Back,4212494705,141,13.2,4212494709,213,3.5,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807259,682,1,2,82,38,5pol481515zvirmk6t00kerbc,1,35.2,27.7,2023-04-23T08:42:21.598Z,2023-04-23T08:42:25Z,4212494843,141,51.9,4212494839,56,Back,4212494845,212,16.9,4212494841,140,31.4,4212494847,213,1.8,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807283,683,1,2,82,42,5pol481515zvirmk6t00kerbc,1,34.4,55.2,2023-04-23T08:42:25.790Z,2023-04-23T08:42:30Z,4212494963,141,32.8,4212494959,56,Back,4212494961,140,32.8,4212494965,212,15.3,4212494967,213,4.6,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807291,684,1,2,82,46,5pol481515zvirmk6t00kerbc,1,38.9,28.8,2023-04-23T08:42:29.902Z,2023-04-23T08:42:32Z,4212495009,140,40.8,4212495015,213,4.9,4212495007,56,Back,4212495011,141,15.6,4212495013,212,9.2,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807301,685,1,2,82,49,5pol481515zvirmk6t00kerbc,1,42.3,12.6,2023-04-23T08:42:32.334Z,2023-04-23T08:42:34Z,4212495067,56,Back,4212495073,212,8.1,4212495071,141,16.7,4212495075,213,0.4,4212495069,140,49.5,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807313,686,1,2,82,50,5pol481515zvirmk6t00kerbc,1,49.5,16.7,2023-04-23T08:42:33.918Z,2023-04-23T08:42:35Z,4212495123,140,57.8,4212495125,141,2.5,4212495131,213,5.4,4212495121,56,Right,4212495127,212,13.0,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807319,687,1,2,82,52,5pol481515zvirmk6t00kerbc,0,57.8,2.5,2023-04-23T08:42:35.806Z,2023-04-23T08:42:36Z,4212495153,212,5.9,4212495147,56,Right,4212495155,213,3.7,4212495149,140,53.0,4212495151,141,0.0,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807321,688,5,2,82,53,5pol481515zvirmk6t00kerbc,0,53.7,-2,2023-04-23T08:42:36.265Z,2023-04-23T08:42:38Z,4212495157,56,Right,4212495159,347,,4212495257,233,876,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807331,876,5,2,82,53,3vfso415vj7uitnunviuzdyg3,1,46.3,102,2023-04-23T08:42:36.265Z,2023-04-23T08:51:18Z,4212495235,233,688,4212495205,56,Back,4212495207,347,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807425,877,1,2,83,1,3vfso415vj7uitnunviuzdyg3,1,45.6,100,2023-04-23T08:42:44.348Z,2023-04-23T08:42:48Z,4212495689,141,96.5,4212495687,140,25.7,4212495685,56,Back,4212495693,213,3.3,4212495691,212,21.2,4212495683,107,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807471,878,1,2,83,5,3vfso415vj7uitnunviuzdyg3,1,26,94.7,2023-04-23T08:42:48.044Z,2023-04-23T08:42:53Z,4212495913,141,51.5,4212495907,140,25.2,4212495917,213,4.7,4212495915,212,29.4,4212495905,56,Back,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807493,879,1,2,83,10,3vfso415vj7uitnunviuzdyg3,1,24.1,56.4,2023-04-23T08:42:53.709Z,2023-04-23T08:42:56Z,4212496047,213,1.5,4212496045,212,17.0,4212496041,140,24.7,4212496039,56,Back,4212496043,141,81.4,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807523,880,1,2,83,13,3vfso415vj7uitnunviuzdyg3,1,25.2,83.6,2023-04-23T08:42:56.508Z,2023-04-23T08:43:00Z,4212496175,212,12.6,4212496171,140,33.6,4212496169,56,Back,4212496173,141,70.3,4212496177,213,5.5,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807573,881,1,2,83,17,3vfso415vj7uitnunviuzdyg3,1,32.4,76.6,2023-04-23T08:43:00.268Z,2023-04-23T08:43:05Z,4212496369,140,40.7,4212496371,141,86.0,4212496377,213,0.6,4212496367,56,Back,4212496373,212,10.8,,,,,,,,,,9lofkwlhnkhsvb1em98ae52lm,K. Shibato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807581,882,50,2,83,20,3vfso415vj7uitnunviuzdyg3,1,41.1,89.6,2023-04-23T08:43:03.069Z,2023-04-23T08:45:04Z,4212496393,56,Back,4212496455,233,689,4212496395,286,,,,,,,,,,,,,,,,,41iu3oy04tb19posfppuf8v10,J. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807555,689,7,2,83,20,5pol481515zvirmk6t00kerbc,1,58.9,10.4,2023-04-23T08:43:03.070Z,2023-04-23T08:43:06Z,4212496443,233,882,4212496313,285,,4212496311,56,Right,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807575,691,49,2,83,21,5pol481515zvirmk6t00kerbc,1,60.3,8.5,2023-04-23T08:43:04.934Z,2023-04-23T08:45:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807559,690,61,2,83,21,5pol481515zvirmk6t00kerbc,1,58.8,10.6,2023-04-23T08:43:04.962Z,2023-04-23T08:45:12Z,4212496321,56,Right,,,,,,,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807597,692,1,2,83,23,5pol481515zvirmk6t00kerbc,1,53.1,17.1,2023-04-23T08:43:06.606Z,2023-04-23T08:43:08Z,4212496493,56,Right,4212496503,213,4.8,4212496495,140,53.3,4212496501,212,4.4,4212496497,141,10.6,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807641,693,1,2,83,26,5pol481515zvirmk6t00kerbc,1,56.3,6.8,2023-04-23T08:43:09.582Z,2023-04-23T08:43:13Z,4212496683,140,58.8,4212496687,212,3.9,4212496689,213,5.4,4212496685,141,2.5,4212496681,56,Right,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807703,694,1,2,83,30,5pol481515zvirmk6t00kerbc,1,56.8,2.3,2023-04-23T08:43:13.438Z,2023-04-23T08:43:17Z,4212497013,212,23.7,4212497007,56,Back,4212497011,141,19.2,4212497015,213,2.6,4212497009,140,37.1,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807757,695,1,2,83,34,5pol481515zvirmk6t00kerbc,1,37.6,22.8,2023-04-23T08:43:17.166Z,2023-04-23T08:43:21Z,4212497263,56,Back,4212497273,212,23.6,4212497277,213,1.7,4212497265,140,35.2,4212497269,141,57.3,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807831,696,1,2,83,38,5pol481515zvirmk6t00kerbc,1,33.7,49.4,2023-04-23T08:43:21.182Z,2023-04-23T08:43:27Z,4212497777,213,4.7,4212497773,141,24.7,4212497771,140,32.8,4212497775,212,16.8,4212497769,56,Back,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807867,697,1,2,83,43,5pol481515zvirmk6t00kerbc,1,35.4,31.3,2023-04-23T08:43:26.927Z,2023-04-23T08:43:31Z,4212498003,56,Back,4212498009,212,17.8,4212498007,141,56.0,4212498011,213,1.9,4212498005,140,29.8,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807885,698,1,2,83,48,5pol481515zvirmk6t00kerbc,1,42,70.9,2023-04-23T08:43:31.726Z,2023-04-23T08:43:34Z,4212498123,140,42.3,4212498127,212,3.5,4212498129,213,4.8,4212498121,56,Back,4212498125,141,65.8,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807905,699,1,2,83,51,5pol481515zvirmk6t00kerbc,1,44.3,64.2,2023-04-23T08:43:34.527Z,2023-04-23T08:43:38Z,4212498247,213,5.2,4212498239,56,Right,4212498243,141,2.5,4212498235,155,,4212498249,1,,4212498241,140,65.9,4212498245,212,47.7,4212498237,196,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807929,700,1,2,83,55,5pol481515zvirmk6t00kerbc,1,67.7,7.7,2023-04-23T08:43:38.622Z,2023-04-23T08:43:42Z,4212498383,141,7.0,4212498387,213,6.2,4212498379,56,Right,4212498381,140,75.1,4212498385,212,7.8,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807931,701,1,2,83,59,5pol481515zvirmk6t00kerbc,0,81.9,2.7,2023-04-23T08:43:42.303Z,2023-04-23T08:43:59Z,4212498399,56,Right,4212499127,141,7.7,4212499123,155,,4212499121,2,,4212499125,140,83.9,4212499131,213,1.0,4212499129,212,4.0,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807941,883,61,2,83,59,3vfso415vj7uitnunviuzdyg3,1,14.6,95.6,2023-04-23T08:43:42.843Z,2023-04-23T08:44:45Z,4212498433,56,Back,,,,,,,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807951,702,6,2,84,0,5pol481515zvirmk6t00kerbc,1,91.9,5.6,2023-04-23T08:43:43.662Z,2023-04-23T08:43:45Z,4212498457,75,,4212498455,56,Right,4212498529,233,884,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537807957,884,6,2,84,0,3vfso415vj7uitnunviuzdyg3,0,8.1,94.4,2023-04-23T08:43:43.662Z,2023-04-23T08:51:23Z,4212498483,56,Back,4212498503,73,,4212498553,233,702,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537808261,885,18,2,84,32,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-04-23T08:44:15.220Z,2023-04-23T08:44:15Z,4212499947,42,,4212499949,44,Midfielder,4212500015,55,886,4212499951,59,8,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537808269,886,19,2,84,32,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-04-23T08:44:15.221Z,2023-04-23T08:44:16Z,4212499993,145,7,4212500001,44,Midfielder,4212499997,292,6,4212499989,42,,4212500003,55,885,4212499995,59,66,4212499999,293,2,,,,1gixtkbjxf6qum1cf0uws994a,A. Ohata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537808363,703,18,2,84,41,5pol481515zvirmk6t00kerbc,1,0,0,2023-04-23T08:44:24.875Z,2023-04-23T08:44:25Z,4212500415,44,Forward,4212500417,59,17,4212500413,42,,4212500461,55,704,,,,,,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537808371,704,19,2,84,41,5pol481515zvirmk6t00kerbc,1,0,0,2023-04-23T08:44:24.876Z,2023-04-23T08:44:25Z,4212500451,55,703,4212500449,44,Midfielder,4212500441,59,3,4212500445,292,6,4212500437,145,11,4212500447,293,1,4212500429,42,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537808781,705,1,2,85,11,5pol481515zvirmk6t00kerbc,1,99.6,0.4,2023-04-23T08:44:54.368Z,2023-04-23T08:45:07Z,4212502443,1,,4212502431,224,,4212502425,2,,4212502435,140,77.6,4212502429,155,,4212502439,212,56.3,4212502437,141,75.9,4212502427,6,,520gf81j9admw2zeib75x3v11,R. Oshima,4212502441,213,2.0,,4212502433,56,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,
2537808785,706,61,2,85,24,5pol481515zvirmk6t00kerbc,0,92.6,93.8,2023-04-23T08:45:07.438Z,2023-04-23T08:45:07Z,4212502463,56,Left,,,,,,,,,,,,,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537808801,887,49,2,85,26,3vfso415vj7uitnunviuzdyg3,1,11.6,4.6,2023-04-23T08:45:09.007Z,2023-04-23T08:45:09Z,,,,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537808823,888,1,2,85,28,3vfso415vj7uitnunviuzdyg3,0,8.7,4.9,2023-04-23T08:45:11.341Z,2023-04-23T08:45:12Z,4212502643,141,5.6,4212502639,56,Back,4212502637,155,,4212502645,212,2.1,4212502641,140,10.6,4212502647,213,0.2,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537808817,707,61,2,85,28,5pol481515zvirmk6t00kerbc,1,87.1,91.2,2023-04-23T08:45:11.454Z,2023-04-23T08:45:11Z,4212502615,56,Left,,,,,,,,,,,,,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537808841,708,1,2,85,30,5pol481515zvirmk6t00kerbc,0,69.1,95,2023-04-23T08:45:13.102Z,2023-04-23T08:45:14Z,4212502777,213,5.1,4212502767,3,,4212502773,141,90.2,4212502775,212,3.6,4212502771,140,70.5,4212502769,56,Left,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537809105,710,61,2,85,31,5pol481515zvirmk6t00kerbc,0,74.9,92,2023-04-23T08:45:14.886Z,2023-04-23T08:45:41Z,4212504041,56,Left,,,,,,,,,,,,,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537808867,889,61,2,85,32,3vfso415vj7uitnunviuzdyg3,1,25,14,2023-04-23T08:45:15.252Z,2023-04-23T08:45:43Z,4212502901,56,Back,,,,,,,,,,,,,,,,,,,,,,1gixtkbjxf6qum1cf0uws994a,A. Ohata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
