id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2544936421,654,1,2,81,35,90cc40yau7yv6n8r4xs361ofd,0,5.2,64.5,2023-05-07T06:42:45.780Z,2023-05-07T06:42:47Z,4257445795,212,50.5,4257445787,157,,4257445793,141,100.0,4257445791,140,47.1,4257445797,213,0.5,4257445799,1,,4257445789,56,Back,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936429,655,5,2,81,37,90cc40yau7yv6n8r4xs361ofd,0,45.5,101,2023-05-07T06:42:46.871Z,2023-05-07T06:42:49Z,4257445817,347,,4257445885,233,708,4257445815,56,Back,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936437,708,5,2,81,37,9s2g5k3dlmfii452t8edaeozh,1,54.5,-1,2023-05-07T06:42:46.871Z,2023-05-07T06:43:02Z,4257445845,56,Right,4257445847,347,,4257445857,233,655,,,,,,,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936541,709,1,2,81,55,9s2g5k3dlmfii452t8edaeozh,1,56.1,0,2023-05-07T06:43:05.382Z,2023-05-07T06:43:08Z,4257446423,56,Right,4257446431,213,0.6,4257446425,140,65.6,4257446421,107,,4257446427,141,7.9,4257446429,212,11.7,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936563,710,1,2,81,58,9s2g5k3dlmfii452t8edaeozh,0,66.3,5.5,2023-05-07T06:43:08.487Z,2023-05-07T06:43:11Z,4257446541,1,,4257446529,155,,4257446539,213,0.1,4257446531,56,Right,4257446535,141,9.8,4257446537,212,36.2,4257446533,140,100.0,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936553,656,5,2,82,0,90cc40yau7yv6n8r4xs361ofd,1,-0.8,89.1,2023-05-07T06:43:10.162Z,2023-05-07T06:43:12Z,4257446487,346,,4257446485,56,Back,4257446571,233,711,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936565,711,5,2,82,0,9s2g5k3dlmfii452t8edaeozh,0,100.8,10.9,2023-05-07T06:43:10.162Z,2023-05-07T06:43:12Z,4257446585,233,656,4257446553,346,,4257446551,56,Right,,,,,,,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936661,657,1,2,82,18,90cc40yau7yv6n8r4xs361ofd,1,5,59.4,2023-05-07T06:43:28.834Z,2023-05-07T06:43:49Z,4257447143,140,53.6,4257447139,124,,4257447151,1,,4257447155,74,,4257447145,141,63.9,4257447141,56,Center,4257447147,212,51.1,4257447149,213,0.1,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936669,658,1,2,82,21,90cc40yau7yv6n8r4xs361ofd,0,53.3,64.6,2023-05-07T06:43:31.018Z,2023-05-07T06:43:50Z,4257447197,213,5.7,4257447195,212,13.0,4257447191,140,63.8,4257447185,3,,4257447193,141,54.6,4257447187,168,,4257447189,56,Center,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936685,712,1,2,82,23,9s2g5k3dlmfii452t8edaeozh,1,31.9,43.4,2023-05-07T06:43:33.049Z,2023-05-07T06:43:37Z,4257447249,3,,4257447259,213,2.7,4257447253,140,18.0,4257447255,141,54.3,4257447251,56,Back,4257447257,212,16.4,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936687,713,49,2,82,24,9s2g5k3dlmfii452t8edaeozh,1,18.8,54.2,2023-05-07T06:43:34.054Z,2023-05-11T17:38:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936721,714,1,2,82,25,9s2g5k3dlmfii452t8edaeozh,1,18.8,54.2,2023-05-07T06:43:35.123Z,2023-05-11T17:39:00Z,4257447461,1,,4257447459,213,6.0,4257447457,212,56.8,4257447451,140,70.3,4257447455,141,28.8,4257447445,157,,4257447447,56,Center,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936725,715,4,2,82,31,9s2g5k3dlmfii452t8edaeozh,1,66.8,28.6,2023-05-07T06:43:40.914Z,2023-05-07T06:43:43Z,4257447503,233,659,4257447469,56,Center,4257447471,152,,4257447467,294,,4257447465,13,,4257447473,286,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936727,659,4,2,82,31,90cc40yau7yv6n8r4xs361ofd,0,33.2,71.4,2023-05-07T06:43:40.915Z,2023-05-07T06:43:43Z,4257447489,56,Back,4257447485,13,,4257447509,233,715,4257447493,285,,4257447487,294,,4257447491,152,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936879,716,1,2,83,8,9s2g5k3dlmfii452t8edaeozh,1,64.7,24.4,2023-05-07T06:44:18.392Z,2023-05-11T17:39:22Z,4257448547,152,,4257448545,155,,4257448541,2,,4257448549,56,Center,4257448559,1,,4257448551,140,89.6,4257448555,212,38.7,4257448557,213,0.8,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,4268785611,20,,4257448543,5,,4268785607,225,4257448553,141,4268785609,387,,,,,,,,66.4,,,,,,,,,,,,,,
2544936883,717,44,2,83,10,9s2g5k3dlmfii452t8edaeozh,1,89.1,65.6,2023-05-07T06:44:19.914Z,2023-05-11T17:39:44Z,4257448563,56,Center,4257448565,286,,4257448639,233,660,,,,,,,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936893,660,44,2,83,10,90cc40yau7yv6n8r4xs361ofd,0,10.9,34.4,2023-05-07T06:44:19.915Z,2023-05-11T17:39:45Z,4257448649,233,717,4257448623,56,Back,4257448625,285,,,,,,,,,,,,,,,,,a5bv94qfazsluavgaoxrys0rt,R. Shindo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936889,718,1,2,83,11,9s2g5k3dlmfii452t8edaeozh,0,89.6,67.9,2023-05-07T06:44:21.267Z,2023-05-11T17:39:48Z,4257448599,212,7.0,4257448601,213,5.4,4257448591,3,,4257448595,140,93.8,4257448597,141,59.9,4257448593,56,Center,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936937,661,12,2,83,12,90cc40yau7yv6n8r4xs361ofd,1,8.6,36.1,2023-05-07T06:44:22.785Z,2023-05-11T17:39:59Z,4257448869,213,4.9,4257448861,56,Back,4257448865,141,10.4,4257448863,140,11.5,4257448867,212,17.7,,,,,,,,,,a5bv94qfazsluavgaoxrys0rt,R. Shindo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936929,719,1,2,83,20,9s2g5k3dlmfii452t8edaeozh,0,86.7,92.4,2023-05-07T06:44:30.161Z,2023-05-11T17:40:10Z,4257448833,213,5.0,4257448881,233,662,4257448885,286,,4268786571,223,,4257448823,155,,4257448879,236,,4257448831,212,4.5,4257448825,56,Left,12lc6edtue24savqtmbkyu7rp,K. Anzai,4268786573,20,,4257448821,2,,4257448829,141,4257448827,140,,,,,,,,86.0,,87.8,,,,,,,,,,,,,,
2544936939,662,12,2,83,20,90cc40yau7yv6n8r4xs361ofd,1,14.2,13.5,2023-05-07T06:44:30.261Z,2023-05-07T06:44:33Z,4257448871,185,,4257448873,56,Back,4257448915,233,719,,,,,,,,,,,,,,,,a5bv94qfazsluavgaoxrys0rt,R. Shindo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936959,720,13,2,83,23,9s2g5k3dlmfii452t8edaeozh,1,76.5,66.6,2023-05-07T06:44:33.299Z,2023-05-11T17:40:50Z,4257452151,146,95.0,4257452155,276,,4257452135,72,,4257452147,391,,4257452149,458,,4257452153,147,100,4257452139,102,99.5,4257452159,231,52.7,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,4257452137,73,,4257452157,230,98.5,4257452145,328,4257452141,103,4257448991,18,4257452143,215,,4257448989,22,,,29.2,,,4257448993,56,4257450745,153,,,,,,,Center,
2544936971,663,5,2,83,27,90cc40yau7yv6n8r4xs361ofd,1,5.2,-1.6,2023-05-07T06:44:37.549Z,2023-05-07T06:44:45Z,4257449063,233,721,4257449035,56,Back,4257449037,347,,,,,,,,,,,,,,,,,a5bv94qfazsluavgaoxrys0rt,R. Shindo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544936969,721,5,2,83,27,9s2g5k3dlmfii452t8edaeozh,0,94.8,101.6,2023-05-07T06:44:37.549Z,2023-05-07T06:44:38Z,4257449081,233,663,4257449033,347,,4257449031,56,Left,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937037,664,1,2,83,40,90cc40yau7yv6n8r4xs361ofd,0,11.8,0,2023-05-07T06:44:50.482Z,2023-05-07T06:44:52Z,4257449473,141,4.7,4257449475,212,17.6,4257449469,56,Back,4257449471,140,28.0,4257449477,213,0.3,4257449467,107,,,,,,,,a5bv94qfazsluavgaoxrys0rt,R. Shindo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937059,722,1,2,83,42,9s2g5k3dlmfii452t8edaeozh,0,67.7,95.6,2023-05-07T06:44:52.638Z,2023-05-07T06:44:54Z,4257449589,3,,4257449599,213,0.2,4257449597,212,18.0,4257449593,140,84.3,4257449595,141,100.0,4257449591,56,Left,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937069,665,5,2,83,44,90cc40yau7yv6n8r4xs361ofd,1,12.6,-1.6,2023-05-07T06:44:54.811Z,2023-05-07T06:45:18Z,4257449673,233,723,4257449657,347,,4257449655,56,Back,,,,,,,,,,,,,,,,a5bv94qfazsluavgaoxrys0rt,R. Shindo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937061,723,5,2,83,44,9s2g5k3dlmfii452t8edaeozh,0,87.4,101.6,2023-05-07T06:44:54.811Z,2023-05-07T06:44:57Z,4257449697,233,665,4257449611,56,Left,4257449613,347,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937093,666,1,2,83,50,90cc40yau7yv6n8r4xs361ofd,0,15.7,0,2023-05-07T06:45:00.465Z,2023-05-07T06:45:01Z,4257449891,212,19.9,4257449883,107,,4257449889,141,6.7,4257449893,213,0.3,4257449887,140,33.9,4257449885,56,Back,,,,,,,a5bv94qfazsluavgaoxrys0rt,R. Shindo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937099,724,1,2,83,52,9s2g5k3dlmfii452t8edaeozh,1,60,92.6,2023-05-07T06:45:02.004Z,2023-05-07T06:45:03Z,4257449945,212,18.8,4257449943,141,86.3,4257449941,140,77.4,4257449947,213,6.1,4257449939,56,Left,4257449937,3,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937103,725,49,2,83,52,9s2g5k3dlmfii452t8edaeozh,1,70.1,88,2023-05-07T06:45:02.090Z,2023-05-11T17:41:22Z,,,,,,,,,,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937105,726,1,2,83,53,9s2g5k3dlmfii452t8edaeozh,1,70.1,88,2023-05-07T06:45:03.291Z,2023-05-07T06:45:04Z,4257449953,56,Left,4257449959,212,7.9,4257449961,213,0.5,4257449955,140,76.8,4257449957,141,93.3,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937111,727,1,2,83,54,9s2g5k3dlmfii452t8edaeozh,0,76.8,93.3,2023-05-07T06:45:04.008Z,2023-05-07T06:45:05Z,4257449999,213,4.1,4257449997,212,12.2,4257449991,56,Center,4257449995,141,78.5,4257449993,140,70.3,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937119,667,49,2,83,56,90cc40yau7yv6n8r4xs361ofd,1,26.3,31,2023-05-07T06:45:06.513Z,2023-05-07T06:45:06Z,,,,,,,,,,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937149,668,1,2,83,57,90cc40yau7yv6n8r4xs361ofd,1,26.8,35.2,2023-05-07T06:45:07.122Z,2023-05-07T06:45:11Z,4257450229,213,1.6,4257450223,140,27.0,4257450225,141,75.6,4257450221,56,Back,4257450227,212,27.5,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937159,669,1,2,84,1,90cc40yau7yv6n8r4xs361ofd,0,28.1,79.3,2023-05-07T06:45:11.377Z,2023-05-07T06:45:14Z,4257450283,56,Left,4257450291,213,0.0,4257450289,212,56.1,4257450285,140,81.5,4257450287,141,82.4,4257450293,1,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937163,728,12,2,84,5,9s2g5k3dlmfii452t8edaeozh,1,15.7,15.9,2023-05-07T06:45:14.937Z,2023-05-07T06:45:16Z,4257450311,141,0.0,4257450315,213,4.0,4257450313,212,15.2,4257450323,167,,4257450307,56,Back,4257450309,140,6.3,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937169,670,5,2,84,5,90cc40yau7yv6n8r4xs361ofd,1,91,101.6,2023-05-07T06:45:15.407Z,2023-05-07T06:45:19Z,4257450343,347,,4257450345,233,729,4257450341,56,Left,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937165,729,5,2,84,5,9s2g5k3dlmfii452t8edaeozh,0,9,-1.6,2023-05-07T06:45:15.407Z,2023-05-07T06:45:17Z,4257450365,233,670,4257450321,347,,4257450319,56,Back,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937227,671,18,2,84,20,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-05-07T06:45:30.072Z,2023-05-07T06:45:30Z,4257450697,59,9,4257450695,44,Forward,4257450693,42,,4257450727,55,672,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937229,672,19,2,84,20,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-05-07T06:45:30.073Z,2023-05-07T06:45:31Z,4257450721,55,671,4257450719,44,Forward,4257450717,293,3,4257450711,145,9,4257450715,292,9,4257450713,59,38,4257450707,42,,,,,cg2dpmeot9vtf40lnvg5scxsk,S. Kitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937313,673,1,2,84,34,90cc40yau7yv6n8r4xs361ofd,1,91.3,100,2023-05-07T06:45:44.017Z,2023-05-07T06:45:47Z,4257451241,213,5.2,4257451239,212,11.3,4257451235,140,96.2,4257451231,107,,4257451237,141,86.2,4257451233,56,Left,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937317,674,61,2,84,36,90cc40yau7yv6n8r4xs361ofd,0,96.5,86.2,2023-05-07T06:45:45.913Z,2023-05-11T17:42:39Z,4257451261,56,Left,,,,,,,,,,,,,,,,,,,,,,57140tg9gdrk4iqqhxbfomjmx,M. Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937327,730,1,2,84,37,9s2g5k3dlmfii452t8edaeozh,1,11.1,14.7,2023-05-07T06:45:47.312Z,2023-05-11T17:43:20Z,4257451313,213,5.0,4257451309,141,10.3,4257451305,56,Back,4257451307,140,12.0,4257451311,212,3.1,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937329,731,49,2,84,39,9s2g5k3dlmfii452t8edaeozh,1,12,10.3,2023-05-07T06:45:49.068Z,2023-05-11T17:42:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937333,732,12,2,84,40,9s2g5k3dlmfii452t8edaeozh,1,12,10.3,2023-05-07T06:45:50.415Z,2023-05-07T06:45:51Z,4257451363,140,20.2,4257451365,141,0.0,4257451361,56,Back,4257451367,212,11.5,4257451369,213,5.6,4257451381,167,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937341,675,5,2,84,41,90cc40yau7yv6n8r4xs361ofd,1,81.9,101.2,2023-05-07T06:45:50.948Z,2023-05-07T06:46:46Z,4257451403,347,,4257451399,56,Left,4257451431,233,733,,,,,,,,,,,,,,,,57140tg9gdrk4iqqhxbfomjmx,M. Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937335,733,5,2,84,41,9s2g5k3dlmfii452t8edaeozh,0,18.1,-1.2,2023-05-07T06:45:50.948Z,2023-05-07T06:45:53Z,4257451439,233,675,4257451373,347,,4257451371,56,Back,,,,,,,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937417,676,1,2,84,50,90cc40yau7yv6n8r4xs361ofd,1,78.4,100,2023-05-07T06:46:00.800Z,2023-05-07T06:46:06Z,4257451853,213,5.8,4257451843,107,,4257451851,212,17.1,4257451845,56,Left,4257451847,140,92.9,4257451849,141,89.3,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937419,677,1,2,84,56,90cc40yau7yv6n8r4xs361ofd,0,97.1,95.4,2023-05-07T06:46:06.577Z,2023-05-11T17:43:41Z,4257451863,56,Left,4257451865,140,97.2,4257451861,155,,4257451897,286,,4268790775,72,,4257451893,233,734,4257451871,212,0.7,4268790773,224,,57140tg9gdrk4iqqhxbfomjmx,M. Kato,4257451875,213,4.9,4257451859,2,,4257451867,141,4257451891,236,,,,,,,,94.4,,,,,,,,,,,,,,,,
2544937423,734,12,2,84,56,9s2g5k3dlmfii452t8edaeozh,1,7.2,7.4,2023-05-07T06:46:06.677Z,2023-05-07T06:46:08Z,4257451889,56,Back,4257451887,185,,4257451901,233,677,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937437,678,5,2,85,0,90cc40yau7yv6n8r4xs361ofd,1,75.8,101.4,2023-05-07T06:46:09.912Z,2023-05-07T06:46:13Z,4257452053,233,735,4257451997,56,Left,4257451999,347,,,,,,,,,,,,,,,,,57140tg9gdrk4iqqhxbfomjmx,M. Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937447,735,5,2,85,0,9s2g5k3dlmfii452t8edaeozh,0,24.2,-1.4,2023-05-07T06:46:09.912Z,2023-05-07T06:46:46Z,4257452051,347,,4257452061,233,678,4257452049,56,Back,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937471,679,1,2,85,7,90cc40yau7yv6n8r4xs361ofd,1,72.8,100,2023-05-07T06:46:17.185Z,2023-05-07T06:46:21Z,4257452233,141,93.6,4257452229,56,Left,4257452227,107,,4257452239,1,,4257452237,213,6.1,4257452231,140,96.1,4257452235,212,25.0,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937477,680,1,2,85,11,90cc40yau7yv6n8r4xs361ofd,0,92.7,97.7,2023-05-07T06:46:21.793Z,2023-05-07T06:46:22Z,4257452263,212,1.8,4257452287,286,,4257452281,236,,4257452257,56,Left,4257452265,213,3.8,4257452261,141,96.0,4257452259,140,91.4,4257452283,233,736,cg2dpmeot9vtf40lnvg5scxsk,S. Kitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937473,736,74,2,85,11,9s2g5k3dlmfii452t8edaeozh,1,11.1,4,2023-05-07T06:46:21.794Z,2023-05-07T06:46:23Z,4257452293,233,680,4257452243,56,Back,4257452245,285,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937487,681,1,2,85,13,90cc40yau7yv6n8r4xs361ofd,0,85.5,93.6,2023-05-07T06:46:23.577Z,2023-05-11T17:44:12Z,4257452339,212,1.5,4257452337,141,91.5,4257452335,140,85.8,4257452333,56,Left,4257452341,213,4.9,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937491,737,61,2,85,14,9s2g5k3dlmfii452t8edaeozh,1,23.2,5.6,2023-05-07T06:46:24.324Z,2023-05-11T17:44:12Z,4257452351,56,Back,,,,,,,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937495,738,49,2,85,15,9s2g5k3dlmfii452t8edaeozh,1,26.4,19.7,2023-05-07T06:46:25.827Z,2023-05-11T17:44:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937513,739,61,2,85,17,9s2g5k3dlmfii452t8edaeozh,1,27.1,17.9,2023-05-07T06:46:27.048Z,2023-05-11T17:44:22Z,4257452451,56,Back,,,,,,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937525,740,1,2,85,19,9s2g5k3dlmfii452t8edaeozh,1,24.6,18,2023-05-07T06:46:28.934Z,2023-05-11T17:44:23Z,4257452497,140,22.6,4257452495,56,Back,4257452503,213,4.5,4257452499,141,6.5,4257452501,212,8.1,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937571,741,1,2,85,21,9s2g5k3dlmfii452t8edaeozh,1,22.6,6.5,2023-05-07T06:46:31.185Z,2023-05-11T17:44:32Z,4257452673,140,53.9,4257452681,1,,4257452679,213,6.2,4257452671,56,Right,4257452669,155,,4257452675,141,4.0,4257452677,212,32.9,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937575,742,50,2,85,32,9s2g5k3dlmfii452t8edaeozh,1,79,6.1,2023-05-07T06:46:42.652Z,2023-05-07T06:46:45Z,4257452697,56,Right,4257452699,286,,4257452739,233,682,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937579,682,7,2,85,32,90cc40yau7yv6n8r4xs361ofd,1,21,93.9,2023-05-07T06:46:42.653Z,2023-05-11T17:44:48Z,4257452727,233,742,4257452717,285,,4268791931,385,,4257452711,167,,4257452715,56,Back,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937583,683,5,2,85,33,90cc40yau7yv6n8r4xs361ofd,0,24.6,101,2023-05-07T06:46:43.376Z,2023-05-07T06:46:44Z,4257452723,347,,4257452721,56,Back,4257452753,233,743,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937585,743,5,2,85,33,9s2g5k3dlmfii452t8edaeozh,1,75.4,-1,2023-05-07T06:46:43.376Z,2023-05-07T06:46:47Z,4257452743,233,683,4257452733,56,Right,4257452735,347,,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937657,744,1,2,85,51,9s2g5k3dlmfii452t8edaeozh,1,72.5,0,2023-05-07T06:47:00.945Z,2023-05-07T06:47:59Z,4257453163,212,16.2,4257453159,140,81.3,4257453363,189,,4257453165,213,1.0,4257453161,141,18.5,4257453155,107,,4257453157,56,Right,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
