id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value
2551456405,570,7,2,78,17,ctm9as17rs95yhuz7qf53wfke,0,59.8,67.6,2023-05-20T08:37:54.742Z,2023-05-20T08:37:56Z,4292176193,233,921,4292176169,56,Center,4292176171,285,,,,,,,,,,,,,,,,,b3trvvbmh2k2fh7w1sjho1ysq,Marcelo Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456415,922,1,2,78,18,5pol481515zvirmk6t00kerbc,1,46.8,33.1,2023-05-20T08:37:56.196Z,2023-05-20T08:37:57Z,4292176233,212,9.5,4292176235,213,3.5,4292176231,141,28.6,4292176227,56,Back,4292176229,140,38.2,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456427,923,1,2,78,19,5pol481515zvirmk6t00kerbc,1,36.1,29.7,2023-05-20T08:37:57.428Z,2023-05-20T08:38:01Z,4292176291,212,13.4,4292176285,56,Back,4292176287,140,35.0,4292176289,141,49.3,4292176293,213,1.7,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456443,924,1,2,78,25,5pol481515zvirmk6t00kerbc,1,56.9,71.8,2023-05-20T08:38:03.460Z,2023-05-20T08:38:05Z,4292176383,213,1.1,4292176379,141,95.3,4292176377,140,65.5,4292176381,212,18.4,4292176375,56,Left,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456459,925,1,2,78,27,5pol481515zvirmk6t00kerbc,1,65.5,95.3,2023-05-20T08:38:04.900Z,2023-05-20T08:38:06Z,4292176445,140,60.2,4292176441,56,Left,4292176451,213,3.9,4292176447,141,87.8,4292176449,212,7.5,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456463,926,1,2,78,28,5pol481515zvirmk6t00kerbc,1,60.3,89.4,2023-05-20T08:38:06.324Z,2023-05-20T08:38:08Z,4292176461,56,Left,4292176465,141,95.4,4292176469,213,1.0,4292176467,212,5.0,4292176463,140,63.0,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456475,927,1,2,78,30,5pol481515zvirmk6t00kerbc,0,63,95.4,2023-05-20T08:38:08.436Z,2023-05-20T08:38:09Z,4292176517,196,,4292176519,56,Center,4292176521,140,64.0,4292176525,212,42.9,4292176523,141,32.4,4292176529,1,,4292176527,213,4.7,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456477,571,49,2,78,32,ctm9as17rs95yhuz7qf53wfke,1,36.4,64.9,2023-05-20T08:38:10.651Z,2023-05-20T08:38:10Z,,,,,,,,,,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456495,572,3,2,78,36,ctm9as17rs95yhuz7qf53wfke,1,58.8,67.1,2023-05-20T08:38:14.469Z,2023-05-20T08:39:08Z,4292176605,286,,4292176603,56,Center,4292176611,233,928,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456489,928,45,2,78,36,5pol481515zvirmk6t00kerbc,0,41.2,32.9,2023-05-20T08:38:14.469Z,2023-05-20T08:38:16Z,4292176593,285,,4292176589,56,Back,4292176617,233,572,,,,,,,,,,,,,,,,asr6wzzjgymajee0mth8rbvt,Y. Segawa,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456497,573,50,2,78,37,ctm9as17rs95yhuz7qf53wfke,1,60,65,2023-05-20T08:38:15.258Z,2023-05-20T08:39:13Z,4292176655,233,929,4292176607,56,Center,4292176609,286,,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456499,929,7,2,78,37,5pol481515zvirmk6t00kerbc,0,40,35,2023-05-20T08:38:15.259Z,2023-05-20T08:38:17Z,4292176623,285,,4292176643,233,573,4292176621,56,Back,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456513,930,50,2,78,40,5pol481515zvirmk6t00kerbc,1,48.2,47.2,2023-05-20T08:38:17.722Z,2023-05-20T08:39:30Z,4292178677,286,,4292178701,233,574,4292176697,56,Back,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456515,574,7,2,78,40,ctm9as17rs95yhuz7qf53wfke,0,51.8,52.8,2023-05-20T08:38:17.723Z,2023-05-20T08:39:35Z,4292176709,285,,4292176707,56,Center,4292178687,233,930,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456533,931,49,2,78,44,5pol481515zvirmk6t00kerbc,1,55.6,58.4,2023-05-20T08:38:22.391Z,2023-05-20T08:39:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456547,932,1,2,78,44,5pol481515zvirmk6t00kerbc,1,55.6,58.4,2023-05-20T08:38:22.469Z,2023-05-20T08:39:38Z,4292176875,56,Right,4292176883,213,5.3,4292176885,1,,4292176873,155,,4292176881,212,41.0,4292176879,141,8.2,4292176877,140,77.3,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456587,933,1,2,78,49,5pol481515zvirmk6t00kerbc,1,85.9,8.2,2023-05-20T08:38:27.061Z,2023-05-20T08:38:32Z,4292177093,212,54.5,4292177097,1,,4292177089,140,92.4,4292177087,56,Left,4292177083,2,,4292177085,155,,4292177091,141,87.7,4292177095,213,1.4,1cfomybhr42ofsatnkgo9w3x1,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456605,934,1,2,78,54,5pol481515zvirmk6t00kerbc,1,91.2,87.7,2023-05-20T08:38:31.988Z,2023-05-20T08:38:36Z,4292177171,213,3.8,4292177165,140,78.3,4292177169,212,17.2,4292177167,141,72.1,4292177163,56,Center,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456607,935,1,2,78,58,5pol481515zvirmk6t00kerbc,0,78.3,72.1,2023-05-20T08:38:35.892Z,2023-05-20T08:38:36Z,4292177185,212,23.4,4292177181,140,90.3,4292177177,155,,4292177179,56,Center,4292177187,213,5.3,4292177183,141,43.1,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456611,575,49,2,78,59,ctm9as17rs95yhuz7qf53wfke,1,9.4,59.9,2023-05-20T08:38:36.779Z,2023-05-20T08:38:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456619,936,61,2,79,0,5pol481515zvirmk6t00kerbc,1,89.4,41.9,2023-05-20T08:38:38.292Z,2023-05-20T08:38:38Z,4292177233,56,Center,,,,,,,,,,,,,,,,,,,,,,asr6wzzjgymajee0mth8rbvt,Y. Segawa,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456621,576,61,2,79,0,ctm9as17rs95yhuz7qf53wfke,0,9.4,59.9,2023-05-20T08:38:38.633Z,2023-05-20T08:38:50Z,4292177239,56,Back,,,,,,,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457115,590,49,2,79,1,ctm9as17rs95yhuz7qf53wfke,1,15.1,53.8,2023-05-20T08:38:38.851Z,2023-05-20T08:40:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456653,577,1,2,79,1,ctm9as17rs95yhuz7qf53wfke,0,14.2,65.2,2023-05-20T08:38:39.259Z,2023-05-20T08:40:14Z,4292177421,140,41.9,4292177427,213,0.1,4292177423,141,70.3,4292177419,56,Back,4292179959,1,,4292179957,157,,4292177425,212,29.3,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456631,937,49,2,79,4,5pol481515zvirmk6t00kerbc,1,56.5,21.5,2023-05-20T08:38:41.974Z,2023-05-20T08:38:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456659,938,1,2,79,4,5pol481515zvirmk6t00kerbc,1,56.5,21.5,2023-05-20T08:38:42.260Z,2023-05-20T08:38:46Z,4292177445,141,8.6,4292177449,213,5.8,4292177441,56,Right,4292177447,212,19.0,4292177443,140,72.6,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456675,939,1,2,79,8,5pol481515zvirmk6t00kerbc,1,70.6,13.8,2023-05-20T08:38:46.532Z,2023-05-20T08:38:49Z,4292177517,140,70.5,4292177523,213,1.6,4292177519,141,30.7,4292177521,212,11.5,4292177515,56,Center,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456685,940,1,2,79,11,5pol481515zvirmk6t00kerbc,1,71.2,36.7,2023-05-20T08:38:49.236Z,2023-05-20T08:38:51Z,4292177567,56,Center,4292177569,140,67.7,4292177573,212,3.7,4292177575,213,3.0,4292177571,141,37.3,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456695,941,1,2,79,13,5pol481515zvirmk6t00kerbc,1,69.4,52.1,2023-05-20T08:38:51.589Z,2023-05-20T08:38:53Z,4292177619,213,0.7,4292177617,212,9.5,4292177613,140,76.1,4292177611,56,Center,4292177615,141,61.5,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456699,942,61,2,79,15,5pol481515zvirmk6t00kerbc,0,76.1,61.5,2023-05-20T08:38:53.317Z,2023-05-20T08:38:53Z,4292177627,56,Center,,,,,,,,,,,,,,,,,,,,,,1cfomybhr42ofsatnkgo9w3x1,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456717,578,49,2,79,18,ctm9as17rs95yhuz7qf53wfke,1,19.6,21.3,2023-05-20T08:38:56.475Z,2023-05-20T08:38:56Z,,,,,,,,,,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456723,579,3,2,79,19,ctm9as17rs95yhuz7qf53wfke,0,19.8,19.2,2023-05-20T08:38:57.610Z,2023-05-20T08:40:53Z,4292177727,56,Back,4292177729,285,,4292177737,211,,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456729,580,5,2,79,21,ctm9as17rs95yhuz7qf53wfke,0,32,-1.6,2023-05-20T08:38:59.306Z,2023-05-20T08:39:00Z,4292177761,347,,4292177759,56,Back,4292177783,233,943,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456721,943,5,2,79,21,5pol481515zvirmk6t00kerbc,1,68,101.6,2023-05-20T08:38:59.306Z,2023-05-20T08:42:36Z,4292177719,56,Left,4292177767,233,580,4292177721,347,,,,,,,,,,,,,,,,,1cfomybhr42ofsatnkgo9w3x1,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456779,944,1,2,79,23,5pol481515zvirmk6t00kerbc,1,66.6,100,2023-05-20T08:39:00.965Z,2023-05-20T08:39:06Z,4292177995,56,Left,4292177999,141,91.5,4292178001,212,6.7,4292177997,140,66.2,4292177993,107,,4292178003,213,4.7,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456799,945,1,2,79,29,5pol481515zvirmk6t00kerbc,1,61.7,93.2,2023-05-20T08:39:06.724Z,2023-05-20T08:39:10Z,4292178113,212,29.8,4292178115,213,4.7,4292178109,140,60.7,4292178111,141,49.4,4292178107,56,Center,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456815,946,1,2,79,32,5pol481515zvirmk6t00kerbc,1,61.2,55.2,2023-05-20T08:39:09.893Z,2023-05-20T08:39:12Z,4292178161,141,76.9,4292178165,213,1.5,4292178163,212,14.8,4292178157,56,Center,4292178159,140,62.0,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456825,947,1,2,79,34,5pol481515zvirmk6t00kerbc,1,64.7,80.3,2023-05-20T08:39:12.308Z,2023-05-20T08:39:13Z,4292178215,140,70.7,4292178219,212,11.2,4292178217,141,66.6,4292178213,56,Center,4292178221,213,5.3,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456877,948,1,2,79,35,5pol481515zvirmk6t00kerbc,1,70.7,65.4,2023-05-20T08:39:13.428Z,2023-05-20T08:39:23Z,4292178571,213,4.7,4292178565,140,70.6,4292178569,212,10.7,4292178567,141,49.7,4292178563,56,Center,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456879,949,1,2,79,37,5pol481515zvirmk6t00kerbc,1,70.1,48.7,2023-05-20T08:39:14.887Z,2023-05-20T08:41:53Z,4292178579,155,,4292178581,56,Center,4292178585,141,50.1,4292179057,154,,4292179055,210,13,4292178583,140,85.1,4292178589,213,0.1,4292178587,212,15.8,bp9o855yj8bdkyictup27h2ad,K. Kozuka,4292179141,4,,,,,1,,,,,,,,,,,,,,,,,,,
2551456893,950,13,2,79,39,5pol481515zvirmk6t00kerbc,1,85.1,50.1,2023-05-20T08:39:17.581Z,2023-05-20T08:41:32Z,4292178649,17,,4292178651,56,Center,4292179071,154,,4292179069,29,,4292179081,230,98.2,4292179077,102,32.9,4292178647,22,,4292179083,231,47.5,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,4292179067,75,,4292179073,55,949,,4292178841,20,4292179079,103,,,,,11.1,,,,,,,,,,
2551456871,581,5,2,79,44,ctm9as17rs95yhuz7qf53wfke,1,-0.7,58.4,2023-05-20T08:39:21.723Z,2023-05-20T08:39:26Z,4292178669,233,951,4292178511,56,Back,4292178513,346,,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,
2551456895,951,5,2,79,44,5pol481515zvirmk6t00kerbc,0,100.7,41.6,2023-05-20T08:39:21.723Z,2023-05-20T08:42:36Z,4292178673,233,581,4292178663,346,,4292178661,56,Center,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457037,582,1,2,80,17,ctm9as17rs95yhuz7qf53wfke,0,4.6,56.7,2023-05-20T08:39:55.164Z,2023-05-20T08:39:59Z,4292179485,141,52.5,4292179491,1,,4292179481,56,Center,4292179495,74,,4292179479,124,,4292179487,212,58.6,4292179489,213,6.2,4292179483,140,60.3,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457035,952,44,2,80,19,5pol481515zvirmk6t00kerbc,1,37.2,53.2,2023-05-20T08:39:56.901Z,2023-05-20T08:39:58Z,4292179543,233,583,4292179473,56,Back,4292179475,285,,,,,,,,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457041,583,44,2,80,19,ctm9as17rs95yhuz7qf53wfke,0,62.8,46.8,2023-05-20T08:39:56.902Z,2023-05-20T08:39:59Z,4292179515,286,,4292179559,233,952,4292179513,56,Center,,,,,,,,,,,,,,,,b3trvvbmh2k2fh7w1sjho1ysq,Marcelo Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457043,953,1,2,80,19,5pol481515zvirmk6t00kerbc,1,34.8,59,2023-05-20T08:39:57.301Z,2023-05-20T08:39:58Z,4292179519,3,,4292179521,56,Back,4292179525,141,61.4,4292179531,213,0.1,4292179523,140,45.6,4292179527,212,11.5,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457045,954,49,2,80,20,5pol481515zvirmk6t00kerbc,1,45.6,61.4,2023-05-20T08:39:58.053Z,2023-05-20T08:39:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457047,955,1,2,80,20,5pol481515zvirmk6t00kerbc,0,45.6,61.4,2023-05-20T08:39:58.181Z,2023-05-20T08:39:59Z,4292179555,213,0.6,4292179547,56,Center,4292179553,212,11.3,4292179549,140,54.3,4292179551,141,71.1,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457055,584,8,2,80,22,ctm9as17rs95yhuz7qf53wfke,1,36.6,29.1,2023-05-20T08:39:59.866Z,2023-05-20T08:41:33Z,4292179597,56,Back,,,,,,,,,,,,,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457059,585,49,2,80,23,ctm9as17rs95yhuz7qf53wfke,1,42.9,33.1,2023-05-20T08:40:01.099Z,2023-05-20T08:40:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457071,586,1,2,80,23,ctm9as17rs95yhuz7qf53wfke,1,42.9,33.1,2023-05-20T08:40:01.241Z,2023-05-20T08:40:03Z,4292179715,212,15.2,4292179709,56,Back,4292179711,140,30.5,4292179717,213,3.7,4292179713,141,21.6,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457087,587,1,2,80,25,ctm9as17rs95yhuz7qf53wfke,1,30.5,21.6,2023-05-20T08:40:03.546Z,2023-05-20T08:41:49Z,4292179807,213,6.0,4292179809,1,,4292179803,141,1.4,4292179801,140,68.9,4292179797,155,,4292179805,212,42.6,4292179799,56,Right,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457089,588,44,2,80,26,ctm9as17rs95yhuz7qf53wfke,1,70.6,2,2023-05-20T08:40:04.068Z,2023-05-20T08:40:06Z,4292179823,286,,4292179821,56,Right,4292179827,233,956,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457077,956,44,2,80,26,5pol481515zvirmk6t00kerbc,0,29.4,98,2023-05-20T08:40:04.069Z,2023-05-20T08:40:07Z,4292179833,233,588,4292179747,56,Back,4292179749,285,,,,,,,,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457093,589,61,2,80,26,ctm9as17rs95yhuz7qf53wfke,0,68.9,1.4,2023-05-20T08:40:04.201Z,2023-05-20T08:42:23Z,4292179825,56,Right,,,,,,,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457091,957,49,2,80,28,5pol481515zvirmk6t00kerbc,1,19.7,96.5,2023-05-20T08:40:06.309Z,2023-05-20T08:40:06Z,,,,,,,,,,,,,,,,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457099,958,1,2,80,28,5pol481515zvirmk6t00kerbc,1,19.7,96.5,2023-05-20T08:40:06.548Z,2023-05-20T08:40:09Z,4292179897,140,6.7,4292179901,212,21.7,4292179899,141,71.7,4292179895,56,Back,4292179903,213,4.0,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457105,959,1,2,80,31,5pol481515zvirmk6t00kerbc,1,6.1,67.6,2023-05-20T08:40:09.653Z,2023-05-20T08:40:11Z,4292179945,56,Back,4292179951,212,6.8,4292179947,140,7.0,4292179949,141,77.5,4292179953,213,1.4,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457107,960,1,2,80,33,5pol481515zvirmk6t00kerbc,1,7,77.5,2023-05-20T08:40:11.093Z,2023-05-20T08:40:12Z,4292179975,140,14.0,4292179973,56,Back,4292179981,213,1.1,4292179979,212,15.4,4292179977,141,97.4,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457119,961,1,2,80,34,5pol481515zvirmk6t00kerbc,1,14,97.4,2023-05-20T08:40:12.501Z,2023-05-20T08:40:15Z,4292180059,212,13.1,4292180057,141,89.7,4292180053,56,Back,4292180061,213,3.6,4292180055,140,2.6,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457143,962,1,2,80,37,5pol481515zvirmk6t00kerbc,1,3.3,82.7,2023-05-20T08:40:15.157Z,2023-05-20T08:40:19Z,4292180169,140,4.1,4292180167,56,Back,4292180173,212,24.8,4292180175,213,4.7,4292180171,141,46.3,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457159,963,1,2,80,41,5pol481515zvirmk6t00kerbc,1,13,37.6,2023-05-20T08:40:19.221Z,2023-05-20T08:40:22Z,4292180295,56,Back,4292180303,213,5.4,4292180301,212,29.3,4292180297,140,30.1,4292180299,141,3.5,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457171,964,1,2,80,44,5pol481515zvirmk6t00kerbc,0,30.1,3.5,2023-05-20T08:40:22.197Z,2023-05-20T08:40:24Z,4292180385,213,0.0,4292180377,56,Right,4292180379,140,58.2,4292180383,212,29.5,4292180381,141,5.5,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457183,591,49,2,80,48,ctm9as17rs95yhuz7qf53wfke,1,34,91.2,2023-05-20T08:40:25.833Z,2023-05-20T08:40:25Z,,,,,,,,,,,,,,,,,,,,,,,,,f10fu0944yj2tr90vqz88yqga,Mateus Moraes,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457193,592,12,2,80,48,ctm9as17rs95yhuz7qf53wfke,1,34,91.2,2023-05-20T08:40:26.570Z,2023-05-20T08:40:33Z,4292180491,141,100.0,4292180495,213,0.5,4292180493,212,16.1,4292180487,56,Back,4292180683,167,,4292180489,140,47.7,,,,,,,f10fu0944yj2tr90vqz88yqga,Mateus Moraes,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457195,593,5,2,80,49,ctm9as17rs95yhuz7qf53wfke,0,52,102,2023-05-20T08:40:27.442Z,2023-05-20T08:40:28Z,4292180507,347,,4292180535,233,965,4292180505,56,Left,,,,,,,,,,,,,,,,f10fu0944yj2tr90vqz88yqga,Mateus Moraes,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457199,965,5,2,80,49,5pol481515zvirmk6t00kerbc,1,48,-2,2023-05-20T08:40:27.442Z,2023-05-20T08:42:37Z,4292180519,347,,4292180517,56,Back,4292180529,233,593,,,,,,,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457255,966,1,2,81,1,5pol481515zvirmk6t00kerbc,1,44.5,0,2023-05-20T08:40:38.869Z,2023-05-20T08:40:40Z,4292180827,213,0.8,4292180831,189,,4292180823,141,13.4,4292180825,212,14.0,4292180821,140,53.3,4292180819,56,Right,4292180817,107,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457263,967,1,2,81,2,5pol481515zvirmk6t00kerbc,1,53.3,13.4,2023-05-20T08:40:40.309Z,2023-05-20T08:40:41Z,4292180863,212,16.5,4292180859,140,38.6,4292180867,213,2.8,4292180861,141,21.9,4292180855,56,Back,,,,,,,,,,bp9o855yj8bdkyictup27h2ad,K. Kozuka,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457269,968,1,2,81,3,5pol481515zvirmk6t00kerbc,1,38.6,21.9,2023-05-20T08:40:41.253Z,2023-05-20T08:40:43Z,4292180913,56,Back,4292180921,213,1.2,4292180917,141,46.0,4292180919,212,17.6,4292180915,140,44.8,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457279,969,1,2,81,6,5pol481515zvirmk6t00kerbc,1,45,51.8,2023-05-20T08:40:43.844Z,2023-05-20T08:40:46Z,4292180973,213,0.6,4292180969,141,58.4,4292180967,140,51.6,4292180971,212,8.3,4292180965,56,Center,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551457297,970,1,2,81,8,5pol481515zvirmk6t00kerbc,0,53.6,58.8,2023-05-20T08:40:46.184Z,2023-05-20T08:40:50Z,4292181065,141,29.2,4292181071,1,,4292181061,56,Center,4292181067,212,38.7,4292181069,213,5.7,4292181059,155,,4292181063,140,85.1,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
