id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2512625089,664,1,2,69,50,e90fnsgtnamze3yssxpg392eb,0,84.2,12.2,2023-02-26T07:31:00.144Z,2023-02-28T18:04:59Z,4058154425,2,,4058154437,213,1.4,4058154435,212,19.5,4063901785,20,,4058154431,140,87.0,4063901783,224,,4058154433,141,40.6,4058154429,56,Center,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625093,620,12,2,69,52,3lyo0vqgndy4fuzlfo5l9ql30,1,10.7,50.4,2023-02-26T07:31:02.242Z,2023-02-26T07:31:04Z,4058154475,167,,4058154463,141,100.0,4058154461,140,27.1,4058154459,56,Back,4058154467,213,1.1,4058154465,212,38.4,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625095,621,5,2,69,53,3lyo0vqgndy4fuzlfo5l9ql30,0,27.2,101.2,2023-02-26T07:31:03.427Z,2023-02-26T07:31:09Z,4058154547,233,665,4058154471,347,,4058154469,56,Back,,,,,,,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625103,665,5,2,69,53,e90fnsgtnamze3yssxpg392eb,1,72.8,-1.2,2023-02-26T07:31:03.427Z,2023-02-26T07:33:25Z,4058154529,56,Right,4058154535,233,621,4058154531,347,,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625119,666,1,2,69,59,e90fnsgtnamze3yssxpg392eb,1,72.7,0,2023-02-26T07:31:08.976Z,2023-02-26T07:31:15Z,4058154647,213,2.4,4058154645,212,9.5,4058154637,107,,4058154641,140,66.0,4058154643,141,7.7,4058154639,56,Right,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625121,667,1,2,70,5,e90fnsgtnamze3yssxpg392eb,1,66,6.2,2023-02-26T07:31:14.992Z,2023-02-26T07:31:16Z,4058154661,56,Right,4058154663,140,67.3,4058154669,213,1.4,4058154667,212,7.1,4058154665,141,16.5,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625125,668,1,2,70,6,e90fnsgtnamze3yssxpg392eb,1,64.2,21,2023-02-26T07:31:15.904Z,2023-02-26T07:31:18Z,4058154701,141,47.3,4058154703,212,25.9,4058154705,213,2.4,4058154699,140,46.3,4058154697,56,Back,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625131,669,1,2,70,8,e90fnsgtnamze3yssxpg392eb,0,52.5,66,2023-02-26T07:31:18.752Z,2023-02-26T07:31:20Z,4058154741,233,622,4058154729,212,2.1,4058154739,236,,4058154723,56,Center,4058154731,213,1.1,4058154727,141,68.7,4058154725,140,53.5,4058154747,286,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625133,622,74,2,70,8,3lyo0vqgndy4fuzlfo5l9ql30,1,47.8,33.4,2023-02-26T07:31:18.753Z,2023-02-26T07:37:26Z,4058154755,233,669,4058154737,285,,4058154735,56,Back,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625167,670,61,2,70,17,e90fnsgtnamze3yssxpg392eb,0,63.1,98.4,2023-02-26T07:31:27.122Z,2023-02-26T07:31:27Z,4058154935,56,Left,,,,,,,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625173,623,5,2,70,17,3lyo0vqgndy4fuzlfo5l9ql30,1,38.2,-1.8,2023-02-26T07:31:27.602Z,2023-02-26T07:33:26Z,4058154969,233,671,4058154965,347,,4058154963,56,Back,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625171,671,5,2,70,17,e90fnsgtnamze3yssxpg392eb,0,61.8,101.8,2023-02-26T07:31:27.602Z,2023-02-26T07:31:29Z,4058154961,347,,4058154977,233,623,4058154959,56,Left,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625179,624,1,2,70,19,3lyo0vqgndy4fuzlfo5l9ql30,1,39.8,0,2023-02-26T07:31:29.168Z,2023-02-26T07:31:31Z,4058155021,140,51.1,4058155023,141,23.6,4058155019,56,Center,4058155027,213,1.0,4058155025,212,21.1,4058155017,107,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625205,625,2,2,70,21,3lyo0vqgndy4fuzlfo5l9ql30,1,51.8,23.7,2023-02-26T07:31:31.031Z,2023-02-26T07:37:24Z,4058155183,56,Center,4058155181,1,,4058155179,7,7zxscftntxqon7k8h7ozac3fu,4058155185,140,87.0,4058155187,141,23.9,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625203,672,55,2,70,21,e90fnsgtnamze3yssxpg392eb,1,27.6,72.4,2023-02-26T07:31:31.032Z,2023-02-26T07:41:46Z,4058168107,189,,,,,,,,,,,,,,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625269,673,1,2,70,49,e90fnsgtnamze3yssxpg392eb,1,30.2,76.3,2023-02-26T07:31:59.552Z,2023-02-26T07:32:00Z,4058155565,213,1.5,4058155555,241,,4058155559,140,30.6,4058155557,56,Back,4058155561,141,84.1,4058155553,5,,4058155563,212,5.3,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625279,674,1,2,70,50,e90fnsgtnamze3yssxpg392eb,1,30.2,86.2,2023-02-26T07:32:00.528Z,2023-02-26T07:32:01Z,4058155611,140,29.7,4058155613,141,78.2,4058155609,56,Back,4058155617,213,4.6,4058155615,212,5.5,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625299,675,1,2,70,51,e90fnsgtnamze3yssxpg392eb,1,29.7,78.7,2023-02-26T07:32:01.841Z,2023-02-26T07:32:04Z,4058155711,56,Back,4058155713,140,23.1,4058155715,141,67.9,4058155719,213,4.0,4058155717,212,10.1,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625309,676,1,2,70,54,e90fnsgtnamze3yssxpg392eb,1,21.2,69,2023-02-26T07:32:04.817Z,2023-02-26T07:32:07Z,4058155761,140,16.2,4058155763,141,52.1,4058155767,213,4.3,4058155765,212,12.6,4058155759,56,Back,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625323,677,1,2,70,57,e90fnsgtnamze3yssxpg392eb,1,15.9,50.6,2023-02-26T07:32:06.960Z,2023-02-26T07:32:09Z,4058155855,213,5.0,4058155843,56,Back,4058155849,141,27.6,4058155851,212,16.2,4058155845,140,20.0,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625331,678,1,2,70,59,e90fnsgtnamze3yssxpg392eb,1,20.6,25.5,2023-02-26T07:32:09.136Z,2023-02-26T07:32:11Z,4058155895,140,31.0,4058155897,141,3.2,4058155893,56,Back,4058155901,213,5.3,4058155899,212,18.7,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625349,679,1,2,71,1,e90fnsgtnamze3yssxpg392eb,1,31,3.4,2023-02-26T07:32:11.057Z,2023-02-26T07:32:15Z,4058155969,140,33.5,4058155975,213,1.3,4058155967,56,Back,4058155971,141,17.0,4058155973,212,9.6,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625351,680,1,2,71,5,e90fnsgtnamze3yssxpg392eb,1,34.8,22.2,2023-02-26T07:32:15.056Z,2023-02-26T07:32:16Z,4058155999,141,28.9,4058156003,213,1.6,4058156001,212,4.6,4058155997,140,34.7,4058155995,56,Back,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625363,681,1,2,71,6,e90fnsgtnamze3yssxpg392eb,1,32.7,31,2023-02-26T07:32:16.417Z,2023-02-26T07:32:19Z,4058156087,212,16.8,4058156089,213,0.7,4058156085,141,46.9,4058156081,56,Back,4058156083,140,45.0,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625373,682,1,2,71,9,e90fnsgtnamze3yssxpg392eb,1,49.2,48.7,2023-02-26T07:32:19.824Z,2023-02-26T07:32:21Z,4058156151,1,,4058156149,213,1.0,4058156143,140,66.5,4058156141,56,Left,4058156147,212,36.1,4058156145,141,94.5,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625389,683,1,2,71,11,e90fnsgtnamze3yssxpg392eb,1,67.3,93.5,2023-02-26T07:32:21.729Z,2023-02-26T07:32:24Z,4058156225,213,5.9,4058156219,140,86.0,4058156217,56,Left,4058156223,212,21.0,4058156221,141,82.4,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625395,684,43,2,71,14,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-02-26T07:32:24.561Z,2023-02-26T07:32:27Z,4058156243,56,Left,4058156245,286,0,4058156295,144,44,,,,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625397,685,3,2,71,15,e90fnsgtnamze3yssxpg392eb,0,89.7,83.6,2023-02-26T07:32:25.505Z,2023-02-28T18:05:56Z,4063903979,465,,4058156253,286,,4058156303,233,626,4058156251,56,Left,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625403,626,7,2,71,15,3lyo0vqgndy4fuzlfo5l9ql30,1,10.3,16.4,2023-02-26T07:32:25.506Z,2023-02-28T18:05:59Z,4058156275,56,Back,4058156291,233,685,4058156277,285,,4063904041,383,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625409,627,49,2,71,16,3lyo0vqgndy4fuzlfo5l9ql30,1,8.6,15.2,2023-02-26T07:32:26.497Z,2023-02-26T07:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625429,628,1,2,71,18,3lyo0vqgndy4fuzlfo5l9ql30,1,10.1,8.6,2023-02-26T07:32:28.482Z,2023-02-26T07:32:31Z,4058156393,213,0.1,4058156385,56,Back,4058156389,141,14.9,4058156387,140,39.8,4058156391,212,31.5,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625431,629,61,2,71,21,3lyo0vqgndy4fuzlfo5l9ql30,0,40,14.9,2023-02-26T07:32:31.314Z,2023-02-26T07:32:37Z,4058156403,56,Back,,,,,,,,,,,,,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625445,686,49,2,71,23,e90fnsgtnamze3yssxpg392eb,1,44.8,93.9,2023-02-26T07:32:32.897Z,2023-02-26T07:32:33Z,,,,,,,,,,,,,,,,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625465,687,1,2,71,24,e90fnsgtnamze3yssxpg392eb,1,43.4,94.5,2023-02-26T07:32:34.066Z,2023-02-26T07:32:38Z,4058156557,213,6.3,4058156555,212,15.5,4058156549,56,Left,4058156551,140,58.2,4058156553,141,93.8,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625475,688,1,2,71,28,e90fnsgtnamze3yssxpg392eb,1,60.8,79.4,2023-02-26T07:32:38.192Z,2023-02-26T07:32:40Z,4058156595,141,73.8,4058156597,212,10.3,4058156599,213,5.9,4058156593,140,69.9,4058156591,56,Center,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625483,689,43,2,71,30,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-02-26T07:32:40.289Z,2023-02-26T07:32:45Z,4058156793,144,3,4058156619,56,Center,4058156621,286,0,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625485,690,61,2,71,30,e90fnsgtnamze3yssxpg392eb,0,70,73.6,2023-02-26T07:32:40.409Z,2023-02-26T07:32:46Z,4058156623,56,Center,,,,,,,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625479,632,61,2,71,30,3lyo0vqgndy4fuzlfo5l9ql30,0,28,20.1,2023-02-26T07:32:40.530Z,2023-02-26T07:32:40Z,4058156609,56,Back,,,,,,,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625497,691,13,2,71,32,e90fnsgtnamze3yssxpg392eb,1,73.6,65.4,2023-02-26T07:32:42.721Z,2023-02-28T18:06:31Z,4058157079,458,,4058156677,18,,4058156675,22,,4058157083,231,51.6,4058194515,81,,4058157073,102,43.5,4058157081,230,98.2,4058157077,215,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,4058157075,103,4058156901,20,72.2,,4058156679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625493,633,5,2,71,33,3lyo0vqgndy4fuzlfo5l9ql30,1,-1,57.4,2023-02-26T07:32:42.947Z,2023-02-26T07:32:44Z,4058156655,56,Back,4058156741,233,692,4058156657,346,,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625507,692,5,2,71,33,e90fnsgtnamze3yssxpg392eb,0,101,42.6,2023-02-26T07:32:42.947Z,2023-02-26T07:33:26Z,4058156713,56,Center,4058156715,346,,4058156749,233,633,,,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625603,634,18,2,71,48,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-02-26T07:32:58.823Z,2023-02-28T18:06:38Z,4058157255,55,635,4058157217,42,,4058157219,44,Midfielder,4058157221,59,14,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625607,635,19,2,71,48,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-02-26T07:32:58.824Z,2023-02-28T18:06:38Z,4058157237,292,3,4058157235,59,8,4058157233,145,11,4058157241,44,Defender,4058157243,55,634,4058157239,293,2,4058157229,42,,,,,2i2kt4o38cmstyltb99x1vc9h,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625651,636,1,2,71,56,3lyo0vqgndy4fuzlfo5l9ql30,1,2.2,52.1,2023-02-26T07:33:06.690Z,2023-02-26T07:33:09Z,4058157405,56,Back,4058157417,237,,4058157407,140,11.2,4058157409,141,26.1,4058157413,213,5.2,4058157403,124,,4058157411,212,20.0,,,,5e8x9ph9g69u29zz3u7xwsm0a,M. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625675,637,1,2,71,59,3lyo0vqgndy4fuzlfo5l9ql30,1,22.7,29.2,2023-02-26T07:33:09.186Z,2023-02-26T07:33:12Z,4058157531,140,27.9,4058157533,141,6.4,4058157529,56,Back,4058157537,213,5.1,4058157535,212,16.4,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625683,638,1,2,72,2,3lyo0vqgndy4fuzlfo5l9ql30,0,30.5,4.7,2023-02-26T07:33:12.738Z,2023-02-26T07:33:14Z,4058157563,140,58.9,4058157561,56,Right,4058157569,213,0.3,4058157567,212,31.2,4058157565,141,18.2,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625699,693,1,2,72,5,e90fnsgtnamze3yssxpg392eb,0,40.6,78.1,2023-02-26T07:33:15.121Z,2023-02-26T07:33:17Z,4058157645,141,86.6,4058157647,212,28.9,4058157641,56,Left,4058157639,157,,4058157643,140,67.6,4058157651,1,,4058157649,213,0.2,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625717,639,4,2,72,8,3lyo0vqgndy4fuzlfo5l9ql30,1,32.6,11.2,2023-02-26T07:33:18.848Z,2023-02-26T07:33:23Z,4058157739,294,,4058157743,152,,4058157741,56,Back,4058157737,13,,4058157757,233,694,4058157745,285,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625711,694,4,2,72,8,e90fnsgtnamze3yssxpg392eb,0,67.4,88.8,2023-02-26T07:33:18.849Z,2023-02-26T07:33:23Z,4058157707,56,Left,4058157705,294,,4058157703,13,,4058157765,233,639,4058157711,286,,4058157709,152,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625813,640,1,2,72,39,3lyo0vqgndy4fuzlfo5l9ql30,1,36.3,8.5,2023-02-26T07:33:49.650Z,2023-02-28T18:07:03Z,4058158209,152,,4058158219,213,2.4,4063905751,189,,4058158213,140,24.1,4058158211,56,Back,4058158207,5,,4058158215,141,24.7,4058158217,212,16.9,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625823,641,1,2,72,41,3lyo0vqgndy4fuzlfo5l9ql30,1,25.4,25.8,2023-02-26T07:33:51.313Z,2023-02-26T07:33:54Z,4058158263,212,17.3,4058158261,141,49.0,4058158257,56,Back,4058158259,140,18.7,4058158265,213,2.0,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625827,642,1,2,72,44,3lyo0vqgndy4fuzlfo5l9ql30,1,18.1,49,2023-02-26T07:33:54.001Z,2023-02-26T07:42:28Z,4058158291,141,29.1,4058158287,56,Back,4058158289,140,28.8,4058158293,212,17.6,4058158295,213,5.4,,,,,,,,,,5e8x9ph9g69u29zz3u7xwsm0a,M. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625841,643,1,2,72,45,3lyo0vqgndy4fuzlfo5l9ql30,1,28.8,29.1,2023-02-26T07:33:55.682Z,2023-02-26T07:43:57Z,4058158341,56,Back,4058158343,140,45.0,4058158339,155,,4058158349,213,0.4,4058158345,141,38.6,4058158347,212,18.2,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625845,645,50,2,72,46,3lyo0vqgndy4fuzlfo5l9ql30,1,44.2,36.4,2023-02-26T07:33:55.987Z,2023-02-26T07:45:21Z,4058171397,233,696,4058158369,286,,4058158367,56,Back,,,,,,,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625839,696,7,2,72,46,e90fnsgtnamze3yssxpg392eb,1,55.8,63.6,2023-02-26T07:33:55.988Z,2023-02-28T18:07:19Z,4058171363,56,Center,4058171365,285,,4063906359,384,,4058171387,233,645,,,,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625833,695,43,2,72,48,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-02-26T07:33:57.873Z,2023-02-26T07:44:44Z,4058170979,144,8,4058158325,56,Center,,,,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625851,697,49,2,72,49,e90fnsgtnamze3yssxpg392eb,1,53.6,65.3,2023-02-26T07:33:59.378Z,2023-02-26T07:47:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625843,644,43,2,72,49,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-02-26T07:33:59.457Z,2023-02-26T07:46:02Z,4058172029,144,8,4058158355,56,Back,,,,,,,,,,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625853,698,4,2,72,52,e90fnsgtnamze3yssxpg392eb,1,55.5,58.6,2023-02-26T07:34:02.001Z,2023-02-28T18:07:27Z,4058158411,152,,4063906617,294,,4058158415,286,,4058158463,233,646,4058158409,56,Center,4058158407,13,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625865,646,4,2,72,52,3lyo0vqgndy4fuzlfo5l9ql30,0,44.5,41.4,2023-02-26T07:34:02.002Z,2023-02-28T18:07:25Z,4058158445,152,,4058158449,285,,4058158497,233,698,4058158441,13,,4063906519,294,,4058158443,56,Back,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625903,699,1,2,73,2,e90fnsgtnamze3yssxpg392eb,1,56.8,59.6,2023-02-26T07:34:12.371Z,2023-02-28T18:07:51Z,4058158729,212,36.3,4058159281,210,13,4058158733,1,,4058158719,155,,4058158721,152,,4058158723,56,Center,4058159283,154,,4058158731,213,5.9,80q72r0bt6k15fgvbfvs3llud,K. Higashi,4058158727,141,4058158725,140,41.5,89.3,4058173205,4,,4058158717,5,,,,,,,,,,,,,,,,,,,1,,,,,,,
2512625905,700,13,2,73,5,e90fnsgtnamze3yssxpg392eb,1,89.2,37.7,2023-02-26T07:34:15.586Z,2023-02-28T18:07:51Z,4058159295,154,,4058159301,102,43.0,4058159297,55,699,4058159309,231,40.1,4058159293,29,,4058158743,56,Center,4058159303,103,15.3,4058159049,15,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,4058159053,328,4058158741,17,,,4058159307,230,91.6,4058159459,24,,4058159291,84,,,,,,,,,,,,,,,,,,,,,,,
2512625911,647,5,2,73,7,3lyo0vqgndy4fuzlfo5l9ql30,1,-1.3,60.8,2023-02-26T07:34:16.977Z,2023-02-26T07:35:52Z,4058158785,233,701,4058158769,346,,4058158767,56,Back,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512625909,701,5,2,73,7,e90fnsgtnamze3yssxpg392eb,0,101.3,39.2,2023-02-26T07:34:16.977Z,2023-02-26T07:34:18Z,4058158765,346,,4058158761,56,Center,4058158797,233,647,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512626039,648,1,2,73,40,3lyo0vqgndy4fuzlfo5l9ql30,1,2.7,48.4,2023-02-26T07:34:49.939Z,2023-02-26T07:34:58Z,4058159625,74,,4058159615,141,34.6,4058159617,212,43.2,4058159613,140,42.9,4058159611,56,Back,4058159621,1,,4058159609,124,,4058159619,213,6.1,5e8x9ph9g69u29zz3u7xwsm0a,M. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512626041,649,61,2,73,48,3lyo0vqgndy4fuzlfo5l9ql30,0,42.6,34.8,2023-02-26T07:34:58.818Z,2023-02-26T07:48:15Z,4058159627,56,Back,,,,,,,,,,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
