id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,assist,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId
2514881007,840,1,2,76,56,1f3ehp8p9yi8reamghry4p76t,1,71.7,72,2023-03-04T06:40:06.702Z,2023-03-04T06:47:51Z,4070063125,56,Left,4070063133,213,0.8,4070063127,140,87.5,4070063129,141,95.9,4070063131,212,23.2,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881019,841,1,2,76,58,1f3ehp8p9yi8reamghry4p76t,1,89.9,97.2,2023-03-04T06:40:08.302Z,2023-03-04T06:40:09Z,4070063195,212,11.6,4070063193,141,82.4,4070063191,140,84.5,4070063189,56,Left,4070063197,213,4.2,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881025,842,1,2,76,59,1f3ehp8p9yi8reamghry4p76t,1,84.5,82.4,2023-03-04T06:40:09.326Z,2023-03-04T06:40:10Z,4070063225,212,9.6,4070063221,140,85.2,4070063223,141,96.5,4070063219,56,Left,4070063227,213,1.5,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881053,843,1,2,77,0,1f3ehp8p9yi8reamghry4p76t,1,85.2,96.5,2023-03-04T06:40:10.158Z,2023-03-04T06:40:13Z,4070063373,213,4.5,4070063371,212,20.0,4070063365,56,Center,4070063367,140,81.8,4070063369,141,67.6,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881075,844,1,2,77,2,1f3ehp8p9yi8reamghry4p76t,1,85.7,68.4,2023-03-04T06:40:12.183Z,2023-03-04T06:40:18Z,4070063461,140,80.9,4070063463,141,57.5,4070063465,212,9.0,4070063467,213,4.1,4070063459,56,Center,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881083,845,1,2,77,3,1f3ehp8p9yi8reamghry4p76t,0,80.7,56.1,2023-03-04T06:40:13.814Z,2023-03-04T06:40:19Z,4070063495,212,6.6,4070063493,141,61.2,4070063491,140,86.0,4070063489,56,Center,4070063497,213,0.6,,,,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881077,689,49,2,77,4,12tyw9yomy9n5cjd5po2ajx1q,1,13.1,32.7,2023-03-04T06:40:14.913Z,2023-03-08T19:32:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881097,690,1,2,77,5,12tyw9yomy9n5cjd5po2ajx1q,1,13.1,32.7,2023-03-04T06:40:15.975Z,2023-03-08T19:32:15Z,4070063543,56,Back,4070063551,213,6.0,4070063545,140,27.0,4070063547,141,27.0,4070063549,212,15.1,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881119,691,1,2,77,6,12tyw9yomy9n5cjd5po2ajx1q,1,28.3,28.2,2023-03-04T06:40:17.071Z,2023-03-04T06:40:19Z,4070063709,213,1.5,4070063707,212,20.7,4070063701,56,Back,4070063703,140,29.8,4070063705,141,58.5,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881183,692,1,2,77,9,12tyw9yomy9n5cjd5po2ajx1q,1,30.3,56.1,2023-03-04T06:40:19.375Z,2023-03-04T06:40:27Z,4070064051,141,76.4,4070064053,212,13.8,4070064055,213,1.5,4070064047,56,Back,4070064049,140,30.6,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881189,693,1,2,77,16,12tyw9yomy9n5cjd5po2ajx1q,0,63.6,79.6,2023-03-04T06:40:27.025Z,2023-03-04T06:40:28Z,4070064081,141,72.7,4070064077,56,Center,4070064079,140,66.8,4070064083,212,5.8,4070064085,213,5.3,4070064075,155,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881203,846,61,2,77,17,1f3ehp8p9yi8reamghry4p76t,1,30.2,15.8,2023-03-04T06:40:27.385Z,2023-03-08T19:32:36Z,4070064147,56,Back,,,,,,,,,,,,,,,,,,,,,,5s151hcgpbhtuuarwfchd47ze,S. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881215,847,49,2,77,18,1f3ehp8p9yi8reamghry4p76t,1,31.6,33.3,2023-03-04T06:40:28.769Z,2023-03-08T19:32:38Z,,,,,,,,,,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881225,848,1,2,77,19,1f3ehp8p9yi8reamghry4p76t,1,31.6,33.3,2023-03-04T06:40:29.894Z,2023-03-08T19:32:39Z,4070064241,213,3.9,4070064237,212,8.1,4070064231,56,Back,4070064233,140,26.0,4070064235,141,25.2,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881237,849,1,2,77,21,1f3ehp8p9yi8reamghry4p76t,1,26,25.2,2023-03-04T06:40:31.806Z,2023-03-04T06:40:34Z,4070064289,56,Back,4070064297,213,5.3,4070064295,212,17.0,4070064293,141,5.0,4070064291,140,35.6,,,,,,,,,,5s151hcgpbhtuuarwfchd47ze,S. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881263,850,1,2,77,24,1f3ehp8p9yi8reamghry4p76t,0,35.1,6.1,2023-03-04T06:40:34.670Z,2023-03-04T06:40:38Z,4070064425,56,Back,4070064431,212,16.9,4070064433,213,1.5,4070064427,140,36.5,4070064429,141,30.9,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514884779,785,8,2,77,25,12tyw9yomy9n5cjd5po2ajx1q,1,69.1,58.1,2023-03-04T06:40:35.891Z,2023-03-08T19:32:53Z,4070085031,56,Center,4082902917,383,,,,,,,,,,,,,,,,,,,,37fgppizaampk28232bzeqwru,K. Taniguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881277,851,43,2,77,25,1f3ehp8p9yi8reamghry4p76t,1,0,0,2023-03-04T06:40:36.047Z,2023-03-04T06:48:25Z,4070064521,56,Back,4070082591,144,61,,,,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881273,694,49,2,77,29,12tyw9yomy9n5cjd5po2ajx1q,1,70.5,69,2023-03-04T06:40:39.489Z,2023-03-04T06:40:39Z,,,,,,,,,,,,,,,,,,,,,,,,,37fgppizaampk28232bzeqwru,K. Taniguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881293,695,1,2,77,29,12tyw9yomy9n5cjd5po2ajx1q,1,70.5,69,2023-03-04T06:40:39.506Z,2023-03-04T06:40:41Z,4070064581,213,5.1,4070064575,140,73.9,4070064573,56,Center,4070064579,212,8.9,4070064577,141,57.0,,,,,,,,,,37fgppizaampk28232bzeqwru,K. Taniguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881321,696,1,2,77,31,12tyw9yomy9n5cjd5po2ajx1q,1,74,55.8,2023-03-04T06:40:41.280Z,2023-03-08T19:33:06Z,4070064729,141,66.1,4070064727,140,85.0,4070064731,212,13.5,4070065489,210,15,4070065491,154,,4070064733,213,0.5,4070064725,56,Center,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881325,697,15,2,77,34,12tyw9yomy9n5cjd5po2ajx1q,1,87.9,60.6,2023-03-04T06:40:44.495Z,2023-03-08T19:33:07Z,4070065515,154,,4070064747,56,Center,4070065513,29,,4070065539,147,50.5,4070064743,22,,4070064745,17,,4070065517,55,696,4070066115,233,852,5r0vvr8ch9wrim11994baqln8,Y. Komi,,4070065527,103,27.8,4070065005,20,4070065537,146,98.8,,4070065523,102,50.0,4070065511,79,,,,,,,,,,,,,,,,,,,,,,,
2514881335,852,10,2,77,34,1f3ehp8p9yi8reamghry4p76t,1,1.5,50,2023-03-04T06:40:44.595Z,2023-03-08T19:33:10Z,4070064819,173,,4070064825,56,Back,4070064823,182,,4082903537,378,,4070066131,233,697,4070064821,178,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881343,698,6,2,77,36,12tyw9yomy9n5cjd5po2ajx1q,1,94.3,64.7,2023-03-04T06:40:46.673Z,2023-03-04T06:40:49Z,4070064845,56,Center,4070064931,233,853,4070064849,73,,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881351,853,6,2,77,36,1f3ehp8p9yi8reamghry4p76t,0,5.7,35.3,2023-03-04T06:40:46.673Z,2023-03-08T19:33:17Z,4070064909,73,,4070064875,56,Back,4070064955,233,698,,,,,,,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881609,700,1,2,78,8,12tyw9yomy9n5cjd5po2ajx1q,1,99.5,99.5,2023-03-04T06:41:18.687Z,2023-03-08T19:33:25Z,4070066245,212,16.8,4070066237,6,,4070066241,140,84.3,4070066239,56,Left,4070066243,141,91.7,4082904015,189,,4070066247,213,3.5,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881613,701,1,2,78,9,12tyw9yomy9n5cjd5po2ajx1q,1,84.3,91.7,2023-03-04T06:41:19.679Z,2023-03-08T19:33:29Z,4070066263,212,7.7,4070066261,141,93.9,4082904095,189,,4070066265,213,0.2,4070066259,140,91.5,4070066257,56,Left,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881627,702,1,2,78,10,12tyw9yomy9n5cjd5po2ajx1q,1,91.5,93.9,2023-03-04T06:41:20.831Z,2023-03-04T06:41:22Z,4070066347,56,Left,4070066349,140,73.8,4070066359,213,3.6,4070066355,212,20.8,4070066351,141,80.3,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881631,703,61,2,78,11,12tyw9yomy9n5cjd5po2ajx1q,0,71.4,76.7,2023-03-04T06:41:21.688Z,2023-03-08T19:33:44Z,4070066377,56,Center,,,,,,,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517311437,892,45,2,78,12,12tyw9yomy9n5cjd5po2ajx1q,0,67.7,72.9,2023-03-04T06:41:22.495Z,2023-03-08T19:54:37Z,4082904427,286,,4082936139,233,1005,4082904425,56,Center,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517311435,1005,3,2,78,12,1f3ehp8p9yi8reamghry4p76t,1,32.3,27.1,2023-03-04T06:41:22.495Z,2023-03-08T19:54:37Z,4082936125,233,892,4082904417,56,Back,4082904513,465,,4082904419,285,,,,,,,,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881649,855,49,2,78,14,1f3ehp8p9yi8reamghry4p76t,1,40.4,34.6,2023-03-04T06:41:24.942Z,2023-03-04T06:41:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881697,856,1,2,78,18,1f3ehp8p9yi8reamghry4p76t,1,67.3,47.3,2023-03-04T06:41:28.559Z,2023-03-04T06:41:33Z,4070066707,140,87.9,4070066709,141,9.8,4070066715,1,,4070066713,213,5.4,4070066705,56,Right,4070066711,212,33.4,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881707,857,1,2,78,23,1f3ehp8p9yi8reamghry4p76t,0,87.8,9.5,2023-03-04T06:41:33.695Z,2023-03-08T19:33:57Z,4070067129,2,,4070066763,155,,4070066765,56,Center,4070066771,212,20.2,4070066769,141,39.1,4070066767,140,86.1,4082904797,223,,4082904799,72,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,4070066773,213,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881731,704,1,2,78,25,12tyw9yomy9n5cjd5po2ajx1q,1,13.3,64,2023-03-04T06:41:35.952Z,2023-03-04T06:41:37Z,4070066881,56,Back,4070066889,213,1.7,4070066887,212,8.0,4070066885,141,75.7,4070066883,140,12.6,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881735,705,49,2,78,26,12tyw9yomy9n5cjd5po2ajx1q,1,12.6,75.7,2023-03-04T06:41:36.279Z,2023-03-08T19:34:10Z,,,,,,,,,,,,,,,,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881755,706,1,2,78,27,12tyw9yomy9n5cjd5po2ajx1q,1,12.6,75.7,2023-03-04T06:41:37.311Z,2023-03-04T06:41:38Z,4070066973,140,8.4,4070066975,141,60.2,4070066979,213,4.3,4070066977,212,11.4,4070066971,56,Back,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881763,707,1,2,78,28,12tyw9yomy9n5cjd5po2ajx1q,1,8.4,60.2,2023-03-04T06:41:38.752Z,2023-03-04T06:41:39Z,4070067029,141,62.3,4070067025,140,16.0,4070067023,56,Back,4070067033,212,8.1,4070067035,213,0.2,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881781,708,1,2,78,29,12tyw9yomy9n5cjd5po2ajx1q,1,16,62.3,2023-03-04T06:41:39.583Z,2023-03-04T06:41:41Z,4070067103,140,7.9,4070067105,141,82.1,4070067101,56,Back,4070067107,212,15.9,4070067109,213,2.1,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881811,709,1,2,78,31,12tyw9yomy9n5cjd5po2ajx1q,1,6.6,89.6,2023-03-04T06:41:41.775Z,2023-03-04T06:41:45Z,4070067289,213,6.2,4070067287,212,29.8,4070067281,56,Back,4070067283,140,34.9,4070067285,141,86.9,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881813,710,1,2,78,33,12tyw9yomy9n5cjd5po2ajx1q,0,34.9,86.9,2023-03-04T06:41:43.536Z,2023-03-04T06:43:10Z,4070067323,233,858,4070067305,212,1.5,4070067303,141,89.1,4070067319,236,,4070067301,140,35.0,4070067307,213,1.5,4070067331,286,,4070067299,56,Back,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881803,858,74,2,78,33,1f3ehp8p9yi8reamghry4p76t,1,71.7,7.3,2023-03-04T06:41:43.537Z,2023-03-04T07:01:36Z,4070067415,233,710,4070067251,56,Right,4070067253,285,,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881833,859,49,2,78,34,1f3ehp8p9yi8reamghry4p76t,1,77.4,15.9,2023-03-04T06:41:44.942Z,2023-03-08T19:34:24Z,,,,,,,,,,,,,,,,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881835,860,1,2,78,35,1f3ehp8p9yi8reamghry4p76t,1,77.4,15.9,2023-03-04T06:41:46.101Z,2023-03-04T06:43:45Z,4070067433,140,70.5,4070067435,141,13.7,4070067437,212,7.4,4070067439,213,3.3,4070067431,56,Right,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881837,861,1,2,78,36,1f3ehp8p9yi8reamghry4p76t,1,70.5,13.7,2023-03-04T06:41:46.160Z,2023-03-04T06:43:48Z,4070067445,140,85.9,4070067451,213,0.0,4070067443,56,Right,4070067449,212,16.2,4070067447,141,13.8,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881875,862,1,2,78,37,1f3ehp8p9yi8reamghry4p76t,1,85.9,13.8,2023-03-04T06:41:47.182Z,2023-03-04T06:43:51Z,4070067705,140,85.9,4070067703,56,Center,4070067711,213,1.6,4070067707,141,31.5,4070067709,212,12.0,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514881881,863,1,2,78,38,1f3ehp8p9yi8reamghry4p76t,1,87.6,29.3,2023-03-04T06:41:48.190Z,2023-03-04T06:43:54Z,4070067745,212,7.2,4070067741,140,86.8,4070067739,56,Center,4070067743,141,39.8,4070067747,213,1.7,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882011,864,1,2,78,39,1f3ehp8p9yi8reamghry4p76t,1,86.2,39.2,2023-03-04T06:41:49.261Z,2023-03-08T19:35:16Z,4070068451,141,35.7,4070069625,154,,4070068455,213,3.9,4070068453,212,3.5,4070069627,22,,4082905919,156,,4070068447,56,Center,4070068449,140,83.8,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,4070069621,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2514882015,865,16,2,78,41,1f3ehp8p9yi8reamghry4p76t,1,81.9,36.1,2023-03-04T06:41:51.391Z,2023-03-08T19:35:17Z,4082906627,396,50.2,4070069671,231,50.2,4070068573,374,2023-03-04 06:41:50.117,4070069669,230,98.9,4070068465,56,Center,4070068577,375,78:40.012,4070069655,154,,4070068569,72,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,4082906621,18,,4070069665,215,4070069673,138,,,4070069657,55,864,4082906625,395,98.9,4070069661,102,4070069653,29,4070068461,22,53.5,4070069663,103,21.5,,4070069651,77,4070069649,121,4070069667,328,,,,4070069675,275
2514882247,711,1,2,79,36,12tyw9yomy9n5cjd5po2ajx1q,1,50.4,50.1,2023-03-04T06:42:47.024Z,2023-03-08T19:36:28Z,4070069785,140,41.7,4070069791,213,2.6,4070069783,56,Back,4082908501,189,,4070069793,279,G,4070069787,141,57.9,4070069789,212,10.6,,,,37fgppizaampk28232bzeqwru,K. Taniguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882267,712,1,2,79,37,12tyw9yomy9n5cjd5po2ajx1q,1,43.3,55.4,2023-03-04T06:42:47.968Z,2023-03-04T06:42:50Z,4070069909,213,1.7,4070069907,212,16.6,4070069901,56,Back,4070069905,141,79.7,4070069903,140,41.7,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882293,713,1,2,79,40,12tyw9yomy9n5cjd5po2ajx1q,1,41.9,82.1,2023-03-04T06:42:50.735Z,2023-03-04T06:42:54Z,4070070035,56,Back,4070070041,212,15.6,4070070037,140,30.1,4070070043,213,3.8,4070070039,141,68.1,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882305,714,1,2,79,44,12tyw9yomy9n5cjd5po2ajx1q,1,33.2,62.1,2023-03-04T06:42:54.335Z,2023-03-04T06:42:56Z,4070070099,141,55.7,4070070097,140,54.4,4070070101,212,22.7,4070070095,56,Center,4070070103,213,6.1,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882317,715,1,2,79,46,12tyw9yomy9n5cjd5po2ajx1q,0,54.4,55.7,2023-03-04T06:42:56.304Z,2023-03-04T06:42:57Z,4070070147,140,54.1,4070070149,141,27.7,4070070151,212,19.0,4070070145,56,Center,4070070153,213,4.7,4070070155,156,,,,,,,,37fgppizaampk28232bzeqwru,K. Taniguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882323,866,49,2,79,47,1f3ehp8p9yi8reamghry4p76t,1,47.7,74.5,2023-03-04T06:42:58.063Z,2023-03-08T19:36:45Z,,,,,,,,,,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882343,867,1,2,79,48,1f3ehp8p9yi8reamghry4p76t,0,53,70.6,2023-03-04T06:42:58.926Z,2023-03-04T06:42:59Z,4070070287,56,Center,4070070289,140,74.7,4070070295,213,5.6,4070070293,212,29.7,4070070285,155,,4070070291,141,42.5,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882377,716,1,2,79,50,12tyw9yomy9n5cjd5po2ajx1q,1,24.4,59.6,2023-03-04T06:43:00.592Z,2023-03-04T06:43:05Z,4070070489,213,3.5,4070070487,212,16.4,4070070481,56,Back,4070070483,140,9.8,4070070479,3,,4070070485,141,51.2,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882379,717,52,2,79,55,12tyw9yomy9n5cjd5po2ajx1q,1,9.8,51.2,2023-03-04T06:43:05.345Z,2023-03-08T19:36:50Z,4082909045,376,,,,,,,,,,,,,,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882395,718,1,2,79,56,12tyw9yomy9n5cjd5po2ajx1q,1,8.3,47.3,2023-03-04T06:43:06.672Z,2023-03-04T06:43:08Z,4070070577,213,5.4,4070070567,123,,4070070569,56,Back,4070070573,141,30.3,4070070571,140,17.9,4070070575,212,15.3,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882403,719,1,2,79,58,12tyw9yomy9n5cjd5po2ajx1q,1,19.1,28.9,2023-03-04T06:43:08.736Z,2023-03-04T06:43:11Z,4070070641,140,11.0,4070070639,56,Back,4070070643,141,40.1,4070070645,212,11.4,4070070647,213,2.4,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882411,720,1,2,80,0,12tyw9yomy9n5cjd5po2ajx1q,1,11,40.1,2023-03-04T06:43:10.752Z,2023-03-04T06:43:12Z,4070070687,56,Back,4070070689,140,22.7,4070070695,213,6.0,4070070693,212,12.8,4070070691,141,34.8,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882441,721,1,2,80,2,12tyw9yomy9n5cjd5po2ajx1q,1,22.7,34.8,2023-03-04T06:43:12.256Z,2023-03-04T06:43:15Z,4070070833,140,20.7,4070070835,141,17.3,4070070831,56,Back,4070070839,213,4.5,4070070837,212,12.1,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882451,722,1,2,80,4,12tyw9yomy9n5cjd5po2ajx1q,1,19.8,7.7,2023-03-04T06:43:14.944Z,2023-03-04T06:43:16Z,4070070879,56,Back,4070070883,141,3.1,4070070881,140,24.6,4070070885,212,5.9,4070070887,213,5.7,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882471,723,1,2,80,6,12tyw9yomy9n5cjd5po2ajx1q,1,24.6,3.1,2023-03-04T06:43:16.160Z,2023-03-04T06:43:18Z,4070070977,213,2.0,4070070969,56,Back,4070070973,141,7.6,4070070971,140,23.2,4070070975,212,3.4,,,,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514882479,724,1,2,80,7,12tyw9yomy9n5cjd5po2ajx1q,1,22.8,8.8,2023-03-04T06:43:17.664Z,2023-03-04T06:43:19Z,4070071053,212,14.4,4070071051,141,29.8,4070071055,213,1.4,4070071049,140,24.7,4070071047,56,Back,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
