id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2547616953,439,44,2,51,10,89wr6p2dkh7wjxtbwhtsruu02,0,61.8,20.6,2023-05-13T06:10:25.825Z,2023-05-13T06:10:27Z,4271788157,56,Right,4271788159,286,,4271788201,233,483,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547616955,484,1,2,51,11,bbt5nqwufsne7r0zfa6pvpmfa,0,40.1,84.2,2023-05-13T06:10:27.224Z,2023-05-16T18:41:13Z,4271788195,212,17.9,4271788197,213,5.8,4271788193,141,71.5,4271788191,140,55.0,4271788187,3,,4271788189,56,Center,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547616959,440,8,2,51,12,89wr6p2dkh7wjxtbwhtsruu02,1,44.7,35.2,2023-05-13T06:10:28.128Z,2023-05-16T18:41:40Z,4271788227,56,Back,4284007843,385,,,,,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547616973,487,49,2,51,13,bbt5nqwufsne7r0zfa6pvpmfa,1,52.7,67.4,2023-05-13T06:10:28.649Z,2023-05-13T06:11:52Z,,,,,,,,,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547616961,485,1,2,51,14,bbt5nqwufsne7r0zfa6pvpmfa,1,46.3,65.7,2023-05-13T06:10:29.897Z,2023-05-16T18:41:48Z,4271788249,212,8.6,4271788247,141,53.0,4271788245,140,46.2,4271788251,213,4.7,4271788243,56,Back,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547616965,486,1,2,51,15,bbt5nqwufsne7r0zfa6pvpmfa,0,46.2,53,2023-05-13T06:10:30.856Z,2023-05-16T18:41:46Z,4271788259,56,Center,4271788265,212,15.9,4271788267,213,0.9,4271788261,140,56.0,4271788263,141,70.9,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547616971,441,49,2,51,16,89wr6p2dkh7wjxtbwhtsruu02,1,39.7,32.4,2023-05-13T06:10:32.295Z,2023-05-13T06:10:32Z,,,,,,,,,,,,,,,,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547616975,442,1,2,51,17,89wr6p2dkh7wjxtbwhtsruu02,1,39.7,32.4,2023-05-13T06:10:32.823Z,2023-05-13T06:10:35Z,4271788317,213,1.5,4271788309,56,Back,4271788311,140,42.6,4271788313,141,72.9,4271788315,212,27.7,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547616985,443,1,2,51,21,89wr6p2dkh7wjxtbwhtsruu02,1,42.6,72.9,2023-05-13T06:10:37.177Z,2023-05-16T18:42:10Z,4271788463,212,46.6,4271788461,141,9.1,4271788469,1,,4271788455,196,,4271788457,56,Right,4271788465,213,5.1,4271788459,140,58.8,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547616995,444,1,2,51,27,89wr6p2dkh7wjxtbwhtsruu02,0,61.7,27.1,2023-05-13T06:10:43.159Z,2023-05-13T06:10:46Z,4271788521,155,,4271788523,56,Right,4271788531,213,5.6,4271788533,1,,4271788529,212,32.2,4271788527,141,0.0,4271788525,140,86.0,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547616997,445,5,2,51,30,89wr6p2dkh7wjxtbwhtsruu02,0,86.7,-1.6,2023-05-13T06:10:45.952Z,2023-05-13T06:12:14Z,4271788567,233,488,4271788541,347,,4271788539,56,Right,,,,,,,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617001,488,5,2,51,30,bbt5nqwufsne7r0zfa6pvpmfa,1,13.3,101.6,2023-05-13T06:10:45.952Z,2023-05-13T06:10:47Z,4271788559,56,Back,4271788563,233,445,4271788561,347,,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617057,489,1,2,51,49,bbt5nqwufsne7r0zfa6pvpmfa,1,11.5,100,2023-05-13T06:11:04.688Z,2023-05-13T06:11:09Z,4271788873,213,6.0,4271788871,212,14.0,4271788865,56,Back,4271788867,140,24.1,4271788869,141,95.3,4271788863,107,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617065,491,1,2,51,52,bbt5nqwufsne7r0zfa6pvpmfa,0,23.3,96,2023-05-13T06:11:08.081Z,2023-05-16T18:42:40Z,4271788935,212,12.1,4271788927,168,,4271788929,56,Back,4271788933,141,100.0,4271788931,140,34.2,4271788937,213,0.3,4271788925,3,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617063,490,43,2,51,52,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-05-13T06:11:08.167Z,2023-05-13T06:12:07Z,4271788905,56,Back,4271789789,144,44,4271788913,233,446,4271788907,285,0,,,,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617051,446,43,2,51,52,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-05-13T06:11:08.168Z,2023-05-13T06:12:09Z,4271788849,286,0,4271789815,144,44,4271788847,56,Right,,,,,,,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617053,447,5,2,51,53,89wr6p2dkh7wjxtbwhtsruu02,1,66,-1.5,2023-05-13T06:11:09.208Z,2023-05-13T06:11:12Z,4271788943,233,492,4271788855,56,Right,4271788857,347,,,,,,,,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617067,492,5,2,51,53,bbt5nqwufsne7r0zfa6pvpmfa,0,34,101.5,2023-05-13T06:11:09.208Z,2023-05-13T06:12:14Z,4271788941,347,,4271788947,233,447,4271788939,56,Back,,,,,,,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617073,448,1,2,51,55,89wr6p2dkh7wjxtbwhtsruu02,1,67,0,2023-05-13T06:11:10.984Z,2023-05-13T06:11:12Z,4271788973,107,,4271788975,56,Right,4271788977,140,66.2,4271788981,212,7.7,4271788983,213,1.7,4271788979,141,9.8,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617075,449,1,2,51,57,89wr6p2dkh7wjxtbwhtsruu02,1,65,15.2,2023-05-13T06:11:12.520Z,2023-05-13T06:11:14Z,4271788995,56,Center,4271789003,213,1.9,4271789001,212,15.2,4271788999,141,36.6,4271788997,140,60.9,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617081,450,3,2,51,59,89wr6p2dkh7wjxtbwhtsruu02,0,61.8,36.4,2023-05-13T06:11:14.824Z,2023-05-16T18:43:27Z,4271789029,56,Center,4284012661,465,,4271789031,286,,4271789065,233,493,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617089,493,7,2,51,59,bbt5nqwufsne7r0zfa6pvpmfa,0,38.2,63.6,2023-05-13T06:11:14.825Z,2023-05-16T18:44:02Z,4284014049,385,,4271789055,285,,4271789061,233,450,4271789053,56,Back,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549930319,923,61,2,52,0,89wr6p2dkh7wjxtbwhtsruu02,1,60.6,33.7,2023-05-13T06:11:16.409Z,2023-05-16T18:43:58Z,4284013733,56,Center,,,,,,,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617091,494,49,2,52,1,bbt5nqwufsne7r0zfa6pvpmfa,1,42.8,71.2,2023-05-13T06:11:16.529Z,2023-05-13T06:11:16Z,,,,,,,,,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617103,495,1,2,52,3,bbt5nqwufsne7r0zfa6pvpmfa,1,52.3,78.4,2023-05-13T06:11:18.544Z,2023-05-13T06:11:42Z,4271789133,212,11.4,4271789131,141,83.9,4271789127,56,Left,4271789135,213,0.3,4271789129,140,62.6,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617105,496,3,2,52,6,bbt5nqwufsne7r0zfa6pvpmfa,0,69.9,91.8,2023-05-13T06:11:21.584Z,2023-05-16T18:44:16Z,4271789307,233,451,4271789139,56,Left,4271789141,286,,4284014515,465,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617125,451,7,2,52,6,89wr6p2dkh7wjxtbwhtsruu02,1,30.1,8.2,2023-05-13T06:11:21.585Z,2023-05-16T18:44:14Z,4271790061,167,,4271789303,233,496,4271789277,56,Back,4284014479,385,,4271789279,285,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617229,453,5,2,52,7,89wr6p2dkh7wjxtbwhtsruu02,0,25.9,-1.6,2023-05-13T06:11:23.409Z,2023-05-13T06:14:15Z,4271790397,233,497,4271791495,347,,4271789939,56,Back,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617135,497,5,2,52,7,bbt5nqwufsne7r0zfa6pvpmfa,1,74.1,101.6,2023-05-13T06:11:23.409Z,2023-05-13T06:14:53Z,4271791489,347,,4271790389,233,453,4271789331,56,Left,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617127,452,43,2,52,13,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-05-13T06:11:29.471Z,2023-05-13T06:12:26Z,4271789301,285,0,4271789297,56,Back,4271789299,152,0,4271789343,233,497,4271790043,144,4,4271789673,294,0,4271789293,13,0,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617237,498,1,2,53,4,bbt5nqwufsne7r0zfa6pvpmfa,1,77.1,100,2023-05-13T06:12:19.592Z,2023-05-16T18:45:14Z,4271790053,107,,4271789995,212,4.2,4271789999,213,4.9,4271791097,189,,4271789989,56,Left,4271789991,140,77.9,4271789993,141,95.7,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617239,499,61,2,53,6,bbt5nqwufsne7r0zfa6pvpmfa,0,77.9,96.2,2023-05-13T06:12:21.512Z,2023-05-16T18:45:15Z,4271790005,56,Left,,,,,,,,,,,,,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617235,454,5,2,53,7,89wr6p2dkh7wjxtbwhtsruu02,1,28,-1.6,2023-05-13T06:12:22.896Z,2023-05-13T06:12:30Z,4271789975,56,Back,4271790021,233,500,4271789977,347,,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617241,500,5,2,53,7,bbt5nqwufsne7r0zfa6pvpmfa,0,72,101.6,2023-05-13T06:12:22.896Z,2023-05-13T06:14:53Z,4271790029,233,454,4271790007,56,Left,4271790009,347,,,,,,,,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617257,455,1,2,53,20,89wr6p2dkh7wjxtbwhtsruu02,1,26.8,0,2023-05-13T06:12:35.592Z,2023-05-13T06:12:37Z,4271790141,213,0.4,4271790135,140,39.9,4271790137,141,7.3,4271790139,212,15.0,4271790131,107,,4271790133,56,Back,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617263,456,44,2,53,21,89wr6p2dkh7wjxtbwhtsruu02,1,41.7,7.2,2023-05-13T06:12:36.943Z,2023-05-13T06:12:38Z,4271790153,56,Back,4271790161,233,501,4271790155,285,,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617255,501,44,2,53,21,bbt5nqwufsne7r0zfa6pvpmfa,0,58.3,92.8,2023-05-13T06:12:36.944Z,2023-05-13T06:12:39Z,4271790125,56,Left,4271790167,233,456,4271790127,286,,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617265,457,1,2,53,22,89wr6p2dkh7wjxtbwhtsruu02,1,39.9,7.3,2023-05-13T06:12:38.056Z,2023-05-16T18:45:30Z,4271790175,56,Back,4271790179,141,31.8,4271790177,140,42.1,4271790183,213,1.4,4271790181,212,16.8,4271790173,3,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617267,458,1,2,53,23,89wr6p2dkh7wjxtbwhtsruu02,0,42.5,33.3,2023-05-13T06:12:39.127Z,2023-05-13T06:12:40Z,4271790197,141,29.2,4271790193,56,Center,4271790191,3,,4271790199,212,14.5,4271790201,213,6.1,4271790195,140,56.1,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617273,502,1,2,53,24,bbt5nqwufsne7r0zfa6pvpmfa,0,40,73.3,2023-05-13T06:12:40.272Z,2023-05-13T06:12:42Z,4271790213,56,Center,4271790211,3,,4271790219,212,24.4,4271790221,213,5.9,4271790217,141,61.2,4271790215,140,61.9,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617279,459,1,2,53,27,89wr6p2dkh7wjxtbwhtsruu02,1,37.8,36.4,2023-05-13T06:12:42.568Z,2023-05-13T06:12:46Z,4271790247,56,Back,4271790255,213,1.9,4271790249,140,33.5,4271790253,212,14.5,4271790251,141,56.7,4271790245,3,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617285,460,1,2,53,30,89wr6p2dkh7wjxtbwhtsruu02,1,40,71.2,2023-05-13T06:12:45.992Z,2023-05-13T06:12:49Z,4271790283,56,Left,4271790289,212,21.6,4271790291,213,0.7,4271790287,141,92.7,4271790285,140,55.1,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617293,461,1,2,53,33,89wr6p2dkh7wjxtbwhtsruu02,1,62.3,92.1,2023-05-13T06:12:49.368Z,2023-05-13T06:12:52Z,4271790327,56,Left,4271790335,213,3.6,4271790329,140,53.1,4271790333,212,11.0,4271790331,141,84.4,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617295,462,1,2,53,36,89wr6p2dkh7wjxtbwhtsruu02,0,54.6,84.8,2023-05-13T06:12:52.136Z,2023-05-13T06:12:53Z,4271790351,141,86.2,4271790353,212,17.6,4271790347,56,Left,4271790355,213,0.1,4271790349,140,71.3,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617297,503,49,2,53,38,bbt5nqwufsne7r0zfa6pvpmfa,1,26.3,15.6,2023-05-13T06:12:53.872Z,2023-05-13T06:12:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617301,504,1,2,53,39,bbt5nqwufsne7r0zfa6pvpmfa,1,26.3,15.6,2023-05-13T06:12:55.240Z,2023-05-16T18:46:04Z,4271790375,56,Back,4271790379,141,7.1,4271790377,140,39.5,4271790383,213,5.9,4271790381,212,15.0,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617311,505,1,2,53,41,bbt5nqwufsne7r0zfa6pvpmfa,1,44.2,7,2023-05-13T06:12:56.560Z,2023-05-13T06:13:00Z,4271790435,141,10.3,4271790441,1,,4271790439,213,0.0,4271790437,212,45.9,4271790433,140,87.9,4271790431,56,Right,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617313,506,1,2,53,45,bbt5nqwufsne7r0zfa6pvpmfa,0,88.3,8.3,2023-05-13T06:13:00.736Z,2023-05-16T20:12:37Z,4271790453,141,15.6,4284019501,225,,4271790451,140,88.8,4284019503,386,,4284207179,286,,4284207177,236,,4271790445,2,,4284207291,233,463,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,4271790449,56,Right,4271790457,213,1.5,4284019505,20,,4271790455,212,5.0,,,,,,,,,,,,,,,,,,,,,,
2547617315,463,12,2,53,45,89wr6p2dkh7wjxtbwhtsruu02,1,13,84.5,2023-05-13T06:13:00.836Z,2023-05-16T20:12:38Z,4284019737,185,,4284207295,233,506,4271790467,56,Back,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617323,464,5,2,53,48,89wr6p2dkh7wjxtbwhtsruu02,0,11.2,101.2,2023-05-13T06:13:03.520Z,2023-05-13T06:14:54Z,4271790525,233,507,4271790515,347,,4271790513,56,Back,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617319,507,5,2,53,48,bbt5nqwufsne7r0zfa6pvpmfa,1,88.8,-1.2,2023-05-13T06:13:03.520Z,2023-05-13T06:13:05Z,4271790507,347,,4271790521,233,464,4271790505,56,Right,,,,,,,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617353,508,1,2,54,2,bbt5nqwufsne7r0zfa6pvpmfa,1,90.1,0,2023-05-13T06:13:18.160Z,2023-05-13T06:13:20Z,4271790683,107,,4271790685,56,Right,4271790691,212,14.1,4271790693,213,2.6,4271790687,140,78.9,4271790689,141,9.5,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617357,509,1,2,54,4,bbt5nqwufsne7r0zfa6pvpmfa,1,78.1,10.6,2023-05-13T06:13:20.288Z,2023-05-13T06:13:22Z,4271790705,56,Right,4271790709,141,15.9,4271790707,140,84.8,4271790713,213,0.5,4271790711,212,7.9,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617365,510,1,2,54,6,bbt5nqwufsne7r0zfa6pvpmfa,1,85.1,12.9,2023-05-13T06:13:22.352Z,2023-05-16T18:47:08Z,4271790835,210,15,4271790751,141,30.4,4271790753,212,17.3,4271790747,56,Center,4271790755,213,2.4,4271790749,140,73.1,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617367,511,15,2,54,11,bbt5nqwufsne7r0zfa6pvpmfa,1,73.6,35.9,2023-05-13T06:13:26.575Z,2023-05-16T18:47:08Z,4271790851,102,51.3,4271790853,103,17.1,4271790861,147,49.3,4271790761,22,,4271790763,18,,4271790843,78,,4271790845,29,,4271790765,56,Center,c1bmg5i86q1qye115yyz4qvah,M. Saito,,4271790847,55,510,4271790857,328,,4271790775,20,,4271790859,146,98.6,4271790869,233,4271790855,215,,,,,,,,,,,,,,465,,,,
2547617363,465,10,2,54,11,89wr6p2dkh7wjxtbwhtsruu02,1,1.6,50.3,2023-05-13T06:13:26.675Z,2023-05-16T18:47:15Z,4271790743,182,,4271790741,178,,4271790809,177,,4271790819,233,511,4284022259,377,,4271790745,56,Back,,,,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617369,466,52,2,54,12,89wr6p2dkh7wjxtbwhtsruu02,1,2.8,48.1,2023-05-13T06:13:27.624Z,2023-05-16T18:47:18Z,4284022373,377,,,,,,,,,,,,,,,,,,,,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617391,467,1,2,54,18,89wr6p2dkh7wjxtbwhtsruu02,1,13.5,44.6,2023-05-13T06:13:34.201Z,2023-05-13T06:13:36Z,4271790889,123,,4271790915,189,,4271790893,56,Back,4271790897,141,55.7,4271790899,212,7.8,4271790895,140,15.4,4271790901,213,1.3,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617395,468,1,2,54,21,89wr6p2dkh7wjxtbwhtsruu02,1,14.1,56.3,2023-05-13T06:13:36.536Z,2023-05-13T06:13:38Z,4271790925,213,0.9,4271790933,189,,4271790919,140,22.7,4271790923,212,15.5,4271790921,141,74.8,4271790917,56,Back,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617403,469,1,2,54,23,89wr6p2dkh7wjxtbwhtsruu02,1,25.2,77,2023-05-13T06:13:38.968Z,2023-05-13T06:13:43Z,4271790975,140,34.4,4271790979,212,15.0,4271790977,141,93.8,4271790981,213,0.9,4271790973,56,Back,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617411,470,1,2,54,27,89wr6p2dkh7wjxtbwhtsruu02,1,45,90.5,2023-05-13T06:13:42.887Z,2023-05-13T06:13:45Z,4271791039,213,5.7,4271791031,56,Center,4271791033,140,60.5,4271791037,212,19.3,4271791035,141,75.3,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617413,471,61,2,54,29,89wr6p2dkh7wjxtbwhtsruu02,0,62.9,74.5,2023-05-13T06:13:45.272Z,2023-05-13T06:13:45Z,4271791043,56,Center,,,,,,,,,,,,,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617415,512,61,2,54,30,bbt5nqwufsne7r0zfa6pvpmfa,1,43,31.3,2023-05-13T06:13:45.619Z,2023-05-13T06:14:27Z,4271791045,56,Back,,,,,,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617419,513,49,2,54,31,bbt5nqwufsne7r0zfa6pvpmfa,1,41.3,30.1,2023-05-13T06:13:46.897Z,2023-05-13T06:14:28Z,,,,,,,,,,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617423,514,1,2,54,32,bbt5nqwufsne7r0zfa6pvpmfa,1,41.3,30.1,2023-05-13T06:13:48.167Z,2023-05-16T18:47:52Z,4271791105,140,34.7,4271791107,141,11.7,4271791109,212,14.3,4271791111,213,4.2,4271791103,56,Back,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617425,515,1,2,54,35,bbt5nqwufsne7r0zfa6pvpmfa,0,35.2,7.7,2023-05-13T06:13:50.688Z,2023-05-13T06:13:52Z,4271791125,212,19.8,4271791127,213,0.6,4271791123,141,24.6,4271791121,140,50.5,4271791119,56,Center,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547617427,472,8,2,54,36,89wr6p2dkh7wjxtbwhtsruu02,1,48.7,68.4,2023-05-13T06:13:52.393Z,2023-05-16T18:48:05Z,4284024605,385,,4271791131,56,Back,,,,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
