id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2548485451,707,1,2,77,22,18c8ibslzapz40lfb8y5vygcs,1,48.2,21.5,2023-05-14T06:13:28.472Z,2023-05-14T06:13:31Z,4276415499,212,10.2,4276415493,56,Back,4276415495,140,43.1,4276415501,213,2.1,4276415497,141,34.3,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485471,708,1,2,77,24,18c8ibslzapz40lfb8y5vygcs,1,44.9,35.4,2023-05-14T06:13:31.207Z,2023-05-14T06:13:36Z,4276415597,140,63.0,4276415605,1,,4276415595,56,Left,4276415601,212,42.4,4276415593,155,,4276415603,213,1.1,4276415599,141,91.1,,,,b9q7re294ul5aq3jxch5oomol,K. Nagasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485485,709,1,2,77,29,18c8ibslzapz40lfb8y5vygcs,1,71.2,91.5,2023-05-14T06:13:36.216Z,2023-05-14T06:13:38Z,4276415657,213,3.9,4276415653,141,82.7,4276415651,140,65.5,4276415649,56,Left,4276415655,212,8.5,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485491,710,1,2,77,32,18c8ibslzapz40lfb8y5vygcs,1,67.4,83.3,2023-05-14T06:13:38.666Z,2023-05-14T06:27:14Z,4276415699,213,5.5,4276433163,155,,4276415693,140,85.9,4276415695,141,56.5,4276415697,212,26.6,4276415691,56,Center,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485705,722,1,2,77,33,18c8ibslzapz40lfb8y5vygcs,0,86.2,60.6,2023-05-14T06:13:40.211Z,2023-05-19T00:11:26Z,4276416833,212,6.2,4276416831,141,52.2,4276416829,140,88.6,4276416835,213,5.1,4276416827,56,Center,,,,,,,,,,3g0uy8yhevhod17kgrtho63th,N. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485505,596,49,2,77,36,9s2g5k3dlmfii452t8edaeozh,1,9.4,61.2,2023-05-14T06:13:43.062Z,2023-05-14T06:13:43Z,,,,,,,,,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485523,597,1,2,77,37,9s2g5k3dlmfii452t8edaeozh,0,9.4,61.2,2023-05-14T06:13:43.367Z,2023-05-14T06:13:47Z,4276415867,212,67.7,4276415861,56,Left,4276415859,157,,4276415865,141,100.0,4276415863,140,68.3,4276415871,1,,4276415869,213,0.4,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485527,598,5,2,77,41,9s2g5k3dlmfii452t8edaeozh,0,65.6,101.4,2023-05-14T06:13:47.622Z,2023-05-14T06:13:50Z,4276415879,347,,4276415923,233,711,4276415877,56,Left,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485533,711,5,2,77,41,18c8ibslzapz40lfb8y5vygcs,1,34.4,-1.4,2023-05-14T06:13:47.622Z,2023-05-14T06:33:19Z,4276415917,233,598,4276415911,347,,4276415909,56,Back,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485557,712,1,2,77,54,18c8ibslzapz40lfb8y5vygcs,1,36.7,0,2023-05-14T06:14:00.698Z,2023-05-19T00:13:46Z,4276416079,213,1.4,4288779095,189,,4276416075,141,12.9,4276416073,140,38.5,4276416071,56,Back,4276416077,212,9.9,4276416069,107,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485559,713,1,2,77,56,18c8ibslzapz40lfb8y5vygcs,1,38.5,12.9,2023-05-14T06:14:03.063Z,2023-05-19T00:13:47Z,4276416113,212,12.5,4276416109,140,37.6,4276416115,213,1.6,4276416107,56,Back,4276416111,141,31.3,4288779113,189,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485563,714,1,2,77,57,18c8ibslzapz40lfb8y5vygcs,1,37.6,31.3,2023-05-14T06:14:03.626Z,2023-05-14T06:14:04Z,4276416133,140,26.9,4276416139,213,2.4,4276416137,212,14.8,4276416131,56,Back,4276416135,141,45.4,,,,,,,,,,b9q7re294ul5aq3jxch5oomol,K. Nagasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485571,715,1,2,77,57,18c8ibslzapz40lfb8y5vygcs,1,26.6,45.7,2023-05-14T06:14:04.299Z,2023-05-14T06:14:07Z,4276416157,140,43.0,4276416163,213,1.0,4276416161,212,33.8,4276416159,141,88.4,4276416165,1,,4276416155,56,Back,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485579,716,1,2,78,0,18c8ibslzapz40lfb8y5vygcs,1,43,89.1,2023-05-14T06:14:06.938Z,2023-05-14T06:14:10Z,4276416199,56,Back,4276416205,212,5.9,4276416203,141,96.9,4276416201,140,45.5,4276416207,213,1.1,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485583,717,3,2,78,3,18c8ibslzapz40lfb8y5vygcs,0,42,96.8,2023-05-14T06:14:09.812Z,2023-05-19T00:13:59Z,4276416219,286,,4288779319,464,,4276416217,56,Back,4276416271,233,599,,,,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485587,599,7,2,78,3,9s2g5k3dlmfii452t8edaeozh,1,58,3.2,2023-05-14T06:14:09.813Z,2023-05-19T00:14:02Z,4288779375,385,,4276416237,285,,4276416235,56,Right,4276416233,167,,4276416261,233,717,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485589,600,5,2,78,4,9s2g5k3dlmfii452t8edaeozh,0,57.4,-1.8,2023-05-14T06:14:10.678Z,2023-05-14T06:14:15Z,4276416241,56,Right,4276416243,347,,4276416391,233,718,,,,,,,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485607,718,5,2,78,4,18c8ibslzapz40lfb8y5vygcs,1,42.6,101.8,2023-05-14T06:14:10.678Z,2023-05-14T06:33:19Z,4276416363,347,,4276416361,56,Back,4276416379,233,600,,,,,,,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485619,719,1,2,78,8,18c8ibslzapz40lfb8y5vygcs,1,50.6,100,2023-05-14T06:14:14.538Z,2023-05-14T06:14:16Z,4276416421,56,Left,4276416427,212,8.8,4276416425,141,94.2,4276416423,140,57.7,4276416429,213,5.7,4276416419,107,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485625,720,1,2,78,9,18c8ibslzapz40lfb8y5vygcs,1,58,92.7,2023-05-14T06:14:15.658Z,2023-05-14T06:14:17Z,4276416457,56,Left,4276416463,212,16.9,4276416461,141,95.9,4276416465,213,0.1,4276416459,140,74.0,,,,,,,,,,b9q7re294ul5aq3jxch5oomol,K. Nagasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485631,721,1,2,78,11,18c8ibslzapz40lfb8y5vygcs,0,73.8,95.6,2023-05-14T06:14:17.611Z,2023-05-14T06:14:18Z,4276416491,140,63.3,4276416493,141,80.5,4276416497,213,3.9,4276416489,56,Left,4276416495,212,15.1,,,,,,,,,,3g0uy8yhevhod17kgrtho63th,N. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485651,601,49,2,78,14,9s2g5k3dlmfii452t8edaeozh,1,43.5,33.9,2023-05-14T06:14:20.790Z,2023-05-14T06:14:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485677,602,1,2,78,16,9s2g5k3dlmfii452t8edaeozh,1,55.7,33.7,2023-05-14T06:14:22.405Z,2023-05-14T06:14:29Z,4276416663,213,5.9,4276416661,212,41.8,4276416657,140,92.7,4276416659,141,11.0,4276416655,56,Right,4276416665,1,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485683,603,1,2,78,22,9s2g5k3dlmfii452t8edaeozh,1,96.9,17.3,2023-05-14T06:14:28.981Z,2023-05-14T06:14:32Z,4276416697,141,21.3,4276416695,140,84.6,4276416701,213,2.9,4276416693,56,Center,4276416699,212,13.2,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485689,604,1,2,78,25,9s2g5k3dlmfii452t8edaeozh,1,85.3,18.2,2023-05-14T06:14:31.925Z,2023-05-14T06:14:34Z,4276416749,56,Right,4276416755,212,7.1,4276416757,213,4.7,4276416753,141,7.7,4276416751,140,85.4,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485697,605,1,2,78,27,9s2g5k3dlmfii452t8edaeozh,1,85.4,6.5,2023-05-14T06:14:34.148Z,2023-05-14T06:14:36Z,4276416803,141,3.5,4276416801,140,89.1,4276416807,213,5.8,4276416799,56,Right,4276416805,212,4.4,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485711,606,1,2,78,29,9s2g5k3dlmfii452t8edaeozh,1,89.1,3.5,2023-05-14T06:14:35.957Z,2023-05-14T06:14:38Z,4276416859,56,Right,4276416865,212,12.6,4276416867,213,3.0,4276416861,140,77.2,4276416863,141,5.6,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485725,607,1,2,78,31,9s2g5k3dlmfii452t8edaeozh,0,76.3,6.4,2023-05-14T06:14:38.197Z,2023-05-14T06:14:41Z,4276416923,56,Center,4276416927,141,26.7,4276416929,212,22.0,4276416925,140,60.0,4276416931,213,2.5,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485729,723,49,2,78,35,18c8ibslzapz40lfb8y5vygcs,1,55.2,66.7,2023-05-14T06:14:42.279Z,2023-05-14T06:14:42Z,,,,,,,,,,,,,,,,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485743,724,3,2,78,38,18c8ibslzapz40lfb8y5vygcs,0,57.4,53.6,2023-05-14T06:14:44.438Z,2023-05-19T00:14:30Z,4276417051,233,608,4276416993,56,Center,4288779789,465,,4276416995,286,,,,,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485747,608,7,2,78,38,9s2g5k3dlmfii452t8edaeozh,1,42.6,46.4,2023-05-14T06:14:44.439Z,2023-05-19T00:14:32Z,4276417005,56,Back,4276417029,233,724,4288779815,383,,4276417007,285,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485749,609,61,2,78,40,9s2g5k3dlmfii452t8edaeozh,1,43.4,34.3,2023-05-14T06:14:46.644Z,2023-05-14T06:26:36Z,4276417009,56,Back,,,,,,,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485759,610,49,2,78,41,9s2g5k3dlmfii452t8edaeozh,1,42.3,32.5,2023-05-14T06:14:47.687Z,2023-05-14T06:14:48Z,,,,,,,,,,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485761,611,1,2,78,41,9s2g5k3dlmfii452t8edaeozh,1,42.3,32.1,2023-05-14T06:14:48.020Z,2023-05-14T06:14:49Z,4276417059,140,53.4,4276417065,213,0.6,4276417063,212,14.2,4276417057,56,Center,4276417061,141,43.9,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485773,612,1,2,78,43,9s2g5k3dlmfii452t8edaeozh,1,54,44.9,2023-05-14T06:14:49.572Z,2023-05-14T06:14:51Z,4276417137,140,73.2,4276417143,213,6.0,4276417141,212,20.8,4276417135,56,Center,4276417139,141,37.1,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485777,613,61,2,78,44,9s2g5k3dlmfii452t8edaeozh,0,73.2,37.1,2023-05-14T06:14:50.902Z,2023-05-14T06:14:51Z,4276417151,56,Center,,,,,,,,,,,,,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485791,725,52,2,78,48,18c8ibslzapz40lfb8y5vygcs,1,13.4,71.4,2023-05-14T06:14:54.378Z,2023-05-19T00:14:41Z,4288779953,376,,,,,,,,,,,,,,,,,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485811,726,1,2,78,49,18c8ibslzapz40lfb8y5vygcs,1,13.4,71.4,2023-05-14T06:14:55.963Z,2023-05-14T06:14:57Z,4276417313,213,0.5,4276417309,141,93.2,4276417303,123,,4276417311,212,29.1,4276417305,56,Back,4276417317,287,,4276417307,140,37.2,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485841,727,1,2,78,52,18c8ibslzapz40lfb8y5vygcs,1,37.2,93.2,2023-05-14T06:14:58.729Z,2023-05-14T06:15:00Z,4276417435,56,Back,4276417439,141,68.4,4276417443,213,4.4,4276417441,212,17.9,4276417437,140,31.4,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485861,729,1,2,78,54,18c8ibslzapz40lfb8y5vygcs,1,33.3,71.5,2023-05-14T06:15:01.241Z,2023-05-14T06:15:03Z,4276417541,212,11.6,4276417543,213,4.3,4276417537,140,29.1,4276417539,141,55.8,4276417535,56,Back,,,,,,,,,,b9q7re294ul5aq3jxch5oomol,K. Nagasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485879,730,1,2,78,56,18c8ibslzapz40lfb8y5vygcs,1,29.1,55.8,2023-05-14T06:15:02.857Z,2023-05-14T06:15:06Z,4276417627,140,32.4,4276417625,56,Back,4276417631,212,14.5,4276417629,141,35.1,4276417633,213,5.0,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485909,731,1,2,78,59,18c8ibslzapz40lfb8y5vygcs,1,32,28,2023-05-14T06:15:05.691Z,2023-05-14T06:15:11Z,4276417775,141,10.0,4276417771,56,Right,4276417777,212,65.0,4276417769,155,,4276417779,213,6.1,4276417781,1,,4276417773,140,92.8,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485933,732,1,2,79,5,18c8ibslzapz40lfb8y5vygcs,1,94.9,7.4,2023-05-14T06:15:11.560Z,2023-05-19T00:14:57Z,4276417925,213,1.7,4276417915,155,,4276417921,141,83.5,4276417917,56,Left,4276417927,1,,4288780095,20,,4276417919,140,86.9,4276417923,212,52.4,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,4276417913,2,4288780135,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485955,733,1,2,79,11,18c8ibslzapz40lfb8y5vygcs,1,83.4,90.2,2023-05-14T06:15:18.264Z,2023-05-14T06:15:20Z,4276418011,141,90.6,4276418013,212,13.4,4276418009,140,70.6,4276418015,213,3.1,4276418007,56,Left,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485969,734,1,2,79,14,18c8ibslzapz40lfb8y5vygcs,1,70.9,89.9,2023-05-14T06:15:20.698Z,2023-05-14T06:15:24Z,4276418073,1,,4276418065,140,70.2,4276418067,141,26.1,4276418061,196,,4276418071,213,4.7,4276418069,212,43.4,4276418063,56,Center,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485983,735,1,2,79,18,18c8ibslzapz40lfb8y5vygcs,1,67.9,23.9,2023-05-14T06:15:24.650Z,2023-05-14T06:15:28Z,4276418129,56,Right,4276418131,140,78.1,4276418133,141,7.3,4276418137,213,5.5,4276418135,212,15.6,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548485993,736,1,2,79,21,18c8ibslzapz40lfb8y5vygcs,0,80.5,7,2023-05-14T06:15:27.847Z,2023-05-19T00:15:09Z,4276418171,56,Center,4288780281,223,,4276418177,212,35.9,4276418169,155,,4276418175,141,58.8,4276418181,1,,4276418173,140,87.1,4288780283,72,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,4276418179,213,4276418167,2,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,
2550819245,760,44,2,79,22,9s2g5k3dlmfii452t8edaeozh,1,10.2,44.1,2023-05-14T06:15:28.699Z,2023-05-19T00:39:20Z,4288780387,285,,4288780385,56,Back,4288796331,233,890,,,,,,,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550819255,890,44,2,79,22,18c8ibslzapz40lfb8y5vygcs,0,89.8,55.9,2023-05-14T06:15:28.700Z,2023-05-19T00:39:20Z,4288780425,286,,4288796335,233,760,4288780423,56,Center,,,,,,,,,,,,,,,,3g0uy8yhevhod17kgrtho63th,N. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548486003,615,12,2,79,23,9s2g5k3dlmfii452t8edaeozh,1,12.3,43.4,2023-05-14T06:15:30.357Z,2023-05-19T00:15:18Z,4276418205,212,16.0,4276418199,56,Back,4276418209,15,,4276418207,213,5.4,4276418201,140,22.4,4276418203,141,25.8,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548486017,737,13,2,79,27,18c8ibslzapz40lfb8y5vygcs,1,77.6,70.3,2023-05-14T06:15:33.481Z,2023-05-19T00:15:45Z,4276418251,22,,4276433821,328,,4276433811,102,12.4,4276433807,20,,4276433809,75,,4276433813,103,22.2,4276433823,458,,4276418253,18,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,4276433827,146,4276433817,108,,4276433825,153,4276418255,56,Center,4276433815,215,,4276433831,230,98.8,86.0,,4276433829,147,51.4,4276433833,231,,,,51.4,,,,,,,
2548486021,616,12,2,79,27,9s2g5k3dlmfii452t8edaeozh,1,14,54.2,2023-05-14T06:15:34.324Z,2023-05-14T06:21:04Z,4276418273,212,29.8,4276418271,141,31.3,4276418269,140,38.2,4276418281,15,,4276418275,213,5.7,4276418267,56,Back,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548486037,738,44,2,79,30,18c8ibslzapz40lfb8y5vygcs,1,64.6,66.9,2023-05-14T06:15:37.239Z,2023-05-14T06:15:39Z,4276418329,286,,4276418327,56,Center,4276418349,233,617,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548486033,617,44,2,79,30,9s2g5k3dlmfii452t8edaeozh,0,35.4,33.1,2023-05-14T06:15:37.240Z,2023-05-14T06:15:39Z,4276418307,56,Back,4276418309,285,,4276418355,233,738,,,,,,,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548486051,739,1,2,79,30,18c8ibslzapz40lfb8y5vygcs,0,68.6,66.7,2023-05-14T06:15:37.299Z,2023-05-14T06:34:57Z,4276418393,213,1.1,4276418383,3,,4276418389,141,82.4,4276418387,140,74.1,4276418391,212,12.1,4276418385,56,Left,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548486039,618,61,2,79,32,9s2g5k3dlmfii452t8edaeozh,1,38.2,31.3,2023-05-14T06:15:38.613Z,2023-05-14T06:28:42Z,4276418331,56,Back,,,,,,,,,,,,,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550819385,761,45,2,79,33,9s2g5k3dlmfii452t8edaeozh,0,22.3,9.8,2023-05-14T06:15:40.202Z,2023-05-19T00:39:19Z,4288781147,285,,4288781145,56,Back,4288796327,233,891,,,,,,,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550819381,891,3,2,79,33,18c8ibslzapz40lfb8y5vygcs,1,77.7,90.2,2023-05-14T06:15:40.202Z,2023-05-19T00:39:19Z,4288781131,286,,4288781129,56,Left,4288781177,465,,4288796323,233,761,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548490297,730,43,2,79,36,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-05-14T06:15:42.533Z,2023-05-19T00:16:17Z,4276436589,286,0,4288780981,144,3,4276436763,233,857,4276436587,56,Back,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548490085,857,43,2,79,36,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-05-14T06:15:42.533Z,2023-05-19T00:16:22Z,4276436691,56,Left,4276436693,285,0,4288781005,144,45,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548486063,619,43,2,79,36,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-05-14T06:15:42.602Z,2023-05-14T06:16:54Z,4276418435,56,Back,4276419989,144,45,4276418437,285,0,,,,,,,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548486061,740,43,2,79,36,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-05-14T06:15:42.602Z,2023-05-14T06:16:51Z,4276418433,286,0,4276418431,56,Left,4276419873,233,619,4276419941,144,3,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548486071,741,1,2,79,37,18c8ibslzapz40lfb8y5vygcs,1,70.9,84.7,2023-05-14T06:15:43.561Z,2023-05-14T06:28:59Z,4276418477,140,82.1,4276418483,213,0.5,4276418481,212,13.2,4276418475,56,Left,4276418479,141,93.5,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548486079,742,1,2,79,39,18c8ibslzapz40lfb8y5vygcs,0,84.3,99.7,2023-05-14T06:15:45.848Z,2023-05-19T00:16:52Z,4276418503,56,Left,4276418509,212,11.6,4288781425,72,,4276418499,2,,4288781423,224,,4276418501,155,,4276418507,141,83.5,4276418511,213,5.0,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,4276418505,140,,,,,,,,,,,,,,,87.9,,,,,,,,,,,,,,,,,
2548486077,620,61,2,79,39,9s2g5k3dlmfii452t8edaeozh,1,14.6,11.6,2023-05-14T06:15:46.356Z,2023-05-14T06:15:46Z,4276418493,56,Back,,,,,,,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548486089,743,1,2,79,42,18c8ibslzapz40lfb8y5vygcs,0,75.4,82.6,2023-05-14T06:15:48.662Z,2023-05-19T00:17:00Z,4276418567,141,92.6,4276418563,56,Left,4276418571,213,0.7,4276418569,212,11.1,4288781573,155,,4276418565,140,83.7,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548486099,621,1,2,79,43,9s2g5k3dlmfii452t8edaeozh,1,23.6,17.9,2023-05-14T06:15:50.118Z,2023-05-14T06:15:51Z,4276418619,141,9.7,4276418623,213,5.9,4276418613,3,,4276418615,56,Back,4276418617,140,35.6,4276418621,212,13.8,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
