id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2514896463,640,1,2,67,46,3vfso415vj7uitnunviuzdyg3,0,82.3,27.7,2023-03-04T07:29:32.811Z,2023-03-08T23:39:24Z,4070143495,56,Center,4070143501,212,20.1,4070143503,213,1.1,4070143491,2,,4070143499,141,53.6,4070143497,140,91.5,4070143493,155,,4083187801,72,,1pcyox1b50pxufww0v07c5boq,T. Okubo,4083187799,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896469,638,12,2,67,47,90cc40yau7yv6n8r4xs361ofd,1,9.3,46.9,2023-03-04T07:29:33.552Z,2023-03-08T23:39:25Z,4070143541,213,1.2,4070143537,141,81.8,4070143539,212,25.8,4070143533,56,Back,4070143535,140,19.0,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896475,639,49,2,67,50,90cc40yau7yv6n8r4xs361ofd,1,19.5,83.8,2023-03-04T07:29:36.330Z,2023-03-04T07:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896511,640,1,2,67,51,90cc40yau7yv6n8r4xs361ofd,0,24.7,95.4,2023-03-04T07:29:37.347Z,2023-03-08T23:39:35Z,4070143751,213,0.1,4070143745,140,61.4,4070143749,212,38.6,4070143743,56,Left,4070143753,1,,4070143741,157,,4070143747,141,98.7,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896521,641,61,2,67,56,3vfso415vj7uitnunviuzdyg3,0,31.1,2.6,2023-03-04T07:29:42.361Z,2023-03-08T23:39:41Z,4070143781,56,Back,,,,,,,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896533,641,5,2,67,59,90cc40yau7yv6n8r4xs361ofd,1,65,101.7,2023-03-04T07:29:45.372Z,2023-03-04T07:30:08Z,4070143823,56,Left,4070143825,347,,4070143843,233,642,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896529,642,5,2,67,59,3vfso415vj7uitnunviuzdyg3,0,35,-1.7,2023-03-04T07:29:45.372Z,2023-03-04T07:29:47Z,4070143853,233,641,4070143807,56,Back,4070143809,347,,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896643,642,1,2,68,6,90cc40yau7yv6n8r4xs361ofd,1,61.5,100,2023-03-04T07:29:52.377Z,2023-03-04T07:29:59Z,4070144353,213,3.5,4070144341,107,,4070144345,140,48.6,4070144351,212,14.6,4070144349,141,94.1,4070144343,56,Back,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896667,643,1,2,68,13,90cc40yau7yv6n8r4xs361ofd,1,56.4,91.8,2023-03-04T07:29:59.785Z,2023-03-04T07:30:02Z,4070144429,141,97.4,4070144427,140,63.5,4070144431,212,8.4,4070144433,213,0.5,4070144425,56,Left,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896671,644,1,2,68,15,90cc40yau7yv6n8r4xs361ofd,0,67.5,98,2023-03-04T07:30:02.075Z,2023-03-04T07:30:02Z,4070144453,140,79.3,4070144459,213,6.0,4070144455,141,92.7,4070144457,212,12.9,4070144451,56,Left,4070144449,155,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896673,643,8,2,68,16,3vfso415vj7uitnunviuzdyg3,1,24,5.2,2023-03-04T07:30:03.147Z,2023-03-08T23:39:56Z,4083188409,384,,4070144469,56,Back,4070144477,15,,,,,,,,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896687,644,49,2,68,19,3vfso415vj7uitnunviuzdyg3,1,26.9,27.9,2023-03-04T07:30:05.440Z,2023-03-04T07:30:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896721,645,1,2,68,21,3vfso415vj7uitnunviuzdyg3,1,37.7,27,2023-03-04T07:30:07.771Z,2023-03-04T07:30:09Z,4070144683,213,4.6,4070144679,141,6.7,4070144675,56,Back,4070144681,212,13.9,4070144677,140,35.8,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896743,646,1,2,68,23,3vfso415vj7uitnunviuzdyg3,1,38.6,6.4,2023-03-04T07:30:09.819Z,2023-03-04T07:30:12Z,4070144779,213,1.4,4070144773,140,43.2,4070144775,141,40.9,4070144771,56,Back,4070144777,212,24.0,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896797,647,1,2,68,25,3vfso415vj7uitnunviuzdyg3,1,43.2,40.4,2023-03-04T07:30:11.931Z,2023-03-04T07:30:21Z,4070145035,56,Center,4070145043,212,13.6,4070145119,155,,4070145039,141,34.0,4070145037,140,55.5,4070145047,213,6.0,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896801,648,4,2,68,31,3vfso415vj7uitnunviuzdyg3,1,54.4,26.3,2023-03-04T07:30:18.057Z,2023-03-04T07:30:19Z,4070145055,152,,4070145053,56,Center,4070145059,286,,4070145051,13,,4070145057,265,,4070145073,233,645,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896793,645,4,2,68,31,90cc40yau7yv6n8r4xs361ofd,0,45.6,73.7,2023-03-04T07:30:18.058Z,2023-03-04T07:30:20Z,4070145079,233,648,4070145027,265,,4070145021,13,,4070145023,56,Back,4070145029,285,,4070145025,152,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896895,649,1,2,68,37,3vfso415vj7uitnunviuzdyg3,1,54.3,30.6,2023-03-04T07:30:23.979Z,2023-03-04T07:30:32Z,4070145461,1,,4070145457,212,47.5,4070145445,155,,4070145451,56,Left,4070145443,5,,4070145449,152,,4070145459,213,1.0,4070145453,140,77.0,3ihaypy0xs7cpw7ij61qislat,K. Iwao,4070145447,196,,4070145455,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896899,650,50,2,68,45,3vfso415vj7uitnunviuzdyg3,1,93.3,87.1,2023-03-04T07:30:32.184Z,2023-03-04T07:34:26Z,4070145469,56,Left,4070145471,286,,4070145497,233,647,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896901,647,7,2,68,45,90cc40yau7yv6n8r4xs361ofd,0,6.7,12.9,2023-03-04T07:30:32.185Z,2023-03-08T23:40:24Z,4070145481,233,650,4070145473,56,Back,4070145475,285,,4083188775,385,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896903,648,43,2,68,46,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-03-04T07:30:33.083Z,2023-03-04T07:31:05Z,4070146417,144,49,,,,,,,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514898309,687,61,2,68,47,3vfso415vj7uitnunviuzdyg3,1,93.9,89.6,2023-03-04T07:30:33.213Z,2023-03-04T07:35:00Z,4070152673,56,Left,,,,,,,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896929,649,1,2,68,47,90cc40yau7yv6n8r4xs361ofd,1,6.9,11.1,2023-03-04T07:30:33.818Z,2023-03-04T07:30:36Z,4070145573,141,10.9,4070145569,56,Back,4070145575,212,3.6,4070145571,140,10.3,4070145577,213,6.2,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896931,650,49,2,68,49,90cc40yau7yv6n8r4xs361ofd,1,12.1,13.1,2023-03-04T07:30:36.027Z,2023-03-04T07:30:36Z,,,,,,,,,,,,,,,,,,,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896933,651,1,2,68,49,90cc40yau7yv6n8r4xs361ofd,1,12.1,13.1,2023-03-04T07:30:36.201Z,2023-03-04T07:30:37Z,4070145587,140,10.6,4070145589,141,23.0,4070145591,212,6.9,4070145593,213,1.8,4070145585,56,Back,,,,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896957,652,1,2,68,51,90cc40yau7yv6n8r4xs361ofd,1,10.1,30.4,2023-03-04T07:30:37.353Z,2023-03-04T07:30:40Z,4070145699,140,20.0,4070145703,212,10.4,4070145705,213,0.1,4070145697,56,Back,4070145701,141,31.6,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896961,653,1,2,68,54,90cc40yau7yv6n8r4xs361ofd,1,21.4,30,2023-03-04T07:30:40.521Z,2023-03-04T07:30:41Z,4070145725,141,12.3,4070145729,213,5.2,4070145721,56,Back,4070145727,212,13.5,4070145723,140,27.2,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896963,654,1,2,68,55,90cc40yau7yv6n8r4xs361ofd,0,25.4,11.4,2023-03-04T07:30:41.433Z,2023-03-04T07:30:44Z,4070145831,286,,4070145735,56,Back,4070145827,233,651,4070145739,141,11.1,4070145743,213,6.2,4070145825,236,,4070145737,140,27.5,4070145741,212,2.2,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514896973,651,74,2,68,55,3vfso415vj7uitnunviuzdyg3,1,75.4,90.6,2023-03-04T07:30:41.434Z,2023-03-04T07:57:07Z,4070145781,285,,4070145779,56,Left,4070145837,233,654,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517362323,880,49,2,68,56,3vfso415vj7uitnunviuzdyg3,1,70.9,89.6,2023-03-04T07:30:43.062Z,2023-03-08T23:41:11Z,,,,,,,,,,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517362439,881,3,2,68,57,3vfso415vj7uitnunviuzdyg3,0,70.7,89.3,2023-03-04T07:30:43.560Z,2023-03-08T23:41:42Z,4083190321,467,1y7418qkypc0tg1fpx0anycfe,4083190317,286,,4083190319,464,,4083190315,56,Left,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897195,655,4,2,68,59,3vfso415vj7uitnunviuzdyg3,1,72.6,84.9,2023-03-04T07:30:45.260Z,2023-03-08T23:41:59Z,4070146763,265,,4070146759,56,Left,4070146765,286,,4070153023,233,658,4070146761,152,,4070146757,13,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897241,658,4,2,68,59,90cc40yau7yv6n8r4xs361ofd,0,27.4,15.1,2023-03-04T07:30:45.261Z,2023-03-08T23:42:04Z,4070146979,152,,4070146983,285,,4070153027,233,655,4070146975,13,,4070146981,265,,4070146977,56,Back,,,,,,,1y7418qkypc0tg1fpx0anycfe,S. Uejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897003,652,43,2,69,0,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-04T07:30:46.267Z,2023-03-04T07:36:07Z,4070146007,211,0,4070145905,56,Left,4070145907,286,0,4070154301,144,3,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897005,653,43,2,69,0,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-04T07:30:46.812Z,2023-03-04T07:30:49Z,4070145961,144,49,,,,,,,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897039,655,43,2,69,3,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-03-04T07:30:50.200Z,2023-03-04T07:31:21Z,4070146043,56,Back,4070146867,144,3,4070146045,285,0,4070146081,211,0,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897053,656,43,2,69,7,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-03-04T07:30:53.690Z,2023-03-04T07:31:15Z,4070146521,233,654,4070146681,144,5,4070146101,56,Back,4070146103,347,0,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897135,654,43,2,69,21,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-04T07:31:07.917Z,2023-03-04T07:31:15Z,4070146471,347,0,4070146469,56,Left,4070146691,144,5,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897267,656,1,2,69,39,3vfso415vj7uitnunviuzdyg3,0,74.1,88.4,2023-03-04T07:31:25.770Z,2023-03-08T23:42:24Z,4070147125,1,,4083191203,20,,4070147115,56,Center,4070147123,213,5.1,4070147119,141,43.7,4070147109,5,,4070147113,152,,4083191201,223,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,4070147121,212,33.4,4070147111,155,,4070147117,140,87.3,4070147107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897277,659,44,2,69,40,90cc40yau7yv6n8r4xs361ofd,1,13,54.6,2023-03-04T07:31:26.898Z,2023-03-04T08:15:47Z,4070147177,285,,4070147305,233,657,4070147175,56,Back,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897303,657,44,2,69,40,3vfso415vj7uitnunviuzdyg3,0,87,45.4,2023-03-04T07:31:26.899Z,2023-03-04T08:15:48Z,4070147335,233,659,4070147279,286,,4070147277,56,Center,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897285,660,12,2,69,41,90cc40yau7yv6n8r4xs361ofd,1,8.4,57.5,2023-03-04T07:31:27.794Z,2023-03-04T08:15:50Z,4070147213,141,57.3,4070147217,213,6.3,4070147209,56,Back,4070147211,140,23.8,4070147225,15,,4070147215,212,16.2,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897877,670,1,2,69,43,3vfso415vj7uitnunviuzdyg3,1,78.2,41,2023-03-04T07:31:30.030Z,2023-03-08T23:42:51Z,4070157235,141,26.8,4070157229,3,,4070157233,140,77.8,4070157239,213,4.7,4070158097,210,15,4070157237,212,9.7,4070157231,56,Center,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2514897321,658,15,2,69,44,3vfso415vj7uitnunviuzdyg3,1,76.6,32.8,2023-03-04T07:31:31.074Z,2023-03-08T23:42:51Z,4070158119,108,,4070147385,56,Center,4070158103,20,,4070147383,18,,4070158101,24,,4070158107,78,,4070158185,233,661,4070158109,29,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,4070158123,328,,4070158115,102,51.7,4070158125,146,98.5,4070158117,103,4070158111,55,4070158127,147,49.5,4083191649,215,,,,9.5,670,,,,,,,,,,,,,,,
2514897325,661,10,2,69,44,90cc40yau7yv6n8r4xs361ofd,1,2.1,50.5,2023-03-04T07:31:31.174Z,2023-03-08T23:42:57Z,4070147417,56,Back,4070158241,233,658,4070148289,177,,4083191685,377,,4070147415,182,,4083191683,180,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897567,667,52,2,69,46,90cc40yau7yv6n8r4xs361ofd,1,3.3,48,2023-03-04T07:31:32.969Z,2023-03-08T23:43:04Z,4083191753,377,,,,,,,,,,,,,,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897339,662,1,2,69,49,90cc40yau7yv6n8r4xs361ofd,1,15.1,46,2023-03-04T07:31:35.257Z,2023-03-08T23:43:24Z,4070147491,287,,4070147471,123,,4070147477,141,83.3,4070147481,213,1.0,4070147475,140,29.2,4070147479,212,29.4,4070147473,56,Back,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897367,663,1,2,69,54,90cc40yau7yv6n8r4xs361ofd,1,33.8,77.8,2023-03-04T07:31:40.985Z,2023-03-04T07:39:29Z,4070147621,141,62.4,4070147617,56,Back,4070147625,213,5.1,4070147623,212,11.1,4070147619,140,37.4,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897371,664,1,2,69,56,90cc40yau7yv6n8r4xs361ofd,0,41.3,61,2023-03-04T07:31:43.025Z,2023-03-08T23:43:39Z,4070147633,56,Center,4070147643,213,0.3,4070147637,140,53.3,4070147641,212,13.1,4070147639,141,66.4,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897375,659,49,2,69,58,3vfso415vj7uitnunviuzdyg3,1,52.8,30.1,2023-03-04T07:31:44.427Z,2023-03-04T07:31:44Z,,,,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897389,660,1,2,69,58,3vfso415vj7uitnunviuzdyg3,1,53,28.3,2023-03-04T07:31:45.066Z,2023-03-04T07:31:47Z,4070147749,140,53.3,4070147751,141,20.0,4070147755,213,4.8,4070147747,56,Right,4070147753,212,5.7,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897439,661,1,2,70,0,3vfso415vj7uitnunviuzdyg3,1,55.7,17.4,2023-03-04T07:31:46.970Z,2023-03-04T07:31:55Z,4070148087,141,5.5,4070148091,213,5.4,4070148083,56,Right,4070148089,212,10.4,4070148085,140,61.9,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517362931,882,1,2,70,2,3vfso415vj7uitnunviuzdyg3,1,62.8,3.5,2023-03-04T07:31:48.936Z,2023-03-08T23:45:28Z,4083193669,56,Center,4083193673,141,22.8,4083193675,212,14.2,4083193677,213,2.0,4083193671,140,57.6,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517362951,883,1,2,70,4,3vfso415vj7uitnunviuzdyg3,1,57.2,22.2,2023-03-04T07:31:50.396Z,2023-03-08T23:44:39Z,4083193833,212,12.9,4083193835,213,3.9,4083193829,140,48.6,4083193831,141,8.7,4083193827,56,Back,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897443,662,1,2,70,7,3vfso415vj7uitnunviuzdyg3,1,55.8,13.7,2023-03-04T07:31:53.387Z,2023-03-08T23:44:45Z,4070148117,212,18.1,4070148119,213,2.4,4070148109,56,Back,4070148113,140,43.2,4070148115,141,31.8,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897481,663,1,2,70,10,3vfso415vj7uitnunviuzdyg3,1,43.7,34.2,2023-03-04T07:31:56.539Z,2023-03-04T07:32:00Z,4070148277,213,1.5,4070148271,140,44.6,4070148269,56,Back,4070148273,141,66.7,4070148275,212,22.1,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897509,664,1,2,70,14,3vfso415vj7uitnunviuzdyg3,1,52.5,74.1,2023-03-04T07:32:00.395Z,2023-03-04T07:32:04Z,4070148403,212,22.8,4070148405,213,0.8,4070148399,140,67.5,4070148401,141,98.3,4070148397,56,Left,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897511,665,1,2,70,15,3vfso415vj7uitnunviuzdyg3,1,67.2,96.6,2023-03-04T07:32:01.358Z,2023-03-08T23:46:06Z,4083195147,212,10.3,4083195145,141,82.4,4083195143,140,70.7,4083195149,213,5.1,4070148409,56,Left,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897519,666,3,2,70,20,3vfso415vj7uitnunviuzdyg3,0,87.2,88.8,2023-03-04T07:32:07.115Z,2023-03-08T23:47:10Z,4070148425,56,Left,4083196235,465,,4070148427,286,,4083196233,211,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897553,665,43,2,70,20,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-03-04T07:32:07.116Z,2023-03-08T23:47:05Z,4083196181,144,7,4070148601,233,666,4070148579,285,0,4070148577,56,Back,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897557,666,4,2,70,25,90cc40yau7yv6n8r4xs361ofd,1,5.8,9.8,2023-03-04T07:32:12.074Z,2023-03-04T07:32:22Z,4070148589,56,Back,4070148585,13,,4070148593,285,,4070148773,233,667,4070148587,294,,4070148591,152,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897593,667,4,2,70,25,3vfso415vj7uitnunviuzdyg3,0,94.2,90.2,2023-03-04T07:32:12.075Z,2023-03-04T07:49:53Z,4070148749,152,,4070175211,294,,4070148745,13,,4070148747,56,Left,4070148753,286,,4070148779,233,666,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897663,668,18,2,70,45,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-03-04T07:32:31.993Z,2023-03-08T23:47:33Z,4070149135,55,669,4070149091,44,Forward,4070149093,59,9,4070149089,42,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897669,669,19,2,70,45,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-03-04T07:32:31.994Z,2023-03-08T23:47:33Z,4070149111,42,,4070149117,145,10,4070149127,55,668,4070149121,292,9,4070149119,59,20,4070149123,293,2,4070149125,44,Forward,,,,57140tg9gdrk4iqqhxbfomjmx,M. Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897823,672,18,2,70,51,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-03-04T07:32:37.977Z,2023-03-08T23:48:24Z,4070149895,42,,4070149899,59,7,4070149897,44,Midfielder,4070149935,55,673,,,,,,,,,,,,,1y7418qkypc0tg1fpx0anycfe,S. Uejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514897827,673,19,2,70,51,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-03-04T07:32:37.978Z,2023-03-08T23:48:24Z,4070149927,55,672,4070149921,292,9,4070149917,145,9,4070149923,293,1,4070149913,42,,4070149919,59,8,4070149925,44,Forward,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
