id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2551419341,308,1,1,42,26,9s2g5k3dlmfii452t8edaeozh,1,53.7,5.8,2023-05-20T06:45:59.889Z,2023-05-20T06:46:04Z,4291997201,140,75.4,4291997205,212,22.8,4291997203,141,4.4,4291997207,213,6.2,4291997199,56,Right,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419355,309,1,1,42,33,9s2g5k3dlmfii452t8edaeozh,0,97.2,17.7,2023-05-20T06:46:06.873Z,2023-05-20T06:46:10Z,4291997273,1,,4291997267,141,100.0,4291997263,56,Left,4291997265,140,90.7,4291997261,196,,4291997271,213,1.7,4291997269,212,57.5,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419357,310,5,1,42,36,9s2g5k3dlmfii452t8edaeozh,0,88.9,101.8,2023-05-20T06:46:09.894Z,2023-05-20T06:46:11Z,4291997281,347,,4291997279,56,Left,4291997311,233,339,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419361,339,5,1,42,36,e90fnsgtnamze3yssxpg392eb,1,11.1,-1.8,2023-05-20T06:46:09.894Z,2023-05-20T06:49:05Z,4291997303,233,310,4291997295,347,,4291997293,56,Back,,,,,,,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419437,340,1,1,43,9,e90fnsgtnamze3yssxpg392eb,0,13.3,0,2023-05-20T06:46:42.363Z,2023-05-20T06:46:44Z,4291997865,56,Back,4291997869,141,7.9,4291997875,1,,4291997871,212,26.8,4291997873,213,0.3,4291997863,107,,4291997867,140,38.0,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419445,341,1,1,43,12,e90fnsgtnamze3yssxpg392eb,1,52.7,13.2,2023-05-20T06:46:45.739Z,2023-05-20T06:46:46Z,4291997907,141,22.2,4291997903,56,Center,4291997911,213,1.2,4291997909,212,6.7,4291997905,140,55.2,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419461,342,1,1,43,13,e90fnsgtnamze3yssxpg392eb,1,56.3,26.1,2023-05-20T06:46:46.811Z,2023-05-20T06:46:51Z,4291998001,212,33.6,4291997999,141,74.8,4291997997,140,61.6,4291998005,1,,4291998003,213,1.4,4291997995,56,Center,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419465,343,1,1,43,18,e90fnsgtnamze3yssxpg392eb,0,72.9,75.3,2023-05-20T06:46:51.516Z,2023-05-20T06:46:54Z,4291998041,213,5.5,4291998039,212,22.0,4291998031,155,,4291998035,140,87.2,4291998033,56,Center,4291998037,141,51.6,4291998029,2,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419473,311,12,1,43,20,9s2g5k3dlmfii452t8edaeozh,1,9.6,50.9,2023-05-20T06:46:53.291Z,2023-05-20T06:46:54Z,4291998083,141,31.2,4291998087,213,5.5,4291998095,15,,4291998081,140,23.0,4291998085,212,19.4,4291998079,56,Back,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419477,312,49,1,43,22,9s2g5k3dlmfii452t8edaeozh,1,22.8,29.4,2023-05-20T06:46:55.874Z,2023-05-20T06:46:56Z,,,,,,,,,,,,,,,,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419487,313,1,1,43,22,9s2g5k3dlmfii452t8edaeozh,0,22.8,29.4,2023-05-20T06:46:55.927Z,2023-05-20T06:46:58Z,4291998185,140,58.2,4291998191,212,37.8,4291998195,1,,4291998181,157,,4291998193,213,6.1,4291998183,56,Right,4291998189,141,19.5,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419491,344,1,1,43,25,e90fnsgtnamze3yssxpg392eb,1,40.5,76.1,2023-05-20T06:46:58.331Z,2023-05-20T06:47:00Z,4291998231,212,9.2,4291998225,56,Back,4291998233,213,5.5,4291998227,140,46.8,4291998229,141,66.6,4291998223,3,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419495,345,49,1,43,26,e90fnsgtnamze3yssxpg392eb,1,47,66,2023-05-20T06:46:59.962Z,2023-05-20T06:47:00Z,,,,,,,,,,,,,,,,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419505,346,1,1,43,27,e90fnsgtnamze3yssxpg392eb,1,47,65.4,2023-05-20T06:47:00.427Z,2023-05-20T06:47:02Z,4291998295,212,13.6,4291998291,140,43.8,4291998297,213,4.5,4291998289,56,Back,4291998293,141,46.0,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419521,347,1,1,43,29,e90fnsgtnamze3yssxpg392eb,1,43.8,46,2023-05-20T06:47:02.235Z,2023-05-20T06:47:07Z,4291998387,212,11.8,4291998389,213,0.0,4291998383,140,55.0,4291998385,141,46.3,4291998381,56,Center,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419539,348,1,1,43,34,e90fnsgtnamze3yssxpg392eb,1,64.4,33.4,2023-05-20T06:47:07.419Z,2023-05-20T06:47:12Z,4291998499,213,5.0,4291998493,141,6.2,4291998489,56,Right,4291998491,140,69.8,4291998495,212,19.3,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419543,349,1,1,43,39,e90fnsgtnamze3yssxpg392eb,1,67.2,10.3,2023-05-20T06:47:12.715Z,2023-05-20T06:47:14Z,4291998523,56,Right,4291998529,212,9.3,4291998527,141,14.6,4291998525,140,58.8,4291998531,213,2.8,,,,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419583,350,1,1,43,41,e90fnsgtnamze3yssxpg392eb,1,58.2,14.3,2023-05-20T06:47:14.555Z,2023-05-20T06:47:22Z,4291998749,212,21.7,4291998743,56,Back,4291998747,141,37.4,4291998751,213,2.3,4291998745,140,44.0,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419597,351,1,1,43,49,e90fnsgtnamze3yssxpg392eb,1,51.2,54.5,2023-05-20T06:47:22.251Z,2023-05-20T06:47:24Z,4291998803,56,Center,4291998807,140,59.2,4291998811,141,62.0,4291998815,213,0.5,4291998813,212,9.8,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419611,352,1,1,43,50,e90fnsgtnamze3yssxpg392eb,1,59.6,61.7,2023-05-20T06:47:24.107Z,2023-05-20T06:47:26Z,4291998881,212,11.9,4291998877,140,48.4,4291998879,141,59.3,4291998875,56,Back,4291998883,213,3.3,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419625,353,1,1,43,53,e90fnsgtnamze3yssxpg392eb,1,48.8,61.1,2023-05-20T06:47:26.266Z,2023-05-20T06:47:27Z,4291998935,212,24.4,4291998931,140,52.8,4291998937,213,1.4,4291998929,56,Left,4291998933,141,96.5,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419635,354,1,1,43,54,e90fnsgtnamze3yssxpg392eb,1,52.8,96.5,2023-05-20T06:47:27.691Z,2023-05-20T06:47:29Z,4291998983,56,Left,4291998987,141,98.9,4291998989,212,10.2,4291998985,140,62.4,4291998991,213,0.2,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419663,355,1,1,43,56,e90fnsgtnamze3yssxpg392eb,1,60.3,94.1,2023-05-20T06:47:29.626Z,2023-05-20T06:47:33Z,4291999099,213,3.1,4291999095,141,94.4,4291999091,56,Left,4291999097,212,10.0,4291999093,140,50.8,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419685,356,1,1,44,0,e90fnsgtnamze3yssxpg392eb,1,52.5,90.8,2023-05-20T06:47:33.787Z,2023-05-20T06:47:35Z,4291999183,141,65.8,4291999187,213,5.5,4291999181,140,67.7,4291999185,212,23.3,4291999179,56,Center,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419687,357,61,1,44,2,e90fnsgtnamze3yssxpg392eb,0,67.6,65.7,2023-05-20T06:47:35.531Z,2023-05-20T06:47:36Z,4291999191,56,Center,,,,,,,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419699,314,49,1,44,4,9s2g5k3dlmfii452t8edaeozh,1,35.7,21.8,2023-05-20T06:47:37.236Z,2023-05-20T06:47:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419703,315,4,1,44,5,9s2g5k3dlmfii452t8edaeozh,1,38.3,28.4,2023-05-20T06:47:38.506Z,2023-05-20T06:47:39Z,4291999231,13,,4291999235,152,,4291999239,286,,4291999259,233,358,4291999233,56,Back,4291999237,265,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419705,358,4,1,44,5,e90fnsgtnamze3yssxpg392eb,0,61.7,71.6,2023-05-20T06:47:38.507Z,2023-05-20T06:47:39Z,4291999255,265,,4291999247,13,,4291999263,233,315,4291999249,56,Center,4291999257,285,,4291999253,152,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419715,359,17,1,44,7,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-05-20T06:47:41.227Z,2023-05-20T06:48:10Z,4291999327,13,243,4291999461,393,,4291999323,31,,,,,,,,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419845,316,1,1,44,45,9s2g5k3dlmfii452t8edaeozh,0,35.1,23.3,2023-05-20T06:48:19.162Z,2023-05-20T06:48:23Z,4292000057,5,,4292000073,213,0.7,4292000145,189,,4292000063,152,,4292000067,140,89.3,4292000061,196,,4292000059,155,,4292000065,56,Left,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,4292000069,141,100.0,4292000075,1,4292000071,212,,,,,,,,,,77.7,,,,,,,,,,,
2551419847,317,5,1,44,47,9s2g5k3dlmfii452t8edaeozh,0,91.8,101.4,2023-05-20T06:48:20.602Z,2023-05-20T06:48:24Z,4292000079,347,,4292000147,233,360,4292000077,56,Left,,,,,,,,,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419855,360,5,1,44,47,e90fnsgtnamze3yssxpg392eb,1,8.2,-1.4,2023-05-20T06:48:20.602Z,2023-05-20T06:49:06Z,4292000115,347,,4292000125,233,317,4292000113,56,Back,,,,,,,,,,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419945,321,70,1,45,0,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-05-20T06:48:33.475Z,2023-05-20T06:48:50Z,4292000631,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419919,361,1,1,45,5,e90fnsgtnamze3yssxpg392eb,0,8.2,0,2023-05-20T06:48:38.538Z,2023-05-20T06:48:41Z,4292000473,212,14.0,4292000465,107,,4292000475,213,0.4,4292000469,140,20.6,4292000467,56,Back,4292000471,141,5.9,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419921,318,49,1,45,8,9s2g5k3dlmfii452t8edaeozh,1,67.2,94.2,2023-05-20T06:48:41.468Z,2023-05-20T06:48:41Z,,,,,,,,,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419927,319,1,1,45,8,9s2g5k3dlmfii452t8edaeozh,1,67.2,94.2,2023-05-20T06:48:41.715Z,2023-05-20T06:48:43Z,4292000517,212,11.7,4292000513,140,77.7,4292000515,141,88.3,4292000511,56,Left,4292000519,213,5.9,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419929,320,1,1,45,10,9s2g5k3dlmfii452t8edaeozh,0,79.1,90.2,2023-05-20T06:48:43.340Z,2023-05-20T06:48:44Z,4292000543,140,74.6,4292000549,213,4.1,4292000547,212,7.9,4292000541,56,Left,4292000545,141,80.8,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419931,362,8,1,45,11,e90fnsgtnamze3yssxpg392eb,1,12.9,16.4,2023-05-20T06:48:44.682Z,2023-05-20T06:48:44Z,4292000553,56,Back,,,,,,,,,,,,,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419937,363,49,1,45,12,e90fnsgtnamze3yssxpg392eb,1,3.1,25.3,2023-05-20T06:48:45.994Z,2023-05-20T06:48:46Z,,,,,,,,,,,,,,,,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419953,364,1,1,45,13,e90fnsgtnamze3yssxpg392eb,0,2.9,24.4,2023-05-20T06:48:46.444Z,2023-05-20T06:48:48Z,4292000673,213,5.6,4292000667,140,23.7,4292000663,157,,4292000665,56,Back,4292000671,212,28.3,4292000669,141,0.0,4292000675,1,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419973,322,5,1,45,15,9s2g5k3dlmfii452t8edaeozh,1,74.5,101.7,2023-05-20T06:48:48.761Z,2023-05-20T06:49:06Z,4292000755,347,,4292000765,233,365,4292000753,56,Left,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419955,365,5,1,45,15,e90fnsgtnamze3yssxpg392eb,0,25.5,-1.7,2023-05-20T06:48:48.761Z,2023-05-20T06:48:52Z,4292000683,347,,4292000769,233,322,4292000681,56,Back,,,,,,,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551419985,323,1,1,45,20,9s2g5k3dlmfii452t8edaeozh,1,72.7,100,2023-05-20T06:48:53.834Z,2023-05-20T06:48:55Z,4292000827,56,Left,4292000835,213,5.8,4292000831,141,93.3,4292000829,140,83.7,4292000833,212,12.8,4292000825,107,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420009,324,1,1,45,21,9s2g5k3dlmfii452t8edaeozh,1,83.7,93.3,2023-05-20T06:48:54.935Z,2023-05-20T06:49:00Z,4292001005,141,83.5,4292001001,56,Left,4292001009,213,4.2,4292001007,212,7.7,4292001003,140,80.1,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420015,325,4,1,45,25,9s2g5k3dlmfii452t8edaeozh,1,86,85,2023-05-20T06:48:58.601Z,2023-05-20T06:49:01Z,4292001035,56,Left,4292001031,295,,4292001041,286,,4292001027,13,,4292001037,152,,4292001055,233,366,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420013,366,4,1,45,25,e90fnsgtnamze3yssxpg392eb,0,14,15,2023-05-20T06:48:58.602Z,2023-05-20T06:49:01Z,4292001025,285,,4292001017,13,,4292001019,295,,4292001021,56,Back,4292001063,233,325,4292001023,152,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420239,326,1,1,46,27,9s2g5k3dlmfii452t8edaeozh,0,83.7,86.5,2023-05-20T06:50:00.650Z,2023-05-20T06:50:04Z,4292002281,5,,4292002295,213,5.2,4292002291,141,49.9,4292002285,152,,4292002379,233,367,4292002289,140,97.1,4292002279,2,,4292002283,155,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,4292002287,56,Center,4292002293,212,,,,,,,,,,,28.6,,,,,,,,,,,,
2551420253,367,41,1,46,29,e90fnsgtnamze3yssxpg392eb,1,6.8,46.4,2023-05-20T06:50:03.178Z,2023-05-20T06:50:05Z,4292002357,141,41.0,4292002361,213,6.2,4292002359,212,28.8,4292002355,140,34.0,,,,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420277,327,1,1,46,32,9s2g5k3dlmfii452t8edaeozh,0,71.9,56.6,2023-05-20T06:50:06.044Z,2023-05-20T06:50:08Z,4292002477,141,17.4,4292002481,213,5.0,4292002473,56,Right,4292002479,212,27.5,4292002475,140,78.5,4292002471,155,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420275,368,49,1,46,35,e90fnsgtnamze3yssxpg392eb,1,15.6,92.7,2023-05-20T06:50:08.697Z,2023-05-20T06:50:08Z,,,,,,,,,,,,,,,,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420287,369,1,1,46,37,e90fnsgtnamze3yssxpg392eb,0,18.2,93.8,2023-05-20T06:50:10.314Z,2023-05-20T06:50:14Z,4292002549,56,Left,4292002557,213,6.1,4292002553,141,79.1,4292002559,1,,4292002547,157,,4292002555,212,51.5,4292002551,140,66.3,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420291,328,49,1,46,41,9s2g5k3dlmfii452t8edaeozh,1,35.8,21.5,2023-05-20T06:50:14.490Z,2023-05-20T06:50:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420309,329,1,1,46,41,9s2g5k3dlmfii452t8edaeozh,1,35.8,21.5,2023-05-20T06:50:14.706Z,2023-05-20T06:50:18Z,4292002697,212,28.0,4292002693,140,16.2,4292002695,141,49.4,4292002691,56,Back,4292002699,213,2.4,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420325,330,1,1,46,44,9s2g5k3dlmfii452t8edaeozh,1,17.9,51.2,2023-05-20T06:50:17.895Z,2023-05-20T06:50:27Z,4292002779,212,38.6,4292002783,1,,4292002775,140,40.0,4292002771,155,,4292002781,213,5.4,4292002777,141,5.9,4292002773,56,Back,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420335,331,1,1,46,47,9s2g5k3dlmfii452t8edaeozh,1,40.1,5.3,2023-05-20T06:50:21.086Z,2023-05-20T06:50:23Z,4292002823,141,1.6,4292002827,213,3.4,4292002819,56,Back,4292002821,140,31.3,4292002825,212,9.6,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420345,332,1,1,46,50,9s2g5k3dlmfii452t8edaeozh,1,29.7,1.1,2023-05-20T06:50:23.321Z,2023-05-20T06:50:27Z,4292002919,140,11.4,4292002921,141,34.0,4292002917,56,Back,4292002925,213,2.3,4292002923,212,29.5,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420363,333,1,1,46,55,9s2g5k3dlmfii452t8edaeozh,0,12.9,46.6,2023-05-20T06:50:28.676Z,2023-05-20T06:50:33Z,4292003045,155,,4292003049,140,55.7,4292003057,1,,4292003053,212,49.0,4292003055,213,5.9,4292003051,141,17.9,4292003047,56,Right,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420361,370,44,1,46,58,e90fnsgtnamze3yssxpg392eb,1,44.8,81.3,2023-05-20T06:50:31.321Z,2023-05-20T06:50:33Z,4292003029,56,Back,4292003031,285,,4292003107,233,334,,,,,,,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420365,334,44,1,46,58,9s2g5k3dlmfii452t8edaeozh,0,55.2,18.7,2023-05-20T06:50:31.322Z,2023-05-20T06:50:33Z,4292003063,286,,4292003061,56,Right,4292003121,233,370,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420367,371,1,1,46,58,e90fnsgtnamze3yssxpg392eb,0,45.3,80.5,2023-05-20T06:50:31.706Z,2023-05-20T06:50:34Z,4292003069,140,63.2,4292003075,213,6.1,4292003071,141,75.1,4292003067,56,Center,4292003073,212,19.2,4292003065,3,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420389,335,1,1,46,59,9s2g5k3dlmfii452t8edaeozh,1,38.6,22.1,2023-05-20T06:50:33.092Z,2023-05-20T06:50:37Z,4292003203,140,47.5,4292003207,212,10.3,4292003199,3,,4292003209,213,0.4,4292003201,56,Back,4292003205,141,28.5,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420391,336,4,1,47,3,9s2g5k3dlmfii452t8edaeozh,1,46.1,31.2,2023-05-20T06:50:36.504Z,2023-05-20T06:50:38Z,4292003217,13,,4292003223,265,,4292003225,286,,4292003219,56,Back,4292003221,152,,4292003233,233,372,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420387,372,4,1,47,3,e90fnsgtnamze3yssxpg392eb,0,53.9,68.8,2023-05-20T06:50:36.505Z,2023-05-20T06:50:55Z,4292003189,13,,4292003191,56,Center,4292003195,265,,4292003193,152,,4292003197,285,,4292003241,233,336,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420465,337,1,1,47,29,9s2g5k3dlmfii452t8edaeozh,1,46.5,31.6,2023-05-20T06:51:03.063Z,2023-05-20T06:51:04Z,4292003683,152,,4292003687,140,44.1,4292003693,213,1.7,4292003681,5,,4292003691,212,21.5,4292003685,56,Back,4292003689,141,63.0,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420471,338,1,1,47,31,9s2g5k3dlmfii452t8edaeozh,1,45.1,63.9,2023-05-20T06:51:04.482Z,2023-05-20T06:51:06Z,4292003725,56,Center,4292003731,212,11.0,4292003733,213,0.3,4292003727,140,55.0,4292003729,141,69.0,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420475,339,1,1,47,33,9s2g5k3dlmfii452t8edaeozh,1,55,69,2023-05-20T06:51:06.402Z,2023-05-20T06:51:09Z,4292003775,212,11.6,4292003769,56,Back,4292003771,140,44.5,4292003777,213,3.5,4292003773,141,63.6,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420485,340,1,1,47,35,9s2g5k3dlmfii452t8edaeozh,0,46.2,54.3,2023-05-20T06:51:09.090Z,2023-05-20T06:51:12Z,4292003835,140,88.0,4292003831,155,,4292003839,212,54.6,4292003841,213,0.6,4292003843,1,,4292003837,141,100.0,4292003833,56,Left,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420487,341,5,1,47,38,9s2g5k3dlmfii452t8edaeozh,0,88.4,102,2023-05-20T06:51:12.151Z,2023-05-20T06:51:15Z,4292003847,347,,4292003923,233,373,4292003845,56,Left,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551420501,373,5,1,47,38,e90fnsgtnamze3yssxpg392eb,1,11.6,-2,2023-05-20T06:51:12.151Z,2023-05-20T06:51:15Z,4292003903,56,Back,4292003919,233,341,4292003905,347,,,,,,,,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
