id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2526009979,768,19,2,71,33,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-31T11:30:52.812Z,2023-03-31T11:30:53Z,4149804765,55,767,4149804763,44,Midfielder,4149804751,42,,4149804757,59,17,4149804759,292,6,4149804761,293,2,4149804755,145,7,,,,dxtg6w2dmsugobe3fj4sutmfp,A. Schalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526009993,769,18,2,72,0,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-31T11:31:19.041Z,2023-03-31T11:31:19Z,4149804873,55,770,4149804853,59,8,4149804849,42,,4149804851,44,Midfielder,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526009995,770,19,2,72,0,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-31T11:31:19.042Z,2023-03-31T11:31:20Z,4149804859,145,11,4149804865,293,1,4149804863,292,6,4149804855,42,,4149804867,44,Midfielder,4149804861,59,25,4149804869,55,769,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010001,771,1,2,72,5,3vfso415vj7uitnunviuzdyg3,1,65.9,0,2023-03-31T11:31:23.915Z,2023-03-31T11:45:21Z,4149804893,107,,4149804905,213,2.7,4149804895,56,Right,4149804899,141,6.1,4149804901,212,12.2,4149804897,140,55.5,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010007,772,1,2,72,7,3vfso415vj7uitnunviuzdyg3,1,55.4,6.1,2023-03-31T11:31:26.666Z,2023-03-31T11:45:37Z,4149804919,213,3.1,4149804913,140,37.0,4149804915,141,7.9,4149804917,212,19.4,4149804911,56,Back,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010009,773,1,2,72,12,3vfso415vj7uitnunviuzdyg3,1,36.9,8.3,2023-03-31T11:31:31.298Z,2023-03-31T11:31:35Z,4149804937,1,,4149804931,141,66.6,4149804935,213,1.9,4149804933,212,41.5,4149804929,140,25.2,4149804927,56,Back,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010011,774,1,2,72,17,3vfso415vj7uitnunviuzdyg3,1,22.7,67,2023-03-31T11:31:35.923Z,2023-03-31T11:31:38Z,4149804953,141,46.0,4149804949,56,Back,4149804955,212,21.0,4149804957,213,3.9,4149804951,140,8.0,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010019,776,1,2,72,20,3vfso415vj7uitnunviuzdyg3,1,7.5,42.5,2023-03-31T11:31:38.947Z,2023-03-31T11:31:42Z,4149804977,56,Back,4149804979,140,19.1,4149804983,212,12.2,4149804985,213,0.1,4149804981,141,44.3,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010023,777,1,2,72,23,3vfso415vj7uitnunviuzdyg3,1,22.4,38.5,2023-03-31T11:31:41.954Z,2023-03-31T11:31:46Z,4149805003,56,Back,4149805011,213,5.0,4149805009,212,23.2,4149805007,141,5.8,4149805005,140,28.7,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010025,778,1,2,72,27,3vfso415vj7uitnunviuzdyg3,0,29.3,4.6,2023-03-31T11:31:46.066Z,2023-03-31T11:32:48Z,4149805027,140,61.3,4149805029,141,26.2,4149805033,213,0.4,4149805035,1,,4149805025,56,Center,4149805023,155,,4149805031,212,36.7,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010027,612,44,2,72,30,3lyo0vqgndy4fuzlfo5l9ql30,1,41.4,70.8,2023-03-31T11:31:49.752Z,2023-03-31T11:31:52Z,4149805039,285,,4149805061,233,779,4149805037,56,Back,,,,,,,,,,,,,,,,1lpeuezmfcsmjnaxuts5hrx90,T. Tsuchiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010031,779,44,2,72,30,3vfso415vj7uitnunviuzdyg3,0,58.6,29.2,2023-03-31T11:31:49.753Z,2023-03-31T11:46:26Z,4149805065,233,612,4149805055,286,,4149805053,56,Center,,,,,,,,,,,,,,,,4pqi5vt820333t5zsj2refc2d,B. Linssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010029,613,1,2,72,31,3lyo0vqgndy4fuzlfo5l9ql30,0,44,67.9,2023-03-31T11:31:50.322Z,2023-03-31T11:31:51Z,4149805051,213,5.8,4149805047,141,56.6,4149805041,3,,4149805045,140,57.2,4149805049,212,15.8,4149805043,56,Center,,,,,,,1lpeuezmfcsmjnaxuts5hrx90,T. Tsuchiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010745,921,1,2,72,32,3vfso415vj7uitnunviuzdyg3,1,44.4,43.7,2023-03-31T11:31:51.283Z,2023-03-31T11:48:03Z,4149809209,141,66.4,4149809207,140,59.4,4149809213,213,0.8,4149809203,3,,4149809211,212,22.1,4149809205,56,Center,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010035,780,1,2,72,36,3vfso415vj7uitnunviuzdyg3,1,60.6,70.8,2023-03-31T11:31:55.122Z,2023-03-31T11:48:13Z,4149805091,212,14.0,4149805089,141,83.8,4149805087,140,70.9,4149805093,213,0.7,4149805085,56,Left,,,,,,,,,,dxtg6w2dmsugobe3fj4sutmfp,A. Schalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010037,781,1,2,72,38,3vfso415vj7uitnunviuzdyg3,1,70.6,82,2023-03-31T11:31:57.026Z,2023-03-31T11:31:59Z,4149805103,140,57.5,4149805105,141,78.5,4149805109,213,3.3,4149805107,212,14.0,4149805101,56,Center,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010039,782,1,2,72,40,3vfso415vj7uitnunviuzdyg3,0,57.7,75.4,2023-03-31T11:31:59.138Z,2023-03-31T11:32:01Z,4149805115,140,52.7,4149805117,141,54.9,4149805113,56,Center,4149805119,212,14.9,4149805121,213,4.4,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010041,614,8,2,72,44,3lyo0vqgndy4fuzlfo5l9ql30,1,46,41.3,2023-03-31T11:32:03.272Z,2023-04-05T16:28:16Z,4165493527,383,,4149805127,56,Back,,,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010043,615,49,2,72,45,3lyo0vqgndy4fuzlfo5l9ql30,1,46,41.3,2023-03-31T11:32:04.143Z,2023-03-31T11:32:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010047,616,1,2,72,45,3lyo0vqgndy4fuzlfo5l9ql30,0,45,41.2,2023-03-31T11:32:04.528Z,2023-03-31T11:32:05Z,4149805141,213,1.3,4149805133,56,Back,4149805139,212,10.2,4149805137,141,55.5,4149805135,140,47.9,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010049,783,1,2,72,46,3vfso415vj7uitnunviuzdyg3,1,51.7,40.7,2023-03-31T11:32:05.794Z,2023-03-31T11:32:08Z,4149805145,140,18.0,4149805153,1,,4149805143,56,Back,4149805151,213,2.8,4149805147,141,59.3,4149805149,212,37.6,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010051,784,49,2,72,49,3vfso415vj7uitnunviuzdyg3,1,17.7,59.9,2023-03-31T11:32:08.290Z,2023-03-31T11:32:12Z,,,,,,,,,,,,,,,,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010055,785,1,2,72,50,3vfso415vj7uitnunviuzdyg3,1,18.3,60.6,2023-03-31T11:32:09.810Z,2023-03-31T11:32:12Z,4149805173,213,1.1,4149805165,56,Back,4149805169,141,68.7,4149805171,212,6.1,4149805167,140,20.8,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010059,786,1,2,72,56,3vfso415vj7uitnunviuzdyg3,1,22,69.4,2023-03-31T11:32:14.866Z,2023-03-31T11:32:16Z,4149805185,56,Back,4149805193,213,4.6,4149805189,141,55.5,4149805187,140,20.7,4149805191,212,9.6,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010061,787,1,2,72,57,3vfso415vj7uitnunviuzdyg3,1,20.7,55.2,2023-03-31T11:32:16.546Z,2023-03-31T11:32:17Z,4149805201,141,54.6,4149805205,213,6.2,4149805197,56,Back,4149805199,140,29.9,4149805203,212,9.7,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010065,788,1,2,72,58,3vfso415vj7uitnunviuzdyg3,1,29.9,54.6,2023-03-31T11:32:17.250Z,2023-03-31T11:32:21Z,4149805225,213,3.0,4149805223,212,10.2,4149805219,140,20.3,4149805217,56,Back,4149805221,141,57.0,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010069,789,1,2,73,2,3vfso415vj7uitnunviuzdyg3,1,23.5,41.2,2023-03-31T11:32:21.618Z,2023-03-31T11:32:26Z,4149805243,141,16.2,4149805247,213,4.9,4149805241,140,26.6,4149805245,212,17.3,4149805239,56,Back,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010071,790,1,2,73,7,3vfso415vj7uitnunviuzdyg3,0,33.3,12.6,2023-03-31T11:32:26.195Z,2023-03-31T11:32:30Z,4149805265,212,47.0,4149805263,141,8.0,4149805257,155,,4149805259,56,Right,4149805261,140,78.0,4149805267,213,6.2,4149805269,1,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010075,617,59,2,73,11,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-03-31T11:32:30.460Z,2023-03-31T11:40:50Z,4149805277,56,Back,,,,,,,,,,,,,,,,,,,,,,2a58okwh0up45xrwo9bcpallh,T. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010077,618,12,2,73,12,3lyo0vqgndy4fuzlfo5l9ql30,1,19.2,92,2023-03-31T11:32:31.177Z,2023-03-31T11:40:48Z,4149805291,15,,4149805301,167,,4149805289,213,1.1,4149805287,212,7.4,4149805281,56,Back,4149805283,140,22.6,4149805285,141,100.0,,,,2a58okwh0up45xrwo9bcpallh,T. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010079,619,5,2,73,13,3lyo0vqgndy4fuzlfo5l9ql30,0,23,101.6,2023-03-31T11:32:32.002Z,2023-03-31T11:54:41Z,4149805307,233,791,4149805295,347,,4149805293,56,Back,,,,,,,,,,,,,,,,2a58okwh0up45xrwo9bcpallh,T. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010073,791,5,2,73,13,3vfso415vj7uitnunviuzdyg3,1,77,-1.6,2023-03-31T11:32:32.002Z,2023-03-31T11:32:34Z,4149805273,347,,4149805271,56,Right,4149805303,233,619,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010081,792,1,2,73,31,3vfso415vj7uitnunviuzdyg3,1,72.6,0,2023-03-31T11:32:49.873Z,2023-03-31T11:32:52Z,4149805337,141,8.5,4149805335,140,56.5,4149805331,107,,4149805333,56,Right,4149805339,212,18.2,4149805341,213,2.8,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010085,793,1,2,73,33,3vfso415vj7uitnunviuzdyg3,1,49,10.9,2023-03-31T11:32:52.434Z,2023-03-31T11:32:55Z,4149805357,140,39.0,4149805359,141,50.0,4149805363,213,1.9,4149805355,56,Back,4149805361,212,28.6,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010087,794,1,2,73,36,3vfso415vj7uitnunviuzdyg3,1,36.8,56.7,2023-03-31T11:32:55.474Z,2023-03-31T11:32:57Z,4149805381,141,77.6,4149805377,56,Back,4149805379,140,44.1,4149805383,212,16.1,4149805385,213,1.1,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010089,795,1,2,73,38,3vfso415vj7uitnunviuzdyg3,1,43.5,75.1,2023-03-31T11:32:57.154Z,2023-03-31T11:32:59Z,4149805397,213,3.7,4149805395,212,19.1,4149805391,140,27.7,4149805393,141,61.2,4149805389,56,Back,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010091,796,1,2,73,40,3vfso415vj7uitnunviuzdyg3,1,25,60.2,2023-03-31T11:32:59.634Z,2023-03-31T11:33:03Z,4149805405,141,46.6,4149805403,140,6.1,4149805407,212,21.9,4149805401,56,Back,4149805409,213,3.6,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010095,797,1,2,73,44,3vfso415vj7uitnunviuzdyg3,1,7.4,44.3,2023-03-31T11:33:03.538Z,2023-03-31T11:33:07Z,4149805425,140,17.7,4149805427,141,8.0,4149805423,56,Back,4149805429,212,26.9,4149805431,213,5.1,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010097,798,1,2,73,48,3vfso415vj7uitnunviuzdyg3,0,21.2,4.4,2023-03-31T11:33:07.714Z,2023-03-31T11:35:08Z,4149805447,1,,4149805441,141,16.1,4149805435,155,,4149805445,213,0.2,4149805443,212,36.9,4149805439,140,55.5,4149805437,56,Right,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010101,620,49,2,73,52,3lyo0vqgndy4fuzlfo5l9ql30,1,46.3,82.6,2023-03-31T11:33:11.037Z,2023-03-31T11:33:11Z,,,,,,,,,,,,,,,,,,,,,,,,,95xv2vt9zeaisdth7ng5nfy8k,H. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010103,621,1,2,73,52,3lyo0vqgndy4fuzlfo5l9ql30,1,46.3,82.6,2023-03-31T11:33:11.285Z,2023-03-31T11:33:14Z,4149805467,213,1.8,4149805461,140,44.7,4149805465,212,9.1,4149805463,141,95.7,4149805459,56,Back,,,,,,,,,,95xv2vt9zeaisdth7ng5nfy8k,H. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010105,622,1,2,73,55,3lyo0vqgndy4fuzlfo5l9ql30,1,45.1,95.9,2023-03-31T11:33:14.391Z,2023-03-31T11:33:17Z,4149805479,56,Left,4149805483,141,96.5,4149805487,213,0.0,4149805481,140,58.2,4149805485,212,13.8,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010107,623,3,2,73,58,3lyo0vqgndy4fuzlfo5l9ql30,0,59.6,94.5,2023-03-31T11:33:17.063Z,2023-04-05T16:29:14Z,4149805493,286,,4149805491,56,Left,4165494941,465,,4149805521,233,800,,,,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010113,800,7,2,73,58,3vfso415vj7uitnunviuzdyg3,1,40.4,5.5,2023-03-31T11:33:17.064Z,2023-04-05T16:29:16Z,4165495041,384,,4149805511,285,,4149805509,56,Back,4149805513,233,623,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010115,801,49,2,74,2,3vfso415vj7uitnunviuzdyg3,1,44.8,13.4,2023-03-31T11:33:21.794Z,2023-03-31T11:45:25Z,,,,,,,,,,,,,,,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010117,802,1,2,74,3,3vfso415vj7uitnunviuzdyg3,1,45.4,14,2023-03-31T11:33:22.081Z,2023-03-31T11:45:26Z,4149805529,56,Back,4149805533,141,36.0,4149805537,213,1.7,4149805531,140,44.0,4149805535,212,15.0,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010121,803,1,2,74,5,3vfso415vj7uitnunviuzdyg3,1,45,36.4,2023-03-31T11:33:24.450Z,2023-03-31T11:33:27Z,4149805557,213,1.5,4149805555,212,21.2,4149805551,140,45.8,4149805549,56,Back,4149805553,141,67.5,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010123,804,1,2,74,8,3vfso415vj7uitnunviuzdyg3,1,45.5,71.4,2023-03-31T11:33:27.138Z,2023-03-31T11:33:29Z,4149805565,141,58.2,4149805563,140,30.1,4149805561,56,Back,4149805567,212,18.5,4149805569,213,3.6,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010127,806,1,2,74,11,3vfso415vj7uitnunviuzdyg3,1,30,62.3,2023-03-31T11:33:30.386Z,2023-03-31T11:33:33Z,4149805585,141,34.2,4149805587,212,19.2,4149805581,56,Back,4149805583,140,31.7,4149805589,213,4.8,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010131,807,1,2,74,14,3vfso415vj7uitnunviuzdyg3,1,32.2,32.5,2023-03-31T11:33:33.457Z,2023-03-31T11:33:35Z,4149805601,141,57.0,4149805605,213,0.8,4149805599,140,46.7,4149805603,212,22.6,4149805597,56,Back,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010133,808,1,2,74,16,3vfso415vj7uitnunviuzdyg3,1,46.3,55.4,2023-03-31T11:33:35.746Z,2023-03-31T11:33:38Z,4149805613,141,46.0,4149805617,213,5.7,4149805611,140,55.9,4149805615,212,11.9,4149805609,56,Center,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010139,809,1,2,74,19,3vfso415vj7uitnunviuzdyg3,1,55.9,46,2023-03-31T11:33:38.305Z,2023-04-05T16:29:38Z,4149805641,140,53.5,4149805647,213,1.7,4149805645,212,28.5,4165495723,156,,4149805643,141,87.7,4149805639,56,Left,,,,,,,4pqi5vt820333t5zsj2refc2d,B. Linssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010141,810,43,2,74,22,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-31T11:33:41.523Z,2023-04-05T16:29:42Z,4165495843,144,49,,,,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010145,811,1,2,74,25,3vfso415vj7uitnunviuzdyg3,1,55.5,87.7,2023-03-31T11:33:44.097Z,2023-03-31T11:33:48Z,4149805661,140,34.1,4149805667,213,3.3,4149805665,212,22.6,4149805663,141,83.9,4149805659,56,Back,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010147,812,1,2,74,29,3vfso415vj7uitnunviuzdyg3,1,37.1,74.7,2023-03-31T11:33:48.001Z,2023-03-31T11:33:52Z,4149805677,212,27.7,4149805671,56,Back,4149805675,141,48.5,4149805673,140,16.9,4149805679,213,3.8,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010149,813,1,2,74,33,3vfso415vj7uitnunviuzdyg3,1,18.4,46.3,2023-03-31T11:33:52.049Z,2023-03-31T11:33:54Z,4149805699,141,37.6,4149805697,140,20.2,4149805701,212,6.2,4149805695,56,Back,4149805703,213,5.0,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010153,814,1,2,74,37,3vfso415vj7uitnunviuzdyg3,1,20.5,37.3,2023-03-31T11:33:56.257Z,2023-03-31T11:33:58Z,4149805713,140,17.6,4149805719,213,1.7,4149805717,212,23.5,4149805715,141,71.5,4149805711,56,Back,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010155,815,1,2,74,39,3vfso415vj7uitnunviuzdyg3,1,18.7,70.3,2023-03-31T11:33:58.513Z,2023-03-31T11:34:00Z,4149805737,212,17.1,4149805735,141,54.5,4149805731,56,Back,4149805739,213,3.8,4149805733,140,6.0,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010159,816,1,2,74,41,3vfso415vj7uitnunviuzdyg3,1,6.6,51.9,2023-03-31T11:34:00.194Z,2023-03-31T11:34:03Z,4149805749,56,Back,4149805753,141,10.6,4149805755,212,29.0,4149805757,213,5.0,4149805751,140,13.6,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010163,817,1,2,74,44,3vfso415vj7uitnunviuzdyg3,1,14.4,7.7,2023-03-31T11:34:03.345Z,2023-03-31T11:34:06Z,4149805771,140,37.7,4149805777,213,6.2,4149805769,56,Back,4149805775,212,24.6,4149805773,141,4.0,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010167,818,1,2,74,47,3vfso415vj7uitnunviuzdyg3,1,37.8,4,2023-03-31T11:34:06.817Z,2023-03-31T11:36:52Z,4149805803,140,45.5,4149805805,141,15.5,4149805809,213,0.8,4149805807,212,11.2,4149805801,56,Back,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010173,819,1,2,74,50,3vfso415vj7uitnunviuzdyg3,1,46.8,16.5,2023-03-31T11:34:09.169Z,2023-03-31T11:36:54Z,4149805845,56,Right,4149805853,213,0.2,4149805851,212,8.0,4149805847,140,54.2,4149805849,141,19.4,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010175,820,1,2,74,51,3vfso415vj7uitnunviuzdyg3,0,68.2,35.1,2023-03-31T11:34:10.441Z,2023-03-31T11:35:50Z,4149805863,212,14.6,4149805861,141,34.2,4149805865,213,6.2,4149805859,140,82.1,4149805857,56,Center,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010177,625,61,2,74,52,3lyo0vqgndy4fuzlfo5l9ql30,0,18.4,66.3,2023-03-31T11:34:11.616Z,2023-03-31T11:35:02Z,4149805867,56,Back,,,,,,,,,,,,,,,,,,,,,,1lpeuezmfcsmjnaxuts5hrx90,T. Tsuchiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526010179,626,51,2,74,53,3lyo0vqgndy4fuzlfo5l9ql30,1,18.4,66.3,2023-03-31T11:34:12.286Z,2023-03-31T11:35:05Z,4149805869,170,,,,,,,,,,,,,,,,,,,,,,,1lpeuezmfcsmjnaxuts5hrx90,T. Tsuchiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
