id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2544252637,627,43,2,70,49,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-05-06T11:31:04.143Z,2023-05-06T11:34:00Z,4253802929,56,Back,4253815393,144,61,,,,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252673,641,1,2,70,50,92br3632xgmc25jvr0jesfvl6,1,68.7,31.9,2023-05-06T11:31:04.826Z,2023-05-06T11:31:07Z,4253803075,56,Right,4253803083,213,5.1,4253803081,212,18.1,4253803077,140,75.7,4253803079,141,7.6,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252739,642,1,2,70,52,92br3632xgmc25jvr0jesfvl6,1,75.7,7.6,2023-05-06T11:31:07.033Z,2023-05-06T11:31:10Z,4253803323,56,Right,4253803331,213,2.1,4253803329,212,8.1,4253803327,141,18.0,4253803325,140,72.0,,,,,,,,,,7yt16wh1vrezxyfbvtrpn78mi,R. Takao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252827,643,1,2,70,55,92br3632xgmc25jvr0jesfvl6,0,72,18,2023-05-06T11:31:10.505Z,2023-05-06T11:34:36Z,4253803779,56,Center,4253803785,212,22.0,4253803781,140,92.5,4253803787,213,0.2,4253803783,141,24.7,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252797,628,50,2,70,57,18c8ibslzapz40lfb8y5vygcs,1,8.5,70.6,2023-05-06T11:31:12.312Z,2023-05-11T16:17:50Z,4268650299,233,911,4268559427,285,,4253803657,56,Back,,,,,,,,,,,,,,,,96c2ojt4sgo4gfxs7vt1qfxed,Y. Maruyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547022159,911,7,2,70,57,92br3632xgmc25jvr0jesfvl6,0,91.5,29.4,2023-05-06T11:31:12.313Z,2023-05-11T16:17:49Z,4268559805,56,Center,4268559903,383,,4268559807,286,,4268650281,233,628,,,,,,,,,,,,,7yt16wh1vrezxyfbvtrpn78mi,R. Takao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547022217,797,61,2,70,57,18c8ibslzapz40lfb8y5vygcs,1,10.8,73.5,2023-05-06T11:31:12.450Z,2023-05-11T15:36:36Z,4268560135,56,Back,,,,,,,,,,,,,,,,,,,,,,96c2ojt4sgo4gfxs7vt1qfxed,Y. Maruyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252809,629,6,2,71,2,18c8ibslzapz40lfb8y5vygcs,0,1.4,70.6,2023-05-06T11:31:17.465Z,2023-05-11T15:36:51Z,4253803867,233,644,4253803699,56,Back,4253803703,73,,,,,,,,,,,,,,,,,96c2ojt4sgo4gfxs7vt1qfxed,Y. Maruyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544252843,644,6,2,71,2,92br3632xgmc25jvr0jesfvl6,1,98.6,29.4,2023-05-06T11:31:17.465Z,2023-05-11T15:36:45Z,4253803839,56,Center,4253803847,233,629,4253803841,75,,,,,,,,,,,,,,,,,7yt16wh1vrezxyfbvtrpn78mi,R. Takao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253141,645,1,2,71,27,92br3632xgmc25jvr0jesfvl6,0,99.5,0.5,2023-05-06T11:31:42.188Z,2023-05-11T15:39:13Z,4253805409,155,,4253805411,224,,4253805407,6,,4253805413,56,Center,4253805419,212,25.0,4268565639,20,,4253805417,141,36.1,4253805421,213,1.8,2shd4ptk7rfpalkpnrfodgded,T. Usami,4253805415,140,4253805405,2,,,,,,,,,,,,,,93.6,,,,,,,,,,,,,,,,
2544253153,630,12,2,71,30,18c8ibslzapz40lfb8y5vygcs,1,7.6,64.6,2023-05-06T11:31:44.938Z,2023-05-06T11:31:46Z,4253805483,212,23.1,4253805541,15,,4253805477,56,Back,4253805481,141,39.8,4253805479,140,22.6,4253805485,213,5.5,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253181,646,13,2,71,31,92br3632xgmc25jvr0jesfvl6,1,78.6,58.1,2023-05-06T11:31:46.363Z,2023-05-11T15:39:35Z,4253806827,74,,4253806829,102,51.8,4253806835,458,,4253805637,56,Center,4253805635,18,,4253806831,103,94.4,4253806421,25,,4253806837,230,97.6,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,4253806423,72,4253808007,108,4253806833,215,,4253806839,231,49.8,,,,,,,,,,,,,,,,,,,,,,,,
2544253193,647,43,2,71,33,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-05-06T11:31:48.459Z,2023-05-06T11:31:51Z,4253805993,144,50,4253805709,286,0,4253805707,56,Center,,,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253203,631,5,2,71,34,18c8ibslzapz40lfb8y5vygcs,1,-1,45.5,2023-05-06T11:31:49.272Z,2023-05-06T11:31:50Z,4253805855,233,648,4253805769,56,Back,4253805771,346,,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253211,648,5,2,71,34,92br3632xgmc25jvr0jesfvl6,0,101,54.5,2023-05-06T11:31:49.272Z,2023-05-06T11:47:04Z,4253805905,233,631,4253805807,56,Center,4253805809,346,,,,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253785,632,1,2,72,5,18c8ibslzapz40lfb8y5vygcs,1,3.8,37.7,2023-05-06T11:32:19.944Z,2023-05-06T11:32:27Z,4253808805,140,56.7,4253808819,74,,4253808801,124,,4253808813,1,,4253808811,213,5.9,4253808809,212,58.8,4253808803,56,Right,4253808807,141,9.4,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253791,633,43,2,72,10,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-05-06T11:32:25.432Z,2023-05-06T11:34:49Z,4253808873,233,649,4253819437,144,44,4253808851,286,0,4253808847,56,Right,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253771,649,43,2,72,10,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-05-06T11:32:25.433Z,2023-05-06T11:34:51Z,4253808739,56,Back,4253819675,144,44,4253808741,285,0,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253811,634,61,2,72,11,18c8ibslzapz40lfb8y5vygcs,0,65.4,3.4,2023-05-06T11:32:25.640Z,2023-05-06T11:34:53Z,4253808933,56,Right,,,,,,,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253779,650,1,2,72,12,92br3632xgmc25jvr0jesfvl6,0,36.6,91.7,2023-05-06T11:32:26.812Z,2023-05-06T11:32:27Z,4253808789,1,,4253808783,141,85.7,4253808787,213,6.0,4253808777,157,,4253808781,140,51.5,4253808779,56,Left,4253808785,212,16.2,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253817,635,1,2,72,12,18c8ibslzapz40lfb8y5vygcs,0,48,14.4,2023-05-06T11:32:27.322Z,2023-05-11T15:40:06Z,4253808975,140,67.3,4253808983,1,,4253808971,157,,4253808977,141,40.3,4253808981,213,0.7,4253808979,212,26.8,4253808973,56,Center,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253807,651,49,2,72,14,92br3632xgmc25jvr0jesfvl6,1,29.2,64.2,2023-05-06T11:32:28.635Z,2023-05-06T11:32:28Z,,,,,,,,,,,,,,,,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253849,652,1,2,72,15,92br3632xgmc25jvr0jesfvl6,0,25.9,59.6,2023-05-06T11:32:30.249Z,2023-05-06T11:32:33Z,4253809171,141,30.0,4253809175,213,5.3,4253809167,56,Back,4253809173,212,24.4,4253809169,140,39.0,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253877,636,8,2,72,16,18c8ibslzapz40lfb8y5vygcs,1,54.1,93.3,2023-05-06T11:32:31.258Z,2023-05-11T15:40:13Z,4253809295,56,Left,4268567797,385,,,,,,,,,,,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253903,637,5,2,72,20,18c8ibslzapz40lfb8y5vygcs,0,54,101.7,2023-05-06T11:32:34.778Z,2023-05-06T11:47:04Z,4253809407,347,,4253809479,233,653,4253809405,56,Left,,,,,,,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253883,653,5,2,72,20,92br3632xgmc25jvr0jesfvl6,1,46,-1.7,2023-05-06T11:32:34.778Z,2023-05-06T11:32:37Z,4253809451,233,637,4253809309,56,Back,4253809311,347,,,,,,,,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544253983,654,1,2,72,25,92br3632xgmc25jvr0jesfvl6,1,45.9,0,2023-05-06T11:32:40.330Z,2023-05-06T11:32:43Z,4253809811,107,,4253809819,212,9.6,4253809813,56,Back,4253809821,213,2.5,4253809817,141,6.7,4253809815,140,38.6,,,,,,,7yt16wh1vrezxyfbvtrpn78mi,R. Takao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254033,655,1,2,72,28,92br3632xgmc25jvr0jesfvl6,1,39.3,12.2,2023-05-06T11:32:43.418Z,2023-05-06T11:32:47Z,4253810063,141,37.7,4253810067,213,1.9,4253810061,140,33.4,4253810065,212,18.4,4253810059,56,Back,,,,,,,,,,3erz4yrlw2m15mxxocwq31g16,R. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254037,656,1,2,72,32,92br3632xgmc25jvr0jesfvl6,0,34.6,54.3,2023-05-06T11:32:46.970Z,2023-05-06T11:32:48Z,4253810091,212,29.4,4253810085,56,Left,4253810087,140,53.1,4253810093,213,0.8,4253810089,141,86.8,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254049,638,1,2,72,34,18c8ibslzapz40lfb8y5vygcs,0,45.6,12.8,2023-05-06T11:32:48.601Z,2023-05-11T15:40:29Z,4268568175,212,12.8,4268568171,140,56.8,4268568177,213,0.4,4268568173,141,20.2,4253810145,56,Right,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254127,657,1,2,72,36,92br3632xgmc25jvr0jesfvl6,0,34.7,70.6,2023-05-06T11:32:50.986Z,2023-05-06T11:32:55Z,4253810619,56,Left,4253810625,212,47.2,4253810617,157,,4253810621,140,74.9,4253810627,213,0.5,4253810629,1,,4253810623,141,100.0,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254115,639,5,2,72,40,18c8ibslzapz40lfb8y5vygcs,1,23.6,-1.5,2023-05-06T11:32:54.666Z,2023-05-06T11:32:56Z,4253810571,56,Back,4253810669,233,658,4253810573,347,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254133,658,5,2,72,40,92br3632xgmc25jvr0jesfvl6,0,76.4,101.5,2023-05-06T11:32:54.666Z,2023-05-06T11:47:04Z,4253810655,347,,4253810653,56,Left,4253810721,233,639,,,,,,,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254333,640,1,2,72,52,18c8ibslzapz40lfb8y5vygcs,1,25.2,0,2023-05-06T11:33:07.209Z,2023-05-06T11:33:10Z,4253811675,107,,4253811683,212,15.4,4253811679,140,30.9,4253811685,213,1.2,4253811677,56,Back,4253811681,141,19.5,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254343,641,1,2,72,55,18c8ibslzapz40lfb8y5vygcs,0,30.8,19.4,2023-05-06T11:33:10.122Z,2023-05-06T11:33:11Z,4253811749,157,,4253811751,56,Center,4253811755,141,23.7,4253811753,140,63.9,4253811759,213,0.1,4253811761,1,,4253811757,212,34.9,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254375,659,1,2,72,56,92br3632xgmc25jvr0jesfvl6,1,40.2,88,2023-05-06T11:33:11.354Z,2023-05-06T11:33:14Z,4253811977,3,,4253811981,140,59.4,4253811979,56,Left,4253811985,212,20.2,4253811983,141,86.6,4253811987,213,6.2,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254405,661,43,2,72,58,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-05-06T11:33:12.843Z,2023-05-11T15:40:41Z,4268568717,144,49,,,,,,,,,,,,,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254383,660,61,2,72,59,92br3632xgmc25jvr0jesfvl6,0,59.4,86.6,2023-05-06T11:33:14.490Z,2023-05-06T11:33:15Z,4253812025,56,Left,,,,,,,,,,,,,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254379,642,43,2,73,0,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-05-06T11:33:14.617Z,2023-05-11T15:40:42Z,4268568743,144,49,,,,,,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254427,643,1,2,73,0,18c8ibslzapz40lfb8y5vygcs,1,32,15.2,2023-05-06T11:33:14.857Z,2023-05-06T11:33:19Z,4253812247,157,,4253812267,1,,4253812249,56,Center,4253812261,212,31.6,4253812257,141,39.5,4253812265,213,0.6,4253812253,140,57.6,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254465,644,1,2,73,5,18c8ibslzapz40lfb8y5vygcs,1,68.1,37,2023-05-06T11:33:19.577Z,2023-05-06T11:33:22Z,4253812465,140,76.2,4253812471,213,5.3,4253812467,141,19.4,4253812463,56,Right,4253812469,212,14.7,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254517,645,1,2,73,8,18c8ibslzapz40lfb8y5vygcs,0,76.8,23.7,2023-05-06T11:33:22.795Z,2023-05-11T15:41:07Z,4253812763,155,,4253812769,141,56.4,4268569821,223,,4253812767,140,95.1,4253812765,56,Center,4253812771,212,29.4,4268569769,72,,4268569671,2,,1enckn6zmewa3nupsm95mgkb9,Mateus,4253812773,213,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,
2544254521,662,52,2,73,11,92br3632xgmc25jvr0jesfvl6,1,4.7,43.1,2023-05-06T11:33:25.802Z,2023-05-11T15:41:01Z,4268569559,377,,,,,,,,,,,,,,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254583,663,1,2,73,14,92br3632xgmc25jvr0jesfvl6,1,14.7,44.2,2023-05-06T11:33:28.682Z,2023-05-06T11:33:31Z,4253813195,141,14.4,4253813189,123,,4253813191,56,Back,4253813199,213,5.3,4253813193,140,28.6,4253813197,212,25.0,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254621,664,1,2,73,16,92br3632xgmc25jvr0jesfvl6,1,28.6,14.4,2023-05-06T11:33:31.385Z,2023-05-06T11:33:34Z,4253813385,56,Back,4253813391,212,14.7,4253813389,141,2.9,4253813393,213,5.7,4253813387,140,40.4,,,,,,,,,,7yt16wh1vrezxyfbvtrpn78mi,R. Takao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254631,665,50,2,73,19,92br3632xgmc25jvr0jesfvl6,1,42.6,2.6,2023-05-06T11:33:34.167Z,2023-05-06T11:33:36Z,4253813425,56,Back,4253813427,286,,4253813487,233,646,,,,,,,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254625,646,7,2,73,19,18c8ibslzapz40lfb8y5vygcs,1,57.4,97.4,2023-05-06T11:33:34.168Z,2023-05-11T15:45:32Z,4253813399,167,,4253813403,285,,4268582167,385,,4253813401,56,Left,4253813463,233,665,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254637,647,5,2,73,20,18c8ibslzapz40lfb8y5vygcs,0,55.8,101.5,2023-05-06T11:33:34.778Z,2023-05-06T11:33:36Z,4253813439,347,,4253813435,56,Left,4253813507,233,666,,,,,,,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254647,666,5,2,73,20,92br3632xgmc25jvr0jesfvl6,1,44.2,-1.5,2023-05-06T11:33:34.778Z,2023-05-06T11:47:05Z,4253813481,347,,4253813495,233,647,4253813479,56,Back,,,,,,,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254767,667,1,2,73,26,92br3632xgmc25jvr0jesfvl6,1,46.6,0,2023-05-06T11:33:40.858Z,2023-05-06T11:33:45Z,4253814131,107,,4253814141,213,2.5,4253814135,140,37.2,4253814139,212,12.2,4253814133,56,Back,4253814137,141,8.5,,,,,,,7yt16wh1vrezxyfbvtrpn78mi,R. Takao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254809,668,1,2,73,30,92br3632xgmc25jvr0jesfvl6,1,36.6,32.7,2023-05-06T11:33:45.226Z,2023-05-06T11:33:48Z,4253814399,213,2.0,4253814397,212,10.3,4253814389,56,Back,4253814391,140,32.8,4253814395,141,46.6,,,,,,,,,,3erz4yrlw2m15mxxocwq31g16,R. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254865,669,1,2,73,33,92br3632xgmc25jvr0jesfvl6,1,32.8,46.6,2023-05-06T11:33:48.026Z,2023-05-06T11:33:52Z,4253814643,141,32.4,4253814647,213,5.3,4253814639,56,Back,4253814641,140,39.6,4253814645,212,12.0,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254925,670,1,2,73,37,92br3632xgmc25jvr0jesfvl6,1,44,27.1,2023-05-06T11:33:51.818Z,2023-05-06T11:33:55Z,4253814981,140,59.4,4253814979,56,Right,4253814985,212,22.4,4253814983,141,4.3,4253814987,213,5.5,,,,,,,,,,3erz4yrlw2m15mxxocwq31g16,R. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254953,671,1,2,73,40,92br3632xgmc25jvr0jesfvl6,1,58.1,7,2023-05-06T11:33:55.225Z,2023-05-06T11:33:57Z,4253815159,140,36.6,4253815165,213,2.4,4253815157,56,Back,4253815161,141,39.7,4253815163,212,31.7,,,,,,,,,,7yt16wh1vrezxyfbvtrpn78mi,R. Takao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544254995,672,1,2,73,42,92br3632xgmc25jvr0jesfvl6,1,36.6,39.7,2023-05-06T11:33:57.401Z,2023-05-06T11:34:00Z,4253815373,140,40.4,4253815379,213,5.4,4253815377,212,6.0,4253815371,56,Back,4253815375,141,33.1,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255037,673,1,2,73,45,92br3632xgmc25jvr0jesfvl6,1,42.2,37.1,2023-05-06T11:34:00.265Z,2023-05-06T11:34:03Z,4253815625,212,8.8,4253815619,56,Back,4253815621,140,36.0,4253815627,213,2.4,4253815623,141,45.8,,,,,,,,,,3erz4yrlw2m15mxxocwq31g16,R. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255075,674,1,2,73,48,92br3632xgmc25jvr0jesfvl6,0,36,45.8,2023-05-06T11:34:03.226Z,2023-05-06T11:34:05Z,4253815791,213,0.2,4253815785,140,62.2,4253815789,212,28.0,4253815783,56,Center,4253815787,141,53.3,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255091,648,8,2,73,51,18c8ibslzapz40lfb8y5vygcs,1,37.8,44.2,2023-05-06T11:34:05.737Z,2023-05-11T15:45:49Z,4268583127,384,,4253815845,56,Back,,,,,,,,,,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255121,649,1,2,73,52,18c8ibslzapz40lfb8y5vygcs,1,31.8,49,2023-05-06T11:34:06.730Z,2023-05-06T11:34:08Z,4253815995,140,42.0,4253815991,3,,4253815993,56,Back,4253816001,213,0.2,4253815999,212,10.8,4253815997,141,51.5,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255125,650,49,2,73,53,18c8ibslzapz40lfb8y5vygcs,1,42,51.5,2023-05-06T11:34:08.058Z,2023-05-06T11:34:08Z,,,,,,,,,,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255189,651,1,2,73,53,18c8ibslzapz40lfb8y5vygcs,1,42,51.5,2023-05-06T11:34:08.121Z,2023-05-06T11:34:12Z,4253816405,212,17.2,4253816401,140,56.6,4253816407,213,5.8,4253816403,141,40.0,4253816399,56,Center,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255221,652,1,2,73,57,18c8ibslzapz40lfb8y5vygcs,0,67.7,52.2,2023-05-06T11:34:12.394Z,2023-05-06T11:34:14Z,4253816603,212,25.3,4253816597,56,Center,4253816599,140,91.8,4253816601,141,52.5,4253816605,213,0.0,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255241,675,52,2,74,1,92br3632xgmc25jvr0jesfvl6,1,12.8,46.9,2023-05-06T11:34:15.882Z,2023-05-11T15:45:56Z,4268583545,376,,,,,,,,,,,,,,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255269,676,1,2,74,1,92br3632xgmc25jvr0jesfvl6,1,12.8,46.9,2023-05-06T11:34:16.138Z,2023-05-06T11:34:17Z,4253816777,123,,4253816781,140,23.2,4253816779,56,Back,4253816819,287,,4253816789,212,27.6,4253816783,141,84.2,4253816793,213,1.2,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255329,677,1,2,74,4,92br3632xgmc25jvr0jesfvl6,1,23.2,84.2,2023-05-06T11:34:18.666Z,2023-05-06T11:34:20Z,4253817085,56,Back,4253817091,212,12.0,4253817093,213,0.2,4253817087,140,34.3,4253817089,141,88.4,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255345,678,1,2,74,6,92br3632xgmc25jvr0jesfvl6,1,34.3,88.4,2023-05-06T11:34:20.698Z,2023-05-06T11:34:22Z,4253817165,141,74.7,4253817161,56,Back,4253817167,212,11.1,4253817185,156,,4253817169,213,4.1,4253817163,140,28.6,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255357,679,61,2,74,8,92br3632xgmc25jvr0jesfvl6,0,28.6,74.7,2023-05-06T11:34:22.987Z,2023-05-06T11:36:35Z,4253817233,56,Back,,,,,,,,,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544255383,653,3,2,74,9,18c8ibslzapz40lfb8y5vygcs,1,69.7,16.9,2023-05-06T11:34:24.107Z,2023-05-11T15:46:07Z,4268583921,465,,4253817409,233,680,4253817357,286,,4253817355,56,Right,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
