id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/16/value,assist,qualifier/17/value
2544953155,783,1,2,82,14,27o8mdqno6jslcjb709sxjwyy,1,39.3,67.3,2023-05-07T07:43:42.500Z,2023-05-07T07:43:43Z,4257534661,213,5.9,4257534659,212,6.0,4257534657,141,64.0,4257534655,140,44.6,4257534653,56,Back,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953161,784,1,2,82,14,27o8mdqno6jslcjb709sxjwyy,1,44.6,64,2023-05-07T07:43:43.188Z,2023-05-07T07:43:44Z,4257534689,140,36.6,4257534695,213,3.6,4257534691,141,57.2,4257534693,212,9.6,4257534687,56,Back,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953175,785,1,2,82,16,27o8mdqno6jslcjb709sxjwyy,1,36.6,57.2,2023-05-07T07:43:44.291Z,2023-05-07T07:43:45Z,4257534745,213,1.6,4257534743,212,10.7,4257534739,140,36.8,4257534737,56,Back,4257534741,141,72.9,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953183,786,1,2,82,17,27o8mdqno6jslcjb709sxjwyy,1,37.5,72.9,2023-05-07T07:43:45.859Z,2023-05-07T07:43:47Z,4257534801,213,6.1,4257534797,141,70.5,4257534795,140,47.9,4257534793,56,Back,4257534799,212,11.0,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953191,787,1,2,82,19,27o8mdqno6jslcjb709sxjwyy,1,47.9,70.5,2023-05-07T07:43:47.564Z,2023-05-07T07:43:48Z,4257534817,56,Back,4257534829,213,3.1,4257534827,212,10.3,4257534841,156,,4257534823,141,71.4,4257534819,140,38.1,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953211,788,1,2,82,21,27o8mdqno6jslcjb709sxjwyy,1,38.1,71.4,2023-05-07T07:43:50.052Z,2023-05-07T07:43:51Z,4257534947,213,5.1,4257534945,212,16.6,4257534939,56,Back,4257534943,141,49.1,4257534941,140,44.5,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953245,789,1,2,82,23,27o8mdqno6jslcjb709sxjwyy,1,44.5,49.1,2023-05-07T07:43:51.299Z,2023-05-07T07:43:54Z,4257535099,213,3.7,4257535091,56,Back,4257535093,140,37.6,4257535095,141,43.0,4257535097,212,8.3,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953273,790,1,2,82,26,27o8mdqno6jslcjb709sxjwyy,1,36.8,43.4,2023-05-07T07:43:54.555Z,2023-05-07T07:43:59Z,4257535285,212,22.3,4257535281,140,32.1,4257535283,141,75.4,4257535287,213,1.8,4257535279,56,Back,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953285,791,43,2,82,31,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-07T07:43:59.508Z,2023-05-07T07:47:27Z,4257535339,286,0,4257540693,144,3,4257535337,56,Back,,,,,,,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953291,792,1,2,82,32,27o8mdqno6jslcjb709sxjwyy,0,37.5,69.3,2023-05-07T07:44:01.043Z,2023-05-07T07:44:01Z,4257535345,56,Center,4257535353,213,6.2,4257535351,212,18.2,4257535349,141,66.4,4257535347,140,54.7,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953311,904,8,2,82,33,5pol481515zvirmk6t00kerbc,1,44.5,18.2,2023-05-07T07:44:02.049Z,2023-05-07T07:44:16Z,4257535415,56,Back,,,,,,,,,,,,,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953299,903,49,2,82,34,5pol481515zvirmk6t00kerbc,1,44.5,18.2,2023-05-07T07:44:02.290Z,2023-05-07T07:44:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953327,905,1,2,82,37,5pol481515zvirmk6t00kerbc,1,43.4,18.2,2023-05-07T07:44:05.714Z,2023-05-07T07:44:06Z,4257535471,140,31.3,4257535473,141,12.9,4257535475,212,13.2,4257535477,213,3.4,4257535469,56,Back,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953333,906,1,2,82,38,5pol481515zvirmk6t00kerbc,1,31.3,12.9,2023-05-07T07:44:06.850Z,2023-05-07T07:44:08Z,4257535509,141,34.8,4257535513,213,2.5,4257535511,212,24.1,4257535505,56,Back,4257535507,140,13.2,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953343,907,1,2,82,39,5pol481515zvirmk6t00kerbc,1,13.2,34.8,2023-05-07T07:44:08.194Z,2023-05-07T07:44:09Z,4257535559,1,,4257535551,140,32.6,4257535553,141,5.3,4257535549,56,Back,4257535555,212,28.6,4257535547,157,,4257535557,213,5.5,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953353,908,1,2,82,41,5pol481515zvirmk6t00kerbc,1,32.6,5.3,2023-05-07T07:44:09.730Z,2023-05-07T07:44:11Z,4257535599,56,Back,4257535607,213,0.1,4257535595,3,,4257535605,212,14.9,4257535601,140,46.6,4257535603,141,8.5,4257535597,168,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953357,909,1,2,82,43,5pol481515zvirmk6t00kerbc,0,46.6,8.5,2023-05-07T07:44:11.761Z,2023-05-07T07:44:12Z,4257535627,213,0.5,4257535617,168,,4257535621,140,55.9,4257535623,141,16.4,4257535619,56,Right,4257535625,212,11.1,4257535615,3,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953363,793,49,2,82,45,27o8mdqno6jslcjb709sxjwyy,1,37.5,73.9,2023-05-07T07:44:13.677Z,2023-05-07T07:44:13Z,,,,,,,,,,,,,,,,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953373,794,1,2,82,45,27o8mdqno6jslcjb709sxjwyy,1,37.5,73.9,2023-05-07T07:44:13.803Z,2023-05-07T07:44:14Z,4257535665,140,38.8,4257535663,56,Back,4257535667,141,90.0,4257535669,212,11.0,4257535671,213,1.4,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953397,795,1,2,82,46,27o8mdqno6jslcjb709sxjwyy,1,38.8,90,2023-05-07T07:44:14.764Z,2023-05-07T07:44:19Z,4257535795,212,23.2,4257535789,56,Back,4257535791,140,24.4,4257535793,141,64.2,4257535797,213,4.0,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953405,796,1,2,82,51,27o8mdqno6jslcjb709sxjwyy,1,25.3,63.7,2023-05-07T07:44:19.380Z,2023-05-07T07:44:21Z,4257535829,212,9.7,4257535831,213,0.2,4257535823,56,Back,4257535825,140,34.4,4257535827,141,66.3,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953417,797,1,2,82,53,27o8mdqno6jslcjb709sxjwyy,1,35.8,62,2023-05-07T07:44:21.923Z,2023-05-07T07:44:23Z,4257535875,141,48.7,4257535879,213,4.0,4257535871,56,Back,4257535873,140,28.9,4257535877,212,11.6,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953455,798,1,2,82,54,27o8mdqno6jslcjb709sxjwyy,1,29.3,51.6,2023-05-07T07:44:22.907Z,2023-05-07T07:44:28Z,4257536045,213,2.9,4257536043,212,19.5,4257536039,140,11.4,4257536041,141,59.0,4257536037,56,Back,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953465,799,1,2,82,59,27o8mdqno6jslcjb709sxjwyy,1,10.1,66.4,2023-05-07T07:44:27.884Z,2023-05-07T07:44:29Z,4257536081,140,13.8,4257536083,141,83.5,4257536085,212,12.3,4257536079,56,Back,4257536087,213,1.2,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953487,800,1,2,83,1,27o8mdqno6jslcjb709sxjwyy,1,13.8,83.5,2023-05-07T07:44:29.275Z,2023-05-07T07:44:31Z,4257536163,56,Back,4257536165,140,25.9,4257536167,141,96.8,4257536169,212,15.6,4257536171,213,0.6,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953501,801,1,2,83,2,27o8mdqno6jslcjb709sxjwyy,1,26.2,96.8,2023-05-07T07:44:30.939Z,2023-05-07T07:44:32Z,4257536207,212,11.1,4257536203,140,36.8,4257536205,141,96.0,4257536209,213,6.2,4257536201,56,Back,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953505,802,1,2,83,4,27o8mdqno6jslcjb709sxjwyy,1,36.8,96,2023-05-07T07:44:32.619Z,2023-05-07T07:44:33Z,4257536231,141,91.1,4257536229,140,31.0,4257536237,213,3.6,4257536227,56,Back,4257536235,212,6.9,,,,,,,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953507,803,1,2,83,5,27o8mdqno6jslcjb709sxjwyy,1,31,91.1,2023-05-07T07:44:33.379Z,2023-05-07T07:44:34Z,4257536247,212,8.1,4257536245,141,85.6,4257536243,140,37.8,4257536249,213,5.8,4257536241,56,Back,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953511,804,1,2,83,5,27o8mdqno6jslcjb709sxjwyy,1,37.8,85.6,2023-05-07T07:44:33.971Z,2023-05-07T07:47:43Z,4257536259,212,7.8,4257536261,213,1.4,4257536253,56,Back,4257536255,140,39.1,4257536257,141,96.9,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953539,805,1,2,83,8,27o8mdqno6jslcjb709sxjwyy,1,39.1,96.9,2023-05-07T07:44:36.819Z,2023-05-07T07:44:37Z,4257536399,212,14.2,4257536393,56,Left,4257536395,140,52.6,4257536397,141,96.8,4257536401,213,6.3,,,,,,,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953567,806,1,2,83,9,27o8mdqno6jslcjb709sxjwyy,1,52.6,96.8,2023-05-07T07:44:37.603Z,2023-05-07T07:44:42Z,4257536551,140,62.7,4257536553,141,97.7,4257536555,212,10.6,4257536549,56,Left,4257536557,213,0.1,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953581,807,1,2,83,14,27o8mdqno6jslcjb709sxjwyy,1,76,86,2023-05-07T07:44:42.395Z,2023-05-07T07:44:44Z,4257536599,56,Left,4257536601,140,82.9,4257536609,212,7.3,4257536613,213,0.1,4257536605,141,87.1,,,,,,,,,,6pjif1rwpdftfj1dfee9l5xm2,R. Kabayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953613,810,3,2,83,19,27o8mdqno6jslcjb709sxjwyy,0,79.8,97.8,2023-05-07T07:44:47.457Z,2023-05-07T07:44:50Z,4257536777,233,910,4257536733,56,Left,4257536735,286,,,,,,,,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953621,910,7,2,83,19,5pol481515zvirmk6t00kerbc,1,20.2,2.2,2023-05-07T07:44:47.458Z,2023-05-07T07:44:49Z,4257536765,233,810,4257536757,56,Back,4257536759,285,,4257536755,167,,,,,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953625,811,5,2,83,20,27o8mdqno6jslcjb709sxjwyy,1,79.2,101.4,2023-05-07T07:44:48.412Z,2023-05-07T07:45:44Z,4257536769,56,Left,4257536781,233,911,4257536771,347,,,,,,,,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953623,911,5,2,83,20,5pol481515zvirmk6t00kerbc,0,20.8,-1.4,2023-05-07T07:44:48.412Z,2023-05-07T07:44:49Z,4257536763,347,,4257536761,56,Back,4257536787,233,811,,,,,,,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953681,812,1,2,83,28,27o8mdqno6jslcjb709sxjwyy,0,80.6,100,2023-05-07T07:44:56.276Z,2023-05-07T07:45:20Z,4257537021,189,,4257537013,141,82.7,4257537011,140,88.3,4257537009,56,Left,4257537015,212,14.7,4257537007,107,,4257537017,213,5.3,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953711,813,1,2,83,32,27o8mdqno6jslcjb709sxjwyy,1,69.8,45.2,2023-05-07T07:45:01.075Z,2023-05-07T07:45:02Z,4257537123,56,Center,4257537131,141,24.6,4257537135,212,16.2,4257537127,140,77.5,4257537137,213,5.2,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953729,814,1,2,83,34,27o8mdqno6jslcjb709sxjwyy,1,77.5,24.6,2023-05-07T07:45:02.324Z,2023-05-07T07:45:04Z,4257537189,141,34.0,4257537193,213,2.7,4257537185,56,Center,4257537191,212,13.6,4257537187,140,66.1,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953749,815,1,2,83,36,27o8mdqno6jslcjb709sxjwyy,1,66.1,34,2023-05-07T07:45:04.660Z,2023-05-07T07:45:07Z,4257537275,141,44.2,4257537279,213,1.6,4257537273,140,65.9,4257537271,56,Center,4257537277,212,6.9,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953773,816,1,2,83,39,27o8mdqno6jslcjb709sxjwyy,1,66.2,52.1,2023-05-07T07:45:07.508Z,2023-05-07T07:45:11Z,4257537381,140,86.8,4257537389,213,0.9,4257537385,141,94.1,4257537391,1,,4257537377,56,Left,4257537387,212,35.8,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953781,817,1,2,83,42,27o8mdqno6jslcjb709sxjwyy,0,90.4,93.6,2023-05-07T07:45:11.107Z,2023-05-07T07:45:12Z,4257537407,2,,4257537435,233,912,4257537411,56,Left,4257537415,141,91.4,4257537409,155,,4257537419,213,4.7,4257537433,236,,4257537417,212,1.5,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,4257537413,140,90.4,,4257537439,286,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953777,912,12,2,83,42,5pol481515zvirmk6t00kerbc,1,5.9,8.6,2023-05-07T07:45:11.207Z,2023-05-07T07:45:12Z,4257537443,233,817,4257537403,56,Back,4257537399,185,,,,,,,,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953797,818,6,2,83,44,27o8mdqno6jslcjb709sxjwyy,1,97.2,91.6,2023-05-07T07:45:12.729Z,2023-05-07T07:45:50Z,4257537477,73,,4257537483,233,913,4257537475,56,Left,,,,,,,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953787,913,6,2,83,44,5pol481515zvirmk6t00kerbc,0,2.8,8.4,2023-05-07T07:45:12.729Z,2023-05-07T07:45:15Z,4257537489,233,818,4257537449,56,Back,4257537451,73,,,,,,,,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953981,819,1,2,84,14,27o8mdqno6jslcjb709sxjwyy,0,99.5,99.5,2023-05-07T07:45:43.133Z,2023-05-07T07:48:37Z,4257538273,140,90.1,4257538267,155,,4257538275,141,46.4,4257538265,6,,4257538277,212,37.4,4257538263,2,,4257538271,56,Center,4257538279,213,4.4,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,4257538281,1,,,4257538269,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953977,914,61,2,84,16,5pol481515zvirmk6t00kerbc,1,6.2,43,2023-05-07T07:45:44.923Z,2023-05-07T07:48:35Z,4257538245,56,Back,,,,,,,,,,,,,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544953985,915,49,2,84,18,5pol481515zvirmk6t00kerbc,1,22.1,71.8,2023-05-07T07:45:46.509Z,2023-05-07T07:45:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954047,916,1,2,84,26,5pol481515zvirmk6t00kerbc,1,69.8,83.2,2023-05-07T07:45:54.787Z,2023-05-07T07:45:57Z,4257538517,141,64.9,4257538515,140,71.2,4257538521,213,4.8,4257538513,56,Center,4257538519,212,12.5,,,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954051,917,61,2,84,28,5pol481515zvirmk6t00kerbc,0,70.4,71.8,2023-05-07T07:45:56.963Z,2023-05-07T07:45:57Z,4257538537,56,Center,,,,,,,,,,,,,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954057,820,49,2,84,29,27o8mdqno6jslcjb709sxjwyy,1,25.2,15.9,2023-05-07T07:45:57.700Z,2023-05-07T07:45:57Z,,,,,,,,,,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954063,821,1,2,84,29,27o8mdqno6jslcjb709sxjwyy,1,25.2,15.9,2023-05-07T07:45:57.739Z,2023-05-07T07:45:58Z,4257538567,212,1.7,4257538565,141,15.5,4257538569,213,3.3,4257538561,56,Back,4257538563,140,23.6,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954079,822,1,2,84,30,27o8mdqno6jslcjb709sxjwyy,1,23.6,15.5,2023-05-07T07:45:58.260Z,2023-05-07T07:46:02Z,4257538627,213,1.8,4257538625,212,7.6,4257538621,140,22.1,4257538623,141,26.5,4257538619,56,Back,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954087,823,1,2,84,34,27o8mdqno6jslcjb709sxjwyy,1,21.8,26.7,2023-05-07T07:46:02.419Z,2023-05-07T07:49:19Z,4257538653,212,21.0,4257538651,141,53.3,4257538655,213,1.0,4257538649,140,32.0,4257538647,56,Back,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954105,824,1,2,84,36,27o8mdqno6jslcjb709sxjwyy,1,30.6,50.3,2023-05-07T07:46:04.315Z,2023-05-07T07:46:08Z,4257538729,140,37.7,4257538731,141,68.5,4257538735,213,1.0,4257538733,212,14.4,4257538727,56,Back,,,,,,,,,,6pjif1rwpdftfj1dfee9l5xm2,R. Kabayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954121,825,1,2,84,39,27o8mdqno6jslcjb709sxjwyy,1,37.1,66.1,2023-05-07T07:46:08.123Z,2023-05-07T07:46:09Z,4257538801,212,10.7,4257538803,213,5.6,4257538797,140,45.3,4257538795,56,Back,4257538799,141,56.7,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954141,826,1,2,84,41,27o8mdqno6jslcjb709sxjwyy,1,45.4,57.5,2023-05-07T07:46:09.588Z,2023-05-07T07:46:14Z,4257538895,212,21.0,4257538881,56,Back,4257538899,213,3.7,4257538885,140,28.0,4257538891,141,42.4,,,,,,,,,,6pjif1rwpdftfj1dfee9l5xm2,R. Kabayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954151,827,1,2,84,45,27o8mdqno6jslcjb709sxjwyy,1,27.8,41.6,2023-05-07T07:46:13.868Z,2023-05-07T07:46:15Z,4257538939,213,5.5,4257538931,56,Back,4257538937,212,11.2,4257538933,140,35.4,4257538935,141,30.1,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954157,828,1,2,84,47,27o8mdqno6jslcjb709sxjwyy,1,35.6,29.4,2023-05-07T07:46:15.443Z,2023-05-07T07:46:17Z,4257538965,213,5.6,4257538957,56,Right,4257538961,141,6.5,4257538963,212,25.0,4257538959,140,54.2,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954171,829,1,2,84,48,27o8mdqno6jslcjb709sxjwyy,0,55.1,6.2,2023-05-07T07:46:17.150Z,2023-05-07T07:46:18Z,4257539047,213,0.7,4257539043,141,34.3,4257539039,56,Center,4257539045,212,29.8,4257539037,155,,4257539041,140,76.9,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954187,918,44,2,84,48,5pol481515zvirmk6t00kerbc,1,23.1,62.2,2023-05-07T07:46:17.170Z,2023-05-07T07:46:21Z,4257539095,56,Back,4257539117,233,830,4257539097,285,,,,,,,,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954179,830,44,2,84,48,27o8mdqno6jslcjb709sxjwyy,0,76.9,37.8,2023-05-07T07:46:17.171Z,2023-05-07T07:46:22Z,4257539077,286,,4257539075,56,Center,4257539137,233,918,,,,,,,,,,,,,,,,ei6bl9rnpy19fhgc649rz6rqh,A. Kawata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954211,919,61,2,84,49,5pol481515zvirmk6t00kerbc,1,24.7,60.9,2023-05-07T07:46:17.940Z,2023-05-07T07:52:44Z,4257539223,56,Back,,,,,,,,,,,,,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954233,920,43,2,84,58,5pol481515zvirmk6t00kerbc,1,0,0,2023-05-07T07:46:26.786Z,2023-05-07T07:46:48Z,4257539933,144,49,,,,,,,,,,,,,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954249,921,61,2,85,0,5pol481515zvirmk6t00kerbc,1,14.2,37.3,2023-05-07T07:46:28.756Z,2023-05-07T07:46:28Z,4257539343,56,Back,,,,,,,,,,,,,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954259,922,52,2,85,2,5pol481515zvirmk6t00kerbc,1,2.2,33.1,2023-05-07T07:46:30.530Z,2023-05-07T07:46:30Z,,,,,,,,,,,,,,,,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954311,923,1,2,85,9,5pol481515zvirmk6t00kerbc,0,7.8,32.1,2023-05-07T07:46:37.555Z,2023-05-07T07:46:38Z,4257539579,140,42.0,4257539575,199,,4257539587,1,,4257539581,141,32.7,4257539583,212,35.9,4257539577,56,Back,4257539585,213,0.0,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954349,831,49,2,85,11,27o8mdqno6jslcjb709sxjwyy,1,51.5,65.8,2023-05-07T07:46:39.348Z,2023-05-07T07:49:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544954365,832,1,2,85,11,27o8mdqno6jslcjb709sxjwyy,0,51.5,65.8,2023-05-07T07:46:39.515Z,2023-05-07T07:47:22Z,4257539819,212,29.2,4257539821,213,1.0,4257539813,56,Left,4257540023,155,,4257539815,140,66.7,4257539817,141,100.0,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
