id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2544151717,736,4,2,76,59,1f3ehp8p9yi8reamghry4p76t,1,38.2,75.9,2023-05-06T06:37:55.932Z,2023-05-06T06:37:57Z,4253270827,286,,4253270821,56,Back,4253270833,233,755,4253270819,13,,4253270825,265,,4253270823,152,,,,,,,,bcctcysurrrfw25szzr1pjsnp,Lucas Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151715,755,4,2,76,59,e90fnsgtnamze3yssxpg392eb,0,61.8,24.1,2023-05-06T06:37:55.933Z,2023-05-06T06:37:57Z,4253270837,233,736,4253270807,13,,4253270809,56,Center,4253270811,152,,4253270817,285,,4253270813,265,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151757,737,1,2,77,13,1f3ehp8p9yi8reamghry4p76t,0,39.9,74.8,2023-05-06T06:38:09.802Z,2023-05-06T06:38:11Z,4253271041,140,74.9,4253271049,1,,4253271035,5,,4253271047,213,0.0,4253271043,141,75.6,4253271037,152,,4253271045,212,36.8,4253271039,56,Center,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151767,756,8,2,77,16,e90fnsgtnamze3yssxpg392eb,1,25.5,28,2023-05-06T06:38:12.759Z,2023-05-06T06:38:12Z,4253271073,56,Back,,,,,,,,,,,,,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151769,757,49,2,77,17,e90fnsgtnamze3yssxpg392eb,1,26.9,37.1,2023-05-06T06:38:13.677Z,2023-05-06T06:38:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151779,758,1,2,77,20,e90fnsgtnamze3yssxpg392eb,1,30,38,2023-05-06T06:38:16.344Z,2023-05-06T06:38:20Z,4253271131,140,50.2,4253271129,56,Center,4253271137,213,0.2,4253271135,212,21.8,4253271133,141,45.1,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151781,759,1,2,77,23,e90fnsgtnamze3yssxpg392eb,1,53.2,46.7,2023-05-06T06:38:19.871Z,2023-05-06T06:38:21Z,4253271153,141,56.6,4253271149,56,Center,4253271155,212,7.3,4253271151,140,55.9,4253271157,213,1.2,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151785,760,1,2,77,25,e90fnsgtnamze3yssxpg392eb,0,58.2,58.5,2023-05-06T06:38:21.475Z,2023-05-06T07:01:54Z,4253271167,140,59.9,4253271173,213,5.9,4253271169,141,57.5,4253271171,212,1.9,4253271165,56,Center,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151815,738,3,2,77,27,1f3ehp8p9yi8reamghry4p76t,0,25.6,41.6,2023-05-06T06:38:24.109Z,2023-05-06T07:01:58Z,4253271337,285,,4253286851,233,761,4253271335,56,Back,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151793,761,7,2,77,27,e90fnsgtnamze3yssxpg392eb,1,74.4,58.4,2023-05-06T06:38:24.110Z,2023-05-06T07:01:03Z,4253271211,286,,4253287069,233,738,4253271209,56,Center,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151807,762,61,2,77,31,e90fnsgtnamze3yssxpg392eb,0,83.8,63.1,2023-05-06T06:38:27.962Z,2023-05-06T06:41:58Z,4253271279,56,Center,,,,,,,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151819,739,3,2,77,32,1f3ehp8p9yi8reamghry4p76t,0,22.4,41.4,2023-05-06T06:38:28.204Z,2023-05-06T07:01:46Z,4253274637,56,Back,4253274639,285,,4253274693,233,763,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151809,763,7,2,77,32,e90fnsgtnamze3yssxpg392eb,0,77.6,58.6,2023-05-06T06:38:28.205Z,2023-05-06T07:01:58Z,4253274681,286,,4253274689,233,739,4253271311,56,Center,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151829,741,49,2,77,33,1f3ehp8p9yi8reamghry4p76t,1,20.1,36.9,2023-05-06T06:38:29.225Z,2023-05-06T06:42:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151857,743,1,2,77,33,1f3ehp8p9yi8reamghry4p76t,1,19.1,39.8,2023-05-06T06:38:29.667Z,2023-05-06T06:42:54Z,4253275055,140,22.9,4253275053,56,Back,4253275059,212,7.4,4253275061,213,5.3,4253275057,141,30.7,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151855,742,1,2,77,36,1f3ehp8p9yi8reamghry4p76t,1,21.7,33.1,2023-05-06T06:38:32.815Z,2023-05-06T06:38:37Z,4253271505,155,,4253271513,212,33.0,4253271515,213,5.6,4253271511,141,3.5,4253271517,1,,4253271507,56,Back,4253271509,140,46.6,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151875,744,1,2,77,45,1f3ehp8p9yi8reamghry4p76t,1,69.2,39,2023-05-06T06:38:41.594Z,2023-05-06T06:44:22Z,4253271613,140,89.9,4253271615,141,95.8,4253276245,1,,4253271617,212,44.3,4253271611,56,Left,4253271619,213,1.1,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151895,745,1,2,77,52,1f3ehp8p9yi8reamghry4p76t,1,94,91.8,2023-05-06T06:38:48.458Z,2023-05-06T06:38:50Z,4253271727,212,8.8,4253271721,56,Left,4253271729,213,3.0,4253271723,140,85.7,4253271725,141,93.6,,,,,,,,,,bcctcysurrrfw25szzr1pjsnp,Lucas Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151909,746,1,2,77,53,1f3ehp8p9yi8reamghry4p76t,1,85.7,93.6,2023-05-06T06:38:50.107Z,2023-05-06T06:38:51Z,4253271769,56,Left,4253271775,212,9.8,4253271773,141,84.1,4253271777,213,3.9,4253271771,140,78.7,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151913,747,1,2,77,55,1f3ehp8p9yi8reamghry4p76t,1,78.2,83.2,2023-05-06T06:38:51.754Z,2023-05-06T06:38:52Z,4253271797,213,1.1,4253271791,140,80.9,4253271789,56,Left,4253271793,141,92.3,4253271795,212,6.8,,,,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151917,748,1,2,77,56,1f3ehp8p9yi8reamghry4p76t,1,81.9,93,2023-05-06T06:38:52.794Z,2023-05-06T06:38:53Z,4253271815,212,6.1,4253271813,141,97.2,4253271809,56,Left,4253271811,140,87.0,4253271817,213,0.5,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151921,749,1,2,77,57,1f3ehp8p9yi8reamghry4p76t,1,87,97.2,2023-05-06T06:38:53.851Z,2023-05-06T06:38:54Z,4253271843,140,80.0,4253271845,141,71.7,4253271841,56,Center,4253271849,213,4.3,4253271847,212,18.8,,,,,,,,,,bcctcysurrrfw25szzr1pjsnp,Lucas Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151931,750,1,2,77,58,1f3ehp8p9yi8reamghry4p76t,1,80,71.7,2023-05-06T06:38:54.731Z,2023-05-06T06:38:57Z,4253271897,212,9.8,4253271899,213,1.1,4253271891,56,Left,4253271895,141,84.7,4253271893,140,84.1,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151939,751,1,2,78,0,1f3ehp8p9yi8reamghry4p76t,1,80.8,75.4,2023-05-06T06:38:57.083Z,2023-05-06T06:38:59Z,4253271935,141,43.7,4253271933,140,90.3,4253271937,212,23.8,4253271939,213,5.1,4253271929,155,,4253271931,56,Center,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151943,752,1,2,78,1,1f3ehp8p9yi8reamghry4p76t,0,90.2,43.7,2023-05-06T06:38:57.971Z,2023-05-06T06:39:00Z,4253271963,213,1.9,4253271955,56,Center,4253271957,140,89.4,4253271961,212,3.0,4253271959,141,47.9,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151953,764,12,2,78,3,e90fnsgtnamze3yssxpg392eb,1,10.4,46.6,2023-05-06T06:38:59.454Z,2023-05-06T06:39:03Z,4253272001,141,32.7,4253272005,213,6.0,4253271999,140,37.7,4253272003,212,30.2,4253272019,15,,4253271997,56,Back,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151965,753,1,2,78,8,1f3ehp8p9yi8reamghry4p76t,1,63.2,70,2023-05-06T06:39:04.139Z,2023-05-06T06:39:07Z,4253272067,3,,4253272073,141,58.7,4253272069,56,Center,4253272075,212,10.8,4253272077,213,5.5,4253272071,140,70.4,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151967,754,44,2,78,10,1f3ehp8p9yi8reamghry4p76t,1,72,51.8,2023-05-06T06:39:06.956Z,2023-05-06T06:39:09Z,4253272083,286,,4253272119,233,765,4253272081,56,Center,,,,,,,,,,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151971,765,44,2,78,10,e90fnsgtnamze3yssxpg392eb,0,28,48.2,2023-05-06T06:39:06.957Z,2023-05-06T06:39:10Z,4253272089,285,,4253272087,56,Back,4253272149,233,754,,,,,,,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151969,755,61,2,78,10,1f3ehp8p9yi8reamghry4p76t,1,70.4,58.8,2023-05-06T06:39:07.080Z,2023-05-06T06:39:07Z,4253272085,56,Center,,,,,,,,,,,,,,,,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151975,756,1,2,78,11,1f3ehp8p9yi8reamghry4p76t,0,67.8,64.6,2023-05-06T06:39:07.914Z,2023-05-06T06:41:36Z,4253272105,56,Center,4253272111,212,5.1,4253272109,141,62.1,4253272113,213,5.9,4253272107,140,72.4,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151983,766,1,2,78,13,e90fnsgtnamze3yssxpg392eb,0,25.3,43.3,2023-05-06T06:39:09.841Z,2023-05-06T06:41:43Z,4253272163,213,5.6,4253272153,3,,4253272155,56,Back,4253272161,212,10.1,4253272159,141,34.3,4253272157,140,32.9,,,,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544151993,757,1,2,78,15,1f3ehp8p9yi8reamghry4p76t,1,62.9,62.6,2023-05-06T06:39:11.803Z,2023-05-06T06:39:13Z,4253272207,213,1.0,4253272201,140,71.9,4253272199,56,Left,4253272205,212,17.9,4253272203,141,85.0,,,,,,,,,,5s151hcgpbhtuuarwfchd47ze,S. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152011,758,1,2,78,17,1f3ehp8p9yi8reamghry4p76t,1,73.6,87.1,2023-05-06T06:39:13.246Z,2023-05-06T06:39:21Z,4253272285,196,,4253272283,155,,4253272293,212,58.0,4253272295,213,4.9,4253272291,141,4.0,4253272297,1,,4253272287,56,Right,4253272289,140,86.2,bcctcysurrrfw25szzr1pjsnp,Lucas Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152017,759,1,2,78,25,1f3ehp8p9yi8reamghry4p76t,1,89.5,15.2,2023-05-06T06:39:21.643Z,2023-05-06T06:39:24Z,4253272325,141,32.2,4253272323,140,92.5,4253272327,212,12.0,4253272329,213,1.3,4253272321,56,Center,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152021,760,1,2,78,27,1f3ehp8p9yi8reamghry4p76t,1,92.5,27.3,2023-05-06T06:39:24.090Z,2023-05-06T06:43:32Z,4253272365,213,3.5,4253272363,212,9.0,4253272353,56,Center,4253272359,140,84.6,4253272361,141,22.2,,,,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152029,761,1,2,78,29,1f3ehp8p9yi8reamghry4p76t,0,84.6,22.2,2023-05-06T06:39:25.403Z,2023-05-06T06:39:27Z,4253272395,56,Center,4253272401,212,27.3,4253272393,155,,4253272397,140,93.1,4253272399,141,60.2,4253272391,2,,4253272403,213,1.2,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152031,767,12,2,78,30,e90fnsgtnamze3yssxpg392eb,1,8.7,44.3,2023-05-06T06:39:26.712Z,2023-05-06T06:39:31Z,4253272413,213,4.5,4253272415,15,,4253272465,167,,4253272405,56,Back,4253272407,140,3.4,4253272409,141,0.0,4253272411,212,31.2,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152041,762,5,2,78,35,1f3ehp8p9yi8reamghry4p76t,1,95.1,101.2,2023-05-06T06:39:31.222Z,2023-05-06T06:52:48Z,4253272487,233,768,4253272479,56,Left,4253272481,347,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152037,768,5,2,78,35,e90fnsgtnamze3yssxpg392eb,0,4.9,-1.2,2023-05-06T06:39:31.222Z,2023-05-06T06:39:33Z,4253272493,233,762,4253272461,347,,4253272459,56,Back,,,,,,,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152101,763,1,2,78,51,1f3ehp8p9yi8reamghry4p76t,1,88.9,100,2023-05-06T06:39:48.091Z,2023-05-06T06:45:38Z,4253272743,107,,4253272745,56,Left,4253272753,213,3.9,4253272751,212,6.9,4253275247,189,,4253272749,141,94.0,4253272747,140,84.2,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152109,764,1,2,78,53,1f3ehp8p9yi8reamghry4p76t,1,77.2,96.6,2023-05-06T06:39:49.978Z,2023-05-06T06:45:39Z,4253272789,212,15.7,4253272787,141,96.0,4253275559,189,,4253272791,213,3.2,4253272785,140,62.3,4253272783,56,Left,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152115,765,1,2,78,54,1f3ehp8p9yi8reamghry4p76t,1,67.1,95.8,2023-05-06T06:39:50.915Z,2023-05-06T06:45:41Z,4253272815,56,Left,4253272821,212,7.3,4253272819,141,85.3,4253272823,213,4.5,4253272817,140,65.5,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152849,812,1,2,78,56,1f3ehp8p9yi8reamghry4p76t,1,59.3,83.1,2023-05-06T06:39:52.181Z,2023-05-06T06:45:42Z,4253276409,141,84.5,4253276407,140,67.4,4253276411,212,8.6,4253276413,213,0.1,4253276405,56,Left,,,,,,,,,,5s151hcgpbhtuuarwfchd47ze,S. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152853,814,1,2,78,58,1f3ehp8p9yi8reamghry4p76t,1,66,86.6,2023-05-06T06:39:54.501Z,2023-05-06T06:45:43Z,4253276567,56,Center,4253276573,212,16.2,4253276575,213,3.5,4253276569,140,51.7,4253276571,141,77.5,,,,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152851,813,1,2,79,0,1f3ehp8p9yi8reamghry4p76t,1,56.4,75,2023-05-06T06:39:56.356Z,2023-05-06T06:45:44Z,4253277171,141,90.9,4253277173,212,10.9,4253277169,140,57.6,4253277175,213,1.5,4253277167,56,Left,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152123,766,1,2,79,3,1f3ehp8p9yi8reamghry4p76t,0,53.5,89,2023-05-06T06:40:00.107Z,2023-05-06T06:45:46Z,4253272877,141,81.4,4253272871,155,,4253272879,212,42.8,4253272883,1,,4253272881,213,6.2,4253272873,56,Left,4253272875,140,94.0,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152127,769,49,2,79,8,e90fnsgtnamze3yssxpg392eb,1,4.1,9.1,2023-05-06T06:40:04.243Z,2023-05-06T06:40:04Z,,,,,,,,,,,,,,,,,,,,,,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152133,770,1,2,79,9,e90fnsgtnamze3yssxpg392eb,1,5.6,2.2,2023-05-06T06:40:05.576Z,2023-05-06T06:40:07Z,4253272939,213,0.4,4253272931,56,Back,4253272937,212,16.2,4253272941,1,,4253272929,157,,4253272935,141,11.7,4253272933,140,19.8,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152135,771,1,2,79,11,e90fnsgtnamze3yssxpg392eb,0,19.6,11.7,2023-05-06T06:40:07.148Z,2023-05-06T06:40:09Z,4253272957,213,2.0,4253272951,140,16.2,4253272953,141,22.4,4253272949,56,Back,4253272955,212,8.1,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152141,767,49,2,79,12,1f3ehp8p9yi8reamghry4p76t,1,81.2,81.7,2023-05-06T06:40:08.829Z,2023-05-06T06:40:08Z,,,,,,,,,,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152147,768,1,2,79,13,1f3ehp8p9yi8reamghry4p76t,1,85.5,76.9,2023-05-06T06:40:09.387Z,2023-05-06T07:01:19Z,4253277793,154,,4253272995,213,4.7,4253272993,212,18.4,4253277791,210,15,4253272991,141,49.9,4253272989,140,85.1,4253272987,56,Center,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2544152149,769,15,2,79,15,1f3ehp8p9yi8reamghry4p76t,1,85.8,53.1,2023-05-06T06:40:11.882Z,2023-05-06T07:01:19Z,4253277801,55,768,4253277809,146,96.8,4253277797,29,,4253277635,72,,4253273003,17,,4253277805,102,49.8,4253277829,233,772,4253277811,147,51.4,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,4253273001,22,,4253277799,154,,,4253277807,103,4253277795,78,4253273005,56,Center,,,,,,,,,,3.2,,,,,,,,
2544152153,772,10,2,79,15,e90fnsgtnamze3yssxpg392eb,1,4.4,46.3,2023-05-06T06:40:11.982Z,2023-05-06T06:46:18Z,4253277653,233,769,4253273023,182,,4253273025,56,Back,4253273019,173,,4253273303,179,,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152157,773,12,2,79,18,e90fnsgtnamze3yssxpg392eb,1,11.6,47.8,2023-05-06T06:40:15.025Z,2023-05-06T06:40:16Z,4253273043,213,6.2,4253273037,140,26.0,4253273039,141,46.1,4253273041,212,15.2,4253273035,56,Back,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152167,770,43,2,79,21,1f3ehp8p9yi8reamghry4p76t,1,0,0,2023-05-06T06:40:17.530Z,2023-05-06T06:47:07Z,4253278119,144,3,4253273081,233,774,4253273063,56,Center,4253273065,286,0,,,,,,,,,,,,,5s151hcgpbhtuuarwfchd47ze,S. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152171,774,43,2,79,21,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-05-06T06:40:17.530Z,2023-05-06T06:47:10Z,4253273073,285,0,4253273071,56,Back,4253278155,144,45,,,,,,,,,,,,,,,,anzbyfw36kbait6hvlzornuok,K. Tawaratsumida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152175,771,1,2,79,21,1f3ehp8p9yi8reamghry4p76t,1,76,47,2023-05-06T06:40:17.962Z,2023-05-06T06:40:20Z,4253273113,140,73.0,4253273115,141,25.5,4253273117,212,15.0,4253273111,56,Center,4253273119,213,4.5,,,,,,,,,,5s151hcgpbhtuuarwfchd47ze,S. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152177,772,1,2,79,23,1f3ehp8p9yi8reamghry4p76t,0,73.9,26.1,2023-05-06T06:40:19.867Z,2023-05-06T06:40:20Z,4253273129,141,25.9,4253273131,212,5.7,4253273127,140,79.3,4253273125,56,Center,4253273133,213,6.3,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152189,775,1,2,79,24,e90fnsgtnamze3yssxpg392eb,0,22.1,65.2,2023-05-06T06:40:20.936Z,2023-05-06T06:40:22Z,4253273173,141,64.6,4253273175,212,1.1,4253273169,56,Back,4253273167,3,,4253273171,140,23.1,4253273177,213,5.9,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152193,773,61,2,79,26,1f3ehp8p9yi8reamghry4p76t,0,76.9,26.1,2023-05-06T06:40:22.764Z,2023-05-06T06:40:23Z,4253273185,56,Center,,,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152207,776,1,2,79,28,e90fnsgtnamze3yssxpg392eb,0,24.8,66.9,2023-05-06T06:40:24.965Z,2023-05-06T06:40:27Z,4253273243,141,87.5,4253273237,3,,4253273245,212,18.6,4253273239,56,Back,4253273241,140,36.5,4253273247,213,0.9,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152221,774,1,2,79,31,1f3ehp8p9yi8reamghry4p76t,1,60.3,4.4,2023-05-06T06:40:27.355Z,2023-05-06T06:40:30Z,4253273295,141,10.3,4253273293,140,46.5,4253273299,213,2.9,4253273291,56,Back,4253273297,212,15.0,,,,,,,,,,5s151hcgpbhtuuarwfchd47ze,S. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152235,775,1,2,79,34,1f3ehp8p9yi8reamghry4p76t,1,46.5,10.3,2023-05-06T06:40:30.188Z,2023-05-06T06:40:36Z,4253273359,1,,4253273351,140,80.0,4253273357,213,0.0,4253273349,56,Right,4253273347,157,,4253273355,212,35.2,4253273353,141,12.0,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152245,776,1,2,79,40,1f3ehp8p9yi8reamghry4p76t,1,76.4,14.3,2023-05-06T06:40:36.171Z,2023-05-06T06:40:38Z,4253273397,141,22.2,4253273399,212,15.2,4253273395,140,89.9,4253273393,56,Center,4253273401,213,0.4,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152249,777,1,2,79,41,1f3ehp8p9yi8reamghry4p76t,0,89.9,22.2,2023-05-06T06:40:37.899Z,2023-05-06T06:40:40Z,4253273421,56,Center,4253273429,213,2.7,4253273427,212,5.4,4253273423,140,85.3,4253273425,141,25.9,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152255,777,8,2,79,43,e90fnsgtnamze3yssxpg392eb,1,18.3,67.8,2023-05-06T06:40:39.672Z,2023-05-06T06:40:39Z,4253273453,56,Back,,,,,,,,,,,,,,,,,,,,,,anzbyfw36kbait6hvlzornuok,K. Tawaratsumida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544152265,778,4,2,79,50,e90fnsgtnamze3yssxpg392eb,1,7.8,39.6,2023-05-06T06:40:46.331Z,2023-05-06T06:40:48Z,4253273539,233,778,4253273509,265,,4253273507,152,,4253273511,285,,4253273503,13,,4253273505,56,Back,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
