id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2551452703,529,61,2,66,8,bbt5nqwufsne7r0zfa6pvpmfa,0,67,1.1,2023-05-20T08:26:20.244Z,2023-05-20T08:33:07Z,4292167801,189,,4292167719,56,Right,,,,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452709,531,5,2,66,10,bbt5nqwufsne7r0zfa6pvpmfa,0,58,-1.5,2023-05-20T08:26:22.662Z,2023-05-20T08:33:56Z,4292168939,347,,4292168937,56,Right,4292169149,233,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452625,614,5,2,66,10,3lyo0vqgndy4fuzlfo5l9ql30,1,42,101.5,2023-05-20T08:26:22.662Z,2023-05-20T08:33:50Z,4292157651,347,,4292169143,233,531,4292157649,56,Back,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452637,615,1,2,66,12,3lyo0vqgndy4fuzlfo5l9ql30,0,41.6,100,2023-05-20T08:26:24.926Z,2023-05-20T08:34:12Z,4292157697,56,Left,4292157699,140,58.1,4292157701,141,92.6,4292157705,213,6.0,4292157703,212,18.3,4292157695,107,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452705,530,1,2,66,13,bbt5nqwufsne7r0zfa6pvpmfa,1,41.3,1.9,2023-05-20T08:26:25.772Z,2023-05-20T08:34:38Z,4292170479,140,58.7,4292170483,212,19.0,4292170477,56,Right,4292170485,213,0.3,4292170475,3,,4292170481,141,9.7,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551455437,594,50,2,66,15,bbt5nqwufsne7r0zfa6pvpmfa,1,62.6,7.6,2023-05-20T08:26:27.340Z,2023-05-20T08:35:28Z,4292171739,233,616,4292171717,286,,4292171715,56,Right,,,,,,,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452653,616,7,2,66,15,3lyo0vqgndy4fuzlfo5l9ql30,1,37.4,92.4,2023-05-20T08:26:27.341Z,2023-05-20T08:35:26Z,4292157767,285,,4292171731,233,594,4292157765,56,Back,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452659,617,43,2,66,17,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-05-20T08:26:30.086Z,2023-05-20T08:35:23Z,4292171831,144,49,,,,,,,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452669,618,1,2,66,18,3lyo0vqgndy4fuzlfo5l9ql30,1,31.1,95.3,2023-05-20T08:26:30.678Z,2023-05-20T08:26:32Z,4292157807,141,80.8,4292157809,212,10.1,4292157811,213,4.5,4292157805,140,28.9,4292157803,56,Back,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452679,619,1,2,66,20,3lyo0vqgndy4fuzlfo5l9ql30,1,29.1,80.2,2023-05-20T08:26:32.246Z,2023-05-20T08:26:33Z,4292157849,212,9.5,4292157847,141,67.2,4292157843,56,Back,4292157845,140,32.4,4292157851,213,5.1,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452713,620,1,2,66,21,3lyo0vqgndy4fuzlfo5l9ql30,1,32.4,67.2,2023-05-20T08:26:33.575Z,2023-05-20T08:26:36Z,4292157949,213,1.2,4292157947,212,14.6,4292157943,140,36.9,4292157945,141,87.5,4292157941,56,Back,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452771,621,2,2,66,23,3lyo0vqgndy4fuzlfo5l9ql30,1,34.6,91.7,2023-05-20T08:26:35.331Z,2023-05-20T08:36:51Z,4292158181,1,,4292158187,141,62.0,4292158183,56,Center,4292158179,7,5vwzliaibdlhfm38g8v5z0r8p,4292158185,140,59.0,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452813,532,55,2,66,23,bbt5nqwufsne7r0zfa6pvpmfa,1,45.6,40.6,2023-05-20T08:26:35.332Z,2023-05-20T08:37:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452947,533,1,2,67,8,bbt5nqwufsne7r0zfa6pvpmfa,1,28.3,25.4,2023-05-20T08:27:20.755Z,2023-05-20T08:37:14Z,4292158937,1,,4292158931,141,6.7,4292158935,213,6.1,4292158933,212,59.0,4292159277,189,,4292158921,5,,4292158925,241,,4292158923,155,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,4292158929,140,83.2,,4292158927,56,Right,,,,,,,,,,,,,,,,,,,,,,
2551452957,534,3,2,67,12,bbt5nqwufsne7r0zfa6pvpmfa,1,84.5,8.2,2023-05-20T08:27:24.710Z,2023-05-20T08:27:26Z,4292158995,233,622,4292158983,286,,4292158977,56,Right,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452945,622,45,2,67,12,3lyo0vqgndy4fuzlfo5l9ql30,0,15.5,91.8,2023-05-20T08:27:24.710Z,2023-05-20T08:27:27Z,4292158917,285,,4292159009,233,534,4292158915,56,Back,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452959,535,50,2,67,13,bbt5nqwufsne7r0zfa6pvpmfa,1,84.6,8.4,2023-05-20T08:27:25.909Z,2023-05-20T08:27:28Z,4292159027,233,623,4292158991,56,Right,4292158993,286,,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452963,623,7,2,67,13,3lyo0vqgndy4fuzlfo5l9ql30,1,15.4,91.6,2023-05-20T08:27:25.910Z,2023-05-20T08:27:27Z,4292159011,56,Back,4292159013,285,,4292159023,233,535,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452965,624,49,2,67,15,3lyo0vqgndy4fuzlfo5l9ql30,1,10.1,89.3,2023-05-20T08:27:27.206Z,2023-05-20T08:27:27Z,,,,,,,,,,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452977,625,1,2,67,16,3lyo0vqgndy4fuzlfo5l9ql30,0,2.2,87.1,2023-05-20T08:27:28.806Z,2023-05-20T08:27:29Z,4292159065,140,6.3,4292159071,213,0.5,4292159063,56,Back,4292159067,141,90.9,4292159069,212,5.0,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452981,536,61,2,67,18,bbt5nqwufsne7r0zfa6pvpmfa,1,90.2,10.4,2023-05-20T08:27:30.682Z,2023-05-20T08:27:30Z,4292159085,56,Right,,,,,,,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452987,537,5,2,67,19,bbt5nqwufsne7r0zfa6pvpmfa,0,92.6,-1.7,2023-05-20T08:27:31.503Z,2023-05-20T08:33:57Z,4292159105,347,,4292159103,56,Right,4292159125,233,626,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551452983,626,5,2,67,19,3lyo0vqgndy4fuzlfo5l9ql30,1,7.4,101.7,2023-05-20T08:27:31.503Z,2023-05-20T08:31:47Z,4292159113,233,537,4292159089,56,Back,4292159091,347,,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453047,627,1,2,67,31,3lyo0vqgndy4fuzlfo5l9ql30,1,7.8,100,2023-05-20T08:27:44.166Z,2023-05-20T08:27:46Z,4292159395,141,97.1,4292159393,140,19.6,4292159391,56,Back,4292159389,107,,4292159397,212,12.7,4292159399,213,6.1,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453051,628,1,2,67,33,3lyo0vqgndy4fuzlfo5l9ql30,1,23.2,96.8,2023-05-20T08:27:46.040Z,2023-05-20T08:27:47Z,4292159425,140,26.8,4292159423,56,Back,4292159427,141,93.3,4292159429,212,4.5,4292159431,213,5.7,4292159421,155,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453061,629,1,2,67,35,3lyo0vqgndy4fuzlfo5l9ql30,0,26.8,93.3,2023-05-20T08:27:47.366Z,2023-05-20T08:27:48Z,4292159497,213,0.2,4292159485,3,,4292159491,140,36.4,4292159495,212,10.3,4292159489,56,Back,4292159493,141,96.2,4292159487,168,,,,,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453073,538,1,2,67,36,bbt5nqwufsne7r0zfa6pvpmfa,0,60.1,9.4,2023-05-20T08:27:48.772Z,2023-05-20T08:32:13Z,4292159527,56,Right,4292159529,140,57.0,4292159531,141,19.7,4292159535,213,2.0,4292159525,3,,4292159533,212,7.7,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453071,630,44,2,67,37,3lyo0vqgndy4fuzlfo5l9ql30,1,41.2,86.6,2023-05-20T08:27:49.910Z,2023-05-20T08:32:19Z,4292159523,285,,4292159605,233,539,4292159521,56,Back,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453083,539,44,2,67,37,bbt5nqwufsne7r0zfa6pvpmfa,0,58.8,13.4,2023-05-20T08:27:49.911Z,2023-05-20T08:32:21Z,4292159609,233,630,4292159583,56,Right,4292159585,286,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453079,631,1,2,67,38,3lyo0vqgndy4fuzlfo5l9ql30,0,39.3,93,2023-05-20T08:27:50.231Z,2023-05-20T08:27:51Z,4292159563,141,93.8,4292159557,3,,4292159565,212,5.3,4292159559,56,Back,4292159561,140,34.3,4292159567,213,3.0,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453099,540,1,2,67,39,bbt5nqwufsne7r0zfa6pvpmfa,0,58.7,9.1,2023-05-20T08:27:51.267Z,2023-05-20T08:32:40Z,4292159665,56,Right,4292159671,212,11.8,4292159663,3,,4292159667,140,67.7,4292159669,141,19.5,4292159673,213,0.6,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453105,632,1,2,67,40,3lyo0vqgndy4fuzlfo5l9ql30,1,35,84.1,2023-05-20T08:27:52.294Z,2023-05-20T08:33:53Z,4292159725,141,74.6,4292159723,140,51.4,4292159721,56,Center,4292159719,3,,4292159729,213,5.9,4292159727,212,18.4,,,,,,,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453117,541,45,2,67,42,bbt5nqwufsne7r0zfa6pvpmfa,0,50.8,24.9,2023-05-20T08:27:54.760Z,2023-05-20T08:33:51Z,4292159771,285,,4292169075,233,633,4292159769,56,Center,,,,,,,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453109,633,3,2,67,42,3lyo0vqgndy4fuzlfo5l9ql30,1,49.2,75.1,2023-05-20T08:27:54.760Z,2023-05-20T08:33:48Z,4292159747,286,,4292169071,233,541,4292159745,56,Back,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453147,634,1,2,67,47,3lyo0vqgndy4fuzlfo5l9ql30,1,52.6,89.1,2023-05-20T08:27:59.814Z,2023-05-20T08:28:05Z,4292159937,140,74.9,4292159939,141,95.3,4292159943,213,0.2,4292159935,56,Left,4292159941,212,23.8,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453159,635,1,2,67,53,3lyo0vqgndy4fuzlfo5l9ql30,0,84.4,91.5,2023-05-20T08:28:05.270Z,2023-05-20T08:34:20Z,4292160013,141,51.5,4292159997,2,,4292160009,140,89.2,4292160005,56,Center,4292160001,155,,4292160019,213,4.9,4292160017,212,27.7,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453177,637,44,2,67,54,3lyo0vqgndy4fuzlfo5l9ql30,1,88,44.8,2023-05-20T08:28:07.022Z,2023-05-20T08:34:37Z,4292170529,233,542,4292160093,286,,4292160091,56,Center,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453167,542,44,2,67,54,bbt5nqwufsne7r0zfa6pvpmfa,0,12,55.2,2023-05-20T08:28:07.023Z,2023-05-20T08:34:37Z,4292170583,233,637,4292160057,56,Back,4292160059,285,,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453161,636,61,2,67,55,3lyo0vqgndy4fuzlfo5l9ql30,0,89.2,50.9,2023-05-20T08:28:07.990Z,2023-05-20T08:34:31Z,4292160023,56,Center,,,,,,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453213,543,12,2,67,57,bbt5nqwufsne7r0zfa6pvpmfa,1,11.8,44.8,2023-05-20T08:28:10.147Z,2023-05-20T08:34:42Z,4292160243,140,31.1,4292160245,141,71.5,4292160241,56,Back,4292160249,213,0.7,4292160247,212,27.2,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453219,544,45,2,68,2,bbt5nqwufsne7r0zfa6pvpmfa,0,30.8,88.7,2023-05-20T08:28:14.310Z,2023-05-20T08:34:51Z,4292160281,233,638,4292160263,56,Back,4292160265,285,,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453217,638,3,2,68,2,3lyo0vqgndy4fuzlfo5l9ql30,1,69.2,11.3,2023-05-20T08:28:14.310Z,2023-05-20T08:34:53Z,4292160269,233,544,4292160257,56,Right,4292160259,286,,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453227,639,1,2,68,2,3lyo0vqgndy4fuzlfo5l9ql30,1,72.2,7.9,2023-05-20T08:28:14.630Z,2023-05-20T08:28:16Z,4292160299,213,0.5,4292160297,212,11.3,4292160293,140,81.8,4292160295,141,15.3,4292160291,56,Right,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453239,640,1,2,68,3,3lyo0vqgndy4fuzlfo5l9ql30,1,81.8,15.3,2023-05-20T08:28:15.990Z,2023-05-20T08:28:17Z,4292160349,141,14.3,4292160353,213,3.2,4292160347,140,61.9,4292160351,212,20.9,4292160345,56,Right,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453255,641,1,2,68,5,3lyo0vqgndy4fuzlfo5l9ql30,1,61.9,14.3,2023-05-20T08:28:17.606Z,2023-05-20T08:28:19Z,4292160421,212,9.6,4292160417,140,70.2,4292160419,141,8.5,4292160423,213,5.9,4292160415,56,Right,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453263,642,1,2,68,7,3lyo0vqgndy4fuzlfo5l9ql30,1,70.2,8.5,2023-05-20T08:28:19.431Z,2023-05-20T08:28:20Z,4292160473,141,18.0,4292160469,56,Right,4292160475,212,8.1,4292160471,140,74.9,4292160477,213,0.9,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453269,643,1,2,68,8,3lyo0vqgndy4fuzlfo5l9ql30,1,74.9,18,2023-05-20T08:28:20.598Z,2023-05-20T08:28:22Z,4292160517,212,8.2,4292160519,213,5.0,4292160511,56,Right,4292160513,140,77.1,4292160515,141,6.4,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453279,644,1,2,68,10,3lyo0vqgndy4fuzlfo5l9ql30,1,74.5,4.7,2023-05-20T08:28:22.598Z,2023-05-20T08:28:25Z,4292160571,141,10.0,4292160567,56,Right,4292160575,213,3.0,4292160569,140,56.8,4292160573,212,18.9,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453305,645,1,2,68,13,3lyo0vqgndy4fuzlfo5l9ql30,1,55.3,9.1,2023-05-20T08:28:25.590Z,2023-05-20T08:28:30Z,4292160681,141,35.4,4292160687,1,,4292160679,140,23.6,4292160683,212,37.8,4292160677,56,Back,4292160685,213,2.6,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453313,646,1,2,68,17,3lyo0vqgndy4fuzlfo5l9ql30,1,28.8,34.3,2023-05-20T08:28:29.894Z,2023-05-20T08:28:32Z,4292160721,56,Back,4292160729,213,1.4,4292160727,212,21.0,4292160723,140,32.2,4292160725,141,64.8,,,,,,,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453345,648,1,2,68,23,3lyo0vqgndy4fuzlfo5l9ql30,1,38,86.6,2023-05-20T08:28:35.318Z,2023-05-20T08:28:38Z,4292160951,56,Back,4292160953,140,33.0,4292160955,141,75.4,4292160959,213,4.1,4292160957,212,9.3,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453377,649,1,2,68,26,3lyo0vqgndy4fuzlfo5l9ql30,1,33.5,75.4,2023-05-20T08:28:38.822Z,2023-05-20T08:28:44Z,4292161119,141,50.6,4292161121,212,29.3,4292161117,140,10.7,4292161115,56,Back,4292161123,213,3.8,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453397,650,2,2,68,31,3lyo0vqgndy4fuzlfo5l9ql30,1,8.4,41.5,2023-05-20T08:28:43.312Z,2023-05-20T08:36:04Z,4292161379,7,5vwzliaibdlhfm38g8v5z0r8p,4292161213,141,52.8,4292161211,140,60.5,4292161219,1,,4292161209,56,Center,,,,,,,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453411,545,55,2,68,31,bbt5nqwufsne7r0zfa6pvpmfa,1,43.7,41.5,2023-05-20T08:28:43.313Z,2023-05-20T08:36:52Z,4292172847,189,,,,,,,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453639,546,18,2,69,20,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-05-20T08:29:32.979Z,2023-05-20T08:29:33Z,4292162471,59,22,4292162469,44,Midfielder,4292162495,55,547,4292162467,42,,,,,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453641,547,19,2,69,20,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-05-20T08:29:32.980Z,2023-05-20T08:29:33Z,4292162487,293,1,4292162489,44,Midfielder,4292162477,42,,4292162481,145,8,4292162491,55,546,4292162485,292,6,4292162483,59,26,,,,62v83t4tsl4zt6kquo32vqay1,Jean Patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453671,548,1,2,69,29,bbt5nqwufsne7r0zfa6pvpmfa,1,38.9,44.3,2023-05-20T08:29:42.195Z,2023-05-20T08:37:16Z,4292162643,56,Left,4292162651,213,0.7,4292162645,140,67.1,4292162641,241,,4292162653,1,,4292162637,5,,4292162639,155,,4292162647,141,80.9,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,4292162649,212,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453673,549,1,2,69,31,bbt5nqwufsne7r0zfa6pvpmfa,0,67.2,81.1,2023-05-20T08:29:43.603Z,2023-05-20T08:29:44Z,4292162669,213,5.0,4292162667,212,13.4,4292162661,56,Center,4292162665,141,62.4,4292162663,140,71.1,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453679,652,49,2,69,32,3lyo0vqgndy4fuzlfo5l9ql30,1,28.4,31.8,2023-05-20T08:29:44.888Z,2023-05-20T08:29:45Z,,,,,,,,,,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453713,653,1,2,69,34,3lyo0vqgndy4fuzlfo5l9ql30,0,28.4,31.8,2023-05-20T08:29:46.534Z,2023-05-20T08:29:50Z,4292162861,212,54.2,4292162863,213,6.3,4292162857,140,80.0,4292162859,141,29.8,4292162865,1,,4292162853,157,,4292162855,56,Center,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453725,550,49,2,69,38,bbt5nqwufsne7r0zfa6pvpmfa,1,17.6,73.5,2023-05-20T08:29:51.075Z,2023-05-20T08:37:48Z,,,,,,,,,,,,,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453755,551,1,2,69,39,bbt5nqwufsne7r0zfa6pvpmfa,1,20.4,72.9,2023-05-20T08:29:51.667Z,2023-05-20T08:37:50Z,4292163047,213,5.6,4292163041,140,24.1,4292163045,212,5.2,4292163039,56,Back,4292163043,141,67.9,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453773,552,1,2,69,44,bbt5nqwufsne7r0zfa6pvpmfa,0,32.9,57.8,2023-05-20T08:29:56.566Z,2023-05-20T08:30:01Z,4292163115,155,,4292163123,212,46.0,4292163125,213,5.6,4292163119,140,66.3,4292163117,56,Right,4292163121,141,14.0,4292163127,1,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453769,654,44,2,69,47,3lyo0vqgndy4fuzlfo5l9ql30,1,30.2,85.4,2023-05-20T08:29:59.415Z,2023-05-20T08:30:01Z,4292163161,233,553,4292163097,56,Back,4292163099,285,,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453777,553,44,2,69,47,bbt5nqwufsne7r0zfa6pvpmfa,0,69.8,14.6,2023-05-20T08:29:59.416Z,2023-05-20T08:30:02Z,4292163205,233,654,4292163153,286,,4292163151,56,Right,,,,,,,,,,,,,,,,62v83t4tsl4zt6kquo32vqay1,Jean Patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453785,655,1,2,69,47,3lyo0vqgndy4fuzlfo5l9ql30,0,26.8,84.7,2023-05-20T08:29:59.785Z,2023-05-20T08:30:02Z,4292163191,141,100.0,4292163185,3,,4292163195,213,0.6,4292163193,212,17.9,4292163189,140,40.5,4292163187,56,Back,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453797,554,5,2,69,49,bbt5nqwufsne7r0zfa6pvpmfa,1,58,-1.1,2023-05-20T08:30:01.961Z,2023-05-20T08:33:57Z,4292163223,347,,4292163225,233,656,4292163221,56,Right,,,,,,,,,,,,,,,,62v83t4tsl4zt6kquo32vqay1,Jean Patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453795,656,5,2,69,49,3lyo0vqgndy4fuzlfo5l9ql30,0,42,101.1,2023-05-20T08:30:01.961Z,2023-05-20T08:30:04Z,4292163243,233,554,4292163219,347,,4292163217,56,Back,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551453837,555,1,2,69,55,bbt5nqwufsne7r0zfa6pvpmfa,1,60.3,0,2023-05-20T08:30:07.731Z,2023-05-20T08:30:11Z,4292163365,107,,4292163373,212,19.7,4292163369,140,46.0,4292163375,213,2.4,4292163367,56,Back,4292163371,141,16.7,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
