id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2548481881,553,1,2,64,50,ydlnn8jofdkseegh42az3fpt,1,67.6,18.9,2023-05-14T05:59:48.235Z,2023-05-14T05:59:51Z,4276397523,213,1.8,4276397519,141,51.2,4276397521,212,22.8,4276397515,56,Center,4276397517,140,61.9,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548481887,554,1,2,64,53,ydlnn8jofdkseegh42az3fpt,1,61.9,51.2,2023-05-14T05:59:51.218Z,2023-05-14T05:59:52Z,4276397557,213,1.4,4276397549,56,Center,4276397555,212,16.8,4276397551,140,65.0,4276397553,141,75.4,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548481899,555,1,2,64,54,ydlnn8jofdkseegh42az3fpt,1,65.1,75.3,2023-05-14T05:59:52.834Z,2023-05-14T05:59:56Z,4276397613,213,0.8,4276397607,140,76.5,4276397605,56,Left,4276397611,212,18.1,4276397609,141,95.3,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548481913,556,1,2,64,58,ydlnn8jofdkseegh42az3fpt,1,71.9,95.9,2023-05-14T05:59:56.458Z,2023-05-14T05:59:59Z,4276397665,140,54.1,4276397667,141,85.3,4276397671,213,3.5,4276397669,212,20.0,4276397663,56,Left,,,,,,,,,,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548481921,557,1,2,65,1,ydlnn8jofdkseegh42az3fpt,1,51.7,83,2023-05-14T05:59:59.603Z,2023-05-14T06:00:01Z,4276397709,141,64.5,4276397711,212,18.2,4276397705,56,Back,4276397713,213,3.9,4276397707,140,39.2,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548481927,558,1,2,65,2,ydlnn8jofdkseegh42az3fpt,1,39.2,64.5,2023-05-14T06:00:00.930Z,2023-05-14T06:00:02Z,4276397753,141,80.9,4276397747,56,Back,4276397749,140,43.7,4276397757,213,1.2,4276397755,212,12.1,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548481951,559,1,2,65,4,ydlnn8jofdkseegh42az3fpt,1,43.3,82.3,2023-05-14T06:00:02.786Z,2023-05-14T06:00:06Z,4276397891,140,52.9,4276397893,141,68.2,4276397889,56,Center,4276397895,212,13.9,4276397897,213,5.5,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548481957,560,1,2,65,8,ydlnn8jofdkseegh42az3fpt,0,52.9,68.2,2023-05-14T06:00:06.075Z,2023-05-14T06:00:30Z,4276397929,140,59.2,4276397935,213,6.0,4276397927,56,Center,4276397933,212,6.8,4276397931,141,65.7,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548481955,675,49,2,65,8,27o8mdqno6jslcjb709sxjwyy,1,44.2,35.2,2023-05-14T06:00:06.736Z,2023-05-14T06:00:06Z,,,,,,,,,,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548481975,676,1,2,65,11,27o8mdqno6jslcjb709sxjwyy,1,46,18.2,2023-05-14T06:00:09.910Z,2023-05-14T06:00:11Z,4276398017,212,15.6,4276398015,141,14.3,4276398013,140,60.6,4276398019,213,6.1,4276398011,56,Right,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548481979,677,1,2,65,12,27o8mdqno6jslcjb709sxjwyy,1,60.6,14.3,2023-05-14T06:00:10.871Z,2023-05-14T06:00:12Z,4276398053,213,5.9,4276398045,56,Right,4276398047,140,77.1,4276398051,212,18.5,4276398049,141,4.9,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548481981,678,1,2,65,14,27o8mdqno6jslcjb709sxjwyy,0,74.8,1.5,2023-05-14T06:00:12.446Z,2023-05-18T15:10:31Z,4287912255,224,,4276398097,213,1.1,4276398099,1,,4276398085,2,,4276398087,155,,4276398169,233,562,4276398093,141,51.3,4287912257,20,,egr1qg67z829bjgvwi8508yy,S. Kawahara,4276398091,140,92.3,4276398095,212,4276398089,56,38.5,,,,,,,,,,,,,,,,,Center,,,,,,,
2548481989,561,43,2,65,16,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-14T06:00:14.190Z,2023-05-14T06:01:02Z,4276398881,144,44,4276398157,285,0,4276398155,56,Back,,,,,,,,,,,,,,,,emw5plh1tvy8dc86odc9xmprd,M. Murakami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482111,682,43,2,65,16,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-14T06:00:14.191Z,2023-05-14T06:01:00Z,4276398833,144,44,4276398767,233,561,4276398699,286,0,4276398697,56,Center,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548481991,562,11,2,65,18,ydlnn8jofdkseegh42az3fpt,1,7.6,50,2023-05-14T06:00:16.163Z,2023-05-18T15:10:34Z,4287912623,378,,4276398179,233,678,4276398159,56,Back,4276398161,88,,,,,,,,,,,,,,emw5plh1tvy8dc86odc9xmprd,M. Murakami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482609,569,4,2,65,19,ydlnn8jofdkseegh42az3fpt,1,9.8,52.2,2023-05-14T06:00:17.125Z,2023-05-14T06:07:20Z,4276406965,285,,4276406957,13,,4276406961,56,Back,4276406963,152,,4276407003,233,687,4276406959,294,,,,,,,,emw5plh1tvy8dc86odc9xmprd,M. Murakami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482577,687,4,2,65,19,27o8mdqno6jslcjb709sxjwyy,0,90.2,47.8,2023-05-14T06:00:17.126Z,2023-05-14T06:07:21Z,4276406703,13,,4276406709,152,,4276406711,286,,4276406705,294,,4276406707,56,Center,4276407021,233,569,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482069,563,43,2,65,24,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-14T06:00:22.110Z,2023-05-18T15:15:03Z,4276412413,233,679,4276398543,41,Injury,4287922705,144,27,4276398545,53,530297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482013,679,43,2,65,24,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-14T06:00:22.110Z,2023-05-18T15:15:04Z,4287922755,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482129,564,43,2,65,51,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-14T06:00:49.846Z,2023-05-18T15:15:06Z,4276398797,55,563,4287922819,144,28,4276412443,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482093,680,43,2,65,51,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-14T06:00:49.846Z,2023-05-18T15:15:08Z,4287922955,144,28,4276398621,55,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482317,683,18,2,66,37,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-14T06:01:35.132Z,2023-05-18T15:12:48Z,4276399635,59,10,4276399667,55,684,4276399631,42,,4276399633,44,Midfielder,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482321,684,19,2,66,37,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-14T06:01:35.133Z,2023-05-18T15:12:49Z,4276399651,292,9,4276399647,145,9,4276399653,293,3,4276399655,44,Forward,4276399643,42,,4276399657,55,683,4276399649,59,9,,,,ei6bl9rnpy19fhgc649rz6rqh,A. Kawata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482347,685,18,2,66,50,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-14T06:01:48.418Z,2023-05-18T15:13:53Z,4276399813,55,686,4276399785,59,19,4276399781,42,,4276399783,44,Midfielder,,,,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482351,686,19,2,66,50,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-14T06:01:48.419Z,2023-05-18T15:13:53Z,4276399795,145,8,4276399791,42,,4276399799,292,7,4276399801,293,5,4276399803,44,Midfielder,4276399797,59,14,4276399805,55,685,,,,5ap11m53rn4jai32lx8ejjzdh,N. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482557,567,18,2,67,7,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-14T06:02:05.618Z,2023-05-14T06:03:38Z,4276400801,55,568,4276400749,42,,4276400751,44,Defender,4276400753,59,5,,,,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482561,568,19,2,67,7,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-14T06:02:05.619Z,2023-05-14T06:03:38Z,4276400779,292,4,4276400773,145,4,4276400767,42,,4276400781,293,4,4276400783,44,Defender,4276400785,55,567,4276400777,59,20,,,,e7eqz8gzhxdfdkiwbd8dkrz3e,K. Mikuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482425,565,18,2,67,18,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-14T06:02:16.493Z,2023-05-18T15:14:46Z,4276400157,42,,4276400161,59,29,4276400193,55,566,4276400159,44,Defender,,,,,,,,,,,,,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482429,566,19,2,67,18,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-14T06:02:16.494Z,2023-05-18T15:14:47Z,4276400179,44,Midfielder,4276400171,145,2,4276400173,59,18,4276400175,292,7,4276400167,42,,4276400181,55,565,4276400177,293,2,,,,1xnz11whvodane2pc9dj1jphx,Wellington Tanque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482627,570,1,2,68,0,ydlnn8jofdkseegh42az3fpt,1,9.5,51.3,2023-05-14T06:02:58.892Z,2023-05-18T15:15:26Z,4276406253,5,,4276401097,56,Center,4276401105,213,0.2,4276406255,152,,4276401103,212,68.6,4276401101,141,67.5,4276401107,1,,4287923713,155,,emw5plh1tvy8dc86odc9xmprd,M. Murakami,4276401099,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482667,572,43,2,68,5,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-14T06:03:03.141Z,2023-05-14T06:03:30Z,4276401465,144,49,,,,,,,,,,,,,,,,,,,,,,emw5plh1tvy8dc86odc9xmprd,M. Murakami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482615,688,43,2,68,7,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-14T06:03:05.271Z,2023-05-14T06:03:12Z,4276401039,285,0,4276401199,144,44,4276401037,56,Back,,,,,,,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482629,571,4,2,68,7,ydlnn8jofdkseegh42az3fpt,1,72.4,64.2,2023-05-14T06:03:05.598Z,2023-05-14T06:12:57Z,4276404615,264,,4276401161,233,689,4276401115,152,,4276401119,286,,4276401111,13,,4276401113,56,Center,,,,,,,1xnz11whvodane2pc9dj1jphx,Wellington Tanque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482633,689,4,2,68,7,27o8mdqno6jslcjb709sxjwyy,0,27.6,35.8,2023-05-14T06:03:05.599Z,2023-05-14T06:05:52Z,4276401145,152,,4276401143,56,Back,4276404499,264,,4276401147,285,,4276401139,13,,4276401167,233,571,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482743,573,1,2,68,43,ydlnn8jofdkseegh42az3fpt,1,71.2,68.8,2023-05-14T06:03:41.931Z,2023-05-14T06:04:09Z,4276401733,140,100.0,4276401719,5,,4276401725,152,,4276401741,212,42.9,4276401749,1,,4276401729,56,Center,4276401721,155,,4276401745,213,5.5,74nsqkyskico0dzgtxjheka5m,K. Konno,4276401737,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548484145,628,61,2,68,44,ydlnn8jofdkseegh42az3fpt,0,99,14.3,2023-05-14T06:03:42.341Z,2023-05-14T06:08:53Z,4276408681,56,Right,,,,,,,,,,,,,,,,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482755,575,5,2,68,49,ydlnn8jofdkseegh42az3fpt,0,101.1,16.8,2023-05-14T06:03:47.952Z,2023-05-14T06:11:49Z,4276401817,233,690,4276401791,56,Right,4276401793,346,,,,,,,,,,,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482739,690,5,2,68,49,27o8mdqno6jslcjb709sxjwyy,1,-1.1,83.2,2023-05-14T06:03:47.952Z,2023-05-14T06:03:50Z,4276401709,56,Back,4276401813,233,575,4276401713,346,,,,,,,,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482749,574,43,2,68,50,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-14T06:03:48.115Z,2023-05-14T06:04:05Z,4276402037,144,61,4276401761,56,Right,,,,,,,,,,,,,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482851,691,1,2,69,11,27o8mdqno6jslcjb709sxjwyy,1,4.1,49.4,2023-05-14T06:04:09.782Z,2023-05-14T06:04:10Z,4276402157,56,Back,4276402165,213,0.7,4276402163,212,9.8,4276402169,237,,4276402161,141,58.2,4276402155,124,,4276402159,140,11.5,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482859,692,1,2,69,12,27o8mdqno6jslcjb709sxjwyy,1,11.5,58.2,2023-05-14T06:04:10.814Z,2023-05-14T06:04:11Z,4276402191,141,47.8,4276402193,212,8.2,4276402195,213,4.2,4276402189,140,7.5,4276402187,56,Back,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482863,693,1,2,69,13,27o8mdqno6jslcjb709sxjwyy,1,7.5,47.8,2023-05-14T06:04:11.415Z,2023-05-14T06:04:12Z,4276402209,140,20.9,4276402207,56,Back,4276402213,212,15.9,4276402211,141,36.9,4276402215,213,5.8,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482873,694,1,2,69,14,27o8mdqno6jslcjb709sxjwyy,1,20.9,36.9,2023-05-14T06:04:12.071Z,2023-05-14T06:06:24Z,4276402269,141,44.0,4276402265,56,Back,4276402267,140,8.0,4276402271,212,14.4,4276402273,213,2.8,,,,,,,,,,5ap11m53rn4jai32lx8ejjzdh,N. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482899,695,1,2,69,16,27o8mdqno6jslcjb709sxjwyy,0,7.7,44,2023-05-14T06:04:14.840Z,2023-05-14T06:04:18Z,4276402375,155,,4276402387,1,,4276402379,140,42.4,4276402377,56,Back,4276402385,213,5.8,4276402381,141,14.6,4276402383,212,41.6,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482897,576,44,2,69,18,ydlnn8jofdkseegh42az3fpt,1,57,81,2023-05-14T06:04:16.859Z,2023-05-14T06:04:19Z,4276402369,286,,4276402367,56,Left,4276402439,233,696,,,,,,,,,,,,,,,,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482903,696,44,2,69,18,27o8mdqno6jslcjb709sxjwyy,0,43,19,2023-05-14T06:04:16.860Z,2023-05-14T06:06:41Z,4276402399,285,,4276402449,233,576,4276402397,56,Back,,,,,,,,,,,,,,,,ei6bl9rnpy19fhgc649rz6rqh,A. Kawata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482907,577,1,2,69,19,ydlnn8jofdkseegh42az3fpt,0,56.4,76.7,2023-05-14T06:04:17.235Z,2023-05-14T06:04:18Z,4276402431,212,15.0,4276402427,140,69.8,4276402433,213,5.9,4276402423,3,,4276402429,141,69.0,4276402425,56,Center,,,,,,,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482911,697,1,2,69,21,27o8mdqno6jslcjb709sxjwyy,0,32.8,27.1,2023-05-14T06:04:19.207Z,2023-05-14T06:04:19Z,4276402457,140,41.2,4276402455,56,Back,4276402453,3,,4276402459,141,31.9,4276402461,212,9.4,4276402463,213,0.4,,,,,,,5ap11m53rn4jai32lx8ejjzdh,N. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482917,578,1,2,69,22,ydlnn8jofdkseegh42az3fpt,1,60.5,64.5,2023-05-14T06:04:20.244Z,2023-05-14T06:04:22Z,4276402507,212,8.3,4276402499,3,,4276402505,141,69.0,4276402503,140,67.8,4276402501,56,Center,4276402509,213,0.4,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482919,579,61,2,69,24,ydlnn8jofdkseegh42az3fpt,1,67.8,69,2023-05-14T06:04:22.461Z,2023-05-14T06:07:16Z,4276402515,56,Center,,,,,,,,,,,,,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482921,580,49,2,69,25,ydlnn8jofdkseegh42az3fpt,1,59.3,70.8,2023-05-14T06:04:23.821Z,2023-05-14T06:07:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482929,581,1,2,69,26,ydlnn8jofdkseegh42az3fpt,1,59.3,70.8,2023-05-14T06:04:24.090Z,2023-05-14T06:07:20Z,4276402561,212,6.4,4276402563,213,0.9,4276402559,141,78.1,4276402557,140,63.2,4276402555,56,Center,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482943,582,3,2,69,27,ydlnn8jofdkseegh42az3fpt,1,63,74.8,2023-05-14T06:04:25.707Z,2023-05-18T15:17:57Z,4287929899,464,,4276402629,233,698,4276402621,56,Center,4276402623,286,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482939,698,45,2,69,27,27o8mdqno6jslcjb709sxjwyy,0,37,25.2,2023-05-14T06:04:25.707Z,2023-05-14T06:04:28Z,4276402603,56,Back,4276402605,285,,4276402635,233,582,,,,,,,,,,,,,,,,5ap11m53rn4jai32lx8ejjzdh,N. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482949,583,1,2,69,28,ydlnn8jofdkseegh42az3fpt,1,55.5,75.1,2023-05-14T06:04:26.819Z,2023-05-14T06:04:28Z,4276402649,141,64.8,4276402647,140,52.2,4276402653,213,4.3,4276402645,56,Center,4276402651,212,7.8,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482973,584,1,2,69,29,ydlnn8jofdkseegh42az3fpt,1,52.2,64.8,2023-05-14T06:04:27.762Z,2023-05-14T06:04:29Z,4276402687,56,Back,4276402693,212,15.2,4276402691,141,76.6,4276402689,140,39.9,4276402695,213,2.6,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548482993,585,1,2,69,31,ydlnn8jofdkseegh42az3fpt,1,39.9,76.6,2023-05-14T06:04:29.299Z,2023-05-14T06:04:32Z,4276402789,212,17.5,4276402783,56,Left,4276402785,140,52.0,4276402787,141,94.4,4276402791,213,0.8,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548483031,586,1,2,69,34,ydlnn8jofdkseegh42az3fpt,1,52.9,94.2,2023-05-14T06:04:32.787Z,2023-05-14T06:04:38Z,4276402977,140,33.6,4276402983,213,3.7,4276402981,212,23.3,4276402975,56,Back,4276402979,141,77.2,,,,,,,,,,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548483077,587,1,2,69,40,ydlnn8jofdkseegh42az3fpt,1,35.6,70.2,2023-05-14T06:04:38.395Z,2023-05-14T06:04:48Z,4276403167,213,3.8,4276403159,56,Back,4276403165,212,28.2,4276403163,141,45.8,4276403161,140,13.9,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548483085,588,1,2,69,50,ydlnn8jofdkseegh42az3fpt,1,22.4,39.7,2023-05-14T06:04:48.403Z,2023-05-14T06:05:01Z,4276403197,141,74.1,4276403201,213,0.4,4276403195,140,69.5,4276403193,56,Center,4276403495,1,,4276403199,212,54.7,4276403191,155,,,,,emw5plh1tvy8dc86odc9xmprd,M. Murakami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548483109,589,43,2,69,54,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-14T06:04:52.747Z,2023-05-14T06:08:13Z,4276408127,144,44,4276403317,286,0,4276403315,56,Center,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548483095,699,43,2,69,54,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-14T06:04:52.748Z,2023-05-14T06:05:21Z,4276403997,144,44,4276403379,233,589,4276403257,285,0,4276403255,56,Back,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548483113,590,61,2,69,59,ydlnn8jofdkseegh42az3fpt,0,72.7,93.9,2023-05-14T06:04:57.779Z,2023-05-14T06:04:58Z,4276403329,56,Left,,,,,,,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548483127,591,5,2,70,1,ydlnn8jofdkseegh42az3fpt,0,70.6,101.5,2023-05-14T06:04:59.365Z,2023-05-14T06:05:01Z,4276403397,56,Left,4276403467,233,700,4276403399,347,,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548483133,700,5,2,70,1,27o8mdqno6jslcjb709sxjwyy,1,29.4,-1.5,2023-05-14T06:04:59.365Z,2023-05-14T06:11:49Z,4276403433,347,,4276403453,233,591,4276403429,56,Back,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548483243,701,1,2,70,14,27o8mdqno6jslcjb709sxjwyy,1,33.3,0,2023-05-14T06:05:12.271Z,2023-05-18T15:26:12Z,4276403897,212,56.0,4276403887,56,Right,4276403903,213,0.2,4287950469,154,,4276403895,141,15.9,4276403907,1,,4276403885,107,,4287950465,210,13,9b13bzxb1ihm44s5wx421v4oa,W. Harada,4276403891,140,85.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2548483249,702,13,2,70,17,27o8mdqno6jslcjb709sxjwyy,1,85.5,15.9,2023-05-14T06:05:15.230Z,2023-05-18T15:26:12Z,4287949067,66,,4287950505,146,96.0,4287950501,328,,4287950487,73,,4287950503,391,,4287950489,29,,4287950511,231,45.3,4276403921,56,Right,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,4287950491,154,,4287949375,20,4287950493,55,,4287950497,102,,63.5,4287950509,230,4287950507,147,48.9,4287949065,22,,4287949379,153,4287950499,103,701,97.8,,1.4,,,,
2550667899,840,11,2,70,18,ydlnn8jofdkseegh42az3fpt,0,3.4,50.4,2023-05-14T06:05:16.133Z,2023-05-18T15:19:40Z,4287934149,376,,4287933669,56,Back,4287933671,88,,,,,,,,,,,,,,,,,emw5plh1tvy8dc86odc9xmprd,M. Murakami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548483267,592,52,2,70,23,ydlnn8jofdkseegh42az3fpt,1,2.6,50.6,2023-05-14T06:05:21.379Z,2023-05-18T15:19:44Z,4287934319,376,,,,,,,,,,,,,,,,,,,,,,,emw5plh1tvy8dc86odc9xmprd,M. Murakami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
