id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value
2511791745,647,1,2,71,57,18c8ibslzapz40lfb8y5vygcs,1,65.9,21.5,2023-02-25T08:33:08.510Z,2023-02-25T08:33:11Z,4053749321,140,94.5,4053749323,141,24.1,4053749325,212,30.1,4053749327,213,0.1,4053749319,56,Center,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511791759,648,1,2,72,0,18c8ibslzapz40lfb8y5vygcs,1,94.5,24.1,2023-02-25T08:33:11.547Z,2023-02-28T18:29:09Z,4053749885,195,,4053749407,212,10.5,4053749409,213,2.0,4053749401,56,Center,4053749403,140,90.1,4053750209,154,,4053750207,210,15,4053749405,141,38.0,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511791763,649,15,2,72,1,18c8ibslzapz40lfb8y5vygcs,1,89.9,39.2,2023-02-25T08:33:12.555Z,2023-02-28T18:29:09Z,4053750225,154,,4053750245,230,99.1,4053750231,102,49.2,4053750243,147,47.3,4053750223,29,,4053750239,100,,4053749423,17,,4053750247,231,47.3,1enckn6zmewa3nupsm95mgkb9,Mateus,4053750227,55,648,4053750079,82,,4053749425,56,Center,,4053750075,72,4053750425,23,,4053750233,103,19,4053750241,146,98.1,4053750221,78,,,4053750237,328,,,4053750083,233,,,,,,,654
2511791757,654,10,2,72,1,6bus1cl4b6zdm93290r02o7cx,1,2.3,49.3,2023-02-25T08:33:12.655Z,2023-02-28T18:28:25Z,4053750147,233,649,4053750007,94,,4053749395,56,Back,,,,,,,,,,,,,,,,efwxg8re4wdxgcdxa32aoqyqy,H. Tawiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511791769,650,13,2,72,2,18c8ibslzapz40lfb8y5vygcs,1,95,41.2,2023-02-25T08:33:13.716Z,2023-02-28T18:30:13Z,4053749515,72,,4053749663,328,,4053749657,103,81.9,4053749457,56,Center,4053749675,231,48.7,4053749655,102,53.6,4053749671,230,99.0,4063934581,214,,1enckn6zmewa3nupsm95mgkb9,Mateus,4053749651,23,,4063934577,60,,4063934579,74,,,4053749667,458,,,,,,,,,,,,,,,,,,,,,,,,,,
2511791773,651,5,2,72,7,18c8ibslzapz40lfb8y5vygcs,0,101,44,2023-02-25T08:33:18.915Z,2023-02-25T08:39:35Z,4053749479,346,,4053749493,233,655,4053749477,56,Center,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511791771,655,5,2,72,7,6bus1cl4b6zdm93290r02o7cx,1,-1,56,2023-02-25T08:33:18.915Z,2023-02-25T08:33:20Z,4053749465,56,Back,4053749489,233,651,4053749467,346,,,,,,,,,,,,,,,,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511791933,656,1,2,72,42,6bus1cl4b6zdm93290r02o7cx,0,5,41.2,2023-02-25T08:33:53.671Z,2023-02-28T18:31:31Z,4053750327,124,,4053750329,56,Center,4053750621,189,,4053750335,212,65.6,4053750343,74,,4053750339,1,,4053750337,213,0.0,4053750333,141,46.0,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,4053750331,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511791987,652,4,2,72,46,18c8ibslzapz40lfb8y5vygcs,1,29.4,52.9,2023-02-25T08:33:57.610Z,2023-02-28T18:31:36Z,4053750655,56,Back,4053750685,189,,4053750665,233,657,4053750653,13,,4053750657,152,,4053750659,265,,4053750661,285,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511791977,657,4,2,72,46,6bus1cl4b6zdm93290r02o7cx,0,70.6,47.1,2023-02-25T08:33:57.611Z,2023-02-28T18:31:38Z,4053750603,265,,4053750601,152,,4053750597,13,,4053758311,233,652,4053750599,56,Center,4053750605,286,,4053750675,189,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792001,653,1,2,73,20,18c8ibslzapz40lfb8y5vygcs,0,33.5,49.3,2023-02-25T08:34:31.977Z,2023-02-25T08:34:35Z,4053750795,1,,4053750785,56,Center,4053750787,140,91.6,4053750779,5,,4053750793,213,6.1,4053750791,212,62.5,4053750789,141,29.2,4053750781,155,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,4053750783,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792003,658,52,2,73,24,6bus1cl4b6zdm93290r02o7cx,1,6.3,65.2,2023-02-25T08:34:35.541Z,2023-02-28T18:32:23Z,4063935957,377,,,,,,,,,,,,,,,,,,,,,,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792029,659,1,2,73,26,6bus1cl4b6zdm93290r02o7cx,1,7.9,63,2023-02-25T08:34:37.032Z,2023-02-25T08:34:41Z,4053750941,123,,4053750943,56,Back,4053750951,213,5.5,4053750947,141,46.3,4053750949,212,15.9,4053750945,140,18.5,,,,,,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792037,660,1,2,73,29,6bus1cl4b6zdm93290r02o7cx,1,28.8,42.2,2023-02-25T08:34:40.911Z,2023-02-25T08:34:45Z,4053750993,213,4.0,4053750987,141,26.4,4053750989,212,13.7,4053750983,56,Back,4053750985,140,20.7,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792039,661,1,2,73,33,6bus1cl4b6zdm93290r02o7cx,1,21.1,27.3,2023-02-25T08:34:44.891Z,2023-02-25T08:34:47Z,4053751015,212,25.5,4053751019,213,1.8,4053751009,56,Back,4053751013,141,63.7,4053751011,140,15.4,,,,,,,,,,efwxg8re4wdxgcdxa32aoqyqy,H. Tawiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792061,662,1,2,73,38,6bus1cl4b6zdm93290r02o7cx,1,18.5,68.1,2023-02-25T08:34:49.253Z,2023-02-25T08:35:03Z,4053751125,213,0.7,4053751119,140,33.3,4053751117,56,Back,4053751121,141,86.8,4053751123,212,20.1,,,,,,,,,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792063,663,4,2,73,42,6bus1cl4b6zdm93290r02o7cx,1,35.2,83.7,2023-02-25T08:34:53.260Z,2023-02-25T08:34:56Z,4053751131,295,,4053751133,56,Back,4053751135,152,,4053751153,286,,4053751149,233,654,4053751129,13,,,,,,,,ca4hme0jyql3gf06hmsi89ht6,T. Yachida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792057,654,4,2,73,42,18c8ibslzapz40lfb8y5vygcs,0,64.8,16.3,2023-02-25T08:34:53.261Z,2023-02-25T08:34:57Z,4053751159,233,663,4053751089,295,,4053751091,56,Right,4053751093,152,,4053751095,285,,4053751087,13,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792067,664,1,2,73,44,6bus1cl4b6zdm93290r02o7cx,1,36,82.1,2023-02-25T08:34:55.025Z,2023-02-28T18:32:43Z,4053751169,141,74.2,4053751167,140,33.4,4053751163,152,,4053751171,212,6.0,4053751173,213,4.2,4053751161,5,,4053751165,56,Back,,,,ca4hme0jyql3gf06hmsi89ht6,T. Yachida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792081,665,1,2,73,45,6bus1cl4b6zdm93290r02o7cx,1,33.4,74.2,2023-02-25T08:34:56.750Z,2023-02-28T18:32:44Z,4053751239,56,Back,4053751247,212,8.0,4053751251,213,0.9,4053751245,141,83.5,4053751241,140,38.1,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792087,666,1,2,73,48,6bus1cl4b6zdm93290r02o7cx,1,41.6,74.1,2023-02-25T08:34:59.784Z,2023-02-25T08:35:01Z,4053751273,213,4.5,4053751271,212,7.3,4053751265,56,Back,4053751267,140,40.4,4053751269,141,63.6,,,,,,,,,,ca4hme0jyql3gf06hmsi89ht6,T. Yachida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792101,667,1,2,73,50,6bus1cl4b6zdm93290r02o7cx,1,44.7,54,2023-02-25T08:35:01.032Z,2023-02-25T08:35:03Z,4053751333,212,18.7,4053751335,213,4.9,4053751331,141,27.0,4053751327,56,Back,4053751329,140,47.9,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792105,668,1,2,73,53,6bus1cl4b6zdm93290r02o7cx,1,53.7,31,2023-02-25T08:35:04.791Z,2023-02-25T08:35:06Z,4053751353,141,41.2,4053751355,212,8.8,4053751351,140,58.8,4053751357,213,0.9,4053751349,56,Center,,,,,,,,,,efwxg8re4wdxgcdxa32aoqyqy,H. Tawiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792113,669,1,2,73,55,6bus1cl4b6zdm93290r02o7cx,1,58.8,41.2,2023-02-25T08:35:06.085Z,2023-02-25T08:35:07Z,4053751377,56,Center,4053751379,140,66.0,4053751383,212,7.6,4053751385,213,6.2,4053751381,141,39.8,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792115,670,1,2,73,56,6bus1cl4b6zdm93290r02o7cx,1,65.9,39.8,2023-02-25T08:35:07.204Z,2023-02-28T18:33:19Z,4053751393,56,Center,4053751395,140,55.7,4053751401,213,3.6,4053751397,141,31.5,4053751399,212,12.1,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513725151,901,1,2,73,58,6bus1cl4b6zdm93290r02o7cx,1,62.4,30,2023-02-25T08:35:09.084Z,2023-02-28T18:33:34Z,4063937109,56,Center,4063937117,213,2.5,4063937115,212,6.2,4063937113,141,35.7,4063937111,140,57.8,,,,,,,,,,efwxg8re4wdxgcdxa32aoqyqy,H. Tawiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792139,655,45,2,74,0,18c8ibslzapz40lfb8y5vygcs,0,42,63.4,2023-02-25T08:35:11.733Z,2023-02-28T18:34:07Z,4053751489,285,,4063937645,233,671,4053751487,56,Back,,,,,,,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792129,671,3,2,74,0,6bus1cl4b6zdm93290r02o7cx,1,58,36.6,2023-02-25T08:35:11.733Z,2023-02-28T18:33:58Z,4063937125,464,,4053751457,286,,4053751455,56,Center,4053751511,233,655,,,,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792137,672,1,2,74,2,6bus1cl4b6zdm93290r02o7cx,1,58.4,34.9,2023-02-25T08:35:13.186Z,2023-02-25T08:35:14Z,4053751481,212,8.7,4053751475,56,Center,4053751483,213,5.2,4053751479,141,23.9,4053751477,140,62.6,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792145,673,1,2,74,3,6bus1cl4b6zdm93290r02o7cx,1,63.5,17.6,2023-02-25T08:35:14.657Z,2023-02-25T08:35:18Z,4053751541,213,5.4,4053751535,140,71.4,4053751533,56,Right,4053751537,141,3.2,4053751539,212,12.8,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792151,674,1,2,74,6,6bus1cl4b6zdm93290r02o7cx,1,71.3,7.4,2023-02-25T08:35:18Z,2023-02-25T08:35:21Z,4053751575,213,1.6,4053751569,140,70.8,4053751567,56,Center,4053751571,141,32.5,4053751573,212,17.1,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792165,675,1,2,74,10,6bus1cl4b6zdm93290r02o7cx,1,73.1,35.7,2023-02-25T08:35:21.176Z,2023-02-25T08:35:24Z,4053751637,141,65.4,4053751639,212,20.2,4053751633,56,Center,4053751641,213,1.5,4053751635,140,74.0,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792173,676,1,2,74,13,6bus1cl4b6zdm93290r02o7cx,1,76.5,73.9,2023-02-25T08:35:24.740Z,2023-02-25T08:35:27Z,4053751685,141,86.6,4053751683,140,84.0,4053751681,56,Left,4053751689,213,0.8,4053751687,212,11.7,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792181,677,1,2,74,16,6bus1cl4b6zdm93290r02o7cx,1,77.5,84.7,2023-02-25T08:35:27.320Z,2023-02-25T08:35:31Z,4053751755,213,4.5,4053751747,56,Center,4053751749,140,75.3,4053751753,212,9.5,4053751751,141,71.1,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792193,678,1,2,74,20,6bus1cl4b6zdm93290r02o7cx,1,73.1,72.9,2023-02-25T08:35:31.108Z,2023-02-25T08:35:33Z,4053751805,141,60.9,4053751809,213,4.3,4053751807,212,8.7,4053751803,140,70.1,4053751801,56,Center,,,,,,,,,,ca4hme0jyql3gf06hmsi89ht6,T. Yachida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792203,679,1,2,74,22,6bus1cl4b6zdm93290r02o7cx,1,68.5,60.8,2023-02-25T08:35:33.284Z,2023-02-25T08:35:36Z,4053751893,141,38.3,4053751895,212,15.5,4053751889,56,Center,4053751891,140,65.9,4053751897,213,4.5,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792213,680,1,2,74,24,6bus1cl4b6zdm93290r02o7cx,1,66.1,40.7,2023-02-25T08:35:35.954Z,2023-02-25T08:35:40Z,4053751963,213,1.8,4053751957,140,61.5,4053751961,212,22.6,4053751959,141,73.2,4053751955,56,Center,,,,,,,,,,efwxg8re4wdxgcdxa32aoqyqy,H. Tawiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792217,681,1,2,74,29,6bus1cl4b6zdm93290r02o7cx,1,62,83.3,2023-02-25T08:35:40.737Z,2023-02-25T08:35:43Z,4053751995,141,96.2,4053751993,140,70.0,4053751991,56,Left,4053751999,213,0.8,4053751997,212,12.1,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792223,682,1,2,74,32,6bus1cl4b6zdm93290r02o7cx,1,66.2,92,2023-02-25T08:35:43.097Z,2023-02-25T08:35:45Z,4053752043,212,9.5,4053752045,213,3.4,4053752041,141,88.9,4053752037,56,Left,4053752039,140,57.4,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792235,683,1,2,74,34,6bus1cl4b6zdm93290r02o7cx,1,57.4,88.9,2023-02-25T08:35:45.722Z,2023-02-25T08:35:48Z,4053752103,212,14.8,4053752105,213,4.8,4053752101,141,67.3,4053752099,140,59.1,4053752097,56,Center,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792241,684,1,2,74,37,6bus1cl4b6zdm93290r02o7cx,1,62.9,53.4,2023-02-25T08:35:48.615Z,2023-02-25T08:35:51Z,4053752145,212,36.3,4053752137,155,,4053752139,56,Center,4053752143,141,29.4,4053752141,140,93.8,4053752149,1,,4053752147,213,5.8,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792399,694,44,2,74,39,6bus1cl4b6zdm93290r02o7cx,1,95.5,32,2023-02-25T08:35:50.201Z,2023-02-25T08:37:10Z,4053753727,233,658,4053752975,56,Center,4053752977,286,,,,,,,,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792283,658,44,2,74,39,18c8ibslzapz40lfb8y5vygcs,0,4.5,68,2023-02-25T08:35:50.202Z,2023-02-25T08:37:10Z,4053753735,233,694,4053752375,285,,4053752373,56,Back,,,,,,,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792243,685,1,2,74,39,6bus1cl4b6zdm93290r02o7cx,1,93.2,28.8,2023-02-25T08:35:50.439Z,2023-02-28T18:36:17Z,4053752181,212,9.5,4053752173,3,,4053752183,213,1.9,4053752179,141,42.2,4053752177,140,90.5,4053752175,56,Center,4053752477,210,15,4053752479,154,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792245,686,15,2,74,41,6bus1cl4b6zdm93290r02o7cx,1,92.1,43.8,2023-02-25T08:35:52.078Z,2023-02-28T18:36:17Z,4053752501,146,98.9,4053752503,147,48.0,4053752189,22,,4053752487,154,,4053752489,55,685,4053752499,328,,4053752495,103,5.7,4053752191,17,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,4053752193,56,Center,4053752509,233,657,4053752485,29,,,4053752493,102,4053752481,72,,4053752483,78,,,,,,,,48.3,,,,,,,,,,,,,
2511792261,657,10,2,74,41,18c8ibslzapz40lfb8y5vygcs,1,1.8,52.2,2023-02-25T08:35:52.178Z,2023-02-28T18:36:30Z,4053752255,182,,4053752525,233,686,4063940291,180,,4053752257,56,Back,4063940297,376,,4053752251,177,,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792259,656,52,2,74,43,18c8ibslzapz40lfb8y5vygcs,1,1.8,52.2,2023-02-25T08:35:54.467Z,2023-02-28T18:36:33Z,4063940371,376,,,,,,,,,,,,,,,,,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792343,659,1,2,75,0,18c8ibslzapz40lfb8y5vygcs,0,13.4,58.4,2023-02-25T08:36:11.752Z,2023-02-28T18:37:07Z,4053752717,199,,4053752729,1,,4053752727,213,0.2,4053752719,56,Center,4053752723,141,73.9,4053752721,140,64.8,4053752725,212,55.0,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792345,660,44,2,75,2,18c8ibslzapz40lfb8y5vygcs,0,61.1,71.8,2023-02-25T08:36:13.773Z,2023-02-28T18:37:41Z,4053752747,233,687,4053752735,286,,4053752733,56,Center,,,,,,,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792323,687,44,2,75,2,6bus1cl4b6zdm93290r02o7cx,1,38.9,28.2,2023-02-25T08:36:13.774Z,2023-02-28T18:37:42Z,4053752617,56,Back,4053752619,285,,4053752737,233,660,,,,,,,,,,,,,,,,efwxg8re4wdxgcdxa32aoqyqy,H. Tawiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792329,688,1,2,75,3,6bus1cl4b6zdm93290r02o7cx,0,38.3,36.3,2023-02-25T08:36:14.172Z,2023-02-28T18:37:43Z,4063941793,3,,4063941801,213,0.3,4063941799,212,2.5,4063941797,141,37.3,4063941795,140,40.6,4053752647,56,Back,,,,,,,efwxg8re4wdxgcdxa32aoqyqy,H. Tawiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511797097,821,61,2,75,4,18c8ibslzapz40lfb8y5vygcs,1,62.1,67.2,2023-02-25T08:36:15.272Z,2023-02-28T18:37:44Z,4053775891,56,Center,,,,,,,,,,,,,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792339,689,1,2,75,5,6bus1cl4b6zdm93290r02o7cx,1,45.5,48.8,2023-02-25T08:36:16.440Z,2023-02-25T08:36:18Z,4053752705,212,11.5,4053752699,56,Center,4053752697,3,,4053752707,213,0.5,4053752703,141,56.4,4053752701,140,55.3,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792347,690,1,2,75,6,6bus1cl4b6zdm93290r02o7cx,1,54.9,55.8,2023-02-25T08:36:17.195Z,2023-02-28T18:37:54Z,4053752755,140,41.7,4053752759,212,19.6,4053752761,213,2.4,4053752757,141,76.1,4053752753,56,Back,4053752751,3,,,,,,,,ca4hme0jyql3gf06hmsi89ht6,T. Yachida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792349,691,49,2,75,7,6bus1cl4b6zdm93290r02o7cx,1,41.7,76.1,2023-02-25T08:36:18.376Z,2023-02-28T18:37:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792365,692,1,2,75,8,6bus1cl4b6zdm93290r02o7cx,1,40.2,76.3,2023-02-25T08:36:19.332Z,2023-02-28T18:37:56Z,4053752827,140,64.0,4053752829,141,66.9,4053752833,213,6.0,4053752825,56,Center,4053752831,212,25.8,4053752823,155,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792367,693,61,2,75,10,6bus1cl4b6zdm93290r02o7cx,0,67.5,67.2,2023-02-25T08:36:21.337Z,2023-02-28T18:38:05Z,4053752837,56,Center,,,,,,,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792387,661,1,2,75,11,18c8ibslzapz40lfb8y5vygcs,1,30.6,48.5,2023-02-25T08:36:22.496Z,2023-02-28T18:38:06Z,4053752915,213,3.1,4053752905,3,,4053752907,56,Back,4053752909,140,8.1,4053752913,212,23.6,4053752911,141,48.7,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792397,662,52,2,75,19,18c8ibslzapz40lfb8y5vygcs,1,7.4,49.3,2023-02-25T08:36:30.369Z,2023-02-28T18:38:16Z,4063942715,376,,,,,,,,,,,,,,,,,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792423,663,1,2,75,28,18c8ibslzapz40lfb8y5vygcs,0,12,51.8,2023-02-25T08:36:39.822Z,2023-02-25T08:36:44Z,4053753119,1,,4053753107,199,,4053753117,213,0.3,4053753109,56,Center,4053753113,141,73.0,4053753111,140,59.4,4053753115,212,51.8,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792425,695,44,2,75,31,6bus1cl4b6zdm93290r02o7cx,1,42.2,24.2,2023-02-25T08:36:42.704Z,2023-02-25T08:36:44Z,4053753131,233,664,4053753125,285,,4053753123,56,Back,,,,,,,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792427,664,44,2,75,31,18c8ibslzapz40lfb8y5vygcs,0,57.8,75.8,2023-02-25T08:36:42.705Z,2023-02-25T08:36:45Z,4053753129,286,,4053753127,56,Center,4053753167,233,695,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792431,696,1,2,75,32,6bus1cl4b6zdm93290r02o7cx,1,43,22.4,2023-02-25T08:36:43.036Z,2023-02-25T08:36:44Z,4053753145,140,51.1,4053753149,212,10.5,4053753147,141,13.4,4053753151,213,5.7,4053753143,56,Right,4053753141,3,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792437,697,49,2,75,33,6bus1cl4b6zdm93290r02o7cx,1,55.7,16.4,2023-02-25T08:36:44.480Z,2023-02-28T18:39:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511792441,698,50,2,75,34,6bus1cl4b6zdm93290r02o7cx,1,57.9,26.2,2023-02-25T08:36:45.514Z,2023-02-28T18:39:04Z,4053753261,233,665,4053753193,56,Center,4053753195,286,,,,,,,,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
