id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2521321523,561,1,2,45,54,5pol481515zvirmk6t00kerbc,1,15.4,52.1,2023-03-18T08:06:30.323Z,2023-03-18T08:06:35Z,4104163049,141,81.7,4104163047,140,3.5,4104163045,56,Back,4104163051,212,23.7,4104163053,213,2.1,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321525,562,1,2,45,59,5pol481515zvirmk6t00kerbc,0,4.5,84.8,2023-03-18T08:06:34.916Z,2023-03-18T08:06:35Z,4104163065,212,42.0,4104163057,155,,4104163059,56,Back,4104163063,141,91.5,4104163061,140,44.3,4104163069,1,,4104163067,213,0.1,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321531,426,1,2,45,59,90cc40yau7yv6n8r4xs361ofd,1,55.3,8.8,2023-03-18T08:06:35.297Z,2023-03-18T08:06:38Z,4104163079,3,,4104163087,212,12.4,4104163089,213,0.4,4104163083,140,66.3,4104163081,56,Right,4104163085,141,15.3,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321533,427,49,2,46,2,90cc40yau7yv6n8r4xs361ofd,1,65.4,17,2023-03-18T08:06:38.155Z,2023-03-18T08:06:38Z,,,,,,,,,,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321537,428,50,2,46,3,90cc40yau7yv6n8r4xs361ofd,1,62.6,23.9,2023-03-18T08:06:39.093Z,2023-03-18T08:10:07Z,4104163099,286,,4104164413,233,565,4104163097,56,Center,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321553,565,7,2,46,3,5pol481515zvirmk6t00kerbc,0,37.4,76.1,2023-03-18T08:06:39.094Z,2023-03-23T17:22:05Z,4117989573,383,,4104164401,56,Back,4104164403,285,,4104164409,233,428,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321975,461,61,2,46,4,90cc40yau7yv6n8r4xs361ofd,0,63.5,24.8,2023-03-18T08:06:40.789Z,2023-03-23T17:22:14Z,4104164885,56,Center,,,,,,,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321539,563,49,2,46,6,5pol481515zvirmk6t00kerbc,1,43.1,63.7,2023-03-18T08:06:42.469Z,2023-03-18T08:06:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321547,564,1,2,46,6,5pol481515zvirmk6t00kerbc,0,43.1,63.7,2023-03-18T08:06:42.627Z,2023-03-18T08:06:43Z,4104163117,212,26.5,4104163119,213,0.4,4104163111,56,Left,4104163113,140,65.9,4104163115,141,80.5,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321559,429,49,2,46,11,90cc40yau7yv6n8r4xs361ofd,1,33.9,8.5,2023-03-18T08:06:47.471Z,2023-03-18T08:06:47Z,,,,,,,,,,,,,,,,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321567,430,1,2,46,11,90cc40yau7yv6n8r4xs361ofd,1,33.9,8.5,2023-03-18T08:06:47.634Z,2023-03-18T08:06:50Z,4104163165,213,3.1,4104163157,56,Back,4104163159,140,12.3,4104163163,212,22.7,4104163161,141,9.4,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321573,431,1,2,46,14,90cc40yau7yv6n8r4xs361ofd,0,12.6,9.4,2023-03-18T08:06:50.624Z,2023-03-18T08:07:26Z,4104163187,141,16.2,4104163189,212,52.4,4104163183,56,Right,4104163181,157,,4104163185,140,62.3,4104163191,213,0.1,4104163193,1,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321577,566,44,2,46,16,5pol481515zvirmk6t00kerbc,1,41.7,88.2,2023-03-18T08:06:52.675Z,2023-03-18T08:06:54Z,4104163199,56,Back,4104163231,233,432,4104163201,285,,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321583,432,44,2,46,16,90cc40yau7yv6n8r4xs361ofd,0,58.3,11.8,2023-03-18T08:06:52.676Z,2023-03-18T08:06:54Z,4104163215,286,,4104163235,233,566,4104163213,56,Right,,,,,,,,,,,,,,,,57140tg9gdrk4iqqhxbfomjmx,M. Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321585,567,1,2,46,17,5pol481515zvirmk6t00kerbc,1,45.9,92.9,2023-03-18T08:06:53.108Z,2023-03-18T08:06:54Z,4104163227,213,4.6,4104163217,3,,4104163225,212,12.5,4104163223,141,74.7,4104163219,56,Back,4104163221,140,44.0,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523935315,1108,49,2,46,17,5pol481515zvirmk6t00kerbc,1,34.7,77.8,2023-03-18T08:06:53.413Z,2023-03-23T17:22:50Z,,,,,,,,,,,,,,,,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321587,568,1,2,46,18,5pol481515zvirmk6t00kerbc,1,44,74.7,2023-03-18T08:06:53.943Z,2023-03-23T17:22:52Z,4104163245,212,6.1,4104163241,140,38.4,4104163243,141,77.3,4104163247,213,2.8,4117990915,155,,4104163239,56,Back,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321589,569,1,2,46,19,5pol481515zvirmk6t00kerbc,0,36,78.2,2023-03-18T08:06:55.316Z,2023-03-18T08:06:57Z,4104163257,140,46.0,4104163259,141,82.6,4104163253,3,,4104163255,56,Back,4104163261,212,10.9,4104163263,213,0.3,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321601,433,1,2,46,24,90cc40yau7yv6n8r4xs361ofd,1,57.2,18.6,2023-03-18T08:07:00.036Z,2023-03-18T08:07:01Z,4104163297,212,9.6,4104163299,213,5.2,4104163291,56,Right,4104163293,140,61.6,4104163295,141,6.2,4104163289,3,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523935441,791,49,2,46,24,90cc40yau7yv6n8r4xs361ofd,1,63.3,12.7,2023-03-18T08:07:00.315Z,2023-03-23T17:23:11Z,,,,,,,,,,,,,,,,,,,,,,,,,57140tg9gdrk4iqqhxbfomjmx,M. Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321605,435,3,2,46,25,90cc40yau7yv6n8r4xs361ofd,0,63.7,4.6,2023-03-18T08:07:01.217Z,2023-03-23T17:23:16Z,4104163303,56,Right,4104163305,286,,4117991751,465,,4104163319,233,570,,,,,,,,,,,,,57140tg9gdrk4iqqhxbfomjmx,M. Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321597,570,7,2,46,25,5pol481515zvirmk6t00kerbc,0,36.3,95.4,2023-03-18T08:07:01.218Z,2023-03-23T17:23:18Z,4104163283,285,,4104163281,56,Back,4104163309,233,435,4117991805,383,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321603,434,43,2,46,25,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-03-18T08:07:01.532Z,2023-03-23T17:23:21Z,4117991931,144,49,,,,,,,,,,,,,,,,,,,,,,57140tg9gdrk4iqqhxbfomjmx,M. Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321609,436,61,2,46,27,90cc40yau7yv6n8r4xs361ofd,1,65,4.3,2023-03-18T08:07:03.118Z,2023-03-18T08:07:03Z,4104163317,56,Right,,,,,,,,,,,,,,,,,,,,,,57140tg9gdrk4iqqhxbfomjmx,M. Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523935621,1109,61,2,46,27,5pol481515zvirmk6t00kerbc,1,29.5,93.4,2023-03-18T08:07:03.213Z,2023-03-23T17:23:37Z,4117992419,56,Back,,,,,,,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321611,437,1,2,46,28,90cc40yau7yv6n8r4xs361ofd,0,63.8,4.1,2023-03-18T08:07:04.698Z,2023-03-18T08:07:06Z,4104163329,140,68.5,4104163331,141,9.5,4104163333,212,6.2,4104163335,213,0.6,4104163327,56,Right,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321615,571,1,2,46,29,5pol481515zvirmk6t00kerbc,1,33.7,90.3,2023-03-18T08:07:04.995Z,2023-03-18T08:07:06Z,4104163347,212,6.7,4104163349,213,5.6,4104163343,140,38.6,4104163341,56,Back,4104163345,141,83.9,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321617,572,49,2,46,30,5pol481515zvirmk6t00kerbc,1,37,82,2023-03-18T08:07:06.339Z,2023-03-18T08:07:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321619,573,1,2,46,30,5pol481515zvirmk6t00kerbc,1,37,82,2023-03-18T08:07:06.467Z,2023-03-18T08:07:07Z,4104163357,141,65.7,4104163359,212,17.3,4104163353,56,Back,4104163355,140,24.4,4104163361,213,3.8,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321625,574,1,2,46,31,5pol481515zvirmk6t00kerbc,1,25.3,65.7,2023-03-18T08:07:07.667Z,2023-03-18T08:07:11Z,4104163377,141,43.1,4104163379,212,15.7,4104163373,56,Back,4104163375,140,22.1,4104163381,213,4.5,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321629,575,1,2,46,35,5pol481515zvirmk6t00kerbc,1,22.6,40.7,2023-03-18T08:07:11.203Z,2023-03-18T08:07:12Z,4104163397,213,5.6,4104163395,212,5.0,4104163391,140,26.2,4104163393,141,36.0,4104163389,56,Back,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321631,576,1,2,46,36,5pol481515zvirmk6t00kerbc,1,26.2,36,2023-03-18T08:07:12.179Z,2023-03-18T08:07:13Z,4104163405,141,53.9,4104163403,140,23.5,4104163401,56,Back,4104163409,213,1.8,4104163407,212,12.5,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321633,577,1,2,46,37,5pol481515zvirmk6t00kerbc,1,23.3,58.1,2023-03-18T08:07:13.698Z,2023-03-18T08:07:15Z,4104163413,56,Back,4104163415,140,31.6,4104163417,141,61.8,4104163419,212,9.1,4104163421,213,0.3,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321641,578,1,2,46,39,5pol481515zvirmk6t00kerbc,1,32.5,61.4,2023-03-18T08:07:15.075Z,2023-03-18T08:07:20Z,4104163443,212,6.5,4104163441,141,51.8,4104163445,213,4.7,4104163437,56,Back,4104163439,140,32.6,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321649,579,1,2,46,44,5pol481515zvirmk6t00kerbc,1,45.7,40.6,2023-03-18T08:07:20.483Z,2023-03-18T08:07:26Z,4104163471,213,4.6,4104163469,212,14.6,4104163467,141,19.4,4104163465,140,43.6,4104163463,56,Back,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321653,580,1,2,46,50,5pol481515zvirmk6t00kerbc,1,55.1,9.4,2023-03-18T08:07:26.211Z,2023-03-18T08:07:27Z,4104163487,213,4.9,4104163479,56,Right,4104163483,141,3.5,4104163481,140,56.0,4104163485,212,4.1,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321663,581,1,2,46,51,5pol481515zvirmk6t00kerbc,1,56,2.5,2023-03-18T08:07:27.810Z,2023-03-18T08:07:32Z,4104163531,213,2.5,4104163523,56,Back,4104163525,140,37.1,4104163527,141,25.3,4104163529,212,25.2,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321671,582,1,2,46,56,5pol481515zvirmk6t00kerbc,1,36.5,31.9,2023-03-18T08:07:32.435Z,2023-03-18T08:07:35Z,4104163557,212,11.3,4104163559,213,1.8,4104163551,56,Back,4104163553,140,34.2,4104163555,141,48.2,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321675,583,1,2,46,59,5pol481515zvirmk6t00kerbc,1,34.3,44.2,2023-03-18T08:07:35.091Z,2023-03-18T08:07:39Z,4104163573,141,27.6,4104163571,140,31.5,4104163575,212,11.7,4104163569,56,Back,4104163577,213,4.5,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321689,584,1,2,47,3,5pol481515zvirmk6t00kerbc,0,33.6,11,2023-03-18T08:07:39.444Z,2023-03-18T08:10:02Z,4104163615,141,23.3,4104163611,56,Center,4104163613,140,69.4,4104163619,213,0.2,4104163609,155,,4104163617,212,38.5,4104163621,1,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521322005,465,44,2,47,5,90cc40yau7yv6n8r4xs361ofd,1,29.2,72.8,2023-03-18T08:07:40.861Z,2023-03-18T08:11:09Z,4104164957,285,,4104164959,233,619,4104164955,56,Back,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521322009,619,44,2,47,5,5pol481515zvirmk6t00kerbc,0,70.8,27.2,2023-03-18T08:07:40.862Z,2023-03-18T08:11:11Z,4104164835,286,,4104164833,56,Center,4104164979,233,465,,,,,,,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321929,455,1,2,47,6,90cc40yau7yv6n8r4xs361ofd,1,29.5,75.2,2023-03-18T08:07:42.174Z,2023-03-23T19:06:35Z,4104164565,141,51.3,4104164563,140,17.9,4104164561,56,Back,4104164569,213,4.1,4104164567,212,20.3,4104164667,3,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321693,585,43,2,47,9,5pol481515zvirmk6t00kerbc,1,0,0,2023-03-18T08:07:45.395Z,2023-03-18T08:09:54Z,4104164429,144,61,4104163627,56,Center,,,,,,,,,,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321691,438,49,2,47,9,90cc40yau7yv6n8r4xs361ofd,1,18.3,49.7,2023-03-18T08:07:45.512Z,2023-03-18T08:07:48Z,,,,,,,,,,,,,,,,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321707,439,1,2,47,14,90cc40yau7yv6n8r4xs361ofd,1,15.2,50,2023-03-18T08:07:50.739Z,2023-03-18T08:07:53Z,4104163669,56,Back,4104163677,213,6.2,4104163671,140,32.1,4104163673,141,46.6,4104163675,212,17.9,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321709,440,1,2,47,17,90cc40yau7yv6n8r4xs361ofd,0,32.4,46.6,2023-03-18T08:07:53.089Z,2023-03-18T08:07:53Z,4104163685,141,43.9,4104163681,56,Back,4104163683,140,32.9,4104163689,213,5.0,4104163687,212,1.9,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321711,586,8,2,47,17,5pol481515zvirmk6t00kerbc,1,71.2,58.5,2023-03-18T08:07:53.490Z,2023-03-23T17:24:16Z,4117994011,383,,4104163691,56,Center,,,,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321713,587,49,2,47,19,5pol481515zvirmk6t00kerbc,1,71.1,48.1,2023-03-18T08:07:54.867Z,2023-03-18T08:07:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321719,588,15,2,47,20,5pol481515zvirmk6t00kerbc,1,73.7,44.9,2023-03-18T08:07:56.523Z,2023-03-23T17:24:24Z,4104163705,22,,4104165293,55,586,4104163777,233,442,4104163753,20,,4104163709,56,Center,4104163757,102,50.4,4104163767,146,98.0,4104163755,78,,2ingh41ma0grign63tygcgaok,S. Yamada,4104165291,29,,4104163759,103,4104163707,18,4104163769,147,50.7,4104163761,215,,7.0,,,,,,,,,,,,,,,,,
2521321725,442,10,2,47,20,90cc40yau7yv6n8r4xs361ofd,1,2.2,49.6,2023-03-18T08:07:56.623Z,2023-03-23T17:24:27Z,4104163781,233,588,4104163727,177,,4104163729,180,,4117994335,376,,4104163731,182,,4104163733,56,Back,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321723,441,52,2,47,23,90cc40yau7yv6n8r4xs361ofd,1,2.2,49.6,2023-03-18T08:07:58.857Z,2023-03-23T17:24:29Z,4117994361,376,,,,,,,,,,,,,,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321743,444,1,2,47,33,90cc40yau7yv6n8r4xs361ofd,0,8.8,56.5,2023-03-18T08:08:09.664Z,2023-03-23T17:24:36Z,4104163795,56,Back,4104163793,199,,4104163799,141,78.9,4104163797,140,41.3,4104163805,1,,4104163801,212,37.4,4104163803,213,0.4,4104163807,189,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521322301,673,61,2,47,36,5pol481515zvirmk6t00kerbc,1,56.7,21.5,2023-03-18T08:08:12.601Z,2023-03-23T17:24:38Z,4104166143,56,Center,4117994613,189,,,,,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321741,589,49,2,47,37,5pol481515zvirmk6t00kerbc,1,77.9,1.9,2023-03-18T08:08:13.282Z,2023-03-18T08:13:52Z,,,,,,,,,,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321749,590,1,2,47,39,5pol481515zvirmk6t00kerbc,1,82.2,1.7,2023-03-18T08:08:15.203Z,2023-03-18T08:08:17Z,4104163827,212,12.7,4104163829,213,3.1,4104163823,140,70.1,4104163821,56,Right,4104163825,141,3.1,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321755,591,1,2,47,41,5pol481515zvirmk6t00kerbc,1,67.8,3.5,2023-03-18T08:08:17.651Z,2023-03-18T08:08:21Z,4104163859,213,1.7,4104163857,212,18.2,4104163855,141,30.1,4104163853,140,66.3,4104163851,56,Center,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321761,592,1,2,47,45,5pol481515zvirmk6t00kerbc,1,66.1,29.4,2023-03-18T08:08:21.298Z,2023-03-18T08:08:24Z,4104163881,213,4.1,4104163877,141,21.3,4104163879,212,6.7,4104163873,56,Center,4104163875,140,62.5,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321763,593,1,2,47,48,5pol481515zvirmk6t00kerbc,1,66.3,28.3,2023-03-18T08:08:24.643Z,2023-03-18T08:08:29Z,4104163889,56,Right,4104163897,213,5.0,4104163893,141,2.8,4104163891,140,70.7,4104163895,212,17.9,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321769,594,1,2,47,53,5pol481515zvirmk6t00kerbc,0,71.1,5.6,2023-03-18T08:08:29.010Z,2023-03-18T08:08:29Z,4104163913,140,90.2,4104163911,56,Center,4104163915,141,33.6,4104163917,212,27.7,4104163919,213,0.8,4104163909,155,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321771,445,12,2,47,54,90cc40yau7yv6n8r4xs361ofd,1,10,54.9,2023-03-18T08:08:29.944Z,2023-03-18T08:08:34Z,4104163941,167,,4104163929,141,100.0,4104163927,140,23.7,4104163925,56,Back,4104163931,212,35.0,4104163933,213,1.1,4104163935,15,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321773,446,5,2,47,55,90cc40yau7yv6n8r4xs361ofd,0,21,101.8,2023-03-18T08:08:31.448Z,2023-03-18T08:08:33Z,4104163937,56,Back,4104163939,347,,4104163953,233,595,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321775,595,5,2,47,55,5pol481515zvirmk6t00kerbc,1,79,-1.8,2023-03-18T08:08:31.448Z,2023-03-18T08:09:25Z,4104163947,233,446,4104163943,56,Right,4104163945,347,,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321805,596,1,2,48,8,5pol481515zvirmk6t00kerbc,1,85.5,0,2023-03-18T08:08:43.922Z,2023-03-18T08:08:48Z,4104164041,212,8.0,4104164043,213,0.5,4104164035,56,Right,4104164033,107,,4104164039,141,3.7,4104164037,140,92.2,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321823,598,50,2,48,12,5pol481515zvirmk6t00kerbc,1,99,6.9,2023-03-18T08:08:48.220Z,2023-03-18T08:12:24Z,4104164123,286,,4104164121,56,Right,4104164187,233,448,,,,,,,,,,,,,,,,5u3kbu3dqrij1mnzy6ismu6z9,C. Songkrasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321833,448,7,2,48,12,90cc40yau7yv6n8r4xs361ofd,0,1,93.1,2023-03-18T08:08:48.221Z,2023-03-23T17:26:52Z,4104164169,285,,4117998353,383,,4104164177,233,598,4104164167,56,Back,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321811,597,50,2,48,17,5pol481515zvirmk6t00kerbc,1,96.2,4.7,2023-03-18T08:08:52.970Z,2023-03-23T19:05:08Z,4104164063,56,Right,4117998667,286,,4118088577,233,447,,,,,,,,,,,,,,,,5u3kbu3dqrij1mnzy6ismu6z9,C. Songkrasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321825,447,7,2,48,17,90cc40yau7yv6n8r4xs361ofd,1,3.8,95.3,2023-03-18T08:08:52.971Z,2023-03-23T19:05:08Z,4117998841,385,,4104164137,56,Back,4118088559,233,597,4117998757,285,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321839,450,5,2,48,21,90cc40yau7yv6n8r4xs361ofd,0,6.6,101.8,2023-03-18T08:08:57.091Z,2023-03-18T08:09:25Z,4104164191,347,,4104164199,233,599,4104164189,56,Back,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321827,599,5,2,48,21,5pol481515zvirmk6t00kerbc,1,93.4,-1.8,2023-03-18T08:08:57.091Z,2023-03-18T08:09:00Z,4104164151,56,Right,4104164195,233,450,4104164153,347,,,,,,,,,,,,,,,,,5u3kbu3dqrij1mnzy6ismu6z9,C. Songkrasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521321835,449,43,2,48,22,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-03-18T08:08:58.414Z,2023-03-18T08:09:00Z,4104164173,56,Back,4104164203,144,44,4104164175,285,0,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
