id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/16/value
2526374391,744,10,2,77,12,1f3ehp8p9yi8reamghry4p76t,1,4.9,53.1,2023-04-01T11:41:13.321Z,2023-04-05T12:43:29Z,4151707643,182,,4151707941,233,688,4151707645,56,Back,4165209007,376,,4151707641,179,,4151707639,177,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526374389,743,52,2,77,14,1f3ehp8p9yi8reamghry4p76t,1,6.6,53.7,2023-04-01T11:41:15.284Z,2023-04-05T12:43:35Z,4165209229,376,,,,,,,,,,,,,,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526374625,745,1,2,77,30,1f3ehp8p9yi8reamghry4p76t,1,14.5,54.6,2023-04-01T11:41:31.002Z,2023-04-01T11:41:43Z,4151708795,141,47.5,4151708799,213,6.2,4151708801,1,,4151708791,56,Center,4151709037,189,,4151708797,212,52.4,4151708789,199,,4151708793,140,64.2,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526374629,746,4,2,77,35,1f3ehp8p9yi8reamghry4p76t,1,66.5,46.5,2023-04-01T11:41:36.725Z,2023-04-01T11:41:40Z,4151708827,152,,4151708829,286,,4151708825,56,Center,4151708821,13,,4151708831,233,689,4151708823,295,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526374601,689,4,2,77,35,5pol481515zvirmk6t00kerbc,0,33.5,53.5,2023-04-01T11:41:36.726Z,2023-04-01T11:41:41Z,4151708691,295,,4151708695,152,,4151708693,56,Back,4151708689,13,,4151708869,233,746,4151708697,285,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375227,747,1,2,78,27,1f3ehp8p9yi8reamghry4p76t,1,64.4,55.5,2023-04-01T11:42:27.947Z,2023-04-01T11:42:31Z,4151711951,56,Left,4151711955,141,93.5,4151711959,213,1.4,4151711947,5,,4151711957,212,26.2,4151711953,140,68.8,4151711949,152,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375275,748,1,2,78,30,1f3ehp8p9yi8reamghry4p76t,1,69.7,93.3,2023-04-01T11:42:31.067Z,2023-04-05T12:44:34Z,4151712163,155,,4151739839,210,13,4151712171,212,28.9,4151712167,140,87.0,4165209979,224,,4151739841,154,,4151712173,213,5.4,4151712169,141,60.2,f06bxfhvobzkepanw3nm1vzzd,D. Suga,4151712165,56,Center,4151712161,2,,1,4165209981,72,,,,,,,,,,,,,,,,,,,,,,,,,
2526375283,749,13,2,78,33,1f3ehp8p9yi8reamghry4p76t,1,86.8,57.7,2023-04-01T11:42:33.930Z,2023-04-05T12:44:34Z,4151736737,24,,4151736743,328,,4151739875,29,,4151739895,147,50.5,4151739885,103,8.3,4151736739,15,,4151712201,17,,4151739879,55,748,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,4151739899,231,51.3,4151736745,153,,,4151739883,102,32.6,4151739887,314,,4151739873,75,,4151739893,146,91.5,4151739877,154,,4151712203,56,Center,4151739897,230,,,,,,,98.4
2526375303,750,61,2,78,33,1f3ehp8p9yi8reamghry4p76t,1,91.2,50.5,2023-04-01T11:42:34.261Z,2023-04-05T12:44:55Z,4151712309,56,Center,,,,,,,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375281,690,43,2,78,34,5pol481515zvirmk6t00kerbc,1,0,0,2023-04-01T11:42:34.837Z,2023-04-01T11:42:41Z,4151712195,56,Back,4151712707,144,61,,,,,,,,,,,,,,,,,,,1cfomybhr42ofsatnkgo9w3x1,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375415,751,2,2,78,34,1f3ehp8p9yi8reamghry4p76t,1,87.2,55.9,2023-04-01T11:42:35.675Z,2023-04-05T12:45:09Z,4151712821,140,91.5,4151712819,56,Center,4151712823,141,50.3,4151712817,7,61mnri2ox1dao9jdo2ye42i8l,,,,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375455,691,55,2,78,34,5pol481515zvirmk6t00kerbc,1,9.8,57.3,2023-04-01T11:42:35.676Z,2023-04-05T13:11:24Z,,,,,,,,,,,,,,,,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375623,692,1,2,78,53,5pol481515zvirmk6t00kerbc,1,13.4,42.5,2023-04-01T11:42:54.069Z,2023-04-01T11:43:00Z,4151713855,241,,4151713859,140,21.9,4151713863,212,18.5,4151713857,56,Back,4151713853,5,,4151713865,213,1.1,4151713861,141,66.4,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375705,693,1,2,78,59,5pol481515zvirmk6t00kerbc,1,28.9,67.2,2023-04-01T11:43:00.021Z,2023-04-01T11:43:06Z,4151714281,140,15.2,4151714285,141,41.6,4151714277,56,Back,4151714289,212,22.6,4151714293,213,4.0,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375711,694,1,2,79,5,5pol481515zvirmk6t00kerbc,0,18.2,40.3,2023-04-01T11:43:06.759Z,2023-04-01T11:43:12Z,4151714315,56,Right,4151714323,213,6.0,4151714319,141,9.5,4151714313,155,,4151714321,212,78.8,4151714555,1,,4151714317,140,90.5,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375767,752,49,2,79,12,1f3ehp8p9yi8reamghry4p76t,1,12,96,2023-04-01T11:43:12.810Z,2023-04-01T11:43:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1av7m3uyhcvjn8jhsegdqypqt,D. Nishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375793,753,1,2,79,12,1f3ehp8p9yi8reamghry4p76t,1,11.8,95.6,2023-04-01T11:43:13.402Z,2023-04-01T11:43:14Z,4151714733,212,20.5,4151714731,141,66.3,4151714735,213,4.5,4151714729,140,7.2,4151714727,56,Back,,,,,,,,,,1av7m3uyhcvjn8jhsegdqypqt,D. Nishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375797,754,1,2,79,13,1f3ehp8p9yi8reamghry4p76t,0,7.2,66.3,2023-04-01T11:43:14.522Z,2023-04-01T11:43:15Z,4151714743,140,10.4,4151714747,212,7.4,4151714749,213,1.1,4151714745,141,76.0,4151714741,56,Back,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375795,695,8,2,79,14,5pol481515zvirmk6t00kerbc,1,85.2,24.6,2023-04-01T11:43:14.853Z,2023-04-05T12:46:25Z,4165215257,383,,4151714739,56,Center,,,,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375805,696,49,2,79,14,5pol481515zvirmk6t00kerbc,1,89.4,21.9,2023-04-01T11:43:15.623Z,2023-04-01T11:43:15Z,,,,,,,,,,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375811,697,3,2,79,15,5pol481515zvirmk6t00kerbc,0,87.8,27.8,2023-04-01T11:43:16.680Z,2023-04-05T13:11:32Z,4165254429,233,755,4151714813,56,Center,4165215445,464,,4151714815,286,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375821,755,7,2,79,15,1f3ehp8p9yi8reamghry4p76t,0,12.2,72.2,2023-04-01T11:43:16.681Z,2023-04-05T12:46:33Z,4151714895,233,697,4151714875,56,Back,4165215535,385,,4151714877,285,,,,,,,,,,,,,,5s151hcgpbhtuuarwfchd47ze,S. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375833,698,1,2,79,17,5pol481515zvirmk6t00kerbc,0,78.9,30.6,2023-04-01T11:43:18.086Z,2023-04-01T11:43:18Z,4151714961,212,13.8,4151714965,213,1.1,4151714957,140,85.1,4151714959,141,48.5,4151714955,56,Center,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375879,756,12,2,79,19,1f3ehp8p9yi8reamghry4p76t,1,14.2,52.8,2023-04-01T11:43:20.393Z,2023-04-01T11:46:22Z,4151715193,212,13.9,4151715195,213,0.4,4151715187,56,Back,4151715191,141,60.2,4151715189,140,26.5,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375891,757,49,2,79,20,1f3ehp8p9yi8reamghry4p76t,1,26.5,60.2,2023-04-01T11:43:21.466Z,2023-04-01T11:43:21Z,,,,,,,,,,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375907,758,1,2,79,20,1f3ehp8p9yi8reamghry4p76t,1,26.6,60.5,2023-04-01T11:43:21.723Z,2023-04-01T11:51:20Z,4151715301,56,Back,4151715305,141,44.9,4151715309,213,5.2,4151715303,140,32.0,4151715307,212,12.0,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375913,759,1,2,79,22,1f3ehp8p9yi8reamghry4p76t,0,32,44.9,2023-04-01T11:43:22.970Z,2023-04-01T11:52:11Z,4151715333,141,62.4,4151715331,140,38.6,4151715335,212,13.8,4151715329,56,Back,4151715337,213,1.0,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375917,699,49,2,79,23,5pol481515zvirmk6t00kerbc,1,54.2,33.7,2023-04-01T11:43:23.927Z,2023-04-01T11:43:24Z,,,,,,,,,,,,,,,,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375939,700,1,2,79,23,5pol481515zvirmk6t00kerbc,1,54.2,33.7,2023-04-01T11:43:24.101Z,2023-04-01T11:48:55Z,4151715463,140,60.0,4151715461,56,Center,4151715465,141,28.8,4151715469,213,5.8,4151715467,212,6.9,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375941,701,61,2,79,24,5pol481515zvirmk6t00kerbc,0,60,28.8,2023-04-01T11:43:25.317Z,2023-04-01T11:49:09Z,4151715473,56,Center,,,,,,,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375965,761,49,2,79,25,1f3ehp8p9yi8reamghry4p76t,1,32.3,73,2023-04-01T11:43:26.676Z,2023-04-01T11:52:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1av7m3uyhcvjn8jhsegdqypqt,D. Nishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375963,760,1,2,79,25,1f3ehp8p9yi8reamghry4p76t,1,34,74.8,2023-04-01T11:43:26.682Z,2023-04-01T11:52:47Z,4151715581,212,3.7,4151715577,140,37.2,4151715583,213,5.9,4151715579,141,72.6,4151715575,56,Back,,,,,,,,,,1av7m3uyhcvjn8jhsegdqypqt,D. Nishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375983,762,1,2,79,27,1f3ehp8p9yi8reamghry4p76t,1,32.5,73,2023-04-01T11:43:27.866Z,2023-04-01T11:52:48Z,4151715665,213,6.1,4151715661,141,71.7,4151715663,212,5.2,4151715659,140,37.4,4151715657,56,Back,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526375999,763,1,2,79,28,1f3ehp8p9yi8reamghry4p76t,1,37.4,71.7,2023-04-01T11:43:28.826Z,2023-04-01T11:53:01Z,4151715753,140,53.6,4151715749,56,Center,4151715765,213,6.1,4151715761,212,17.4,4151715757,141,66.3,,,,,,,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526382889,847,1,2,79,28,1f3ehp8p9yi8reamghry4p76t,1,53,78.3,2023-04-01T11:43:29.381Z,2023-04-01T11:53:39Z,4151751237,141,61.0,4151751233,140,53.4,4151751229,56,Center,4151751239,212,11.8,4151751241,213,4.7,,,,,,,,,,1av7m3uyhcvjn8jhsegdqypqt,D. Nishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376019,764,1,2,79,30,1f3ehp8p9yi8reamghry4p76t,0,53.3,65.4,2023-04-01T11:43:30.978Z,2023-04-01T11:53:08Z,4151715863,212,20.1,4151715859,140,53.3,4151715857,56,Center,4151715865,213,4.7,4151715861,141,35.8,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376029,702,49,2,79,31,5pol481515zvirmk6t00kerbc,1,44.8,60.6,2023-04-01T11:43:32.279Z,2023-04-01T11:43:32Z,,,,,,,,,,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376073,703,1,2,79,32,5pol481515zvirmk6t00kerbc,1,49.1,59.6,2023-04-01T11:43:33.415Z,2023-04-01T11:43:35Z,4151716063,212,34.2,4151716059,140,74.5,4151716067,1,,4151716057,56,Left,4151716061,141,91.1,4151716065,213,0.7,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376149,704,1,2,79,35,5pol481515zvirmk6t00kerbc,1,76.3,93,2023-04-01T11:43:35.813Z,2023-04-01T11:43:40Z,4151716383,140,93.1,4151716387,212,21.0,4151716381,56,Center,4151716385,141,76.3,4151716389,213,5.7,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376159,705,1,2,79,39,5pol481515zvirmk6t00kerbc,0,92.1,74.7,2023-04-01T11:43:40.309Z,2023-04-01T11:43:41Z,4151716431,212,15.8,4151716425,56,Center,4151716427,140,94.9,4151716429,141,51.8,4151716433,213,4.9,,,,,,,,,,asr6wzzjgymajee0mth8rbvt,Y. Segawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376163,765,8,2,79,40,1f3ehp8p9yi8reamghry4p76t,1,6.6,41.2,2023-04-01T11:43:41.210Z,2023-04-05T12:47:58Z,4151716443,56,Back,4165218197,385,,,,,,,,,,,,,,,,,,,,5s151hcgpbhtuuarwfchd47ze,S. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376223,706,1,2,79,42,5pol481515zvirmk6t00kerbc,1,68.3,44.6,2023-04-01T11:43:43.254Z,2023-04-01T11:43:45Z,4151716697,140,66.0,4151716701,141,58.5,4151716693,56,Center,4151716709,213,1.8,4151716705,212,9.8,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376237,707,1,2,79,45,5pol481515zvirmk6t00kerbc,0,67.7,68.1,2023-04-01T11:43:45.813Z,2023-04-01T11:43:46Z,4151716781,56,Center,4151716785,140,80.0,4151716791,213,6.2,4151716789,212,12.9,4151716787,141,67.2,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376251,766,49,2,79,46,1f3ehp8p9yi8reamghry4p76t,1,19.6,36.9,2023-04-01T11:43:47.196Z,2023-04-01T11:43:47Z,,,,,,,,,,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376319,767,1,2,79,46,1f3ehp8p9yi8reamghry4p76t,1,18.9,36.9,2023-04-01T11:43:47.402Z,2023-04-01T11:43:51Z,4151717265,140,25.3,4151717269,212,7.5,4151717267,141,31.9,4151717263,56,Back,4151717271,213,5.8,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376381,768,4,2,79,53,1f3ehp8p9yi8reamghry4p76t,1,37.1,28,2023-04-01T11:43:54.332Z,2023-04-01T11:59:50Z,4151717563,265,,4151717559,56,Back,4151764683,233,708,4151717557,13,,4151717565,286,,4151717561,152,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376461,708,4,2,79,53,5pol481515zvirmk6t00kerbc,0,62.9,72,2023-04-01T11:43:54.333Z,2023-04-01T11:59:50Z,4151764687,233,768,4151717961,13,,4151717965,152,,4151717969,285,,4151717963,56,Center,4151717967,265,,,,,,,,asr6wzzjgymajee0mth8rbvt,Y. Segawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376679,709,17,2,80,13,5pol481515zvirmk6t00kerbc,1,0,0,2023-04-01T11:44:14.310Z,2023-04-01T11:44:19Z,4151719047,184,,4151719045,31,,,,,,,,,,,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526383367,850,1,2,80,31,1f3ehp8p9yi8reamghry4p76t,1,43.7,24.8,2023-04-01T11:44:32.421Z,2023-04-05T12:50:47Z,4151753625,140,43.7,4151753629,212,4.2,4151753631,213,1.6,4151753839,152,,4151753627,141,31.0,4151753739,189,,4151753623,56,Back,4151753837,5,,5s151hcgpbhtuuarwfchd47ze,S. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376877,769,1,2,80,32,1f3ehp8p9yi8reamghry4p76t,1,44.1,35.4,2023-04-01T11:44:32.899Z,2023-04-05T12:50:49Z,4151719991,213,1.6,4151719989,212,24.2,4151719987,141,70.9,4151719985,140,42.5,4151719983,56,Back,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376939,770,1,2,80,33,1f3ehp8p9yi8reamghry4p76t,1,42.5,71.8,2023-04-01T11:44:34.794Z,2023-04-01T11:54:49Z,4151720253,140,57.1,4151720265,213,0.1,4151720249,56,Center,4151720261,212,15.5,4151720257,141,75.0,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528927927,929,50,2,80,34,1f3ehp8p9yi8reamghry4p76t,1,60,76.1,2023-04-01T11:44:35.686Z,2023-04-05T13:11:33Z,4165223493,56,Center,4165254451,233,831,4165223495,286,,,,,,,,,,,,,,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528927899,831,7,2,80,34,5pol481515zvirmk6t00kerbc,0,40,23.9,2023-04-01T11:44:35.687Z,2023-04-05T13:11:32Z,4165254433,233,929,4165223375,56,Back,4165223377,285,,4165223597,383,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376953,771,61,2,80,38,1f3ehp8p9yi8reamghry4p76t,1,56.5,76.7,2023-04-01T11:44:39.466Z,2023-04-05T12:50:44Z,4151720307,56,Center,,,,,,,,,,,,,,,,,,,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376945,710,5,2,80,39,5pol481515zvirmk6t00kerbc,1,38.5,-2,2023-04-01T11:44:40.138Z,2023-04-01T11:55:17Z,4151720377,233,772,4151720293,347,,4151720291,56,Back,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526376963,772,5,2,80,39,1f3ehp8p9yi8reamghry4p76t,0,61.5,102,2023-04-01T11:44:40.138Z,2023-04-01T11:44:41Z,4151720331,347,,4151720329,56,Left,4151720419,233,710,,,,,,,,,,,,,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377123,711,1,2,80,45,5pol481515zvirmk6t00kerbc,1,36.6,0,2023-04-01T11:44:46.358Z,2023-04-01T11:44:52Z,4151721091,107,,4151721101,213,0.3,4151721099,212,42.3,4151721095,140,75.3,4151721097,141,15.5,4151721103,1,,4151721093,56,Right,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377139,712,1,2,80,51,5pol481515zvirmk6t00kerbc,1,70.2,14,2023-04-01T11:44:52.598Z,2023-04-01T11:44:53Z,4151721179,212,6.6,4151721175,140,66.0,4151721181,213,2.3,4151721177,141,21.3,4151721173,56,Center,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377143,713,61,2,80,53,5pol481515zvirmk6t00kerbc,1,66,21.3,2023-04-01T11:44:53.846Z,2023-04-01T11:44:57Z,4151721201,56,Center,,,,,,,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377165,773,49,2,80,54,1f3ehp8p9yi8reamghry4p76t,1,23.8,81.4,2023-04-01T11:44:55.738Z,2023-04-01T11:44:55Z,,,,,,,,,,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377205,774,1,2,80,55,1f3ehp8p9yi8reamghry4p76t,0,23.8,81.4,2023-04-01T11:44:56.042Z,2023-04-01T11:44:59Z,4151721447,56,Center,4151721449,140,86.4,4151721445,157,,4151721453,212,65.9,4151721457,1,,4151721455,213,6.2,4151721451,141,74.8,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377223,714,49,2,80,59,5pol481515zvirmk6t00kerbc,1,9.7,25.3,2023-04-01T11:45:00.325Z,2023-04-01T11:45:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377287,715,1,2,81,4,5pol481515zvirmk6t00kerbc,1,22.7,26.7,2023-04-01T11:45:04.934Z,2023-04-01T11:45:06Z,4151721851,212,12.8,4151721847,140,32.2,4151721849,141,38.5,4151721845,56,Back,4151721853,213,0.7,,,,,,,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377349,716,1,2,81,8,5pol481515zvirmk6t00kerbc,1,30.3,58.1,2023-04-01T11:45:09.686Z,2023-04-01T11:45:13Z,4151722163,140,26.3,4151722161,56,Back,4151722169,213,1.9,4151722167,212,11.5,4151722165,141,73.8,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377429,717,1,2,81,12,5pol481515zvirmk6t00kerbc,1,28.1,75,2023-04-01T11:45:13.654Z,2023-04-01T11:45:21Z,4151722537,56,Back,4151722543,212,25.7,4151722539,140,12.2,4151722541,141,46.3,4151722545,213,4.0,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377481,718,1,2,81,20,5pol481515zvirmk6t00kerbc,1,15,40.7,2023-04-01T11:45:21.253Z,2023-04-01T11:45:25Z,4151722833,140,54.9,4151722837,212,42.6,4151722843,1,,4151722841,213,0.2,4151722831,56,Center,4151722829,155,,4151722835,141,51.9,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377497,719,1,2,81,23,5pol481515zvirmk6t00kerbc,0,54.9,51.9,2023-04-01T11:45:24.317Z,2023-04-01T11:56:10Z,4151722923,212,14.8,4151722919,140,68.6,4151722915,168,,4151722927,213,0.2,4151722917,56,Center,4151722921,141,56.7,4151722913,3,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377479,775,8,2,81,24,1f3ehp8p9yi8reamghry4p76t,1,32.9,37.7,2023-04-01T11:45:25.050Z,2023-04-05T12:52:51Z,4151722821,56,Back,4165226237,383,,,,,,,,,,,,,,,,,,,,5s151hcgpbhtuuarwfchd47ze,S. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526377507,720,3,2,81,26,5pol481515zvirmk6t00kerbc,0,67.4,64.4,2023-04-01T11:45:26.950Z,2023-04-05T12:52:56Z,4165226345,464,,4151722963,56,Center,4151723063,233,776,4151722965,286,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
