id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2521316351,820,17,2,82,31,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-03-18T07:43:28.869Z,2023-03-18T07:43:31Z,4104140399,13,243,4104140397,392,,4104140395,31,,,,,,,,,,,,,,,,,d00ghqkaff818dnyuyhcdcve,Danilo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316683,780,27,2,82,40,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-18T07:43:38.085Z,2023-03-18T07:44:34Z,4104141993,41,Injury,4104141995,53,7lxjfpbed6rmm2qmzs6r1c2j9,4104142015,233,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316677,821,27,2,82,40,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-03-18T07:43:38.085Z,2023-03-18T07:44:40Z,4104142029,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316747,781,28,2,83,36,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-18T07:44:33.765Z,2023-03-18T07:44:37Z,4104142253,55,780,4104142283,233,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316719,822,28,2,83,36,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-03-18T07:44:33.765Z,2023-03-18T07:44:38Z,4104142297,233,781,4104142145,55,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316821,782,1,2,83,54,3vfso415vj7uitnunviuzdyg3,1,14.2,53.1,2023-03-18T07:44:52.294Z,2023-03-18T07:44:55Z,4104142545,1,,4104142535,141,8.8,4104142527,155,,4104142537,212,61.1,4104142525,5,,4104142533,140,64.8,4104142531,56,Right,4104142541,213,5.8,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,4104142529,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316825,783,44,2,83,57,3vfso415vj7uitnunviuzdyg3,1,61.6,9.2,2023-03-18T07:44:54.539Z,2023-03-18T07:49:06Z,4104142551,286,,4104149017,233,864,4104142549,56,Right,,,,,,,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521318179,864,44,2,83,57,12tyw9yomy9n5cjd5po2ajx1q,0,38.4,90.8,2023-03-18T07:44:54.540Z,2023-03-18T07:49:08Z,4104149021,233,783,4104148761,56,Back,4104148763,285,,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316835,784,1,2,83,57,3vfso415vj7uitnunviuzdyg3,1,64.8,8.8,2023-03-18T07:44:55.117Z,2023-03-18T07:49:10Z,4104142587,140,70.5,4104142585,56,Right,4104142589,141,10.0,4104142593,213,0.1,4104142591,212,6.0,4104142583,3,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316843,785,1,2,84,0,3vfso415vj7uitnunviuzdyg3,1,71,12,2023-03-18T07:44:57.797Z,2023-03-18T07:44:59Z,4104142609,56,Center,4104142613,141,25.5,4104142611,140,69.1,4104142615,212,9.4,4104142617,213,1.8,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316855,786,1,2,84,1,3vfso415vj7uitnunviuzdyg3,1,70.7,27.7,2023-03-18T07:44:58.981Z,2023-03-18T07:45:01Z,4104142663,56,Center,4104142671,213,3.0,4104142667,141,30.3,4104142669,212,12.6,4104142665,140,58.8,,,,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316875,787,1,2,84,3,3vfso415vj7uitnunviuzdyg3,1,55.1,35.2,2023-03-18T07:45:00.980Z,2023-03-18T07:45:04Z,4104142755,213,2.1,4104142753,212,17.8,4104142747,56,Back,4104142751,141,58.2,4104142749,140,47.1,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316883,788,1,2,84,6,3vfso415vj7uitnunviuzdyg3,1,49.3,60.9,2023-03-18T07:45:04.469Z,2023-03-18T07:45:08Z,4104142801,213,1.0,4104142799,212,26.9,4104142793,56,Left,4104142797,141,94.1,4104142795,140,63.2,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316899,789,1,2,84,10,3vfso415vj7uitnunviuzdyg3,1,71.2,97.7,2023-03-18T07:45:07.973Z,2023-03-18T07:45:11Z,4104142851,212,16.1,4104142847,140,78.9,4104142849,141,77.3,4104142845,56,Center,4104142853,213,5.2,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316901,790,1,2,84,13,3vfso415vj7uitnunviuzdyg3,0,78.9,77.3,2023-03-18T07:45:11.077Z,2023-03-18T07:45:11Z,4104142865,213,6.2,4104142859,140,91.9,4104142857,56,Center,4104142861,141,75.1,4104142863,212,13.7,,,,,,,,,,4pqi5vt820333t5zsj2refc2d,B. Linssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316907,823,49,2,84,14,12tyw9yomy9n5cjd5po2ajx1q,1,12.1,29.8,2023-03-18T07:45:11.671Z,2023-03-18T07:45:11Z,,,,,,,,,,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316919,824,1,2,84,14,12tyw9yomy9n5cjd5po2ajx1q,1,12.1,29.8,2023-03-18T07:45:11.704Z,2023-03-18T07:45:15Z,4104142965,140,1.9,4104142967,141,45.2,4104142969,212,15.0,4104142971,213,2.4,4104142963,56,Back,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316937,825,1,2,84,17,12tyw9yomy9n5cjd5po2ajx1q,0,1.9,45.2,2023-03-18T07:45:14.871Z,2023-03-18T07:45:17Z,4104143045,213,6.1,4104143047,1,,4104143035,157,,4104143043,212,55.0,4104143039,140,53.6,4104143037,56,Center,4104143041,141,32.4,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316953,791,1,2,84,20,3vfso415vj7uitnunviuzdyg3,1,47.1,66,2023-03-18T07:45:17.940Z,2023-03-18T07:45:19Z,4104143137,213,5.8,4104143127,3,,4104143135,212,8.0,4104143129,56,Center,4104143133,141,60.8,4104143131,140,53.9,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316955,792,49,2,84,22,3vfso415vj7uitnunviuzdyg3,1,54.1,60.9,2023-03-18T07:45:19.622Z,2023-03-18T07:45:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316959,793,1,2,84,22,3vfso415vj7uitnunviuzdyg3,0,54.1,60.9,2023-03-18T07:45:20.310Z,2023-03-18T07:45:21Z,4104143159,212,13.1,4104143157,141,44.6,4104143155,140,60.8,4104143151,155,,4104143153,56,Center,4104143161,213,5.3,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316965,826,1,2,84,25,12tyw9yomy9n5cjd5po2ajx1q,0,38.9,58.7,2023-03-18T07:45:22.517Z,2023-03-18T07:45:23Z,4104143181,140,40.4,4104143183,141,39.2,4104143187,213,4.8,4104143185,212,13.4,4104143179,56,Back,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316967,794,61,2,84,26,3vfso415vj7uitnunviuzdyg3,1,58.8,56.6,2023-03-18T07:45:23.837Z,2023-03-18T07:49:57Z,4104143189,56,Center,,,,,,,,,,,,,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316971,827,1,2,84,26,12tyw9yomy9n5cjd5po2ajx1q,1,40,37.3,2023-03-18T07:45:24.069Z,2023-03-18T07:50:56Z,4104143201,141,38.0,4104143205,212,4.5,4104143209,213,0.1,4104143197,56,Back,4104143199,140,44.3,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521318909,892,61,2,84,27,12tyw9yomy9n5cjd5po2ajx1q,1,43.3,53,2023-03-18T07:45:24.832Z,2023-03-18T07:51:46Z,4104152803,56,Back,,,,,,,,,,,,,,,,,,,,,,9sqv61rxp1papk4e2aab9noix,Y. Hoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316981,828,49,2,84,28,12tyw9yomy9n5cjd5po2ajx1q,1,44.5,33.3,2023-03-18T07:45:26.021Z,2023-03-18T07:45:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6yy4eglwmvj6i50st1np97be2,Gustavo Nescau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316997,829,1,2,84,28,12tyw9yomy9n5cjd5po2ajx1q,1,44.5,33.3,2023-03-18T07:45:26.053Z,2023-03-18T07:45:30Z,4104143307,212,16.5,4104143309,213,4.3,4104143305,141,11.1,4104143303,140,38.2,4104143301,56,Back,,,,,,,,,,6yy4eglwmvj6i50st1np97be2,Gustavo Nescau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521316999,830,61,2,84,30,12tyw9yomy9n5cjd5po2ajx1q,0,40.2,10.6,2023-03-18T07:45:28.501Z,2023-03-18T07:54:27Z,4104143315,56,Back,,,,,,,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317015,795,49,2,84,31,3vfso415vj7uitnunviuzdyg3,1,56.7,93.4,2023-03-18T07:45:29.237Z,2023-03-18T07:54:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521320295,878,1,2,84,32,3vfso415vj7uitnunviuzdyg3,1,55.6,95.4,2023-03-18T07:45:29.696Z,2023-03-18T07:55:42Z,4104158169,212,7.2,4104158155,56,Left,4104158161,140,55.0,4104158165,141,84.9,4104158173,213,4.6,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521320291,877,1,2,84,32,3vfso415vj7uitnunviuzdyg3,1,47.4,85.7,2023-03-18T07:45:30.507Z,2023-03-18T07:56:06Z,4104158461,213,0.0,4104158453,56,Left,4104158455,140,67.7,4104158457,141,87.2,4104158459,212,21.3,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317023,796,43,2,84,35,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-18T07:45:33.061Z,2023-03-18T07:56:25Z,4104143403,56,Left,4104158709,144,3,4104143421,233,831,4104143405,286,0,,,,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317011,831,43,2,84,35,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-03-18T07:45:33.061Z,2023-03-18T07:56:27Z,4104143359,56,Back,4104158731,144,45,4104143361,285,0,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317033,797,1,2,84,36,3vfso415vj7uitnunviuzdyg3,1,68.6,87.5,2023-03-18T07:45:34.469Z,2023-03-18T07:54:42Z,4104143445,212,13.3,4104143447,213,6.1,4104143441,140,81.1,4104143439,56,Left,4104143443,141,84.2,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317063,798,1,2,84,38,3vfso415vj7uitnunviuzdyg3,0,80.4,83.6,2023-03-18T07:45:35.749Z,2023-03-18T07:45:38Z,4104143579,212,20.4,4104143577,141,62.9,4104143575,140,94.5,4104143581,213,5.5,4104143573,56,Center,,,,,,,,,,4pqi5vt820333t5zsj2refc2d,B. Linssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317067,832,61,2,84,42,12tyw9yomy9n5cjd5po2ajx1q,1,6.7,36.4,2023-03-18T07:45:40.268Z,2023-03-18T07:45:40Z,4104143589,56,Back,,,,,,,,,,,,,,,,,,,,,,9sqv61rxp1papk4e2aab9noix,Y. Hoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317079,833,52,2,84,44,12tyw9yomy9n5cjd5po2ajx1q,1,7.9,43.6,2023-03-18T07:45:41.972Z,2023-03-18T07:45:42Z,,,,,,,,,,,,,,,,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317095,834,1,2,84,46,12tyw9yomy9n5cjd5po2ajx1q,1,9.6,43.9,2023-03-18T07:45:43.508Z,2023-03-18T07:45:45Z,4104143737,287,,4104143707,141,19.5,4104143705,140,21.3,4104143701,123,,4104143703,56,Back,4104143713,213,5.3,4104143709,212,20.6,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317127,835,1,2,84,51,12tyw9yomy9n5cjd5po2ajx1q,1,24.8,12.3,2023-03-18T07:45:48.965Z,2023-03-18T07:45:50Z,4104143843,56,Back,4104143851,212,13.6,4104143849,141,25.2,4104143847,140,34.7,4104143853,213,0.7,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317143,836,1,2,84,52,12tyw9yomy9n5cjd5po2ajx1q,1,34.7,25.2,2023-03-18T07:45:50.117Z,2023-03-18T07:45:53Z,4104143901,141,35.7,4104143903,212,12.8,4104143899,140,24.6,4104143897,56,Back,4104143905,213,2.5,,,,,,,,,,9sqv61rxp1papk4e2aab9noix,Y. Hoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317161,837,1,2,84,55,12tyw9yomy9n5cjd5po2ajx1q,1,24.6,36.6,2023-03-18T07:45:52.966Z,2023-03-18T07:45:55Z,4104144001,141,94.4,4104143999,140,59.0,4104144003,212,53.4,4104144005,213,0.8,4104144007,1,,4104143995,155,,4104143997,56,Left,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317173,838,1,2,84,58,12tyw9yomy9n5cjd5po2ajx1q,1,59,94.4,2023-03-18T07:45:55.701Z,2023-03-18T07:45:58Z,4104144061,213,3.1,4104144053,56,Back,4104144051,3,,4104144055,140,44.9,4104144059,212,14.8,4104144057,141,95.0,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317183,839,1,2,85,0,12tyw9yomy9n5cjd5po2ajx1q,1,43.9,87.8,2023-03-18T07:45:58.372Z,2023-03-18T07:45:59Z,4104144125,213,4.6,4104144121,141,75.4,4104144123,212,8.5,4104144117,56,Back,4104144119,140,43.0,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317191,840,1,2,85,2,12tyw9yomy9n5cjd5po2ajx1q,1,43,75.4,2023-03-18T07:45:59.605Z,2023-03-18T07:46:00Z,4104144155,141,88.7,4104144159,213,2.0,4104144157,212,10.0,4104144153,140,39.0,4104144151,56,Back,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317215,841,1,2,85,3,12tyw9yomy9n5cjd5po2ajx1q,1,39,88.7,2023-03-18T07:46:00.709Z,2023-03-18T07:46:05Z,4104144287,140,53.6,4104144289,141,96.5,4104144285,56,Left,4104144293,213,0.3,4104144291,212,16.2,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317253,842,1,2,85,7,12tyw9yomy9n5cjd5po2ajx1q,1,45.3,90.2,2023-03-18T07:46:05.429Z,2023-03-18T07:46:10Z,4104144471,140,38.0,4104144473,141,67.8,4104144475,212,17.1,4104144469,56,Back,4104144477,213,4.2,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317281,843,1,2,85,12,12tyw9yomy9n5cjd5po2ajx1q,1,46.8,61.8,2023-03-18T07:46:09.845Z,2023-03-18T07:46:12Z,4104144583,140,48.0,4104144581,56,Back,4104144587,212,5.5,4104144589,213,1.3,4104144585,141,69.7,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317303,844,1,2,85,14,12tyw9yomy9n5cjd5po2ajx1q,1,48,69.7,2023-03-18T07:46:12.198Z,2023-03-18T07:46:16Z,4104144675,56,Left,4104144677,140,63.2,4104144679,141,97.1,4104144681,212,24.5,4104144683,213,0.9,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317323,845,1,2,85,18,12tyw9yomy9n5cjd5po2ajx1q,1,66.6,92.3,2023-03-18T07:46:16.356Z,2023-03-18T07:46:20Z,4104144773,141,76.3,4104144771,140,65.7,4104144775,212,10.9,4104144769,56,Center,4104144777,213,4.6,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317327,846,61,2,85,21,12tyw9yomy9n5cjd5po2ajx1q,0,65.4,73.2,2023-03-18T07:46:18.630Z,2023-03-18T07:53:21Z,4104144783,56,Center,,,,,,,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521319831,862,1,2,85,22,3vfso415vj7uitnunviuzdyg3,1,41,28.9,2023-03-18T07:46:19.600Z,2023-03-18T07:55:35Z,4104156605,212,7.3,4104156599,56,Back,4104156607,213,1.1,4104157933,210,13,4104156601,140,43.9,4104156603,141,38.6,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2521317325,799,49,2,85,23,3vfso415vj7uitnunviuzdyg3,1,41.6,33.6,2023-03-18T07:46:20.822Z,2023-03-18T07:55:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4pqi5vt820333t5zsj2refc2d,B. Linssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317347,800,13,2,85,25,3vfso415vj7uitnunviuzdyg3,1,44.1,32.7,2023-03-18T07:46:23.125Z,2023-03-18T07:55:24Z,4104157951,55,862,4104157959,215,,4104144867,56,Back,4104144865,19,,4104144863,22,,4104157947,73,,4104157961,153,,4104157969,231,50.4,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,4104157949,29,,4104157965,147,,4104157967,230,98.6,4104157963,146,91.0,4104157957,103,25,4104157955,102,4104157479,20,,,56.1,,,69.6,,,,,,
2521317355,847,43,2,85,31,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-03-18T07:46:28.869Z,2023-03-18T07:55:34Z,4104144891,173,0,4104144893,178,0,4104144897,56,Back,4104158137,144,63,4104144895,182,0,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317367,848,43,2,85,32,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-03-18T07:46:30.392Z,2023-03-18T07:46:42Z,4104144953,285,0,4104145403,144,50,4104144951,56,Back,,,,,,,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317389,849,49,2,85,35,12tyw9yomy9n5cjd5po2ajx1q,1,15.5,49.4,2023-03-18T07:46:33.161Z,2023-03-18T07:46:33Z,,,,,,,,,,,,,,,,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317411,850,1,2,85,36,12tyw9yomy9n5cjd5po2ajx1q,1,23.8,49.5,2023-03-18T07:46:34.373Z,2023-03-18T07:55:51Z,4104145123,140,29.1,4104145131,213,0.7,4104145121,56,Back,4104145125,141,56.1,4104145129,212,7.1,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317417,851,1,2,85,38,12tyw9yomy9n5cjd5po2ajx1q,1,29.1,56.1,2023-03-18T07:46:35.557Z,2023-03-18T07:56:30Z,4104145167,140,30.1,4104145165,56,Back,4104145173,213,4.8,4104145171,212,23.1,4104145169,141,22.1,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317449,852,1,2,85,38,12tyw9yomy9n5cjd5po2ajx1q,1,30.1,22.1,2023-03-18T07:46:36.293Z,2023-03-18T07:56:32Z,4104145301,213,5.7,4104145295,140,43.2,4104145297,141,7.4,4104145299,212,17.0,4104145293,56,Back,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317453,853,4,2,85,41,12tyw9yomy9n5cjd5po2ajx1q,1,50.6,7,2023-03-18T07:46:39.333Z,2023-03-18T07:46:43Z,4104145463,233,801,4104145329,13,,4104145333,152,,4104145331,56,Right,4104145337,286,,4104145335,265,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317475,801,4,2,85,41,3vfso415vj7uitnunviuzdyg3,0,49.4,93,2023-03-18T07:46:39.334Z,2023-03-18T07:56:57Z,4104145491,233,853,4104145413,265,,4104145411,152,,4104145407,13,,4104145409,56,Back,4104145417,285,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317501,854,1,2,85,45,12tyw9yomy9n5cjd5po2ajx1q,1,49,7.3,2023-03-18T07:46:43.161Z,2023-03-18T07:46:45Z,4104145547,140,38.4,4104145545,56,Back,4104145551,212,16.3,4104145549,141,24.9,4104145553,213,2.3,4104145541,5,,4104145543,152,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317515,855,1,2,85,48,12tyw9yomy9n5cjd5po2ajx1q,0,38.4,29.8,2023-03-18T07:46:45.653Z,2023-03-18T07:46:46Z,4104145589,213,0.8,4104145587,212,25.3,4104145585,141,57.5,4104145581,56,Center,4104145583,140,54.5,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317513,802,8,2,85,49,3vfso415vj7uitnunviuzdyg3,1,46.5,45.5,2023-03-18T07:46:46.598Z,2023-03-18T07:48:24Z,4104145579,56,Back,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317519,803,49,2,85,49,3vfso415vj7uitnunviuzdyg3,1,51.4,43.7,2023-03-18T07:46:47.328Z,2023-03-18T07:46:47Z,,,,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317559,804,1,2,85,52,3vfso415vj7uitnunviuzdyg3,1,65.3,31,2023-03-18T07:46:49.669Z,2023-03-18T07:46:54Z,4104145739,140,72.4,4104145743,212,10.7,4104145737,56,Right,4104145741,141,19.8,4104145745,213,5.5,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317577,805,1,2,85,57,3vfso415vj7uitnunviuzdyg3,0,89.9,22.8,2023-03-18T07:46:54.565Z,2023-03-18T07:47:00Z,4104145813,155,,4104145811,2,,4104145821,212,27.7,4104145819,141,62.6,4104145823,213,1.3,4104145817,140,95.7,4104145815,56,Center,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317587,856,44,2,85,59,12tyw9yomy9n5cjd5po2ajx1q,1,4.5,40,2023-03-18T07:46:57.139Z,2023-03-18T07:46:59Z,4104145875,285,,4104145881,233,806,4104145873,56,Back,,,,,,,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317589,806,44,2,85,59,3vfso415vj7uitnunviuzdyg3,0,95.5,60,2023-03-18T07:46:57.140Z,2023-03-18T07:47:00Z,4104145931,233,856,4104145879,286,,4104145877,56,Center,,,,,,,,,,,,,,,,4pqi5vt820333t5zsj2refc2d,B. Linssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521317593,857,12,2,86,0,12tyw9yomy9n5cjd5po2ajx1q,1,4.7,42.7,2023-03-18T07:46:58.101Z,2023-03-18T07:57:22Z,4104159259,15,,4104145905,213,4.9,4104145901,141,34.0,4104145903,212,6.0,4104145897,56,Back,4104145899,140,5.8,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
