id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,assist,qualifier/10/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2530905523,641,6,2,68,20,25yplfulilqz11lp1qbii7sf3,1,100,78.8,2023-04-09T09:25:17.840Z,2023-04-09T09:25:51Z,4175766507,56,Center,4175767401,233,638,4175766509,73,,,,,,,,,,,,,,,,,7rwv2m8660qffrhluftyhgno5,F. Mulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905689,642,1,2,68,59,25yplfulilqz11lp1qbii7sf3,0,99.7,99.2,2023-04-09T09:25:55.994Z,2023-04-09T10:12:20Z,4175767635,155,,4175767649,1,,4175767641,140,96.2,4175767647,213,4.6,4175767633,6,,4175767643,141,43.0,4175767637,223,,4175767697,233,639,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,4175767631,2,,4175767639,56,4175767645,212,,Center,,,,,,,,,,,,,,,,,,38.4,,,,,
2530905695,639,11,2,69,0,86pmsqvfhj3t45uo4osr9hks9,1,5.7,50.9,2023-04-09T09:25:57.871Z,2023-04-09T09:25:58Z,4175767691,88,,4175767717,233,642,4175767689,56,Back,,,,,,,,,,,,,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905769,640,1,2,69,13,86pmsqvfhj3t45uo4osr9hks9,1,5.7,50.9,2023-04-09T09:26:10.816Z,2023-04-09T09:26:12Z,4175768169,189,,4175768155,140,19.0,4175768161,213,5.4,4175768153,56,Back,4175768157,141,24.4,4175768159,212,22.8,4175768151,123,,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905809,641,1,2,69,17,86pmsqvfhj3t45uo4osr9hks9,0,19,24.4,2023-04-09T09:26:14.561Z,2023-04-09T09:26:20Z,4175768429,1,,4175768421,140,52.6,4175768427,213,0.6,4175768423,141,61.1,4175768419,56,Center,4175768417,155,,4175768425,212,43.2,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905795,643,44,2,69,18,25yplfulilqz11lp1qbii7sf3,1,46.4,44.2,2023-04-09T09:26:15.945Z,2023-04-09T09:26:20Z,4175768467,233,642,4175768335,285,,4175768333,56,Back,,,,,,,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905813,642,44,2,69,18,86pmsqvfhj3t45uo4osr9hks9,0,53.6,55.8,2023-04-09T09:26:15.946Z,2023-04-09T09:26:20Z,4175768451,286,,4175768449,56,Center,4175768473,233,643,,,,,,,,,,,,,,,,8sc2xigysl1ueogyivxyj0hqt,Joo Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905801,644,61,2,69,19,25yplfulilqz11lp1qbii7sf3,1,45.3,49.4,2023-04-09T09:26:16.304Z,2023-04-09T10:04:10Z,4175768355,56,Back,,,,,,,,,,,,,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905839,643,1,2,69,24,86pmsqvfhj3t45uo4osr9hks9,1,52.7,69.3,2023-04-09T09:26:21.919Z,2023-04-09T09:26:26Z,4175768615,140,38.7,4175768617,141,76.7,4175768621,213,2.8,4175768613,56,Back,4175768619,212,15.5,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905841,644,1,2,69,29,86pmsqvfhj3t45uo4osr9hks9,1,41.5,85.3,2023-04-09T09:26:26.239Z,2023-04-09T09:26:27Z,4175768629,56,Back,4175768633,141,75.1,4175768635,212,9.6,4175768631,140,35.2,4175768637,213,4.0,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905851,645,1,2,69,30,86pmsqvfhj3t45uo4osr9hks9,1,35.2,75.1,2023-04-09T09:26:27.087Z,2023-04-09T09:26:28Z,4175768711,213,5.8,4175768707,141,66.1,4175768705,140,47.2,4175768709,212,14.0,4175768703,56,Back,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905861,646,1,2,69,31,86pmsqvfhj3t45uo4osr9hks9,1,47.2,66.1,2023-04-09T09:26:28.383Z,2023-04-09T09:26:31Z,4175768785,140,27.8,4175768791,213,3.2,4175768787,141,63.6,4175768783,56,Back,4175768789,212,20.4,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905869,647,1,2,69,34,86pmsqvfhj3t45uo4osr9hks9,1,27.8,63.6,2023-04-09T09:26:31.391Z,2023-04-09T09:26:33Z,4175768827,56,Back,4175768835,213,5.5,4175768829,140,35.1,4175768833,212,10.6,4175768831,141,52.8,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905893,648,1,2,69,36,86pmsqvfhj3t45uo4osr9hks9,1,35.1,52.8,2023-04-09T09:26:32.975Z,2023-04-09T09:26:37Z,4175768967,141,39.1,4175768965,140,30.1,4175768963,56,Back,4175768969,212,10.7,4175768971,213,4.2,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905907,649,1,2,69,40,86pmsqvfhj3t45uo4osr9hks9,1,35.8,28.2,2023-04-09T09:26:37.215Z,2023-04-09T09:26:40Z,4175769063,141,7.4,4175769059,56,Right,4175769065,212,41.6,4175769069,1,,4175769061,140,73.1,4175769067,213,5.9,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905913,650,1,2,69,43,86pmsqvfhj3t45uo4osr9hks9,1,73.6,9.8,2023-04-09T09:26:40.175Z,2023-04-09T09:26:41Z,4175769103,141,39.5,4175769105,212,20.3,4175769101,140,75.9,4175769099,56,Center,4175769107,213,1.5,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905921,651,1,2,69,44,86pmsqvfhj3t45uo4osr9hks9,1,75.9,39.5,2023-04-09T09:26:41.439Z,2023-04-09T09:26:43Z,4175769145,56,Center,4175769151,212,8.3,4175769147,140,69.6,4175769161,156,,4175769149,141,32.2,4175769153,213,3.8,,,,,,,8sc2xigysl1ueogyivxyj0hqt,Joo Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905941,652,4,2,69,48,86pmsqvfhj3t45uo4osr9hks9,1,69.6,27.2,2023-04-09T09:26:45.518Z,2023-04-09T10:07:04Z,4175769253,13,,4175769259,265,,4175769257,152,,4175854269,233,646,4175769255,56,Center,4175769261,286,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905995,646,4,2,69,48,25yplfulilqz11lp1qbii7sf3,0,30.4,72.8,2023-04-09T09:26:45.519Z,2023-04-09T10:07:04Z,4175769583,13,,4175769585,56,Back,4175854307,233,652,4175769589,265,,4175769591,285,,4175769587,152,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906191,647,27,2,70,25,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-09T09:27:22.696Z,2023-04-09T09:27:43Z,4175771211,41,Injury,4175771213,53,da3lfnoyueymccynz7c9rn3l5,4175770689,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906193,653,27,2,70,25,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-09T09:27:22.696Z,2023-04-09T09:27:28Z,4175770659,233,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906445,648,28,2,71,20,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-09T09:28:17.529Z,2023-04-09T09:28:19Z,4175772421,233,655,4175772355,55,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906449,655,28,2,71,20,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-09T09:28:17.529Z,2023-04-09T09:28:19Z,4175772401,233,648,4175772389,55,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906613,656,1,2,71,52,86pmsqvfhj3t45uo4osr9hks9,0,74,22.4,2023-04-09T09:28:49.424Z,2023-04-09T09:28:50Z,4175773337,155,,4175773343,140,88.8,4175773339,152,,4175773345,141,56.0,4175773341,56,Center,4175773349,213,1.0,4175773335,5,,4175773333,2,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,4175773347,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906617,649,12,2,71,53,25yplfulilqz11lp1qbii7sf3,1,10.6,52.5,2023-04-09T09:28:50.728Z,2023-04-09T09:28:51Z,4175773377,141,54.3,4175773409,15,,4175773381,212,10.2,4175773373,140,20.2,4175773371,56,Back,4175773385,213,0.1,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906633,657,1,2,71,55,86pmsqvfhj3t45uo4osr9hks9,0,71,49.6,2023-04-09T09:28:52.080Z,2023-04-09T09:28:52Z,4175773445,56,Center,4175773447,140,77.7,4175773453,213,0.9,4175773451,212,11.0,4175773449,141,62.0,4175773443,3,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906637,650,12,2,71,56,25yplfulilqz11lp1qbii7sf3,1,13.3,43.6,2023-04-09T09:28:53.785Z,2023-04-09T09:55:16Z,4175773475,140,20.9,4175773481,213,0.8,4175773477,141,55.5,4175773491,15,,4175773473,56,Back,4175773479,212,11.4,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906645,658,8,2,71,58,86pmsqvfhj3t45uo4osr9hks9,1,77.6,44.9,2023-04-09T09:28:55.265Z,2023-04-09T09:29:08Z,4175773517,56,Center,4175774015,15,,,,,,,,,,,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906651,659,15,2,71,59,86pmsqvfhj3t45uo4osr9hks9,1,91.2,37.5,2023-04-09T09:28:56.496Z,2023-04-09T09:55:50Z,4175829731,17,,4175775781,20,,4175775941,78,,4175773567,56,Center,4175775949,146,97.8,4175775943,102,50.3,4175830061,233,651,4175775951,147,46.2,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,4175775945,103,8.2,4175829735,215,4175775947,458,,,4175829729,24,4175829733,214,,,,,,,,,,,,,,,,,,,
2530906663,651,10,2,71,59,25yplfulilqz11lp1qbii7sf3,1,2.6,50.6,2023-04-09T09:28:56.596Z,2023-04-09T09:55:50Z,4175773623,56,Back,4175830037,179,,4175773621,182,,4175830033,174,,4175830069,233,659,4175830035,381,,,,,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918253,881,61,2,72,0,25yplfulilqz11lp1qbii7sf3,1,4.1,51.6,2023-04-09T09:28:56.971Z,2023-04-09T09:56:15Z,4175830807,56,Back,,,,,,,,,,,,,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906675,652,12,2,72,1,25yplfulilqz11lp1qbii7sf3,1,4.2,50.9,2023-04-09T09:28:58.888Z,2023-04-09T09:29:00Z,4175773685,140,18.5,4175773691,213,0.5,4175773687,141,63.4,4175773681,56,Back,4175773689,212,17.3,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906677,653,49,2,72,3,25yplfulilqz11lp1qbii7sf3,1,20.5,62.6,2023-04-09T09:29:00.073Z,2023-04-09T09:29:00Z,,,,,,,,,,,,,,,,,,,,,,,,,e9n01rtm2n7xxhso2m52y3e8l,Kim Kyung-Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906681,654,1,2,72,4,25yplfulilqz11lp1qbii7sf3,0,28.1,58.2,2023-04-09T09:29:01.257Z,2023-04-09T09:29:06Z,4175773713,56,Back,4175773911,236,,4175773721,213,0,4175773715,140,31.4,4175773917,286,,4175773719,212,3.5,4175773913,233,660,4175773717,141,58.2,e9n01rtm2n7xxhso2m52y3e8l,Kim Kyung-Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906709,660,74,2,72,4,86pmsqvfhj3t45uo4osr9hks9,1,44.2,47.9,2023-04-09T09:29:01.258Z,2023-04-09T10:07:07Z,4175773895,56,Back,4175773897,285,,4175773929,233,654,,,,,,,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906719,655,1,2,72,8,25yplfulilqz11lp1qbii7sf3,1,38.6,21.9,2023-04-09T09:29:05.928Z,2023-04-09T09:29:07Z,4175773963,56,Back,4175773969,212,9.7,4175773971,213,2.3,4175773967,141,32.4,4175773965,140,32.3,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906755,656,3,2,72,10,25yplfulilqz11lp1qbii7sf3,1,36.4,39.6,2023-04-09T09:29:07.785Z,2023-04-09T09:29:12Z,4175774193,233,661,4175774181,56,Back,4175774197,286,,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906747,661,45,2,72,10,86pmsqvfhj3t45uo4osr9hks9,0,63.6,60.4,2023-04-09T09:29:07.785Z,2023-04-09T09:56:51Z,4175774139,56,Center,4175774199,233,656,4175774141,285,,,,,,,,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906759,657,1,2,72,15,25yplfulilqz11lp1qbii7sf3,1,42.1,54.3,2023-04-09T09:29:12.537Z,2023-04-09T09:56:52Z,4175774215,140,41.9,4175774217,141,79.1,4175774223,213,1.6,4175774219,212,16.9,4175774213,56,Back,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906775,658,1,2,72,17,25yplfulilqz11lp1qbii7sf3,1,43.6,77.9,2023-04-09T09:29:14.713Z,2023-04-09T09:57:04Z,4175774305,213,1.1,4175774299,140,47.5,4175774303,212,8.4,4175774301,141,88.7,4175774297,56,Back,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906799,659,1,2,72,22,25yplfulilqz11lp1qbii7sf3,1,38.6,67,2023-04-09T09:29:19.512Z,2023-04-09T09:29:22Z,4175774445,140,36.8,4175774447,141,40.9,4175774451,213,4.6,4175774449,212,17.8,4175774443,56,Back,,,,,,,,,,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906833,660,1,2,72,25,25yplfulilqz11lp1qbii7sf3,1,38.2,32.2,2023-04-09T09:29:22.425Z,2023-04-09T09:29:28Z,4175774655,213,4.9,4175774647,56,Back,4175774653,212,16.3,4175774649,140,40.6,4175774651,141,8.5,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906879,661,1,2,72,31,25yplfulilqz11lp1qbii7sf3,1,54.4,4.4,2023-04-09T09:29:28.780Z,2023-04-09T09:29:37Z,4175774933,56,Right,4175774941,213,6.3,4175774935,140,87.9,4175774939,212,35.2,4175774931,155,,4175774937,141,4.1,4175774943,1,,,,,alx06y7csoazdp3tk47kb3jl5,Jeong Seung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906891,662,1,2,72,40,25yplfulilqz11lp1qbii7sf3,1,85.8,8.8,2023-04-09T09:29:37.609Z,2023-04-09T09:57:25Z,4175775001,212,18.1,4175774997,140,77.8,4175774995,56,Center,4175775003,213,2.1,4175774999,141,32.4,,,,,,,,,,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906897,663,50,2,72,42,25yplfulilqz11lp1qbii7sf3,1,73.2,33.8,2023-04-09T09:29:39.850Z,2023-04-09T09:29:56Z,4175775033,286,,4175775031,56,Center,4175775495,233,662,,,,,,,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906971,662,7,2,72,42,86pmsqvfhj3t45uo4osr9hks9,0,26.8,66.2,2023-04-09T09:29:39.851Z,2023-04-09T09:29:59Z,4175775473,233,663,4175775467,285,,4175775465,56,Back,,,,,,,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906985,664,2,2,72,53,25yplfulilqz11lp1qbii7sf3,1,76.1,37.1,2023-04-09T09:29:50.105Z,2023-04-09T09:29:57Z,4175775535,56,Center,4175775537,140,90.5,4175775533,7,e9n01rtm2n7xxhso2m52y3e8l,4175775539,141,38.2,,,,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906973,663,55,2,72,53,86pmsqvfhj3t45uo4osr9hks9,1,18.5,62.9,2023-04-09T09:29:50.106Z,2023-04-09T10:07:13Z,,,,,,,,,,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907037,665,18,2,73,11,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-09T09:30:08.177Z,2023-04-09T09:30:08Z,4175775903,55,666,4175775867,42,,4175775873,59,16,4175775869,44,Midfielder,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907041,666,19,2,73,11,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-09T09:30:08.178Z,2023-04-09T09:30:09Z,4175775889,293,5,4175775887,292,6,4175775891,44,Midfielder,4175775883,145,8,4175775879,42,,4175775893,55,665,4175775885,59,88,,,,az865nb20rq7o9np5ybcujpjo,Yu Je-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907075,667,18,2,73,19,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-09T09:30:16.455Z,2023-04-09T09:30:17Z,4175776153,59,7,4175776203,55,668,4175776149,41,,4175776151,44,Midfielder,,,,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907079,668,19,2,73,19,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-09T09:30:16.456Z,2023-04-09T09:30:17Z,4175776161,41,,4175776171,293,4,4175776173,44,Midfielder,4175776169,292,6,4175776175,55,667,4175776165,145,4,4175776167,59,29,,,,c75jawwqkzeeuok8x8jp590yc,Lee Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907231,664,27,2,73,44,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-09T09:30:41.817Z,2023-04-09T09:31:37Z,4175778537,53,e3n0w0p4dvfax1b6bfk2qlex,4175778535,41,Injury,4175777093,233,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907201,669,27,2,73,44,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-09T09:30:41.817Z,2023-04-09T09:30:48Z,4175777103,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907291,670,40,2,74,0,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-09T09:30:57.364Z,2023-04-09T09:30:57Z,4175777415,194,da3lfnoyueymccynz7c9rn3l5,4175777409,59,"21, 10, 3, 29, 15, 4, 13, 88, 44, 97, 17, 5, 34",4175777413,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0",4175777405,30,"d2umkyp9klwwekql2dx7micbt, alx06y7csoazdp3tk47kb3jl5, amk38ynyldb8oqjvf7gqt02cp, c75jawwqkzeeuok8x8jp590yc, 9jp7o16vx4iaojb3i91uc8639, 4z3rcjk4s1tco4fkowyge47p, 5mj7o6o20uaotwt25hcs3fjrp, az865nb20rq7o9np5ybcujpjo, 7rwv2m8660qffrhluftyhgno5, 634xb3u0uv1nk1t7x5f9ktq09, e9n01rtm2n7xxhso2m52y3e8l, dvcjosm7a58m077753naw9skp, 84tjz2hwcfkxefw7u49n1q6wa",4175777407,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5",4175777411,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907403,668,28,2,74,26,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-09T09:31:23.827Z,2023-04-09T09:31:25Z,4175778107,55,664,4175778113,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907393,673,28,2,74,26,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-09T09:31:23.827Z,2023-04-09T09:31:25Z,4175778045,55,669,4175778125,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907489,669,1,2,74,43,86pmsqvfhj3t45uo4osr9hks9,0,14,72,2023-04-09T09:31:40.065Z,2023-04-09T09:31:42Z,4175778677,1,,4175778667,56,Left,4175778675,213,0.3,4175778665,157,,4175778673,212,58.8,4175778669,140,66.6,4175778671,141,100.0,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907493,670,5,2,74,45,86pmsqvfhj3t45uo4osr9hks9,0,66.1,101.6,2023-04-09T09:31:42.563Z,2023-04-09T09:31:45Z,4175778687,347,,4175778745,233,674,4175778685,56,Left,,,,,,,,,,,,,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907497,674,5,2,74,45,25yplfulilqz11lp1qbii7sf3,1,33.9,-1.6,2023-04-09T09:31:42.563Z,2023-04-09T10:18:42Z,4175778707,347,,4175778705,56,Back,4175778729,233,670,,,,,,,,,,,,,,,,alx06y7csoazdp3tk47kb3jl5,Jeong Seung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907515,675,1,2,74,51,25yplfulilqz11lp1qbii7sf3,1,35.1,0,2023-04-09T09:31:48.489Z,2023-04-09T09:31:51Z,4175778877,141,11.1,4175778867,107,,4175778879,212,10.2,4175778871,56,Back,4175778881,213,2.1,4175778875,140,30.1,,,,,,,alx06y7csoazdp3tk47kb3jl5,Jeong Seung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907531,676,1,2,74,54,25yplfulilqz11lp1qbii7sf3,1,29.6,10.4,2023-04-09T09:31:51.273Z,2023-04-09T09:31:54Z,4175779001,141,25.2,4175778999,140,31.8,4175779003,212,10.3,4175778997,56,Back,4175779005,213,1.3,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907533,677,1,2,74,57,25yplfulilqz11lp1qbii7sf3,1,32.1,31.2,2023-04-09T09:31:54.170Z,2023-04-09T09:31:55Z,4175779033,56,Back,4175779041,213,1.7,4175779035,140,29.2,4175779039,212,18.8,4175779037,141,58.5,,,,,,,,,,az865nb20rq7o9np5ybcujpjo,Yu Je-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907543,678,1,2,74,58,25yplfulilqz11lp1qbii7sf3,1,29.3,60.6,2023-04-09T09:31:55.674Z,2023-04-09T09:31:59Z,4175779093,56,Back,4175779095,140,34.6,4175779099,212,16.5,4175779101,213,1.2,4175779097,141,83.5,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907551,679,1,2,75,1,25yplfulilqz11lp1qbii7sf3,1,34.7,86,2023-04-09T09:31:58.922Z,2023-04-09T09:32:02Z,4175779191,56,Back,4175779193,140,37.8,4175779199,213,5.0,4175779195,141,70.9,4175779197,212,10.8,,,,,,,,,,c75jawwqkzeeuok8x8jp590yc,Lee Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530907565,680,1,2,75,4,25yplfulilqz11lp1qbii7sf3,1,39.5,66,2023-04-09T09:32:01.961Z,2023-04-09T09:32:04Z,4175779283,140,38.5,4175779295,213,4.7,4175779279,56,Back,4175779287,141,40.0,4175779291,212,17.7,,,,,,,,,,az865nb20rq7o9np5ybcujpjo,Yu Je-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
