id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId
2528129665,597,1,2,52,2,25yplfulilqz11lp1qbii7sf3,1,53.4,6.1,2023-04-03T12:55:41.905Z,2023-04-03T12:55:48Z,4161018417,213,2.5,4161018413,141,48.1,4161018419,1,,4161018411,140,14.3,4161018415,212,50.0,4161018409,56,Back,,,,,,,e9n01rtm2n7xxhso2m52y3e8l,Kim Kyung-Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528129707,598,1,2,52,11,25yplfulilqz11lp1qbii7sf3,1,13.3,47.9,2023-04-03T12:55:51.457Z,2023-04-03T12:55:54Z,4161018645,56,Back,4161018653,212,18.9,4161018657,213,5.2,4161018647,140,22.4,4161018651,141,23.9,,,,,,,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528129757,599,1,2,52,15,25yplfulilqz11lp1qbii7sf3,1,22.4,23.9,2023-04-03T12:55:54.513Z,2023-04-03T12:56:03Z,4161018945,56,Back,4161018953,213,2.1,4161018949,141,49.1,4161018947,140,12.9,4161018951,212,19.8,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528129763,600,1,2,52,23,25yplfulilqz11lp1qbii7sf3,0,12.1,56.1,2023-04-03T12:56:03.122Z,2023-04-03T12:56:04Z,4161018995,141,74.8,4161018997,212,51.2,4161018989,155,,4161018993,140,59.3,4161019001,1,,4161018999,213,0.3,4161018991,56,Center,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528129779,465,1,2,52,25,98uh21utg52famg6x9k7t3s20,0,34.2,25.2,2023-04-03T12:56:05.413Z,2023-04-03T12:56:06Z,4161019093,3,,4161019097,140,53.2,4161019099,141,28.0,4161019095,56,Center,4161019103,213,0.1,4161019101,212,20.0,,,,,,,8mzlaxcpow2u6eoi19slmzoix,Kim Woo-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528129797,601,1,2,52,27,25yplfulilqz11lp1qbii7sf3,1,47.2,67.9,2023-04-03T12:56:06.721Z,2023-04-03T12:56:08Z,4161019219,213,2.6,4161019217,212,7.9,4161019213,140,40.8,4161019211,56,Back,4161019215,141,74.1,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528129815,602,1,2,52,28,25yplfulilqz11lp1qbii7sf3,1,41.5,74.2,2023-04-03T12:56:08.097Z,2023-04-03T12:56:11Z,4161019303,212,10.7,4161019301,141,89.6,4161019297,56,Back,4161019299,140,43.7,4161019305,213,1.4,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528129835,603,1,2,52,31,25yplfulilqz11lp1qbii7sf3,0,51.8,91.5,2023-04-03T12:56:11.250Z,2023-04-03T12:56:14Z,4161019383,212,52.7,4161019387,1,,4161019381,141,79.4,4161019385,213,6.1,4161019377,56,Left,4161019379,140,100.0,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528129839,466,5,2,52,34,98uh21utg52famg6x9k7t3s20,1,-1.2,20.5,2023-04-03T12:56:14.164Z,2023-04-03T13:22:23Z,4161019393,56,Back,4161019429,233,604,4161019395,346,,,,,,,,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528129837,604,5,2,52,34,25yplfulilqz11lp1qbii7sf3,0,101.2,79.5,2023-04-03T12:56:14.164Z,2023-04-03T12:56:15Z,4161019447,233,466,4161019389,56,Left,4161019391,346,,,,,,,,,,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528129967,467,1,2,52,55,98uh21utg52famg6x9k7t3s20,1,4.3,49.3,2023-04-03T12:56:34.693Z,2023-04-03T12:57:12Z,4161020113,124,,4161020121,212,37.1,4161020117,140,36.1,4161020119,141,73.2,4161020135,189,,4161020123,213,0.5,4161020129,237,,4161020115,56,Back,6h3wqtfn2mmenany8bwqeges5,Yu Sang-Hun,4161020125,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2528129973,468,1,2,52,58,98uh21utg52famg6x9k7t3s20,1,36.1,73.2,2023-04-03T12:56:38.037Z,2023-04-03T12:56:39Z,4161020155,213,4.5,4161020149,140,32.8,4161020151,141,50.1,4161020147,56,Back,4161020153,212,16.1,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528129975,469,1,2,52,59,98uh21utg52famg6x9k7t3s20,1,32.8,50.1,2023-04-03T12:56:39.222Z,2023-04-03T12:56:40Z,4161020171,140,39.1,4161020177,213,5.3,4161020173,141,34.9,4161020169,56,Back,4161020175,212,12.3,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130041,470,1,2,53,0,98uh21utg52famg6x9k7t3s20,1,39.1,34.9,2023-04-03T12:56:40.277Z,2023-04-03T12:56:47Z,4161020431,141,54.2,4161020433,212,14.3,4161020429,140,33.8,4161020427,56,Back,4161020435,213,2.0,,,,,,,,,,1ljv0c7ibkdetodpptwowgru1,Kim Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130047,471,1,2,53,7,98uh21utg52famg6x9k7t3s20,1,46.9,71.4,2023-04-03T12:56:46.901Z,2023-04-03T12:56:49Z,4161020465,212,16.8,4161020459,56,Back,4161020467,213,2.3,4161020463,141,89.1,4161020461,140,35.8,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130065,472,1,2,53,9,98uh21utg52famg6x9k7t3s20,1,35.8,89.1,2023-04-03T12:56:48.981Z,2023-04-03T12:56:52Z,4161020553,213,4.7,4161020547,140,35.7,4161020551,212,23.3,4161020549,141,54.9,4161020545,56,Back,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130089,473,1,2,53,12,98uh21utg52famg6x9k7t3s20,1,34.2,39.4,2023-04-03T12:56:52.150Z,2023-04-03T12:56:54Z,4161020685,212,15.1,4161020691,213,0.2,4161020671,56,Back,4161020673,140,48.3,4161020677,141,43.4,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130117,474,1,2,53,15,98uh21utg52famg6x9k7t3s20,1,46.4,41,2023-04-03T12:56:54.822Z,2023-04-03T12:56:57Z,4161020831,141,24.4,4161020833,212,18.4,4161020829,140,32.6,4161020827,56,Back,4161020835,213,3.8,,,,,,,,,,mvn1u3p4yeecbjobvsuontp0,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130149,475,1,2,53,18,98uh21utg52famg6x9k7t3s20,1,29.3,17,2023-04-03T12:56:57.622Z,2023-04-03T12:57:01Z,4161021011,56,Back,4161021013,140,11.6,4161021017,212,27.2,4161021019,213,2.3,4161021015,141,46.3,,,,,,,,,,8mzlaxcpow2u6eoi19slmzoix,Kim Woo-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130175,476,1,2,53,21,98uh21utg52famg6x9k7t3s20,1,14.1,46.4,2023-04-03T12:57:01.301Z,2023-04-03T12:57:05Z,4161021183,213,0.7,4161021181,212,12.7,4161021175,56,Back,4161021179,141,59.1,4161021177,140,23.0,,,,,,,,,,6h3wqtfn2mmenany8bwqeges5,Yu Sang-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130201,477,1,2,53,26,98uh21utg52famg6x9k7t3s20,1,27.2,60.3,2023-04-03T12:57:05.829Z,2023-04-03T12:57:09Z,4161021313,140,31.4,4161021317,212,16.4,4161021319,213,5.0,4161021311,56,Back,4161021315,141,37.1,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130215,478,1,2,53,29,98uh21utg52famg6x9k7t3s20,1,31.3,30.7,2023-04-03T12:57:08.901Z,2023-04-03T12:57:12Z,4161021435,141,6.8,4161021431,56,Back,4161021439,213,4.6,4161021437,212,16.3,4161021433,140,30.3,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130225,479,1,2,53,32,98uh21utg52famg6x9k7t3s20,1,29.5,5.3,2023-04-03T12:57:12.310Z,2023-04-03T12:58:01Z,4161021473,212,12.1,4161021471,141,4.3,4161021475,213,6.2,4161021467,56,Back,4161021469,140,41.0,,,,,,,,,,8mzlaxcpow2u6eoi19slmzoix,Kim Woo-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130241,480,1,2,53,33,98uh21utg52famg6x9k7t3s20,1,41,4.3,2023-04-03T12:57:13.270Z,2023-04-03T12:58:07Z,4161021535,213,1.5,4161021527,56,Back,4161021529,140,41.8,4161021531,141,18.2,4161021533,212,9.5,,,,,,,,,,9gazebtfildz2l6z7vwwabg89,Kim Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130245,481,1,2,53,35,98uh21utg52famg6x9k7t3s20,0,41.8,18.2,2023-04-03T12:57:15.126Z,2023-04-03T12:58:09Z,4161021551,140,43.1,4161021595,236,,4161021549,56,Back,4161021557,213,5.4,4161021553,141,15.5,4161021597,233,605,4161021555,212,2.3,4161021603,286,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130251,605,74,2,53,35,25yplfulilqz11lp1qbii7sf3,1,56.3,82.4,2023-04-03T12:57:15.127Z,2023-04-03T13:47:58Z,4161021575,56,Left,4161021577,285,,4161021631,233,481,,,,,,,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130279,482,1,2,53,37,98uh21utg52famg6x9k7t3s20,1,29.3,17.7,2023-04-03T12:57:17.109Z,2023-04-03T12:57:19Z,4161021707,56,Center,4161021709,140,60.7,4161021711,141,47.5,4161021713,212,38.7,4161021717,1,,4161021715,213,0.6,,,,,,,8mzlaxcpow2u6eoi19slmzoix,Kim Woo-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130295,483,1,2,53,39,98uh21utg52famg6x9k7t3s20,1,61.9,47.3,2023-04-03T12:57:18.966Z,2023-04-03T12:57:22Z,4161021831,213,4.8,4161021825,140,62.3,4161021829,212,6.4,4161021827,141,37.9,4161021823,56,Center,,,,,,,,,,mvn1u3p4yeecbjobvsuontp0,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130299,484,61,2,53,43,98uh21utg52famg6x9k7t3s20,0,72.7,54.6,2023-04-03T12:57:22.758Z,2023-04-03T12:57:23Z,4161021855,56,Center,,,,,,,,,,,,,,,,,,,,,,lfe406p9mh0c4z6sbehkq4fd,Jefferson Galego,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130313,606,1,2,53,44,25yplfulilqz11lp1qbii7sf3,1,20.1,33,2023-04-03T12:57:24.354Z,2023-04-03T12:57:25Z,4161021931,56,Back,4161021939,213,0.4,4161021933,140,44.7,4161021937,212,28.1,4161021941,1,,4161021929,157,,4161021935,141,49.1,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130315,607,49,2,53,46,25yplfulilqz11lp1qbii7sf3,1,44.8,42.5,2023-04-03T12:57:25.554Z,2023-04-03T12:57:25Z,,,,,,,,,,,,,,,,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130345,608,1,2,53,49,25yplfulilqz11lp1qbii7sf3,1,48.3,38.5,2023-04-03T12:57:29.345Z,2023-04-03T12:57:32Z,4161022111,155,,4161022123,1,,4161022117,141,93.2,4161022121,213,0.9,4161022113,56,Left,4161022119,212,47.4,4161022115,140,76.3,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130367,609,2,2,53,53,25yplfulilqz11lp1qbii7sf3,1,80.3,94,2023-04-03T12:57:32.753Z,2023-04-03T12:57:59Z,4161023257,2,,4161022245,141,52.8,4161022241,56,Center,4161022243,140,90.9,4161023231,7,8ukgcvbovadaix0o0nwv1c5p1,,,,,,,,,,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130415,485,55,2,53,53,98uh21utg52famg6x9k7t3s20,1,20.1,16.1,2023-04-03T12:57:32.754Z,2023-04-03T13:47:58Z,,,,,,,,,,,,,,,,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130659,486,27,2,54,35,98uh21utg52famg6x9k7t3s20,1,0,0,2023-04-03T12:58:14.954Z,2023-04-03T12:58:18Z,4161023983,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130669,610,27,2,54,35,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-03T12:58:14.954Z,2023-04-03T12:58:24Z,4161023927,41,Injury,4161023929,53,amk38ynyldb8oqjvf7gqt02cp,4161023939,233,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130753,487,28,2,54,53,98uh21utg52famg6x9k7t3s20,1,0,0,2023-04-03T12:58:32.725Z,2023-04-03T12:58:34Z,4161024475,55,486,4161024579,233,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130765,611,28,2,54,53,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-03T12:58:32.725Z,2023-04-03T12:58:33Z,4161024559,233,487,4161024547,55,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130777,488,1,2,54,55,98uh21utg52famg6x9k7t3s20,1,15.4,8.9,2023-04-03T12:58:34.566Z,2023-04-03T13:00:23Z,4161024625,141,46.0,4161024623,140,24.7,4161024627,212,27.1,4161024629,213,1.2,4161024621,56,Back,4161024617,5,,4161024619,241,,4161025631,189,,6h3wqtfn2mmenany8bwqeges5,Yu Sang-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130787,489,1,2,54,56,98uh21utg52famg6x9k7t3s20,1,24.7,46,2023-04-03T12:58:35.797Z,2023-04-03T13:00:28Z,4161024695,141,71.8,4161028769,189,,4161024691,56,Back,4161024693,140,29.3,4161024697,212,18.2,4161024699,213,1.3,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130791,490,1,2,54,57,98uh21utg52famg6x9k7t3s20,1,29.3,71.8,2023-04-03T12:58:36.789Z,2023-04-03T12:58:38Z,4161024737,140,40.0,4161024739,141,61.2,4161024743,213,5.7,4161024735,56,Back,4161024741,212,13.3,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130801,491,1,2,55,0,98uh21utg52famg6x9k7t3s20,1,38.7,59.7,2023-04-03T12:58:39.926Z,2023-04-03T12:58:40Z,4161024797,56,Back,4161024799,140,39.6,4161024805,213,4.8,4161024803,212,15.2,4161024801,141,37.4,,,,,,,,,,bf02taewqoelgq18ul1nlkkb9,Han Kook-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130803,492,1,2,55,1,98uh21utg52famg6x9k7t3s20,1,39.6,37.4,2023-04-03T12:58:40.725Z,2023-04-03T12:58:42Z,4161024815,141,58.2,4161024811,56,Back,4161024813,140,44.8,4161024817,212,15.2,4161024819,213,1.2,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130823,493,1,2,55,2,98uh21utg52famg6x9k7t3s20,1,45.6,59,2023-04-03T12:58:42.102Z,2023-04-03T12:58:45Z,4161024949,56,Back,4161024951,140,47.3,4161024953,141,83.0,4161024957,213,1.5,4161024955,212,16.4,,,,,,,,,,bf02taewqoelgq18ul1nlkkb9,Han Kook-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130831,494,1,2,55,5,98uh21utg52famg6x9k7t3s20,0,48.5,86,2023-04-03T12:58:45.398Z,2023-04-03T12:58:46Z,4161025025,212,21.7,4161025021,140,69.1,4161025017,155,,4161025019,56,Left,4161025027,213,0.1,4161025023,141,88.9,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130855,612,1,2,55,8,25yplfulilqz11lp1qbii7sf3,0,27.4,9.4,2023-04-03T12:58:47.521Z,2023-04-03T12:58:51Z,4161025169,213,0.6,4161025167,212,13.1,4161025163,140,37.8,4161025161,56,Back,4161025165,141,20.0,4161025159,3,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130859,495,44,2,55,10,98uh21utg52famg6x9k7t3s20,1,59.4,75.5,2023-04-03T12:58:49.926Z,2023-04-03T12:58:50Z,4161025225,233,613,4161025181,56,Center,4161025185,286,,,,,,,,,,,,,,,,,bf02taewqoelgq18ul1nlkkb9,Han Kook-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130865,613,44,2,55,10,25yplfulilqz11lp1qbii7sf3,0,40.6,24.5,2023-04-03T12:58:49.927Z,2023-04-03T12:58:51Z,4161025207,285,,4161025275,233,495,4161025205,56,Back,,,,,,,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130879,496,1,2,55,10,98uh21utg52famg6x9k7t3s20,0,56.3,71.7,2023-04-03T12:58:50.197Z,2023-04-03T12:58:52Z,4161025255,141,75.0,4161025259,213,0.5,4161025257,212,4.6,4161025253,140,60.1,4161025249,3,,4161025251,56,Center,,,,,,,bf02taewqoelgq18ul1nlkkb9,Han Kook-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130885,614,49,2,55,12,25yplfulilqz11lp1qbii7sf3,1,35.3,15.8,2023-04-03T12:58:52.276Z,2023-04-03T12:58:52Z,,,,,,,,,,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130893,615,1,2,55,12,25yplfulilqz11lp1qbii7sf3,1,35.3,15.8,2023-04-03T12:58:52.337Z,2023-04-03T12:58:53Z,4161025339,141,1.9,4161025337,140,38.0,4161025343,213,5.0,4161025335,56,Back,4161025341,212,9.9,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130895,616,1,2,55,13,25yplfulilqz11lp1qbii7sf3,0,38,1.9,2023-04-03T12:58:53.266Z,2023-04-03T12:58:54Z,4161025415,286,,4161025411,233,497,4161025363,213,6.2,4161025361,212,5.0,4161025359,141,1.6,4161025409,236,,4161025357,140,42.8,4161025355,56,Back,e9n01rtm2n7xxhso2m52y3e8l,Kim Kyung-Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130897,497,74,2,55,13,98uh21utg52famg6x9k7t3s20,1,53,98.3,2023-04-03T12:58:53.267Z,2023-04-03T13:47:58Z,4161025423,233,616,4161025369,56,Left,4161025371,285,,,,,,,,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130909,498,5,2,55,14,98uh21utg52famg6x9k7t3s20,0,53.8,102,2023-04-03T12:58:54.161Z,2023-04-03T13:22:23Z,4161025431,347,,4161025441,233,617,4161025429,56,Left,,,,,,,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528130903,617,5,2,55,14,25yplfulilqz11lp1qbii7sf3,1,46.2,-2,2023-04-03T12:58:54.161Z,2023-04-03T12:58:55Z,4161025403,347,,4161025433,233,498,4161025401,56,Back,,,,,,,,,,,,,,,,e9n01rtm2n7xxhso2m52y3e8l,Kim Kyung-Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131005,618,1,2,55,30,25yplfulilqz11lp1qbii7sf3,1,50.8,0,2023-04-03T12:59:10.354Z,2023-04-03T12:59:12Z,4161025931,56,Right,4161025933,140,59.5,4161025937,212,14.7,4161025939,213,0.9,4161025935,141,14.9,4161025929,107,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131009,619,44,2,55,32,25yplfulilqz11lp1qbii7sf3,1,65,15.6,2023-04-03T12:59:12.242Z,2023-04-03T12:59:15Z,4161026117,233,499,4161025959,56,Right,4161025961,286,,,,,,,,,,,,,,,,,8ukgcvbovadaix0o0nwv1c5p1,An Byong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131031,499,44,2,55,32,98uh21utg52famg6x9k7t3s20,0,35,84.4,2023-04-03T12:59:12.243Z,2023-04-03T12:59:16Z,4161026083,285,,4161026133,233,619,4161026079,56,Back,,,,,,,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131021,620,1,2,55,33,25yplfulilqz11lp1qbii7sf3,0,59.5,15.5,2023-04-03T12:59:12.641Z,2023-04-03T12:59:14Z,4161026041,140,83.8,4161026035,3,,4161026047,213,5.9,4161026043,141,0.0,4161026039,56,Right,4161026037,168,,4161026045,212,28.1,,,,8ukgcvbovadaix0o0nwv1c5p1,An Byong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131041,500,5,2,55,35,98uh21utg52famg6x9k7t3s20,1,19.2,101.8,2023-04-03T12:59:14.564Z,2023-04-03T13:22:23Z,4161026149,347,,4161026147,56,Back,4161026171,233,621,,,,,,,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131025,621,5,2,55,35,25yplfulilqz11lp1qbii7sf3,0,80.8,-1.8,2023-04-03T12:59:14.564Z,2023-04-03T12:59:18Z,4161026201,233,500,4161026061,56,Right,4161026063,347,,,,,,,,,,,,,,,,,8ukgcvbovadaix0o0nwv1c5p1,An Byong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131071,501,1,2,55,39,98uh21utg52famg6x9k7t3s20,1,22.3,100,2023-04-03T12:59:18.709Z,2023-04-03T12:59:21Z,4161026315,56,Back,4161026323,213,3.7,4161026317,140,11.6,4161026321,212,13.3,4161026313,107,,4161026319,141,91.4,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131147,502,1,2,55,41,98uh21utg52famg6x9k7t3s20,1,11.4,86.8,2023-04-03T12:59:21.270Z,2023-04-03T12:59:29Z,4161026659,56,Back,4161026665,212,31.8,4161026661,140,11.0,4161026667,213,4.7,4161026663,141,40.1,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131157,503,1,2,55,50,98uh21utg52famg6x9k7t3s20,1,34,27.6,2023-04-03T12:59:29.621Z,2023-04-03T12:59:32Z,4161026721,140,32.0,4161026719,56,Back,4161026727,213,1.7,4161026723,141,48.7,4161026725,212,14.5,,,,,,,,,,8mzlaxcpow2u6eoi19slmzoix,Kim Woo-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131177,504,1,2,55,53,98uh21utg52famg6x9k7t3s20,1,33.3,50.7,2023-04-03T12:59:32.645Z,2023-04-03T12:59:35Z,4161026805,141,73.3,4161026801,56,Back,4161026807,212,16.9,4161026803,140,40.1,4161026809,213,1.1,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131213,505,1,2,55,55,98uh21utg52famg6x9k7t3s20,1,41.2,76.3,2023-04-03T12:59:35.110Z,2023-04-03T12:59:37Z,4161026957,140,54.6,4161026959,141,96.9,4161026963,213,0.8,4161026955,56,Left,4161026961,212,19.9,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131225,506,1,2,55,58,98uh21utg52famg6x9k7t3s20,1,54.5,96.9,2023-04-03T12:59:37.670Z,2023-04-03T12:59:39Z,4161027037,141,90.0,4161027033,140,53.7,4161027039,212,4.8,4161027041,213,4.5,4161027029,56,Left,,,,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131233,507,1,2,56,0,98uh21utg52famg6x9k7t3s20,1,53.7,90,2023-04-03T12:59:39.782Z,2023-04-03T12:59:40Z,4161027083,213,2.3,4161027081,212,6.7,4161027075,56,Back,4161027079,141,97.2,4161027077,140,49.4,,,,,,,,,,mvn1u3p4yeecbjobvsuontp0,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528131241,508,1,2,56,1,98uh21utg52famg6x9k7t3s20,1,48.1,97.1,2023-04-03T12:59:40.775Z,2023-04-03T12:59:42Z,4161027111,56,Back,4161027119,213,4.3,4161027113,140,41.5,4161027117,212,16.7,4161027115,141,74.7,,,,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
