id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2522259127,272,7,1,24,15,4dhojk80ifrs6ax05725bala2,1,40.6,94.6,2023-03-19T10:23:12.194Z,2023-03-19T10:23:13Z,4109121473,233,231,4109121447,285,,4109121445,56,Back,4109121443,167,,,,,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259133,232,5,1,24,16,92h5si20tnxjtg4hj8cs97bpw,1,58.6,-1,2023-03-19T10:23:12.994Z,2023-03-19T10:23:14Z,4109121471,347,,4109121481,233,273,4109121469,56,Right,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259131,273,5,1,24,16,4dhojk80ifrs6ax05725bala2,0,41.4,101,2023-03-19T10:23:12.994Z,2023-03-19T10:33:10Z,4109121457,56,Back,4109121459,347,,4109121499,233,232,,,,,,,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259169,233,1,1,24,20,92h5si20tnxjtg4hj8cs97bpw,1,54.7,0,2023-03-19T10:23:17.471Z,2023-03-19T10:23:20Z,4109121635,212,17.1,4109121627,107,,4109121637,213,2.8,4109121629,56,Back,4109121631,140,39.3,4109121633,141,7.1,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259195,234,1,1,24,24,92h5si20tnxjtg4hj8cs97bpw,1,35.9,9.1,2023-03-19T10:23:20.656Z,2023-03-19T10:23:27Z,4109121787,141,28.6,4109121785,140,18.1,4109121783,56,Back,4109121791,213,2.5,4109121789,212,22.9,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259219,235,1,1,24,31,92h5si20tnxjtg4hj8cs97bpw,0,19.6,28.9,2023-03-19T10:23:27.744Z,2023-03-19T10:23:31Z,4109121881,140,74.5,4109121883,141,24.6,4109121889,1,,4109121877,155,,4109121885,212,57.7,4109121887,213,6.2,4109121879,56,Center,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259233,274,1,1,24,35,4dhojk80ifrs6ax05725bala2,0,25.9,71.5,2023-03-19T10:23:31.690Z,2023-03-19T10:23:32Z,4109121953,212,9.7,4109121951,141,69.7,4109121947,56,Back,4109121949,140,35.1,4109121945,3,,4109121955,213,6.2,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259241,236,1,1,24,37,92h5si20tnxjtg4hj8cs97bpw,0,73,30.6,2023-03-19T10:23:33.874Z,2023-03-19T11:29:58Z,4109121999,56,Center,4109122001,140,72.7,4109122003,141,23.1,4109121997,3,,4109122007,213,4.7,4109122005,212,5.1,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259243,275,1,1,24,38,4dhojk80ifrs6ax05725bala2,0,36.3,79.4,2023-03-19T10:23:35.116Z,2023-03-19T11:30:46Z,4109122025,1,,4109122015,56,Back,4109122017,140,39.5,4109122013,157,,4109122023,213,5.3,4109122019,141,72.1,4109122021,212,6.0,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259259,237,1,1,24,39,92h5si20tnxjtg4hj8cs97bpw,1,65.1,24.1,2023-03-19T10:23:35.935Z,2023-03-19T11:30:24Z,4109122087,212,15.3,4109122089,213,5.5,4109122085,141,7.6,4109122081,56,Right,4109122083,140,75.0,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259269,238,1,1,24,41,92h5si20tnxjtg4hj8cs97bpw,0,81.2,7.6,2023-03-19T10:23:38.113Z,2023-03-19T10:23:39Z,4109122155,141,54.6,4109122157,212,33.0,4109122161,1,,4109122147,2,,4109122159,213,1.3,4109122153,140,89.1,4109122151,56,Center,4109122149,155,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259283,276,12,1,24,43,4dhojk80ifrs6ax05725bala2,1,8,43.1,2023-03-19T10:23:40.347Z,2023-03-19T10:23:42Z,4109122249,212,15.0,4109122251,213,6.0,4109122247,141,37.0,4109122245,140,21.7,4109122261,15,,4109122243,56,Back,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259297,239,44,1,24,47,92h5si20tnxjtg4hj8cs97bpw,1,80.2,52,2023-03-19T10:23:44.321Z,2023-03-19T11:14:02Z,4109122303,56,Center,4109122325,233,277,4109122305,286,,,,,,,,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259299,277,44,1,24,47,4dhojk80ifrs6ax05725bala2,0,19.8,48,2023-03-19T10:23:44.322Z,2023-03-19T11:32:02Z,4109122311,56,Back,4109122313,285,,4109122329,233,239,,,,,,,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259335,240,1,1,24,47,92h5si20tnxjtg4hj8cs97bpw,1,77.9,59.9,2023-03-19T10:23:44.577Z,2023-03-19T11:15:23Z,4109122473,212,15.6,4109122471,141,44.9,4109122467,56,Center,4109223167,154,,4109122465,3,,4109223165,210,14,4109122469,140,89.2,4109122475,213,5.6,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2522259337,241,14,1,24,53,92h5si20tnxjtg4hj8cs97bpw,1,90.2,43.5,2023-03-19T10:23:50.319Z,2023-03-19T11:15:20Z,4109122491,17,,4109223201,328,,4109223191,102,46.0,4109222097,20,,4109122489,22,,4109223199,108,,4109223181,74,,4109223185,154,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,4109223187,55,240,4109223197,89,4109223195,214,,4109223205,231,47.3,,4109223203,230,99.1,4109223193,103,38.6,,4109122493,56,Center,4109223183,29,,,,,,,
2522259341,278,52,1,24,54,4dhojk80ifrs6ax05725bala2,1,3.9,53.6,2023-03-19T10:23:51.306Z,2023-03-19T10:23:51Z,,,,,,,,,,,,,,,,,,,,,,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259359,279,1,1,24,58,4dhojk80ifrs6ax05725bala2,1,3.8,52.2,2023-03-19T10:23:55.035Z,2023-03-19T10:23:57Z,4109122625,56,Back,4109122637,213,5.2,4109122635,212,30.8,4109122651,189,,4109122633,141,11.7,4109122621,123,,4109122629,140,16.9,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259389,280,61,1,25,8,4dhojk80ifrs6ax05725bala2,1,26.8,7.1,2023-03-19T10:24:05.082Z,2023-03-19T10:24:05Z,4109122809,56,Back,4109122823,189,,,,,,,,,,,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259403,242,49,1,25,10,92h5si20tnxjtg4hj8cs97bpw,1,73.7,79.6,2023-03-19T10:24:06.961Z,2023-03-19T11:32:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259409,243,1,1,25,10,92h5si20tnxjtg4hj8cs97bpw,1,77.4,74.2,2023-03-19T10:24:07.440Z,2023-03-19T11:32:51Z,4109122893,56,Center,4109122901,213,6.2,4109122895,140,95.8,4109122897,141,71.2,4109122899,212,19.4,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259433,244,50,1,25,13,92h5si20tnxjtg4hj8cs97bpw,1,96.2,66.9,2023-03-19T10:24:09.834Z,2023-03-19T11:32:53Z,4109123041,233,281,4109123027,56,Center,4109123031,286,,,,,,,,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259421,281,7,1,25,13,4dhojk80ifrs6ax05725bala2,1,3.8,33.1,2023-03-19T10:24:09.835Z,2023-03-19T10:24:14Z,4109122965,56,Back,4109123023,14,,4109123037,233,244,4109122963,167,,4109122969,285,,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259445,245,6,1,25,15,92h5si20tnxjtg4hj8cs97bpw,1,98.4,68.8,2023-03-19T10:24:12.347Z,2023-03-19T11:37:53Z,4109123093,56,Center,4109123095,73,,4109123105,233,282,,,,,,,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259427,282,6,1,25,15,4dhojk80ifrs6ax05725bala2,0,1.6,31.2,2023-03-19T10:24:12.347Z,2023-03-19T10:24:18Z,4109123111,233,245,4109122995,73,,4109122981,56,Back,,,,,,,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259759,246,1,1,26,17,92h5si20tnxjtg4hj8cs97bpw,0,99.5,99.5,2023-03-19T10:25:14.499Z,2023-03-19T10:25:16Z,4109124823,6,,4109124833,141,55.7,4109124821,2,,4109124831,140,97.0,4109124829,56,Center,4109124835,212,29.9,4109124827,225,,4109124837,213,4.6,7x5i526fkxae3bqymfw06vf85,Reis,4109124825,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259769,283,12,1,26,20,4dhojk80ifrs6ax05725bala2,1,4.7,36.1,2023-03-19T10:25:17.370Z,2023-03-19T10:25:22Z,4109124883,56,Back,4109124891,213,5.3,4109124889,212,31.4,4109124897,15,,4109124885,140,21.6,4109124915,167,,4109124887,141,0.0,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259773,247,5,1,26,22,92h5si20tnxjtg4hj8cs97bpw,1,78.4,101.8,2023-03-19T10:25:18.720Z,2023-03-19T10:25:20Z,4109124917,233,284,4109124905,347,,4109124903,56,Left,,,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259775,284,5,1,26,22,4dhojk80ifrs6ax05725bala2,0,21.6,-1.8,2023-03-19T10:25:18.720Z,2023-03-19T10:33:11Z,4109124925,233,247,4109124907,56,Back,4109124909,347,,,,,,,,,,,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259853,248,1,1,26,35,92h5si20tnxjtg4hj8cs97bpw,1,78.5,100,2023-03-19T10:25:32.064Z,2023-03-19T10:25:35Z,4109125279,107,,4109125287,212,7.0,4109125285,141,97.1,4109125283,140,72.5,4109125281,56,Left,4109125289,213,3.6,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259873,249,1,1,26,38,92h5si20tnxjtg4hj8cs97bpw,1,74.6,93.8,2023-03-19T10:25:35.168Z,2023-03-19T11:33:25Z,4109125391,212,7.2,4109125393,213,3.5,4109125385,56,Left,4109125389,141,90.3,4109125387,140,68.1,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259885,250,1,1,26,42,92h5si20tnxjtg4hj8cs97bpw,1,66.6,90.3,2023-03-19T10:25:38.832Z,2023-03-19T11:33:40Z,4109125439,140,56.5,4109125443,212,15.4,4109125437,56,Center,4109125441,141,73.9,4109125445,213,4.0,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259917,251,1,1,26,43,92h5si20tnxjtg4hj8cs97bpw,0,52.3,69,2023-03-19T10:25:40.559Z,2023-03-19T11:33:48Z,4109125555,213,0.1,4109125557,1,,4109125553,212,51.3,4109125545,155,,4109125551,141,73.8,4109125549,140,100.0,4109125547,56,Center,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259919,252,5,1,26,48,92h5si20tnxjtg4hj8cs97bpw,0,101.2,75.9,2023-03-19T10:25:45.570Z,2023-03-19T10:25:48Z,4109125561,346,,4109125559,56,Center,4109125693,233,285,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522259945,285,5,1,26,48,4dhojk80ifrs6ax05725bala2,1,-1.2,24.1,2023-03-19T10:25:45.570Z,2023-03-19T10:33:11Z,4109125671,56,Back,4109125673,346,,4109125677,233,252,,,,,,,,,,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260027,286,1,1,27,3,4dhojk80ifrs6ax05725bala2,1,4.8,46.3,2023-03-19T10:26:00.411Z,2023-03-19T10:26:02Z,4109126091,212,11.5,4109126093,213,4.5,4109126089,141,29.8,4109126083,124,,4109126085,56,Back,4109126087,140,2.3,4109126097,237,,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260047,287,1,1,27,6,4dhojk80ifrs6ax05725bala2,1,2.7,29.8,2023-03-19T10:26:02.795Z,2023-03-19T11:34:44Z,4109126177,212,22.6,4109126175,141,2.9,4109126179,213,5.3,4109126171,56,Back,4109126173,140,15.3,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260083,288,1,1,27,8,4dhojk80ifrs6ax05725bala2,1,14.1,5.8,2023-03-19T10:26:05.323Z,2023-03-19T11:34:45Z,4109126341,140,2.8,4109126343,141,24.4,4109126339,56,Back,4109126347,213,2.3,4109126345,212,17.3,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260101,289,1,1,27,14,4dhojk80ifrs6ax05725bala2,1,4.4,37.4,2023-03-19T10:26:11.322Z,2023-03-19T11:34:46Z,4109126421,212,28.0,4109126415,56,Back,4109126423,213,1.5,4109126417,140,5.4,4109126419,141,78.5,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260119,290,1,1,27,17,4dhojk80ifrs6ax05725bala2,1,5.7,81.5,2023-03-19T10:26:14.523Z,2023-03-19T10:26:16Z,4109126531,212,14.0,4109126533,213,4.5,4109126529,141,61.2,4109126527,140,3.3,4109126525,56,Back,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260147,291,1,1,27,20,4dhojk80ifrs6ax05725bala2,0,3.5,54.3,2023-03-19T10:26:16.858Z,2023-03-19T11:35:15Z,4109126697,212,60.1,4109126695,141,15.5,4109126701,1,,4109126699,213,5.8,4109126693,140,54.9,4109126689,155,,4109126691,56,Right,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260143,253,44,1,27,23,92h5si20tnxjtg4hj8cs97bpw,1,46,84.4,2023-03-19T10:26:20.416Z,2023-03-19T10:26:21Z,4109126673,285,,4109126671,56,Back,4109126743,233,292,,,,,,,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260153,292,44,1,27,23,4dhojk80ifrs6ax05725bala2,0,54,15.6,2023-03-19T10:26:20.417Z,2023-03-19T10:26:22Z,4109126733,56,Right,4109126767,233,253,4109126735,286,,,,,,,,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260157,254,1,1,27,24,92h5si20tnxjtg4hj8cs97bpw,0,46.9,84.2,2023-03-19T10:26:20.656Z,2023-03-19T10:26:22Z,4109126759,212,19.0,4109126757,141,85.6,4109126755,140,65.0,4109126751,3,,4109126753,56,Left,4109126761,213,0.1,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260173,293,1,1,27,26,4dhojk80ifrs6ax05725bala2,0,31.9,14.7,2023-03-19T10:26:22.827Z,2023-03-19T10:26:25Z,4109126845,3,,4109126851,141,39.1,4109126849,140,60.1,4109126847,56,Center,4109126853,212,33.9,4109126855,213,0.5,4109126857,1,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260179,255,49,1,27,28,92h5si20tnxjtg4hj8cs97bpw,1,39,63.6,2023-03-19T10:26:25.535Z,2023-03-19T10:26:25Z,,,,,,,,,,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260199,256,1,1,27,29,92h5si20tnxjtg4hj8cs97bpw,1,39,63.6,2023-03-19T10:26:25.648Z,2023-03-19T10:26:30Z,4109126951,212,30.2,4109126949,141,93.8,4109126947,140,60.1,4109126945,56,Left,4109126953,213,0.7,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260219,257,1,1,27,33,92h5si20tnxjtg4hj8cs97bpw,1,65.8,91.2,2023-03-19T10:26:30Z,2023-03-19T10:26:33Z,4109127061,56,Center,4109127063,140,81.6,4109127067,212,22.2,4109127069,213,5.6,4109127065,141,69.6,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260223,258,61,1,27,36,92h5si20tnxjtg4hj8cs97bpw,0,81.6,69.6,2023-03-19T10:26:33.185Z,2023-03-19T10:26:33Z,4109127079,56,Center,,,,,,,,,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260231,294,52,1,27,38,4dhojk80ifrs6ax05725bala2,1,2.4,34.5,2023-03-19T10:26:35.483Z,2023-03-19T10:26:35Z,,,,,,,,,,,,,,,,,,,,,,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260259,295,1,1,27,43,4dhojk80ifrs6ax05725bala2,1,2.6,40.1,2023-03-19T10:26:39.643Z,2023-03-19T11:37:42Z,4109127279,123,,4109127287,212,23.6,4109127285,141,66.9,4109127283,140,16.9,4109127281,56,Back,4109127305,189,,4109127289,213,0.9,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260279,296,1,1,27,45,4dhojk80ifrs6ax05725bala2,1,17.4,67.9,2023-03-19T10:26:42.235Z,2023-03-19T10:26:44Z,4109127395,213,0.9,4109127393,212,20.9,4109127387,56,Back,4109127389,140,30.0,4109127391,141,91.7,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260291,297,1,1,27,47,4dhojk80ifrs6ax05725bala2,1,30.1,90.3,2023-03-19T10:26:44.011Z,2023-03-19T10:26:46Z,4109127463,141,88.6,4109127461,140,22.2,4109127459,56,Back,4109127467,213,3.3,4109127465,212,8.4,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260325,298,1,1,27,49,4dhojk80ifrs6ax05725bala2,1,22.2,88.4,2023-03-19T10:26:46.059Z,2023-03-19T10:26:53Z,4109127629,56,Back,4109127631,140,4.1,4109127633,141,54.2,4109127635,212,30.0,4109127637,213,4.0,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260353,299,1,1,27,57,4dhojk80ifrs6ax05725bala2,1,8.7,27.4,2023-03-19T10:26:53.818Z,2023-03-19T10:26:58Z,4109127795,1,,4109127793,213,0.6,4109127785,56,Back,4109127789,141,60.5,4109127787,140,43.2,4109127791,212,42.6,,,,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260355,300,61,1,28,1,4dhojk80ifrs6ax05725bala2,0,56.9,41.3,2023-03-19T10:26:58.491Z,2023-03-19T10:27:02Z,4109127799,56,Center,,,,,,,,,,,,,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260371,259,1,1,28,2,92h5si20tnxjtg4hj8cs97bpw,1,44.2,68,2023-03-19T10:26:59.535Z,2023-03-19T11:39:31Z,4109127879,213,3.6,4109127871,56,Back,4109127873,140,38.6,4109127877,212,6.5,4109127875,141,63.9,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260375,260,49,1,28,4,92h5si20tnxjtg4hj8cs97bpw,1,39.8,66.6,2023-03-19T10:27:01.631Z,2023-03-19T10:27:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260379,261,1,1,28,5,92h5si20tnxjtg4hj8cs97bpw,1,39.8,66.6,2023-03-19T10:27:01.792Z,2023-03-19T10:27:03Z,4109127927,212,8.6,4109127929,213,4.4,4109127925,141,54.5,4109127921,56,Back,4109127923,140,37.4,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260399,262,1,1,28,6,92h5si20tnxjtg4hj8cs97bpw,1,37.4,54.5,2023-03-19T10:27:03.039Z,2023-03-19T10:27:05Z,4109127999,141,58.2,4109128001,212,12.3,4109127997,140,25.9,4109127995,56,Back,4109128003,213,2.9,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260417,263,1,1,28,8,92h5si20tnxjtg4hj8cs97bpw,1,25.9,58.2,2023-03-19T10:27:05.183Z,2023-03-19T10:27:07Z,4109128091,140,21.9,4109128089,56,Back,4109128093,141,92.1,4109128095,212,23.4,4109128097,213,1.8,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260431,264,1,1,28,11,92h5si20tnxjtg4hj8cs97bpw,0,20.2,95.7,2023-03-19T10:27:07.793Z,2023-03-19T10:27:11Z,4109128177,212,39.2,4109128175,141,83.3,4109128169,155,,4109128181,1,,4109128179,213,6.1,4109128173,140,56.7,4109128171,56,Left,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260439,301,1,1,28,14,4dhojk80ifrs6ax05725bala2,0,36.2,20.3,2023-03-19T10:27:11.404Z,2023-03-19T10:27:12Z,4109128221,1,,4109128219,213,0.1,4109128209,157,,4109128213,140,69.4,4109128211,56,Center,4109128217,212,35.1,4109128215,141,26.5,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260453,302,49,1,28,18,4dhojk80ifrs6ax05725bala2,1,59.6,29.1,2023-03-19T10:27:15.179Z,2023-03-19T11:41:59Z,,,,,,,,,,,,,,,,,,,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260461,303,1,1,28,18,4dhojk80ifrs6ax05725bala2,1,59.6,29.1,2023-03-19T10:27:15.211Z,2023-03-19T11:42:03Z,4109128363,213,0.1,4109128361,212,10.3,4109128359,141,30.7,4109128357,140,69.4,4109128355,56,Center,,,,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522293987,506,1,1,28,19,4dhojk80ifrs6ax05725bala2,1,57.9,28.2,2023-03-19T10:27:15.635Z,2023-03-19T11:42:34Z,4109293947,141,34.2,4109293945,140,61.4,4109293941,155,,4109293943,56,Center,4109293949,212,5.5,4109293951,213,0.8,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260481,304,1,1,28,20,4dhojk80ifrs6ax05725bala2,0,69,27,2023-03-19T10:27:16.795Z,2023-03-19T11:41:27Z,4109128455,213,6.1,4109128451,141,20.3,4109128447,56,Right,4109128449,140,91.0,4109128453,212,23.5,,,,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522260485,265,49,1,28,24,92h5si20tnxjtg4hj8cs97bpw,1,10.7,80.8,2023-03-19T10:27:20.927Z,2023-03-19T10:27:21Z,,,,,,,,,,,,,,,,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
