id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,assist
2544214849,414,1,2,64,51,cc7oug4s891gcp1r4mh00rw7x,1,13,43.3,2023-05-06T10:11:59.128Z,2023-05-06T10:12:17Z,4253599895,212,76.3,4253600321,189,,4253599893,141,89.4,4253599901,1,,4253599891,140,79.3,4253599897,213,0.4,4253599889,56,Left,4253599887,199,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544214871,415,1,2,64,53,cc7oug4s891gcp1r4mh00rw7x,1,82.6,89.6,2023-05-06T10:12:01.552Z,2023-05-06T10:12:04Z,4253600027,56,Center,4253600049,213,3.8,4253600037,140,69.1,4253600045,212,17.5,4253600041,141,74.4,,,,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544214891,416,1,2,64,56,cc7oug4s891gcp1r4mh00rw7x,1,69.2,70.9,2023-05-06T10:12:03.905Z,2023-05-06T10:12:06Z,4253600139,56,Center,4253600147,213,1.5,4253600141,140,69.6,4253600145,212,4.5,4253600143,141,77.5,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544214895,417,1,2,64,58,cc7oug4s891gcp1r4mh00rw7x,1,70.1,77.2,2023-05-06T10:12:06.496Z,2023-05-06T10:16:11Z,4253600179,140,90.2,4253600183,212,21.4,4253600177,56,Center,4253600185,213,6.1,4253600181,141,71.7,,,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544214897,418,1,2,65,0,cc7oug4s891gcp1r4mh00rw7x,0,92.9,70,2023-05-06T10:12:08.159Z,2023-05-06T10:12:11Z,4253600191,140,93.0,4253600193,141,68.1,4253600229,236,,4253600195,212,1.3,4253600235,286,,4253600189,56,Center,4253600231,233,755,4253600197,213,4.8,655pmx3wi94ktbt6niw6110bt,André Luís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544214903,755,74,2,65,0,4dhojk80ifrs6ax05725bala2,1,4.5,25.9,2023-05-06T10:12:08.160Z,2023-05-06T10:29:49Z,4253600203,56,Back,4253600205,285,,4253600245,233,418,,,,,,,,,,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544214913,419,5,2,65,3,cc7oug4s891gcp1r4mh00rw7x,1,91.8,101.7,2023-05-06T10:12:10.912Z,2023-05-06T10:12:12Z,4253600269,233,756,4253600257,56,Left,4253600259,347,,,,,,,,,,,,,,,,,655pmx3wi94ktbt6niw6110bt,André Luís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544214909,756,5,2,65,3,4dhojk80ifrs6ax05725bala2,0,8.2,-1.7,2023-05-06T10:12:10.912Z,2023-05-06T10:37:08Z,4253600287,233,419,4253600251,347,,4253600249,56,Back,,,,,,,,,,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215029,420,1,2,65,22,cc7oug4s891gcp1r4mh00rw7x,1,91.3,100,2023-05-06T10:12:29.872Z,2023-05-06T10:12:32Z,4253600901,107,,4253600905,140,94.0,4253600903,56,Left,4253600911,213,5.3,4253600907,141,95.4,4253600909,212,5.1,,,,,,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215033,421,61,2,65,24,cc7oug4s891gcp1r4mh00rw7x,0,93.4,95.1,2023-05-06T10:12:32.256Z,2023-05-06T10:12:32Z,4253600929,56,Left,,,,,,,,,,,,,,,,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215041,758,61,2,65,25,4dhojk80ifrs6ax05725bala2,0,12.2,4.1,2023-05-06T10:12:33.489Z,2023-05-06T10:12:33Z,4253600969,56,Back,,,,,,,,,,,,,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215063,422,50,2,65,27,cc7oug4s891gcp1r4mh00rw7x,1,92.9,95,2023-05-06T10:12:35.207Z,2023-05-06T10:12:38Z,4253601121,233,759,4253601069,286,,4253601067,56,Left,,,,,,,,,,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215067,759,7,2,65,27,4dhojk80ifrs6ax05725bala2,1,7.1,5,2023-05-06T10:12:35.208Z,2023-05-06T10:12:37Z,4253601095,233,422,4253601085,167,,4253601087,56,Back,4253601089,285,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215071,423,5,2,65,28,cc7oug4s891gcp1r4mh00rw7x,1,91.2,101.4,2023-05-06T10:12:36.432Z,2023-05-06T10:37:08Z,4253601123,233,760,4253601101,347,,4253601099,56,Left,,,,,,,,,,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215069,760,5,2,65,28,4dhojk80ifrs6ax05725bala2,0,8.8,-1.4,2023-05-06T10:12:36.432Z,2023-05-06T10:12:37Z,4253601129,233,423,4253601091,56,Back,4253601093,347,,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215109,424,1,2,65,34,cc7oug4s891gcp1r4mh00rw7x,1,92,100,2023-05-06T10:12:42.144Z,2023-05-06T10:12:44Z,4253601357,212,15.9,4253601359,213,4.0,4253601349,107,,4253601355,141,83.9,4253601353,140,82.1,4253601351,56,Left,,,,,,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215125,425,1,2,65,36,cc7oug4s891gcp1r4mh00rw7x,0,82,83.8,2023-05-06T10:12:44.296Z,2023-05-06T10:12:48Z,4253601421,155,,4253601431,213,5.2,4253601425,140,86.8,4253601423,56,Center,4253601427,141,68.1,4253601429,212,11.8,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215119,761,44,2,65,37,4dhojk80ifrs6ax05725bala2,1,12.7,30.8,2023-05-06T10:12:45.665Z,2023-05-06T10:13:41Z,4253601455,233,426,4253601391,56,Back,4253601393,285,,,,,,,,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215127,426,44,2,65,37,cc7oug4s891gcp1r4mh00rw7x,0,87.3,69.2,2023-05-06T10:12:45.666Z,2023-05-06T10:12:48Z,4253601437,56,Center,4253601439,286,,4253601515,233,761,,,,,,,,,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215135,762,1,2,65,38,4dhojk80ifrs6ax05725bala2,0,12.1,29.4,2023-05-06T10:12:45.945Z,2023-05-06T10:12:59Z,4253601475,3,,4253601481,141,34.9,4253601483,212,7.0,4253601479,140,17.7,4253601485,213,0.6,4253601477,56,Back,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215547,771,61,2,65,39,4dhojk80ifrs6ax05725bala2,0,11.1,34.9,2023-05-06T10:12:46.842Z,2023-05-06T10:17:08Z,4253603629,56,Back,,,,,,,,,,,,,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215599,434,44,2,65,40,cc7oug4s891gcp1r4mh00rw7x,1,90.8,81.8,2023-05-06T10:12:47.846Z,2023-05-06T10:17:12Z,4253603901,56,Left,4253603915,233,763,4253603903,286,,,,,,,,,,,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215141,763,44,2,65,40,4dhojk80ifrs6ax05725bala2,0,9.2,18.2,2023-05-06T10:12:47.847Z,2023-05-06T10:17:10Z,4253603925,233,434,4253601525,285,,4253601523,56,Back,,,,,,,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215145,427,1,2,65,41,cc7oug4s891gcp1r4mh00rw7x,0,81,69.1,2023-05-06T10:12:48.809Z,2023-05-06T10:12:49Z,4253601537,141,66.4,4253601535,140,80.1,4253601541,213,4.2,4253601533,56,Center,4253601539,212,2.1,4253601531,3,,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215157,764,1,2,65,42,4dhojk80ifrs6ax05725bala2,1,20.4,41.6,2023-05-06T10:12:50.097Z,2023-05-06T10:13:44Z,4253601607,140,29.2,4253601611,141,47.8,4253601605,56,Back,4253601615,213,0.4,4253601613,212,10.2,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215159,765,49,2,65,43,4dhojk80ifrs6ax05725bala2,1,31.4,47,2023-05-06T10:12:51.072Z,2023-05-06T10:12:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215181,766,4,2,65,45,4dhojk80ifrs6ax05725bala2,1,30.6,41,2023-05-06T10:12:53.351Z,2023-05-06T10:18:06Z,4253601719,13,,4253601727,285,,4253611455,295,,4253601723,152,,4253602647,233,428,4253601721,56,Back,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215201,428,4,2,65,45,cc7oug4s891gcp1r4mh00rw7x,0,69.4,59,2023-05-06T10:12:53.352Z,2023-05-06T10:13:24Z,4253602743,233,766,4253601835,152,,4253601833,56,Center,4253602059,295,,4253601831,13,,4253601839,286,,,,,,,,6fh3fcd5h6e9txpa4j1rfhck5,Choi Chul-Soon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215215,429,17,2,65,48,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-05-06T10:12:56.352Z,2023-05-06T10:13:19Z,4253601899,393,,4253601897,31,,4253601901,13,243,,,,,,,,,,,,,,,,6fh3fcd5h6e9txpa4j1rfhck5,Choi Chul-Soon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215395,767,1,2,66,16,4dhojk80ifrs6ax05725bala2,1,27,32.8,2023-05-06T10:13:24.393Z,2023-05-06T10:13:28Z,4253602881,140,41.6,4253602879,56,Back,4253602883,141,29.5,4253602877,152,,4253602885,212,15.5,4253602875,5,,4253602887,213,6.1,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215405,768,61,2,66,20,4dhojk80ifrs6ax05725bala2,0,40.9,29.8,2023-05-06T10:13:28.361Z,2023-05-06T10:13:29Z,4253602921,56,Back,,,,,,,,,,,,,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215401,430,49,2,66,20,cc7oug4s891gcp1r4mh00rw7x,1,64.2,62.9,2023-05-06T10:13:28.448Z,2023-05-06T10:13:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215447,431,1,2,66,20,cc7oug4s891gcp1r4mh00rw7x,1,64.6,63,2023-05-06T10:13:28.728Z,2023-05-06T10:13:33Z,4253603111,56,Center,4253603119,213,0.7,4253603113,140,70.8,4253603117,212,8.4,4253603115,141,70.8,,,,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215449,432,3,2,66,26,cc7oug4s891gcp1r4mh00rw7x,0,95.5,84.8,2023-05-06T10:13:34.713Z,2023-05-06T10:13:38Z,4253603259,233,769,4253603133,56,Left,4253603135,286,,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215467,769,7,2,66,26,4dhojk80ifrs6ax05725bala2,1,4.5,15.2,2023-05-06T10:13:34.714Z,2023-05-06T10:13:37Z,4253603235,285,,4253603233,56,Back,4253603247,233,432,4253603231,167,,,,,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215469,433,6,2,66,28,cc7oug4s891gcp1r4mh00rw7x,1,95.5,84.8,2023-05-06T10:13:36.320Z,2023-05-06T10:13:38Z,4253603239,73,,4253603237,56,Left,4253603275,233,770,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215477,770,6,2,66,28,4dhojk80ifrs6ax05725bala2,0,4.5,15.2,2023-05-06T10:13:36.320Z,2023-05-06T10:29:44Z,4253603265,56,Back,4253603267,73,,4253603281,233,433,,,,,,,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215717,435,1,2,67,9,cc7oug4s891gcp1r4mh00rw7x,0,99.5,99.5,2023-05-06T10:14:16.833Z,2023-05-06T10:14:21Z,4253604541,140,92.1,4253604533,6,,4253604535,155,,4253604531,2,,4253604543,141,55.4,4253604545,212,31.0,4253604539,56,Center,4253604537,223,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,4253604549,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215747,772,12,2,67,12,4dhojk80ifrs6ax05725bala2,1,9.5,43.1,2023-05-06T10:14:20.186Z,2023-05-06T10:14:48Z,4253604721,15,,4253604711,56,Back,4253604715,141,70.3,4253604717,212,28.6,4253604719,213,0.7,4253604713,140,30.3,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215771,436,1,2,67,16,cc7oug4s891gcp1r4mh00rw7x,1,64.8,25,2023-05-06T10:14:24.296Z,2023-05-06T10:18:48Z,4253604853,140,21.8,4253604855,141,61.8,4253604851,56,Back,4253604859,213,2.6,4253604857,212,51.6,4253604861,1,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215789,437,1,2,67,20,cc7oug4s891gcp1r4mh00rw7x,0,22.5,60.8,2023-05-06T10:14:28.200Z,2023-05-06T10:14:38Z,4253604943,157,,4253604951,212,53.0,4253604949,141,94.7,4253604947,140,67.9,4253604945,56,Left,4253604953,213,0.5,4253604955,1,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215797,773,8,2,67,25,4dhojk80ifrs6ax05725bala2,1,33.6,7.3,2023-05-06T10:14:32.834Z,2023-05-06T10:14:33Z,4253604999,56,Back,4253605003,15,,,,,,,,,,,,,,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215805,438,5,2,67,25,cc7oug4s891gcp1r4mh00rw7x,1,42.1,101.6,2023-05-06T10:14:33.744Z,2023-05-06T10:14:35Z,4253605049,347,,4253605129,233,774,4253605045,56,Back,,,,,,,,,,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215815,774,5,2,67,25,4dhojk80ifrs6ax05725bala2,0,57.9,-1.6,2023-05-06T10:14:33.744Z,2023-05-06T10:37:09Z,4253605095,56,Right,4253605097,347,,4253605133,233,438,,,,,,,,,,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215965,439,1,2,67,42,cc7oug4s891gcp1r4mh00rw7x,1,42,100,2023-05-06T10:14:50.664Z,2023-05-06T10:15:07Z,4253605859,213,5.9,4253605857,212,10.8,4253605849,107,,4253605853,140,51.6,4253605855,141,96.3,4253605851,56,Left,4253606305,189,,,,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215977,440,1,2,67,46,cc7oug4s891gcp1r4mh00rw7x,1,53.2,97.5,2023-05-06T10:14:54.368Z,2023-05-06T10:19:51Z,4253614521,168,,4253605957,212,9.3,4253605959,213,6.2,4253605951,56,Left,4253605955,141,96.3,4253605953,140,62.0,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215981,441,3,2,67,49,cc7oug4s891gcp1r4mh00rw7x,0,63.7,95.2,2023-05-06T10:14:57.328Z,2023-05-06T10:14:59Z,4253605983,286,,4253606021,233,775,4253605981,56,Left,,,,,,,,,,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215979,775,7,2,67,49,4dhojk80ifrs6ax05725bala2,0,36.3,4.8,2023-05-06T10:14:57.329Z,2023-05-06T10:20:21Z,4253605971,56,Back,4253606015,233,441,4253605973,285,,,,,,,,,,,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215991,442,61,2,67,51,cc7oug4s891gcp1r4mh00rw7x,1,64.3,97.2,2023-05-06T10:14:59.090Z,2023-05-06T10:14:59Z,4253606027,56,Left,,,,,,,,,,,,,,,,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215997,443,5,2,67,51,cc7oug4s891gcp1r4mh00rw7x,0,63.1,102,2023-05-06T10:14:59.672Z,2023-05-06T10:15:01Z,4253606037,56,Left,4253606039,347,,4253606079,233,776,,,,,,,,,,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216003,776,5,2,67,51,4dhojk80ifrs6ax05725bala2,1,36.9,-2,2023-05-06T10:14:59.672Z,2023-05-06T10:37:09Z,4253606067,347,,4253606065,56,Back,4253606073,233,443,,,,,,,,,,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216041,777,1,2,67,56,4dhojk80ifrs6ax05725bala2,1,37.1,0,2023-05-06T10:15:04.442Z,2023-05-06T10:15:06Z,4253606271,56,Back,4253606273,140,28.5,4253606269,107,,4253606275,141,10.0,4253606279,213,2.4,4253606277,212,12.2,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216073,779,1,2,67,59,4dhojk80ifrs6ax05725bala2,1,30,18.6,2023-05-06T10:15:07.201Z,2023-05-06T10:15:11Z,4253606447,213,1.5,4253606439,56,Back,4253606445,212,22.6,4253606443,141,51.8,4253606441,140,31.3,,,,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216089,780,1,2,68,3,4dhojk80ifrs6ax05725bala2,1,31.4,52.4,2023-05-06T10:15:10.897Z,2023-05-06T10:15:14Z,4253606537,141,83.6,4253606535,140,34.1,4253606541,213,1.4,4253606539,212,21.4,4253606533,56,Back,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216103,781,1,2,68,6,4dhojk80ifrs6ax05725bala2,1,36,84.1,2023-05-06T10:15:14.026Z,2023-05-06T10:15:18Z,4253606633,213,4.1,4253606627,140,28.8,4253606631,212,13.7,4253606625,56,Back,4253606629,141,67.3,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216125,782,1,2,68,12,4dhojk80ifrs6ax05725bala2,1,28.3,65.4,2023-05-06T10:15:19.786Z,2023-05-06T10:15:26Z,4253606857,213,4.8,4253606849,56,Back,4253606855,212,26.1,4253606853,141,27.1,4253606851,140,30.4,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216127,783,4,2,68,18,4dhojk80ifrs6ax05725bala2,1,37,17.3,2023-05-06T10:15:26.231Z,2023-05-06T10:15:27Z,4253606861,13,,4253606863,56,Back,4253606885,233,445,4253606865,152,,4253606869,286,,4253606867,265,,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216129,445,4,2,68,18,cc7oug4s891gcp1r4mh00rw7x,0,63,82.7,2023-05-06T10:15:26.232Z,2023-05-06T10:15:27Z,4253606893,233,783,4253606871,13,,4253606877,265,,4253606875,152,,4253606873,56,Left,4253606879,285,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216201,446,27,2,68,28,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-05-06T10:15:36.696Z,2023-05-06T10:28:04Z,4253628403,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216209,784,27,2,68,28,4dhojk80ifrs6ax05725bala2,1,0,0,2023-05-06T10:15:36.696Z,2023-05-06T10:28:03Z,4253628399,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216299,447,28,2,69,4,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-05-06T10:16:12.466Z,2023-05-06T10:17:22Z,4253607957,233,785,4253607927,55,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216293,785,28,2,69,4,4dhojk80ifrs6ax05725bala2,1,0,0,2023-05-06T10:16:12.466Z,2023-05-06T10:16:14Z,4253607911,55,784,4253607931,233,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216325,786,17,2,69,6,4dhojk80ifrs6ax05725bala2,1,0,0,2023-05-06T10:16:14.086Z,2023-05-06T10:16:18Z,4253608081,31,,4253608083,35,,,,,,,,,,,,,,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216349,787,1,2,69,14,4dhojk80ifrs6ax05725bala2,1,33.8,15.9,2023-05-06T10:16:22.299Z,2023-05-06T10:16:23Z,4253608189,141,43.6,4253608187,140,30.0,4253608181,5,,4253608193,213,1.8,4253608183,152,,4253608191,212,19.3,4253608185,56,Back,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216365,788,1,2,69,15,4dhojk80ifrs6ax05725bala2,1,30,43.9,2023-05-06T10:16:23.082Z,2023-05-06T10:16:26Z,4253608275,212,23.4,4253608269,56,Back,4253608273,141,77.2,4253608271,140,35.7,4253608277,213,1.3,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216377,789,1,2,69,18,4dhojk80ifrs6ax05725bala2,1,35.8,77.6,2023-05-06T10:16:26.098Z,2023-05-06T10:16:27Z,4253608315,141,68.1,4253608317,212,14.2,4253608313,140,47.8,4253608319,213,5.8,4253608311,56,Back,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216383,790,1,2,69,18,4dhojk80ifrs6ax05725bala2,0,58.3,71.1,2023-05-06T10:16:26.610Z,2023-05-06T10:34:43Z,4253608369,56,Center,4253608375,212,29.9,4253608377,213,5.3,4253608373,141,34.9,4253608367,155,,4253608371,140,74.5,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216385,448,1,2,69,19,cc7oug4s891gcp1r4mh00rw7x,1,31.8,47.6,2023-05-06T10:16:27.191Z,2023-05-06T10:16:29Z,4253608387,212,22.4,4253608389,213,1.8,4253608385,141,79.7,4253608379,3,,4253608383,140,26.9,4253608381,56,Back,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216393,449,49,2,69,21,cc7oug4s891gcp1r4mh00rw7x,1,27.4,79.7,2023-05-06T10:16:29.472Z,2023-05-06T10:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216401,450,1,2,69,22,cc7oug4s891gcp1r4mh00rw7x,0,27.4,79.7,2023-05-06T10:16:29.872Z,2023-05-06T10:16:31Z,4253608453,213,0.7,4253608447,140,44.1,4253608445,56,Back,4253608449,141,100.0,4253608451,212,23.1,4253608443,155,,,,,,,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216405,451,5,2,69,23,cc7oug4s891gcp1r4mh00rw7x,0,45.2,102,2023-05-06T10:16:30.882Z,2023-05-06T10:16:33Z,4253608467,56,Back,4253608547,233,791,4253608469,347,,,,,,,,,,,,,,,,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
