id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/18/value
2538706679,387,1,1,39,20,cc7oug4s891gcp1r4mh00rw7x,1,4.7,51,2023-04-24T11:43:14.653Z,2023-04-24T11:43:17Z,4217262557,199,,4217262579,189,,4217262569,1,,4217262561,140,57.6,4217262565,212,64.1,4217262559,56,Right,4217262563,141,4.0,4217262567,213,5.8,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706695,388,1,1,39,22,cc7oug4s891gcp1r4mh00rw7x,1,58.4,4.1,2023-04-24T11:43:17.469Z,2023-04-24T11:43:19Z,4217262629,213,2.8,4217262619,56,Back,4217262623,140,46.5,4217262627,212,13.5,4217262625,141,11.6,,,,,,,,,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706699,389,1,1,39,25,cc7oug4s891gcp1r4mh00rw7x,1,46.6,11.1,2023-04-24T11:43:19.661Z,2023-04-24T11:43:21Z,4217262677,140,45.5,4217262679,141,42.2,4217262675,56,Back,4217262683,213,1.6,4217262681,212,21.2,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706727,390,1,1,39,27,cc7oug4s891gcp1r4mh00rw7x,1,44.8,44.5,2023-04-24T11:43:21.629Z,2023-04-24T11:43:25Z,4217262845,213,1.5,4217262843,212,14.5,4217262839,140,45.9,4217262837,56,Back,4217262841,141,65.7,,,,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706751,391,1,1,39,31,cc7oug4s891gcp1r4mh00rw7x,1,42.6,64.9,2023-04-24T11:43:25.837Z,2023-04-28T00:23:43Z,4217262971,56,Back,4217262977,212,16.9,4217262979,213,5.1,4217262973,140,49.4,4217262975,141,42.3,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706785,392,1,1,39,35,cc7oug4s891gcp1r4mh00rw7x,1,53.6,32.2,2023-04-24T11:43:30.269Z,2023-04-24T11:43:34Z,4217263121,212,20.6,4217263123,213,5.0,4217263115,56,Right,4217263119,141,2.9,4217263117,140,58.4,,,,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706789,372,45,1,39,39,92h5si20tnxjtg4hj8cs97bpw,0,39.5,95.4,2023-04-24T11:43:33.933Z,2023-04-24T11:43:36Z,4217263149,285,,4217263223,233,393,4217263147,56,Back,,,,,,,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706797,393,3,1,39,39,cc7oug4s891gcp1r4mh00rw7x,1,60.5,4.6,2023-04-24T11:43:33.933Z,2023-04-28T00:23:50Z,4217263195,286,,4217263215,233,372,4230662423,465,,4217263193,56,Right,,,,,,,,,,,,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706815,394,1,1,39,40,cc7oug4s891gcp1r4mh00rw7x,1,63.1,3.7,2023-04-24T11:43:35.357Z,2023-04-24T11:43:39Z,4217263287,140,76.2,4217263289,141,3.7,4217263293,213,0,4217263285,56,Right,4217263291,212,13.8,,,,,,,,,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706823,395,1,1,39,44,cc7oug4s891gcp1r4mh00rw7x,0,81,3.2,2023-04-24T11:43:39.245Z,2023-04-28T00:23:58Z,4217263319,155,,4230662541,224,,4217263329,213,1.2,4217263321,56,Center,4217263317,2,,4230662609,20,,4217263325,141,52.5,4217263323,140,92.4,487v5lof1h2czoedlj0oyiind,Lee Dong-Jun,4217263331,1,4217263327,212,,,,,,,,,,,,,,35.6,,,,,,,,,,,,,,,,,,,,,,
2538706833,373,8,1,39,48,92h5si20tnxjtg4hj8cs97bpw,1,6.6,52.4,2023-04-24T11:43:42.585Z,2023-04-28T00:24:08Z,4230662775,384,,4217263395,56,Back,,,,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706845,374,52,1,39,49,92h5si20tnxjtg4hj8cs97bpw,1,3.1,54.5,2023-04-24T11:43:44.002Z,2023-04-28T00:24:12Z,4230662841,376,,,,,,,,,,,,,,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706875,375,1,1,39,54,92h5si20tnxjtg4hj8cs97bpw,1,4.7,57.3,2023-04-24T11:43:49.299Z,2023-04-24T11:43:53Z,4217263659,56,Back,4217263663,141,79.9,4217263667,213,1.2,4217263665,212,16.4,4217263657,123,,4217263661,140,10.1,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706883,376,1,1,39,58,92h5si20tnxjtg4hj8cs97bpw,1,11.7,76.4,2023-04-24T11:43:53.266Z,2023-04-24T11:43:57Z,4217263711,212,11.7,4217263713,213,4.1,4217263705,56,Back,4217263709,141,62.0,4217263707,140,5.6,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706901,377,1,1,40,2,92h5si20tnxjtg4hj8cs97bpw,1,7,56.7,2023-04-24T11:43:57.026Z,2023-04-24T11:44:01Z,4217263791,141,30.6,4217263793,212,21.6,4217263795,213,5.3,4217263789,140,18.7,4217263787,56,Back,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706911,378,1,1,40,6,92h5si20tnxjtg4hj8cs97bpw,1,20.4,30.1,2023-04-24T11:44:01.331Z,2023-04-24T11:44:04Z,4217263853,141,10.4,4217263857,213,5.3,4217263855,212,16.0,4217263851,140,28.7,4217263849,56,Back,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706919,379,1,1,40,9,92h5si20tnxjtg4hj8cs97bpw,1,29,10.4,2023-04-24T11:44:04.466Z,2023-04-24T11:44:07Z,4217263919,56,Back,4217263921,140,23.0,4217263925,212,9.4,4217263923,141,20.7,4217263927,213,2.3,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706925,380,1,1,40,12,92h5si20tnxjtg4hj8cs97bpw,1,23.2,27.3,2023-04-24T11:44:07.042Z,2023-04-24T11:44:09Z,4217263979,141,44.6,4217263977,140,18.1,4217263981,212,12.9,4217263983,213,2.0,4217263975,56,Back,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706951,381,1,1,40,14,92h5si20tnxjtg4hj8cs97bpw,1,20.5,44,2023-04-24T11:44:09.281Z,2023-04-24T11:44:15Z,4217264133,212,17.3,4217264129,140,18.8,4217264127,56,Back,4217264131,141,69.3,4217264135,213,1.7,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706975,382,1,1,40,21,92h5si20tnxjtg4hj8cs97bpw,1,30.4,74.5,2023-04-24T11:44:15.842Z,2023-04-24T11:44:21Z,4217264263,212,10.1,4217264257,56,Back,4217264259,140,22.5,4217264261,141,66.1,4217264265,213,3.7,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707001,383,1,1,40,26,92h5si20tnxjtg4hj8cs97bpw,1,27.5,57.8,2023-04-24T11:44:21.122Z,2023-04-24T11:44:25Z,4217264395,213,4.6,4217264389,140,26.6,4217264387,56,Back,4217264391,141,41.9,4217264393,212,10.9,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707023,384,1,1,40,30,92h5si20tnxjtg4hj8cs97bpw,1,27.6,32.2,2023-04-24T11:44:24.866Z,2023-04-28T00:24:50Z,4217264487,155,,4217264495,212,29.3,4217264493,141,42.3,4217264497,213,0.2,4217264489,56,Center,4217264491,140,54.7,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707039,385,61,1,40,33,92h5si20tnxjtg4hj8cs97bpw,1,51.7,39.7,2023-04-24T11:44:28.513Z,2023-04-28T00:25:02Z,4217264583,56,Center,,,,,,,,,,,,,,,,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707061,386,1,1,40,36,92h5si20tnxjtg4hj8cs97bpw,0,50.6,53.4,2023-04-24T11:44:30.643Z,2023-04-24T11:44:35Z,4217264695,212,4.4,4217264689,56,Center,4217264691,140,54.5,4217264697,213,5.9,4217264693,141,51.0,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707101,388,61,1,40,40,92h5si20tnxjtg4hj8cs97bpw,0,60.6,58.5,2023-04-24T11:44:35.329Z,2023-04-24T11:44:45Z,4217264889,56,Center,,,,,,,,,,,,,,,,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707075,396,4,1,40,41,cc7oug4s891gcp1r4mh00rw7x,1,42.7,41.2,2023-04-24T11:44:36.542Z,2023-04-24T13:12:26Z,4217264773,152,,4217429429,233,387,4217264775,265,,4217264769,13,,4217264771,56,Back,4217429413,286,,,,,,,,487v5lof1h2czoedlj0oyiind,Lee Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707071,387,4,1,40,41,92h5si20tnxjtg4hj8cs97bpw,0,57.3,58.8,2023-04-24T11:44:36.543Z,2023-04-24T13:12:26Z,4217264743,265,,4217264739,56,Center,4217429447,233,396,4217264745,285,,4217264741,152,,4217264737,13,,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707173,397,1,1,40,42,cc7oug4s891gcp1r4mh00rw7x,0,45.6,41.2,2023-04-24T11:44:36.614Z,2023-04-24T13:12:28Z,4217265247,155,,4217265255,212,44.7,4217429551,5,,4217265253,141,61.0,4217265257,213,0.3,4217278317,189,,4217265249,56,Center,4217429553,152,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,4217265259,1,4217265251,140,,,,,,,,,,,,,,86.2,,,,,,,,,,,,,,,,,,,,,,
2538726267,461,61,1,40,43,92h5si20tnxjtg4hj8cs97bpw,1,53.1,70,2023-04-24T11:44:37.557Z,2023-04-24T12:49:52Z,4217382955,189,,4217382867,56,Center,,,,,,,,,,,,,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538726221,460,45,1,40,54,92h5si20tnxjtg4hj8cs97bpw,0,7,41.4,2023-04-24T11:44:48.557Z,2023-04-24T12:51:02Z,4217385121,233,464,4217382641,56,Back,4217382643,285,,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538726765,464,3,1,40,54,cc7oug4s891gcp1r4mh00rw7x,1,93,58.6,2023-04-24T11:44:48.557Z,2023-04-28T00:25:26Z,4217385111,233,460,4230663999,465,,4217385101,286,,4217385099,56,Center,,,,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707175,398,16,1,40,55,cc7oug4s891gcp1r4mh00rw7x,1,92.2,54.2,2023-04-24T11:44:50.262Z,2023-04-28T00:25:34Z,4217265851,230,99.3,4217265265,22,,4217265853,231,49.8,4217265269,56,Center,4217429013,458,,4217265267,17,,4217265847,103,1.9,4217265357,20,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,4217265849,215,4217265365,375,4217265845,102,53.9,4230664167,395,,0.7,4230664169,396,48.0,4217265837,76,,40:55.185,,4217265361,374,2023-04-24 12:44:49.742,,,,,,,,,,,,,,,,,,
2538707501,389,1,1,42,2,92h5si20tnxjtg4hj8cs97bpw,1,49.8,50,2023-04-24T11:45:56.691Z,2023-04-24T11:45:58Z,4217267039,212,12.1,4217267043,279,G,4217267037,141,47.9,4217267041,213,3.3,4217267033,56,Back,4217267035,140,38.4,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707507,390,1,1,42,3,92h5si20tnxjtg4hj8cs97bpw,1,38.4,47.9,2023-04-24T11:45:58.546Z,2023-04-24T11:46:00Z,4217267105,141,65.5,4217267101,56,Back,4217267107,212,17.2,4217267109,213,2.4,4217267103,140,26.6,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707527,391,1,1,42,5,92h5si20tnxjtg4hj8cs97bpw,1,26.6,65.5,2023-04-24T11:46:00.034Z,2023-04-24T11:46:03Z,4217267193,56,Back,4217267197,141,35.1,4217267199,212,20.9,4217267201,213,4.6,4217267195,140,23.7,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707559,392,1,1,42,8,92h5si20tnxjtg4hj8cs97bpw,1,25,35.4,2023-04-24T11:46:03.090Z,2023-04-24T11:46:09Z,4217267389,56,Back,4217267391,140,27.4,4217267395,212,16.8,4217267393,141,59.9,4217267397,213,1.4,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707575,393,1,1,42,14,92h5si20tnxjtg4hj8cs97bpw,1,35.4,67.2,2023-04-24T11:46:09.522Z,2023-04-24T11:46:14Z,4217267491,140,29.5,4217267489,56,Back,4217267497,213,4.2,4217267493,141,51.8,4217267495,212,12.2,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707591,394,1,1,42,20,92h5si20tnxjtg4hj8cs97bpw,1,33.6,33.4,2023-04-24T11:46:14.578Z,2023-04-24T11:46:17Z,4217267611,213,4.6,4217267605,140,32.6,4217267603,56,Back,4217267607,141,9.8,4217267609,212,16.1,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707599,395,1,1,42,22,92h5si20tnxjtg4hj8cs97bpw,1,32,9.1,2023-04-24T11:46:16.931Z,2023-04-24T11:46:18Z,4217267673,141,4.0,4217267677,213,5.9,4217267675,212,9.8,4217267669,56,Back,4217267671,140,40.7,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707605,396,1,1,42,24,92h5si20tnxjtg4hj8cs97bpw,1,40.7,4,2023-04-24T11:46:18.642Z,2023-04-24T11:46:19Z,4217267697,213,1.9,4217267693,141,25.2,4217267695,212,15.1,4217267691,140,36.5,4217267689,56,Back,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707613,397,1,1,42,25,92h5si20tnxjtg4hj8cs97bpw,0,36.5,25.2,2023-04-24T11:46:19.842Z,2023-04-24T11:46:21Z,4217267751,140,60.3,4217267757,213,5.7,4217267753,141,0.0,4217267755,212,31.0,4217267747,155,,4217267749,56,Right,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707615,398,5,1,42,26,92h5si20tnxjtg4hj8cs97bpw,0,57.8,-1.6,2023-04-24T11:46:21.349Z,2023-04-24T11:46:23Z,4217267759,56,Right,4217267815,233,399,4217267761,347,,,,,,,,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707621,399,5,1,42,26,cc7oug4s891gcp1r4mh00rw7x,1,42.2,101.6,2023-04-24T11:46:21.349Z,2023-04-24T13:14:51Z,4217267809,233,398,4217267785,56,Back,4217267787,347,,,,,,,,,,,,,,,,,dcypvcl318jto0a2gab18pbyt,Jeong Woo-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707679,400,1,1,42,38,cc7oug4s891gcp1r4mh00rw7x,0,48.1,100,2023-04-24T11:46:32.573Z,2023-04-24T11:46:35Z,4217268135,213,6.0,4217268125,56,Left,4217268123,107,,4217268131,212,16.1,4217268129,141,95.7,4217268127,140,62.9,,,,,,,dcypvcl318jto0a2gab18pbyt,Jeong Woo-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707705,399,43,1,42,40,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-24T11:46:35.117Z,2023-04-28T00:25:59Z,4217268279,285,0,4230664387,144,44,4217268277,56,Back,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707685,401,43,1,42,40,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-24T11:46:35.118Z,2023-04-28T00:25:58Z,4230664385,144,44,4217268325,233,399,4217268163,286,0,4217268161,56,Left,,,,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707713,400,12,1,42,41,92h5si20tnxjtg4hj8cs97bpw,1,30.3,6.4,2023-04-24T11:46:36.218Z,2023-04-24T12:49:57Z,4217268341,212,9.9,4217268335,140,38.0,4217268339,141,0.0,4217268331,56,Back,4217268383,167,,4217268343,213,5.7,4217268353,15,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707721,401,5,1,42,42,92h5si20tnxjtg4hj8cs97bpw,0,39,-1.7,2023-04-24T11:46:36.733Z,2023-04-24T13:14:52Z,4217268393,233,402,4217268373,347,,4217268371,56,Back,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707701,402,5,1,42,42,cc7oug4s891gcp1r4mh00rw7x,1,61,101.7,2023-04-24T11:46:36.733Z,2023-04-24T11:46:39Z,4217268389,233,401,4217268263,347,,4217268261,56,Left,,,,,,,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707775,403,1,1,42,52,cc7oug4s891gcp1r4mh00rw7x,0,56.9,100,2023-04-24T11:46:47.261Z,2023-04-24T11:46:49Z,4217268659,213,6.0,4217268651,56,Left,4217268649,107,,4217268657,212,20.3,4217268653,140,75.7,4217268655,141,94.7,,,,,,,dcypvcl318jto0a2gab18pbyt,Jeong Woo-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707777,402,8,1,42,55,92h5si20tnxjtg4hj8cs97bpw,1,22.9,8.6,2023-04-24T11:46:49.571Z,2023-04-28T00:26:10Z,4217268683,15,,4230664493,384,,4217268661,56,Back,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707793,403,49,1,42,57,92h5si20tnxjtg4hj8cs97bpw,1,31.2,17.3,2023-04-24T11:46:52.130Z,2023-04-24T11:46:52Z,,,,,,,,,,,,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707795,404,1,1,42,57,92h5si20tnxjtg4hj8cs97bpw,0,37.5,16.9,2023-04-24T11:46:52.386Z,2023-04-28T01:42:45Z,4217268753,56,Back,4230664673,212,3.4,4230664755,236,,4230719213,233,404,4230664675,213,2.5,4230664757,286,,4230664671,141,20.0,4230664669,140,35.0,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707807,404,74,1,42,57,cc7oug4s891gcp1r4mh00rw7x,1,67.2,86.2,2023-04-24T11:46:52.387Z,2023-04-28T01:42:45Z,4230664693,285,,4217268821,56,Left,4230719217,233,404,,,,,,,,,,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707827,405,1,1,42,59,cc7oug4s891gcp1r4mh00rw7x,1,40,88.4,2023-04-24T11:46:54.380Z,2023-04-24T11:46:56Z,4217268911,141,96.2,4217268905,3,,4217268913,212,8.1,4217268915,213,0.7,4217268907,56,Back,4217268909,140,45.8,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707831,406,1,1,43,0,cc7oug4s891gcp1r4mh00rw7x,0,45.7,96.2,2023-04-24T11:46:55.477Z,2023-04-28T00:26:44Z,4217268945,141,95.3,4217268947,212,1.2,4217268943,140,46.7,4217268949,213,5.8,4217268941,56,Back,4230664893,168,,,,,,,,dcypvcl318jto0a2gab18pbyt,Jeong Woo-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707823,405,43,1,43,1,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-24T11:46:56.116Z,2023-04-24T13:15:43Z,4217268895,56,Back,4217437005,144,61,,,,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707845,407,61,1,43,3,cc7oug4s891gcp1r4mh00rw7x,0,55.2,90,2023-04-24T11:46:58.365Z,2023-04-24T11:46:58Z,4217269027,56,Left,,,,,,,,,,,,,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707847,406,1,1,43,3,92h5si20tnxjtg4hj8cs97bpw,0,37.2,25.5,2023-04-24T11:46:58.531Z,2023-04-24T11:47:01Z,4217269043,213,3.1,4217269041,212,2.2,4217269039,141,25.5,4217269037,140,35.1,4217269071,236,,4217269077,286,,4217269073,233,408,4217269035,56,Back,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707853,408,74,1,43,3,cc7oug4s891gcp1r4mh00rw7x,1,60.3,83.2,2023-04-24T11:46:58.532Z,2023-04-24T13:15:44Z,4217269081,233,406,4217269067,56,Left,4217269069,285,,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707851,407,61,1,43,5,92h5si20tnxjtg4hj8cs97bpw,1,35.9,25,2023-04-24T11:47:00.018Z,2023-04-24T11:47:00Z,4217269065,56,Back,,,,,,,,,,,,,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707855,408,49,1,43,7,92h5si20tnxjtg4hj8cs97bpw,1,26.7,24,2023-04-24T11:47:01.684Z,2023-04-24T11:47:01Z,,,,,,,,,,,,,,,,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538707861,409,1,1,43,7,92h5si20tnxjtg4hj8cs97bpw,1,26.7,24,2023-04-24T11:47:01.939Z,2023-04-24T11:47:02Z,4217269111,213,4.2,4217269105,140,22.2,4217269103,56,Back,4217269109,212,9.8,4217269107,141,11.3,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
