id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2524807789,495,7,2,56,12,spi3g782q7m4evjxn1sv6cfa,1,38.4,20.5,2023-03-26T12:55:10.024Z,2023-03-26T23:37:53Z,4125716927,383,,4124803975,56,Back,4124803979,233,513,4124803977,285,,,,,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807791,496,49,2,56,14,spi3g782q7m4evjxn1sv6cfa,1,35.3,21.6,2023-03-26T12:55:12.567Z,2023-03-26T12:55:12Z,,,,,,,,,,,,,,,,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807809,497,1,2,56,15,spi3g782q7m4evjxn1sv6cfa,1,35.3,21.6,2023-03-26T12:55:13.023Z,2023-03-26T12:55:17Z,4124804107,140,27.8,4124804105,56,Back,4124804111,212,11.5,4124804113,213,2.3,4124804109,141,33.9,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807815,498,1,2,56,18,spi3g782q7m4evjxn1sv6cfa,0,27.3,34.3,2023-03-26T12:55:16.016Z,2023-03-26T23:38:14Z,4124804143,140,63.6,4124804139,155,,4124804141,56,Center,4124804151,1,,4124804149,213,6.2,4125717349,189,,4124804145,141,28.2,4124804147,212,38.3,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807813,514,49,2,56,19,36tr17foeaf9ejjmt2txuoy3y,1,32,66,2023-03-26T12:55:16.672Z,2023-03-26T23:38:08Z,,,,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807821,515,1,2,56,20,36tr17foeaf9ejjmt2txuoy3y,0,34,66.6,2023-03-26T12:55:18.127Z,2023-03-26T12:55:19Z,4124804201,213,5.4,4124804193,56,Back,4124804199,212,8.4,4124804197,141,57.3,4124804195,140,39.3,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807825,499,8,2,56,22,spi3g782q7m4evjxn1sv6cfa,1,61.9,43.4,2023-03-26T12:55:20.583Z,2023-03-27T01:28:36Z,4124804227,56,Center,4125717611,383,,,,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807831,500,49,2,56,23,spi3g782q7m4evjxn1sv6cfa,1,61.7,43.3,2023-03-26T12:55:21.185Z,2023-03-26T12:55:21Z,,,,,,,,,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807859,501,1,2,56,24,spi3g782q7m4evjxn1sv6cfa,1,67.1,44,2023-03-26T12:55:21.999Z,2023-03-26T12:55:25Z,4124804357,213,0.5,4124804355,212,20.0,4124804351,140,83.6,4124804349,56,Center,4124804353,141,58.8,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807861,502,61,2,56,25,spi3g782q7m4evjxn1sv6cfa,0,83.2,58.4,2023-03-26T12:55:23.542Z,2023-03-26T13:00:03Z,4124804363,56,Center,,,,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807853,516,49,2,56,26,36tr17foeaf9ejjmt2txuoy3y,1,13.1,46.1,2023-03-26T12:55:23.968Z,2023-03-27T01:28:42Z,,,,,,,,,,,,,,,,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807873,517,1,2,56,27,36tr17foeaf9ejjmt2txuoy3y,1,13.1,46.1,2023-03-26T12:55:25.167Z,2023-03-26T12:55:28Z,4124804427,141,57.6,4124804437,213,0.5,4124804421,140,26.8,4124804431,212,16.4,4124804419,56,Back,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807885,518,1,2,56,30,36tr17foeaf9ejjmt2txuoy3y,1,26.8,57.6,2023-03-26T12:55:28.519Z,2023-03-26T12:55:30Z,4124804499,140,28.5,4124804505,213,5.1,4124804497,56,Back,4124804503,212,5.0,4124804501,141,50.7,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807891,519,50,2,56,32,36tr17foeaf9ejjmt2txuoy3y,1,32.6,44.2,2023-03-26T12:55:30.279Z,2023-03-26T12:55:33Z,4124804527,285,,4124804659,233,503,4124804525,56,Back,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807907,503,7,2,56,32,spi3g782q7m4evjxn1sv6cfa,1,67.4,55.8,2023-03-26T12:55:30.280Z,2023-03-27T01:28:54Z,4124804613,56,Center,4124804653,286,,4125834913,384,,4124804649,233,519,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807913,504,49,2,56,33,spi3g782q7m4evjxn1sv6cfa,1,62.3,49.6,2023-03-26T12:55:31.225Z,2023-03-27T01:28:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807925,505,1,2,56,34,spi3g782q7m4evjxn1sv6cfa,1,62.3,49.6,2023-03-26T12:55:32.399Z,2023-03-26T12:55:34Z,4124804701,140,60.8,4124804703,141,23.0,4124804707,213,4.6,4124804705,212,18.2,4124804699,56,Center,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807983,506,1,2,56,36,spi3g782q7m4evjxn1sv6cfa,1,61.3,22.1,2023-03-26T12:55:34.063Z,2023-03-26T12:55:43Z,4124804967,56,Right,4124804979,213,5.9,4124804971,140,91.9,4124804975,141,5.3,4124804977,212,34.1,4124804981,1,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524807997,507,1,2,56,46,spi3g782q7m4evjxn1sv6cfa,0,94.3,13.7,2023-03-26T12:55:43.759Z,2023-03-27T01:29:10Z,4124805057,155,,4124805055,2,,4125835185,20,,4124805063,141,48.5,4124805065,212,24.1,4124805067,213,1.4,4125835183,224,,4124805061,140,98.7,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,4124805059,56,4124805113,233,520,Center,,,,,,,,,,,,,,,,,,,,,,,
2524808001,520,52,2,56,48,36tr17foeaf9ejjmt2txuoy3y,1,1.5,52.5,2023-03-26T12:55:46.543Z,2023-03-27T01:29:21Z,4125835419,377,,,,,,,,,,,,,,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808099,521,1,2,56,57,36tr17foeaf9ejjmt2txuoy3y,1,10.8,61.4,2023-03-26T12:55:55.384Z,2023-03-26T12:55:58Z,4124805499,56,Back,4124805509,1,,4124805501,140,32.4,4124805503,141,8.6,4124805497,123,,4124805505,212,42.5,4124805507,213,5.3,4124805527,189,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808131,522,1,2,57,1,36tr17foeaf9ejjmt2txuoy3y,1,33,8,2023-03-26T12:55:59.159Z,2023-03-26T12:56:04Z,4124805665,56,Back,4124805667,140,22.5,4124805671,212,11.5,4124805673,213,2.8,4124805669,141,12.9,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808155,523,1,2,57,6,36tr17foeaf9ejjmt2txuoy3y,1,31.2,25.2,2023-03-26T12:56:04.487Z,2023-03-26T12:56:07Z,4124805797,213,3.0,4124805795,212,17.2,4124805791,140,15.0,4124805793,141,29.1,4124805789,56,Back,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808167,524,1,2,57,9,36tr17foeaf9ejjmt2txuoy3y,1,18.9,33.1,2023-03-26T12:56:07.247Z,2023-03-26T12:56:08Z,4124805871,141,35.8,4124805867,140,28.8,4124805879,213,0.2,4124805863,56,Back,4124805875,212,10.6,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808179,525,1,2,57,11,36tr17foeaf9ejjmt2txuoy3y,1,28.8,35.8,2023-03-26T12:56:08.688Z,2023-03-27T01:29:37Z,4124805927,212,14.6,4124805925,141,15.0,4125835685,156,,4124805929,213,4.5,4124805921,56,Back,4124805923,140,25.2,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808195,526,1,2,57,13,36tr17foeaf9ejjmt2txuoy3y,1,26.3,12.2,2023-03-26T12:56:11.391Z,2023-03-26T12:56:14Z,4124806003,140,40.8,4124806001,56,Back,4124806007,212,15.8,4124806009,213,6.0,4124806005,141,6.2,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808201,527,3,2,57,16,36tr17foeaf9ejjmt2txuoy3y,0,40.2,6,2023-03-26T12:56:14.030Z,2023-03-27T01:29:42Z,4125835777,464,,4124806037,286,,4124806075,233,508,4124806035,56,Back,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808199,508,7,2,57,16,spi3g782q7m4evjxn1sv6cfa,1,59.8,94,2023-03-26T12:56:14.031Z,2023-03-27T01:29:45Z,4124806033,285,,4124806031,56,Left,4125835851,385,,4124806067,233,527,4124806029,167,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808203,509,5,2,57,17,spi3g782q7m4evjxn1sv6cfa,0,59.6,101.9,2023-03-26T12:56:14.735Z,2023-03-26T12:56:33Z,4124806041,347,,4124806039,56,Left,4124806601,233,528,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808293,528,5,2,57,17,36tr17foeaf9ejjmt2txuoy3y,1,40.4,-1.9,2023-03-26T12:56:14.735Z,2023-03-27T01:29:44Z,4124806593,233,509,4124806567,56,Back,4124806569,347,,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808305,529,1,2,57,34,36tr17foeaf9ejjmt2txuoy3y,1,41.2,0,2023-03-26T12:56:32.504Z,2023-03-27T01:29:55Z,4124806645,1,,4124806637,140,16.2,4124806635,56,Back,4125835961,189,,4124806633,107,,4124806639,141,15.0,4124806643,213,2.7,4124806641,212,28.7,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808309,530,1,2,57,36,36tr17foeaf9ejjmt2txuoy3y,1,16.2,15,2023-03-26T12:56:33.896Z,2023-03-27T01:29:56Z,4124806669,212,20.0,4124806663,56,Back,4124806667,141,40.7,4125835997,189,,4124806665,140,7.0,4124806671,213,2.1,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808319,531,1,2,57,37,36tr17foeaf9ejjmt2txuoy3y,1,7,40.7,2023-03-26T12:56:34.896Z,2023-03-26T12:56:36Z,4124806713,140,20.4,4124806711,56,Back,4124806715,141,33.6,4124806717,212,14.9,4124806719,213,6.0,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808335,532,1,2,57,38,36tr17foeaf9ejjmt2txuoy3y,1,20.4,33.6,2023-03-26T12:56:36.239Z,2023-03-26T12:56:39Z,4124806811,140,13.1,4124806813,141,17.4,4124806809,56,Back,4124806817,213,4.1,4124806815,212,13.4,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808353,533,1,2,57,41,36tr17foeaf9ejjmt2txuoy3y,1,16.2,15.6,2023-03-26T12:56:38.976Z,2023-03-26T12:56:41Z,4124806893,56,Back,4124806901,213,0.4,4124806899,212,24.4,4124806895,140,37.8,4124806897,141,28.9,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808367,534,1,2,57,43,36tr17foeaf9ejjmt2txuoy3y,1,37.8,28.9,2023-03-26T12:56:41.439Z,2023-03-27T01:30:07Z,4124807007,212,10.4,4124807005,141,36.0,4125836135,156,,4124807009,213,2.7,4124807001,56,Back,4124807003,140,29.0,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808373,535,1,2,57,46,36tr17foeaf9ejjmt2txuoy3y,1,29,36,2023-03-26T12:56:43.607Z,2023-03-26T12:56:45Z,4124807039,212,16.8,4124807041,213,1.5,4124807033,56,Back,4124807035,140,30.9,4124807037,141,60.6,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808387,536,1,2,57,47,36tr17foeaf9ejjmt2txuoy3y,0,29.3,53.1,2023-03-26T12:56:44.978Z,2023-03-26T12:56:48Z,4124807127,212,47.3,4124807125,141,20.7,4124807123,140,69.2,4124807119,155,,4124807121,56,Right,4124807131,1,,4124807129,213,5.8,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808391,510,49,2,57,50,spi3g782q7m4evjxn1sv6cfa,1,30.1,80.6,2023-03-26T12:56:48.177Z,2023-03-27T01:30:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808411,511,1,2,57,51,spi3g782q7m4evjxn1sv6cfa,1,22.8,72.8,2023-03-26T12:56:49.583Z,2023-03-27T01:30:26Z,4124807263,56,Back,4124807269,212,22.5,4124807271,213,3.8,4124807267,141,51.5,4124807265,140,6.4,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808425,512,1,2,57,54,spi3g782q7m4evjxn1sv6cfa,1,4.9,50,2023-03-26T12:56:52.366Z,2023-03-26T12:56:56Z,4124807343,140,15.9,4124807341,56,Back,4124807349,213,5.6,4124807347,212,14.7,4124807345,141,36.6,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808433,513,3,2,57,58,spi3g782q7m4evjxn1sv6cfa,1,13.7,35.4,2023-03-26T12:56:56.023Z,2023-03-27T01:30:31Z,4125836577,465,,4124807379,56,Back,4124807381,285,,4124807411,233,537,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808431,537,45,2,57,58,36tr17foeaf9ejjmt2txuoy3y,0,86.3,64.6,2023-03-26T12:56:56.023Z,2023-03-26T12:56:58Z,4124807371,56,Center,4124807373,286,,4124807423,233,513,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808443,514,1,2,58,0,spi3g782q7m4evjxn1sv6cfa,0,20.2,27,2023-03-26T12:56:57.639Z,2023-03-26T12:56:59Z,4124807435,141,17.7,4124807439,213,6.0,4124807437,212,20.4,4124807431,56,Back,4124807433,140,38.7,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808451,538,8,2,58,2,36tr17foeaf9ejjmt2txuoy3y,1,62,66.3,2023-03-26T12:57:00.001Z,2023-03-27T01:30:39Z,4124807479,56,Center,4125836737,384,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808457,539,49,2,58,3,36tr17foeaf9ejjmt2txuoy3y,1,67.2,67,2023-03-26T12:57:01.312Z,2023-03-26T12:57:01Z,,,,,,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808477,540,1,2,58,4,36tr17foeaf9ejjmt2txuoy3y,1,67.2,67,2023-03-26T12:57:02.560Z,2023-03-27T01:30:46Z,4124807615,213,1.9,4124807609,140,63.7,4124807607,56,Left,4124807611,141,83.3,4124807613,212,11.7,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808481,515,45,2,58,7,spi3g782q7m4evjxn1sv6cfa,0,31,17,2023-03-26T12:57:05.185Z,2023-03-26T12:57:06Z,4124807679,233,541,4124807625,285,,4124807623,56,Back,,,,,,,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808489,541,3,2,58,7,36tr17foeaf9ejjmt2txuoy3y,1,69,83,2023-03-26T12:57:05.185Z,2023-03-27T01:30:51Z,4124807669,56,Left,4125836973,465,,4124807671,286,,4124807673,233,515,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808509,542,1,2,58,8,36tr17foeaf9ejjmt2txuoy3y,1,67.8,72,2023-03-26T12:57:06.368Z,2023-03-26T12:57:09Z,4124807753,140,64.8,4124807751,56,Center,4124807757,212,6.0,4124807759,213,4.2,4124807755,141,64.5,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808535,543,1,2,58,11,36tr17foeaf9ejjmt2txuoy3y,1,64.3,60,2023-03-26T12:57:08.954Z,2023-03-26T12:57:12Z,4124807883,141,27.1,4124807881,140,70.6,4124807877,56,Center,4124807873,155,,4124807887,213,5.0,4124807885,212,23.3,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808541,544,50,2,58,13,36tr17foeaf9ejjmt2txuoy3y,1,71.6,28.9,2023-03-26T12:57:11.460Z,2023-03-27T02:58:04Z,4125837267,286,,4125910705,233,871,4124807899,56,Center,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998759,871,7,2,58,13,spi3g782q7m4evjxn1sv6cfa,1,28.4,71.1,2023-03-26T12:57:11.461Z,2023-03-27T02:58:04Z,4125837415,285,,4125837417,383,,4125910701,233,544,4125837413,56,Back,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808545,516,49,2,58,15,spi3g782q7m4evjxn1sv6cfa,1,25.7,71.2,2023-03-26T12:57:12.815Z,2023-03-27T01:30:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808559,517,1,2,58,16,spi3g782q7m4evjxn1sv6cfa,1,25.7,71.2,2023-03-26T12:57:13.990Z,2023-03-26T12:57:15Z,4124807979,213,5.7,4124807973,140,37.5,4124807971,56,Back,4124807977,212,15.0,4124807975,141,58.8,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808579,518,1,2,58,18,spi3g782q7m4evjxn1sv6cfa,1,40.2,59.2,2023-03-26T12:57:15.726Z,2023-03-27T01:31:24Z,4124808099,141,92.7,4124808101,212,25.5,4124808103,213,1.1,4124808095,56,Left,4124808097,140,51.1,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808589,519,1,2,58,23,spi3g782q7m4evjxn1sv6cfa,1,55.7,91.5,2023-03-26T12:57:20.774Z,2023-03-26T12:57:23Z,4124808155,213,3.6,4124808149,140,34.2,4124808151,141,74.8,4124808147,56,Back,4124808153,212,25.3,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808609,520,1,2,58,25,spi3g782q7m4evjxn1sv6cfa,1,34.2,74.8,2023-03-26T12:57:23.222Z,2023-03-26T12:57:26Z,4124808251,213,5.5,4124808247,141,67.0,4124808249,212,7.5,4124808245,140,39.2,4124808243,56,Back,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808637,521,1,2,58,29,spi3g782q7m4evjxn1sv6cfa,1,45,73,2023-03-26T12:57:26.822Z,2023-03-26T12:57:29Z,4124808413,213,1.1,4124808399,140,53.4,4124808403,141,96.0,4124808397,56,Left,4124808409,212,18.0,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808655,522,1,2,58,32,spi3g782q7m4evjxn1sv6cfa,1,53.4,95.7,2023-03-26T12:57:29.774Z,2023-03-26T12:57:33Z,4124808495,212,20.2,4124808497,213,3.6,4124808489,56,Back,4124808493,141,81.7,4124808491,140,36.4,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808671,523,1,2,58,35,spi3g782q7m4evjxn1sv6cfa,1,35.3,73.3,2023-03-26T12:57:33.455Z,2023-03-26T12:57:36Z,4124808587,213,4.7,4124808585,212,31.8,4124808579,56,Back,4124808581,140,34.2,4124808583,141,26.5,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808683,524,1,2,58,38,spi3g782q7m4evjxn1sv6cfa,1,34.2,26.5,2023-03-26T12:57:36.526Z,2023-03-26T12:57:38Z,4124808641,56,Back,4124808643,140,43.9,4124808649,213,1.1,4124808645,141,57.8,4124808647,212,23.6,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808697,525,1,2,58,40,spi3g782q7m4evjxn1sv6cfa,1,43.9,57.8,2023-03-26T12:57:37.958Z,2023-03-26T12:57:40Z,4124808705,212,15.1,4124808707,213,2.5,4124808699,56,Back,4124808701,140,32.2,4124808703,141,70.6,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808717,526,1,2,58,42,spi3g782q7m4evjxn1sv6cfa,1,32.2,70.6,2023-03-26T12:57:40.295Z,2023-03-26T12:57:44Z,4124808823,141,95.1,4124808819,56,Back,4124808821,140,39.0,4124808827,213,1.2,4124808825,212,18.1,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808745,527,1,2,58,46,spi3g782q7m4evjxn1sv6cfa,1,38.7,93.8,2023-03-26T12:57:44.079Z,2023-03-26T12:57:47Z,4124808955,213,4.7,4124808953,212,14.8,4124808949,140,39.2,4124808951,141,72.0,4124808947,56,Back,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808757,528,1,2,58,49,spi3g782q7m4evjxn1sv6cfa,1,38.8,73,2023-03-26T12:57:47.166Z,2023-03-26T12:57:50Z,4124809017,141,58.8,4124809015,140,44.5,4124809021,213,5.3,4124809019,212,11.4,4124809013,56,Back,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808787,529,1,2,58,52,spi3g782q7m4evjxn1sv6cfa,1,44.4,58.8,2023-03-26T12:57:50.158Z,2023-03-27T01:31:47Z,4124809181,213,4.2,4124809173,56,Back,4125837883,156,,4124809179,212,23.1,4124809177,141,30.0,4124809175,140,32.8,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808811,530,1,2,58,57,spi3g782q7m4evjxn1sv6cfa,0,54.6,21,2023-03-26T12:57:54.814Z,2023-03-26T12:57:57Z,4124809313,140,89.5,4124809311,56,Right,4124809321,1,,4124809315,141,0.0,4124809317,212,39.6,4124809319,213,5.9,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808817,531,5,2,58,59,spi3g782q7m4evjxn1sv6cfa,0,87.5,-1,2023-03-26T12:57:57.570Z,2023-03-26T12:58:20Z,4124809975,233,545,4124809331,56,Right,4124809333,347,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524808937,545,5,2,58,59,36tr17foeaf9ejjmt2txuoy3y,1,12.5,101,2023-03-26T12:57:57.570Z,2023-03-26T13:02:03Z,4124809963,233,531,4124809955,56,Back,4124809957,347,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
