id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/15/value
2472973345,564,1,2,48,55,36tr17foeaf9ejjmt2txuoy3y,1,81.6,9.2,2022-10-16T14:14:27.317Z,2022-10-16T14:14:29Z,3849265661,212,14.2,3849265657,140,70.7,3849265653,56,Center,3849265663,213,2.5,3849265659,141,21.6,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973413,565,1,2,48,57,36tr17foeaf9ejjmt2txuoy3y,1,70.7,21.6,2022-10-16T14:14:29.485Z,2022-10-16T14:14:31Z,3849266045,212,15.2,3849266043,141,11.7,3849266005,140,83.7,3849266003,56,Right,3849266047,213,5.8,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973439,566,1,2,48,59,36tr17foeaf9ejjmt2txuoy3y,0,83.7,11.7,2022-10-16T14:14:31.156Z,2022-10-16T14:14:32Z,3849266133,155,,3849266143,213,0.7,3849266157,236,,3849266137,140,87.5,3849266139,141,17.0,3849266135,56,Right,3849266131,2,,3849266163,286,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,3849266141,212,,5.4,3849266159,233,,,,,,,,,,,,,,,,287,,,,,,,,,,
2472973405,287,12,2,48,59,28u3q82ip96ahymkup01vfxli,1,13.6,92.9,2022-10-16T14:14:31.256Z,2022-10-16T14:14:33Z,3849265957,185,,3849265961,56,Back,3849266203,233,566,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973449,288,5,2,49,0,28u3q82ip96ahymkup01vfxli,0,23.8,101.2,2022-10-16T14:14:32.792Z,2022-10-16T14:14:39Z,3849266171,56,Back,3849266175,347,,3849267113,233,567,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973613,567,5,2,49,0,36tr17foeaf9ejjmt2txuoy3y,1,76.2,-1.2,2022-10-16T14:14:32.792Z,2022-10-16T14:15:24Z,3849267043,347,,3849267091,233,288,3849267041,56,Right,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973731,568,1,2,49,7,36tr17foeaf9ejjmt2txuoy3y,1,82.2,0,2022-10-16T14:14:39.269Z,2022-10-16T14:14:44Z,3849267661,141,12.0,3849267657,140,71.1,3849267655,56,Right,3849267671,213,2.5,3849267667,212,14.9,3849267651,107,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973767,569,1,2,49,11,36tr17foeaf9ejjmt2txuoy3y,1,71.1,12,2022-10-16T14:14:43.853Z,2022-10-16T14:14:45Z,3849267839,140,63.2,3849267845,213,2.2,3849267841,141,30.0,3849267843,212,14.8,3849267837,56,Center,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973837,570,1,2,49,13,36tr17foeaf9ejjmt2txuoy3y,1,63.2,30,2022-10-16T14:14:45.453Z,2022-10-16T14:14:48Z,3849268219,141,4.9,3849268215,56,Right,3849268221,212,29.9,3849268223,213,5.7,3849268217,140,86.6,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973887,571,1,2,49,16,36tr17foeaf9ejjmt2txuoy3y,0,86.6,4.9,2022-10-16T14:14:48.269Z,2022-10-16T14:14:50Z,3849268475,56,Center,3849268483,212,15.0,3849268479,140,90.4,3849268481,141,26.2,3849268487,213,1.3,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973845,289,8,2,49,16,28u3q82ip96ahymkup01vfxli,1,12.3,68.8,2022-10-16T14:14:48.312Z,2022-10-16T14:14:48Z,3849268261,56,Back,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973893,290,49,2,49,18,28u3q82ip96ahymkup01vfxli,1,7.2,75.7,2022-10-16T14:14:50.249Z,2022-10-16T14:14:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974045,291,1,2,49,20,28u3q82ip96ahymkup01vfxli,0,7.9,88.3,2022-10-16T14:14:52.592Z,2022-10-16T14:14:56Z,3849269291,140,46.9,3849269285,56,Back,3849269299,1,,3849269295,212,41.2,3849269297,213,0.1,3849269283,155,,3849269293,141,95.3,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974069,572,49,2,49,25,36tr17foeaf9ejjmt2txuoy3y,1,62.9,5.3,2022-10-16T14:14:57.293Z,2022-10-16T14:14:57Z,,,,,,,,,,,,,,,,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974197,573,1,2,49,25,36tr17foeaf9ejjmt2txuoy3y,1,62.9,5.3,2022-10-16T14:14:57.790Z,2022-10-16T14:15:03Z,3849270153,140,58.8,3849270159,213,1.8,3849270155,141,33.3,3849270157,212,19.5,3849270151,56,Center,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974265,574,1,2,49,31,36tr17foeaf9ejjmt2txuoy3y,1,59.2,37,2022-10-16T14:15:03.389Z,2022-10-16T14:15:06Z,3849270517,213,4.2,3849270511,140,54.3,3849270509,56,Center,3849270513,141,24.1,3849270515,212,10.2,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974405,575,1,2,49,34,36tr17foeaf9ejjmt2txuoy3y,1,54.5,24.4,2022-10-16T14:15:06.141Z,2022-10-16T14:15:10Z,3849271147,141,23.4,3849271143,140,63.6,3849271155,213,6.2,3849271151,212,9.6,3849271139,56,Center,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974443,576,1,2,49,37,36tr17foeaf9ejjmt2txuoy3y,1,63.6,23.4,2022-10-16T14:15:09.989Z,2022-10-16T14:15:11Z,3849271359,140,60.6,3849271363,212,14.3,3849271357,56,Right,3849271361,141,2.9,3849271365,213,4.5,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974501,577,1,2,49,39,36tr17foeaf9ejjmt2txuoy3y,1,60.6,2.9,2022-10-16T14:15:11.837Z,2022-10-16T14:15:13Z,3849271661,56,Back,3849271665,141,27.4,3849271669,213,2.2,3849271667,212,21.3,3849271663,140,47.9,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974615,578,1,2,49,41,36tr17foeaf9ejjmt2txuoy3y,1,47.9,27.4,2022-10-16T14:15:13.870Z,2022-10-16T14:15:18Z,3849272253,213,1.5,3849272241,56,Back,3849272251,212,15.4,3849272249,141,50.0,3849272243,140,49.0,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974667,579,1,2,49,45,36tr17foeaf9ejjmt2txuoy3y,0,54.1,58.7,2022-10-16T14:15:17.869Z,2022-10-16T14:15:20Z,3849272561,155,,3849272573,213,0.1,3849272569,212,48.9,3849272565,140,100.0,3849272577,1,,3849272567,141,66.7,3849272563,56,Center,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974683,292,5,2,49,48,28u3q82ip96ahymkup01vfxli,1,-1,28,2022-10-16T14:15:20.494Z,2022-10-16T14:15:24Z,3849272631,346,,3849272661,233,580,3849272629,56,Back,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974677,580,5,2,49,48,36tr17foeaf9ejjmt2txuoy3y,0,101,72,2022-10-16T14:15:20.494Z,2022-10-16T14:15:22Z,3849272697,233,292,3849272607,56,Center,3849272609,346,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975043,293,1,2,50,5,28u3q82ip96ahymkup01vfxli,1,3.6,38.9,2022-10-16T14:15:37.512Z,2022-10-16T14:15:39Z,3849274787,212,14.4,3849274793,237,,3849274783,140,9.2,3849274781,56,Back,3849274785,141,58.2,3849274779,124,,3849274789,213,1.1,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975141,294,1,2,50,7,28u3q82ip96ahymkup01vfxli,1,9.2,58.2,2022-10-16T14:15:39.128Z,2022-10-16T14:15:43Z,3849275301,212,11.0,3849275295,140,3.9,3849275299,141,44.2,3849275291,56,Back,3849275305,213,4.2,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975271,295,1,2,50,11,28u3q82ip96ahymkup01vfxli,1,3.9,44.2,2022-10-16T14:15:43.120Z,2022-10-16T14:15:47Z,3849275929,141,27.6,3849275933,213,5.1,3849275925,56,Back,3849275927,140,8.1,3849275931,212,12.1,,,,,,,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975303,296,1,2,50,15,28u3q82ip96ahymkup01vfxli,0,9.3,17.4,2022-10-16T14:15:47.137Z,2022-10-16T14:15:48Z,3849276063,1,,3849276055,141,19.1,3849276049,155,,3849276051,56,Back,3849276053,140,47.4,3849276061,213,0.0,3849276057,212,40.0,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975367,581,1,2,50,16,36tr17foeaf9ejjmt2txuoy3y,1,60.9,71.5,2022-10-16T14:15:48.141Z,2022-10-16T14:15:50Z,3849276395,3,,3849276411,213,5.4,3849276399,140,66.0,3849276401,141,60.9,3849276407,212,9.0,3849276397,56,Center,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975381,582,49,2,50,18,36tr17foeaf9ejjmt2txuoy3y,1,66,60.9,2022-10-16T14:15:50.414Z,2022-10-16T14:15:50Z,,,,,,,,,,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975479,583,1,2,50,18,36tr17foeaf9ejjmt2txuoy3y,1,66,60.9,2022-10-16T14:15:50.797Z,2022-10-16T14:15:54Z,3849277041,213,4.2,3849277031,56,Center,3849277035,141,53.3,3849277037,212,6.1,3849277033,140,63.0,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975521,584,1,2,50,22,36tr17foeaf9ejjmt2txuoy3y,1,63,53.3,2022-10-16T14:15:54.789Z,2022-10-16T14:15:56Z,3849277271,141,64.2,3849277267,56,Back,3849277275,213,2.8,3849277269,140,44.8,3849277273,212,20.5,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975581,585,1,2,50,24,36tr17foeaf9ejjmt2txuoy3y,1,44.8,64.2,2022-10-16T14:15:56.733Z,2022-10-16T14:15:59Z,3849277631,140,43.9,3849277637,213,1.7,3849277633,141,80.6,3849277635,212,11.2,3849277629,56,Back,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975655,586,1,2,50,27,36tr17foeaf9ejjmt2txuoy3y,1,43.9,80.6,2022-10-16T14:15:59.109Z,2022-10-16T14:16:02Z,3849278029,141,62.4,3849278033,213,3.6,3849278025,56,Back,3849278027,140,22.7,3849278031,212,25.5,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975751,587,1,2,50,30,36tr17foeaf9ejjmt2txuoy3y,1,22.7,62.4,2022-10-16T14:16:02.070Z,2022-10-16T14:16:06Z,3849278521,56,Back,3849278527,212,17.9,3849278525,141,37.3,3849278529,213,5.0,3849278523,140,27.9,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975849,588,1,2,50,34,36tr17foeaf9ejjmt2txuoy3y,1,27.9,37.3,2022-10-16T14:16:06.341Z,2022-10-16T14:16:09Z,3849279015,56,Back,3849279019,141,53.4,3849279021,212,12.4,3849279023,213,2.1,3849279017,140,22.4,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975905,589,1,2,50,37,36tr17foeaf9ejjmt2txuoy3y,1,25,55.4,2022-10-16T14:16:09.606Z,2022-10-16T14:16:12Z,3849279289,212,13.8,3849279279,56,Back,3849279285,141,74.7,3849279293,213,1.3,3849279281,140,29.1,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976031,590,1,2,50,40,36tr17foeaf9ejjmt2txuoy3y,1,29.1,74.7,2022-10-16T14:16:12.350Z,2022-10-16T14:16:16Z,3849279991,140,32.8,3849279997,213,4.9,3849279989,56,Back,3849279993,141,47.2,3849279995,212,19.1,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976085,591,1,2,50,44,36tr17foeaf9ejjmt2txuoy3y,1,35.7,32.4,2022-10-16T14:16:16.725Z,2022-10-16T14:16:19Z,3849280281,212,36.9,3849280279,141,5.8,3849280285,1,,3849280275,56,Right,3849280277,140,66.3,3849280283,213,5.8,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976155,592,1,2,50,46,36tr17foeaf9ejjmt2txuoy3y,0,67.8,6.2,2022-10-16T14:16:18.965Z,2022-10-16T14:16:21Z,3849280681,141,24.6,3849280677,56,Center,3849280683,212,16.7,3849280685,213,0.8,3849280679,140,78.4,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976185,297,49,2,50,50,28u3q82ip96ahymkup01vfxli,1,22.3,74.7,2022-10-16T14:16:22.265Z,2022-10-16T14:16:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976245,298,1,2,50,51,28u3q82ip96ahymkup01vfxli,0,12.5,89.3,2022-10-16T14:16:23.897Z,2022-10-16T14:16:26Z,3849281219,141,90.2,3849281403,286,,3849281213,140,23.8,3849281223,212,11.9,3849281395,233,593,3849281391,236,,3849281205,155,,3849281209,56,Back,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,3849281227,213,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976263,593,74,2,50,51,36tr17foeaf9ejjmt2txuoy3y,1,79.5,16.4,2022-10-16T14:16:23.898Z,2022-10-16T14:25:03Z,3849281441,233,298,3849281301,285,,3849281299,56,Right,,,,,,,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976273,299,5,2,50,55,28u3q82ip96ahymkup01vfxli,1,21.9,101.2,2022-10-16T14:16:27.032Z,2022-10-16T14:16:56Z,3849281685,233,594,3849281339,347,,3849281337,56,Back,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976309,594,5,2,50,55,36tr17foeaf9ejjmt2txuoy3y,0,78.1,-1.2,2022-10-16T14:16:27.032Z,2022-10-16T14:29:21Z,3849281513,56,Right,3849281733,233,299,3849281515,347,,,,,,,,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976681,300,1,2,51,4,28u3q82ip96ahymkup01vfxli,1,21.9,100,2022-10-16T14:16:36.936Z,2022-10-16T14:16:43Z,3849283483,141,95.0,3849283477,107,,3849283487,213,6.1,3849283485,212,23.7,3849283479,56,Back,3849283489,1,,3849283481,140,44.1,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976693,301,61,2,51,7,28u3q82ip96ahymkup01vfxli,1,44.1,95,2022-10-16T14:16:39.607Z,2022-10-16T14:17:09Z,3849283539,56,Back,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976731,302,5,2,51,8,28u3q82ip96ahymkup01vfxli,0,37.8,101.6,2022-10-16T14:16:40.224Z,2022-10-16T14:17:06Z,3849283721,56,Back,3849283723,347,,3849283825,233,595,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976677,595,5,2,51,8,36tr17foeaf9ejjmt2txuoy3y,1,62.2,-1.6,2022-10-16T14:16:40.224Z,2022-10-16T14:29:22Z,3849283783,233,302,3849283465,347,,3849283463,56,Right,,,,,,,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976783,596,1,2,51,11,36tr17foeaf9ejjmt2txuoy3y,1,68.9,0,2022-10-16T14:16:43.333Z,2022-10-16T14:16:48Z,3849283997,140,66.8,3849283995,56,Right,3849284001,141,13.2,3849284009,213,1.8,3849284005,212,10.6,3849283989,107,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976831,597,1,2,51,15,36tr17foeaf9ejjmt2txuoy3y,1,66.8,13.2,2022-10-16T14:16:47.982Z,2022-10-16T14:16:50Z,3849284269,213,2.8,3849284265,141,28.3,3849284261,56,Back,3849284263,140,38.9,3849284267,212,31.0,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976911,598,1,2,51,20,36tr17foeaf9ejjmt2txuoy3y,1,38.1,37.1,2022-10-16T14:16:52.157Z,2022-10-16T14:16:53Z,3849284685,140,36.8,3849284689,212,12.2,3849284691,213,1.7,3849284683,56,Back,3849284687,141,54.9,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976951,599,1,2,51,21,36tr17foeaf9ejjmt2txuoy3y,1,36.8,54.9,2022-10-16T14:16:53.093Z,2022-10-16T14:16:55Z,3849284945,140,32.6,3849284951,213,4.4,3849284949,212,14.5,3849284943,56,Back,3849284947,141,34.6,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976997,600,1,2,51,22,36tr17foeaf9ejjmt2txuoy3y,1,32.6,34.6,2022-10-16T14:16:54.950Z,2022-10-16T14:16:57Z,3849285173,213,5.6,3849285165,56,Back,3849285169,141,16.7,3849285167,140,48.3,3849285171,212,20.5,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977021,601,1,2,51,25,36tr17foeaf9ejjmt2txuoy3y,1,48.3,16.7,2022-10-16T14:16:57.309Z,2022-10-16T14:16:58Z,3849285297,141,23.0,3849285295,140,65.5,3849285301,213,0.2,3849285293,56,Center,3849285299,212,18.6,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977069,602,1,2,51,26,36tr17foeaf9ejjmt2txuoy3y,1,65.5,23,2022-10-16T14:16:58.662Z,2022-10-16T14:17:01Z,3849285543,212,2.5,3849285537,56,Center,3849285539,140,63.1,3849285545,213,3.0,3849285541,141,23.4,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977119,603,1,2,51,29,36tr17foeaf9ejjmt2txuoy3y,1,63.1,23.4,2022-10-16T14:17:01.061Z,2022-10-16T14:17:03Z,3849285813,141,39.2,3849285815,212,22.7,3849285817,213,2.6,3849285811,140,44.1,3849285809,56,Back,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977193,604,1,2,51,31,36tr17foeaf9ejjmt2txuoy3y,0,44.1,39.2,2022-10-16T14:17:03.550Z,2022-10-16T14:17:06Z,3849286187,56,Center,3849286193,141,70.9,3849286197,213,0.6,3849286199,1,,3849286195,212,38.2,3849286191,140,74.1,3849286185,155,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977363,303,12,2,51,35,28u3q82ip96ahymkup01vfxli,1,15.3,11.1,2022-10-16T14:17:07.384Z,2022-10-16T14:17:49Z,3849287083,56,Back,3849287091,212,8.1,3849287085,140,15.9,3849287087,141,0.0,3849287177,167,,3849287095,213,4.8,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977375,304,5,2,51,36,28u3q82ip96ahymkup01vfxli,0,13,-0.8,2022-10-16T14:17:08.123Z,2022-10-16T14:17:46Z,3849287145,347,,3849291123,233,605,3849287141,56,Back,,,,,,,,,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977487,605,5,2,51,36,36tr17foeaf9ejjmt2txuoy3y,1,87,100.8,2022-10-16T14:17:08.123Z,2022-10-16T14:29:22Z,3849287759,56,Left,3849287761,347,,3849291103,233,304,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977591,606,1,2,51,48,36tr17foeaf9ejjmt2txuoy3y,1,90.7,100,2022-10-16T14:17:20.493Z,2022-10-16T14:17:25Z,3849288341,140,95.2,3849288349,213,5.2,3849288335,107,,3849288347,212,11.1,3849288337,56,Left,3849288343,141,87.2,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977669,607,1,2,51,53,36tr17foeaf9ejjmt2txuoy3y,1,95.4,87.2,2022-10-16T14:17:25.013Z,2022-10-16T14:17:28Z,3849288785,56,Left,3849288797,213,3.7,3849288789,141,82.4,3849288795,212,6.5,3849288787,140,90.1,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977687,608,1,2,51,56,36tr17foeaf9ejjmt2txuoy3y,1,91.2,84.1,2022-10-16T14:17:28.141Z,2022-10-16T14:17:29Z,3849288907,56,Left,3849288921,212,11.9,3849288923,213,2.6,3849288913,140,81.3,3849288917,141,92.6,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977823,609,1,2,51,57,36tr17foeaf9ejjmt2txuoy3y,1,81.7,90.8,2022-10-16T14:17:29.110Z,2022-10-16T14:17:35Z,3849289599,212,9.9,3849289593,56,Left,3849289595,140,90.9,3849289597,141,87.5,3849289601,213,6.1,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977917,610,1,2,52,3,36tr17foeaf9ejjmt2txuoy3y,1,84.5,75.3,2022-10-16T14:17:35.382Z,2022-10-16T14:17:38Z,3849290079,213,3.8,3849290073,141,62.6,3849290071,140,72.9,3849290077,212,14.9,3849290069,56,Center,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977969,611,1,2,52,6,36tr17foeaf9ejjmt2txuoy3y,1,72.9,62.6,2022-10-16T14:17:38.677Z,2022-10-16T14:17:41Z,3849290351,140,70.5,3849290357,213,4.6,3849290349,56,Center,3849290353,141,34.2,3849290355,212,19.5,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978059,612,1,2,52,9,36tr17foeaf9ejjmt2txuoy3y,1,70.5,34.2,2022-10-16T14:17:41.038Z,2022-10-16T14:17:44Z,3849290885,212,12.0,3849290879,56,Right,3849290883,141,19.1,3849290887,213,5.3,3849290881,140,76.4,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978191,613,1,2,52,12,36tr17foeaf9ejjmt2txuoy3y,1,75.5,27.6,2022-10-16T14:17:44.710Z,2022-10-16T14:17:49Z,3849291591,56,Center,3849291597,212,26.0,3849291593,140,50.8,3849291599,213,3.1,3849291595,141,29.1,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
