id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,assist
2550356237,546,4,2,77,23,cz26xwowfjp8ei14n9z2ac135,1,17.6,94.8,2023-05-17T20:52:50.426Z,2023-05-17T20:52:52Z,4286264633,152,,4286264637,285,,4286264629,13,,4286264635,265,,4286264639,233,914,4286264631,56,Back,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356233,914,4,2,77,23,spi3g782q7m4evjxn1sv6cfa,0,82.4,5.2,2023-05-17T20:52:50.427Z,2023-05-17T20:52:52Z,4286264607,265,,4286264603,56,Right,4286264645,233,546,4286264609,286,,4286264605,152,,4286264601,13,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356279,548,1,2,77,38,cz26xwowfjp8ei14n9z2ac135,1,16.4,94.4,2023-05-17T20:53:06.188Z,2023-05-17T20:53:07Z,4286264817,140,24.9,4286264813,152,,4286264823,213,6.0,4286264827,189,,4286264811,5,,4286264821,212,9.4,4286264815,56,Back,4286264819,141,90.3,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356317,549,1,2,77,42,cz26xwowfjp8ei14n9z2ac135,1,26.4,84.8,2023-05-17T20:53:09.492Z,2023-05-17T20:53:15Z,4286265011,213,4.6,4286265005,140,24.8,4286265007,141,61.7,4286265003,56,Back,4286265009,212,15.8,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356321,550,4,2,77,46,cz26xwowfjp8ei14n9z2ac135,1,32.4,65.1,2023-05-17T20:53:13.699Z,2023-05-17T20:53:15Z,4286265027,56,Back,4286265031,265,,4286265055,233,916,4286265033,285,,4286265029,152,,4286265025,13,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356311,916,4,2,77,46,spi3g782q7m4evjxn1sv6cfa,0,67.6,34.9,2023-05-17T20:53:13.700Z,2023-05-17T20:53:16Z,4286265079,286,,4286264959,152,,4286264955,13,,4286264961,265,,4286264957,56,Center,4286265081,233,550,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356485,551,1,2,78,30,cz26xwowfjp8ei14n9z2ac135,1,32.5,86.8,2023-05-17T20:53:57.948Z,2023-05-17T20:54:49Z,4286265757,212,51.2,4286265753,140,75.4,4286265747,155,,4286266603,1,,4286265755,141,51.1,4286265759,213,5.8,4286265751,56,Center,4286265749,152,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,4286265745,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356501,552,44,2,78,33,cz26xwowfjp8ei14n9z2ac135,1,77.6,50.3,2023-05-17T20:54:00.772Z,2023-05-17T20:54:46Z,4286265793,56,Center,4286265797,233,917,4286265795,286,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356497,917,44,2,78,33,spi3g782q7m4evjxn1sv6cfa,0,22.4,49.7,2023-05-17T20:54:00.773Z,2023-05-17T20:54:03Z,4286265791,285,,4286265815,233,552,4286265789,56,Back,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356507,553,1,2,78,34,cz26xwowfjp8ei14n9z2ac135,0,78.3,44.9,2023-05-17T20:54:01.404Z,2023-05-17T21:10:14Z,4286265829,140,85.5,4286265825,168,,4286265833,212,10.4,4286265823,3,,4286265831,141,34.5,4286265827,56,Center,4286265835,213,5.5,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356499,918,49,2,78,34,spi3g782q7m4evjxn1sv6cfa,1,13.2,50.4,2023-05-17T20:54:02.107Z,2023-05-17T20:54:02Z,,,,,,,,,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356513,919,1,2,78,35,spi3g782q7m4evjxn1sv6cfa,0,13.2,52.2,2023-05-17T20:54:02.939Z,2023-05-17T20:54:04Z,4286265853,157,,4286265857,140,33.9,4286265863,213,6.2,4286265859,141,48.2,4286265855,56,Back,4286265865,1,,4286265861,212,21.9,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356521,554,44,2,78,36,cz26xwowfjp8ei14n9z2ac135,1,70,45.6,2023-05-17T20:54:04.218Z,2023-05-17T20:54:06Z,4286265899,233,920,4286265891,286,,4286265889,56,Center,,,,,,,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356517,920,44,2,78,36,spi3g782q7m4evjxn1sv6cfa,0,30,54.4,2023-05-17T20:54:04.219Z,2023-05-17T20:54:07Z,4286265885,285,,4286265883,56,Back,4286265903,233,554,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356525,555,61,2,78,37,cz26xwowfjp8ei14n9z2ac135,1,74,39.5,2023-05-17T20:54:04.372Z,2023-05-17T21:10:06Z,4286265897,56,Center,,,,,,,,,,,,,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356529,556,49,2,78,38,cz26xwowfjp8ei14n9z2ac135,1,64.9,29.8,2023-05-17T20:54:06.004Z,2023-05-17T20:54:52Z,,,,,,,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356591,559,1,2,78,39,cz26xwowfjp8ei14n9z2ac135,1,65.6,40.3,2023-05-17T20:54:06.827Z,2023-05-17T20:54:32Z,4286266249,212,11.2,4286266251,213,2.7,4286266247,141,47.6,4286266245,140,56.0,4286266243,56,Center,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356551,557,1,2,78,40,cz26xwowfjp8ei14n9z2ac135,0,64.9,29.8,2023-05-17T20:54:08.333Z,2023-05-17T20:54:15Z,4286266023,212,39.1,4286266027,1,,4286266017,56,Right,4286266025,213,6.1,4286266019,140,100.0,4286266015,155,,4286266021,141,18.0,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356553,558,5,2,78,46,cz26xwowfjp8ei14n9z2ac135,0,101,18.1,2023-05-17T20:54:14.243Z,2023-05-17T20:55:08Z,4286266031,346,,4286266029,56,Right,4286266037,233,921,,,,,,,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356547,921,5,2,78,46,spi3g782q7m4evjxn1sv6cfa,1,-1,81.9,2023-05-17T20:54:14.243Z,2023-05-17T20:54:15Z,4286266033,233,558,4286266007,346,,4286266005,56,Back,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356581,922,1,2,78,59,spi3g782q7m4evjxn1sv6cfa,1,3.8,53.6,2023-05-17T20:54:27.123Z,2023-05-17T20:54:28Z,4286266175,56,Back,4286266187,237,,4286266183,213,0.6,4286266179,141,71.7,4286266173,124,,4286266177,140,20.9,4286266181,212,21.8,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356589,923,1,2,79,1,spi3g782q7m4evjxn1sv6cfa,1,20.9,71.7,2023-05-17T20:54:28.651Z,2023-05-17T20:54:30Z,4286266223,56,Back,4286266231,213,5.6,4286266227,141,62.3,4286266225,140,28.6,4286266229,212,10.3,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356593,924,1,2,79,2,spi3g782q7m4evjxn1sv6cfa,1,29.9,59.3,2023-05-17T20:54:30.242Z,2023-05-17T20:54:32Z,4286266261,56,Back,4286266269,213,2.4,4286266267,212,13.6,4286266265,141,73.3,4286266263,140,20.7,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356601,925,1,2,79,5,spi3g782q7m4evjxn1sv6cfa,1,20.1,75.7,2023-05-17T20:54:32.842Z,2023-05-17T20:54:34Z,4286266297,212,16.9,4286266295,141,59.4,4286266293,140,8.0,4286266299,213,3.9,4286266291,56,Back,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356609,926,1,2,79,7,spi3g782q7m4evjxn1sv6cfa,0,8,59.4,2023-05-17T20:54:34.652Z,2023-05-17T20:54:38Z,4286266341,212,49.7,4286266337,140,53.9,4286266333,157,,4286266345,1,,4286266339,141,77.3,4286266335,56,Center,4286266343,213,0.2,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356611,560,1,2,79,10,cz26xwowfjp8ei14n9z2ac135,0,48.2,17.9,2023-05-17T20:54:37.795Z,2023-05-17T20:54:41Z,4286266361,213,0.2,4286266351,3,,4286266359,212,15.4,4286266357,141,22.4,4286266353,56,Center,4286266355,140,62.6,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356619,927,44,2,79,13,spi3g782q7m4evjxn1sv6cfa,1,40.2,71.8,2023-05-17T20:54:40.402Z,2023-05-17T20:54:41Z,4286266397,285,,4286266395,56,Back,4286266399,233,561,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356613,561,44,2,79,13,cz26xwowfjp8ei14n9z2ac135,0,59.8,28.2,2023-05-17T20:54:40.403Z,2023-05-17T20:54:41Z,4286266405,233,927,4286266367,286,,4286266365,56,Center,,,,,,,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356621,928,1,2,79,13,spi3g782q7m4evjxn1sv6cfa,0,43,64.2,2023-05-17T20:54:41.244Z,2023-05-17T20:54:42Z,4286266415,212,8.5,4286266411,140,40.9,4286266407,3,,4286266417,213,4.5,4286266413,141,52.1,4286266409,56,Back,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356637,562,4,2,79,16,cz26xwowfjp8ei14n9z2ac135,1,57.2,44.4,2023-05-17T20:54:43.724Z,2023-05-17T20:54:47Z,4286266497,286,,4286266493,56,Center,4286266489,13,,4286266491,294,,4286266495,152,,4286266545,233,929,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356649,929,4,2,79,16,spi3g782q7m4evjxn1sv6cfa,0,42.8,55.6,2023-05-17T20:54:43.725Z,2023-05-17T20:54:47Z,4286266549,233,562,4286266541,152,,4286266537,294,,4286266543,285,,4286266539,56,Back,4286266535,13,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356763,563,1,2,80,4,cz26xwowfjp8ei14n9z2ac135,1,61.9,36.3,2023-05-17T20:55:31.684Z,2023-05-18T16:14:44Z,4286267179,152,,4286267175,5,,4286267521,154,,4286267177,155,,4286267187,212,36.1,4286267183,140,93.3,4286267191,1,,4286267181,56,Center,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,4286267519,210,13,4286267185,141,58.1,1,4286267189,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,
2550356769,564,13,2,80,7,cz26xwowfjp8ei14n9z2ac135,1,90.8,58.9,2023-05-17T20:55:34.603Z,2023-05-18T16:14:44Z,4286267539,103,51.4,4286267531,154,,4286267543,231,50.5,4286267421,328,,4286267533,55,563,4286268147,86,,4286267537,102,57.1,4286267541,230,99.7,230r9tcwg89z5b9kxdqwi336d,G. Fisk,4286267529,29,,4286267213,56,Center,,4286267415,24,4286267417,15,4286267211,17,,,,,,,,,,,,,,,,,,,,,,,,,
2550356771,565,5,2,80,8,cz26xwowfjp8ei14n9z2ac135,0,101.2,56.5,2023-05-17T20:55:35.371Z,2023-05-17T21:10:25Z,4286267225,56,Center,4286267227,346,,4286267237,233,930,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356767,930,5,2,80,8,spi3g782q7m4evjxn1sv6cfa,1,-1.2,43.5,2023-05-17T20:55:35.371Z,2023-05-17T20:55:36Z,4286267199,56,Back,4286267229,233,565,4286267201,346,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356865,931,18,2,80,38,spi3g782q7m4evjxn1sv6cfa,1,0,0,2023-05-17T20:56:05.948Z,2023-05-17T20:56:06Z,4286267751,44,Defender,4286267745,42,,4286267783,55,932,4286267755,59,21,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356867,932,19,2,80,38,spi3g782q7m4evjxn1sv6cfa,1,0,0,2023-05-17T20:56:05.949Z,2023-05-17T20:56:06Z,4286267761,42,,4286267765,145,3,4286267769,292,3,4286267773,44,Defender,4286267767,59,27,4286267775,55,931,4286267771,293,1,,,,eb16y0nh6ekr5yyrgfqigyq5l,A. Abdullina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356883,933,18,2,80,42,spi3g782q7m4evjxn1sv6cfa,1,0,0,2023-05-17T20:56:09.917Z,2023-05-17T20:56:10Z,4286267847,55,934,4286267829,59,20,4286267825,42,,4286267827,44,Forward,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356885,934,19,2,80,42,spi3g782q7m4evjxn1sv6cfa,1,0,0,2023-05-17T20:56:09.918Z,2023-05-17T20:56:12Z,4286267843,55,933,4286267833,42,,4286267837,145,9,4286267839,59,13,4286267841,44,Midfielder,4286267901,292,0,4286267903,293,0,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356907,566,18,2,80,47,cz26xwowfjp8ei14n9z2ac135,1,0,0,2023-05-17T20:56:15.007Z,2023-05-17T20:56:15Z,4286267933,42,,4286267937,59,26,4286267935,44,Forward,4286267959,55,567,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356909,567,19,2,80,47,cz26xwowfjp8ei14n9z2ac135,1,0,0,2023-05-17T20:56:15.008Z,2023-05-17T20:56:26Z,4286267941,42,,4286267949,44,Forward,4286267951,55,566,4286267945,145,9,4286268151,292,0,4286267947,59,11,4286268153,293,0,,,,50ef8q2ctd099il4iq14i0cfd,I. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356977,935,1,2,81,9,spi3g782q7m4evjxn1sv6cfa,1,4.6,43.1,2023-05-17T20:56:36.873Z,2023-05-17T20:56:38Z,4286268327,213,0.2,4286268331,237,,4286268323,141,48.1,4286268317,124,,4286268325,212,18.2,4286268319,56,Back,4286268321,140,21.6,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356987,936,1,2,81,10,spi3g782q7m4evjxn1sv6cfa,1,21.5,48.1,2023-05-17T20:56:37.978Z,2023-05-17T20:56:39Z,4286268371,140,23.8,4286268375,212,18.5,4286268377,213,1.4,4286268373,141,75.0,4286268369,56,Back,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550356993,937,1,2,81,11,spi3g782q7m4evjxn1sv6cfa,1,23.8,75,2023-05-17T20:56:39.121Z,2023-05-17T20:56:41Z,4286268405,213,0.6,4286268399,140,34.6,4286268401,141,86.6,4286268403,212,13.8,4286268397,56,Back,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357001,938,1,2,81,14,spi3g782q7m4evjxn1sv6cfa,1,34.6,86.6,2023-05-17T20:56:41.449Z,2023-05-17T20:56:42Z,4286268451,56,Back,4286268459,213,4.6,4286268457,212,14.0,4286268453,140,33.2,4286268455,141,66.1,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357023,939,1,2,81,15,spi3g782q7m4evjxn1sv6cfa,1,33.2,66,2023-05-17T20:56:42.593Z,2023-05-17T20:56:49Z,4286268561,56,Back,4286268569,213,2.3,4286268567,212,12.9,4286268565,141,80.3,4286268563,140,25.1,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357037,940,1,2,81,22,spi3g782q7m4evjxn1sv6cfa,1,26.4,80.9,2023-05-17T20:56:49.625Z,2023-05-17T20:56:52Z,4286268641,213,0.4,4286268639,212,12.3,4286268637,141,87.4,4286268635,140,37.3,4286268633,56,Back,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357051,941,1,2,81,24,spi3g782q7m4evjxn1sv6cfa,0,39.7,71.4,2023-05-17T20:56:52.148Z,2023-05-17T20:56:55Z,4286268707,213,6.1,4286268703,141,60.8,4286268699,56,Center,4286268705,212,50.3,4286268709,1,,4286268701,140,87.1,4286268697,155,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357053,568,52,2,81,27,cz26xwowfjp8ei14n9z2ac135,1,9.7,38.8,2023-05-17T20:56:55.164Z,2023-05-18T16:15:18Z,4288067313,376,,,,,,,,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357083,569,1,2,81,33,cz26xwowfjp8ei14n9z2ac135,1,8.4,44.3,2023-05-17T20:57:01.235Z,2023-05-17T20:57:05Z,4286268851,56,Back,4286268849,123,,4286268857,212,16.0,4286268855,141,65.5,4286268853,140,15.1,4286268859,213,1.1,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357087,570,1,2,81,38,cz26xwowfjp8ei14n9z2ac135,1,21.8,72.9,2023-05-17T20:57:05.451Z,2023-05-17T20:57:08Z,4286268887,212,27.8,4286268885,141,83.0,4286268883,140,47.5,4286268889,213,0.2,4286268881,56,Back,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357091,571,61,2,81,41,cz26xwowfjp8ei14n9z2ac135,0,47.5,83,2023-05-17T20:57:08.426Z,2023-05-17T20:57:08Z,4286268907,56,Back,,,,,,,,,,,,,,,,,,,,,,50ef8q2ctd099il4iq14i0cfd,I. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357097,942,49,2,81,42,spi3g782q7m4evjxn1sv6cfa,1,56.1,30.4,2023-05-17T20:57:09.385Z,2023-05-17T20:57:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357103,943,1,2,81,43,spi3g782q7m4evjxn1sv6cfa,1,55.3,23.7,2023-05-17T20:57:10.418Z,2023-05-17T20:57:13Z,4286269013,213,6.1,4286269009,141,17.6,4286269005,56,Right,4286269007,140,73.9,4286269011,212,20.0,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357107,944,1,2,81,46,spi3g782q7m4evjxn1sv6cfa,1,73.3,17.9,2023-05-17T20:57:13.362Z,2023-05-17T20:57:15Z,4286269037,213,1.9,4286269033,141,31.6,4286269035,212,10.0,4286269031,140,69.9,4286269029,56,Center,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357113,945,1,2,81,47,spi3g782q7m4evjxn1sv6cfa,1,69.9,31.6,2023-05-17T20:57:14.953Z,2023-05-17T20:57:16Z,4286269057,56,Center,4286269063,212,9.0,4286269059,140,66.7,4286269065,213,2.0,4286269061,141,43.9,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357129,946,1,2,81,49,spi3g782q7m4evjxn1sv6cfa,1,66.7,43.9,2023-05-17T20:57:16.457Z,2023-05-17T20:57:18Z,4286269161,213,6.0,4286269157,141,40.0,4286269153,56,Center,4286269155,140,74.9,4286269159,212,9.0,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357147,947,1,2,81,50,spi3g782q7m4evjxn1sv6cfa,1,75.6,39.4,2023-05-17T20:57:18.218Z,2023-05-17T20:57:21Z,4286269221,140,70.6,4286269219,56,Center,4286269227,213,3.5,4286269225,212,5.5,4286269223,141,36.9,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357157,948,1,2,81,54,spi3g782q7m4evjxn1sv6cfa,1,67.1,43.4,2023-05-17T20:57:21.505Z,2023-05-17T20:57:23Z,4286269241,56,Center,4286269245,141,41.0,4286269249,213,6.1,4286269247,212,7.3,4286269243,140,73.9,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357165,949,2,2,81,55,spi3g782q7m4evjxn1sv6cfa,1,74.1,40,2023-05-17T20:57:22.889Z,2023-05-17T20:57:27Z,4286269309,141,32.8,4286269305,56,Center,4286269307,140,98.8,4286269303,7,2m6wew2746q1xsoio3703t8t1,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357167,572,55,2,81,55,cz26xwowfjp8ei14n9z2ac135,1,12.2,68.1,2023-05-17T20:57:22.890Z,2023-05-17T21:10:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357259,573,1,2,82,31,cz26xwowfjp8ei14n9z2ac135,0,13.3,70.5,2023-05-17T20:57:58.883Z,2023-05-17T20:58:02Z,4286269741,241,,4286269737,5,,4286269745,140,62.9,4286269749,212,52.5,4286269751,213,0.1,4286269739,155,,4286269753,1,,4286269747,141,80.0,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,4286269743,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357263,950,44,2,82,34,spi3g782q7m4evjxn1sv6cfa,1,39,23.6,2023-05-17T20:58:02.321Z,2023-05-17T20:58:03Z,4286269777,233,574,4286269775,285,,4286269773,56,Back,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357261,574,44,2,82,34,cz26xwowfjp8ei14n9z2ac135,0,61,76.4,2023-05-17T20:58:02.322Z,2023-05-17T20:58:03Z,4286269767,286,,4286269765,56,Center,4286269783,233,950,,,,,,,,,,,,,,,,50ef8q2ctd099il4iq14i0cfd,I. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550357265,951,1,2,82,35,spi3g782q7m4evjxn1sv6cfa,0,41,27.1,2023-05-17T20:58:03.129Z,2023-05-17T20:59:07Z,4286269787,56,Back,4286269795,213,5.8,4286269791,141,24.4,4286269785,3,,4286269789,140,44.5,4286269793,212,4.1,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
