id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value
2476584399,475,50,2,71,7,dcdnoyf6kzhj46iyfm7xq43fy,1,75,92.8,2022-10-23T19:14:39.515Z,2022-10-23T19:14:41Z,3868294353,56,Left,3868294403,233,765,3868294355,286,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584385,765,7,2,71,7,spi3g782q7m4evjxn1sv6cfa,1,25,7.2,2022-10-23T19:14:39.516Z,2022-10-23T19:14:41Z,3868294387,233,475,3868294305,285,,3868294303,56,Back,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584391,766,49,2,71,8,spi3g782q7m4evjxn1sv6cfa,1,28.8,8.3,2022-10-23T19:14:40.123Z,2022-10-23T19:14:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584443,767,1,2,71,12,spi3g782q7m4evjxn1sv6cfa,0,23.9,8.3,2022-10-23T19:14:43.899Z,2022-10-23T19:14:46Z,3868294693,236,,3868294571,213,2.2,3868294565,140,22.3,3868294699,286,,3868294569,212,3.0,3868294695,233,476,3868294567,141,11.9,3868294563,56,Back,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584459,476,74,2,71,12,dcdnoyf6kzhj46iyfm7xq43fy,1,81.1,96.6,2022-10-23T19:14:43.900Z,2022-10-23T19:42:43Z,3868294647,285,,3868294645,56,Left,3868294739,233,767,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584473,477,5,2,71,14,dcdnoyf6kzhj46iyfm7xq43fy,0,82.1,101.7,2022-10-23T19:14:46.579Z,2022-10-23T19:14:53Z,3868295127,233,768,3868294715,56,Left,3868294717,347,,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584557,768,5,2,71,14,spi3g782q7m4evjxn1sv6cfa,1,17.9,-1.7,2022-10-23T19:14:46.579Z,2022-10-23T19:40:03Z,3868295099,233,477,3868295067,347,,3868295065,56,Back,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584633,769,1,2,71,25,spi3g782q7m4evjxn1sv6cfa,1,18.1,0,2022-10-23T19:14:57.403Z,2022-10-23T19:14:58Z,3868295469,141,7.9,3868295463,107,,3868295467,140,21.5,3868295473,213,1.1,3868295465,56,Back,3868295471,212,7.6,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584645,770,1,2,71,26,spi3g782q7m4evjxn1sv6cfa,1,21.5,7.9,2022-10-23T19:14:58.411Z,2022-10-23T19:14:59Z,3868295563,140,11.1,3868295567,212,11.2,3868295569,213,3.4,3868295561,56,Back,3868295565,141,4.1,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584649,771,1,2,71,28,spi3g782q7m4evjxn1sv6cfa,0,11.1,4.1,2022-10-23T19:14:59.757Z,2022-10-23T19:15:20Z,3868295589,140,16.0,3868295601,213,0.0,3868296623,233,478,3868295581,157,,3868296627,286,,3868295597,212,5.1,3868296621,236,,3868295593,141,4.3,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,3868295585,56,Back,3868295605,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584749,478,74,2,71,28,dcdnoyf6kzhj46iyfm7xq43fy,1,96.2,86.9,2022-10-23T19:14:59.758Z,2022-10-23T19:42:44Z,3868296017,285,,3868296015,56,Left,3868296633,233,771,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584755,479,5,2,71,30,dcdnoyf6kzhj46iyfm7xq43fy,0,101.3,83.1,2022-10-23T19:15:02.171Z,2022-10-23T19:40:04Z,3868296061,346,,3868299435,233,772,3868296059,56,Left,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584677,772,5,2,71,30,spi3g782q7m4evjxn1sv6cfa,1,-1.3,16.9,2022-10-23T19:15:02.171Z,2022-10-23T19:16:02Z,3868299431,233,479,3868295695,56,Back,3868295697,346,,,,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584945,773,18,2,71,58,spi3g782q7m4evjxn1sv6cfa,1,0,0,2022-10-23T19:15:30.061Z,2022-10-23T19:15:30Z,3868297185,42,,3868297187,44,Forward,3868297189,59,9,3868297225,55,774,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584947,774,19,2,71,58,spi3g782q7m4evjxn1sv6cfa,1,0,0,2022-10-23T19:15:30.062Z,2022-10-23T19:15:31Z,3868297205,55,773,3868297195,145,9,3868297191,42,,3868297203,44,Forward,3868297199,292,9,3868297197,59,20,3868297201,293,3,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585219,775,18,2,72,20,spi3g782q7m4evjxn1sv6cfa,1,0,0,2022-10-23T19:15:51.728Z,2022-10-23T19:15:52Z,3868298813,55,776,3868298715,44,Forward,3868298717,59,10,3868298713,42,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585225,776,19,2,72,20,spi3g782q7m4evjxn1sv6cfa,1,0,0,2022-10-23T19:15:51.729Z,2022-10-23T19:15:52Z,3868298745,42,,3868298763,44,Forward,3868298767,55,775,3868298753,292,8,3868298757,293,1,3868298751,59,23,3868298749,145,11,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585393,777,1,2,72,32,spi3g782q7m4evjxn1sv6cfa,1,5,43.1,2022-10-23T19:16:03.931Z,2022-10-23T19:16:07Z,3868299675,124,,3868299685,213,6.3,3868299681,141,41.0,3868299691,74,,3868299677,56,Center,3868299683,212,50.5,3868299679,140,53.1,3868299687,1,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585415,778,1,2,72,35,spi3g782q7m4evjxn1sv6cfa,1,54.5,41.2,2022-10-23T19:16:07.323Z,2022-10-23T19:16:08Z,3868299841,140,44.6,3868299847,213,3.6,3868299843,141,33.1,3868299839,56,Back,3868299845,212,11.8,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585457,779,1,2,72,37,spi3g782q7m4evjxn1sv6cfa,1,44.6,33.1,2022-10-23T19:16:08.842Z,2022-10-23T19:16:13Z,3868300089,212,31.7,3868300091,213,5.6,3868300087,141,5.0,3868300083,56,Right,3868300085,140,68.7,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585483,780,1,2,72,41,spi3g782q7m4evjxn1sv6cfa,1,79.5,7.3,2022-10-23T19:16:13.018Z,2022-10-23T19:28:06Z,3868300227,2,,3868300235,141,35.1,3868300229,155,,3868300239,213,1.1,3868300231,56,Center,3868300233,140,87.8,3868300237,212,20.8,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585487,781,61,2,72,43,spi3g782q7m4evjxn1sv6cfa,0,87.6,36.3,2022-10-23T19:16:14.763Z,2022-10-23T19:22:43Z,3868300261,56,Center,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585491,480,52,2,72,44,dcdnoyf6kzhj46iyfm7xq43fy,1,4.9,56.3,2022-10-23T19:16:16.298Z,2022-10-23T19:16:16Z,,,,,,,,,,,,,,,,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585567,481,1,2,72,47,dcdnoyf6kzhj46iyfm7xq43fy,1,6.8,52.7,2022-10-23T19:16:19.707Z,2022-10-23T19:16:23Z,3868300685,56,Back,3868300683,123,,3868300693,213,5.9,3868300687,140,19.3,3868300691,212,14.1,3868300689,141,45.1,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585581,482,1,2,72,51,dcdnoyf6kzhj46iyfm7xq43fy,0,21.7,41,2022-10-23T19:16:23.139Z,2022-10-23T19:16:24Z,3868300779,212,21.8,3868300773,56,Back,3868300777,141,31.9,3868300781,213,6.0,3868300775,140,41.6,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585705,483,1,2,72,59,dcdnoyf6kzhj46iyfm7xq43fy,1,43.6,36.6,2022-10-23T19:16:31.347Z,2022-10-23T19:16:33Z,3868301473,141,24.9,3868301469,56,Back,3868301477,213,4.8,3868301475,212,8.0,3868301471,140,44.0,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585755,484,1,2,73,1,dcdnoyf6kzhj46iyfm7xq43fy,1,44.5,22.2,2022-10-23T19:16:33.588Z,2022-10-23T19:16:37Z,3868301739,212,30.3,3868301735,140,72.1,3868301737,141,9.4,3868301733,56,Right,3868301741,213,6.0,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585759,485,1,2,73,5,dcdnoyf6kzhj46iyfm7xq43fy,0,70.5,8.9,2022-10-23T19:16:37.362Z,2022-10-23T19:16:40Z,3868301771,212,4.5,3868301923,286,,3868301773,213,6.2,3868301767,140,74.8,3868301917,236,,3868301761,56,Right,3868301769,141,8.3,3868301919,233,783,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585783,783,74,2,73,5,spi3g782q7m4evjxn1sv6cfa,1,38.5,95.1,2022-10-23T19:16:37.363Z,2022-10-23T19:42:44Z,3868301869,285,,3868301867,56,Back,3868301957,233,485,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585751,782,61,2,73,8,spi3g782q7m4evjxn1sv6cfa,1,45.8,82.1,2022-10-23T19:16:40.050Z,2022-10-23T19:17:06Z,3868301695,56,Back,,,,,,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585829,486,5,2,73,8,dcdnoyf6kzhj46iyfm7xq43fy,1,68.2,-1.5,2022-10-23T19:16:40.395Z,2022-10-23T19:40:04Z,3868302097,56,Right,3868302115,233,784,3868302099,347,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585801,784,5,2,73,8,spi3g782q7m4evjxn1sv6cfa,0,31.8,101.5,2022-10-23T19:16:40.395Z,2022-10-23T19:16:42Z,3868302121,233,486,3868301973,347,,3868301971,56,Back,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585861,487,1,2,73,10,dcdnoyf6kzhj46iyfm7xq43fy,1,72.6,0,2022-10-23T19:16:42.042Z,2022-10-23T19:16:45Z,3868302279,212,16.9,3868302271,107,,3868302281,213,2.7,3868302277,141,9.2,3868302273,56,Right,3868302275,140,58.0,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585907,488,1,2,73,13,dcdnoyf6kzhj46iyfm7xq43fy,1,55.6,8.5,2022-10-23T19:16:45.298Z,2022-10-23T19:16:50Z,3868302513,155,,3868302517,56,Back,3868302525,213,1.7,3868302519,140,47.8,3868302521,141,76.7,3868302515,196,,3868302527,1,,3868302523,212,47.1,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585913,489,50,2,73,18,dcdnoyf6kzhj46iyfm7xq43fy,1,46.6,72.9,2022-10-23T19:16:49.890Z,2022-10-23T19:16:51Z,3868302557,286,,3868302555,56,Back,3868302627,233,785,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585919,785,7,2,73,18,spi3g782q7m4evjxn1sv6cfa,1,53.4,27.1,2022-10-23T19:16:49.891Z,2022-10-23T19:16:51Z,3868302605,233,489,3868302579,285,,3868302577,56,Center,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585923,786,49,2,73,18,spi3g782q7m4evjxn1sv6cfa,1,57.4,30.7,2022-10-23T19:16:50.666Z,2022-10-23T19:16:51Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585967,787,1,2,73,19,spi3g782q7m4evjxn1sv6cfa,1,59.6,31.3,2022-10-23T19:16:51.162Z,2022-10-23T19:16:54Z,3868302771,141,52.2,3868302765,56,Center,3868302775,213,0.6,3868302769,140,79.4,3868302773,212,25.2,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585969,788,61,2,73,22,spi3g782q7m4evjxn1sv6cfa,0,79.6,52.5,2022-10-23T19:16:54.714Z,2022-10-23T19:16:55Z,3868302781,56,Center,,,,,,,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476585985,490,52,2,73,24,dcdnoyf6kzhj46iyfm7xq43fy,1,9.4,42.5,2022-10-23T19:16:56.058Z,2022-10-23T19:16:56Z,,,,,,,,,,,,,,,,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586051,491,1,2,73,25,dcdnoyf6kzhj46iyfm7xq43fy,1,9.4,42.5,2022-10-23T19:16:57.458Z,2022-10-23T19:17:01Z,3868303235,56,Back,3868303237,140,12.9,3868303233,123,,3868303241,212,15.6,3868303243,213,1.3,3868303239,141,64.8,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586075,492,1,2,73,30,dcdnoyf6kzhj46iyfm7xq43fy,1,21.3,67.2,2022-10-23T19:17:01.730Z,2022-10-23T19:17:04Z,3868303415,140,30.6,3868303417,141,51.2,3868303421,213,5.4,3868303413,56,Back,3868303419,212,14.6,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586097,493,1,2,73,32,dcdnoyf6kzhj46iyfm7xq43fy,1,30.2,48.1,2022-10-23T19:17:04.491Z,2022-10-23T19:17:06Z,3868303555,213,2.9,3868303547,56,Back,3868303553,212,18.4,3868303549,140,13.0,3868303551,141,53.6,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586171,494,1,2,73,35,dcdnoyf6kzhj46iyfm7xq43fy,1,11.6,56,2022-10-23T19:17:06.787Z,2022-10-23T19:17:12Z,3868303991,56,Back,3868303997,212,11.1,3868303993,140,15.1,3868304001,213,1.2,3868303995,141,71.4,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586319,495,1,2,73,40,dcdnoyf6kzhj46iyfm7xq43fy,1,23.3,76,2022-10-23T19:17:12.667Z,2022-10-23T19:17:24Z,3868304821,1,,3868304815,141,88.6,3868304813,140,62.7,3868304817,212,42.2,3868304809,155,,3868304811,56,Left,3868304819,213,0.2,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586325,496,4,2,73,50,dcdnoyf6kzhj46iyfm7xq43fy,1,45.8,94.1,2022-10-23T19:17:22.595Z,2022-10-23T19:17:27Z,3868304863,286,,3868304861,152,,3868305089,233,789,3868304859,56,Back,3868304853,13,,3868304857,295,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586357,789,4,2,73,50,spi3g782q7m4evjxn1sv6cfa,0,54.2,5.9,2022-10-23T19:17:22.596Z,2022-10-23T19:17:32Z,3868305043,285,,3868305039,152,,3868305515,295,,3868305037,56,Right,3868305093,233,496,3868305035,13,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586647,497,1,2,74,14,dcdnoyf6kzhj46iyfm7xq43fy,1,43.6,94.8,2022-10-23T19:17:45.842Z,2022-10-23T19:17:50Z,3868306679,140,36.7,3868306683,212,15.8,3868306681,141,74.2,3868306677,56,Back,3868306673,5,,3868306685,213,4.2,3868306675,152,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586677,498,1,2,74,18,dcdnoyf6kzhj46iyfm7xq43fy,1,36,67.8,2022-10-23T19:17:50.115Z,2022-10-23T19:17:52Z,3868306841,140,53.3,3868306843,141,50.3,3868306847,213,5.7,3868306839,56,Center,3868306845,212,21.7,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586695,499,1,2,74,20,dcdnoyf6kzhj46iyfm7xq43fy,1,49.4,45.1,2022-10-23T19:17:52.498Z,2022-10-23T19:17:54Z,3868306935,140,41.2,3868306933,56,Back,3868306941,213,4.2,3868306937,141,23.0,3868306939,212,17.3,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586705,500,1,2,74,23,dcdnoyf6kzhj46iyfm7xq43fy,1,39.1,18.3,2022-10-23T19:17:54.762Z,2022-10-23T19:17:56Z,3868307021,141,24.7,3868307017,56,Back,3868307023,212,5.3,3868307019,140,41.9,3868307025,213,1.0,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586723,501,1,2,74,24,dcdnoyf6kzhj46iyfm7xq43fy,0,41.9,24.7,2022-10-23T19:17:56.306Z,2022-10-23T19:17:58Z,3868307151,141,21.9,3868307149,140,47.2,3868307147,56,Back,3868307153,212,5.9,3868307145,155,,3868307155,213,6.0,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586745,790,49,2,74,28,spi3g782q7m4evjxn1sv6cfa,1,58.2,83.8,2022-10-23T19:18:00.315Z,2022-10-23T19:18:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586775,791,1,2,74,28,spi3g782q7m4evjxn1sv6cfa,1,58.2,83.8,2022-10-23T19:18:00.393Z,2022-10-23T19:18:02Z,3868307459,212,17.3,3868307457,141,94.5,3868307453,56,Left,3868307461,213,0.4,3868307455,140,73.2,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586807,792,1,2,74,31,spi3g782q7m4evjxn1sv6cfa,0,74.6,97.1,2022-10-23T19:18:02.809Z,2022-10-23T19:18:05Z,3868307671,212,21.5,3868307665,56,Left,3868307667,140,91.4,3868307673,213,5.7,3868307669,141,79.0,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586813,502,49,2,74,34,dcdnoyf6kzhj46iyfm7xq43fy,1,5,34,2022-10-23T19:18:05.899Z,2022-10-23T19:18:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586845,503,1,2,74,35,dcdnoyf6kzhj46iyfm7xq43fy,1,3.4,27.1,2022-10-23T19:18:07.130Z,2022-10-23T19:18:08Z,3868307885,140,5.1,3868307889,212,8.4,3868307891,213,4.9,3868307883,56,Back,3868307887,141,15.0,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586885,504,1,2,74,36,dcdnoyf6kzhj46iyfm7xq43fy,1,5,11.3,2022-10-23T19:18:08.635Z,2022-10-23T19:18:13Z,3868308125,140,16.0,3868308131,213,0.5,3868308123,56,Back,3868308127,141,21.5,3868308129,212,13.5,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586901,505,1,2,74,41,dcdnoyf6kzhj46iyfm7xq43fy,1,19.9,11.1,2022-10-23T19:18:13.337Z,2022-10-23T19:18:15Z,3868308205,140,26.5,3868308219,213,0.7,3868308211,141,20.0,3868308215,212,9.2,3868308201,56,Back,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586991,506,1,2,74,43,dcdnoyf6kzhj46iyfm7xq43fy,1,28.5,21.3,2022-10-23T19:18:15.251Z,2022-10-23T19:40:38Z,3868308723,56,Center,3868308727,141,37.7,3868308729,212,46.9,3868308721,155,,3868313523,210,15,3868308725,140,71.9,3868308731,213,0.2,3868308733,1,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,1,3868313525,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476586997,507,15,2,74,50,dcdnoyf6kzhj46iyfm7xq43fy,1,93.4,41.2,2022-10-23T19:18:21.971Z,2022-10-23T19:40:39Z,3868313533,55,506,3868313537,102,48.1,3868313547,147,49.3,3868313543,215,,3868313539,103,6.3,3868308761,56,Center,3868311167,20,,3868313541,214,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,3868308757,22,,3868313531,154,,3868308759,17,,3868313529,29,,3868398441,233,793,3868313545,146,98.9,3868313527,80,,,,,,,,,,,,,,,,
2476587095,793,10,2,74,50,spi3g782q7m4evjxn1sv6cfa,1,2.9,54.1,2022-10-23T19:18:22.071Z,2022-10-23T19:42:09Z,3868309323,56,Back,3868398479,233,507,3868313273,179,,3868309317,173,,3868313277,21,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476587035,508,1,2,74,55,dcdnoyf6kzhj46iyfm7xq43fy,0,95.7,66,2022-10-23T19:18:27.370Z,2022-10-23T19:20:32Z,3868317361,212,3.2,3868317357,140,93.7,3868317363,213,4.0,3868308989,56,Center,3868317359,141,62.5,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476587139,794,1,2,75,2,spi3g782q7m4evjxn1sv6cfa,0,9.3,38.5,2022-10-23T19:18:34.266Z,2022-10-23T19:18:35Z,3868309533,141,10.4,3868309537,213,6.0,3868309531,140,62.6,3868309539,1,,3868309529,56,Right,3868309535,212,59.1,3868309527,157,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476587167,509,1,2,75,4,dcdnoyf6kzhj46iyfm7xq43fy,1,30.9,95.3,2022-10-23T19:18:36.417Z,2022-10-23T19:18:37Z,3868309727,212,17.9,3868309723,140,26.6,3868309725,141,69.9,3868309721,56,Back,3868309729,213,4.5,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
