id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2519339433,692,12,2,74,0,7kt37xy93vjy6wac8vq6fqz3g,1,13.5,62.7,2023-03-12T16:36:05.325Z,2023-03-12T16:36:18Z,4093637013,56,Back,4093637021,212,25.9,4093637019,141,42.4,4093637017,140,34.4,4093637023,213,5.7,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339291,553,1,2,74,3,28u3q82ip96ahymkup01vfxli,1,74.8,53.3,2023-03-12T16:36:08.490Z,2023-03-12T16:36:11Z,4093636185,140,56.6,4093636187,141,53.4,4093636189,212,19.1,4093636191,213,3.1,4093636183,56,Center,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339323,554,1,2,74,5,28u3q82ip96ahymkup01vfxli,1,56.6,53.4,2023-03-12T16:36:11.201Z,2023-03-12T16:36:12Z,4093636357,140,60.9,4093636363,213,1.2,4093636359,141,70.5,4093636355,56,Center,4093636361,212,12.5,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339353,555,1,2,74,7,28u3q82ip96ahymkup01vfxli,1,62.8,69.9,2023-03-12T16:36:12.656Z,2023-03-12T16:36:15Z,4093636553,213,5.6,4093636549,141,54.2,4093636551,212,17.4,4093636547,140,75.9,4093636545,56,Center,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339373,556,1,2,74,9,28u3q82ip96ahymkup01vfxli,0,75.9,54.2,2023-03-12T16:36:15.128Z,2023-03-12T16:36:16Z,4093636637,141,53.3,4093636639,212,19.3,4093636635,140,94.3,4093636641,213,6.3,4093636633,56,Center,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339445,693,52,2,74,13,7kt37xy93vjy6wac8vq6fqz3g,1,9.1,43.3,2023-03-12T16:36:18.805Z,2023-03-12T16:36:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339499,694,1,2,74,15,7kt37xy93vjy6wac8vq6fqz3g,1,10.8,44.2,2023-03-12T16:36:20.573Z,2023-03-12T16:36:22Z,4093637303,123,,4093637305,56,Back,4093637309,141,64.2,4093637313,213,1.5,4093637307,140,11.5,4093637311,212,13.6,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339563,695,1,2,74,17,7kt37xy93vjy6wac8vq6fqz3g,1,11.5,64.2,2023-03-12T16:36:22.613Z,2023-03-12T16:36:25Z,4093637675,212,16.3,4093637677,213,4.8,4093637669,56,Back,4093637673,141,40.4,4093637671,140,12.9,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339671,696,1,2,74,19,7kt37xy93vjy6wac8vq6fqz3g,1,14.8,34.3,2023-03-12T16:36:24.772Z,2023-03-12T16:36:29Z,4093638233,213,6.2,4093638229,141,30.9,4093638231,212,19.1,4093638227,140,32.9,4093638225,56,Back,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339827,697,1,2,74,24,7kt37xy93vjy6wac8vq6fqz3g,1,32.7,27.4,2023-03-12T16:36:29.613Z,2023-03-12T16:36:37Z,4093638969,141,29.2,4093638967,140,20.4,4093638973,213,3.0,4093638965,56,Back,4093638971,212,13.0,,,,,,,,,,6flq1204p7494fm1ct06w6ket,I. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339873,698,1,2,74,31,7kt37xy93vjy6wac8vq6fqz3g,1,19.7,30.7,2023-03-12T16:36:36.932Z,2023-03-12T16:36:39Z,4093639201,213,0.2,4093639193,140,40.6,4093639195,141,35.8,4093639191,56,Back,4093639197,212,22.2,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339919,699,1,2,74,33,7kt37xy93vjy6wac8vq6fqz3g,1,43.1,33.3,2023-03-12T16:36:39.013Z,2023-03-12T16:36:41Z,4093639449,141,53.7,4093639451,212,14.0,4093639447,140,41.5,4093639445,56,Back,4093639453,213,1.7,,,,,,,,,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339933,700,1,2,74,36,7kt37xy93vjy6wac8vq6fqz3g,0,53.4,54,2023-03-12T16:36:41.796Z,2023-03-12T16:36:42Z,4093639525,141,79.7,4093639527,212,24.8,4093639529,213,0.8,4093639521,56,Left,4093639523,140,70.1,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519339979,557,8,2,74,39,28u3q82ip96ahymkup01vfxli,1,37.4,20.6,2023-03-12T16:36:44.528Z,2023-03-12T16:36:44Z,4093639771,56,Back,,,,,,,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340011,558,49,2,74,40,28u3q82ip96ahymkup01vfxli,1,43.9,32.8,2023-03-12T16:36:46.049Z,2023-03-12T16:36:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340035,559,1,2,74,41,28u3q82ip96ahymkup01vfxli,1,43.9,32.8,2023-03-12T16:36:46.329Z,2023-03-12T16:36:47Z,4093640073,56,Back,4093640075,140,38.8,4093640079,212,8.8,4093640077,141,22.5,4093640081,213,4.1,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340129,560,1,2,74,42,28u3q82ip96ahymkup01vfxli,1,38.8,22.5,2023-03-12T16:36:47.234Z,2023-03-12T16:36:50Z,4093640611,213,5.9,4093640603,140,55.5,4093640601,56,Right,4093640607,212,19.3,4093640605,141,10.7,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340149,561,3,2,74,44,28u3q82ip96ahymkup01vfxli,1,60,8.9,2023-03-12T16:36:50.077Z,2023-03-12T16:37:23Z,4093644009,233,701,4093640717,286,,4093640715,56,Right,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340117,701,45,2,74,44,7kt37xy93vjy6wac8vq6fqz3g,0,40,91.1,2023-03-12T16:36:50.077Z,2023-03-12T16:37:23Z,4093643913,285,,4093640521,56,Back,4093644037,233,561,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340175,562,1,2,74,46,28u3q82ip96ahymkup01vfxli,0,63.4,4.3,2023-03-12T16:36:51.616Z,2023-03-12T16:36:53Z,4093640875,212,15.2,4093640877,213,0.5,4093640871,140,76.4,4093640869,56,Right,4093640873,141,14.0,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340217,702,12,2,74,48,7kt37xy93vjy6wac8vq6fqz3g,1,27.1,72.4,2023-03-12T16:36:53.477Z,2023-03-12T16:36:59Z,4093641093,56,Back,4093641103,213,1.4,4093641097,141,100.0,4093641099,212,20.5,4093641095,140,30.8,4093641193,167,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340309,563,5,2,74,49,28u3q82ip96ahymkup01vfxli,1,70.7,-2,2023-03-12T16:36:54.281Z,2023-03-12T16:36:59Z,4093641609,233,703,4093641575,56,Right,4093641577,347,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340229,703,5,2,74,49,7kt37xy93vjy6wac8vq6fqz3g,0,29.3,102,2023-03-12T16:36:54.281Z,2023-03-12T16:39:15Z,4093641645,233,563,4093641161,347,,4093641159,56,Back,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340595,564,1,2,75,8,28u3q82ip96ahymkup01vfxli,1,72.2,0,2023-03-12T16:37:14.048Z,2023-03-12T16:37:16Z,4093643243,141,7.3,4093643241,140,75.0,4093643251,213,1.1,4093643237,107,,4093643239,56,Right,4093643247,212,7.0,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340635,565,1,2,75,11,28u3q82ip96ahymkup01vfxli,1,80.3,11.4,2023-03-12T16:37:16.256Z,2023-03-12T16:37:18Z,4093643469,213,4.3,4093643467,212,6.1,4093643457,56,Right,4093643463,141,3.1,4093643459,140,78.1,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340681,566,1,2,75,12,28u3q82ip96ahymkup01vfxli,1,78.1,3.1,2023-03-12T16:37:18.184Z,2023-03-12T16:37:20Z,4093643691,141,27.1,4093643689,140,77.3,4093643687,56,Center,4093643701,213,1.6,4093643697,212,16.3,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340737,567,2,2,75,15,28u3q82ip96ahymkup01vfxli,1,79.1,26.4,2023-03-12T16:37:20.248Z,2023-03-12T16:37:37Z,4093643985,141,33.9,4093643981,56,Center,4093645781,7,c7giuh90mnvajsobobcbx4ley,4093643983,140,96.2,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519340809,704,55,2,75,15,7kt37xy93vjy6wac8vq6fqz3g,1,10.4,56.9,2023-03-12T16:37:20.249Z,2023-03-12T16:39:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519341441,705,1,2,75,53,7kt37xy93vjy6wac8vq6fqz3g,0,10.3,87.5,2023-03-12T16:37:58.581Z,2023-03-12T16:38:00Z,4093647929,212,36.9,4093647927,141,86.0,4093647907,5,,4093647933,213,6.3,4093647911,157,,4093647935,1,,4093647915,241,,4093647923,140,45.4,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,4093647919,56,,,,,,,,,,,,,,,,,,Back,,,,,,,,,
2519341465,568,1,2,75,54,28u3q82ip96ahymkup01vfxli,0,48.6,16.1,2023-03-12T16:37:59.744Z,2023-03-12T16:38:00Z,4093648027,141,28.2,4093648031,213,1.5,4093648029,212,8.2,4093648025,140,48.9,4093648023,56,Back,4093648017,3,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519341553,706,1,2,75,56,7kt37xy93vjy6wac8vq6fqz3g,0,53.9,75.1,2023-03-12T16:38:01.668Z,2023-03-12T16:38:04Z,4093648521,212,21.6,4093648523,213,6.2,4093648515,56,Center,4093648519,141,71.7,4093648517,140,74.4,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519341633,569,1,2,76,0,28u3q82ip96ahymkup01vfxli,1,27.6,28.5,2023-03-12T16:38:05.624Z,2023-03-12T16:38:07Z,4093648981,141,39.7,4093648983,212,24.1,4093648977,56,Back,4093648979,140,5.8,4093648985,213,2.8,,,,,,,,,,eqcpu383wnbhhcjssk6pn1695,G. Eaton-Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519341643,570,49,2,76,2,28u3q82ip96ahymkup01vfxli,1,5.8,39.7,2023-03-12T16:38:07.336Z,2023-03-12T16:38:08Z,,,,,,,,,,,,,,,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519341831,571,1,2,76,4,28u3q82ip96ahymkup01vfxli,1,5.8,39.7,2023-03-12T16:38:10.024Z,2023-03-12T16:38:14Z,4093649925,1,,4093649913,157,,4093649921,212,47.6,4093649919,141,27.4,4093649917,140,50.4,4093649923,213,6.1,4093649915,56,Center,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519341863,572,44,2,76,7,28u3q82ip96ahymkup01vfxli,1,47.8,24.2,2023-03-12T16:38:13.187Z,2023-03-12T16:38:15Z,4093650053,56,Back,4093650085,233,707,4093650091,285,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519341797,707,44,2,76,7,7kt37xy93vjy6wac8vq6fqz3g,0,52.2,75.8,2023-03-12T16:38:13.188Z,2023-03-12T16:38:21Z,4093649755,56,Center,4093650133,233,572,4093649757,286,,,,,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519341885,573,1,2,76,8,28u3q82ip96ahymkup01vfxli,0,50.4,27.4,2023-03-12T16:38:13.496Z,2023-03-12T17:03:15Z,4093650163,56,Right,4093650171,213,5.5,4093650161,3,,4093650169,212,16.6,4093650167,141,10.7,4093650165,140,61.9,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519341847,708,49,2,76,9,7kt37xy93vjy6wac8vq6fqz3g,1,53.4,88.7,2023-03-12T16:38:14.709Z,2023-03-12T17:03:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519341999,709,43,2,76,11,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2023-03-12T16:38:17.108Z,2023-03-12T17:02:42Z,4093650813,141,82.6,4093650809,56,Back,4093779525,144,1,4093650811,140,43.7,4093650817,213,5.0,4093650815,212,6.0,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342231,710,4,2,76,25,7kt37xy93vjy6wac8vq6fqz3g,1,39,87.6,2023-03-12T16:38:31.222Z,2023-03-12T16:38:33Z,4093652075,13,,4093652079,152,,4093652077,56,Back,4093652081,265,,4093652181,233,574,4093652083,286,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342245,574,4,2,76,25,28u3q82ip96ahymkup01vfxli,0,61,12.4,2023-03-12T16:38:31.223Z,2023-03-12T16:38:33Z,4093652149,285,,4093652249,233,710,4093652147,265,,4093652145,152,,4093652139,13,,4093652143,56,Right,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342333,711,1,2,76,28,7kt37xy93vjy6wac8vq6fqz3g,0,41.1,92.4,2023-03-12T16:38:33.733Z,2023-03-12T16:39:05Z,4093652603,141,69.0,4093652597,56,Center,4093652601,140,89.0,4093652589,155,,4093652585,5,,4093652609,213,6.0,4093652593,152,,4093652613,1,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,4093652605,212,,,,,,,,,,,,,,,,,,52.8,,,,,,,,,
2519342301,575,61,2,76,29,28u3q82ip96ahymkup01vfxli,1,20.4,29.5,2023-03-12T16:38:34.389Z,2023-03-12T16:38:34Z,4093652417,56,Back,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342439,712,1,2,76,30,7kt37xy93vjy6wac8vq6fqz3g,1,90,71.4,2023-03-12T16:38:36.036Z,2023-03-12T16:38:40Z,4093653197,2,,4093653199,155,,4093653211,1,,4093653207,212,35.4,4093653209,213,4.9,4093653205,141,20.3,4093653203,140,96.2,4093653215,345,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,4093653201,56,,,,,,,,,,,,,,,,,,Right,,,,,,,,,
2519342455,713,1,2,76,36,7kt37xy93vjy6wac8vq6fqz3g,0,96.2,20.3,2023-03-12T16:38:41.484Z,2023-03-12T16:38:42Z,4093653339,213,1.7,4093653337,212,27.3,4093653335,141,60.0,4093653333,140,92.1,4093653331,56,Center,4093653329,155,,4093653327,2,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342469,576,12,2,76,37,28u3q82ip96ahymkup01vfxli,1,9.6,48.1,2023-03-12T16:38:42.384Z,2023-03-12T16:38:43Z,4093653413,141,70.2,4093653409,56,Back,4093653453,15,,4093653417,213,0.9,4093653411,140,21.7,4093653415,212,19.7,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342535,714,1,2,76,41,7kt37xy93vjy6wac8vq6fqz3g,1,89,36.3,2023-03-12T16:38:46.340Z,2023-03-12T16:39:01Z,4093653827,213,4.1,4093653825,212,6.9,4093653821,140,85.0,4093653823,141,28.2,4093653819,56,Center,,,,,,,,,,6flq1204p7494fm1ct06w6ket,I. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342547,715,1,2,76,41,7kt37xy93vjy6wac8vq6fqz3g,0,84.9,28.2,2023-03-12T16:38:47.092Z,2023-03-12T16:38:50Z,4093653913,141,33.9,4093653909,56,Center,4093653911,140,90.4,4093654159,286,,4093654153,233,577,4093653917,213,0.6,4093654151,236,,4093653915,212,7.0,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342553,577,74,2,76,41,28u3q82ip96ahymkup01vfxli,1,23.9,87.1,2023-03-12T16:38:47.093Z,2023-03-12T16:39:09Z,4093653935,56,Back,4093654209,233,715,4093653937,285,,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342581,578,1,2,76,44,28u3q82ip96ahymkup01vfxli,0,15.8,72.7,2023-03-12T16:38:49.608Z,2023-03-12T16:38:50Z,4093654105,140,28.5,4093654109,212,13.7,4093654107,141,77.0,4093654111,213,0.2,4093654103,56,Back,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519343299,721,1,2,76,45,7kt37xy93vjy6wac8vq6fqz3g,1,65.1,24.6,2023-03-12T16:38:50.460Z,2023-03-12T16:39:24Z,4093657761,212,6.6,4093657757,140,71.2,4093657759,141,27.0,4093657763,213,0.2,4093657755,56,Center,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342653,716,43,2,76,47,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2023-03-12T16:38:52.388Z,2023-03-12T16:39:07Z,4093654503,140,79.5,4093654501,56,Center,4093654505,141,31.9,4093654507,212,12.5,4093654509,213,0.7,4093656295,144,1,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342661,717,1,2,76,47,7kt37xy93vjy6wac8vq6fqz3g,1,79.5,31.9,2023-03-12T16:38:52.948Z,2023-03-12T16:38:54Z,4093654547,141,25.3,4093654551,213,6.0,4093654549,212,19.0,4093654545,140,97.1,4093654543,56,Center,,,,,,,,,,6flq1204p7494fm1ct06w6ket,I. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342671,718,1,2,76,48,7kt37xy93vjy6wac8vq6fqz3g,0,97.2,25.3,2023-03-12T16:38:53.916Z,2023-03-12T16:38:54Z,4093654613,155,,4093654609,2,,4093654625,141,53.3,4093654629,212,19.0,4093654633,213,1.5,4093654621,140,97.7,4093654615,56,Center,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342769,579,12,2,76,49,28u3q82ip96ahymkup01vfxli,1,7.8,53.6,2023-03-12T16:38:54.384Z,2023-03-12T16:38:57Z,4093655083,212,9.1,4093655077,56,Back,4093655081,141,63.9,4093655079,140,13.3,4093655085,213,0.9,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342737,719,13,2,76,50,7kt37xy93vjy6wac8vq6fqz3g,1,85.5,37.1,2023-03-12T16:38:56.132Z,2023-03-12T16:40:15Z,4093660871,20,,4093663871,231,50.4,4093663865,328,,4093663859,102,42.4,4093663857,87,,4093663861,103,40.3,4093654949,56,Center,4093662465,17,,6flq1204p7494fm1ct06w6ket,I. Christiansen,,4093663867,458,4093663869,230,4093663863,108,4093654945,22,,,,,,,,,,,99.9,,,,,,,,,,
2519342779,580,5,2,76,51,28u3q82ip96ahymkup01vfxli,1,-1.3,58.8,2023-03-12T16:38:57.161Z,2023-03-12T16:38:58Z,4093655135,56,Back,4093655237,233,720,4093655137,346,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519342791,720,5,2,76,51,7kt37xy93vjy6wac8vq6fqz3g,0,101.3,41.2,2023-03-12T16:38:57.161Z,2023-03-12T16:39:15Z,4093655183,56,Center,4093655285,233,580,4093655185,346,,,,,,,,,,,,,,,,,6flq1204p7494fm1ct06w6ket,I. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519343399,581,1,2,77,19,28u3q82ip96ahymkup01vfxli,0,4.7,56.5,2023-03-12T16:39:25.031Z,2023-03-12T17:03:22Z,4093658663,189,,4093658247,141,23.1,4093658257,237,,4093658249,212,35.6,4093658245,140,30.8,4093658243,56,Back,4093658253,1,,4093658251,213,5.6,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,4093658241,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519343421,722,1,2,77,20,7kt37xy93vjy6wac8vq6fqz3g,0,54.4,89.3,2023-03-12T16:39:25.764Z,2023-03-12T16:40:58Z,4093658353,56,Center,4093658361,213,5.3,4093658357,141,75.6,4093658359,212,11.5,4093658355,140,60.8,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519343433,582,1,2,77,20,28u3q82ip96ahymkup01vfxli,1,32.1,19.7,2023-03-12T16:39:25.871Z,2023-03-12T16:40:12Z,4093658411,141,19.5,4093658415,213,6.3,4093658409,140,46.2,4093658413,212,14.8,4093658407,56,Back,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519343437,583,61,2,77,21,28u3q82ip96ahymkup01vfxli,0,64.1,97.5,2023-03-12T16:39:26.327Z,2023-03-12T16:40:53Z,4093658425,56,Left,,,,,,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519343427,723,49,2,77,21,7kt37xy93vjy6wac8vq6fqz3g,1,61,75.1,2023-03-12T16:39:26.885Z,2023-03-12T16:39:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519343519,724,1,2,77,21,7kt37xy93vjy6wac8vq6fqz3g,1,61,75.1,2023-03-12T16:39:27.180Z,2023-03-12T16:39:31Z,4093658789,212,16.3,4093658791,213,5.0,4093658781,140,65.3,4093658779,56,Center,4093658785,141,52.1,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519343639,725,1,2,77,25,7kt37xy93vjy6wac8vq6fqz3g,0,65.4,51.2,2023-03-12T16:39:30.996Z,2023-03-12T16:41:02Z,4093659467,141,86.5,4093659469,212,35.7,4093659461,155,,4093659465,140,90.6,4093659473,1,,4093659463,56,Left,4093659471,213,0.7,,,,6flq1204p7494fm1ct06w6ket,I. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519343611,584,12,2,77,29,28u3q82ip96ahymkup01vfxli,1,10.5,8.8,2023-03-12T16:39:34.968Z,2023-03-12T16:39:36Z,4093659347,140,10.4,4093659351,212,6.9,4093659349,141,0.0,4093659345,56,Back,4093659431,167,,4093659353,213,4.7,,,,,,,eqcpu383wnbhhcjssk6pn1695,G. Eaton-Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519343619,585,5,2,77,30,28u3q82ip96ahymkup01vfxli,0,14.4,-1.4,2023-03-12T16:39:35.984Z,2023-03-12T16:39:49Z,4093659393,347,,4093660911,233,726,4093659391,56,Back,,,,,,,,,,,,,,,,eqcpu383wnbhhcjssk6pn1695,G. Eaton-Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519343893,726,5,2,77,30,7kt37xy93vjy6wac8vq6fqz3g,1,85.6,101.4,2023-03-12T16:39:35.984Z,2023-03-12T16:52:31Z,4093660821,56,Left,4093660891,233,585,4093660823,347,,,,,,,,,,,,,,,,,6flq1204p7494fm1ct06w6ket,I. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
