id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist
2476406917,479,1,2,71,58,28u3q82ip96ahymkup01vfxli,1,33.3,8.5,2022-10-23T15:33:19.906Z,2022-10-23T15:33:23Z,3867357569,56,Center,3867357573,141,42.2,3867357577,213,0.6,3867357565,155,,3867357571,140,68.7,3867357575,212,43.7,3867357579,1,,3867357567,152,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,3867357563,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476406927,480,61,2,72,2,28u3q82ip96ahymkup01vfxli,0,67.1,39.8,2022-10-23T15:33:23.177Z,2022-10-23T15:33:23Z,3867357615,56,Center,,,,,,,,,,,,,,,,,,,,,,32qdycwtlahk754bdqjsowduc,A. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476406931,706,49,2,72,2,axwnneoekq2f2yq6r1l704y96,1,38,62.4,2022-10-23T15:33:23.437Z,2022-10-23T15:33:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476406967,707,1,2,72,2,axwnneoekq2f2yq6r1l704y96,1,38.1,62.7,2022-10-23T15:33:23.716Z,2022-10-23T15:33:25Z,3867357833,212,10.1,3867357827,56,Back,3867357831,141,75.4,3867357835,213,1.0,3867357829,140,43.1,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407003,708,1,2,72,4,axwnneoekq2f2yq6r1l704y96,1,42.2,77.8,2022-10-23T15:33:25.116Z,2022-10-23T15:33:27Z,3867358027,212,21.3,3867358023,140,23.3,3867358021,56,Back,3867358025,141,89.1,3867358029,213,2.8,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407051,709,1,2,72,6,axwnneoekq2f2yq6r1l704y96,1,23.3,89.4,2022-10-23T15:33:27.332Z,2022-10-23T15:33:30Z,3867358271,140,14.8,3867358269,56,Back,3867358273,141,69.7,3867358277,212,16.1,3867358279,213,4.1,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407135,710,1,2,72,8,axwnneoekq2f2yq6r1l704y96,1,15.5,65.7,2022-10-23T15:33:29.980Z,2022-10-23T15:33:33Z,3867358757,141,19.8,3867358753,56,Back,3867358763,213,5.2,3867358767,1,,3867358755,140,31.7,3867358759,212,35.5,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407167,711,1,2,72,12,axwnneoekq2f2yq6r1l704y96,1,33.4,7.3,2022-10-23T15:33:33.860Z,2022-10-23T15:33:35Z,3867358939,212,17.5,3867358935,140,21.8,3867358941,213,2.3,3867358933,56,Back,3867358937,141,25.8,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407305,712,1,2,72,14,axwnneoekq2f2yq6r1l704y96,1,21.8,26.1,2022-10-23T15:33:35.588Z,2022-10-23T15:33:42Z,3867359681,213,5.6,3867359679,212,20.6,3867359673,56,Back,3867359677,141,7.9,3867359675,140,37.5,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407361,713,1,2,72,21,axwnneoekq2f2yq6r1l704y96,1,40.1,4.9,2022-10-23T15:33:42.212Z,2022-10-23T15:33:44Z,3867359921,140,59.8,3867359923,141,3.7,3867359927,213,6.2,3867359925,212,20.7,3867359919,56,Right,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407393,714,1,2,72,23,axwnneoekq2f2yq6r1l704y96,1,59.8,3.7,2022-10-23T15:33:44.084Z,2022-10-23T15:33:45Z,3867360183,156,,3867360143,213,1.7,3867360137,212,3.2,3867360133,141,8.3,3867360127,56,Right,3867360129,140,59.4,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407429,715,1,2,72,26,axwnneoekq2f2yq6r1l704y96,0,60.3,4,2022-10-23T15:33:47.357Z,2022-10-23T15:33:48Z,3867360389,213,0.4,3867360379,155,,3867360381,56,Right,3867360387,212,6.7,3867360385,141,7.6,3867360383,140,66.2,,,,,,,1234a1tb7y6trj9xsoqvx0x5h,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407439,481,8,2,72,27,28u3q82ip96ahymkup01vfxli,1,25.3,87.1,2022-10-23T15:33:48.306Z,2022-10-23T15:33:48Z,3867360433,56,Back,,,,,,,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407449,482,49,2,72,27,28u3q82ip96ahymkup01vfxli,1,25.3,87.1,2022-10-23T15:33:48.914Z,2022-10-23T15:33:49Z,,,,,,,,,,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407473,483,1,2,72,28,28u3q82ip96ahymkup01vfxli,1,25.3,87.1,2022-10-23T15:33:49.401Z,2022-10-23T15:33:51Z,3867360659,140,32.3,3867360665,213,5.5,3867360663,212,10.1,3867360661,141,76.9,3867360657,56,Back,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407511,484,1,2,72,29,28u3q82ip96ahymkup01vfxli,1,32.6,75.9,2022-10-23T15:33:51.009Z,2022-10-23T15:33:53Z,3867360881,140,22.9,3867360879,56,Back,3867360883,141,52.1,3867360887,213,4.2,3867360885,212,19.1,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407563,485,1,2,72,32,28u3q82ip96ahymkup01vfxli,1,20.6,51,2022-10-23T15:33:53.265Z,2022-10-23T15:33:56Z,3867361155,141,51.5,3867361151,56,Back,3867361153,140,5.4,3867361161,213,3.1,3867361157,212,16.0,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407653,486,1,2,72,34,28u3q82ip96ahymkup01vfxli,1,4.7,51,2022-10-23T15:33:55.970Z,2022-10-23T15:34:00Z,3867361609,56,Back,3867361611,140,41.8,3867361613,141,76.3,3867361617,213,0.4,3867361619,1,,3867361607,157,,3867361615,212,42.6,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407745,487,1,2,72,39,28u3q82ip96ahymkup01vfxli,0,39.1,74.5,2022-10-23T15:34:00.226Z,2022-10-23T15:34:03Z,3867362043,213,0.2,3867362035,140,46.6,3867362037,141,76.3,3867362039,212,8.0,3867362031,56,Back,,,,,,,,,,32qdycwtlahk754bdqjsowduc,A. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407889,718,61,2,72,41,axwnneoekq2f2yq6r1l704y96,1,38.2,13.7,2022-10-23T15:34:02.692Z,2022-10-23T15:34:12Z,3867362691,56,Back,,,,,,,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407737,716,43,2,72,42,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-10-23T15:34:03.356Z,2022-10-23T15:34:14Z,3867361997,56,Back,3867363125,144,56,,,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407967,488,5,2,72,44,28u3q82ip96ahymkup01vfxli,1,61.2,101.6,2022-10-23T15:34:05.260Z,2022-10-23T15:39:02Z,3867365989,233,717,3867363087,347,,3867363083,56,Left,,,,,,,,,,,,,,,,32qdycwtlahk754bdqjsowduc,A. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476407881,717,5,2,72,44,axwnneoekq2f2yq6r1l704y96,0,38.8,-1.6,2022-10-23T15:34:05.260Z,2022-10-23T15:34:44Z,3867365999,233,488,3867362661,56,Back,3867362663,347,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476408255,489,1,2,73,6,28u3q82ip96ahymkup01vfxli,1,56.5,100,2022-10-23T15:34:27.649Z,2022-10-23T15:34:28Z,3867364545,213,5.0,3867364535,107,,3867364539,140,58.8,3867364537,56,Left,3867364543,212,10.2,3867364541,141,87.1,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476408271,490,1,2,73,7,28u3q82ip96ahymkup01vfxli,1,62.4,83.9,2022-10-23T15:34:28.409Z,2022-10-23T15:34:29Z,3867364643,212,10.9,3867364637,56,Left,3867364641,141,90.6,3867364645,213,2.7,3867364639,140,53.0,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476408281,491,1,2,73,8,28u3q82ip96ahymkup01vfxli,1,52.6,94.2,2022-10-23T15:34:29.849Z,2022-10-23T15:34:30Z,3867364691,140,69.2,3867364689,56,Left,3867364695,212,18.8,3867364697,213,5.9,3867364693,141,83.8,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476408295,492,1,2,73,9,28u3q82ip96ahymkup01vfxli,1,67.2,83.3,2022-10-23T15:34:30.657Z,2022-10-23T15:34:31Z,3867364773,140,60.9,3867364775,141,78.8,3867364777,212,7.3,3867364779,213,3.6,3867364771,56,Center,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476408361,493,1,2,73,10,28u3q82ip96ahymkup01vfxli,1,60.8,78.5,2022-10-23T15:34:31.537Z,2022-10-23T15:34:35Z,3867365111,212,30.3,3867365101,140,89.3,3867365099,56,Left,3867365117,213,0.2,3867365105,141,85.3,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476408373,494,1,2,73,14,28u3q82ip96ahymkup01vfxli,0,92.4,87.1,2022-10-23T15:34:35.770Z,2022-10-23T15:34:38Z,3867365335,236,,3867365337,233,719,3867365341,286,,3867365175,141,80.8,3867365179,213,4.6,3867365167,2,,3867365169,155,,3867365177,212,4.3,32qdycwtlahk754bdqjsowduc,A. Baker,3867365173,140,92.1,,3867365171,56,,,,,,,,,,,,,,,Left,,,,,,,,
2476408393,719,12,2,73,14,axwnneoekq2f2yq6r1l704y96,1,6.8,13.5,2022-10-23T15:34:35.870Z,2022-10-23T15:34:38Z,3867365273,185,,3867365275,56,Back,3867365437,233,494,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476408391,495,61,2,73,16,28u3q82ip96ahymkup01vfxli,1,91.9,81.1,2022-10-23T15:34:37.673Z,2022-10-23T15:34:37Z,3867365271,56,Left,,,,,,,,,,,,,,,,,,,,,,32qdycwtlahk754bdqjsowduc,A. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476408445,496,5,2,73,17,28u3q82ip96ahymkup01vfxli,0,101,69.3,2022-10-23T15:34:38.281Z,2022-10-23T15:35:32Z,3867365629,56,Center,3867371403,346,,3867368305,233,720,,,,,,,,,,,,,,,,32qdycwtlahk754bdqjsowduc,A. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476408441,720,5,2,73,17,axwnneoekq2f2yq6r1l704y96,1,-1,30.7,2022-10-23T15:34:38.281Z,2022-10-23T15:39:02Z,3867365607,56,Back,3867368283,233,496,3867371369,346,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409041,721,1,2,73,40,axwnneoekq2f2yq6r1l704y96,1,2.9,43.9,2022-10-23T15:35:01.890Z,2022-10-23T15:35:47Z,3867368713,237,,3867368705,212,41.2,3867368709,1,,3867368697,124,,3867368699,56,Back,3867368703,141,6.1,3867368707,213,5.6,3867368701,140,33.6,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409137,722,1,2,73,46,axwnneoekq2f2yq6r1l704y96,1,38.4,4,2022-10-23T15:35:07.539Z,2022-10-23T15:35:13Z,3867369255,141,17.7,3867369259,213,1.6,3867369257,212,9.3,3867369253,140,37.7,3867369251,56,Back,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409241,723,1,2,73,52,axwnneoekq2f2yq6r1l704y96,1,44.8,45.4,2022-10-23T15:35:13.291Z,2022-10-23T15:35:18Z,3867369787,56,Back,3867369791,141,88.1,3867369793,212,29.3,3867369789,140,48.2,3867369795,213,1.4,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409301,724,1,2,73,57,axwnneoekq2f2yq6r1l704y96,1,53.8,89.9,2022-10-23T15:35:18.259Z,2022-10-23T15:35:21Z,3867370133,212,5.1,3867370127,56,Left,3867370131,141,92.1,3867370135,213,0.3,3867370129,140,58.4,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409361,725,1,2,74,0,axwnneoekq2f2yq6r1l704y96,1,56.2,88.4,2022-10-23T15:35:21.314Z,2022-10-23T15:35:24Z,3867370477,141,47.5,3867370475,140,43.6,3867370473,56,Back,3867370479,212,30.8,3867370481,213,4.3,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409425,726,1,2,74,3,axwnneoekq2f2yq6r1l704y96,1,44.6,46.6,2022-10-23T15:35:24.082Z,2022-10-23T15:35:27Z,3867370793,56,Right,3867370797,141,20.1,3867370799,212,21.5,3867370795,140,55.8,3867370801,213,5.3,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409453,727,1,2,74,6,axwnneoekq2f2yq6r1l704y96,1,54.6,21.8,2022-10-23T15:35:27.498Z,2022-10-23T15:35:29Z,3867370981,212,11.8,3867370979,141,27.7,3867370973,56,Center,3867370977,140,65.2,3867370983,213,0.3,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409477,728,1,2,74,8,axwnneoekq2f2yq6r1l704y96,1,67.3,25,2022-10-23T15:35:29.506Z,2022-10-23T15:35:30Z,3867371139,213,4.0,3867371129,140,61.9,3867371135,212,8.7,3867371131,141,15.3,3867371127,56,Right,,,,,,,,,,1234a1tb7y6trj9xsoqvx0x5h,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409529,729,1,2,74,9,axwnneoekq2f2yq6r1l704y96,1,61.9,15.3,2022-10-23T15:35:30.722Z,2022-10-23T15:35:33Z,3867371467,56,Right,3867371475,213,5.2,3867371471,141,5.2,3867371469,140,65.0,3867371473,212,7.6,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409575,730,1,2,74,11,axwnneoekq2f2yq6r1l704y96,0,65.7,5,2022-10-23T15:35:32.922Z,2022-10-23T15:35:35Z,3867371723,56,Right,3867371725,140,70.1,3867371737,213,1.0,3867371731,212,8.1,3867371729,141,14.7,,,,,,,,,,1234a1tb7y6trj9xsoqvx0x5h,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409569,497,8,2,74,13,28u3q82ip96ahymkup01vfxli,1,17.3,81.4,2022-10-23T15:35:34.642Z,2022-10-23T15:35:34Z,3867371709,56,Back,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409621,498,49,2,74,16,28u3q82ip96ahymkup01vfxli,1,24.4,75,2022-10-23T15:35:37.809Z,2022-10-23T15:35:37Z,,,,,,,,,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409647,499,1,2,74,17,28u3q82ip96ahymkup01vfxli,1,24.4,75,2022-10-23T15:35:38.128Z,2022-10-23T15:35:40Z,3867372153,56,Back,3867372161,213,6.0,3867372155,140,40.2,3867372157,141,66.9,3867372159,212,17.5,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409681,500,1,2,74,18,28u3q82ip96ahymkup01vfxli,0,45.5,64.3,2022-10-23T15:35:40.049Z,2022-10-23T15:35:41Z,3867372359,140,80.2,3867372365,213,6.0,3867372355,157,,3867372367,1,,3867372363,212,37.9,3867372357,56,Center,3867372361,141,49.1,,,,32qdycwtlahk754bdqjsowduc,A. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409713,731,49,2,74,22,axwnneoekq2f2yq6r1l704y96,1,18.9,49.7,2022-10-23T15:35:43.731Z,2022-10-23T15:35:44Z,,,,,,,,,,,,,,,,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409789,732,1,2,74,23,axwnneoekq2f2yq6r1l704y96,1,19.2,49.6,2022-10-23T15:35:44.994Z,2022-10-23T15:35:47Z,3867372883,213,1.1,3867372875,56,Back,3867372877,140,22.6,3867372879,141,59.6,3867372881,212,7.7,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409905,733,1,2,74,26,axwnneoekq2f2yq6r1l704y96,1,23.3,60.8,2022-10-23T15:35:47.714Z,2022-10-23T15:35:53Z,3867373541,56,Back,3867373543,140,26.9,3867373547,212,14.7,3867373549,213,1.3,3867373545,141,81.7,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476409983,734,1,2,74,32,axwnneoekq2f2yq6r1l704y96,1,34.5,83.8,2022-10-23T15:35:53.370Z,2022-10-23T15:35:58Z,3867373939,140,23.3,3867373945,213,3.8,3867373941,141,69.1,3867373943,212,15.4,3867373937,56,Back,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410045,735,1,2,74,37,axwnneoekq2f2yq6r1l704y96,1,26.3,67.6,2022-10-23T15:35:58.826Z,2022-10-23T15:36:02Z,3867374269,141,57.0,3867374273,213,3.7,3867374271,212,14.2,3867374265,56,Back,3867374267,140,14.6,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410065,736,1,2,74,41,axwnneoekq2f2yq6r1l704y96,1,15.8,56.6,2022-10-23T15:36:02.514Z,2022-10-23T15:36:03Z,3867374373,56,Back,3867374375,140,19.6,3867374377,141,62.0,3867374381,213,0.7,3867374379,212,5.4,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410211,737,1,2,74,42,axwnneoekq2f2yq6r1l704y96,1,19.6,62,2022-10-23T15:36:03.610Z,2022-10-23T15:36:10Z,3867375139,141,33.1,3867375143,212,19.7,3867375135,56,Back,3867375137,140,19.2,3867375145,213,4.7,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410281,738,1,2,74,49,axwnneoekq2f2yq6r1l704y96,1,23.2,33.4,2022-10-23T15:36:10.146Z,2022-10-23T15:36:13Z,3867375507,140,7.6,3867375517,212,18.2,3867375505,56,Back,3867375513,141,45.2,3867375521,213,2.7,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410429,739,1,2,74,52,axwnneoekq2f2yq6r1l704y96,1,9.2,42.2,2022-10-23T15:36:13.089Z,2022-10-23T15:36:20Z,3867376179,141,18.2,3867376181,212,25.5,3867376183,213,5.6,3867376177,140,27.9,3867376175,56,Back,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410517,740,1,2,74,58,axwnneoekq2f2yq6r1l704y96,0,38.3,14.4,2022-10-23T15:36:19.954Z,2022-10-23T15:36:23Z,3867376639,1,,3867376629,56,Center,3867376635,212,51.9,3867376631,140,87.0,3867376627,155,,3867376637,213,0.2,3867376633,141,27.7,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410539,501,52,2,75,2,28u3q82ip96ahymkup01vfxli,1,12.7,70.6,2022-10-23T15:36:23.968Z,2022-10-23T15:36:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410717,502,1,2,75,4,28u3q82ip96ahymkup01vfxli,1,11.2,67.8,2022-10-23T15:36:25.897Z,2022-10-23T15:36:31Z,3867377701,141,52.5,3867377697,56,Back,3867377695,123,,3867377699,140,19.9,3867377703,212,13.8,3867377705,213,5.4,,,,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410771,503,1,2,75,10,28u3q82ip96ahymkup01vfxli,0,19.9,51.2,2022-10-23T15:36:31.696Z,2022-10-23T15:36:34Z,3867377951,140,40.6,3867377959,1,,3867377953,141,14.9,3867377949,56,Back,3867377957,213,5.4,3867377955,212,32.9,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410813,741,8,2,75,15,axwnneoekq2f2yq6r1l704y96,1,61.6,87.2,2022-10-23T15:36:36.297Z,2022-10-23T15:36:36Z,3867378199,56,Left,,,,,,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410847,742,49,2,75,16,axwnneoekq2f2yq6r1l704y96,1,60.1,93.5,2022-10-23T15:36:37.762Z,2022-10-23T15:36:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410919,743,1,2,75,17,axwnneoekq2f2yq6r1l704y96,1,60.1,93.5,2022-10-23T15:36:38.137Z,2022-10-23T15:36:40Z,3867378641,56,Center,3867378655,212,11.4,3867378649,141,76.7,3867378659,213,4.6,3867378645,140,59.4,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476410971,744,1,2,75,19,axwnneoekq2f2yq6r1l704y96,1,59,73.3,2022-10-23T15:36:40.433Z,2022-10-23T15:36:43Z,3867378969,56,Center,3867378975,212,29.8,3867378977,213,4.6,3867378973,141,29.7,3867378971,140,56.6,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476411013,745,1,2,75,22,axwnneoekq2f2yq6r1l704y96,0,62.2,20.1,2022-10-23T15:36:43.545Z,2022-10-23T15:37:00Z,3867379573,233,505,3867379203,213,0.4,3867379201,212,11.4,3867379191,56,Center,3867379197,141,27.3,3867379193,140,72.0,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476411031,504,8,2,75,25,28u3q82ip96ahymkup01vfxli,1,26.8,65.5,2022-10-23T15:36:46.216Z,2022-10-23T15:36:46Z,3867379303,56,Back,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476411071,746,1,2,75,26,axwnneoekq2f2yq6r1l704y96,0,58.2,11.6,2022-10-23T15:36:48.001Z,2022-10-23T15:37:05Z,3867381177,233,505,3867381131,236,,3867381133,286,,3867379487,56,Right,3867379491,140,60.1,3867379497,212,4.4,3867379493,141,5.9,3867379501,213,5.2,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476411063,505,74,2,75,26,28u3q82ip96ahymkup01vfxli,1,30.1,88.6,2022-10-23T15:36:48.002Z,2022-10-23T15:38:55Z,3867379597,233,746,3867379447,56,Back,3867379449,285,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476411097,506,5,2,75,28,28u3q82ip96ahymkup01vfxli,0,36.3,101.6,2022-10-23T15:36:49.281Z,2022-10-23T15:37:11Z,3867379621,56,Back,3867381877,233,747,3867379625,347,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476411513,747,5,2,75,28,axwnneoekq2f2yq6r1l704y96,1,63.7,-1.6,2022-10-23T15:36:49.281Z,2022-10-23T15:39:02Z,3867381815,233,506,3867381783,56,Right,3867381785,347,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
