id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value
2527642909,460,1,2,72,50,bsbugp9qfasrrtg55bf7evvwv,0,37.7,9.4,2023-04-02T15:35:36.326Z,2023-04-02T15:35:37Z,4158435011,1,,4158435005,141,34.0,4158434999,157,,4158435009,213,0.7,4158435007,212,27.5,4158435003,140,58.5,4158435001,56,Center,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643037,535,1,2,72,52,28u3q82ip96ahymkup01vfxli,1,43.2,80.6,2023-04-02T15:35:38.597Z,2023-04-02T15:35:42Z,4158435643,56,Left,4158435649,212,16.7,4158435647,141,94.4,4158435651,213,0.6,4158435645,140,56.3,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643079,536,1,2,72,56,28u3q82ip96ahymkup01vfxli,1,61.4,91.2,2023-04-02T15:35:42.718Z,2023-04-02T15:35:45Z,4158435879,212,11.1,4158435881,213,4.4,4158435877,141,75.9,4158435875,140,57.7,4158435873,56,Center,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643169,537,1,2,72,59,28u3q82ip96ahymkup01vfxli,1,58.8,70,2023-04-02T15:35:45.581Z,2023-04-02T15:35:51Z,4158436375,56,Center,4158436377,140,57.4,4158436381,212,21.6,4158436379,141,38.3,4158436383,213,4.6,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643207,538,1,2,73,4,28u3q82ip96ahymkup01vfxli,1,73.1,53.4,2023-04-02T15:35:51.205Z,2023-04-02T15:35:53Z,4158436557,213,1.1,4158436549,56,Center,4158436555,212,9.8,4158436553,141,66.0,4158436551,140,77.6,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643219,539,3,2,73,6,28u3q82ip96ahymkup01vfxli,0,70.4,57,2023-04-02T15:35:53.251Z,2023-04-02T15:35:55Z,4158436707,233,461,4158436621,56,Center,4158436627,286,,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643227,461,7,2,73,6,bsbugp9qfasrrtg55bf7evvwv,1,29.6,43,2023-04-02T15:35:53.252Z,2023-04-02T15:35:54Z,4158436659,285,,4158436657,56,Back,4158436675,233,539,,,,,,,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643231,462,49,2,73,8,bsbugp9qfasrrtg55bf7evvwv,1,36.9,51.8,2023-04-02T15:35:54.348Z,2023-04-02T15:35:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643323,463,1,2,73,9,bsbugp9qfasrrtg55bf7evvwv,1,37.8,46.6,2023-04-02T15:35:55.356Z,2023-04-02T15:35:59Z,4158437109,140,44.0,4158437107,56,Back,4158437113,212,12.1,4158437115,213,5.3,4158437111,141,31.6,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643327,464,61,2,73,12,bsbugp9qfasrrtg55bf7evvwv,0,44,34.3,2023-04-02T15:35:59.236Z,2023-04-02T15:35:59Z,4158437129,56,Back,,,,,,,,,,,,,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643373,540,49,2,73,15,28u3q82ip96ahymkup01vfxli,1,51.6,47.9,2023-04-02T15:36:02.214Z,2023-04-02T15:36:02Z,,,,,,,,,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643407,541,1,2,73,16,28u3q82ip96ahymkup01vfxli,1,51.4,48.1,2023-04-02T15:36:02.542Z,2023-04-02T15:36:04Z,4158437577,140,48.3,4158437579,141,57.6,4158437575,56,Back,4158437585,213,2.0,4158437583,212,7.2,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643539,542,1,2,73,17,28u3q82ip96ahymkup01vfxli,0,47.4,60.2,2023-04-02T15:36:03.998Z,2023-04-02T15:39:02Z,4158438227,140,62.4,4158438229,141,10.1,4158438225,56,Right,4158438237,213,5.1,4158438239,1,,4158438235,212,37.5,4158438223,155,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643451,465,8,2,73,19,bsbugp9qfasrrtg55bf7evvwv,1,30,83.2,2023-04-02T15:36:06.069Z,2023-04-02T15:36:06Z,4158437785,56,Back,,,,,,,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643493,466,4,2,73,21,bsbugp9qfasrrtg55bf7evvwv,1,33.2,84.2,2023-04-02T15:36:08.076Z,2023-04-02T15:36:12Z,4158438295,233,543,4158437993,56,Back,4158437995,152,,4158437997,265,,4158437991,13,,4158437999,285,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643545,543,4,2,73,21,28u3q82ip96ahymkup01vfxli,0,66.8,15.8,2023-04-02T15:36:08.077Z,2023-04-02T15:36:12Z,4158438319,286,,4158438275,152,,4158438277,265,,4158438307,233,466,4158438269,13,,4158438273,56,Right,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643637,544,17,2,73,30,28u3q82ip96ahymkup01vfxli,1,0,0,2023-04-02T15:36:17.118Z,2023-04-02T15:36:18Z,4158438709,31,,4158438713,13,243,4158438711,392,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644219,467,1,2,74,0,bsbugp9qfasrrtg55bf7evvwv,1,32.3,75.1,2023-04-02T15:36:46.628Z,2023-04-02T15:36:52Z,4158441699,56,Left,4158441697,152,,4158441703,141,94.8,4158441695,155,,4158441701,140,72.5,4158441709,1,,4158441707,213,0.3,4158441693,5,,16gnoas9x34hm887omkmeee39,E. Mukandi,4158441705,212,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644223,468,61,2,74,4,bsbugp9qfasrrtg55bf7evvwv,0,73.6,92.7,2023-04-02T15:36:50.764Z,2023-04-02T15:39:10Z,4158441733,56,Left,,,,,,,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644213,545,49,2,74,5,28u3q82ip96ahymkup01vfxli,1,36.8,5.3,2023-04-02T15:36:51.757Z,2023-04-02T15:36:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644297,546,1,2,74,6,28u3q82ip96ahymkup01vfxli,1,36.8,5.3,2023-04-02T15:36:52.606Z,2023-04-02T15:36:56Z,4158442077,141,11.1,4158442081,213,0.9,4158442079,212,5.0,4158442073,140,39.8,4158442069,56,Back,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644409,547,1,2,74,9,28u3q82ip96ahymkup01vfxli,1,45.7,8.6,2023-04-02T15:36:55.989Z,2023-04-02T15:38:25Z,4158450197,210,14,4158442645,140,88.2,4158442647,141,26.4,4158442649,212,46.2,4158442643,56,Center,4158442653,1,,4158442651,213,0.3,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2527644411,548,14,2,74,15,28u3q82ip96ahymkup01vfxli,1,86.9,28,2023-04-02T15:37:02.125Z,2023-04-02T15:38:26Z,4158450233,29,,4158450241,103,15.2,4158442675,63,,4158450255,231,47.8,4158447911,72,,4158450239,102,55.4,4158450231,73,,4158450243,215,,2xphfksgb05a8z4e9328mywvd,R. Siemsen,4158442677,56,Center,4158450249,230,,99.0,4158442673,22,4158450235,55,547,,,,,,,,,,,,,,,,,,,
2527644435,549,61,2,74,19,28u3q82ip96ahymkup01vfxli,0,90.9,62.3,2023-04-02T15:37:05.757Z,2023-04-02T15:37:05Z,4158442903,56,Center,,,,,,,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644501,469,49,2,74,23,bsbugp9qfasrrtg55bf7evvwv,1,29.9,24.4,2023-04-02T15:37:09.693Z,2023-04-02T15:37:09Z,,,,,,,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644541,470,1,2,74,24,bsbugp9qfasrrtg55bf7evvwv,1,30.8,24.7,2023-04-02T15:37:10.436Z,2023-04-02T15:37:12Z,4158443449,56,Back,4158443457,213,5.6,4158443455,212,15.1,4158443453,141,10.3,4158443451,140,41.8,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644547,471,1,2,74,26,bsbugp9qfasrrtg55bf7evvwv,0,42.1,10.1,2023-04-02T15:37:12.596Z,2023-04-02T15:37:16Z,4158443731,286,,4158443477,56,Back,4158443479,140,49.1,4158443485,213,0.1,4158443711,236,,4158443481,141,10.7,4158443483,212,7.4,4158443719,233,550,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644603,550,74,2,74,26,28u3q82ip96ahymkup01vfxli,1,58.7,91.7,2023-04-02T15:37:12.597Z,2023-04-02T15:38:44Z,4158443677,285,,4158443675,56,Left,4158443747,233,471,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644637,551,49,2,74,30,28u3q82ip96ahymkup01vfxli,1,59.2,82.3,2023-04-02T15:37:17.213Z,2023-04-02T15:37:17Z,,,,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644733,552,1,2,74,34,28u3q82ip96ahymkup01vfxli,1,74.9,83.6,2023-04-02T15:37:20.293Z,2023-04-02T15:37:23Z,4158444341,141,89.7,4158444345,213,0.6,4158444339,140,80.9,4158444343,212,7.5,4158444337,56,Left,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644821,553,1,2,74,37,28u3q82ip96ahymkup01vfxli,0,89.5,90.9,2023-04-02T15:37:23.380Z,2023-04-02T15:37:28Z,4158444801,212,51.9,4158444791,2,,4158444803,213,4.8,4158444793,155,,4158444795,56,Right,4158444805,1,,4158444799,141,14.9,4158444797,140,94.5,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644825,472,49,2,74,42,bsbugp9qfasrrtg55bf7evvwv,1,11.7,90.8,2023-04-02T15:37:28.428Z,2023-04-02T15:37:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644919,473,1,2,74,44,bsbugp9qfasrrtg55bf7evvwv,0,11.1,90.8,2023-04-02T15:37:30.445Z,2023-04-02T15:37:32Z,4158445351,140,42.8,4158445353,141,84.5,4158445347,155,,4158445359,1,,4158445357,213,6.2,4158445349,56,Back,4158445355,212,33.6,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645073,554,1,2,74,49,28u3q82ip96ahymkup01vfxli,1,54.9,9.7,2023-04-02T15:37:35.957Z,2023-04-02T15:37:39Z,4158446071,141,29.4,4158446075,213,0.7,4158446065,3,,4158446073,212,21.2,4158446067,56,Center,4158446069,140,70.5,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645089,555,1,2,74,53,28u3q82ip96ahymkup01vfxli,1,61.2,26.4,2023-04-02T15:37:39.533Z,2023-04-02T15:37:40Z,4158446147,212,13.5,4158446149,213,5.1,4158446145,141,8.0,4158446143,140,66.1,4158446141,56,Right,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645095,556,49,2,74,54,28u3q82ip96ahymkup01vfxli,1,66.1,6.5,2023-04-02T15:37:40.821Z,2023-04-02T15:37:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645195,557,1,2,74,57,28u3q82ip96ahymkup01vfxli,1,65.7,10,2023-04-02T15:37:43.685Z,2023-04-02T15:37:45Z,4158446625,56,Center,4158446631,212,16.0,4158446629,141,24.0,4158446627,140,77.9,4158446633,213,0.6,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645227,558,1,2,74,59,28u3q82ip96ahymkup01vfxli,1,78,24,2023-04-02T15:37:45.381Z,2023-04-02T15:37:47Z,4158446773,213,4.9,4158446765,56,Right,4158446769,141,7.7,4158446767,140,79.9,4158446771,212,11.3,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645243,559,3,2,75,0,28u3q82ip96ahymkup01vfxli,0,72.8,8.9,2023-04-02T15:37:47.109Z,2023-04-02T15:37:50Z,4158447143,233,474,4158446837,56,Right,4158446841,286,,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645271,474,7,2,75,0,bsbugp9qfasrrtg55bf7evvwv,1,27.2,91.1,2023-04-02T15:37:47.110Z,2023-04-02T15:37:49Z,4158447015,285,,4158447011,167,,4158447073,233,559,4158447013,56,Back,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645281,475,5,2,75,2,bsbugp9qfasrrtg55bf7evvwv,0,26.2,101.5,2023-04-02T15:37:48.430Z,2023-04-02T15:38:32Z,4158447061,56,Back,4158447063,347,,4158447979,233,560,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645439,560,5,2,75,2,28u3q82ip96ahymkup01vfxli,1,73.8,-1.5,2023-04-02T15:37:48.430Z,2023-04-02T15:37:59Z,4158447883,56,Right,4158447885,347,,4158447931,233,475,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645707,476,27,2,75,15,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2023-04-02T15:38:01.933Z,2023-04-02T15:39:12Z,4158449351,41,Injury,4158449353,53,34vcol9n5hg1tv2v4tiq0et0q,4158451429,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645935,561,27,2,75,15,28u3q82ip96ahymkup01vfxli,1,0,0,2023-04-02T15:38:01.933Z,2023-04-02T15:39:14Z,4158451405,233,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527646591,477,18,2,76,16,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2023-04-02T15:39:02.456Z,2023-04-02T15:39:03Z,4158453783,55,478,4158453743,44,Defender,4158453745,59,15,4158453741,41,,,,,,,,,,,,,,34vcol9n5hg1tv2v4tiq0et0q,B. Hendrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527646595,478,19,2,76,16,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2023-04-02T15:39:02.457Z,2023-04-02T15:39:10Z,4158454589,292,0,4158453753,145,5,4158454595,293,0,4158453755,59,5,4158453757,44,Defender,4158453749,41,,4158453759,55,477,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527646635,479,28,2,76,17,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2023-04-02T15:39:04.164Z,2023-04-02T15:39:49Z,4158457657,233,562,4158453939,55,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527647305,562,28,2,76,17,28u3q82ip96ahymkup01vfxli,1,0,0,2023-04-02T15:39:04.164Z,2023-04-02T15:39:56Z,4158457653,233,479,4158457535,55,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527647803,563,1,2,77,30,28u3q82ip96ahymkup01vfxli,0,83.4,0,2023-04-02T15:40:16.316Z,2023-04-02T15:40:19Z,4158460103,141,20.9,4158460107,213,1.2,4158460101,140,89.7,4158460105,212,16.5,4158460099,56,Right,4158460097,107,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527647821,480,8,2,77,33,bsbugp9qfasrrtg55bf7evvwv,1,21.4,69.4,2023-04-02T15:40:19.780Z,2023-04-02T16:10:41Z,4158460189,56,Back,,,,,,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527647881,564,1,2,77,35,28u3q82ip96ahymkup01vfxli,1,82.7,7.7,2023-04-02T15:40:21.868Z,2023-04-02T15:40:23Z,4158460521,141,7.4,4158460525,213,6.2,4158460523,212,4.4,4158460519,140,86.9,4158460517,56,Right,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527647889,565,3,2,77,37,28u3q82ip96ahymkup01vfxli,0,90.8,33.6,2023-04-02T15:40:23.630Z,2023-04-02T15:41:23Z,4158460549,286,,4158460547,56,Center,4158465717,233,485,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648921,485,7,2,77,37,bsbugp9qfasrrtg55bf7evvwv,1,9.2,66.4,2023-04-02T15:40:23.631Z,2023-04-02T15:41:23Z,4158465683,56,Back,4158465685,285,,4158465691,233,565,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648011,567,61,2,77,38,28u3q82ip96ahymkup01vfxli,1,85.2,1.3,2023-04-02T15:40:24.611Z,2023-04-02T15:40:37Z,4158461157,56,Right,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648237,481,5,2,77,39,bsbugp9qfasrrtg55bf7evvwv,1,17.8,102,2023-04-02T15:40:25.365Z,2023-04-02T16:07:57Z,4158465971,233,566,4158462097,347,,4158462095,56,Back,,,,,,,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527647993,566,5,2,77,39,28u3q82ip96ahymkup01vfxli,0,82.2,-2,2023-04-02T15:40:25.365Z,2023-04-02T15:41:27Z,4158461097,347,,4158461095,56,Right,4158465983,233,481,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648297,482,1,2,77,56,bsbugp9qfasrrtg55bf7evvwv,0,19.3,100,2023-04-02T15:40:42.972Z,2023-04-02T15:40:43Z,4158462421,107,,4158462423,56,Back,4158462427,141,91.5,4158462429,212,18.7,4158462431,213,5.9,4158462425,140,35.9,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648305,568,1,2,77,56,28u3q82ip96ahymkup01vfxli,0,68.3,6.5,2023-04-02T15:40:43.076Z,2023-04-02T15:40:44Z,4158462453,212,18.5,4158462455,213,0.7,4158462445,3,,4158462449,140,81.9,4158462451,141,23.7,4158462447,56,Center,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648383,569,1,2,78,0,28u3q82ip96ahymkup01vfxli,0,61,30.9,2023-04-02T15:40:46.684Z,2023-04-02T15:40:48Z,4158462855,213,6.0,4158462845,155,,4158462849,140,82.1,4158462847,56,Center,4158462851,141,22.2,4158462853,212,22.9,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648391,483,1,2,78,1,bsbugp9qfasrrtg55bf7evvwv,0,25,86.3,2023-04-02T15:40:47.860Z,2023-04-02T15:40:48Z,4158462883,3,,4158462893,212,18.8,4158462895,213,5.6,4158462891,141,69.6,4158462889,140,39.3,4158462887,56,Back,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648427,570,61,2,78,4,28u3q82ip96ahymkup01vfxli,1,78.9,27.3,2023-04-02T15:40:51.252Z,2023-04-02T15:40:51Z,4158463091,56,Center,,,,,,,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648445,571,49,2,78,6,28u3q82ip96ahymkup01vfxli,1,78.8,31.5,2023-04-02T15:40:52.292Z,2023-04-02T15:40:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648485,572,1,2,78,7,28u3q82ip96ahymkup01vfxli,1,78.6,36,2023-04-02T15:40:53.300Z,2023-04-02T15:40:55Z,4158463375,141,51.0,4158463377,212,10.6,4158463379,213,1.8,4158463371,56,Center,4158463373,140,75.9,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648519,573,1,2,78,8,28u3q82ip96ahymkup01vfxli,1,74.5,62.9,2023-04-02T15:40:55.182Z,2023-04-02T15:40:57Z,4158463537,141,80.0,4158463547,213,1.5,4158463529,56,Left,4158463541,212,11.7,4158463533,140,75.6,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648565,574,1,2,78,11,28u3q82ip96ahymkup01vfxli,1,77,80.9,2023-04-02T15:40:57.756Z,2023-04-02T15:41:14Z,4158463815,2,,4158465037,210,13,4158463817,155,,4158463819,56,Center,4158463821,140,88.8,4158463829,212,29.5,4158463831,213,5.1,4158465041,154,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,4158463825,141,41.6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2527648571,575,13,2,78,13,28u3q82ip96ahymkup01vfxli,1,88.8,41.6,2023-04-02T15:41:00.083Z,2023-04-02T15:41:14Z,4158465095,55,574,4158464395,15,,4158463865,17,,4158465105,231,49.8,4158465101,103,47.2,4158465091,29,,4158465089,77,,4158463867,56,Center,c7giuh90mnvajsobobcbx4ley,C. Jones,4158464399,328,,4158465099,102,,62.0,4158463863,22,4158465103,230,99.1,4158465093,154,,,,,,,,,,,,,,,,,
2527648583,484,5,2,78,14,bsbugp9qfasrrtg55bf7evvwv,1,-1,36,2023-04-02T15:41:01.012Z,2023-04-02T15:41:02Z,4158463901,346,,4158464087,233,576,4158463899,56,Back,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527648605,576,5,2,78,14,28u3q82ip96ahymkup01vfxli,0,101,64,2023-04-02T15:41:01.012Z,2023-04-02T16:07:57Z,4158464123,233,484,4158464019,346,,4158464017,56,Center,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527649025,486,1,2,78,43,bsbugp9qfasrrtg55bf7evvwv,0,5,37,2023-04-02T15:41:29.820Z,2023-04-02T15:41:30Z,4158466255,74,,4158466245,140,72.7,4158466249,212,71.1,4158466247,141,36.6,4158466239,124,,4158466241,155,,4158466251,213,6.3,4158466253,1,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,4158466243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527649057,577,1,2,78,45,28u3q82ip96ahymkup01vfxli,0,38.3,78.1,2023-04-02T15:41:31.652Z,2023-04-02T15:41:42Z,4158466459,157,,4158466463,140,73.2,4158466461,56,Center,4158466471,1,,4158466467,212,36.6,4158466469,213,6.3,4158466465,141,77.8,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527649097,487,1,2,78,48,bsbugp9qfasrrtg55bf7evvwv,0,44,28.6,2023-04-02T15:41:34.651Z,2023-04-02T15:41:36Z,4158466745,1,,4158466735,56,Right,4158466737,140,75.4,4158466739,141,20.7,4158466733,157,,4158466741,212,33.4,4158466743,213,6.1,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
