id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value
2527797839,565,1,2,52,25,8l30dsub3sutr6j3ruvk650xc,0,57.5,69.3,2023-04-02T18:56:08.747Z,2023-04-02T18:56:12Z,4159244369,141,84.8,4159244361,56,Left,4159244365,140,80.4,4159244375,213,0.4,4159244373,212,26.3,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527797859,457,12,2,52,28,spi3g782q7m4evjxn1sv6cfa,1,20.7,12,2023-04-02T18:56:11.764Z,2023-04-02T18:56:36Z,4159244477,213,4.7,4159244471,140,20.4,4159244469,56,Back,4159244475,212,9.5,4159244473,141,0.0,4159244505,167,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527797863,458,5,2,52,29,spi3g782q7m4evjxn1sv6cfa,0,18.9,-1.7,2023-04-02T18:56:12.690Z,2023-04-02T18:57:28Z,4159244497,56,Back,4159244499,347,,4159245169,233,566,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527797999,566,5,2,52,29,8l30dsub3sutr6j3ruvk650xc,1,81.1,101.7,2023-04-02T18:56:12.690Z,2023-04-02T18:56:30Z,4159245163,233,458,4159245157,347,,4159245155,56,Left,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798007,567,1,2,52,46,8l30dsub3sutr6j3ruvk650xc,1,83.8,100,2023-04-02T18:56:29.883Z,2023-04-02T18:56:31Z,4159245205,140,78.4,4159245211,213,4.1,4159245207,141,90.3,4159245201,107,,4159245203,56,Left,4159245209,212,9.8,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798015,568,1,2,52,47,8l30dsub3sutr6j3ruvk650xc,0,78.4,90.3,2023-04-02T18:56:31.418Z,2023-04-02T18:56:32Z,4159245253,212,5.0,4159245255,213,0.6,4159245251,141,94.5,4159245249,140,82.3,4159245247,56,Left,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798031,459,49,2,52,49,spi3g782q7m4evjxn1sv6cfa,1,23.8,3.8,2023-04-02T18:56:32.573Z,2023-04-03T15:09:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798041,460,1,2,52,50,spi3g782q7m4evjxn1sv6cfa,0,23.6,2.9,2023-04-02T18:56:33.909Z,2023-04-02T18:56:34Z,4159245395,141,8.3,4159245401,1,,4159245397,212,13.5,4159245391,56,Back,4159245399,213,0.3,4159245389,157,,4159245393,140,36.0,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798055,569,1,2,52,50,8l30dsub3sutr6j3ruvk650xc,1,70.8,84.7,2023-04-02T18:56:34.250Z,2023-04-02T18:56:37Z,4159245489,140,80.7,4159245495,213,0.3,4159245491,141,88.7,4159245487,56,Left,4159245493,212,10.7,4159245485,3,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798057,570,49,2,52,53,8l30dsub3sutr6j3ruvk650xc,1,84.9,87.1,2023-04-02T18:56:36.898Z,2023-04-02T18:56:37Z,,,,,,,,,,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798077,461,45,2,52,56,spi3g782q7m4evjxn1sv6cfa,0,15.6,12.1,2023-04-02T18:56:39.827Z,2023-04-03T16:13:13Z,4159245599,56,Back,4161319393,233,571,4159245601,285,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798075,571,3,2,52,56,8l30dsub3sutr6j3ruvk650xc,1,84.4,87.9,2023-04-02T18:56:39.827Z,2023-04-03T15:11:05Z,4159245587,56,Left,4159245627,233,461,4159245589,286,,4161246031,464,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798103,572,1,2,52,56,8l30dsub3sutr6j3ruvk650xc,1,85,86,2023-04-02T18:56:40.530Z,2023-04-03T15:11:10Z,4159245733,141,80.5,4159245737,213,5.5,4159245731,140,88.8,4159245729,56,Left,4159245735,212,5.5,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798105,573,1,2,52,58,8l30dsub3sutr6j3ruvk650xc,0,98.9,83.3,2023-04-02T18:56:42.147Z,2023-04-03T15:11:16Z,4159247089,155,,4161246295,72,,4159246943,141,55.3,4159245741,56,Center,4159246937,2,,4159246945,212,19.3,4161246293,224,,4159246941,140,96.0,cpvbitkove7bavl96lkgs1vc9,K. Hanson,4159246947,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798101,462,8,2,52,59,spi3g782q7m4evjxn1sv6cfa,1,3.4,40.4,2023-04-02T18:56:43.084Z,2023-04-03T15:11:21Z,4159245713,56,Back,4161246373,384,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798119,463,12,2,53,0,spi3g782q7m4evjxn1sv6cfa,1,3.3,32.7,2023-04-02T18:56:43.674Z,2023-04-02T18:57:03Z,4159245787,56,Back,4159245793,212,1.5,4159246583,397,,4159245789,140,4.7,4159246585,233,575,4159245795,213,0.2,4159245791,141,33.1,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798289,575,74,2,53,0,8l30dsub3sutr6j3ruvk650xc,1,92.9,64.5,2023-04-02T18:56:43.675Z,2023-04-02T18:57:03Z,4159246479,397,,4159246591,233,463,4159246475,285,,4159246473,56,Center,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798123,464,5,2,53,1,spi3g782q7m4evjxn1sv6cfa,1,-1,25.5,2023-04-02T18:56:45.082Z,2023-04-02T18:57:29Z,4159245813,233,574,4159245811,346,,4159245809,56,Back,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798109,574,5,2,53,1,8l30dsub3sutr6j3ruvk650xc,0,101,74.5,2023-04-02T18:56:45.082Z,2023-04-02T18:56:46Z,4159245747,56,Center,4159245749,346,,4159245819,233,464,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798415,465,1,2,53,30,spi3g782q7m4evjxn1sv6cfa,1,4.7,44,2023-04-02T18:57:14.212Z,2023-04-02T18:57:17Z,4159247205,213,6.1,4159247201,141,30.3,4159247207,1,,4159247211,74,,4159247197,56,Center,4159247195,124,,4159247199,140,51.5,4159247203,212,50.0,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798419,466,61,2,53,32,spi3g782q7m4evjxn1sv6cfa,0,49.7,29.7,2023-04-02T18:57:16.356Z,2023-04-03T15:11:49Z,4159247225,56,Back,,,,,,,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798425,576,1,2,53,33,8l30dsub3sutr6j3ruvk650xc,0,57,76.6,2023-04-02T18:57:17.002Z,2023-04-03T16:13:08Z,4159247251,213,3.6,4159247249,212,2.5,4161247447,236,,4159247243,56,Center,4161247449,286,,4159247247,141,74.8,4159247245,140,54.9,4161319243,233,823,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528171083,823,74,2,53,33,spi3g782q7m4evjxn1sv6cfa,1,47,28,2023-04-02T18:57:17.003Z,2023-04-03T16:13:09Z,4161247283,285,,4161319255,233,576,4161247281,56,Back,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798433,577,49,2,53,35,8l30dsub3sutr6j3ruvk650xc,1,47.7,54.2,2023-04-02T18:57:18.923Z,2023-04-03T15:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798449,578,1,2,53,36,8l30dsub3sutr6j3ruvk650xc,1,47.7,54.2,2023-04-02T18:57:20.075Z,2023-04-03T15:12:17Z,4159247363,141,41.6,4159247359,56,Back,4159247367,213,3.6,4159247361,140,32.8,4159247365,212,17.8,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798463,579,1,2,53,39,8l30dsub3sutr6j3ruvk650xc,0,35.6,45.1,2023-04-02T18:57:22.906Z,2023-04-02T18:57:25Z,4159247447,155,,4159247459,1,,4159247453,141,74.8,4159247455,212,46.7,4159247451,140,75.7,4159247457,213,0.4,4159247449,56,Center,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798475,467,1,2,53,42,spi3g782q7m4evjxn1sv6cfa,0,23.1,25,2023-04-02T18:57:26.516Z,2023-04-02T18:57:27Z,4159247527,212,7.4,4159247521,56,Back,4159247529,213,1.2,4159247525,141,35.1,4159247523,140,25.6,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798503,580,1,2,53,44,8l30dsub3sutr6j3ruvk650xc,1,70.9,58.1,2023-04-02T18:57:28.474Z,2023-04-02T18:57:30Z,4159247659,56,Center,4159247663,141,39.7,4159247667,213,4.8,4159247661,140,72.1,4159247665,212,12.6,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798509,581,1,2,53,47,8l30dsub3sutr6j3ruvk650xc,0,71.3,40.4,2023-04-02T18:57:30.570Z,2023-04-02T18:57:31Z,4159247691,140,74.0,4159247697,213,1.1,4159247695,212,6.1,4159247693,141,48.4,4159247689,56,Center,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798517,468,49,2,53,48,spi3g782q7m4evjxn1sv6cfa,1,31.7,61.2,2023-04-02T18:57:31.988Z,2023-04-03T15:12:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798529,469,1,2,53,49,spi3g782q7m4evjxn1sv6cfa,1,31.1,61.5,2023-04-02T18:57:33.308Z,2023-04-02T18:57:34Z,4159247799,141,80.2,4159247803,213,1.3,4159247797,140,34.4,4159247795,56,Back,4159247801,212,13.2,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798553,470,1,2,53,51,spi3g782q7m4evjxn1sv6cfa,0,35.9,79.7,2023-04-02T18:57:34.572Z,2023-04-02T18:57:37Z,4159247915,141,51.9,4159247917,212,44.5,4159247911,56,Center,4159247909,155,,4159247921,1,,4159247919,213,5.8,4159247913,140,74.3,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798571,582,59,2,53,54,8l30dsub3sutr6j3ruvk650xc,1,0,0,2023-04-02T18:57:38.290Z,2023-04-02T18:57:57Z,4159248009,56,Back,,,,,,,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798599,583,1,2,53,55,8l30dsub3sutr6j3ruvk650xc,1,23.9,49.9,2023-04-02T18:57:39.042Z,2023-04-02T18:57:58Z,4159248105,141,76.0,4159248101,56,Back,4159248107,212,25.2,4159248109,213,0.8,4159248103,140,40.9,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798601,584,49,2,53,56,8l30dsub3sutr6j3ruvk650xc,1,41.2,76.3,2023-04-02T18:57:40.266Z,2023-04-03T15:12:38Z,,,,,,,,,,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798617,585,1,2,53,57,8l30dsub3sutr6j3ruvk650xc,1,41.2,76.3,2023-04-02T18:57:41.410Z,2023-04-02T18:57:44Z,4159248203,56,Left,4159248213,1,,4159248207,141,95.6,4159248209,212,32.1,4159248211,213,0.4,4159248205,140,69.1,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798621,586,3,2,54,0,8l30dsub3sutr6j3ruvk650xc,0,69,94.2,2023-04-02T18:57:44.066Z,2023-04-03T15:12:50Z,4159248277,233,471,4159248235,56,Left,4161248605,465,,4159248237,286,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798629,471,7,2,54,0,spi3g782q7m4evjxn1sv6cfa,0,31,5.8,2023-04-02T18:57:44.067Z,2023-04-03T15:12:52Z,4159248261,285,,4161248671,385,,4159248269,233,586,4159248259,56,Back,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798671,587,61,2,54,5,8l30dsub3sutr6j3ruvk650xc,0,65.4,94.8,2023-04-02T18:57:49.011Z,2023-04-02T18:57:49Z,4159248455,56,Left,,,,,,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798703,472,1,2,54,7,spi3g782q7m4evjxn1sv6cfa,1,41,9.2,2023-04-02T18:57:51.220Z,2023-04-02T18:57:53Z,4159248641,213,0.9,4159248635,140,46.9,4159248639,212,10.1,4159248637,141,20.9,4159248633,56,Back,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798705,473,49,2,54,8,spi3g782q7m4evjxn1sv6cfa,1,44.8,18.6,2023-04-02T18:57:52.020Z,2023-04-03T15:13:01Z,,,,,,,,,,,,,,,,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798729,474,1,2,54,9,spi3g782q7m4evjxn1sv6cfa,1,44.2,17.1,2023-04-02T18:57:53.324Z,2023-04-02T18:57:56Z,4159248769,212,13.7,4159248773,213,3.4,4159248763,56,Back,4159248767,141,11.6,4159248765,140,31.6,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798739,475,1,2,54,12,spi3g782q7m4evjxn1sv6cfa,1,29.2,12.6,2023-04-02T18:57:55.884Z,2023-04-02T18:57:56Z,4159248823,141,24.1,4159248821,140,32.8,4159248827,213,1.1,4159248819,56,Back,4159248825,212,8.7,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798763,476,1,2,54,13,spi3g782q7m4evjxn1sv6cfa,1,32.6,22.4,2023-04-02T18:57:56.828Z,2023-04-02T18:58:00Z,4159248971,56,Back,4159248977,141,11.6,4159248975,140,27.0,4159248979,212,9.4,4159248981,213,4.0,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798767,477,1,2,54,16,spi3g782q7m4evjxn1sv6cfa,0,24.8,8.9,2023-04-02T18:58:00.124Z,2023-04-02T18:58:02Z,4159249013,212,4.2,4159249003,56,Back,4159249043,236,,4159249049,286,,4159249015,213,6.3,4159249045,233,588,4159249011,141,8.8,4159249007,140,28.8,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798771,588,74,2,54,16,8l30dsub3sutr6j3ruvk650xc,1,75.7,92.3,2023-04-02T18:58:00.125Z,2023-04-02T18:58:15Z,4159249039,285,,4159249037,56,Left,4159249055,233,477,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798949,478,5,2,54,18,spi3g782q7m4evjxn1sv6cfa,1,27.9,-1.4,2023-04-02T18:58:02.156Z,2023-04-02T18:58:31Z,4159250043,56,Back,4159250061,233,589,4159250045,347,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798773,589,5,2,54,18,8l30dsub3sutr6j3ruvk650xc,0,72.1,101.4,2023-04-02T18:58:02.156Z,2023-04-02T19:02:14Z,4159249051,56,Left,4159250081,233,478,4159249053,347,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798975,479,1,2,54,47,spi3g782q7m4evjxn1sv6cfa,1,28.8,0,2023-04-02T18:58:31.116Z,2023-04-02T18:58:33Z,4159250189,213,0.7,4159250187,212,17.1,4159250181,56,Back,4159250185,141,13.7,4159250179,107,,4159250183,140,41.7,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527798995,480,1,2,54,50,spi3g782q7m4evjxn1sv6cfa,0,41.7,13.7,2023-04-02T18:58:33.644Z,2023-04-02T18:58:35Z,4159250283,212,17.9,4159250277,56,Right,4159250279,140,57.6,4159250285,213,5.9,4159250281,141,4.4,4159250273,3,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799011,590,49,2,54,52,8l30dsub3sutr6j3ruvk650xc,1,32.1,89.9,2023-04-02T18:58:36.090Z,2023-04-03T15:15:02Z,,,,,,,,,,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799015,591,1,2,54,53,8l30dsub3sutr6j3ruvk650xc,0,32.1,89.9,2023-04-02T18:58:37.531Z,2023-04-02T18:58:38Z,4159250367,212,8.7,4159250361,56,Back,4159250369,213,6.0,4159250365,141,85.9,4159250359,155,,4159250363,140,40.0,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799025,481,61,2,54,55,spi3g782q7m4evjxn1sv6cfa,1,55.6,12.9,2023-04-02T18:58:39.145Z,2023-04-02T18:58:39Z,4159250405,56,Right,,,,,,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799043,482,49,2,54,56,spi3g782q7m4evjxn1sv6cfa,1,56.7,7.6,2023-04-02T18:58:39.820Z,2023-04-03T15:15:23Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799053,483,1,2,54,57,spi3g782q7m4evjxn1sv6cfa,0,56.7,7.4,2023-04-02T18:58:41.084Z,2023-04-02T18:58:41Z,4159250513,212,5.1,4159250515,213,1.1,4159250511,141,14.1,4159250509,140,58.8,4159250507,56,Right,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799047,592,49,2,54,58,8l30dsub3sutr6j3ruvk650xc,1,35.6,81.5,2023-04-02T18:58:41.938Z,2023-04-03T15:15:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799065,593,1,2,54,59,8l30dsub3sutr6j3ruvk650xc,1,35.6,81.8,2023-04-02T18:58:42.698Z,2023-04-03T15:15:30Z,4159250593,56,Back,4159250601,213,0.8,4159250597,141,93.9,4159250599,212,11.0,4159250595,140,42.5,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799069,594,1,2,55,0,8l30dsub3sutr6j3ruvk650xc,0,41.9,96.4,2023-04-02T18:58:44.186Z,2023-04-03T15:15:49Z,4159250609,56,Back,4159250617,213,4.8,4159250611,140,42.0,4159250615,212,1.0,4159250613,141,95.0,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528172275,824,61,2,55,0,spi3g782q7m4evjxn1sv6cfa,1,60,4.3,2023-04-02T18:58:44.420Z,2023-04-03T15:16:21Z,4161253591,56,Right,,,,,,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799085,484,43,2,55,2,spi3g782q7m4evjxn1sv6cfa,1,0,0,2023-04-02T18:58:45.956Z,2023-04-03T15:16:34Z,4159250699,56,Center,4161254625,144,8,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799091,485,4,2,55,3,spi3g782q7m4evjxn1sv6cfa,1,59.3,23.6,2023-04-02T18:58:46.747Z,2023-04-02T18:58:49Z,4159250727,286,,4159250721,56,Center,4159250719,13,,4159250725,265,,4159250785,233,595,4159250723,152,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799103,595,4,2,55,3,8l30dsub3sutr6j3ruvk650xc,0,40.7,76.4,2023-04-02T18:58:46.748Z,2023-04-02T18:58:49Z,4159250777,265,,4159250771,13,,4159250797,233,485,4159250775,152,,4159250773,56,Back,4159250779,285,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799379,486,1,2,55,36,spi3g782q7m4evjxn1sv6cfa,1,56.8,23.7,2023-04-02T18:59:20.547Z,2023-04-02T18:59:24Z,4159252181,1,,4159252173,140,78.5,4159252179,213,0.9,4159252169,152,,4159252177,212,38.4,4159252171,56,Center,4159252167,155,,4159252165,5,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,4159252175,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799385,487,44,2,55,41,spi3g782q7m4evjxn1sv6cfa,1,79.6,62.6,2023-04-02T18:59:24.553Z,2023-04-02T18:59:25Z,4159252193,286,,4159252199,233,596,4159252191,56,Center,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799383,596,44,2,55,41,8l30dsub3sutr6j3ruvk650xc,0,20.4,37.4,2023-04-02T18:59:24.554Z,2023-04-02T18:59:25Z,4159252187,56,Back,4159252227,233,487,4159252189,285,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799405,488,1,2,55,41,spi3g782q7m4evjxn1sv6cfa,1,78.5,69.1,2023-04-02T18:59:24.995Z,2023-04-03T15:18:43Z,4159253829,210,16,4159252287,56,Center,4159252293,212,15.4,4159252285,3,,4159252289,140,93.0,4159253831,24,,4159252295,213,6.1,4159252291,141,65.7,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,4161256427,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2527799753,490,3,2,55,42,spi3g782q7m4evjxn1sv6cfa,1,91.6,61.6,2023-04-02T18:59:25.915Z,2023-04-03T15:17:53Z,4159254167,233,597,4159254123,56,Center,4161256593,464,,4159254125,286,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527799721,597,45,2,55,42,8l30dsub3sutr6j3ruvk650xc,0,8.4,38.4,2023-04-02T18:59:25.915Z,2023-04-02T19:00:20Z,4159254171,233,490,4159253979,285,,4159253977,56,Back,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
