id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2542102801,615,5,2,79,0,6ddsx316t3j0z6nolrky9k4r8,1,-0.6,17.8,2023-05-01T02:43:35.179Z,2023-05-01T02:43:36Z,4242314045,233,724,4242314033,56,Back,4242314035,346,,,,,,,,,,,,,,,,,6n212e4qa6se8iq0983rr05ey,B. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102805,724,5,2,79,0,6ubc4y1v6hr63mca7ica4hp90,0,100.6,82.2,2023-05-01T02:43:35.179Z,2023-05-01T03:09:23Z,4242314041,56,Left,4242314043,346,,4242314053,233,615,,,,,,,,,,,,,,,,7bxp7ho4cmsoviw19q4bxr02c,B. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102897,616,1,2,79,27,6ddsx316t3j0z6nolrky9k4r8,1,4.5,49.7,2023-05-01T02:44:02.216Z,2023-05-01T02:44:07Z,4242314529,124,,4242314545,74,,4242314533,140,48.2,4242314535,141,64.7,4242314539,213,0.2,4242314531,56,Back,4242314541,1,,4242314537,212,47.0,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102901,617,44,2,79,31,6ddsx316t3j0z6nolrky9k4r8,1,49.4,63.9,2023-05-01T02:44:06.161Z,2023-05-01T02:44:07Z,4242314565,233,725,4242314563,285,,4242314561,56,Back,,,,,,,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102893,725,44,2,79,31,6ubc4y1v6hr63mca7ica4hp90,0,50.6,36.1,2023-05-01T02:44:06.162Z,2023-05-01T02:44:08Z,4242314575,286,,4242314521,56,Center,4242314577,233,617,,,,,,,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102911,618,1,2,79,32,6ddsx316t3j0z6nolrky9k4r8,1,48.2,64.7,2023-05-01T02:44:07.152Z,2023-05-01T02:44:11Z,4242314627,3,,4242314631,56,Center,4242314637,212,11.7,4242314633,140,55.7,4242314639,213,5.5,4242314635,141,52.0,4242314629,168,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102913,619,3,2,79,36,6ddsx316t3j0z6nolrky9k4r8,1,58.1,63,2023-05-01T02:44:11.546Z,2023-05-01T02:44:13Z,4242314649,286,,4242314665,233,726,4242314647,56,Center,,,,,,,,,,,,,,,,1p4rbf4wumfagv2ntlewdxey,R. Arévalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102919,726,45,2,79,36,6ubc4y1v6hr63mca7ica4hp90,0,41.9,37,2023-05-01T02:44:11.546Z,2023-05-01T02:44:13Z,4242314659,285,,4242314669,233,619,4242314657,56,Back,,,,,,,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102915,620,61,2,79,37,6ddsx316t3j0z6nolrky9k4r8,1,57.2,61.6,2023-05-01T02:44:12.333Z,2023-05-01T02:44:12Z,4242314651,56,Center,,,,,,,,,,,,,,,,,,,,,,1p4rbf4wumfagv2ntlewdxey,R. Arévalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102931,621,1,2,79,39,6ddsx316t3j0z6nolrky9k4r8,1,59.9,95,2023-05-01T02:44:14.210Z,2023-05-01T02:44:15Z,4242314725,212,13.9,4242314723,141,87.4,4242314727,213,3.5,4242314721,140,47.6,4242314719,56,Back,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102941,622,1,2,79,40,6ddsx316t3j0z6nolrky9k4r8,1,47.6,87.4,2023-05-01T02:44:15.506Z,2023-05-01T02:44:19Z,4242314777,56,Left,4242314783,212,15.9,4242314785,213,0.4,4242314781,141,96.2,4242314779,140,61.6,,,,,,,,,,1muuu6wgia9wxv6vmw8tln5sk,C. McFarlane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102955,623,1,2,79,44,6ddsx316t3j0z6nolrky9k4r8,1,61.6,96.2,2023-05-01T02:44:18.980Z,2023-05-01T02:44:25Z,4242314841,212,33.8,4242314837,140,83.4,4242314845,1,,4242314833,155,,4242314843,213,5.5,4242314835,56,Center,4242314839,141,59.6,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102957,624,61,2,79,47,6ddsx316t3j0z6nolrky9k4r8,0,83.4,59.6,2023-05-01T02:44:22.237Z,2023-05-01T02:46:34Z,4242314849,56,Center,,,,,,,,,,,,,,,,,,,,,,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102949,727,52,2,79,48,6ubc4y1v6hr63mca7ica4hp90,1,8.9,53.8,2023-05-01T02:44:23.170Z,2023-05-01T02:44:23Z,,,,,,,,,,,,,,,,,,,,,,,,,91zaobrhwte235umn6y1mklxw,I. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102977,728,1,2,79,53,6ubc4y1v6hr63mca7ica4hp90,1,9.8,52,2023-05-01T02:44:28.331Z,2023-05-01T02:44:34Z,4242314957,56,Back,4242314961,141,79.8,4242314963,212,22.5,4242314965,213,1.0,4242314959,140,21.5,4242314955,123,,,,,,,,91zaobrhwte235umn6y1mklxw,I. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102989,729,1,2,79,59,6ubc4y1v6hr63mca7ica4hp90,1,30.9,92,2023-05-01T02:44:34.274Z,2023-05-01T02:44:36Z,4242315007,140,32.9,4242315011,212,13.2,4242315009,141,72.8,4242315005,56,Back,4242315013,213,4.9,,,,,,,,,,dkgv1asv2glgvoddpvxe56t5g,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102999,730,1,2,80,1,6ubc4y1v6hr63mca7ica4hp90,1,31.4,74.2,2023-05-01T02:44:36.322Z,2023-05-01T02:44:38Z,4242315067,56,Back,4242315075,213,2.0,4242315073,212,11.7,4242315071,141,90.2,4242315069,140,27.2,,,,,,,,,,8hkbb39xnqy71xe1a4iblhes4,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103013,731,1,2,80,3,6ubc4y1v6hr63mca7ica4hp90,1,27.7,85.4,2023-05-01T02:44:38.226Z,2023-05-01T02:44:42Z,4242315165,141,55.7,4242315169,213,4.8,4242315163,140,30.3,4242315167,212,20.4,4242315161,56,Back,,,,,,,,,,dkgv1asv2glgvoddpvxe56t5g,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103021,732,1,2,80,7,6ubc4y1v6hr63mca7ica4hp90,1,33.5,41.7,2023-05-01T02:44:42.178Z,2023-05-01T02:44:45Z,4242315217,213,4.3,4242315211,140,26.7,4242315215,212,18.9,4242315209,56,Back,4242315213,141,16.0,,,,,,,,,,doqbp8fg8hke6hhifdr4jzklw,E. Pena-Boardman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103059,733,1,2,80,10,6ubc4y1v6hr63mca7ica4hp90,1,26.1,10.9,2023-05-01T02:44:45.202Z,2023-05-01T02:44:56Z,4242315393,140,33.5,4242315401,212,9.1,4242315405,213,5.7,4242315389,56,Back,4242315397,141,3.8,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103079,734,1,2,80,21,6ubc4y1v6hr63mca7ica4hp90,1,67.1,4.5,2023-05-01T02:44:56.611Z,2023-05-01T02:45:04Z,4242315507,141,9.7,4242315511,213,0.2,4242315509,212,20.6,4242315505,140,86.4,4242315503,56,Right,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103087,735,1,2,80,29,6ubc4y1v6hr63mca7ica4hp90,1,90.8,9.4,2023-05-01T02:45:04.627Z,2023-05-01T02:45:09Z,4242315563,1,,4242315553,56,Center,4242315559,212,38.7,4242315549,2,,4242315555,140,80.9,4242315551,155,,4242315557,141,64.2,4242315561,213,1.8,35i699wz5v6nush729peu776c,Josué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103095,736,1,2,80,34,6ubc4y1v6hr63mca7ica4hp90,1,77.3,80.8,2023-05-01T02:45:09.612Z,2023-05-01T02:45:11Z,4242315629,140,77.5,4242315625,196,,4242315623,155,,4242315633,212,49.9,4242315655,189,,4242315635,213,4.7,4242315631,141,7.4,4242315637,1,,7bxp7ho4cmsoviw19q4bxr02c,B. Romero,,4242315627,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103109,737,1,2,80,38,6ubc4y1v6hr63mca7ica4hp90,1,80.4,6.8,2023-05-01T02:45:13.283Z,2023-05-01T02:45:16Z,4242315731,213,1.9,4242315725,140,76.6,4242315729,212,12.7,4242315723,56,Center,4242315727,141,24.5,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103111,738,50,2,80,41,6ubc4y1v6hr63mca7ica4hp90,1,73,26.6,2023-05-01T02:45:15.893Z,2023-05-01T02:45:18Z,4242315773,233,625,4242315737,286,,4242315735,56,Center,,,,,,,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103115,625,7,2,80,41,6ddsx316t3j0z6nolrky9k4r8,0,27,73.4,2023-05-01T02:45:15.894Z,2023-05-01T02:45:17Z,4242315763,233,738,4242315751,285,,4242315749,56,Back,,,,,,,,,,,,,,,,cf5cnymq2xkzjczfy4zk905qs,F. Di Ponzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103125,739,1,2,80,44,6ubc4y1v6hr63mca7ica4hp90,1,52.6,53.8,2023-05-01T02:45:19.003Z,2023-05-01T02:45:22Z,4242315809,56,Center,4242315815,212,7.5,4242315813,141,57.5,4242315817,213,0.3,4242315811,140,59.3,,,,,,,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103139,740,1,2,80,47,6ubc4y1v6hr63mca7ica4hp90,1,66.7,62.2,2023-05-01T02:45:22.332Z,2023-05-01T02:45:27Z,4242315907,56,Left,4242315911,141,93.2,4242315915,213,1.5,4242315909,140,69.1,4242315913,212,21.2,,,,,,,,,,doqbp8fg8hke6hhifdr4jzklw,E. Pena-Boardman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103153,741,1,2,80,52,6ubc4y1v6hr63mca7ica4hp90,1,69.3,95.1,2023-05-01T02:45:27.430Z,2023-05-01T02:45:33Z,4242315987,213,5.8,4242315981,140,89.9,4242315979,56,Center,4242315985,212,24.8,4242315983,141,77.2,4242315977,155,,,,,,,,dkgv1asv2glgvoddpvxe56t5g,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103151,626,45,2,80,58,6ddsx316t3j0z6nolrky9k4r8,0,7.3,22.8,2023-05-01T02:45:33.187Z,2023-05-01T02:45:35Z,4242316021,233,742,4242315975,285,,4242315973,56,Back,,,,,,,,,,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103157,742,3,2,80,58,6ubc4y1v6hr63mca7ica4hp90,1,92.7,77.2,2023-05-01T02:45:33.187Z,2023-05-01T02:45:35Z,4242316001,56,Center,4242316003,286,,4242316009,233,626,,,,,,,,,,,,,,,,8hkbb39xnqy71xe1a4iblhes4,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103173,743,1,2,81,0,6ubc4y1v6hr63mca7ica4hp90,1,98.5,73.4,2023-05-01T02:45:35.124Z,2023-05-01T02:46:02Z,4242316067,141,29.5,4242316065,140,95.1,4242316069,212,30.1,4242316063,56,Center,4242316071,213,4.6,4242316453,2,,,,,,,,8hkbb39xnqy71xe1a4iblhes4,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103179,744,1,2,81,4,6ubc4y1v6hr63mca7ica4hp90,0,96,27.7,2023-05-01T02:45:39.380Z,2023-05-01T02:46:43Z,4242316107,56,Center,4242316111,141,58.2,4242316115,213,1.8,4242316109,140,92.3,4242316105,155,,4242316113,212,21.1,4242316103,2,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103177,627,12,2,81,4,6ddsx316t3j0z6nolrky9k4r8,1,12.5,45,2023-05-01T02:45:39.732Z,2023-05-01T02:45:41Z,4242316091,56,Back,4242316101,213,6.0,4242316117,15,,4242316097,141,35.0,4242316095,140,35.5,4242316099,212,25.1,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103185,745,44,2,81,8,6ubc4y1v6hr63mca7ica4hp90,1,65.4,62.9,2023-05-01T02:45:42.844Z,2023-05-01T02:45:43Z,4242316131,56,Center,4242316133,286,,4242316135,233,628,,,,,,,,,,,,,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103183,628,44,2,81,8,6ddsx316t3j0z6nolrky9k4r8,0,34.6,37.1,2023-05-01T02:45:42.845Z,2023-05-01T02:45:44Z,4242316127,56,Back,4242316145,233,745,4242316129,285,,,,,,,,,,,,,,,,,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103191,746,1,2,81,8,6ubc4y1v6hr63mca7ica4hp90,0,66.2,60.8,2023-05-01T02:45:43.549Z,2023-05-01T02:45:44Z,4242316161,213,5.5,4242316153,56,Center,4242316159,212,6.0,4242316155,140,70.4,4242316151,3,,4242316157,141,54.8,,,,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103193,629,49,2,81,10,6ddsx316t3j0z6nolrky9k4r8,1,28.8,44.1,2023-05-01T02:45:44.918Z,2023-05-01T02:45:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cf5cnymq2xkzjczfy4zk905qs,F. Di Ponzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103207,630,1,2,81,11,6ddsx316t3j0z6nolrky9k4r8,0,28.8,44,2023-05-01T02:45:46.117Z,2023-05-01T02:45:57Z,4242316221,140,30.5,4242316227,213,1.2,4242316219,56,Back,4242316217,157,,4242316223,141,49.9,4242316229,1,,4242316225,212,4.4,,,,cf5cnymq2xkzjczfy4zk905qs,F. Di Ponzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103215,747,61,2,81,15,6ubc4y1v6hr63mca7ica4hp90,1,68.6,34.8,2023-05-01T02:45:50.030Z,2023-05-01T03:12:00Z,4242316267,56,Center,,,,,,,,,,,,,,,,,,,,,,35i699wz5v6nush729peu776c,Josué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103219,631,5,2,81,15,6ddsx316t3j0z6nolrky9k4r8,1,37,101.6,2023-05-01T02:45:50.823Z,2023-05-01T02:45:54Z,4242316281,56,Back,4242316299,233,748,4242316283,347,,,,,,,,,,,,,,,,,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103221,748,5,2,81,15,6ubc4y1v6hr63mca7ica4hp90,0,63,-1.6,2023-05-01T02:45:50.823Z,2023-05-01T03:09:24Z,4242316291,56,Right,4242316293,347,,4242316307,233,631,,,,,,,,,,,,,,,,35i699wz5v6nush729peu776c,Josué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103239,632,1,2,81,24,6ddsx316t3j0z6nolrky9k4r8,1,36.6,100,2023-05-01T02:45:59.441Z,2023-05-01T02:46:01Z,4242316439,212,5.1,4242316435,140,38.0,4242316433,56,Back,4242316441,213,5.0,4242316437,141,94.0,4242316431,107,,,,,,,,1muuu6wgia9wxv6vmw8tln5sk,C. McFarlane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103251,633,1,2,81,26,6ddsx316t3j0z6nolrky9k4r8,1,39.3,94.2,2023-05-01T02:46:01.064Z,2023-05-01T02:46:03Z,4242316469,212,8.3,4242316465,140,31.9,4242316463,56,Back,4242316471,213,2.8,4242316467,141,98.4,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103255,634,1,2,81,29,6ddsx316t3j0z6nolrky9k4r8,0,31.9,98.4,2023-05-01T02:46:03.881Z,2023-05-01T02:46:14Z,4242316585,233,749,4242316589,286,,4242316583,236,,4242316487,140,32.7,4242316493,213,5.0,4242316489,141,94.5,4242316485,56,Back,4242316491,212,2.8,1muuu6wgia9wxv6vmw8tln5sk,C. McFarlane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103265,749,74,2,81,29,6ubc4y1v6hr63mca7ica4hp90,1,65.7,4.8,2023-05-01T02:46:03.882Z,2023-05-01T02:46:15Z,4242316523,56,Right,4242316525,285,,4242316607,233,634,,,,,,,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103303,635,5,2,81,30,6ddsx316t3j0z6nolrky9k4r8,1,31.6,101.5,2023-05-01T02:46:05.626Z,2023-05-01T02:46:23Z,4242316667,347,,4242316683,233,750,4242316665,56,Back,,,,,,,,,,,,,,,,1muuu6wgia9wxv6vmw8tln5sk,C. McFarlane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103269,750,5,2,81,30,6ubc4y1v6hr63mca7ica4hp90,0,68.4,-1.5,2023-05-01T02:46:05.626Z,2023-05-01T03:09:24Z,4242316531,56,Right,4242316691,233,635,4242316533,347,,,,,,,,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106485,736,27,2,81,43,6ddsx316t3j0z6nolrky9k4r8,1,0,0,2023-05-01T02:46:18.354Z,2023-05-01T03:09:26Z,4242334793,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103295,751,27,2,81,43,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-05-01T02:46:18.354Z,2023-05-01T03:09:27Z,4242316681,233,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542106497,737,28,2,82,25,6ddsx316t3j0z6nolrky9k4r8,1,0,0,2023-05-01T02:47:00.139Z,2023-05-01T03:09:27Z,4242334589,55,736,4242334883,233,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103403,752,28,2,82,25,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-05-01T02:47:00.139Z,2023-05-01T03:09:27Z,4242317175,55,751,4242317207,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103415,638,1,2,82,26,6ddsx316t3j0z6nolrky9k4r8,1,30.2,100,2023-05-01T02:47:01.270Z,2023-05-01T02:47:04Z,4242317229,107,,4242317233,140,35.3,4242317239,213,5.7,4242317235,141,95.6,4242317231,56,Back,4242317237,212,6.6,,,,,,,1muuu6wgia9wxv6vmw8tln5sk,C. McFarlane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103423,639,1,2,82,29,6ddsx316t3j0z6nolrky9k4r8,1,35.3,95.6,2023-05-01T02:47:03.966Z,2023-05-01T02:47:05Z,4242317281,141,97.2,4242317279,140,28.8,4242317277,56,Back,4242317283,212,6.9,4242317285,213,3.0,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103445,640,1,2,82,30,6ddsx316t3j0z6nolrky9k4r8,1,28.8,97.2,2023-05-01T02:47:05.471Z,2023-05-01T02:47:10Z,4242317381,140,46.9,4242317379,56,Back,4242317385,212,19.3,4242317389,213,6.1,4242317383,141,92.2,4242317377,155,,,,,,,,1muuu6wgia9wxv6vmw8tln5sk,C. McFarlane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103451,641,2,2,82,35,6ddsx316t3j0z6nolrky9k4r8,1,55.7,89.8,2023-05-01T02:47:10.295Z,2023-05-01T02:47:32Z,4242317719,7,1p4rbf4wumfagv2ntlewdxey,4242317417,140,90.3,4242317415,56,Center,4242317419,141,59.4,4242317425,1,,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103455,753,55,2,82,35,6ubc4y1v6hr63mca7ica4hp90,1,12.4,38.6,2023-05-01T02:47:10.296Z,2023-05-01T02:58:03Z,,,,,,,,,,,,,,,,,,,,,,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103535,754,1,2,83,1,6ubc4y1v6hr63mca7ica4hp90,1,30.4,29.7,2023-05-01T02:47:36.256Z,2023-05-01T02:47:40Z,4242317841,141,19.5,4242317837,56,Back,4242317833,5,,4242317845,213,5.2,4242317839,140,34.3,4242317835,241,,4242317843,212,8.1,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103541,755,1,2,83,5,6ubc4y1v6hr63mca7ica4hp90,1,32.9,17.1,2023-05-01T02:47:40.519Z,2023-05-01T02:47:41Z,4242317871,212,12.5,4242317869,141,33.4,4242317865,56,Back,4242317867,140,38.5,4242317873,213,1.1,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103545,756,1,2,83,6,6ubc4y1v6hr63mca7ica4hp90,1,39.4,36.6,2023-05-01T02:47:41.504Z,2023-05-01T02:47:45Z,4242317895,212,18.6,4242317893,141,56.9,4242317889,56,Back,4242317897,213,2.3,4242317891,140,27.5,,,,,,,,,,doqbp8fg8hke6hhifdr4jzklw,E. Pena-Boardman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103551,757,1,2,83,10,6ubc4y1v6hr63mca7ica4hp90,1,25.9,69.2,2023-05-01T02:47:45.504Z,2023-05-01T02:47:48Z,4242317943,212,17.2,4242317939,140,34.3,4242317945,213,1.0,4242317937,56,Back,4242317941,141,90.9,,,,,,,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103565,758,1,2,83,13,6ubc4y1v6hr63mca7ica4hp90,1,35.7,89.8,2023-05-01T02:47:48.624Z,2023-05-01T02:47:53Z,4242318007,56,Back,4242318017,1,,4242318011,141,42.8,4242318009,140,23.5,4242318015,213,4.3,4242318013,212,34.4,,,,,,,dkgv1asv2glgvoddpvxe56t5g,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103571,759,1,2,83,18,6ubc4y1v6hr63mca7ica4hp90,1,26.3,39.8,2023-05-01T02:47:52.936Z,2023-05-01T02:47:56Z,4242318053,56,Back,4242318061,213,6.1,4242318059,212,7.9,4242318055,140,33.7,4242318057,141,37.8,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103585,760,1,2,83,21,6ubc4y1v6hr63mca7ica4hp90,1,34.6,38,2023-05-01T02:47:56.521Z,2023-05-01T02:47:59Z,4242318141,140,61.2,4242318137,155,,4242318147,213,0.8,4242318139,56,Left,4242318143,141,83.7,4242318145,212,41.8,4242318149,1,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103599,761,1,2,83,24,6ubc4y1v6hr63mca7ica4hp90,0,62.1,77.8,2023-05-01T02:47:59.592Z,2023-05-01T02:48:03Z,4242318213,56,Center,4242318219,141,63.1,4242318223,213,5.9,4242318217,140,84.0,4242318221,212,25.1,,,,,,,,,,7bxp7ho4cmsoviw19q4bxr02c,B. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103609,642,52,2,83,30,6ddsx316t3j0z6nolrky9k4r8,1,14,40.2,2023-05-01T02:48:05.287Z,2023-05-01T02:48:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103627,643,1,2,83,31,6ddsx316t3j0z6nolrky9k4r8,0,14.1,39.4,2023-05-01T02:48:06.647Z,2023-05-01T02:48:12Z,4242318421,212,70.8,4242318417,140,76.4,4242318425,1,,4242318413,199,,4242318423,213,5.9,4242318419,141,0.0,4242318415,56,Right,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103631,644,5,2,83,37,6ddsx316t3j0z6nolrky9k4r8,0,77.2,-0.8,2023-05-01T02:48:12.511Z,2023-05-01T02:48:20Z,4242318437,56,Right,4242318545,233,762,4242318439,347,,,,,,,,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542103651,762,5,2,83,37,6ubc4y1v6hr63mca7ica4hp90,1,22.8,100.8,2023-05-01T02:48:12.511Z,2023-05-01T03:09:24Z,4242318529,347,,4242318525,56,Back,4242318541,233,644,,,,,,,,,,,,,,,,7bxp7ho4cmsoviw19q4bxr02c,B. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
