id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/13/value
2541749109,768,52,2,67,54,d0c07im4a6oj8qa7f1zlt3pqs,1,5.4,49.9,2023-04-24T01:30:39.170Z,2023-04-30T15:12:35Z,4240402735,377,,,,,,,,,,,,,,,,,,,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538543679,552,1,2,68,10,d0c07im4a6oj8qa7f1zlt3pqs,1,13.9,44.3,2023-04-24T01:30:55.330Z,2023-04-30T15:12:42Z,4216407731,212,13.9,4216407727,140,18.3,4216407729,141,25.0,4216407723,123,,4216407725,56,Back,4216407733,213,5.1,4240403173,189,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538543721,553,1,2,68,13,d0c07im4a6oj8qa7f1zlt3pqs,1,18.3,25,2023-04-24T01:30:57.929Z,2023-04-24T01:31:02Z,4216407997,212,14.8,4216407999,213,5.1,4216407993,140,24.2,4216407995,141,5.3,4216407991,56,Back,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538543763,554,1,2,68,18,d0c07im4a6oj8qa7f1zlt3pqs,0,24,5.3,2023-04-24T01:31:02.523Z,2023-04-30T15:12:52Z,4216408233,1,,4216408221,155,,4216408225,140,57.1,4216408223,56,Right,4216408231,213,0.1,4216408227,141,8.5,4216408229,212,34.8,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541749595,985,1,2,68,19,8ijkk62897so5r3bq0wgwx4bu,0,59.4,88.5,2023-04-24T01:31:03.560Z,2023-04-30T15:13:06Z,4240404697,213,5.0,4240404693,141,68.9,4240404695,212,14.0,4240404687,3,,4240404689,56,Center,4240404691,140,63.5,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538543775,555,43,2,68,23,d0c07im4a6oj8qa7f1zlt3pqs,1,0,0,2023-04-24T01:31:08.237Z,2023-04-30T15:12:55Z,4216408867,189,0,4216408295,140,56.7,4216408291,3,0,4216408299,212,14.0,4216408297,141,29.1,4216408301,213,1.6,4216408293,56,Center,4240404091,144,1,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538543809,556,1,2,68,25,d0c07im4a6oj8qa7f1zlt3pqs,1,56.7,29.1,2023-04-24T01:31:09.678Z,2023-04-24T01:31:13Z,4216408495,196,,4216408503,212,45.2,4216408507,1,,4216408499,140,72.5,4216408497,56,Left,4216408501,141,90.9,4216408505,213,1.2,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538543841,557,1,2,68,29,d0c07im4a6oj8qa7f1zlt3pqs,1,75.6,87.2,2023-04-24T01:31:14.135Z,2023-04-30T15:13:34Z,4216408667,140,92.2,4216409301,154,,4216408671,212,36.5,4240406791,224,,4216408661,2,,4216408669,141,40.0,4216408663,155,,4240406793,72,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,1,4216409299,210,13,4216408673,213,4216408675,1,4216408665,56,Center,,,,,,,,,,,,,5.2,,,,,,,
2538543843,558,13,2,68,29,d0c07im4a6oj8qa7f1zlt3pqs,1,92.2,40,2023-04-24T01:31:14.305Z,2023-04-30T15:13:31Z,4216409319,103,37.5,4216408689,56,Center,4216409325,328,,4216409313,55,557,4216408685,22,,4216409329,231,48.4,4216409323,108,,4216408987,20,,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,4216409307,84,,4216409321,214,4216409317,102,4216408687,17,,4216409327,230,99.0,4216409311,154,4216409309,29,,,,,,,41.5,,,,,,
2538543855,559,5,2,68,30,d0c07im4a6oj8qa7f1zlt3pqs,0,101.1,41.8,2023-04-24T01:31:15.025Z,2023-04-24T02:09:46Z,4216408793,233,713,4216408757,56,Center,4216408759,346,,,,,,,,,,,,,,,,,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538543825,713,5,2,68,30,8ijkk62897so5r3bq0wgwx4bu,1,-1.1,58.2,2023-04-24T01:31:15.025Z,2023-04-24T02:12:14Z,4216408593,346,,4216408789,233,559,4216408591,56,Back,,,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538543945,714,1,2,68,44,8ijkk62897so5r3bq0wgwx4bu,1,1.1,52.4,2023-04-24T01:31:28.950Z,2023-04-24T01:36:19Z,4216409199,56,Back,4216409197,124,,4216409211,237,,4216409203,141,38.2,4216409207,213,5.6,4216409205,212,15.8,4216409201,140,13.0,,,,2mmciwk6gllcf11plcch710yc,S. Jillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538543977,715,1,2,68,45,8ijkk62897so5r3bq0wgwx4bu,1,12.8,38.3,2023-04-24T01:31:30.036Z,2023-04-24T01:31:34Z,4216409411,213,0.6,4216409405,140,41.2,4216409403,56,Back,4216409413,1,,4216409407,141,71.5,4216409409,212,37.4,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538543987,716,1,2,68,50,8ijkk62897so5r3bq0wgwx4bu,1,44.7,55.2,2023-04-24T01:31:34.846Z,2023-04-24T01:31:37Z,4216409457,212,11.1,4216409459,213,2.0,4216409453,140,40.5,4216409451,56,Back,4216409455,141,70.2,,,,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544007,717,1,2,68,52,8ijkk62897so5r3bq0wgwx4bu,1,39.9,68.7,2023-04-24T01:31:37.129Z,2023-04-24T01:31:39Z,4216409545,212,25.7,4216409541,140,39.8,4216409539,56,Back,4216409543,141,30.9,4216409547,213,4.7,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544029,718,1,2,68,54,8ijkk62897so5r3bq0wgwx4bu,1,37.7,31.2,2023-04-24T01:31:39.415Z,2023-04-24T01:31:42Z,4216409665,56,Back,4216409679,213,1.9,4216409667,140,32.5,4216409671,141,59.0,4216409675,212,19.7,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544037,719,1,2,68,57,8ijkk62897so5r3bq0wgwx4bu,1,32.8,63.6,2023-04-24T01:31:42.170Z,2023-04-24T01:31:44Z,4216409737,140,31.8,4216409745,212,11.6,4216409741,141,46.6,4216409723,56,Back,4216409749,213,4.6,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544051,720,1,2,68,59,8ijkk62897so5r3bq0wgwx4bu,1,31.5,46.7,2023-04-24T01:31:43.860Z,2023-04-24T01:31:46Z,4216409803,212,15.2,4216409797,56,Back,4216409799,140,32.7,4216409805,213,1.5,4216409801,141,69.0,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544109,721,1,2,69,1,8ijkk62897so5r3bq0wgwx4bu,1,33.2,86.3,2023-04-24T01:31:46.214Z,2023-04-24T01:31:54Z,4216410085,140,43.2,4216410083,56,Back,4216410091,213,0.6,4216410089,212,12.6,4216410087,141,96.6,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544133,722,1,2,69,9,8ijkk62897so5r3bq0wgwx4bu,1,79.1,90.5,2023-04-24T01:31:54.265Z,2023-04-24T01:31:59Z,4216410253,213,4.7,4216410247,140,78.6,4216410249,141,74.7,4216410251,212,10.8,4216410245,56,Center,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544139,723,1,2,69,14,8ijkk62897so5r3bq0wgwx4bu,1,78.6,74.7,2023-04-24T01:31:59.145Z,2023-04-24T01:32:00Z,4216410273,56,Left,4216410277,141,83.5,4216410279,212,8.5,4216410281,213,2.4,4216410275,140,72.8,,,,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544145,724,1,2,69,15,8ijkk62897so5r3bq0wgwx4bu,1,72.8,83.5,2023-04-24T01:31:59.941Z,2023-04-24T01:32:01Z,4216410303,140,72.1,4216410307,212,10.3,4216410309,213,4.6,4216410301,56,Center,4216410305,141,68.4,,,,,,,,,,65aavg4ibp2tyjlyd0o7c7d3o,P. Rudisill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544149,725,1,2,69,16,8ijkk62897so5r3bq0wgwx4bu,1,72,68.4,2023-04-24T01:32:01.053Z,2023-04-24T01:32:02Z,4216410341,213,6.0,4216410339,212,8.4,4216410337,141,64.6,4216410333,56,Center,4216410335,140,79.6,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544151,726,3,2,69,17,8ijkk62897so5r3bq0wgwx4bu,0,77.6,67.2,2023-04-24T01:32:02.180Z,2023-04-30T15:14:13Z,4216410465,233,560,4240409245,465,,4216410347,286,,4216410345,56,Center,,,,,,,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544171,560,7,2,69,17,d0c07im4a6oj8qa7f1zlt3pqs,1,22.4,32.8,2023-04-24T01:32:02.181Z,2023-04-30T15:14:17Z,4240409483,384,,4216410435,285,,4216410447,233,726,4216410433,56,Back,,,,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544177,561,1,2,69,20,d0c07im4a6oj8qa7f1zlt3pqs,0,21.8,42.2,2023-04-24T01:32:04.502Z,2023-04-30T15:14:23Z,4216410477,212,13.5,4216410479,213,5.5,4216410473,140,31.1,4216410475,141,28.5,4216410471,56,Back,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544167,727,1,2,69,21,8ijkk62897so5r3bq0wgwx4bu,0,73.2,51.9,2023-04-24T01:32:05.517Z,2023-04-30T15:14:49Z,4216410423,141,33.0,4216410427,213,4.7,4216410419,56,Center,4216410421,140,73.6,4216410425,212,12.9,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544185,562,8,2,69,22,d0c07im4a6oj8qa7f1zlt3pqs,1,29.3,64.8,2023-04-24T01:32:06.965Z,2023-04-30T15:14:46Z,4216410497,56,Back,4240410503,384,,,,,,,,,,,,,,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541750835,769,49,2,69,23,d0c07im4a6oj8qa7f1zlt3pqs,1,12.1,73.8,2023-04-24T01:32:08.230Z,2023-04-30T15:14:52Z,,,,,,,,,,,,,,,,,,,,,,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544243,564,3,2,69,28,d0c07im4a6oj8qa7f1zlt3pqs,1,26.2,94.2,2023-04-24T01:32:12.898Z,2023-04-30T15:15:00Z,4240412147,464,,4216410725,233,728,4216410717,56,Back,4216410719,285,,,,,,,,,,,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544207,728,45,2,69,28,8ijkk62897so5r3bq0wgwx4bu,0,73.8,5.8,2023-04-24T01:32:12.898Z,2023-04-24T01:32:18Z,4216410733,233,564,4216410577,286,,4216410575,56,Right,,,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544213,563,43,2,69,28,d0c07im4a6oj8qa7f1zlt3pqs,1,0,0,2023-04-24T01:32:13.367Z,2023-04-30T15:15:04Z,4240412367,144,49,,,,,,,,,,,,,,,,,,,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544287,565,1,2,69,33,d0c07im4a6oj8qa7f1zlt3pqs,1,29.1,93.2,2023-04-24T01:32:17.895Z,2023-04-30T15:15:14Z,4216410913,1,,4216410905,140,80.8,4216410907,141,95.1,4216410909,212,54.3,4240412961,155,,4216410903,56,Left,4216410911,213,0.0,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544291,566,4,2,69,36,d0c07im4a6oj8qa7f1zlt3pqs,1,82.2,96.7,2023-04-24T01:32:21.233Z,2023-04-24T01:32:23Z,4216410929,152,,4216410935,233,729,4216410927,56,Left,4216410931,265,,4216410925,13,,4216410933,286,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544283,729,4,2,69,36,8ijkk62897so5r3bq0wgwx4bu,0,17.8,3.3,2023-04-24T01:32:21.234Z,2023-04-24T01:32:23Z,4216410885,285,,4216410881,152,,4216410877,13,,4216410879,56,Back,4216410883,265,,4216410953,233,566,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544697,567,1,2,70,29,d0c07im4a6oj8qa7f1zlt3pqs,0,81.8,96.8,2023-04-24T01:33:13.803Z,2023-04-30T15:15:30Z,4216412693,213,5.1,4216412681,155,,4216412679,5,,4240414025,223,,4216412687,140,100.0,4240414027,20,,4216412697,1,,4216412685,56,Center,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,4216412683,152,,4216412677,2,4216412691,212,4216412689,141,31.2,,,,,,,,,,,,,,49.1,,,,,,
2538544701,568,5,2,70,33,d0c07im4a6oj8qa7f1zlt3pqs,0,101.4,36,2023-04-24T01:33:17.507Z,2023-04-24T01:33:20Z,4216412707,346,,4216412775,233,730,4216412705,56,Center,,,,,,,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544713,730,5,2,70,33,8ijkk62897so5r3bq0wgwx4bu,1,-1.4,64,2023-04-24T01:33:17.507Z,2023-04-24T02:09:46Z,4216412767,346,,4216412769,233,568,4216412765,56,Back,,,,,,,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544779,731,1,2,70,46,8ijkk62897so5r3bq0wgwx4bu,1,4.8,50.7,2023-04-24T01:33:30.855Z,2023-04-24T01:33:32Z,4216413181,213,1.2,4216413185,237,,4216413171,124,,4216413175,140,12.1,4216413173,56,Back,4216413179,212,20.0,4216413177,141,77.8,,,,2mmciwk6gllcf11plcch710yc,S. Jillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544787,732,1,2,70,47,8ijkk62897so5r3bq0wgwx4bu,1,12.5,79.6,2023-04-24T01:33:32.039Z,2023-04-24T01:33:34Z,4216413257,213,0.8,4216413253,141,95.4,4216413249,56,Back,4216413255,212,15.6,4216413251,140,23.3,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544803,569,45,2,70,49,d0c07im4a6oj8qa7f1zlt3pqs,0,71.6,3.9,2023-04-24T01:33:34.317Z,2023-04-24T01:33:37Z,4216413357,286,,4216413355,56,Right,4216413391,233,733,,,,,,,,,,,,,,,,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544793,733,3,2,70,49,8ijkk62897so5r3bq0wgwx4bu,1,28.4,96.1,2023-04-24T01:33:34.317Z,2023-04-30T15:16:02Z,4216413299,56,Back,4216413371,233,569,4216413301,285,,4240415977,464,,,,,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544821,734,1,2,70,50,8ijkk62897so5r3bq0wgwx4bu,1,27.5,97.2,2023-04-24T01:33:35.032Z,2023-04-24T01:33:39Z,4216413473,140,38.2,4216413477,212,11.2,4216413479,213,6.3,4216413471,56,Back,4216413475,141,96.9,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544823,735,43,2,70,54,8ijkk62897so5r3bq0wgwx4bu,1,0,0,2023-04-24T01:33:38.952Z,2023-04-24T01:33:43Z,4216413491,56,Back,4216413667,144,61,,,,,,,,,,,,,,,,,,,65aavg4ibp2tyjlyd0o7c7d3o,P. Rudisill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544837,736,3,2,70,56,8ijkk62897so5r3bq0wgwx4bu,0,33,96,2023-04-24T01:33:41.365Z,2023-04-30T16:11:37Z,4240657323,233,570,4216413563,56,Back,4240417489,464,,4240416767,285,,,,,,,,,,,,,,65aavg4ibp2tyjlyd0o7c7d3o,P. Rudisill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544855,570,7,2,70,56,d0c07im4a6oj8qa7f1zlt3pqs,1,67,4,2023-04-24T01:33:41.366Z,2023-04-30T16:11:36Z,4240417267,385,,4240657301,233,736,4216413691,56,Right,4240416917,286,,,,,,,,,,,,,,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544859,571,5,2,70,57,d0c07im4a6oj8qa7f1zlt3pqs,0,66.2,-1.2,2023-04-24T01:33:42.259Z,2023-04-24T02:09:46Z,4216413943,233,737,4216414661,361,,4216413699,56,Right,4216413701,347,,,,,,,,,,,,,,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544889,737,5,2,70,57,8ijkk62897so5r3bq0wgwx4bu,1,33.8,101.2,2023-04-24T01:33:42.259Z,2023-04-24T01:34:10Z,4216413927,347,,4216414523,361,,4216413925,56,Back,4216413937,233,571,,,,,,,,,,,,,65aavg4ibp2tyjlyd0o7c7d3o,P. Rudisill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544895,738,1,2,71,6,8ijkk62897so5r3bq0wgwx4bu,1,36.3,100,2023-04-24T01:33:50.503Z,2023-04-24T01:33:52Z,4216413979,56,Back,4216413977,107,,4216413983,141,91.4,4216413987,213,5.8,4216413985,212,14.3,4216413981,140,48.4,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544905,739,1,2,71,8,8ijkk62897so5r3bq0wgwx4bu,1,47.4,91.2,2023-04-24T01:33:52.788Z,2023-04-24T01:33:54Z,4216414055,140,36.4,4216414061,213,2.9,4216414057,141,95.6,4216414059,212,11.9,4216414053,56,Back,,,,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544945,740,1,2,71,10,8ijkk62897so5r3bq0wgwx4bu,1,35.7,95,2023-04-24T01:33:54.554Z,2023-04-24T01:34:03Z,4216414241,141,88.7,4216414245,213,3.4,4216414237,56,Back,4216414239,140,21.6,4216414243,212,15.4,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544957,741,1,2,71,19,8ijkk62897so5r3bq0wgwx4bu,0,26.1,88.9,2023-04-24T01:34:03.598Z,2023-04-24T01:34:04Z,4216414311,212,44.2,4216414305,56,Left,4216414317,1,,4216414303,155,,4216414309,141,85.6,4216414307,140,68.1,4216414313,213,6.2,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544975,572,1,2,71,22,d0c07im4a6oj8qa7f1zlt3pqs,1,29.4,17.4,2023-04-24T01:34:06.715Z,2023-04-24T01:34:07Z,4216414413,212,10.5,4216414407,56,Back,4216414409,140,35.9,4216414411,141,5.6,4216414415,213,5.4,4216414405,3,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544981,573,1,2,71,23,d0c07im4a6oj8qa7f1zlt3pqs,1,35.9,5.6,2023-04-24T01:34:07.778Z,2023-04-24T01:34:09Z,4216414471,213,0.2,4216414465,140,56.5,4216414463,56,Right,4216414469,212,22.0,4216414467,141,11.3,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538544985,574,49,2,71,25,d0c07im4a6oj8qa7f1zlt3pqs,1,56.3,11.3,2023-04-24T01:34:09.540Z,2023-04-24T01:34:09Z,,,,,,,,,,,,,,,,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538545005,575,1,2,71,25,d0c07im4a6oj8qa7f1zlt3pqs,1,56.3,11.3,2023-04-24T01:34:10.059Z,2023-04-24T01:34:12Z,4216414567,213,1.8,4216414563,141,38.6,4216414559,56,Center,4216414565,212,19.2,4216414561,140,51.5,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538545031,576,1,2,71,28,d0c07im4a6oj8qa7f1zlt3pqs,1,51.5,38.6,2023-04-24T01:34:12.668Z,2023-04-24T01:34:17Z,4216414753,1,,4216414743,56,Left,4216414747,141,86.2,4216414749,212,36.9,4216414745,140,68.4,4216414751,213,1.1,,,,,,,7nxqbiq6fics5w3qnwhz249as,S. Louis Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538545059,577,1,2,71,33,d0c07im4a6oj8qa7f1zlt3pqs,1,70,83.6,2023-04-24T01:34:17.669Z,2023-04-24T01:34:21Z,4216414881,213,0.2,4216414875,140,86.4,4216414873,56,Left,4216414877,141,89.0,4216414879,212,17.6,,,,,,,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538545073,578,1,2,71,36,d0c07im4a6oj8qa7f1zlt3pqs,1,91.2,89.1,2023-04-24T01:34:21.295Z,2023-04-24T01:34:24Z,4216414953,56,Left,4216414959,212,7.8,4216414957,141,80.3,4216414955,140,86.5,4216414961,213,4.0,,,,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538545087,579,1,2,71,40,d0c07im4a6oj8qa7f1zlt3pqs,0,94,84.7,2023-04-24T01:34:24.849Z,2023-04-30T15:17:03Z,4240420299,72,,4240420297,224,,4216415033,56,Center,4216415037,141,52.2,4216415039,212,22.3,4216415035,140,97.1,4216415029,2,,4216415031,155,,457wpw6s1esrs616paqzo355,C. Asensio,,4216415041,213,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538545089,742,11,2,71,42,8ijkk62897so5r3bq0wgwx4bu,1,3.7,48.4,2023-04-24T01:34:27.068Z,2023-04-30T15:17:14Z,4240420857,56,Back,4240420859,88,,4240421003,378,,,,,,,,,,,,,,,,,2mmciwk6gllcf11plcch710yc,S. Jillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538545133,743,1,2,71,46,8ijkk62897so5r3bq0wgwx4bu,1,13.4,49.1,2023-04-24T01:34:30.671Z,2023-04-30T15:18:07Z,4216415227,56,Back,4216415229,140,43.4,4216415235,213,5.5,4216415231,141,6.4,4216416401,210,15,4216415243,287,,4216415237,1,,4216415225,123,,2mmciwk6gllcf11plcch710yc,S. Jillson,1,4216415233,212,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541753301,770,45,2,71,56,d0c07im4a6oj8qa7f1zlt3pqs,0,24.9,68,2023-04-24T01:34:40.981Z,2023-04-30T16:11:39Z,4240423233,56,Back,4240657711,233,986,4240423235,285,,,,,,,,,,,,,,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541753293,986,3,2,71,56,8ijkk62897so5r3bq0wgwx4bu,1,75.1,32,2023-04-24T01:34:40.981Z,2023-04-30T16:11:39Z,4240657693,233,770,4240423203,286,,4240423515,465,,4240423201,56,Center,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538545193,744,15,2,71,58,8ijkk62897so5r3bq0wgwx4bu,1,76.3,31.6,2023-04-24T01:34:42.880Z,2023-04-30T15:18:07Z,4216416423,139,,4216416189,82,,4216416429,230,97.6,4216415545,22,,4216416413,55,743,4216416425,146,82.3,4216416419,103,19,4216415549,56,Center,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,4216416427,147,36.1,4216416411,29,4216416431,231,4216416409,78,,4216416175,72,,4216415547,18,4216416421,215,4216416417,102,49.5,,,,46.6,,,,,,
2538545223,745,61,2,72,3,8ijkk62897so5r3bq0wgwx4bu,1,82.6,32.8,2023-04-24T01:34:47.612Z,2023-04-24T01:34:54Z,4216415809,228,,4216415665,56,Center,,,,,,,,,,,,,,,,,,,65aavg4ibp2tyjlyd0o7c7d3o,P. Rudisill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538545239,580,49,2,72,6,d0c07im4a6oj8qa7f1zlt3pqs,1,30.3,96.2,2023-04-24T01:34:50.508Z,2023-04-24T01:36:19Z,,,,,,,,,,,,,,,,,,,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
