id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value
2525900057,818,3,2,49,42,eo64tqkioegeb09iice2hf8bt,1,55.6,86.7,2023-03-27T03:09:53.187Z,2023-04-01T09:27:21Z,4149204165,56,Left,4151460719,233,877,4149204167,286,,4149204211,464,,,,,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525900059,877,45,2,49,42,5ou8b446l1sl8frblkz3xi17g,0,44.4,13.3,2023-03-27T03:09:53.187Z,2023-04-01T09:27:21Z,4149204169,56,Back,4151460723,233,818,4149204171,285,,,,,,,,,,,,,,,,,2957l6ok9dlauv75og8ds1vkk,I. Shaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013751,422,1,2,49,42,eo64tqkioegeb09iice2hf8bt,0,58,78.5,2023-03-27T03:09:54.117Z,2023-03-27T03:09:55Z,4125913851,140,70.3,4125913855,212,16.8,4125913857,213,5.6,4125913853,141,62.6,4125913849,56,Center,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013753,408,49,2,49,46,5ou8b446l1sl8frblkz3xi17g,1,27.8,40.6,2023-03-27T03:09:57.835Z,2023-03-27T03:09:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013755,409,1,2,49,47,5ou8b446l1sl8frblkz3xi17g,1,27.8,40.6,2023-03-27T03:09:58.258Z,2023-03-27T03:10:00Z,4125913867,212,11.1,4125913863,140,26.1,4125913869,213,1.7,4125913861,56,Back,4125913865,141,56.7,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013759,410,1,2,49,49,5ou8b446l1sl8frblkz3xi17g,1,27,59.4,2023-03-27T03:10:00.482Z,2023-03-27T03:10:03Z,4125913883,56,Back,4125913889,212,17.8,4125913887,141,44.9,4125913891,213,3.7,4125913885,140,12.9,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013763,411,1,2,49,52,5ou8b446l1sl8frblkz3xi17g,1,12.6,37.1,2023-03-27T03:10:03.371Z,2023-03-27T03:10:08Z,4125913901,56,Back,4125913911,1,,4125913907,212,36.8,4125913903,140,45.3,4125913909,213,5.9,4125913905,141,17.8,4125913899,155,,,,,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013765,412,44,2,49,56,5ou8b446l1sl8frblkz3xi17g,1,45.2,20.4,2023-03-27T03:10:07.924Z,2023-03-27T03:10:09Z,4125913915,56,Back,4125913917,285,,4125913919,233,423,,,,,,,,,,,,,,,,c59pt9nvdpxlp6xvs78un16hg,R. Zellefrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013761,423,44,2,49,56,eo64tqkioegeb09iice2hf8bt,0,54.8,79.6,2023-03-27T03:10:07.925Z,2023-03-27T03:10:09Z,4125913897,286,,4125913895,56,Left,4125913923,233,412,,,,,,,,,,,,,,,,249t35evpr3aasx0uczjs2j9w,M. Gherasimencov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013767,413,1,2,49,57,5ou8b446l1sl8frblkz3xi17g,0,42.4,19.6,2023-03-27T03:10:08.753Z,2023-03-30T11:54:44Z,4149204509,156,,4125913933,212,18.7,4125913931,141,11.5,4125913929,140,25.4,4125913927,56,Back,4125913935,213,3.4,,,,,,,c59pt9nvdpxlp6xvs78un16hg,R. Zellefrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013769,414,43,2,49,59,5ou8b446l1sl8frblkz3xi17g,1,0,0,2023-03-27T03:10:10.450Z,2023-03-27T03:10:17Z,4125913941,140,49.6,4125913939,56,Back,4125913945,212,28.0,4125913975,144,1,4125913943,141,34.7,4125913947,213,0.6,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013771,424,49,2,49,59,eo64tqkioegeb09iice2hf8bt,1,57.2,78.7,2023-03-27T03:10:11.063Z,2023-03-27T03:10:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4oz12ku4mdjsq7y4sgogpwg2y,K. Habibullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013773,425,1,2,50,0,eo64tqkioegeb09iice2hf8bt,1,57.2,78.7,2023-03-27T03:10:11.189Z,2023-03-27T03:10:31Z,4125913955,212,9.1,4125913949,56,Center,4125913953,141,67.0,4125913957,213,4.2,4125913951,140,52.9,,,,,,,,,,4oz12ku4mdjsq7y4sgogpwg2y,K. Habibullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013775,426,1,2,50,0,eo64tqkioegeb09iice2hf8bt,1,52.9,67,2023-03-27T03:10:12.086Z,2023-03-27T03:10:32Z,4125913971,213,3.0,4125913965,140,39.5,4125913967,141,70.6,4125913969,212,14.3,4125913963,56,Back,,,,,,,,,,1c8r9cqu11jymw2ir69nvhey1,V. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013777,427,1,2,50,3,eo64tqkioegeb09iice2hf8bt,1,38.6,70.8,2023-03-27T03:10:14.406Z,2023-03-27T03:10:33Z,4125913985,213,4.2,4125913981,141,54.3,4125913979,140,32.7,4125913977,56,Back,4125913983,212,12.8,,,,,,,,,,c8r509d61kir54x1d4hkrkydw,L. Dasovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013779,428,1,2,50,7,eo64tqkioegeb09iice2hf8bt,1,32.7,54.3,2023-03-27T03:10:18.246Z,2023-03-27T03:10:19Z,4125913989,56,Back,4125913995,212,11.3,4125913993,141,70.9,4125913997,213,1.5,4125913991,140,33.7,,,,,,,,,,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013781,429,1,2,50,8,eo64tqkioegeb09iice2hf8bt,1,33.6,70.9,2023-03-27T03:10:19.718Z,2023-03-27T03:10:25Z,4125914005,141,96.2,4125914001,56,Left,4125914007,212,27.7,4125914003,140,54.3,4125914009,213,0.7,,,,,,,,,,c8r509d61kir54x1d4hkrkydw,L. Dasovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013785,430,1,2,50,12,eo64tqkioegeb09iice2hf8bt,0,54.9,96.2,2023-03-27T03:10:23.526Z,2023-03-30T11:55:12Z,4125914021,213,5.7,4125914023,1,,4125914015,140,88.8,4125914017,141,63.3,4125914013,56,Center,4125914019,212,42.0,4149204833,155,,,,,249t35evpr3aasx0uczjs2j9w,M. Gherasimencov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013783,415,52,2,50,15,5ou8b446l1sl8frblkz3xi17g,1,10.5,42.1,2023-03-27T03:10:26.890Z,2023-03-30T11:55:16Z,4149204873,376,,,,,,,,,,,,,,,,,,,,,,,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013789,416,80,2,50,32,5ou8b446l1sl8frblkz3xi17g,0,15.4,28.1,2023-03-27T03:10:43.850Z,2023-03-27T03:10:43Z,,,,,,,,,,,,,,,,,,,,,,,,,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013791,417,1,2,50,35,5ou8b446l1sl8frblkz3xi17g,1,22.9,26,2023-03-27T03:10:46.474Z,2023-03-27T04:16:57Z,4125914059,56,Right,4125914057,155,,4125914065,212,63.0,4125914067,213,6.1,4125914063,141,11.3,4125914069,1,,4125914061,140,82.1,,,,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013797,418,1,2,50,39,5ou8b446l1sl8frblkz3xi17g,1,79,12.1,2023-03-27T03:10:50.874Z,2023-03-27T03:10:56Z,4125914105,212,21.4,4125914101,140,58.9,4125914107,213,3.0,4125914103,141,17.0,4125914099,56,Right,,,,,,,,,,2957l6ok9dlauv75og8ds1vkk,I. Shaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013799,419,1,2,50,40,5ou8b446l1sl8frblkz3xi17g,0,59.1,20.5,2023-03-27T03:10:51.291Z,2023-03-30T11:55:53Z,4125914111,155,,4125914117,141,36.5,4125914113,56,Center,4125914119,212,24.8,4125914115,140,80.3,4125914121,213,0.5,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013793,431,1,2,50,41,eo64tqkioegeb09iice2hf8bt,1,19.3,79.3,2023-03-27T03:10:52.319Z,2023-03-30T11:55:58Z,4125914075,56,Back,4125914081,212,14.1,4125914077,140,31.1,4125914079,141,69.3,4125914073,3,,4125914083,213,5.8,,,,,,,c8r509d61kir54x1d4hkrkydw,L. Dasovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525900267,819,44,2,50,42,eo64tqkioegeb09iice2hf8bt,1,32.1,65.4,2023-03-27T03:10:53.987Z,2023-04-01T09:27:24Z,4151460811,233,878,4149205397,56,Back,4149205399,285,,,,,,,,,,,,,,,,,1c8r9cqu11jymw2ir69nvhey1,V. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525900233,878,44,2,50,42,5ou8b446l1sl8frblkz3xi17g,0,67.9,34.6,2023-03-27T03:10:53.988Z,2023-04-01T09:27:25Z,4151460817,233,819,4149205227,56,Center,4149205229,286,,,,,,,,,,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013795,432,1,2,50,43,eo64tqkioegeb09iice2hf8bt,0,31.1,69.3,2023-03-27T03:10:54.223Z,2023-03-30T11:56:00Z,4125914095,212,2.9,4125914089,56,Back,4125914087,3,,4125914091,140,32.9,4125914093,141,66.0,4125914097,213,5.4,,,,,,,1c8r9cqu11jymw2ir69nvhey1,V. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525900329,879,61,2,50,46,5ou8b446l1sl8frblkz3xi17g,0,70.3,38.9,2023-03-27T03:10:58.053Z,2023-03-30T11:56:23Z,4149205723,56,Center,,,,,,,,,,,,,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013801,433,49,2,50,47,eo64tqkioegeb09iice2hf8bt,1,24.7,66.6,2023-03-27T03:10:58.855Z,2023-03-27T03:10:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013803,434,1,2,50,48,eo64tqkioegeb09iice2hf8bt,1,25.3,71.1,2023-03-27T03:10:59.719Z,2023-03-27T03:11:01Z,4125914123,56,Back,4125914129,212,16.2,4125914127,141,79.0,4125914131,213,0.3,4125914125,140,39.9,,,,,,,,,,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013805,435,1,2,50,50,eo64tqkioegeb09iice2hf8bt,1,39.9,79,2023-03-27T03:11:01.831Z,2023-03-27T03:11:05Z,4125914157,140,47.0,4125914159,141,97.5,4125914163,213,1.0,4125914161,212,14.6,4125914155,56,Back,,,,,,,,,,6yqcj6z7ok9bkkvy57awg82y1,G. Amanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013807,436,1,2,50,54,eo64tqkioegeb09iice2hf8bt,1,63.9,92.6,2023-03-27T03:11:05.655Z,2023-03-27T03:11:09Z,4125914205,212,21.5,4125914201,140,82.7,4125914203,141,79.9,4125914207,213,5.9,4125914199,56,Left,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013809,437,1,2,50,58,eo64tqkioegeb09iice2hf8bt,0,88.6,77.2,2023-03-27T03:11:09.319Z,2023-03-27T03:11:10Z,4125914211,56,Center,4125914233,236,,4125914239,286,,4125914213,140,89.2,4125914219,213,4.9,4125914217,212,2.8,4125914215,141,73.2,4125914235,233,420,bh7fb8v7o5wynmapdhlth594a,A. Coupland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013811,420,74,2,50,58,5ou8b446l1sl8frblkz3xi17g,1,10.1,28.1,2023-03-27T03:11:09.320Z,2023-03-27T04:07:33Z,4125914227,285,,4125914241,233,437,4125914225,56,Back,,,,,,,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013813,438,1,2,51,2,eo64tqkioegeb09iice2hf8bt,1,85,92.6,2023-03-27T03:11:13.943Z,2023-03-27T03:11:19Z,4125914251,141,81.4,4125914255,213,4.7,4125914253,212,7.6,4125914247,56,Left,4125914249,140,85.1,,,,,,,,,,bh7fb8v7o5wynmapdhlth594a,A. Coupland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013835,444,1,2,51,5,eo64tqkioegeb09iice2hf8bt,0,89.6,76.6,2023-03-27T03:11:16.768Z,2023-04-01T09:27:28Z,4125914351,212,2.2,4125914353,213,3.3,4149206273,236,,4125914347,140,87.5,4125914349,141,76.0,4125914345,56,Center,4151460893,233,421,4149206275,286,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013815,421,74,2,51,5,5ou8b446l1sl8frblkz3xi17g,1,13.8,25.7,2023-03-27T03:11:16.769Z,2023-04-01T09:27:28Z,4151460901,233,444,4125914259,56,Back,4149206233,285,,,,,,,,,,,,,,,,,2957l6ok9dlauv75og8ds1vkk,I. Shaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013817,439,3,2,51,7,eo64tqkioegeb09iice2hf8bt,0,85.9,73.5,2023-03-27T03:11:19.127Z,2023-03-30T11:57:20Z,4125914263,286,,4149206515,465,,4125914287,233,422,4125914261,56,Center,,,,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013819,422,7,2,51,7,5ou8b446l1sl8frblkz3xi17g,0,14.1,26.5,2023-03-27T03:11:19.128Z,2023-03-30T11:57:16Z,4125914281,233,439,4125914265,56,Back,4125914267,285,,4149206463,385,,,,,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013821,440,1,2,51,10,eo64tqkioegeb09iice2hf8bt,1,84.4,69.1,2023-03-27T03:11:22.024Z,2023-03-27T03:11:25Z,4125914275,212,10.7,4125914269,56,Center,4125914271,140,85.3,4125914273,141,53.4,4125914277,213,4.8,,,,,,,,,,bh7fb8v7o5wynmapdhlth594a,A. Coupland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013823,441,1,2,51,14,eo64tqkioegeb09iice2hf8bt,0,78.2,45.4,2023-03-27T03:11:25.159Z,2023-03-27T03:11:26Z,4125914293,141,32.4,4125914297,213,5.4,4125914295,212,11.6,4125914289,56,Center,4125914291,140,85.3,,,,,,,,,,6yqcj6z7ok9bkkvy57awg82y1,G. Amanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013825,423,49,2,51,19,5ou8b446l1sl8frblkz3xi17g,1,25.8,71.6,2023-03-27T03:11:30.819Z,2023-03-27T03:11:31Z,,,,,,,,,,,,,,,,,,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013829,424,3,2,51,20,5ou8b446l1sl8frblkz3xi17g,1,32.9,82.4,2023-03-27T03:11:31.250Z,2023-04-01T09:27:21Z,4125914305,285,,4125914303,56,Back,4125914317,233,442,4149207027,464,,,,,,,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013827,442,45,2,51,20,eo64tqkioegeb09iice2hf8bt,0,67.1,17.6,2023-03-27T03:11:31.250Z,2023-03-27T03:11:34Z,4125914323,286,,4125914299,56,Right,4125914325,233,424,,,,,,,,,,,,,,,,4oz12ku4mdjsq7y4sgogpwg2y,K. Habibullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525900593,880,3,2,51,20,5ou8b446l1sl8frblkz3xi17g,0,34.9,84.1,2023-03-27T03:11:31.705Z,2023-03-30T11:58:04Z,4149207291,464,,4149207287,56,Back,4149207289,286,,4149207293,467,6yqcj6z7ok9bkkvy57awg82y1,,,,,,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013831,425,4,2,51,21,5ou8b446l1sl8frblkz3xi17g,1,36.2,76,2023-03-27T03:11:32.505Z,2023-03-27T03:11:35Z,4125914313,265,,4125914309,56,Back,4125914307,13,,4125914337,233,443,4125914311,152,,4125914315,286,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013833,443,4,2,51,21,eo64tqkioegeb09iice2hf8bt,0,63.8,24,2023-03-27T03:11:32.506Z,2023-03-27T03:11:36Z,4125914331,152,,4125914341,233,425,4125914333,265,,4125914335,285,,4125914327,13,,4125914329,56,Center,,,,,,,6yqcj6z7ok9bkkvy57awg82y1,G. Amanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013837,426,1,2,51,40,5ou8b446l1sl8frblkz3xi17g,1,41.2,72.6,2023-03-27T03:11:51.746Z,2023-03-30T11:58:29Z,4125914357,152,,4125914359,56,Back,4125914365,212,24.1,4125914363,141,41.2,4125914367,213,4.2,4125914361,140,30.6,4125914355,5,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013839,427,1,2,51,43,5ou8b446l1sl8frblkz3xi17g,1,34.1,40.1,2023-03-27T03:11:54.554Z,2023-03-27T03:11:57Z,4125914371,56,Left,4125914377,212,49.2,4125914379,213,0.9,4125914373,140,64.5,4125914381,1,,4125914375,141,95.1,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013841,428,1,2,51,46,5ou8b446l1sl8frblkz3xi17g,0,61.8,90.5,2023-03-27T03:11:57.713Z,2023-04-01T09:27:28Z,4151460905,233,445,4149207985,236,,4125914387,140,67.3,4125914389,141,91.7,4125914391,212,5.8,4125914385,56,Left,4149207987,286,,4125914393,213,0.1,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013843,445,74,2,51,46,eo64tqkioegeb09iice2hf8bt,1,33.4,5.8,2023-03-27T03:11:57.714Z,2023-04-01T09:27:29Z,4125914395,56,Back,4151460913,233,428,4149207947,285,,,,,,,,,,,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013845,446,49,2,51,50,eo64tqkioegeb09iice2hf8bt,1,46.5,6.2,2023-03-27T03:12:01.513Z,2023-03-27T03:12:01Z,,,,,,,,,,,,,,,,,,,,,,,,,bh7fb8v7o5wynmapdhlth594a,A. Coupland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013847,447,3,2,51,51,eo64tqkioegeb09iice2hf8bt,0,57.7,6.6,2023-03-27T03:12:03.097Z,2023-03-30T11:59:31Z,4149208639,464,,4125914399,286,,4125914397,56,Right,4125935757,233,429,,,,,,,,,,,,,bh7fb8v7o5wynmapdhlth594a,A. Coupland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013849,429,7,2,51,51,5ou8b446l1sl8frblkz3xi17g,1,42.3,93.4,2023-03-27T03:12:03.098Z,2023-03-30T11:59:28Z,4125935753,233,447,4125935747,285,,4125914401,56,Back,4149208593,384,,,,,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013853,430,4,2,51,54,5ou8b446l1sl8frblkz3xi17g,1,45.2,95.3,2023-03-27T03:12:05.849Z,2023-03-27T04:03:32Z,4125914421,152,,4125914509,294,,4125914417,13,,4125930909,233,448,4125914419,56,Back,4125914425,286,,,,,,,,2957l6ok9dlauv75og8ds1vkk,I. Shaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013851,448,4,2,51,54,eo64tqkioegeb09iice2hf8bt,0,54.8,4.7,2023-03-27T03:12:05.850Z,2023-03-27T04:03:32Z,4125914405,294,,4125914407,56,Right,4125914409,152,,4125930913,233,430,4125914403,13,,4125914411,285,,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013857,431,1,2,52,4,5ou8b446l1sl8frblkz3xi17g,1,47.6,90,2023-03-27T03:12:15.145Z,2023-03-27T03:12:17Z,4125914435,140,33.1,4125914429,5,,4125914441,213,3.0,4125914439,212,15.4,4125914433,56,Back,4125914437,141,93.0,4125914431,152,,,,,2957l6ok9dlauv75og8ds1vkk,I. Shaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013859,432,1,2,52,6,5ou8b446l1sl8frblkz3xi17g,1,35,95,2023-03-27T03:12:17.778Z,2023-03-27T03:12:20Z,4125914445,56,Back,4125914451,212,16.4,4125914453,213,4.6,4125914449,141,71.1,4125914447,140,33.1,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013861,433,1,2,52,8,5ou8b446l1sl8frblkz3xi17g,1,33.1,71.1,2023-03-27T03:12:20.001Z,2023-03-27T03:12:21Z,4125914461,141,11.6,4125914463,212,40.5,4125914467,1,,4125914465,213,4.7,4125914457,56,Back,4125914459,140,31.4,,,,,,,760ah5o21looks5f35045nmdw,A. Ortellao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013863,434,1,2,52,10,5ou8b446l1sl8frblkz3xi17g,1,31.4,11.6,2023-03-27T03:12:21.465Z,2023-03-27T03:12:26Z,4125914477,212,33.9,4125914473,140,63.5,4125914479,213,6.2,4125914471,56,Right,4125914481,1,,4125914475,141,5.8,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013865,435,1,2,52,15,5ou8b446l1sl8frblkz3xi17g,1,62.2,11.9,2023-03-27T03:12:26.209Z,2023-03-27T03:12:27Z,4125914489,141,22.9,4125914487,140,36.4,4125914491,212,28.1,4125914493,213,2.9,4125914485,56,Back,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013867,436,1,2,52,16,5ou8b446l1sl8frblkz3xi17g,1,36.4,23,2023-03-27T03:12:27.586Z,2023-03-27T03:12:32Z,4125914505,213,1.9,4125914499,140,30.4,4125914497,56,Back,4125914501,141,53.1,4125914503,212,21.4,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013869,437,1,2,52,22,5ou8b446l1sl8frblkz3xi17g,1,31.3,57.8,2023-03-27T03:12:33.241Z,2023-03-27T03:12:34Z,4125914515,141,82.8,4125914513,140,36.6,4125914519,213,1.3,4125914517,212,17.9,4125914511,56,Back,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013871,438,1,2,52,23,5ou8b446l1sl8frblkz3xi17g,1,41,89,2023-03-27T03:12:34.553Z,2023-03-27T03:12:37Z,4125914525,140,45.3,4125914527,141,65.3,4125914523,56,Back,4125914529,212,16.7,4125914531,213,5.0,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013873,439,1,2,52,26,5ou8b446l1sl8frblkz3xi17g,1,43.8,66,2023-03-27T03:12:37.289Z,2023-03-27T03:12:41Z,4125914537,140,26.2,4125914539,141,62.6,4125914541,212,18.6,4125914543,213,3.3,4125914535,56,Back,,,,,,,,,,2957l6ok9dlauv75og8ds1vkk,I. Shaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013875,440,1,2,52,30,5ou8b446l1sl8frblkz3xi17g,1,36.7,62.7,2023-03-27T03:12:41.306Z,2023-03-27T03:12:44Z,4125914551,140,60.7,4125914553,141,72.0,4125914557,213,0.2,4125914547,155,,4125914549,56,Center,4125914555,212,26.0,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013877,441,1,2,52,33,5ou8b446l1sl8frblkz3xi17g,0,58.4,67.2,2023-03-27T03:12:44.835Z,2023-03-27T03:12:45Z,4125914565,140,62.0,4125914561,155,,4125914571,213,0.1,4125914567,141,67.7,4125914563,56,Center,4125914569,212,3.8,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013879,449,61,2,52,34,eo64tqkioegeb09iice2hf8bt,1,45,42.4,2023-03-27T03:12:46.028Z,2023-03-27T03:12:46Z,4125914573,56,Back,,,,,,,,,,,,,,,,,,,,,,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525013881,450,49,2,52,36,eo64tqkioegeb09iice2hf8bt,1,54.2,34.3,2023-03-27T03:12:47.387Z,2023-03-27T03:12:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4oz12ku4mdjsq7y4sgogpwg2y,K. Habibullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
