id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2534997735,596,4,2,68,59,8o8m08he36u0j4w08aj2iodn8,0,11.5,56.2,2023-04-17T00:32:01.844Z,2023-04-22T14:06:56Z,4197536357,265,,4197609033,233,586,4197536355,152,,4197536353,56,Back,4197536359,285,,4197536349,9,,4197536351,13,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998169,587,16,2,70,15,1zgjjyruyufrkh4xjvryqsb1i,1,88.5,50,2023-04-17T00:33:17.061Z,2023-04-22T14:08:00Z,4197538567,353,598,4208523495,395,1.4,4197538667,231,49.6,4208523497,396,47.8,4197538665,230,99.0,4197538427,17,,4197538661,390,497627,4197538429,56,Center,5kxl3fn1tkzy8n831aql93a0a,B. Craig,4197538431,214,,4197538545,375,4197538659,103,3.2,4197538541,374,,2023-04-17 01:33:16.337,4197538655,76,,70:14.382,4197538657,102,54.3,4197538537,20,,4197538663,458,,4197538423,9,,,,
2534998177,598,58,2,70,15,8o8m08he36u0j4w08aj2iodn8,0,0,0,2023-04-17T00:33:17.061Z,2023-04-22T14:07:49Z,4197538491,75,,4197538485,9,,4197538489,179,,4197538493,56,Back,4197538487,186,,4197538577,233,587,,,,,,,3oca1lvb4fr3l6efbstc8k6ad,S. Richey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998315,599,1,2,70,41,8o8m08he36u0j4w08aj2iodn8,1,49.9,49.9,2023-04-17T00:33:43.149Z,2023-04-22T14:08:33Z,4197539251,56,Back,4208530017,189,,4197539255,141,47.2,4197539259,213,3.3,4197539253,140,39.4,4197539261,279,G,4197539257,212,11.2,,,,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998333,600,1,2,70,43,8o8m08he36u0j4w08aj2iodn8,1,39.4,47.2,2023-04-17T00:33:45.485Z,2023-04-22T14:08:34Z,4197539347,212,27.7,4208530263,189,,4197539349,213,4.8,4197539343,140,40.5,4197539345,141,6.5,4197539341,56,Back,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998337,601,1,2,70,46,8o8m08he36u0j4w08aj2iodn8,1,39.9,7.6,2023-04-17T00:33:48.460Z,2023-04-22T14:08:36Z,4197539403,213,6.0,4197539397,140,51.9,4197539401,212,13.1,4208530721,189,,4197539399,141,2.3,4197539395,56,Right,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998343,602,1,2,70,47,8o8m08he36u0j4w08aj2iodn8,1,51.9,2.3,2023-04-17T00:33:49.485Z,2023-04-17T00:33:50Z,4197539425,140,44.4,4197539431,213,2.2,4197539423,56,Back,4197539429,212,12.7,4197539427,141,17.0,,,,,,,,,,79knhnp7bvpjomzz14k715wtm,O. Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998351,603,1,2,70,48,8o8m08he36u0j4w08aj2iodn8,0,44.4,17,2023-04-17T00:33:50.188Z,2023-04-17T00:33:50Z,4197539455,212,22.8,4197539453,141,0.0,4197539449,56,Right,4197539451,140,62.8,4197539457,213,5.7,,,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998421,588,5,2,70,48,1zgjjyruyufrkh4xjvryqsb1i,1,36.6,100.8,2023-04-17T00:33:50.792Z,2023-04-17T01:11:29Z,4197539727,56,Back,4197539731,233,604,4197539729,347,,,,,,,,,,,,,,,,,5kxl3fn1tkzy8n831aql93a0a,B. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998355,604,5,2,70,48,8o8m08he36u0j4w08aj2iodn8,0,63.4,-0.8,2023-04-17T00:33:50.792Z,2023-04-17T00:34:02Z,4197539473,56,Right,4197539475,347,,4197539737,233,588,,,,,,,,,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998439,589,1,2,70,59,1zgjjyruyufrkh4xjvryqsb1i,1,36.6,100,2023-04-17T00:34:01.764Z,2023-04-17T00:34:04Z,4197539829,107,,4197539831,56,Left,4197539841,1,,4197539833,140,62.5,4197539839,213,6.1,4197539835,141,94.7,4197539837,212,27.6,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998445,590,44,2,71,2,1zgjjyruyufrkh4xjvryqsb1i,1,54.7,95.8,2023-04-17T00:34:04.732Z,2023-04-17T00:34:49Z,4197539859,56,Left,4197541271,233,615,4197541355,286,,,,,,,,,,,,,,,,,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998755,615,44,2,71,2,8o8m08he36u0j4w08aj2iodn8,0,45.3,4.2,2023-04-17T00:34:04.733Z,2023-04-17T00:34:51Z,4197541337,285,,4197541289,233,590,4197541223,56,Back,,,,,,,,,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998447,591,1,2,71,3,1zgjjyruyufrkh4xjvryqsb1i,0,61.8,94.4,2023-04-17T00:34:05.507Z,2023-04-17T01:21:26Z,4197539865,168,,4197539863,3,,4197539869,140,73.8,4197539867,56,Center,4197539871,141,77.7,4197539875,213,5.5,4197539873,212,17.0,,,,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998451,605,49,2,71,3,8o8m08he36u0j4w08aj2iodn8,1,27,25.8,2023-04-17T00:34:05.853Z,2023-04-17T01:21:25Z,,,,,,,,,,,,,,,,,,,,,,,,,761qab8klictc5tr3x7014kmi,Henrique Gallina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998455,606,1,2,71,4,8o8m08he36u0j4w08aj2iodn8,0,27,25.8,2023-04-17T00:34:06.061Z,2023-04-17T00:34:11Z,4197539901,212,12.1,4197539897,140,38.0,4197539895,56,Back,4197539893,157,,4197539899,141,20.6,4197539903,213,6.0,4197539907,1,,,,,761qab8klictc5tr3x7014kmi,Henrique Gallina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998487,592,8,2,71,8,1zgjjyruyufrkh4xjvryqsb1i,1,61.5,87.5,2023-04-17T00:34:10.926Z,2023-04-22T14:09:08Z,4197540065,56,Left,4208537053,385,,,,,,,,,,,,,,,,,,,,45v94x6b8g7n4xa3lsfdp6pzo,D. Vazquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998491,593,5,2,71,9,1zgjjyruyufrkh4xjvryqsb1i,0,65.3,101,2023-04-17T00:34:11.939Z,2023-04-17T01:09:25Z,4197540083,347,,4197540081,56,Left,4197618401,233,607,,,,,,,,,,,,,,,,45v94x6b8g7n4xa3lsfdp6pzo,D. Vazquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998511,607,5,2,71,9,8o8m08he36u0j4w08aj2iodn8,1,34.7,-1,2023-04-17T00:34:11.939Z,2023-04-17T01:11:29Z,4197618393,233,593,4197540155,347,,4197540153,56,Back,,,,,,,,,,,,,,,,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998567,608,1,2,71,19,8o8m08he36u0j4w08aj2iodn8,1,31,0,2023-04-17T00:34:20.957Z,2023-04-17T00:34:22Z,4197540407,140,46.9,4197540413,213,0.3,4197540405,56,Back,4197540409,141,5.0,4197540403,107,,4197540411,212,17.3,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998579,609,1,2,71,20,8o8m08he36u0j4w08aj2iodn8,1,46.9,5,2023-04-17T00:34:22.188Z,2023-04-17T00:34:23Z,4197540469,56,Back,4197540471,140,39.3,4197540467,3,,4197540477,213,2.1,4197540475,212,15.4,4197540473,141,24.3,,,,,,,79knhnp7bvpjomzz14k715wtm,O. Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998597,610,1,2,71,21,8o8m08he36u0j4w08aj2iodn8,1,39.3,24.3,2023-04-17T00:34:23.693Z,2023-04-17T00:34:25Z,4197540557,141,23.1,4197540561,213,6.2,4197540555,140,62.2,4197540559,212,24.1,4197540553,56,Center,4197540551,3,,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998643,594,45,2,71,23,1zgjjyruyufrkh4xjvryqsb1i,0,39.8,73.6,2023-04-17T00:34:25.189Z,2023-04-17T00:34:29Z,4197540709,285,,4197540753,233,611,4197540707,56,Back,,,,,,,,,,,,,,,,8bfew6mf9m26cj07fq32uf2wa,R. Odada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998637,611,3,2,71,23,8o8m08he36u0j4w08aj2iodn8,1,60.2,26.4,2023-04-17T00:34:25.189Z,2023-04-22T14:09:59Z,4197540689,286,,4197540725,233,594,4197540687,56,Center,4208546539,465,,,,,,,,,,,,,,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998641,612,61,2,71,26,8o8m08he36u0j4w08aj2iodn8,0,68.3,33.7,2023-04-17T00:34:28.013Z,2023-04-17T00:34:28Z,4197540695,56,Center,,,,,,,,,,,,,,,,,,,,,,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998703,595,12,2,71,28,1zgjjyruyufrkh4xjvryqsb1i,1,26.8,69.9,2023-04-17T00:34:30.244Z,2023-04-17T00:34:37Z,4197541007,141,90.3,4197541003,56,Back,4197541009,212,17.1,4197541005,140,17.3,4197541011,213,2.2,,,,,,,,,,5kxl3fn1tkzy8n831aql93a0a,B. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998687,613,1,2,71,31,8o8m08he36u0j4w08aj2iodn8,0,84,5.2,2023-04-17T00:34:33.405Z,2023-04-17T00:34:35Z,4197540951,140,92.6,4197540949,56,Center,4197540953,141,23.3,4197540955,212,15.3,4197540957,213,0.9,,,,,,,,,,5ehbz7f56cmfamc29fnk3yuax,L. Prpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998707,596,12,2,71,33,1zgjjyruyufrkh4xjvryqsb1i,1,6.6,84.4,2023-04-17T00:34:35.899Z,2023-04-22T14:10:21Z,4197541029,212,12.5,4197541023,56,Back,4197541031,213,1.2,4197541025,140,10.6,4197541027,141,100.0,4197541055,167,,,,,,,,8bfew6mf9m26cj07fq32uf2wa,R. Odada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998711,597,5,2,71,34,1zgjjyruyufrkh4xjvryqsb1i,0,11.8,101.4,2023-04-17T00:34:36.653Z,2023-04-17T01:11:30Z,4197541037,56,Back,4197541039,347,,4197541233,233,614,,,,,,,,,,,,,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998753,614,5,2,71,34,8o8m08he36u0j4w08aj2iodn8,1,88.2,-1.4,2023-04-17T00:34:36.653Z,2023-04-17T00:34:45Z,4197541227,233,597,4197541213,56,Right,4197541215,347,,,,,,,,,,,,,,,,,5ehbz7f56cmfamc29fnk3yuax,L. Prpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998813,616,1,2,71,50,8o8m08he36u0j4w08aj2iodn8,1,87,0,2023-04-17T00:34:52.412Z,2023-04-17T00:34:53Z,4197541503,213,2.1,4197541497,140,82.1,4197541501,212,11.1,4197541499,141,13.4,4197541493,107,,4197541495,56,Right,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998815,617,1,2,71,51,8o8m08he36u0j4w08aj2iodn8,1,82.1,13.4,2023-04-17T00:34:53.757Z,2023-04-17T00:34:54Z,4197541507,56,Right,4197541515,213,4.2,4197541509,140,78.6,4197541513,212,7.8,4197541511,141,3.2,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998833,618,1,2,71,52,8o8m08he36u0j4w08aj2iodn8,1,78.6,3.2,2023-04-17T00:34:54.397Z,2023-04-17T00:34:56Z,4197541627,56,Right,4197541633,212,11.3,4197541635,213,0.1,4197541629,140,89.3,4197541631,141,4.6,,,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998845,619,1,2,71,54,8o8m08he36u0j4w08aj2iodn8,0,90.8,4.4,2023-04-17T00:34:56.812Z,2023-04-17T00:34:58Z,4197541707,212,6.0,4197541701,56,Right,4197541705,141,13.2,4197541709,213,1.5,4197541703,140,91.3,,,,,,,,,,79knhnp7bvpjomzz14k715wtm,O. Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998861,598,49,2,71,58,1zgjjyruyufrkh4xjvryqsb1i,1,17.5,86,2023-04-17T00:35:00.419Z,2023-04-22T14:10:56Z,,,,,,,,,,,,,,,,,,,,,,,,,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998871,599,1,2,71,58,1zgjjyruyufrkh4xjvryqsb1i,0,17.5,86,2023-04-17T00:35:00.580Z,2023-04-22T14:10:59Z,4197541811,140,46.9,4197541819,1,,4197541813,141,92.3,4197541815,212,31.2,4197541809,56,Back,4197541817,213,0.1,4197541807,157,,,,,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998895,620,1,2,71,58,8o8m08he36u0j4w08aj2iodn8,1,56.1,7.6,2023-04-17T00:35:00.687Z,2023-04-17T00:35:04Z,4197541931,56,Right,4197541929,3,,4197541935,141,18.6,4197541933,140,61.1,4197541939,213,1.0,4197541937,212,9.1,,,,,,,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998897,621,49,2,72,2,8o8m08he36u0j4w08aj2iodn8,1,61.1,18.6,2023-04-17T00:35:04.076Z,2023-04-17T00:35:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998907,622,1,2,72,2,8o8m08he36u0j4w08aj2iodn8,0,61.1,18.6,2023-04-17T00:35:04.220Z,2023-04-22T14:11:34Z,4197541981,212,10.8,4197541977,140,64.8,4197541983,213,1.2,4197541975,56,Center,4197541979,141,33.4,4208564567,168,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998913,600,49,2,72,4,1zgjjyruyufrkh4xjvryqsb1i,1,34.7,63.6,2023-04-17T00:35:06.213Z,2023-04-17T00:35:06Z,,,,,,,,,,,,,,,,,,,,,,,,,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998947,601,1,2,72,4,1zgjjyruyufrkh4xjvryqsb1i,1,34.7,63.6,2023-04-17T00:35:06.707Z,2023-04-17T00:35:09Z,4197542157,141,50.0,4197542161,213,5.3,4197542155,140,40.2,4197542153,56,Back,4197542159,212,10.9,,,,,,,,,,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534998957,602,1,2,72,7,1zgjjyruyufrkh4xjvryqsb1i,1,42.5,37.4,2023-04-17T00:35:09.539Z,2023-04-17T00:35:12Z,4197542215,213,5.3,4197542209,140,56.1,4197542213,212,24.9,4197542211,141,7.4,4197542207,56,Right,,,,,,,,,,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534999023,603,1,2,72,10,1zgjjyruyufrkh4xjvryqsb1i,1,59.4,6.8,2023-04-17T00:35:12.243Z,2023-04-17T00:35:19Z,4197542537,141,24.3,4197542533,56,Center,4197542541,213,1.3,4197542539,212,12.3,4197542535,140,62.3,,,,,,,,,,793bjb2bgku4cw2iu6k1fxcve,A. Sorenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534999025,604,61,2,72,16,1zgjjyruyufrkh4xjvryqsb1i,0,55.7,5.3,2023-04-17T00:35:18.235Z,2023-04-17T01:09:16Z,4197542545,56,Right,,,,,,,,,,,,,,,,,,,,,,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534999071,605,5,2,72,17,1zgjjyruyufrkh4xjvryqsb1i,0,42.8,-1.2,2023-04-17T00:35:19.101Z,2023-04-17T01:11:30Z,4197542731,347,,4197542729,56,Back,4197543523,233,623,,,,,,,,,,,,,,,,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534999223,623,5,2,72,17,8o8m08he36u0j4w08aj2iodn8,1,57.2,101.2,2023-04-17T00:35:19.101Z,2023-04-17T00:35:44Z,4197543497,347,,4197543519,233,605,4197543495,56,Left,,,,,,,,,,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534999269,606,27,2,72,39,1zgjjyruyufrkh4xjvryqsb1i,1,0,0,2023-04-17T00:35:41.573Z,2023-04-17T01:04:54Z,4197543791,233,624,4197543719,246,,4197543717,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534999227,624,27,2,72,39,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-17T00:35:41.573Z,2023-04-17T00:35:50Z,4197543741,233,606,4197543509,201,,4197543511,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534999671,607,28,2,73,40,1zgjjyruyufrkh4xjvryqsb1i,1,0,0,2023-04-17T00:36:42.491Z,2023-04-17T00:36:44Z,4197545849,55,606,4197545919,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534999687,625,28,2,73,40,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-17T00:36:42.491Z,2023-04-17T00:39:29Z,4197545901,55,624,4197545913,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534999753,626,1,2,73,47,8o8m08he36u0j4w08aj2iodn8,1,57.6,100,2023-04-17T00:36:49.788Z,2023-04-17T00:36:52Z,4197546227,56,Left,4197546225,107,,4197546231,141,94.8,4197546229,140,62.0,4197546235,213,5.5,4197546233,212,6.4,,,,,,,acskv7krqaau05kpgbfz6f0iy,J. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534999801,627,61,2,73,50,8o8m08he36u0j4w08aj2iodn8,0,61.7,94.4,2023-04-17T00:36:52.540Z,2023-04-22T14:12:46Z,4197546595,56,Left,,,,,,,,,,,,,,,,,,,,,,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534999823,608,4,2,73,56,1zgjjyruyufrkh4xjvryqsb1i,1,42.2,4.8,2023-04-17T00:36:58.826Z,2023-04-17T00:37:27Z,4197546775,152,,4197548313,294,,4197546779,286,,4197546765,13,,4197546807,233,628,4197546771,56,Back,,,,,,,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534999805,628,4,2,73,56,8o8m08he36u0j4w08aj2iodn8,0,57.8,95.2,2023-04-17T00:36:58.827Z,2023-04-17T00:37:33Z,4197546627,152,,4197546623,13,,4197546625,56,Left,4197546631,285,,4197548583,294,,4197546847,233,608,,,,,,,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000031,629,17,2,73,57,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-17T00:36:59.267Z,2023-04-22T14:14:27Z,4197548381,31,,4208597257,392,,4208597259,13,243,,,,,,,,,,,,,,,,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000115,609,1,2,74,37,1zgjjyruyufrkh4xjvryqsb1i,0,44.3,4.1,2023-04-17T00:37:39.171Z,2023-04-17T00:37:41Z,4197548825,56,Center,4197548831,212,46.4,4197548823,152,,4197548829,141,27.9,4197548819,5,,4197548827,140,85.7,4197548835,1,,4197548821,157,,5kxl3fn1tkzy8n831aql93a0a,B. Craig,4197548833,213,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000135,630,1,2,74,39,8o8m08he36u0j4w08aj2iodn8,1,13,70.8,2023-04-17T00:37:41.900Z,2023-04-17T00:37:43Z,4197548901,56,Back,4197548899,3,,4197548903,140,26.8,4197548909,213,0.8,4197548905,141,95.0,4197548907,212,21.9,,,,,,,761qab8klictc5tr3x7014kmi,Henrique Gallina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000143,631,49,2,74,41,8o8m08he36u0j4w08aj2iodn8,1,26.8,95,2023-04-17T00:37:43.501Z,2023-04-17T00:37:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9u37akzkhdyszhevgrjghq99m,A. Monis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000171,632,1,2,74,43,8o8m08he36u0j4w08aj2iodn8,0,22.7,94.8,2023-04-17T00:37:45.532Z,2023-04-17T00:37:47Z,4197549079,140,35.7,4197549081,141,96.8,4197549077,56,Back,4197549083,212,13.7,4197549085,213,0.1,,,,,,,,,,9u37akzkhdyszhevgrjghq99m,A. Monis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000177,610,49,2,74,46,1zgjjyruyufrkh4xjvryqsb1i,1,57,6.8,2023-04-17T00:37:48.017Z,2023-04-17T00:37:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8bfew6mf9m26cj07fq32uf2wa,R. Odada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000203,611,1,2,74,46,1zgjjyruyufrkh4xjvryqsb1i,1,57,6.8,2023-04-17T00:37:48.354Z,2023-04-17T00:37:50Z,4197549229,56,Right,4197549231,140,64.8,4197549237,213,6.2,4197549233,141,6.2,4197549235,212,8.2,,,,,,,,,,8bfew6mf9m26cj07fq32uf2wa,R. Odada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000247,612,1,2,74,48,1zgjjyruyufrkh4xjvryqsb1i,1,65.1,6.1,2023-04-17T00:37:50.034Z,2023-04-17T00:37:54Z,4197549421,56,Right,4197549427,212,13.8,4197549429,213,6.2,4197549423,140,78.2,4197549425,141,5.2,,,,,,,,,,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000289,613,1,2,74,52,1zgjjyruyufrkh4xjvryqsb1i,1,81.8,7.9,2023-04-17T00:37:53.970Z,2023-04-17T00:37:57Z,4197549633,140,75.3,4197549641,213,2.7,4197549639,212,7.5,4197549637,141,12.5,4197549631,56,Right,,,,,,,,,,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000301,614,1,2,74,55,1zgjjyruyufrkh4xjvryqsb1i,0,72.7,15.2,2023-04-17T00:37:57.394Z,2023-04-22T14:15:17Z,4197549697,141,24.6,4197549701,213,0.9,4197549693,56,Center,4197549699,212,8.1,4197549695,140,77.4,,,,,,,,,,793bjb2bgku4cw2iu6k1fxcve,A. Sorenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000295,633,61,2,74,55,8o8m08he36u0j4w08aj2iodn8,1,21.6,70.3,2023-04-17T00:37:57.719Z,2023-04-17T00:37:57Z,4197549663,56,Back,,,,,,,,,,,,,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000339,634,49,2,74,58,8o8m08he36u0j4w08aj2iodn8,1,6.2,25.8,2023-04-17T00:38:00.148Z,2023-04-17T01:21:15Z,,,,,,,,,,,,,,,,,,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000347,635,12,2,74,58,8o8m08he36u0j4w08aj2iodn8,1,6.5,24.8,2023-04-17T00:38:00.707Z,2023-04-17T01:21:14Z,4197549933,213,5.3,4197549931,212,9.4,4197549925,56,Back,4197549929,141,13.7,4197549927,140,11.8,,,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000467,617,61,2,74,59,1zgjjyruyufrkh4xjvryqsb1i,1,89.6,89.2,2023-04-17T00:38:01.643Z,2023-04-22T14:15:42Z,4197550539,56,Left,,,,,,,,,,,,,,,,,,,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000367,615,5,2,75,0,1zgjjyruyufrkh4xjvryqsb1i,0,84.4,101.4,2023-04-17T00:38:02.492Z,2023-04-17T01:11:30Z,4197550011,56,Left,4197550013,347,,4197550037,233,636,,,,,,,,,,,,,,,,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535000349,636,5,2,75,0,8o8m08he36u0j4w08aj2iodn8,1,15.6,-1.4,2023-04-17T00:38:02.492Z,2023-04-17T00:38:14Z,4197549937,347,,4197549935,56,Back,4197550073,233,615,,,,,,,,,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
