id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/12/value,assist
2533307191,320,1,1,38,0,29nx7yxy1rdqv2oobqn5pjf8p,1,23.2,15.2,2023-04-14T23:42:49.583Z,2023-04-19T14:57:07Z,4188624083,212,20.2,4188624079,140,41.0,4188624081,141,4.1,4188624085,213,5.9,4188624077,56,Back,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307193,321,3,1,38,4,29nx7yxy1rdqv2oobqn5pjf8p,0,43.8,1.4,2023-04-14T23:42:53.776Z,2023-04-19T14:57:16Z,4188624201,286,,4188624091,56,Back,4202514097,465,,4188624207,211,,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307209,301,5,1,38,5,6ddsx316t3j0z6nolrky9k4r8,1,49,101.5,2023-04-14T23:42:54.889Z,2023-04-14T23:42:57Z,4188624157,56,Back,4188624161,233,322,4188624159,347,,,,,,,,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307199,322,5,1,38,5,29nx7yxy1rdqv2oobqn5pjf8p,0,51,-1.5,2023-04-14T23:42:54.889Z,2023-04-15T00:13:50Z,4188624125,347,,4188624123,56,Right,4188624165,233,301,,,,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307223,302,1,1,38,7,6ddsx316t3j0z6nolrky9k4r8,1,46.6,100,2023-04-14T23:42:56.649Z,2023-04-14T23:43:05Z,4188624255,56,Back,4188624259,141,86.0,4188624263,213,3.8,4188624253,107,,4188624257,140,33.2,4188624261,212,17.5,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307233,303,1,1,38,16,6ddsx316t3j0z6nolrky9k4r8,1,31.6,81.7,2023-04-14T23:43:05.064Z,2023-04-14T23:43:08Z,4188624299,140,40.8,4188624303,212,12.6,4188624305,213,0.7,4188624297,56,Back,4188624301,141,93.6,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307243,304,1,1,38,19,6ddsx316t3j0z6nolrky9k4r8,0,56.8,90.9,2023-04-14T23:43:08.568Z,2023-04-14T23:43:11Z,4188624335,212,14.4,4188624331,140,69.1,4188624329,56,Left,4188624337,213,5.8,4188624333,141,81.5,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307241,323,8,1,38,21,29nx7yxy1rdqv2oobqn5pjf8p,1,31.5,21.3,2023-04-14T23:43:10.744Z,2023-04-19T14:57:33Z,4202514581,385,,4188624327,56,Back,,,,,,,,,,,,,,,,,,,8pvvljn4uasfjxdleh56pm38,A. Pearlman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307261,305,1,1,38,23,6ddsx316t3j0z6nolrky9k4r8,1,60,91.2,2023-04-14T23:43:12.232Z,2023-04-14T23:43:20Z,4188624431,212,11.9,4188624427,140,71.3,4188624433,213,6.2,4188624425,56,Left,4188624429,141,90.0,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535938139,797,45,1,38,26,29nx7yxy1rdqv2oobqn5pjf8p,0,54.4,65.1,2023-04-14T23:43:15.099Z,2023-04-19T15:23:46Z,4202515887,56,Center,4202515891,285,,4202572253,233,919,,,,,,,,,,,,,,,,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535938135,919,3,1,38,26,6ddsx316t3j0z6nolrky9k4r8,1,45.6,34.9,2023-04-14T23:43:15.099Z,2023-04-19T15:23:46Z,4202515881,286,,4202516031,464,,4202572249,233,797,4202515879,56,Back,,,,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307263,306,4,1,38,30,6ddsx316t3j0z6nolrky9k4r8,1,66.5,92.4,2023-04-14T23:43:19.351Z,2023-04-19T14:58:48Z,4202516395,295,,4188624437,13,,4188624445,286,,4188624439,56,Left,4188624463,233,324,4188624441,152,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307257,324,4,1,38,30,29nx7yxy1rdqv2oobqn5pjf8p,0,33.5,7.6,2023-04-14T23:43:19.352Z,2023-04-19T14:58:45Z,4188624409,285,,4188624405,152,,4188624403,56,Back,4188624469,233,306,4202516317,295,,4188624401,13,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307335,308,1,1,38,50,6ddsx316t3j0z6nolrky9k4r8,1,63.4,86.3,2023-04-14T23:43:39.930Z,2023-04-19T15:00:13Z,4188624819,140,53.6,4188624823,212,11.2,4188624815,152,,4188624813,5,,4188624825,213,2.7,4188624821,141,92.9,4188624817,56,Left,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307341,309,1,1,38,51,6ddsx316t3j0z6nolrky9k4r8,1,54.1,93.6,2023-04-14T23:43:40.658Z,2023-04-19T15:00:21Z,4188624853,140,62.0,4188624855,141,88.2,4188624859,213,5.9,4188624857,212,9.1,4188624851,56,Left,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307351,310,1,1,38,53,6ddsx316t3j0z6nolrky9k4r8,1,61,87.8,2023-04-14T23:43:42.923Z,2023-04-19T15:00:31Z,4188624901,212,9.9,4188624897,140,51.9,4188624903,213,2.9,4188624895,56,Left,4188624899,141,91.5,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307357,311,1,1,38,55,6ddsx316t3j0z6nolrky9k4r8,1,52.1,96.4,2023-04-14T23:43:44.507Z,2023-04-19T15:00:43Z,4188624927,140,41.3,4188624931,212,14.4,4188624929,141,83.3,4188624925,56,Back,4188624933,213,3.8,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307359,312,1,1,39,0,6ddsx316t3j0z6nolrky9k4r8,1,32.6,72.3,2023-04-14T23:43:49.123Z,2023-04-19T15:00:54Z,4188624945,141,45.8,4188624949,213,4.4,4188624943,140,26.9,4188624941,56,Back,4188624947,212,19.0,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535938853,920,1,1,39,3,6ddsx316t3j0z6nolrky9k4r8,1,22.7,46.1,2023-04-14T23:43:52.998Z,2023-04-19T15:01:05Z,4202519483,212,20.3,4202519479,140,25.9,4202519481,141,16.7,4202519477,56,Back,4202519485,213,4.9,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307381,313,1,1,39,7,6ddsx316t3j0z6nolrky9k4r8,1,23.6,16.9,2023-04-14T23:43:56.339Z,2023-04-19T15:01:23Z,4188625067,141,41.9,4188625069,212,29.9,4188625065,140,47.0,4188625063,56,Back,4188625071,213,0.6,,,,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535939009,921,1,1,39,8,6ddsx316t3j0z6nolrky9k4r8,1,46.6,45.5,2023-04-14T23:43:57.648Z,2023-04-19T15:01:40Z,4202520249,213,0.6,4202520251,1,,4202520245,141,73.5,4202520243,140,72.1,4202520241,56,Center,4202520239,155,,4202520247,212,32.9,,,,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307385,314,3,1,39,16,6ddsx316t3j0z6nolrky9k4r8,0,78.5,84.4,2023-04-14T23:44:05.329Z,2023-04-19T15:23:44Z,4202520443,464,,4202572179,233,325,4188625087,56,Left,4188625089,286,,,,,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307375,325,7,1,39,16,29nx7yxy1rdqv2oobqn5pjf8p,1,21.5,15.6,2023-04-14T23:44:05.330Z,2023-04-19T15:01:50Z,4188625039,167,,4188625041,56,Back,4188625091,233,314,4188625043,285,,4202520477,385,,,,,,,,,,,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307397,315,5,1,39,17,6ddsx316t3j0z6nolrky9k4r8,1,84.2,101.8,2023-04-14T23:44:06.738Z,2023-04-15T00:13:50Z,4188625147,347,,4188625205,233,326,4188625145,56,Left,,,,,,,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307379,326,5,1,39,17,29nx7yxy1rdqv2oobqn5pjf8p,0,15.8,-1.8,2023-04-14T23:44:06.738Z,2023-04-14T23:44:15Z,4188625209,233,315,4188625059,347,,4188625057,56,Back,,,,,,,,,,,,,,,,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307421,316,1,1,39,26,6ddsx316t3j0z6nolrky9k4r8,1,84.1,100,2023-04-14T23:44:15.915Z,2023-04-14T23:44:22Z,4188625271,107,,4188625277,141,85.7,4188625279,212,18.8,4188625275,140,69.6,4188625281,213,3.8,4188625273,56,Left,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307425,317,1,1,39,33,6ddsx316t3j0z6nolrky9k4r8,1,68.4,85.3,2023-04-14T23:44:22.812Z,2023-04-19T15:02:14Z,4188625289,56,Left,4188625293,141,90.5,4188625297,213,2.9,4188625291,140,55.8,4188625295,212,13.7,,,,,,,,,,cf5cnymq2xkzjczfy4zk905qs,F. Di Ponzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307437,318,1,1,39,35,6ddsx316t3j0z6nolrky9k4r8,1,59.4,83.1,2023-04-14T23:44:24.749Z,2023-04-19T15:02:26Z,4188625345,56,Center,4188625349,141,74.6,4188625351,212,21.3,4188625347,140,78.9,4188625343,155,,4188625353,213,6.0,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533308933,379,1,1,39,37,6ddsx316t3j0z6nolrky9k4r8,0,79.8,74.7,2023-04-14T23:44:26.027Z,2023-04-19T15:02:33Z,4188633301,140,81.0,4202521951,168,,4188633299,56,Center,4188633307,213,4.8,4188633295,3,,4188633305,212,9.5,4188633303,141,60.9,,,,96a444bkyegpg5zho3odc54ic,M. Meyrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307435,327,1,1,39,38,29nx7yxy1rdqv2oobqn5pjf8p,0,18.8,34.5,2023-04-14T23:44:27.923Z,2023-04-14T23:44:33Z,4188625331,56,Back,4188625393,233,320,4188625337,212,2.9,4188625397,286,,4188625339,213,5.8,4188625335,141,32.4,4188625341,1,,4188625333,140,21.2,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,4188625391,236,4188625329,157,,,,,,,,,,,,,,,,,,,,,,,,,
2533307449,320,74,1,39,38,6ddsx316t3j0z6nolrky9k4r8,1,84.2,69.3,2023-04-14T23:44:27.924Z,2023-04-15T00:13:54Z,4188625389,285,,4188625399,233,327,4188625387,56,Center,,,,,,,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307439,319,43,1,39,40,6ddsx316t3j0z6nolrky9k4r8,1,0,0,2023-04-14T23:44:29.147Z,2023-04-14T23:56:21Z,4188625365,213,5.4,4188625363,212,4.0,4188625359,140,83.5,4188625357,56,Left,4188633881,144,1,4188625361,141,79.6,,,,,,,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307467,328,12,1,39,42,29nx7yxy1rdqv2oobqn5pjf8p,1,9.8,45.2,2023-04-14T23:44:31.563Z,2023-04-19T15:03:04Z,4188625485,141,32.4,4188625489,213,6.1,4188625481,56,Back,4188625487,212,39.4,4188625483,140,46.4,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535939639,922,1,1,39,42,6ddsx316t3j0z6nolrky9k4r8,1,53.8,70.9,2023-04-14T23:44:31.999Z,2023-04-19T15:03:26Z,4202523491,213,4.3,4202523483,56,Back,4202523489,212,32.3,4202523485,140,40.6,4202523487,141,28.0,4202523493,1,,4202523481,3,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535939983,923,1,1,39,44,6ddsx316t3j0z6nolrky9k4r8,1,36.7,25.9,2023-04-14T23:44:33.499Z,2023-04-19T15:04:25Z,4202525315,56,Back,4202525323,213,3.0,4202525319,141,28.2,4202525317,140,28.9,4202525321,212,8.3,,,,,,,,,,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307465,321,1,1,39,50,6ddsx316t3j0z6nolrky9k4r8,0,33.5,38.3,2023-04-14T23:44:39.228Z,2023-04-14T23:44:40Z,4188625469,1,,4188625461,140,67.3,4188625457,155,,4188625465,212,47.4,4188625459,56,Left,4188625463,141,84.4,4188625467,213,0.7,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307469,329,49,1,39,53,29nx7yxy1rdqv2oobqn5pjf8p,1,21.4,2.9,2023-04-14T23:44:42.347Z,2023-04-14T23:44:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307481,330,1,1,39,55,29nx7yxy1rdqv2oobqn5pjf8p,1,16.7,5.2,2023-04-14T23:44:44.915Z,2023-04-14T23:44:48Z,4188625541,212,21.3,4188625537,140,12.4,4188625539,141,35.8,4188625543,213,1.8,4188625535,56,Back,,,,,,,,,,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307487,331,1,1,39,58,29nx7yxy1rdqv2oobqn5pjf8p,1,13.4,39.5,2023-04-14T23:44:47.978Z,2023-04-14T23:44:50Z,4188625569,141,65.1,4188625573,213,1.1,4188625565,56,Back,4188625571,212,19.4,4188625567,140,21.5,,,,,,,,,,3jggbo072qzgw1bivr2htm5g4,L. Gavran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307497,332,1,1,40,1,29nx7yxy1rdqv2oobqn5pjf8p,1,22,65.4,2023-04-14T23:44:50.643Z,2023-04-14T23:44:55Z,4188625627,140,25.3,4188625631,212,21.6,4188625633,213,4.9,4188625625,56,Back,4188625629,141,34.0,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307499,333,1,1,40,5,29nx7yxy1rdqv2oobqn5pjf8p,1,27.9,30.6,2023-04-14T23:44:54.898Z,2023-04-14T23:44:56Z,4188625637,56,Back,4188625645,213,5.0,4188625641,141,18.9,4188625643,212,8.3,4188625639,140,30.2,,,,,,,,,,8pvvljn4uasfjxdleh56pm38,A. Pearlman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307511,334,1,1,40,7,29nx7yxy1rdqv2oobqn5pjf8p,1,30.2,18.9,2023-04-14T23:44:56.491Z,2023-04-14T23:44:59Z,4188625687,212,14.7,4188625681,56,Back,4188625683,140,23.8,4188625685,141,38.2,4188625689,213,2.0,,,,,,,,,,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307519,335,1,1,40,10,29nx7yxy1rdqv2oobqn5pjf8p,1,23.3,43,2023-04-14T23:44:59.155Z,2023-04-14T23:45:03Z,4188625721,141,70.6,4188625725,213,1.5,4188625717,56,Back,4188625723,212,18.8,4188625719,140,23.7,,,,,,,,,,8pvvljn4uasfjxdleh56pm38,A. Pearlman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307525,336,1,1,40,14,29nx7yxy1rdqv2oobqn5pjf8p,1,26.4,73.2,2023-04-14T23:45:03.547Z,2023-04-14T23:45:06Z,4188625741,141,64.8,4188625745,213,5.4,4188625737,56,Back,4188625739,140,30.5,4188625743,212,7.2,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307533,337,1,1,40,17,29nx7yxy1rdqv2oobqn5pjf8p,1,31,63.4,2023-04-14T23:45:06.115Z,2023-04-14T23:45:09Z,4188625777,141,19.2,4188625781,213,4.8,4188625773,56,Back,4188625779,212,30.2,4188625775,140,33.3,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307545,338,1,1,40,20,29nx7yxy1rdqv2oobqn5pjf8p,1,33.2,21.6,2023-04-14T23:45:09.667Z,2023-04-14T23:45:15Z,4188625833,213,1.2,4188625825,56,Back,4188625829,141,37.7,4188625831,212,11.6,4188625827,140,36.9,,,,,,,,,,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307565,322,45,1,40,25,6ddsx316t3j0z6nolrky9k4r8,0,59.2,56.6,2023-04-14T23:45:14.868Z,2023-04-19T15:04:30Z,4188625915,56,Center,4188625935,233,339,4188625917,285,,,,,,,,,,,,,,,,,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307549,339,3,1,40,25,29nx7yxy1rdqv2oobqn5pjf8p,1,40.8,43.4,2023-04-14T23:45:14.868Z,2023-04-19T15:04:26Z,4188625855,286,,4188625931,233,322,4188625853,56,Back,4202525329,464,,,,,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307551,340,1,1,40,27,29nx7yxy1rdqv2oobqn5pjf8p,0,43.4,43.5,2023-04-14T23:45:16.068Z,2023-04-19T15:23:49Z,4202525983,140,43.4,4202572401,233,323,4202525985,141,44.7,4202526107,236,,4188625857,56,Back,4202525989,213,1.6,4202525987,212,0.8,4202526109,286,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307579,323,74,1,40,27,6ddsx316t3j0z6nolrky9k4r8,1,60.7,34.7,2023-04-14T23:45:16.069Z,2023-04-19T15:23:49Z,4188626001,56,Center,4188626003,285,,4202572419,233,340,,,,,,,,,,,,,,,,duj699i9620tuf3ii9z06bqsq,P. Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533309163,380,49,1,40,28,6ddsx316t3j0z6nolrky9k4r8,1,69.9,40.1,2023-04-14T23:45:17.027Z,2023-04-19T15:05:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1p4rbf4wumfagv2ntlewdxey,R. Arévalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533309185,381,1,1,40,29,6ddsx316t3j0z6nolrky9k4r8,0,69.9,40.1,2023-04-14T23:45:18.027Z,2023-04-19T15:05:10Z,4188634681,141,35.5,4188634685,213,5.9,4188634677,56,Center,4188634679,140,76.8,4188634683,212,7.9,,,,,,,,,,1p4rbf4wumfagv2ntlewdxey,R. Arévalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307575,341,8,1,40,29,29nx7yxy1rdqv2oobqn5pjf8p,1,22.5,63.6,2023-04-14T23:45:18.403Z,2023-04-19T15:05:16Z,4202526917,385,,4188625985,56,Back,,,,,,,,,,,,,,,,,,,8pvvljn4uasfjxdleh56pm38,A. Pearlman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307605,326,5,1,40,33,6ddsx316t3j0z6nolrky9k4r8,1,78.4,-1.2,2023-04-14T23:45:22.636Z,2023-04-15T00:13:50Z,4188626117,347,,4188634747,233,342,4188626115,56,Right,,,,,,,,,,,,,,,,96a444bkyegpg5zho3odc54ic,M. Meyrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307679,342,5,1,40,33,29nx7yxy1rdqv2oobqn5pjf8p,0,21.6,101.2,2023-04-14T23:45:22.636Z,2023-04-14T23:58:09Z,4188626477,56,Back,4188634751,233,326,4188626479,347,,,,,,,,,,,,,,,,,8pvvljn4uasfjxdleh56pm38,A. Pearlman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307601,325,43,1,40,35,6ddsx316t3j0z6nolrky9k4r8,1,0,0,2023-04-14T23:45:25.007Z,2023-04-14T23:57:24Z,4188626111,56,Right,4188634361,144,50,4188626113,286,0,,,,,,,,,,,,,,,,96a444bkyegpg5zho3odc54ic,M. Meyrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307593,324,43,1,40,38,6ddsx316t3j0z6nolrky9k4r8,1,0,0,2023-04-14T23:45:27.358Z,2023-04-14T23:45:33Z,4188626185,144,49,,,,,,,,,,,,,,,,,,,,,,96a444bkyegpg5zho3odc54ic,M. Meyrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307661,327,1,1,40,50,6ddsx316t3j0z6nolrky9k4r8,1,71.9,0,2023-04-14T23:45:39.471Z,2023-04-14T23:45:45Z,4188626399,56,Right,4188626403,141,8.3,4188626407,213,2.8,4188626401,140,53.7,4188626397,107,,4188626405,212,20.1,,,,,,,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307665,328,1,1,40,56,6ddsx316t3j0z6nolrky9k4r8,1,57.1,10.2,2023-04-14T23:45:45.183Z,2023-04-19T15:05:53Z,4188626431,213,2.4,4188626427,141,47.0,4202528031,1,,4188626425,140,29.9,4188626429,212,38.0,4188626423,56,Back,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307681,329,1,1,40,59,6ddsx316t3j0z6nolrky9k4r8,1,26.3,55.1,2023-04-14T23:45:48.175Z,2023-04-14T23:45:50Z,4188626487,141,84.7,4188626491,213,1.2,4188626483,56,Back,4188626485,140,34.1,4188626489,212,21.7,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307683,330,1,1,41,1,6ddsx316t3j0z6nolrky9k4r8,1,34.3,81.8,2023-04-14T23:45:50.415Z,2023-04-14T23:45:52Z,4188626507,140,25.1,4188626511,141,56.3,4188626503,56,Back,4188626521,213,4.2,4188626517,212,19.8,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307689,331,1,1,41,3,6ddsx316t3j0z6nolrky9k4r8,1,26.3,55.8,2023-04-14T23:45:52.353Z,2023-04-14T23:45:54Z,4188626541,212,45.5,4188626533,155,,4188626545,1,,4188626537,140,56.8,4188626539,141,8.2,4188626543,213,5.5,4188626535,56,Right,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307709,332,1,1,41,9,6ddsx316t3j0z6nolrky9k4r8,1,47.1,34.9,2023-04-14T23:45:58.129Z,2023-04-19T15:06:16Z,4188626649,212,30.9,4188626651,213,1.9,4188626645,140,38.8,4188626643,56,Back,4188626647,141,78.5,,,,,,,,,,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307711,333,61,1,41,12,6ddsx316t3j0z6nolrky9k4r8,0,36.3,73.6,2023-04-14T23:46:01.824Z,2023-04-14T23:46:02Z,4188626655,56,Back,,,,,,,,,,,,,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307721,334,45,1,41,13,6ddsx316t3j0z6nolrky9k4r8,0,35.6,68.8,2023-04-14T23:46:02.694Z,2023-04-14T23:46:06Z,4188626683,56,Back,4188626703,233,343,4188626685,285,,,,,,,,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307719,343,3,1,41,13,29nx7yxy1rdqv2oobqn5pjf8p,1,64.4,31.2,2023-04-14T23:46:02.694Z,2023-04-19T15:06:30Z,4188626681,286,,4202528921,465,,4188626679,56,Center,4188626687,233,334,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535940627,798,49,1,41,15,29nx7yxy1rdqv2oobqn5pjf8p,1,62.6,30.3,2023-04-14T23:46:04.048Z,2023-04-19T15:06:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307729,335,45,1,41,16,6ddsx316t3j0z6nolrky9k4r8,0,30.3,68.4,2023-04-14T23:46:05.308Z,2023-04-14T23:46:09Z,4188626715,56,Back,4188626723,233,344,4188626717,285,,,,,,,,,,,,,,,,,duj699i9620tuf3ii9z06bqsq,P. Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533307725,344,3,1,41,16,29nx7yxy1rdqv2oobqn5pjf8p,1,69.7,31.6,2023-04-14T23:46:05.308Z,2023-04-19T15:06:42Z,4188626707,56,Center,4188626719,233,335,4202529221,465,,4188626709,286,,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
