id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/9/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2537626815,436,5,2,45,56,8o8m08he36u0j4w08aj2iodn8,0,17.7,-1.2,2023-04-23T00:37:52.239Z,2023-04-23T01:49:17Z,4211510991,347,,4211782707,233,408,4211510985,56,Back,,,,,,,,,,,,,,,,ate2xv18atyygibcdewjrwd0p,E. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537626863,409,1,2,46,10,erwnez7ksfkns4dqmyr1fhbe,1,84.5,100,2023-04-23T00:38:06.510Z,2023-04-23T00:38:08Z,4211511259,141,85.1,4211511255,56,Left,4211511257,140,81.0,4211511261,212,11.3,4211511263,213,4.4,4211511253,107,,,,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537626865,410,61,2,46,11,erwnez7ksfkns4dqmyr1fhbe,0,81.1,89.7,2023-04-23T00:38:07.525Z,2023-04-28T06:24:01Z,4211511269,56,Left,,,,,,,,,,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537626873,437,3,2,46,12,8o8m08he36u0j4w08aj2iodn8,0,15.2,8.8,2023-04-23T00:38:08.500Z,2023-04-28T06:24:09Z,4211511305,285,,4211511303,56,Back,4231017357,465,,4211511419,233,411,,,,,,,,,,,,,5ehbz7f56cmfamc29fnk3yuax,L. Prpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537626883,411,7,2,46,12,erwnez7ksfkns4dqmyr1fhbe,0,84.8,91.2,2023-04-23T00:38:08.501Z,2023-04-28T06:24:53Z,4211511385,233,437,4211511367,286,,4211511365,56,Left,4231017533,385,,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540005427,819,45,2,46,13,erwnez7ksfkns4dqmyr1fhbe,0,85.1,93.6,2023-04-23T00:38:08.788Z,2023-04-28T06:28:04Z,4231018281,286,,4231048989,233,915,4231018279,56,Left,,,,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540005425,915,3,2,46,13,8o8m08he36u0j4w08aj2iodn8,1,14.9,6.4,2023-04-23T00:38:08.788Z,2023-04-28T06:28:04Z,4231018273,285,,4231018271,56,Back,4231048905,233,819,4231018311,465,,,,,,,,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627393,417,43,2,46,13,erwnez7ksfkns4dqmyr1fhbe,1,0,0,2023-04-23T00:38:09.651Z,2023-04-28T06:24:49Z,4211514335,56,Left,4211794681,233,878,4231017951,144,3,4211794685,286,0,,,,,,,,,,,,,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537670653,878,43,2,46,14,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-23T00:38:09.652Z,2023-04-28T06:24:50Z,4211749843,285,0,4231018001,144,7,4211749841,56,Back,,,,,,,,,,,,,,,,5ehbz7f56cmfamc29fnk3yuax,L. Prpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537626909,438,49,2,46,14,8o8m08he36u0j4w08aj2iodn8,1,9.8,2.7,2023-04-23T00:38:09.748Z,2023-04-28T06:25:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537671013,879,1,2,46,15,8o8m08he36u0j4w08aj2iodn8,0,11.9,2.2,2023-04-23T00:38:10.652Z,2023-04-28T06:25:50Z,4211751707,140,24.9,4211751705,56,Back,4211751709,141,3.8,4211751711,212,13.7,4211751713,213,0.1,,,,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540005479,820,8,2,46,16,erwnez7ksfkns4dqmyr1fhbe,1,82.1,97.1,2023-04-23T00:38:12.648Z,2023-04-28T06:25:53Z,4231018609,56,Left,4231018893,384,,,,,,,,,,,,,,,,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540005551,821,49,2,46,17,erwnez7ksfkns4dqmyr1fhbe,1,66.9,92.8,2023-04-23T00:38:13.106Z,2023-04-28T06:26:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540005603,822,1,2,46,18,erwnez7ksfkns4dqmyr1fhbe,1,66.9,92.8,2023-04-23T00:38:14.105Z,2023-04-28T06:26:25Z,4231030329,213,6.1,4231030325,141,89.0,4231030327,212,14.9,4231030323,140,80.9,4231030321,56,Left,,,,,,,,,,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540005607,823,61,2,46,19,erwnez7ksfkns4dqmyr1fhbe,0,80.9,89,2023-04-23T00:38:14.707Z,2023-04-28T06:26:27Z,4231030341,56,Left,,,,,,,,,,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537626931,439,49,2,46,20,8o8m08he36u0j4w08aj2iodn8,1,10,26.9,2023-04-23T00:38:16.540Z,2023-04-28T06:25:47Z,,,,,,,,,,,,,,,,,,,,,,,,,ate2xv18atyygibcdewjrwd0p,E. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537626941,440,1,2,46,21,8o8m08he36u0j4w08aj2iodn8,1,9.7,27.1,2023-04-23T00:38:17.084Z,2023-04-23T00:38:18Z,4211511711,213,2.1,4211511707,212,13.0,4211511701,141,43.5,4211511693,56,Back,4211511697,140,3.3,,,,,,,,,,ate2xv18atyygibcdewjrwd0p,E. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537626963,441,1,2,46,22,8o8m08he36u0j4w08aj2iodn8,1,3.1,43.9,2023-04-23T00:38:18.100Z,2023-04-28T06:26:39Z,4211511819,140,44.8,4211511823,212,44.9,4211511817,56,Back,4211511821,141,29.6,4211511825,213,6.1,4211511827,1,,4231030991,155,,,,,99hdzy5s45xr72d3lgttdmne1,J. Gal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537626979,442,1,2,46,24,8o8m08he36u0j4w08aj2iodn8,1,38.6,32,2023-04-23T00:38:19.756Z,2023-04-28T06:26:49Z,4211511921,56,Back,4211511927,212,9.0,4211511923,140,36.9,4211511925,141,45.0,4211511931,213,1.8,,,,,,,,,,83mk9m591utxa1lboute1kvmc,B. Hency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627063,443,1,2,46,27,8o8m08he36u0j4w08aj2iodn8,1,37.3,50.5,2023-04-23T00:38:23.403Z,2023-04-23T01:36:06Z,4211512419,140,75.9,4211512421,141,85.5,4211512423,212,47.0,4211512417,56,Left,4211753089,155,,4211512427,1,,4211512425,213,0.5,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627065,444,61,2,46,34,8o8m08he36u0j4w08aj2iodn8,0,79.3,86.8,2023-04-23T00:38:30.459Z,2023-04-23T01:35:48Z,4211512433,56,Left,,,,,,,,,,,,,,,,,,,,,,9u37akzkhdyszhevgrjghq99m,A. Monis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627069,412,5,2,46,35,erwnez7ksfkns4dqmyr1fhbe,1,-0.8,24.8,2023-04-23T00:38:30.797Z,2023-04-23T00:38:32Z,4211512501,233,445,4211512435,56,Back,4211512437,346,,,,,,,,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627075,445,5,2,46,35,8o8m08he36u0j4w08aj2iodn8,0,100.8,75.2,2023-04-23T00:38:30.797Z,2023-04-23T01:49:17Z,4211512479,346,,4211512521,233,412,4211512477,56,Center,,,,,,,,,,,,,,,,99hdzy5s45xr72d3lgttdmne1,J. Gal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627265,413,1,2,46,52,erwnez7ksfkns4dqmyr1fhbe,1,4.6,39.4,2023-04-23T00:38:47.789Z,2023-04-23T01:49:00Z,4211513535,140,3.9,4211513537,141,48.5,4211513541,213,1.7,4211513539,212,6.2,4211513545,237,,4211513531,56,Back,4211513527,124,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627285,414,1,2,46,54,erwnez7ksfkns4dqmyr1fhbe,1,3.9,51,2023-04-23T00:38:49.741Z,2023-04-23T00:38:52Z,4211513699,140,4.9,4211513705,213,1.5,4211513697,56,Back,4211513703,212,10.9,4211513701,141,67.0,,,,,,,,,,e4xcds6mws71mpp0lskbft9wq,V. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627309,415,1,2,46,56,erwnez7ksfkns4dqmyr1fhbe,1,5.2,74.5,2023-04-23T00:38:52.525Z,2023-04-23T00:38:55Z,4211513857,140,12.4,4211513855,56,Back,4211513865,213,1.0,4211513859,141,93.3,4211513863,212,14.9,,,,,,,,,,8pzkxfe5txe71u08n67d8k1uy,E. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627339,416,1,2,46,59,erwnez7ksfkns4dqmyr1fhbe,0,11.5,93.9,2023-04-23T00:38:55.134Z,2023-04-23T00:38:57Z,4211514023,140,28.4,4211514015,155,,4211514019,56,Back,4211514025,141,85.3,4211514027,212,18.7,4211514029,213,6.0,,,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627351,446,8,2,47,0,8o8m08he36u0j4w08aj2iodn8,1,69.4,11,2023-04-23T00:38:56.387Z,2023-04-28T06:28:29Z,4231059235,385,,4211514103,56,Right,4211514133,15,,,,,,,,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540005903,824,3,2,47,3,erwnez7ksfkns4dqmyr1fhbe,0,38.6,72,2023-04-23T00:38:59.454Z,2023-04-28T08:56:10Z,4231066349,56,Back,4231073095,465,,4231066351,286,,4231174313,233,916,,,,,,,,,,,,,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540005939,916,7,2,47,3,8o8m08he36u0j4w08aj2iodn8,0,61.4,28,2023-04-23T00:38:59.455Z,2023-04-28T08:56:09Z,4231072603,385,,4231174305,233,824,4231072061,56,Center,4231072063,285,,,,,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627487,418,1,2,47,8,erwnez7ksfkns4dqmyr1fhbe,1,56.9,93.2,2023-04-23T00:39:04.055Z,2023-04-23T00:39:08Z,4211514797,213,0.1,4211514795,212,14.4,4211514793,141,95.1,4211514789,56,Left,4211514791,140,70.6,,,,,,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627497,419,3,2,47,13,erwnez7ksfkns4dqmyr1fhbe,0,72.1,95.6,2023-04-23T00:39:08.766Z,2023-04-28T06:29:25Z,4231075357,286,,4231075893,211,,4231075897,465,,4211514825,56,Left,,,,,,,,,,,,,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627491,447,49,2,47,13,8o8m08he36u0j4w08aj2iodn8,1,28.4,5.8,2023-04-23T00:39:08.947Z,2023-04-23T00:39:09Z,,,,,,,,,,,,,,,,,,,,,,,,,ate2xv18atyygibcdewjrwd0p,E. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627575,448,1,2,47,15,8o8m08he36u0j4w08aj2iodn8,1,40.9,7.7,2023-04-23T00:39:10.683Z,2023-04-23T00:39:15Z,4211515235,213,6.1,4211515233,212,14.7,4211515231,141,4.8,4211515229,140,54.8,4211515227,56,Right,,,,,,,,,,ate2xv18atyygibcdewjrwd0p,E. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627659,449,1,2,47,19,8o8m08he36u0j4w08aj2iodn8,1,72.5,6.5,2023-04-23T00:39:15.171Z,2023-04-23T00:39:20Z,4211515769,56,Center,4211515771,140,74.7,4211515773,141,21.5,4211515777,213,1.3,4211515775,212,10.5,,,,,,,,,,79knhnp7bvpjomzz14k715wtm,O. Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627661,420,45,2,47,24,erwnez7ksfkns4dqmyr1fhbe,0,23.4,59.4,2023-04-23T00:39:20.451Z,2023-04-23T00:39:21Z,4211515907,233,450,4211515787,56,Back,4211515791,285,,,,,,,,,,,,,,,,,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627663,450,3,2,47,24,8o8m08he36u0j4w08aj2iodn8,1,76.6,40.6,2023-04-23T00:39:20.451Z,2023-04-28T06:29:37Z,4211515797,56,Center,4231076773,464,,4211515799,286,,4211515863,233,420,,,,,,,,,,,,,83mk9m591utxa1lboute1kvmc,B. Hency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627687,451,1,2,47,25,8o8m08he36u0j4w08aj2iodn8,1,77.6,51.2,2023-04-23T00:39:20.843Z,2023-04-23T00:39:22Z,4211515959,213,1.2,4211515951,56,Center,4211515955,141,59.7,4211515957,212,6.2,4211515953,140,79.8,,,,,,,,,,83mk9m591utxa1lboute1kvmc,B. Hency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627709,452,1,2,47,26,8o8m08he36u0j4w08aj2iodn8,1,79.8,59.7,2023-04-23T00:39:21.723Z,2023-04-23T00:39:24Z,4211516115,212,14.4,4211516117,213,0.4,4211516113,141,68.5,4211516109,56,Center,4211516111,140,92.3,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627717,453,1,2,47,27,8o8m08he36u0j4w08aj2iodn8,0,92.3,68.5,2023-04-23T00:39:23.082Z,2023-04-28T06:29:47Z,4211516159,212,8.6,4211516161,213,4.8,4211516157,141,55.9,4211516153,56,Center,4211516155,140,93.1,,,,,,,,,,9u37akzkhdyszhevgrjghq99m,A. Monis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627749,421,12,2,47,28,erwnez7ksfkns4dqmyr1fhbe,1,8.1,44.5,2023-04-23T00:39:24.237Z,2023-04-28T06:29:54Z,4211516367,56,Back,4211516375,212,6.4,4211516377,213,5.6,4211516371,141,38.4,4211516369,140,12.8,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540006123,825,61,2,47,29,erwnez7ksfkns4dqmyr1fhbe,1,14.7,35.7,2023-04-23T00:39:24.789Z,2023-04-28T06:30:03Z,4231078947,56,Back,,,,,,,,,,,,,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627731,454,13,2,47,30,8o8m08he36u0j4w08aj2iodn8,1,81.2,60,2023-04-23T00:39:25.851Z,2023-04-28T06:30:32Z,4231080695,120,,4211517789,458,,4211517787,215,,4211517793,231,50.4,4211516275,22,,4211517783,102,39.5,4211517785,103,29.2,4211517447,20,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,4211517791,230,98.1,4211516279,56,,4211516277,18,,4211517781,75,,,,,,,,,,,,,,,Center,,,,,,,,
2537627761,422,5,2,47,31,erwnez7ksfkns4dqmyr1fhbe,1,-1.3,61.1,2023-04-23T00:39:27.187Z,2023-04-23T01:49:17Z,4211516425,346,,4211516423,56,Back,4211516479,233,455,,,,,,,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537627741,455,5,2,47,31,8o8m08he36u0j4w08aj2iodn8,0,101.3,38.9,2023-04-23T00:39:27.187Z,2023-04-23T00:40:54Z,4211516507,233,422,4211516341,56,Center,4211516343,346,,,,,,,,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537628009,423,1,2,47,57,erwnez7ksfkns4dqmyr1fhbe,1,4.5,41.5,2023-04-23T00:39:53.644Z,2023-04-23T01:49:01Z,4211518151,237,,4211518147,213,1.6,4211518145,212,18.3,4211518139,56,Back,4211518141,140,4.7,4211518137,124,,4211518143,141,68.4,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537628047,424,1,2,47,59,erwnez7ksfkns4dqmyr1fhbe,1,4.4,70.3,2023-04-23T00:39:54.988Z,2023-04-23T00:39:59Z,4211518371,141,96.8,4211518373,212,20.3,4211518369,140,13.2,4211518375,213,1.1,4211518367,56,Back,,,,,,,,,,8pzkxfe5txe71u08n67d8k1uy,E. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537628103,425,1,2,48,3,erwnez7ksfkns4dqmyr1fhbe,0,20.1,88.3,2023-04-23T00:39:59.214Z,2023-04-23T00:40:04Z,4211518709,212,49.6,4211518707,141,74.4,4211518705,140,66.5,4211518713,1,,4211518711,213,6.1,4211518703,56,Center,4211518701,157,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537671921,880,49,2,48,10,8o8m08he36u0j4w08aj2iodn8,1,37,33.4,2023-04-23T00:40:05.652Z,2023-04-23T01:37:08Z,,,,,,,,,,,,,,,,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537672051,881,1,2,48,11,8o8m08he36u0j4w08aj2iodn8,1,37,33.4,2023-04-23T00:40:06.652Z,2023-04-23T01:37:08Z,4211757235,140,15.1,4211757237,141,44.9,4211757241,213,2.8,4211757239,212,24.3,4211757233,56,Back,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537672189,882,1,2,48,13,8o8m08he36u0j4w08aj2iodn8,0,15.1,46.4,2023-04-23T00:40:08.652Z,2023-04-23T01:37:22Z,4211757951,157,,4211757953,56,Center,4211757961,212,45.7,4211757955,140,53.6,4211757957,141,77.6,4211757967,1,,4211757965,213,0.5,,,,99hdzy5s45xr72d3lgttdmne1,J. Gal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537628193,426,44,2,48,15,erwnez7ksfkns4dqmyr1fhbe,1,37.8,26.6,2023-04-23T00:40:10.751Z,2023-04-28T06:39:38Z,4211758445,233,883,4211519241,285,,4211519239,56,Back,,,,,,,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537672293,883,44,2,48,15,8o8m08he36u0j4w08aj2iodn8,0,62.2,73.4,2023-04-23T00:40:10.752Z,2023-04-28T06:39:37Z,4211758417,56,Center,4211758463,233,426,4211758419,286,,,,,,,,,,,,,,,,,9u37akzkhdyszhevgrjghq99m,A. Monis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537628237,427,1,2,48,16,erwnez7ksfkns4dqmyr1fhbe,1,31.7,30.7,2023-04-23T00:40:11.652Z,2023-04-28T06:39:40Z,4211519505,213,0.0,4211519499,140,59.8,4211519501,141,32.5,4211519495,3,,4211519497,56,Center,4211519503,212,29.5,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537628245,428,3,2,48,19,erwnez7ksfkns4dqmyr1fhbe,0,58.2,26.5,2023-04-23T00:40:15.374Z,2023-04-28T08:56:10Z,4211519547,286,,4211519545,56,Center,4231089553,464,,4231174317,233,884,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537672539,884,7,2,48,19,8o8m08he36u0j4w08aj2iodn8,1,41.8,73.5,2023-04-23T00:40:15.375Z,2023-04-28T06:39:54Z,4211759621,233,428,4211759609,285,,4211759605,56,Back,4231089593,385,,,,,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537672699,885,1,2,48,20,8o8m08he36u0j4w08aj2iodn8,1,43.6,70.5,2023-04-23T00:40:15.652Z,2023-04-23T01:38:10Z,4211760329,213,5.8,4211760319,140,54.2,4211760327,212,12.4,4211760317,56,Center,4211760323,141,62.6,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537672877,886,1,2,48,23,8o8m08he36u0j4w08aj2iodn8,1,53.8,58.7,2023-04-23T00:40:18.652Z,2023-04-23T01:38:34Z,4211761255,213,3.4,4211761253,212,7.6,4211761251,141,56.0,4211761247,56,Back,4211761249,140,46.8,,,,,,,,,,83mk9m591utxa1lboute1kvmc,B. Hency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537672897,887,1,2,48,25,8o8m08he36u0j4w08aj2iodn8,1,46,50.3,2023-04-23T00:40:20.652Z,2023-04-23T01:38:36Z,4211761329,213,5.5,4211761327,212,15.8,4211761323,140,56.5,4211761325,141,33.6,4211761321,56,Center,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537673019,888,1,2,48,26,8o8m08he36u0j4w08aj2iodn8,1,56.8,30.9,2023-04-23T00:40:21.652Z,2023-04-23T01:38:50Z,4211761989,141,41.8,4211761985,56,Center,4211761987,140,54.7,4211761993,213,1.9,4211761991,212,7.7,,,,,,,,,,79knhnp7bvpjomzz14k715wtm,O. Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537673113,889,1,2,48,28,8o8m08he36u0j4w08aj2iodn8,1,53.9,41.2,2023-04-23T00:40:23.652Z,2023-04-23T01:39:01Z,4211762443,140,54.1,4211762447,212,18.1,4211762445,141,14.6,4211762441,56,Right,4211762449,213,4.7,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537673179,890,1,2,48,31,8o8m08he36u0j4w08aj2iodn8,1,53.2,10.7,2023-04-23T00:40:26.652Z,2023-04-23T01:45:11Z,4211762877,56,Back,4211762885,213,2.4,4211762879,140,42.9,4211762883,212,15.0,4211762881,141,25.9,,,,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537673247,891,1,2,48,33,8o8m08he36u0j4w08aj2iodn8,1,41.4,33.1,2023-04-23T00:40:28.652Z,2023-04-23T01:39:21Z,4211763225,213,1.9,4211763221,141,58.7,4211763217,56,Back,4211763223,212,18.2,4211763219,140,36.3,,,,,,,,,,ate2xv18atyygibcdewjrwd0p,E. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537673403,892,1,2,48,36,8o8m08he36u0j4w08aj2iodn8,1,35.2,70.5,2023-04-23T00:40:31.652Z,2023-04-23T01:39:39Z,4211764043,141,97.4,4211764041,140,47.4,4211764039,56,Back,4211764047,213,1.0,4211764045,212,22.3,,,,,,,,,,acskv7krqaau05kpgbfz6f0iy,J. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537628533,462,1,2,48,39,8o8m08he36u0j4w08aj2iodn8,1,48,97.6,2023-04-23T00:40:35.299Z,2023-04-23T01:39:41Z,4211521285,140,40.9,4211521287,141,85.7,4211521291,212,11.0,4211521293,213,4.0,4211521281,56,Back,,,,,,,,,,gqwm9a2a8wdrj3uws09yj0tl,C. Ostrem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537628543,463,61,2,48,41,8o8m08he36u0j4w08aj2iodn8,0,40.4,79.6,2023-04-23T00:40:37.180Z,2023-04-28T06:41:16Z,4211521339,56,Back,,,,,,,,,,,,,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537628519,429,43,2,48,41,erwnez7ksfkns4dqmyr1fhbe,1,0,0,2023-04-23T00:40:37.181Z,2023-04-28T06:41:22Z,4231090915,144,7,4211521211,56,Right,4211521219,285,0,4211521369,233,463,,,,,,,,,,,,,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540007505,826,3,2,48,42,erwnez7ksfkns4dqmyr1fhbe,1,66.1,25.7,2023-04-23T00:40:38.470Z,2023-04-28T08:56:11Z,4231091143,465,,4231091083,286,,4231174367,233,917,4231091081,56,Center,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540007509,917,45,2,48,42,8o8m08he36u0j4w08aj2iodn8,0,33.9,74.3,2023-04-23T00:40:38.470Z,2023-04-28T08:56:12Z,4231174407,233,826,4231091089,56,Back,4231091091,285,,,,,,,,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
